"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Teilzeit","2005","Hessen","maennlich","","","",""
"Teilzeit","2005","Hessen","weiblich","145","0.187574330320904","0.158839840261983","0.216308820379825"
"Teilzeit","2005","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","2005","Rheinland-Pfalz,Saarland","weiblich","129","0.171136592957307","0.14246814043927","0.199805045475344"
"Teilzeit","2005","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","2005","Baden-Wuerttemberg","weiblich","224","0.163080878671454","0.143044475168911","0.183117282173997"
"Teilzeit","2005","Bayern","maennlich","30","0.0221096985890529","0.0143206780788303","0.0298987190992755"
"Teilzeit","2005","Bayern","weiblich","297","0.160432878937223","0.142043088707713","0.178822669166734"
"Teilzeit","2005","Berlin","maennlich","","","",""
"Teilzeit","2005","Berlin","weiblich","48","0.134247682389642","0.100499119242109","0.167996245537175"
"Teilzeit","2005","Brandenburg","maennlich","","","",""
"Teilzeit","2005","Brandenburg","weiblich","68","0.152075015949165","0.119223955032833","0.184926076865497"
"Teilzeit","2005","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","2005","Mecklenburg-Vorpommern","weiblich","35","0.156775599477891","0.113486927432566","0.200064271523217"
"Teilzeit","2005","Sachsen","maennlich","","","",""
"Teilzeit","2005","Sachsen","weiblich","108","0.110942704885472","0.0888742187340974","0.133011191036847"
"Teilzeit","2005","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","2005","Sachsen-Anhalt","weiblich","55","0.103686743248959","0.0762425513783679","0.13113093511955"
"Teilzeit","2005","Thueringen","maennlich","","","",""
"Teilzeit","2005","Thueringen","weiblich","63","0.109958445606688","0.0813390020236633","0.138577889189712"
"nicht erwerbstätig","2005","Schleswig-Holstein","maennlich","121","0.386507918598783","0.331769155718488","0.441246681479079"
"nicht erwerbstätig","2005","Schleswig-Holstein","weiblich","166","0.50876830687826","0.455785098639428","0.561751515117092"
"nicht erwerbstätig","2005","Hamburg","maennlich","53","0.317523444758398","0.240412532621941","0.394634356894855"
"nicht erwerbstätig","2005","Hamburg","weiblich","75","0.584183593991106","0.504509907577045","0.663857280405167"
"nicht erwerbstätig","2005","Niedersachsen","maennlich","330","0.409363088080178","0.376461331910787","0.442264844249569"
"nicht erwerbstätig","2005","Niedersachsen","weiblich","460","0.55051065767391","0.51845388557937","0.582567429768449"
"nicht erwerbstätig","2005","Bremen","maennlich","","","",""
"nicht erwerbstätig","2005","Bremen","weiblich","42","0.602279609750648","0.497615819850524","0.706943399650772"
"nicht erwerbstätig","2005","Nordrhein-Westfalen","maennlich","785","0.388690852063828","0.367842532714487","0.409539171413169"
"nicht erwerbstätig","2005","Nordrhein-Westfalen","weiblich","1143","0.533533969701743","0.512966307992134","0.554101631411352"
"nicht erwerbstätig","2005","Hessen","maennlich","206","0.310379843180477","0.275056881362228","0.345702804998727"
"nicht erwerbstätig","2005","Hessen","weiblich","318","0.499892662736927","0.463088667336235","0.536696658137619"
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","maennlich","222","0.40108679787494","0.361095885615198","0.441077710134681"
"nicht erwerbstätig","2005","Rheinland-Pfalz,Saarland","weiblich","332","0.521259286917931","0.483234358008845","0.559284215827016"
"nicht erwerbstätig","2005","Baden-Wuerttemberg","maennlich","391","0.339203205538045","0.312560297346918","0.365846113729171"
"nicht erwerbstätig","2005","Baden-Wuerttemberg","weiblich","672","0.528687826758621","0.501615194352269","0.555760459164974"
"nicht erwerbstätig","2005","Bayern","maennlich","480","0.389167902712289","0.363340793512189","0.414995011912389"
"nicht erwerbstätig","2005","Bayern","weiblich","670","0.478782507058417","0.453751345439701","0.503813668677132"
"nicht erwerbstätig","2005","Berlin","maennlich","141","0.41212496582267","0.361489856838078","0.462760074807262"
"nicht erwerbstätig","2005","Berlin","weiblich","199","0.529867184738756","0.48045900519374","0.579275364283772"
"nicht erwerbstätig","2005","Brandenburg","maennlich","197","0.483975262693428","0.436351385442907","0.53159913994395"
"nicht erwerbstätig","2005","Brandenburg","weiblich","239","0.557747890667724","0.512312352865344","0.603183428470104"
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","maennlich","103","0.497715278611136","0.433237870475194","0.562192686747077"
"nicht erwerbstätig","2005","Mecklenburg-Vorpommern","weiblich","139","0.544268114740755","0.484972223736133","0.603564005745377"
"nicht erwerbstätig","2005","Sachsen","maennlich","319","0.455398937370798","0.419662280196652","0.491135594544944"
"nicht erwerbstätig","2005","Sachsen","weiblich","392","0.602308998592112","0.567918311674134","0.63669968551009"
"nicht erwerbstätig","2005","Sachsen-Anhalt","maennlich","191","0.505420196717061","0.45771822281057","0.553122170623553"
"nicht erwerbstätig","2005","Sachsen-Anhalt","weiblich","258","0.619036774328011","0.575318936721213","0.662754611934809"
"nicht erwerbstätig","2005","Thueringen","maennlich","198","0.495771364959838","0.448623645593937","0.54291908432574"
"nicht erwerbstätig","2005","Thueringen","weiblich","256","0.65706260357326","0.613636331742103","0.700488875404417"
"Andere","2005","Schleswig-Holstein","maennlich","","","",""
"Andere","2005","Schleswig-Holstein","weiblich","33","0.0803238496588455","0.0515183934757049","0.109129305841986"
"Andere","2005","Hamburg","maennlich","","","",""
"Andere","2005","Hamburg","weiblich","","","",""
"Andere","2005","Niedersachsen","maennlich","43","0.0498600967171606","0.0352962941031927","0.0644238993311285"
"Andere","2005","Niedersachsen","weiblich","94","0.104635174457926","0.0849102163023532","0.124360132613499"
"Andere","2005","Bremen","maennlich","","","",""
"Andere","2005","Bremen","weiblich","","","",""
"Andere","2005","Nordrhein-Westfalen","maennlich","102","0.0513213957864317","0.0418841074044003","0.0607586841684631"
"Andere","2005","Nordrhein-Westfalen","weiblich","210","0.0912538314256929","0.0793813712398966","0.103126291611489"
"Andere","2005","Hessen","maennlich","46","0.0821138418517493","0.0611530357756504","0.103074647927848"
"Andere","2005","Hessen","weiblich","66","0.0880504045189313","0.0671922409570585","0.108908568080804"
"Andere","2005","Rheinland-Pfalz,Saarland","maennlich","33","0.0659921065261791","0.0457348114834373","0.086249401568921"
"Andere","2005","Rheinland-Pfalz,Saarland","weiblich","76","0.1263579800519","0.101067363248277","0.151648596855523"
"Andere","2005","Baden-Wuerttemberg","maennlich","58","0.0481287139077529","0.0360836548973132","0.0601737729181926"
"Andere","2005","Baden-Wuerttemberg","weiblich","122","0.088458764391285","0.0730582546141093","0.103859274168461"
"Andere","2005","Bayern","maennlich","67","0.045564492534943","0.0345177831258538","0.0566112019440321"
"Andere","2005","Bayern","weiblich","178","0.102641022878374","0.0874339380961992","0.117848107660549"
"Andere","2005","Berlin","maennlich","","","",""
"Andere","2005","Berlin","weiblich","","","",""
"Andere","2005","Brandenburg","maennlich","","","",""
"Andere","2005","Brandenburg","weiblich","","","",""
"Andere","2005","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2005","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2005","Sachsen","maennlich","49","0.0724609083763469","0.0538573219825674","0.0910644947701264"
"Andere","2005","Sachsen","weiblich","42","0.0440966105245272","0.029669880731572","0.0585233403174825"
"Andere","2005","Sachsen-Anhalt","maennlich","","","",""
"Andere","2005","Sachsen-Anhalt","weiblich","","","",""
"Andere","2005","Thueringen","maennlich","","","",""
"Andere","2005","Thueringen","weiblich","","","",""
"voll erwerbstätig","2006","Schleswig-Holstein","maennlich","165","0.548574092088813","0.493619536425479","0.603528647752147"
"voll erwerbstätig","2006","Schleswig-Holstein","weiblich","69","0.170368416158687","0.13174643205478","0.208990400262595"
"voll erwerbstätig","2006","Hamburg","maennlich","72","0.534547876887537","0.453077887963212","0.616017865811862"
"voll erwerbstätig","2006","Hamburg","weiblich","40","0.207048229944641","0.144844928387019","0.269251531502262"
"voll erwerbstätig","2006","Niedersachsen","maennlich","513","0.520907854099111","0.48935599703049","0.552459711167733"
"voll erwerbstätig","2006","Niedersachsen","weiblich","202","0.188462393011224","0.164520811569968","0.212403974452479"
"voll erwerbstätig","2006","Bremen","maennlich","31","0.435125024279261","0.31270258900783","0.557547459550693"
"voll erwerbstätig","2006","Bremen","weiblich","","","",""
"voll erwerbstätig","2006","Nordrhein-Westfalen","maennlich","1177","0.516928084886034","0.496094072747949","0.537762097024119"
"voll erwerbstätig","2006","Nordrhein-Westfalen","weiblich","503","0.202139360034531","0.186069136020436","0.218209584048626"
"voll erwerbstätig","2006","Hessen","maennlich","401","0.56176646590059","0.525473991604499","0.598058940196681"
"voll erwerbstätig","2006","Hessen","weiblich","192","0.208988234252048","0.180545872707699","0.237430595796396"
"voll erwerbstätig","2006","Rheinland-Pfalz,Saarland","maennlich","341","0.553206937675071","0.513689086551139","0.592724788799003"
"voll erwerbstätig","2006","Rheinland-Pfalz,Saarland","weiblich","142","0.200154892747689","0.1705777321016","0.229732053393777"
"voll erwerbstätig","2006","Baden-Wuerttemberg","maennlich","781","0.583683288262541","0.557040126203709","0.610326450321372"
"voll erwerbstätig","2006","Baden-Wuerttemberg","weiblich","301","0.221186048517583","0.199711805336773","0.242660291698393"
"voll erwerbstätig","2006","Bayern","maennlich","846","0.546016618701591","0.520904547991681","0.571128689411501"
"voll erwerbstätig","2006","Bayern","weiblich","392","0.25002582193566","0.229213642883114","0.270838000988205"
"voll erwerbstätig","2006","Berlin","maennlich","172","0.458935671979259","0.408160946044237","0.509710397914281"
"voll erwerbstätig","2006","Berlin","weiblich","129","0.280060425806395","0.237167967387661","0.322952884225128"
"voll erwerbstätig","2006","Brandenburg","maennlich","203","0.432849990947294","0.387522735200758","0.47817724669383"
"voll erwerbstätig","2006","Brandenburg","weiblich","135","0.246995302943691","0.208849168525138","0.285141437362245"
"voll erwerbstätig","2006","Mecklenburg-Vorpommern","maennlich","111","0.383841141553203","0.325066183720016","0.442616099386391"
"voll erwerbstätig","2006","Mecklenburg-Vorpommern","weiblich","93","0.256436518065973","0.206941503231847","0.305931532900099"
"voll erwerbstätig","2006","Sachsen","maennlich","373","0.455688065656666","0.420826425537445","0.490549705775887"
"voll erwerbstätig","2006","Sachsen","weiblich","230","0.233204472058832","0.204331419058257","0.262077525059407"
"voll erwerbstätig","2006","Sachsen-Anhalt","maennlich","199","0.417252946512818","0.371282713446459","0.463223179579177"
"voll erwerbstätig","2006","Sachsen-Anhalt","weiblich","139","0.225350261446105","0.1881660184751","0.26253450441711"
"voll erwerbstätig","2006","Thueringen","maennlich","221","0.456786948555971","0.411511417206869","0.502062479905072"
"voll erwerbstätig","2006","Thueringen","weiblich","120","0.210149393111368","0.17443858837779","0.245860197844946"
"Teilzeit","2006","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","2006","Schleswig-Holstein","weiblich","66","0.168398176654092","0.129954598056534","0.206841755251649"
"Teilzeit","2006","Hamburg","maennlich","","","",""
"Teilzeit","2006","Hamburg","weiblich","","","",""
"Teilzeit","2006","Niedersachsen","maennlich","","","",""
"Teilzeit","2006","Niedersachsen","weiblich","198","0.166113470654612","0.143328836295874","0.188898105013351"
"Teilzeit","2006","Bremen","maennlich","","","",""
"Teilzeit","2006","Bremen","weiblich","","","",""
"Teilzeit","2006","Nordrhein-Westfalen","maennlich","48","0.0273698659977944","0.0205674662477821","0.0341722657478066"
"Teilzeit","2006","Nordrhein-Westfalen","weiblich","446","0.171667992174329","0.156578318338896","0.186757666009761"
"Teilzeit","2006","Hessen","maennlich","","","",""
"Teilzeit","2006","Hessen","weiblich","168","0.195311202392097","0.167578587736797","0.223043817047397"
"Teilzeit","2006","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","2006","Rheinland-Pfalz,Saarland","weiblich","138","0.151498169247038","0.124994835060541","0.178001503433535"
"Teilzeit","2006","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","2006","Baden-Wuerttemberg","weiblich","275","0.160336049578895","0.141351928987191","0.179320170170598"
"Teilzeit","2006","Bayern","maennlich","36","0.0203434352608404","0.013222964793569","0.0274639057281119"
"Teilzeit","2006","Bayern","weiblich","329","0.169852094334919","0.151804672986099","0.187899515683739"
"Teilzeit","2006","Berlin","maennlich","","","",""
"Teilzeit","2006","Berlin","weiblich","54","0.123105379501741","0.0917205870024263","0.154490172001056"
"Teilzeit","2006","Brandenburg","maennlich","","","",""
"Teilzeit","2006","Brandenburg","weiblich","70","0.136467042799251","0.106102923161716","0.166831162436786"
"Teilzeit","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","2006","Mecklenburg-Vorpommern","weiblich","35","0.101503815286339","0.0672734291023824","0.135734201470295"
"Teilzeit","2006","Sachsen","maennlich","","","",""
"Teilzeit","2006","Sachsen","weiblich","123","0.112043953932141","0.0905074882857229","0.13358041957856"
"Teilzeit","2006","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","2006","Sachsen-Anhalt","weiblich","57","0.0988960451627534","0.0723283345623068","0.1254637557632"
"Teilzeit","2006","Thueringen","maennlich","","","",""
"Teilzeit","2006","Thueringen","weiblich","71","0.133972315077256","0.104115979204107","0.163828650950406"
"nicht erwerbstätig","2006","Schleswig-Holstein","maennlich","118","0.368331881137019","0.315065039275386","0.421598722998651"
"nicht erwerbstätig","2006","Schleswig-Holstein","weiblich","192","0.56762193925859","0.516728850391443","0.618515028125737"
"nicht erwerbstätig","2006","Hamburg","maennlich","60","0.374799620255271","0.295736120844666","0.453863119665876"
"nicht erwerbstätig","2006","Hamburg","weiblich","90","0.647485834852293","0.574142996814251","0.720828672890335"
"nicht erwerbstätig","2006","Niedersachsen","maennlich","366","0.397142541926025","0.366238486640025","0.428046597212025"
"nicht erwerbstätig","2006","Niedersachsen","weiblich","532","0.56096410308448","0.530582988036823","0.591345218132137"
"nicht erwerbstätig","2006","Bremen","maennlich","","","",""
"nicht erwerbstätig","2006","Bremen","weiblich","42","0.638007858332431","0.53399099575624","0.742024720908622"
"nicht erwerbstätig","2006","Nordrhein-Westfalen","maennlich","864","0.396226289408601","0.375834248325188","0.416618330492014"
"nicht erwerbstätig","2006","Nordrhein-Westfalen","weiblich","1226","0.540370180587999","0.520427535838493","0.560312825337505"
"nicht erwerbstätig","2006","Hessen","maennlich","248","0.322581116063497","0.288388369407347","0.356773862719647"
"nicht erwerbstätig","2006","Hessen","weiblich","353","0.51555936419983","0.480599246581436","0.550519481818223"
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","maennlich","225","0.357291447770614","0.319201125132238","0.395381770408991"
"nicht erwerbstätig","2006","Rheinland-Pfalz,Saarland","weiblich","344","0.502161074241459","0.465200698614653","0.539121449868266"
"nicht erwerbstätig","2006","Baden-Wuerttemberg","maennlich","440","0.345039411684357","0.319345682003924","0.37073314136479"
"nicht erwerbstätig","2006","Baden-Wuerttemberg","weiblich","732","0.519728144294431","0.493878544311811","0.54557774427705"
"nicht erwerbstätig","2006","Bayern","maennlich","542","0.378639170678025","0.354174221191884","0.403104120164165"
"nicht erwerbstätig","2006","Bayern","weiblich","758","0.48042723851104","0.456414650746537","0.504439826275544"
"nicht erwerbstätig","2006","Berlin","maennlich","149","0.394353504780535","0.344556905409123","0.444150104151947"
"nicht erwerbstätig","2006","Berlin","weiblich","195","0.502072354926867","0.45431136528395","0.549833344569784"
"nicht erwerbstätig","2006","Brandenburg","maennlich","216","0.485987808736499","0.44026413201416","0.531711485458838"
"nicht erwerbstätig","2006","Brandenburg","weiblich","247","0.535662030331734","0.491548697002539","0.579775363660929"
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","maennlich","133","0.530925112963856","0.470612528045338","0.591237697882373"
"nicht erwerbstätig","2006","Mecklenburg-Vorpommern","weiblich","151","0.572065514803561","0.515983446256868","0.628147583350253"
"nicht erwerbstätig","2006","Sachsen","maennlich","346","0.455671745683444","0.420810207224914","0.490533284141975"
"nicht erwerbstätig","2006","Sachsen","weiblich","416","0.591270014517913","0.557704318083183","0.624835710952642"
"nicht erwerbstätig","2006","Sachsen-Anhalt","maennlich","207","0.509073003964396","0.462467689016277","0.555678318912514"
"nicht erwerbstätig","2006","Sachsen-Anhalt","weiblich","256","0.610893935206282","0.567503487773229","0.654284382639335"
"nicht erwerbstätig","2006","Thueringen","maennlich","200","0.45089394506962","0.40566807480667","0.496119815332571"
"nicht erwerbstätig","2006","Thueringen","weiblich","275","0.60038809845559","0.557454396879383","0.643321800031796"
"Andere","2006","Schleswig-Holstein","maennlich","","","",""
"Andere","2006","Schleswig-Holstein","weiblich","37","0.0936114679286311","0.0636875036269516","0.123535432230311"
"Andere","2006","Hamburg","maennlich","","","",""
"Andere","2006","Hamburg","weiblich","","","",""
"Andere","2006","Niedersachsen","maennlich","59","0.0609792135755515","0.0458657689182626","0.0760926582328403"
"Andere","2006","Niedersachsen","weiblich","93","0.0844600332496839","0.0674364712734326","0.101483595225935"
"Andere","2006","Bremen","maennlich","","","",""
"Andere","2006","Bremen","weiblich","","","",""
"Andere","2006","Nordrhein-Westfalen","maennlich","121","0.0594757597075706","0.0496150777868477","0.0693364416282936"
"Andere","2006","Nordrhein-Westfalen","weiblich","224","0.0858224672031408","0.0746139351899772","0.0970309992163045"
"Andere","2006","Hessen","maennlich","45","0.0754787175300277","0.0561565171500114","0.0948009179100441"
"Andere","2006","Hessen","weiblich","72","0.0801411991560254","0.0611478406909481","0.0991345576211027"
"Andere","2006","Rheinland-Pfalz,Saarland","maennlich","32","0.0705929240647234","0.0502328255813579","0.0909530225480888"
"Andere","2006","Rheinland-Pfalz,Saarland","weiblich","79","0.146185863763814","0.120069976325996","0.172301751201632"
"Andere","2006","Baden-Wuerttemberg","maennlich","67","0.0494359797232331","0.0377194911518856","0.0611524682945806"
"Andere","2006","Baden-Wuerttemberg","weiblich","127","0.0987497576090914","0.0833145364369882","0.114184978781195"
"Andere","2006","Bayern","maennlich","86","0.0550007753595436","0.0435017839531898","0.0664997667658974"
"Andere","2006","Bayern","weiblich","184","0.099694845218381","0.0852958168777842","0.114093873558978"
"Andere","2006","Berlin","maennlich","32","0.0875225445931239","0.0587274659892888","0.116317623196959"
"Andere","2006","Berlin","weiblich","43","0.0947618397649976","0.0667845776534064","0.122739101876589"
"Andere","2006","Brandenburg","maennlich","32","0.0680415292590449","0.0450044688427764","0.0910785896753135"
"Andere","2006","Brandenburg","weiblich","39","0.080875623925324","0.0567597331006406","0.104991514750007"
"Andere","2006","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","2006","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","2006","Sachsen","maennlich","53","0.0737767942788998","0.0554786191954568","0.0920749693623427"
"Andere","2006","Sachsen","weiblich","55","0.0634815594911141","0.0468333916604073","0.0801297273218208"
"Andere","2006","Sachsen-Anhalt","maennlich","","","",""
"Andere","2006","Sachsen-Anhalt","weiblich","33","0.0648597581848597","0.0429416403472989","0.0867778760224205"
"Andere","2006","Thueringen","maennlich","35","0.0726518627697733","0.0490597740081191","0.0962439515314275"
"Andere","2006","Thueringen","weiblich","34","0.0554901933557859","0.0354235633248744","0.0755568233866974"
"voll erwerbstätig","2007","Schleswig-Holstein","maennlich","149","0.518036763661815","0.461399828551619","0.574673698772011"
"voll erwerbstätig","2007","Schleswig-Holstein","weiblich","56","0.168130199201815","0.127719098006626","0.208541300397004"
"voll erwerbstätig","2007","Hamburg","maennlich","71","0.55840144481504","0.475849410598509","0.640953479031572"
"voll erwerbstätig","2007","Hamburg","weiblich","39","0.240128934249859","0.173311396850216","0.306946471649502"
"voll erwerbstätig","2007","Niedersachsen","maennlich","488","0.541308233390578","0.508644778407747","0.573971688373409"
"voll erwerbstätig","2007","Niedersachsen","weiblich","183","0.192871569583735","0.16793906055371","0.21780407861376"
"voll erwerbstätig","2007","Bremen","maennlich","31","0.453640043587309","0.333532234259248","0.573747852915369"
"voll erwerbstätig","2007","Bremen","weiblich","","","",""
"voll erwerbstätig","2007","Nordrhein-Westfalen","maennlich","1104","0.533637542866852","0.511957626849067","0.555317458884638"
"voll erwerbstätig","2007","Nordrhein-Westfalen","weiblich","474","0.210956784259795","0.19406127739199","0.2278522911276"
"voll erwerbstätig","2007","Hessen","maennlich","374","0.521197807359329","0.483760949074495","0.558634665644163"
"voll erwerbstätig","2007","Hessen","weiblich","167","0.192564634453104","0.163921235638763","0.221208033267444"
"voll erwerbstätig","2007","Rheinland-Pfalz,Saarland","maennlich","316","0.57901064446465","0.537673864488617","0.620347424440682"
"voll erwerbstätig","2007","Rheinland-Pfalz,Saarland","weiblich","131","0.20308897913733","0.172042215993508","0.234135742281151"
"voll erwerbstätig","2007","Baden-Wuerttemberg","maennlich","721","0.571295014795929","0.543456360897843","0.599133668694016"
"voll erwerbstätig","2007","Baden-Wuerttemberg","weiblich","278","0.221104255297955","0.198708593045061","0.243499917550849"
"voll erwerbstätig","2007","Bayern","maennlich","821","0.567994060360909","0.542292892355871","0.593695228365946"
"voll erwerbstätig","2007","Bayern","weiblich","368","0.236815009843008","0.215846066371885","0.257783953314131"
"voll erwerbstätig","2007","Berlin","maennlich","170","0.470612540913788","0.418245992449144","0.522979089378432"
"voll erwerbstätig","2007","Berlin","weiblich","138","0.30330128832842","0.258967719166706","0.347634857490133"
"voll erwerbstätig","2007","Brandenburg","maennlich","187","0.428064898616894","0.38051718810318","0.475612609130609"
"voll erwerbstätig","2007","Brandenburg","weiblich","125","0.256729148178035","0.216766626113377","0.296691670242692"
"voll erwerbstätig","2007","Mecklenburg-Vorpommern","maennlich","109","0.423200298349916","0.360693397559569","0.485707199140262"
"voll erwerbstätig","2007","Mecklenburg-Vorpommern","weiblich","85","0.251011941683495","0.199950526786706","0.302073356580285"
"voll erwerbstätig","2007","Sachsen","maennlich","375","0.486889747285607","0.451307436448739","0.522472058122475"
"voll erwerbstätig","2007","Sachsen","weiblich","221","0.227906071930311","0.198429884526417","0.257382259334206"
"voll erwerbstätig","2007","Sachsen-Anhalt","maennlich","208","0.459899657758018","0.412902132814933","0.506897182701103"
"voll erwerbstätig","2007","Sachsen-Anhalt","weiblich","132","0.234394718312117","0.195470601805996","0.273318834818238"
"voll erwerbstätig","2007","Thueringen","maennlich","203","0.455942964368385","0.410027778331039","0.50185815040573"
"voll erwerbstätig","2007","Thueringen","weiblich","126","0.256497279087403","0.217183790615959","0.295810767558846"
"Teilzeit","2007","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","2007","Schleswig-Holstein","weiblich","68","0.171927193989096","0.131155693866567","0.212698694111626"
"Teilzeit","2007","Hamburg","maennlich","","","",""
"Teilzeit","2007","Hamburg","weiblich","","","",""
"Teilzeit","2007","Niedersachsen","maennlich","","","",""
"Teilzeit","2007","Niedersachsen","weiblich","200","0.182410147539622","0.158006609308172","0.206813685771072"
"Teilzeit","2007","Bremen","maennlich","","","",""
"Teilzeit","2007","Bremen","weiblich","","","",""
"Teilzeit","2007","Nordrhein-Westfalen","maennlich","48","0.0317894067796738","0.0241651284257323","0.0394136851336154"
"Teilzeit","2007","Nordrhein-Westfalen","weiblich","447","0.170028031080792","0.154471381929028","0.185584680232557"
"Teilzeit","2007","Hessen","maennlich","","","",""
"Teilzeit","2007","Hessen","weiblich","166","0.224769930900529","0.194447304706127","0.25509255709493"
"Teilzeit","2007","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","2007","Rheinland-Pfalz,Saarland","weiblich","133","0.179717717249513","0.150086782906028","0.209348651592999"
"Teilzeit","2007","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","2007","Baden-Wuerttemberg","weiblich","256","0.166401544736486","0.1463021573515","0.186500932121473"
"Teilzeit","2007","Bayern","maennlich","34","0.0261207039595177","0.0178454542136698","0.0343959537053656"
"Teilzeit","2007","Bayern","weiblich","328","0.183967451720892","0.164856546307548","0.203078357134237"
"Teilzeit","2007","Berlin","maennlich","","","",""
"Teilzeit","2007","Berlin","weiblich","55","0.128955402529516","0.0966323006089106","0.161278504450122"
"Teilzeit","2007","Brandenburg","maennlich","","","",""
"Teilzeit","2007","Brandenburg","weiblich","60","0.111541653088778","0.0827425592803822","0.140340746897174"
"Teilzeit","2007","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","2007","Mecklenburg-Vorpommern","weiblich","40","0.145975447748011","0.104395561902148","0.187555333593875"
"Teilzeit","2007","Sachsen","maennlich","","","",""
"Teilzeit","2007","Sachsen","weiblich","134","0.144002328426741","0.119331749470485","0.168672907382998"
"Teilzeit","2007","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","2007","Sachsen-Anhalt","weiblich","61","0.127380068580745","0.0967459283467878","0.158014208814702"
"Teilzeit","2007","Thueringen","maennlich","","","",""
"Teilzeit","2007","Thueringen","weiblich","65","0.114773229249768","0.086078211987059","0.143468246512476"
"nicht erwerbstätig","2007","Schleswig-Holstein","maennlich","121","0.395169684729383","0.339755482861801","0.450583886596964"
"nicht erwerbstätig","2007","Schleswig-Holstein","weiblich","179","0.5782863770226","0.52492458103406","0.631648173011139"
"nicht erwerbstätig","2007","Hamburg","maennlich","56","0.374908233108549","0.294430623323336","0.455385842893761"
"nicht erwerbstätig","2007","Hamburg","weiblich","77","0.563727851654345","0.486154643063463","0.641301060245226"
"nicht erwerbstätig","2007","Niedersachsen","maennlich","326","0.372264917805097","0.340577008446124","0.40395282716407"
"nicht erwerbstätig","2007","Niedersachsen","weiblich","482","0.536173006211396","0.504659912727105","0.567686099695687"
"nicht erwerbstätig","2007","Bremen","maennlich","30","0.463794378639398","0.343483597973478","0.584105159305317"
"nicht erwerbstätig","2007","Bremen","weiblich","38","0.593868595586113","0.487571932477612","0.700165258694614"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","maennlich","767","0.383965472237161","0.362829548648618","0.405101395825705"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","weiblich","1119","0.528206880260301","0.507533956148182","0.548879804372421"
"nicht erwerbstätig","2007","Hessen","maennlich","236","0.346682183240879","0.311016704937468","0.382347661544291"
"nicht erwerbstätig","2007","Hessen","weiblich","328","0.486300634647197","0.449993720845706","0.522607548448689"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","maennlich","203","0.352834981218133","0.312826584596453","0.392843377839812"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","weiblich","311","0.499680835167558","0.461094089765656","0.538267580569461"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","maennlich","405","0.34541995662059","0.318671801042165","0.372168112199014"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","weiblich","673","0.52074402991178","0.493783923075286","0.547704136748275"
"nicht erwerbstätig","2007","Bayern","maennlich","500","0.356625889084974","0.331773146092938","0.38147863207701"
"nicht erwerbstätig","2007","Bayern","weiblich","710","0.474564536224216","0.449934539321974","0.499194533126458"
"nicht erwerbstätig","2007","Berlin","maennlich","138","0.382088158087636","0.331110435962081","0.433065880213192"
"nicht erwerbstätig","2007","Berlin","weiblich","180","0.48250150487705","0.434309283308697","0.530693726445403"
"nicht erwerbstätig","2007","Brandenburg","maennlich","193","0.495192413936135","0.447147064816028","0.543237763056241"
"nicht erwerbstätig","2007","Brandenburg","weiblich","248","0.567504401699256","0.522181551708983","0.61282725168953"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","maennlich","108","0.479672708148753","0.416467440072508","0.542877976224998"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","weiblich","134","0.540428470558929","0.481739853661976","0.599117087455882"
"nicht erwerbstätig","2007","Sachsen","maennlich","321","0.427066140969729","0.391852307754623","0.462279974184835"
"nicht erwerbstätig","2007","Sachsen","weiblich","374","0.556006930635216","0.521093985130149","0.590919876140282"
"nicht erwerbstätig","2007","Sachsen-Anhalt","maennlich","194","0.482453227285391","0.435332864232139","0.529573590338644"
