"erwst","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2000","Realschule","weiblich","331","0.0857287999187779","0.0765502999910673","0.0949072998464885"
"Andere","2000","(Fach-)Abitur","maennlich","110","","",""
"Andere","2000","(Fach-)Abitur","weiblich","159","","",""
"Andere","2000","AkademikerIn","maennlich","41","0.0224162915810763","0.0161734821661074","0.0286591009960451"
"Andere","2000","AkademikerIn","weiblich","44","0.0340674109376679","0.0253357110201189","0.0427991108552169"
"voll erwerbstätig","2001","(noch) kein Abschluss","maennlich","63","0.176645546711985","0.139503541600507","0.213787551823464"
"voll erwerbstätig","2001","(noch) kein Abschluss","weiblich","19","","",""
"voll erwerbstätig","2001","Hauptschule","maennlich","2350","","",""
"voll erwerbstätig","2001","Hauptschule","weiblich","754","0.152244919346078","0.142134158765739","0.162355679926417"
"voll erwerbstätig","2001","Realschule","maennlich","1762","","",""
"voll erwerbstätig","2001","Realschule","weiblich","1106","","",""
"voll erwerbstätig","2001","(Fach-)Abitur","maennlich","554","0.531879216441636","0.501509258909798","0.562249173973473"
"voll erwerbstätig","2001","(Fach-)Abitur","weiblich","308","0.257864332926948","0.232957058492476","0.28277160736142"
"voll erwerbstätig","2001","AkademikerIn","maennlich","1397","","",""
"voll erwerbstätig","2001","AkademikerIn","weiblich","727","0.425951988795913","0.401382409044126","0.4505215685477"
"Teilzeit","2001","(noch) kein Abschluss","maennlich","2","","",""
"Teilzeit","2001","(noch) kein Abschluss","weiblich","25","","",""
"Teilzeit","2001","Hauptschule","maennlich","48","0.0115310398122917","0.00842653400550234","0.0146355456190811"
"Teilzeit","2001","Hauptschule","weiblich","679","0.131581526110833","0.122068050522696","0.141095001698969"
"Teilzeit","2001","Realschule","maennlich","34","0.0174748124074723","0.0123353590707047","0.0226142657442399"
"Teilzeit","2001","Realschule","weiblich","669","0.19079641340597","0.177349420617955","0.204243406193985"
"Teilzeit","2001","(Fach-)Abitur","maennlich","39","0.0441758765955021","0.0316692468046189","0.0566825063863853"
"Teilzeit","2001","(Fach-)Abitur","weiblich","179","","",""
"Teilzeit","2001","AkademikerIn","maennlich","66","0.0397465366476673","0.0311716556595455","0.048321417635789"
"Teilzeit","2001","AkademikerIn","weiblich","311","0.193407752485213","0.173782861382689","0.213032643587736"
"nicht erwerbstätig","2001","(noch) kein Abschluss","maennlich","300","0.720206649062185","0.676487888863028","0.763925409261342"
"nicht erwerbstätig","2001","(noch) kein Abschluss","weiblich","374","0.792531756207807","0.755715528742526","0.829347983673088"
"nicht erwerbstätig","2001","Hauptschule","maennlich","1945","","",""
"nicht erwerbstätig","2001","Hauptschule","weiblich","3132","0.665886792002065","0.65261210639513","0.679161477609"
"nicht erwerbstätig","2001","Realschule","maennlich","521","0.222358202070001","0.206048155743855","0.238668248396147"
"nicht erwerbstätig","2001","Realschule","weiblich","1194","","",""
"nicht erwerbstätig","2001","(Fach-)Abitur","maennlich","339","0.326272362331175","0.297736497563027","0.354808227099323"
"nicht erwerbstätig","2001","(Fach-)Abitur","weiblich","518","0.449772504905844","0.421448379303359","0.478096630508329"
"nicht erwerbstätig","2001","AkademikerIn","maennlich","498","0.264665681491879","0.245302498614515","0.284028864369244"
"nicht erwerbstätig","2001","AkademikerIn","weiblich","473","0.343319054823458","0.319726799692733","0.366911309954184"
"Andere","2001","(noch) kein Abschluss","maennlich","40","0.0983526031638017","0.0693503408945036","0.1273548654331"
"Andere","2001","(noch) kein Abschluss","weiblich","48","0.122402193269183","0.0926446209880293","0.152159765550337"
"Andere","2001","Hauptschule","maennlich","200","","",""
"Andere","2001","Hauptschule","weiblich","285","","",""
"Andere","2001","Realschule","maennlich","180","","",""
"Andere","2001","Realschule","weiblich","311","0.0867838345970732","0.0771495963391695","0.0964180728549768"
"Andere","2001","(Fach-)Abitur","maennlich","105","","",""
"Andere","2001","(Fach-)Abitur","weiblich","180","","",""
"Andere","2001","AkademikerIn","maennlich","33","0.0193994412662104","0.0133456674154967","0.0254532151169241"
"Andere","2001","AkademikerIn","weiblich","45","0.037321203895416","0.0279031359321886","0.0467392718586433"
"voll erwerbstätig","2002","(noch) kein Abschluss","maennlich","49","0.134641126011998","0.102227300884566","0.16705495113943"
"voll erwerbstätig","2002","(noch) kein Abschluss","weiblich","19","","",""
"voll erwerbstätig","2002","Hauptschule","maennlich","2147","","",""
"voll erwerbstätig","2002","Hauptschule","weiblich","675","0.140502215130222","0.130484928265681","0.150519501994763"
"voll erwerbstätig","2002","Realschule","maennlich","1770","","",""
"voll erwerbstätig","2002","Realschule","weiblich","1120","","",""
"voll erwerbstätig","2002","(Fach-)Abitur","maennlich","591","0.528027432220298","0.499086561235007","0.556968303205588"
"voll erwerbstätig","2002","(Fach-)Abitur","weiblich","353","0.271223557062056","0.247175688215733","0.295271425908379"
"voll erwerbstätig","2002","AkademikerIn","maennlich","1888","","",""
"voll erwerbstätig","2002","AkademikerIn","weiblich","910","0.418598824177967","0.396741870436787","0.440455777919148"
"Teilzeit","2002","(noch) kein Abschluss","maennlich","3","","",""
"Teilzeit","2002","(noch) kein Abschluss","weiblich","29","","",""
"Teilzeit","2002","Hauptschule","maennlich","49","0.013246581813377","0.00982779368292722","0.0166653699438268"
"Teilzeit","2002","Hauptschule","weiblich","651","0.131532763027042","0.121790051682718","0.141275474371367"
"Teilzeit","2002","Realschule","maennlich","34","0.0160226947976126","0.011158752328858","0.0208866372663672"
"Teilzeit","2002","Realschule","weiblich","748","0.196101110465939","0.182813656532918","0.209388564398961"
"Teilzeit","2002","(Fach-)Abitur","maennlich","37","0.0363534361398864","0.0255027650840624","0.0472041071957105"
"Teilzeit","2002","(Fach-)Abitur","weiblich","221","","",""
"Teilzeit","2002","AkademikerIn","maennlich","72","0.0339893624171546","0.0270269954768493","0.04095172935746"
"Teilzeit","2002","AkademikerIn","weiblich","432","0.197207022629761","0.179578510909847","0.214835534349674"
"nicht erwerbstätig","2002","(noch) kein Abschluss","maennlich","340","0.773572198280468","0.733829386209341","0.813315010351596"
"nicht erwerbstätig","2002","(noch) kein Abschluss","weiblich","394","0.82934520127865","0.79579451205873","0.86289589049857"
"nicht erwerbstätig","2002","Hauptschule","maennlich","1925","","",""
"nicht erwerbstätig","2002","Hauptschule","weiblich","2991","","",""
"nicht erwerbstätig","2002","Realschule","maennlich","573","0.236802202250208","0.220334252576498","0.253270151923917"
"nicht erwerbstätig","2002","Realschule","weiblich","1256","","",""
"nicht erwerbstätig","2002","(Fach-)Abitur","maennlich","388","0.334738882092843","0.307381525763024","0.362096238422662"
"nicht erwerbstätig","2002","(Fach-)Abitur","weiblich","552","0.446394794273116","0.419505749686","0.473283838860232"
"nicht erwerbstätig","2002","AkademikerIn","maennlich","605","0.287373116566786","0.269985157273853","0.30476107585972"
"nicht erwerbstätig","2002","AkademikerIn","weiblich","543","0.342780204167699","0.321751337721204","0.363809070614194"
"Andere","2002","(noch) kein Abschluss","maennlich","34","0.0838061515763969","0.0574928752626353","0.110119427890159"
"Andere","2002","(noch) kein Abschluss","weiblich","41","0.0628308769497315","0.0411902383653175","0.0844715155341455"
"Andere","2002","Hauptschule","maennlich","175","","",""
"Andere","2002","Hauptschule","weiblich","306","0.0611473206640131","0.0542405730662682","0.0680540682617581"
"Andere","2002","Realschule","maennlich","183","","",""
"Andere","2002","Realschule","weiblich","306","0.0910098134057989","0.081384281447234","0.100635345364364"
"Andere","2002","(Fach-)Abitur","maennlich","127","","",""
"Andere","2002","(Fach-)Abitur","weiblich","187","","",""
"Andere","2002","AkademikerIn","maennlich","37","0.0200340234075808","0.0146502839766421","0.0254177628385196"
"Andere","2002","AkademikerIn","weiblich","72","0.0414139490245723","0.0325863712413815","0.0502415268077632"
"voll erwerbstätig","2003","(noch) kein Abschluss","maennlich","42","0.139824828425586","0.106736299114359","0.172913357736814"
"voll erwerbstätig","2003","(noch) kein Abschluss","weiblich","20","","",""
"voll erwerbstätig","2003","Hauptschule","maennlich","1957","","",""
"voll erwerbstätig","2003","Hauptschule","weiblich","615","0.136398334058009","0.126227186137316","0.146569481978702"
"voll erwerbstätig","2003","Realschule","maennlich","1677","","",""
"voll erwerbstätig","2003","Realschule","weiblich","1040","","",""
"voll erwerbstätig","2003","(Fach-)Abitur","maennlich","568","0.511677632364865","0.482244957298922","0.541110307430808"
"voll erwerbstätig","2003","(Fach-)Abitur","weiblich","344","0.260211218236718","0.23637927380642","0.284043162667015"
"voll erwerbstätig","2003","AkademikerIn","maennlich","1705","","",""
"voll erwerbstätig","2003","AkademikerIn","weiblich","839","0.407337759450954","0.385221591012243","0.429453927889665"
"Teilzeit","2003","(noch) kein Abschluss","maennlich","3","","",""
"Teilzeit","2003","(noch) kein Abschluss","weiblich","16","","",""
"Teilzeit","2003","Hauptschule","maennlich","48","0.0136846987665245","0.0101215764554314","0.0172478210776175"
"Teilzeit","2003","Hauptschule","weiblich","603","0.125728255704331","0.115902898049788","0.135553613358874"
"Teilzeit","2003","Realschule","maennlich","43","0.0195017537073758","0.0140528580988327","0.0249506493159189"
"Teilzeit","2003","Realschule","weiblich","764","0.211849578093808","0.197929154464062","0.225770001723553"
"Teilzeit","2003","(Fach-)Abitur","maennlich","37","0.0425718889779814","0.0306843279753244","0.0544594499806383"
"Teilzeit","2003","(Fach-)Abitur","weiblich","233","","",""
"Teilzeit","2003","AkademikerIn","maennlich","81","0.0398128558630497","0.0320834384535385","0.047542273272561"
"Teilzeit","2003","AkademikerIn","weiblich","431","0.190316567050244","0.172647043108876","0.207986090991612"
"nicht erwerbstätig","2003","(noch) kein Abschluss","maennlich","345","0.766639107948149","0.726283732831905","0.806994483064394"
"nicht erwerbstätig","2003","(noch) kein Abschluss","weiblich","404","0.835146009697574","0.801812921477256","0.868479097917893"
"nicht erwerbstätig","2003","Hauptschule","maennlich","1910","","",""
"nicht erwerbstätig","2003","Hauptschule","weiblich","2868","","",""
"nicht erwerbstätig","2003","Realschule","maennlich","571","0.246224334425502","0.229248357123295","0.263200311727708"
"nicht erwerbstätig","2003","Realschule","weiblich","1239","","",""
"nicht erwerbstätig","2003","(Fach-)Abitur","maennlich","384","0.350168667875678","0.322080903288159","0.378256432463197"
"nicht erwerbstätig","2003","(Fach-)Abitur","weiblich","530","0.433224126461447","0.406308493724573","0.46013975919832"
"nicht erwerbstätig","2003","AkademikerIn","maennlich","631","0.29244033988716","0.274457539478776","0.310423140295545"
"nicht erwerbstätig","2003","AkademikerIn","weiblich","550","0.353633253373018","0.332113119164305","0.375153387581731"
"Andere","2003","(noch) kein Abschluss","maennlich","32","0.0804484243661703","0.0544983454282787","0.106398503304062"
"Andere","2003","(noch) kein Abschluss","weiblich","36","0.0742001724232774","0.0506547969912027","0.097745547855352"
"Andere","2003","Hauptschule","maennlich","169","","",""
"Andere","2003","Hauptschule","weiblich","288","","",""
"Andere","2003","Realschule","maennlich","183","","",""
"Andere","2003","Realschule","weiblich","267","","",""
"Andere","2003","(Fach-)Abitur","maennlich","119","","",""
"Andere","2003","(Fach-)Abitur","weiblich","195","","",""
"Andere","2003","AkademikerIn","maennlich","41","0.0217548725643617","0.0159877488180444","0.027521996310679"
"Andere","2003","AkademikerIn","weiblich","76","0.0487124201257841","0.0390228459619322","0.058401994289636"
"voll erwerbstätig","2004","(noch) kein Abschluss","maennlich","42","0.128036921873679","0.0961953449497642","0.159878498797594"
"voll erwerbstätig","2004","(noch) kein Abschluss","weiblich","18","","",""
"voll erwerbstätig","2004","Hauptschule","maennlich","1825","","",""
"voll erwerbstätig","2004","Hauptschule","weiblich","563","0.133721655901591","0.12339885745412","0.144044454349062"
"voll erwerbstätig","2004","Realschule","maennlich","1625","","",""
"voll erwerbstätig","2004","Realschule","weiblich","988","0.293821040426749","0.278117005663979","0.309525075189519"
"voll erwerbstätig","2004","(Fach-)Abitur","maennlich","561","0.518442488001772","0.488766271883177","0.548118704120367"
"voll erwerbstätig","2004","(Fach-)Abitur","weiblich","343","0.26242827806955","0.238594893976385","0.286261662162715"
"voll erwerbstätig","2004","AkademikerIn","maennlich","1667","","",""
"voll erwerbstätig","2004","AkademikerIn","weiblich","823","0.401124189564657","0.378951224801551","0.423297154327764"
"Teilzeit","2004","(noch) kein Abschluss","maennlich","4","0.00761252635111965","-0.000670383768241124","0.0158954364704804"
"Teilzeit","2004","(noch) kein Abschluss","weiblich","16","","",""
"Teilzeit","2004","Hauptschule","maennlich","52","0.0167400887509463","0.0127120287358073","0.0207681487660853"
"Teilzeit","2004","Hauptschule","weiblich","578","0.125710172216798","0.115655202442255","0.135765141991341"
"Teilzeit","2004","Realschule","maennlich","42","0.0187996811146468","0.0133557529648309","0.0242436092644626"
"Teilzeit","2004","Realschule","weiblich","708","0.19737553323715","0.183653600999897","0.211097465474404"
"Teilzeit","2004","(Fach-)Abitur","maennlich","37","0.0378098231985671","0.0264814660165924","0.0491381803805418"
"Teilzeit","2004","(Fach-)Abitur","weiblich","239","","",""
"Teilzeit","2004","AkademikerIn","maennlich","75","0.0362226085041047","0.0287753201301919","0.0436698968780174"
"Teilzeit","2004","AkademikerIn","weiblich","424","0.189489606136356","0.171760454867448","0.207218757405264"
"nicht erwerbstätig","2004","(noch) kein Abschluss","maennlich","358","0.81421007083326","0.777145649269544","0.851274492396975"
"nicht erwerbstätig","2004","(noch) kein Abschluss","weiblich","418","0.848102534209177","0.81619234340723","0.880012725011124"
"nicht erwerbstätig","2004","Hauptschule","maennlich","1863","","",""
"nicht erwerbstätig","2004","Hauptschule","weiblich","2747","","",""
"nicht erwerbstätig","2004","Realschule","maennlich","561","0.252903241262441","0.235480201539478","0.270326280985405"
"nicht erwerbstätig","2004","Realschule","weiblich","1220","","",""
"nicht erwerbstätig","2004","(Fach-)Abitur","maennlich","372","0.346354131116881","0.318094557979242","0.374613704254521"
"nicht erwerbstätig","2004","(Fach-)Abitur","weiblich","531","0.414565102413614","0.387877230677315","0.441252974149913"
"nicht erwerbstätig","2004","AkademikerIn","maennlich","619","0.301408330882866","0.283118517683918","0.319698144081815"
"nicht erwerbstätig","2004","AkademikerIn","weiblich","553","0.360887605716506","0.339161066283355","0.382614145149658"
"Andere","2004","(noch) kein Abschluss","maennlich","19","","",""
"Andere","2004","(noch) kein Abschluss","weiblich","34","0.0711720797031324","0.0483133329900069","0.0940308264162579"
"Andere","2004","Hauptschule","maennlich","157","","",""
"Andere","2004","Hauptschule","weiblich","288","","",""
"Andere","2004","Realschule","maennlich","163","","",""
"Andere","2004","Realschule","weiblich","316","0.0945372083541028","0.0844505083114455","0.10462390839676"
"Andere","2004","(Fach-)Abitur","maennlich","119","","",""
"Andere","2004","(Fach-)Abitur","weiblich","196","","",""
"Andere","2004","AkademikerIn","maennlich","57","0.0243967469335987","0.0182474916453686","0.0305460022218289"
"Andere","2004","AkademikerIn","weiblich","77","0.0484985985824804","0.0387804112709423","0.0582167858940185"
"voll erwerbstätig","2005","(noch) kein Abschluss","maennlich","37","0.132094478262103","0.0997126024070566","0.164476354117149"
"voll erwerbstätig","2005","(noch) kein Abschluss","weiblich","10","","",""
"voll erwerbstätig","2005","Hauptschule","maennlich","1662","","",""
"voll erwerbstätig","2005","Hauptschule","weiblich","494","0.129377959502415","0.118856881675055","0.139899037329775"
"voll erwerbstätig","2005","Realschule","maennlich","1577","","",""
"voll erwerbstätig","2005","Realschule","weiblich","944","0.296695417115922","0.280602124531047","0.312788709700797"
"voll erwerbstätig","2005","(Fach-)Abitur","maennlich","536","0.519424349008663","0.488882623670324","0.549966074347003"
"voll erwerbstätig","2005","(Fach-)Abitur","weiblich","329","0.263768205420963","0.239512887527754","0.288023523314172"
"voll erwerbstätig","2005","AkademikerIn","maennlich","1527","","",""
"voll erwerbstätig","2005","AkademikerIn","weiblich","794","0.395447581514658","0.373209179214329","0.417685983814988"
"Teilzeit","2005","(noch) kein Abschluss","maennlich","3","","",""
"Teilzeit","2005","(noch) kein Abschluss","weiblich","19","","",""
"Teilzeit","2005","Hauptschule","maennlich","53","0.0190681429694129","0.014638563064321","0.0234977228745049"
"Teilzeit","2005","Hauptschule","weiblich","533","0.128738025250109","0.118239143181645","0.139236907318572"
"Teilzeit","2005","Realschule","maennlich","38","0.0168226949178638","0.0115564718214093","0.0220889180143184"
"Teilzeit","2005","Realschule","weiblich","681","0.195922037915416","0.181938776115901","0.209905299714931"
"Teilzeit","2005","(Fach-)Abitur","maennlich","44","0.0422521384033954","0.0299550731938032","0.0545492036129877"
"Teilzeit","2005","(Fach-)Abitur","weiblich","223","","",""
"Teilzeit","2005","AkademikerIn","maennlich","75","0.0430957524892212","0.0348127536620532","0.0513787513163891"
"Teilzeit","2005","AkademikerIn","weiblich","412","0.19154893418426","0.173650753912012","0.209447114456508"
"nicht erwerbstätig","2005","(noch) kein Abschluss","maennlich","353","0.775512933387423","0.735609190744564","0.815416676030281"
"nicht erwerbstätig","2005","(noch) kein Abschluss","weiblich","426","0.865183485157075","0.834788433896005","0.895578536418145"
"nicht erwerbstätig","2005","Hauptschule","maennlich","1810","","",""
"nicht erwerbstätig","2005","Hauptschule","weiblich","2582","","",""
"nicht erwerbstätig","2005","Realschule","maennlich","543","0.253267496778206","0.235459797907976","0.271075195648436"
"nicht erwerbstätig","2005","Realschule","weiblich","1164","","",""
"nicht erwerbstätig","2005","(Fach-)Abitur","maennlich","336","0.330858363220197","0.302095532896088","0.359621193544305"
"nicht erwerbstätig","2005","(Fach-)Abitur","weiblich","532","0.414621350262563","0.387504906388658","0.441737794136468"
"nicht erwerbstätig","2005","AkademikerIn","maennlich","639","0.298347508257805","0.279685500397903","0.317009516117706"
"nicht erwerbstätig","2005","AkademikerIn","weiblich","567","0.365899856911015","0.34399188453907","0.38780782928296"
"Andere","2005","(noch) kein Abschluss","maennlich","27","","",""
"Andere","2005","(noch) kein Abschluss","weiblich","30","0.0592860944601909","0.0382685282401416","0.0803036606802403"
"Andere","2005","Hauptschule","maennlich","137","","",""
"Andere","2005","Hauptschule","weiblich","300","0.0744985731090594","0.0662670959113513","0.0827300503067674"
"Andere","2005","Realschule","maennlich","133","","",""
"Andere","2005","Realschule","weiblich","306","0.0994687470522778","0.0889246235807003","0.110012870523855"
"Andere","2005","(Fach-)Abitur","maennlich","112","","",""
"Andere","2005","(Fach-)Abitur","weiblich","184","","",""
"Andere","2005","AkademikerIn","maennlich","68","0.0364413033844112","0.0287981572499455","0.044084449518877"
"Andere","2005","AkademikerIn","weiblich","84","0.0471036273900664","0.0374677303155359","0.0567395244645969"
"voll erwerbstätig","2006","(noch) kein Abschluss","maennlich","32","0.114304922716085","0.0843008091765376","0.144309036255632"
"voll erwerbstätig","2006","(noch) kein Abschluss","weiblich","12","","",""
"voll erwerbstätig","2006","Hauptschule","maennlich","1716","","",""
"voll erwerbstätig","2006","Hauptschule","weiblich","509","0.122006117634988","0.112111364925234","0.131900870344742"
"voll erwerbstätig","2006","Realschule","maennlich","1618","","",""
"voll erwerbstätig","2006","Realschule","weiblich","963","0.284833016117434","0.269549454217803","0.300116578017064"
"voll erwerbstätig","2006","(Fach-)Abitur","maennlich","553","0.51300126979077","0.482968152546744","0.543034387034796"
"voll erwerbstätig","2006","(Fach-)Abitur","weiblich","348","0.266821784564778","0.243578369129773","0.290065199999783"
"voll erwerbstätig","2006","AkademikerIn","maennlich","1634","","",""
"voll erwerbstätig","2006","AkademikerIn","weiblich","840","0.39007267443033","0.368833375378716","0.411311973481944"
"Teilzeit","2006","(noch) kein Abschluss","maennlich","6","0.0207614007222126","0.00731584350711046","0.0342069579373148"
"Teilzeit","2006","(noch) kein Abschluss","weiblich","13","","",""
"Teilzeit","2006","Hauptschule","maennlich","68","0.019094461495952","0.01481623404617","0.023372688945734"
"Teilzeit","2006","Hauptschule","weiblich","565","0.123003554007576","0.113074082300366","0.132933025714786"
"Teilzeit","2006","Realschule","maennlich","42","0.0177357534598103","0.0124900311660281","0.0229814757535925"
"Teilzeit","2006","Realschule","weiblich","762","0.202407685510701","0.188801710556592","0.216013660464811"
"Teilzeit","2006","(Fach-)Abitur","maennlich","35","0.0441230163740028","0.031783138077121","0.0564628946708847"
"Teilzeit","2006","(Fach-)Abitur","weiblich","260","","",""
"Teilzeit","2006","AkademikerIn","maennlich","90","0.0401308889155286","0.0325146903256052","0.0477470875054519"
"Teilzeit","2006","AkademikerIn","weiblich","452","0.188472698122201","0.17144310930252","0.205502286941882"
"nicht erwerbstätig","2006","(noch) kein Abschluss","maennlich","331","0.739417658534664","0.698024971704515","0.780810345364813"
"nicht erwerbstätig","2006","(noch) kein Abschluss","weiblich","374","0.82064245091503","0.785620974727146","0.855663927102915"
"nicht erwerbstätig","2006","Hauptschule","maennlich","1973","","",""
"nicht erwerbstätig","2006","Hauptschule","weiblich","2830","","",""
"nicht erwerbstätig","2006","Realschule","maennlich","618","0.249910006929718","0.232702624345735","0.267117389513702"
"nicht erwerbstätig","2006","Realschule","weiblich","1275","","",""
"nicht erwerbstätig","2006","(Fach-)Abitur","maennlich","365","0.343833739308574","0.315293443500472","0.372374035116676"
"nicht erwerbstätig","2006","(Fach-)Abitur","weiblich","597","0.418733859691161","0.39280752764745","0.444660191734872"
"nicht erwerbstätig","2006","AkademikerIn","maennlich","763","0.309326443536376","0.291389939474493","0.327262947598259"
"nicht erwerbstätig","2006","AkademikerIn","weiblich","625","0.355825785713212","0.33497853702195","0.376673034404473"
"Andere","2006","(noch) kein Abschluss","maennlich","63","0.125516018027038","0.0942745291071025","0.156757506946974"
"Andere","2006","(noch) kein Abschluss","weiblich","62","0.124571675807443","0.0944265168179095","0.154716834796978"
"Andere","2006","Hauptschule","maennlich","174","","",""
"Andere","2006","Hauptschule","weiblich","299","","",""
"Andere","2006","Realschule","maennlich","154","","",""
"Andere","2006","Realschule","weiblich","350","0.099349730766448","0.0892202513480365","0.10947921018486"
"Andere","2006","(Fach-)Abitur","maennlich","111","","",""
"Andere","2006","(Fach-)Abitur","weiblich","186","","",""
"Andere","2006","AkademikerIn","maennlich","64","0.0240979676705048","0.0181470193107079","0.0300489160303017"
"Andere","2006","AkademikerIn","weiblich","109","","",""
"voll erwerbstätig","2007","(noch) kein Abschluss","maennlich","27","","",""
"voll erwerbstätig","2007","(noch) kein Abschluss","weiblich","12","","",""
"voll erwerbstätig","2007","Hauptschule","maennlich","1599","","",""
"voll erwerbstätig","2007","Hauptschule","weiblich","459","0.127666949183223","0.117036828624344","0.138297069742103"
"voll erwerbstätig","2007","Realschule","maennlich","1578","","",""
"voll erwerbstätig","2007","Realschule","weiblich","877","0.271819934316777","0.256273572309088","0.287366296324467"
"voll erwerbstätig","2007","(Fach-)Abitur","maennlich","546","0.507450250251806","0.477210706914973","0.53768979358864"
"voll erwerbstätig","2007","(Fach-)Abitur","weiblich","326","0.264485038949249","0.240619157209442","0.288350920689057"
"voll erwerbstätig","2007","AkademikerIn","maennlich","1524","","",""
"voll erwerbstätig","2007","AkademikerIn","weiblich","826","0.395402160067721","0.373865998025973","0.416938322109469"
"Teilzeit","2007","(noch) kein Abschluss","maennlich","6","0.0317649087377402","0.014492030431337","0.0490377870441434"
"Teilzeit","2007","(noch) kein Abschluss","weiblich","11","","",""
"Teilzeit","2007","Hauptschule","maennlich","52","0.0193834903380681","0.0148641436377025","0.0239028370384337"
"Teilzeit","2007","Hauptschule","weiblich","527","0.12724202701433","0.116627027266924","0.137857026761736"
"Teilzeit","2007","Realschule","maennlich","47","0.024177011059642","0.0178846733684965","0.0304693487507875"
"Teilzeit","2007","Realschule","weiblich","775","0.218760236891975","0.204314320592517","0.233206153191433"
"Teilzeit","2007","(Fach-)Abitur","maennlich","39","0.0441857305323842","0.0317554418100592","0.0566160192547091"
"Teilzeit","2007","(Fach-)Abitur","weiblich","263","","",""
"Teilzeit","2007","AkademikerIn","maennlich","84","0.0387615342585903","0.0310534626383271","0.0464696058788534"
"Teilzeit","2007","AkademikerIn","weiblich","468","0.207305122462901","0.189449559868022","0.225160685057779"
"nicht erwerbstätig","2007","(noch) kein Abschluss","maennlich","311","0.753526553204288","0.711080741052199","0.795972365356377"
"nicht erwerbstätig","2007","(noch) kein Abschluss","weiblich","364","0.803428491093474","0.766546482759688","0.840310499427261"
"nicht erwerbstätig","2007","Hauptschule","maennlich","1764","","",""
"nicht erwerbstätig","2007","Hauptschule","weiblich","2528","","",""
"nicht erwerbstätig","2007","Realschule","maennlich","534","0.232967557880739","0.215650273663286","0.250284842098192"
"nicht erwerbstätig","2007","Realschule","weiblich","1198","","",""
"nicht erwerbstätig","2007","(Fach-)Abitur","maennlich","358","0.335620043066068","0.307058238251363","0.364181847880773"
"nicht erwerbstätig","2007","(Fach-)Abitur","weiblich","534","0.396314081328683","0.369846975853636","0.422781186803731"
"nicht erwerbstätig","2007","AkademikerIn","maennlich","730","0.29903581665861","0.280753163970077","0.317318469347143"
"nicht erwerbstätig","2007","AkademikerIn","weiblich","603","0.344360242106246","0.323430945211848","0.365289539000643"
"Andere","2007","(noch) kein Abschluss","maennlich","52","0.111124255551504","0.0801696369021483","0.14207887420086"
"Andere","2007","(noch) kein Abschluss","weiblich","59","0.1305195124425","0.0992552416840598","0.161783783200941"
"Andere","2007","Hauptschule","maennlich","160","","",""
"Andere","2007","Hauptschule","weiblich","272","","",""
"Andere","2007","Realschule","maennlich","130","","",""
"Andere","2007","Realschule","weiblich","296","","",""
"Andere","2007","(Fach-)Abitur","maennlich","107","","",""
"Andere","2007","(Fach-)Abitur","weiblich","189","","",""
"Andere","2007","AkademikerIn","maennlich","71","0.0348947186791542","0.0275665258621565","0.0422229114961518"
"Andere","2007","AkademikerIn","weiblich","83","0.0529324753631323","0.0430704283100727","0.0627945224161918"
"voll erwerbstätig","2008","(noch) kein Abschluss","maennlich","31","0.128182389442646","0.0936980834357042","0.162666695449587"
"voll erwerbstätig","2008","(noch) kein Abschluss","weiblich","8","0.034373891928636","0.0161753505866104","0.0525724332706616"
"voll erwerbstätig","2008","Hauptschule","maennlich","1482","","",""
"voll erwerbstätig","2008","Hauptschule","weiblich","449","0.137220720603297","0.125873292372359","0.148568148834235"
"voll erwerbstätig","2008","Realschule","maennlich","1483","","",""
"voll erwerbstätig","2008","Realschule","weiblich","885","0.288978584695948","0.272690171543488","0.305266997848407"
"voll erwerbstätig","2008","(Fach-)Abitur","maennlich","515","0.507907243766215","0.476397088480851","0.53941739905158"
"voll erwerbstätig","2008","(Fach-)Abitur","weiblich","322","0.275586630775493","0.250379886411007","0.300793375139979"
"voll erwerbstätig","2008","AkademikerIn","maennlich","1428","","",""
"voll erwerbstätig","2008","AkademikerIn","weiblich","802","0.408023976902774","0.38591948639014","0.430128467415408"
"Teilzeit","2008","(noch) kein Abschluss","maennlich","2","","",""
"Teilzeit","2008","(noch) kein Abschluss","weiblich","15","","",""
"Teilzeit","2008","Hauptschule","maennlich","53","0.0166811428469981","0.012315414074904","0.0210468716190922"
"Teilzeit","2008","Hauptschule","weiblich","493","0.132371534282292","0.121195134170395","0.143547934394189"
"Teilzeit","2008","Realschule","maennlich","40","0.0194862505241218","0.0136717935096882","0.0253007075385554"
"Teilzeit","2008","Realschule","weiblich","705","0.212355177768928","0.197659106665426","0.227051248872429"
"Teilzeit","2008","(Fach-)Abitur","maennlich","37","0.0500291889052611","0.0362887148753523","0.0637696629351699"
"Teilzeit","2008","(Fach-)Abitur","weiblich","247","","",""
"Teilzeit","2008","AkademikerIn","maennlich","76","0.0348093427176603","0.0273069372863017","0.0423117481490188"
"Teilzeit","2008","AkademikerIn","weiblich","439","0.203231534072337","0.185132840583246","0.221330227561429"
"nicht erwerbstätig","2008","(noch) kein Abschluss","maennlich","271","","",""
"nicht erwerbstätig","2008","(noch) kein Abschluss","weiblich","310","0.77277781252093","0.730920589053476","0.814635035988384"
"nicht erwerbstätig","2008","Hauptschule","maennlich","1629","","",""
