"erwst","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2007","5 Einkommensstärkstes Quintil","Westdeutschland","445","0.103589295639722","0.0937196882237288","0.113458903055715"
"voll erwerbstätig","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","275","0.201593564637441","0.179926227041062","0.223260902233821"
"voll erwerbstätig","2007","1 Einkommensschwächstes Quintil","Westdeutschland","414","0.162754400044636","0.148410001482115","0.177098798607157"
"voll erwerbstätig","2007","2","Ostdeutschland","435","0.31127087408044","0.286895014288071","0.33564673387281"
"voll erwerbstätig","2007","2","Westdeutschland","996","0.313694205080093","0.297687814543273","0.329700595616913"
"voll erwerbstätig","2007","3","Ostdeutschland","432","0.383559108108194","0.354914944167052","0.412203272049336"
"voll erwerbstätig","2007","3","Westdeutschland","1072","0.389945154250503","0.371969090775399","0.407921217725607"
"voll erwerbstätig","2007","4","Ostdeutschland","435","0.546124091833284","0.511837855467642","0.580410328198926"
"voll erwerbstätig","2007","4","Westdeutschland","1615","0.481225436754631","0.464660563190205","0.497790310319058"
"voll erwerbstätig","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","322","0.703227751740867","0.661882911928451","0.744572591553283"
"voll erwerbstätig","2007","5 Einkommensstärkstes Quintil","Westdeutschland","1877","0.565606966099856","0.549552801110591","0.581661131089122"
"Andere","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","152","0.128797780144356","0.109789555986477","0.147806004302235"
"Andere","2008","1 Einkommensschwächstes Quintil","Westdeutschland","283","0.133975201070195","0.119773861006464","0.148176541133926"
"Andere","2008","2","Ostdeutschland","75","0.056688325842084","0.043930025142156","0.069446626542012"
"Andere","2008","2","Westdeutschland","303","0.102844843726733","0.0916928966158613","0.113996790837605"
"Andere","2008","3","Ostdeutschland","46","0.0355644980936258","0.024308698349061","0.0468202978381907"
"Andere","2008","3","Westdeutschland","253","0.0879063224454011","0.0773136218961012","0.0984990229947009"
"Andere","2008","4","Ostdeutschland","27","","",""
"Andere","2008","4","Westdeutschland","211","0.0643245225823479","0.0559794530685537","0.0726695920961421"
"Andere","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","13","","",""
"Andere","2008","5 Einkommensstärkstes Quintil","Westdeutschland","153","0.0331397277874662","0.0273230759432804","0.0389563796316519"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","708","0.592023710411546","0.564135870203205","0.619911550619888"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","Westdeutschland","1375","0.626168515010952","0.605997139910679","0.646339890111225"
"nicht erwerbstätig","2008","2","Ostdeutschland","690","0.548759019260863","0.521304520673186","0.57621351784854"
"nicht erwerbstätig","2008","2","Westdeutschland","1372","0.475223322213785","0.456889129289943","0.493557515137627"
"nicht erwerbstätig","2008","3","Ostdeutschland","499","0.500877104290571","0.470489199467881","0.531265009113261"
"nicht erwerbstätig","2008","3","Westdeutschland","1087","0.409095528311045","0.390702725233972","0.427488331388119"
"nicht erwerbstätig","2008","4","Ostdeutschland","260","0.30777827788497","0.27637676016417","0.33917979560577"
"nicht erwerbstätig","2008","4","Westdeutschland","1178","0.337127165149815","0.321046980395585","0.353207349904045"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","78","0.138761719561644","0.107931897030723","0.169591542092565"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","Westdeutschland","1168","0.286146687072248","0.271460278892027","0.300833095252468"
"Teilzeit","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","81","0.0697346910361559","0.0552817669154764","0.0841876151568354"
"Teilzeit","2008","1 Einkommensschwächstes Quintil","Westdeutschland","198","0.0833161353183774","0.0717941768346655","0.0948380938020893"
"Teilzeit","2008","2","Ostdeutschland","97","0.0590879526959038","0.0460789980528089","0.0720969073389987"
"Teilzeit","2008","2","Westdeutschland","332","0.1071273350978","0.095772768146111","0.118481902049488"
"Teilzeit","2008","3","Ostdeutschland","84","0.0729557063666793","0.0571500950710185","0.0887613176623402"
"Teilzeit","2008","3","Westdeutschland","378","0.125311947413767","0.112926840684707","0.137697054142828"
"Teilzeit","2008","4","Ostdeutschland","77","0.0918638372384549","0.0722140966628247","0.111513577814085"
"Teilzeit","2008","4","Westdeutschland","405","0.101527624422672","0.0912540037644418","0.111801245080902"
"Teilzeit","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","42","0.082791044481018","0.0582156583805165","0.107366430581519"
"Teilzeit","2008","5 Einkommensstärkstes Quintil","Westdeutschland","434","0.104945768813519","0.0949865818520244","0.114904955775013"
"voll erwerbstätig","2008","1 Einkommensschwächstes Quintil","Ostdeutschland","252","0.209443818407942","0.186353601529057","0.232534035286827"
"voll erwerbstätig","2008","1 Einkommensschwächstes Quintil","Westdeutschland","354","0.156540148600475","0.141390692792818","0.171689604408133"
"voll erwerbstätig","2008","2","Ostdeutschland","400","0.335464702201149","0.309415114392263","0.361514290010035"
"voll erwerbstätig","2008","2","Westdeutschland","843","0.314804498961682","0.297753360636636","0.331855637286729"
"voll erwerbstätig","2008","3","Ostdeutschland","411","0.390602691249124","0.360951011359635","0.420254371138613"
"voll erwerbstätig","2008","3","Westdeutschland","1027","0.377686201829786","0.359549964459969","0.395822439199604"
"voll erwerbstätig","2008","4","Ostdeutschland","466","0.569935753212896","0.536254467191422","0.603617039234371"
"voll erwerbstätig","2008","4","Westdeutschland","1526","0.497020687845166","0.480013154014633","0.514028221675698"
"voll erwerbstätig","2008","5 Einkommensstärkstes Quintil","Ostdeutschland","350","0.761950158253746","0.723968689414609","0.799931627092882"
"voll erwerbstätig","2008","5 Einkommensstärkstes Quintil","Westdeutschland","1883","0.575767816326767","0.559707938296437","0.591827694357098"
"Andere","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","108","0.109511632902421","0.0902812637626837","0.128742002042159"
"Andere","2009","1 Einkommensschwächstes Quintil","Westdeutschland","264","0.135354556749831","0.120432269335272","0.15027684416439"
"Andere","2009","2","Ostdeutschland","83","0.0747850465691577","0.0601205363850075","0.0894495567533078"
"Andere","2009","2","Westdeutschland","256","0.102105601361308","0.090238936968153","0.113972265754464"
"Andere","2009","3","Ostdeutschland","50","0.0528519926769948","0.0391816307857958","0.0665223545681938"
"Andere","2009","3","Westdeutschland","251","0.100993917158005","0.0889312596360298","0.113056574679979"
"Andere","2009","4","Ostdeutschland","28","","",""
"Andere","2009","4","Westdeutschland","202","0.0625831633954606","0.0541541521690053","0.0710121746219159"
"Andere","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","10","","",""
"Andere","2009","5 Einkommensstärkstes Quintil","Westdeutschland","169","0.0406780368258476","0.0342187931487252","0.04713728050297"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","626","0.612566876820889","0.58256706732382","0.642566686317958"
"nicht erwerbstätig","2009","1 Einkommensschwächstes Quintil","Westdeutschland","1242","0.614692225338411","0.593464049431836","0.635920401244986"
"nicht erwerbstätig","2009","2","Ostdeutschland","678","0.555023815221006","0.527318502990281","0.582729127451731"
"nicht erwerbstätig","2009","2","Westdeutschland","1222","0.487626393085235","0.468036673361955","0.507216112808514"
"nicht erwerbstätig","2009","3","Ostdeutschland","491","0.465729790552643","0.43525169036156","0.496207890743727"
"nicht erwerbstätig","2009","3","Westdeutschland","973","0.427958410384721","0.408150956236602","0.44776586453284"
"nicht erwerbstätig","2009","4","Ostdeutschland","258","0.313769373632689","0.281794108524855","0.345744638740524"
"nicht erwerbstätig","2009","4","Westdeutschland","1155","0.351575912417769","0.334960136456495","0.368191688379043"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","72","0.124255455860773","0.0948369250858288","0.153673986635717"
"nicht erwerbstätig","2009","5 Einkommensstärkstes Quintil","Westdeutschland","1148","0.277921897217637","0.263274078621602","0.292569715813672"
"Teilzeit","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","78","0.0745573140850172","0.0583816075517069","0.0907330206183275"
"Teilzeit","2009","1 Einkommensschwächstes Quintil","Westdeutschland","187","0.0884051631029785","0.0760223398284653","0.100787986377492"
"Teilzeit","2009","2","Ostdeutschland","109","0.0754696885826969","0.0607436575343994","0.0901957196309944"
"Teilzeit","2009","2","Westdeutschland","291","0.107634089848484","0.0954879674818165","0.119780212215152"
"Teilzeit","2009","3","Ostdeutschland","78","0.0782088841790319","0.0618035641231872","0.0946142042348767"
"Teilzeit","2009","3","Westdeutschland","306","0.109693697173775","0.0971831980974119","0.122204196250138"
"Teilzeit","2009","4","Ostdeutschland","80","0.0931507468607797","0.073122886685627","0.113178607035932"
"Teilzeit","2009","4","Westdeutschland","396","0.10258062033949","0.0920218854872155","0.113139355191764"
"Teilzeit","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","54","0.0990130671543639","0.0723763911112077","0.12564974319752"
"Teilzeit","2009","5 Einkommensstärkstes Quintil","Westdeutschland","410","0.102321133980021","0.0924113849679412","0.112230882992101"
"voll erwerbstätig","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","201","0.203364176191672","0.178577944194227","0.228150408189117"
"voll erwerbstätig","2009","1 Einkommensschwächstes Quintil","Westdeutschland","326","0.161548054808779","0.145494549115713","0.177601560501846"
"voll erwerbstätig","2009","2","Ostdeutschland","366","0.294721449627139","0.269304404154956","0.320138495099322"
"voll erwerbstätig","2009","2","Westdeutschland","732","0.302633915704973","0.284629441010526","0.320638390399419"
"voll erwerbstätig","2009","3","Ostdeutschland","410","0.40320933259133","0.373237265024114","0.433181400158545"
"voll erwerbstätig","2009","3","Westdeutschland","867","0.3613539752835","0.342122588655615","0.380585361911384"
"voll erwerbstätig","2009","4","Ostdeutschland","443","0.560355361881057","0.526152969375744","0.59455775438637"
"voll erwerbstätig","2009","4","Westdeutschland","1419","0.48326030384728","0.465869967741575","0.500650639952986"
"voll erwerbstätig","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","347","0.750381691538635","0.711784664140998","0.788978718936272"
"voll erwerbstätig","2009","5 Einkommensstärkstes Quintil","Westdeutschland","1866","0.579078931976494","0.562935766571427","0.595222097381561"
"Andere","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","180","0.122975570891425","0.10586418678961","0.140086954993239"
"Andere","2010","1 Einkommensschwächstes Quintil","Westdeutschland","436","0.130622037858396","0.119313153259702","0.14193092245709"
"Andere","2010","2","Ostdeutschland","96","0.0599594746036216","0.0479569999271559","0.0719619492800872"
"Andere","2010","2","Westdeutschland","502","0.126871240297177","0.116708280149847","0.137034200444508"
"Andere","2010","3","Ostdeutschland","58","0.0578249582181378","0.044167335100715","0.0714825813355606"
"Andere","2010","3","Westdeutschland","295","0.0969174639977023","0.0865975627187563","0.107237365276648"
"Andere","2010","4","Ostdeutschland","25","","",""
"Andere","2010","4","Westdeutschland","266","0.0680950182774065","0.0601450250503454","0.0760450115044675"
"Andere","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","11","","",""
"Andere","2010","5 Einkommensstärkstes Quintil","Westdeutschland","197","0.0380280891831743","0.0322879553182552","0.0437682230480934"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","815","0.597588481099852","0.572037582304805","0.623139379894898"
"nicht erwerbstätig","2010","1 Einkommensschwächstes Quintil","Westdeutschland","2100","0.661118881465624","0.645234485755148","0.6770032771761"
"nicht erwerbstätig","2010","2","Ostdeutschland","713","0.518091551729582","0.492830343083232","0.543352760375931"
"nicht erwerbstätig","2010","2","Westdeutschland","1791","0.498354061530881","0.483086589459419","0.513621533602343"
"nicht erwerbstätig","2010","3","Ostdeutschland","542","0.498781371651128","0.469525005882905","0.528037737419352"
"nicht erwerbstätig","2010","3","Westdeutschland","1212","0.424085474386916","0.406846297932811","0.44132465084102"
"nicht erwerbstätig","2010","4","Ostdeutschland","284","0.304188671390755","0.274652282298312","0.333725060483198"
"nicht erwerbstätig","2010","4","Westdeutschland","1300","0.357494950938602","0.342369912039916","0.372619989837288"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","91","0.180913659590154","0.148565530893147","0.213261788287161"
"nicht erwerbstätig","2010","5 Einkommensstärkstes Quintil","Westdeutschland","1347","0.270322929942922","0.256993997533221","0.283651862352622"
"Teilzeit","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","137","0.0970154998252282","0.0815938590843423","0.112437140566114"
"Teilzeit","2010","1 Einkommensschwächstes Quintil","Westdeutschland","343","0.0827541744884802","0.0735083624843942","0.0919999864925661"
"Teilzeit","2010","2","Ostdeutschland","146","0.0701120564667523","0.0572034232208776","0.083020689712627"
"Teilzeit","2010","2","Westdeutschland","549","0.104149599704493","0.0948225126217506","0.113476686787235"
"Teilzeit","2010","3","Ostdeutschland","99","0.0658438762059462","0.051332149529944","0.0803556028819485"
"Teilzeit","2010","3","Westdeutschland","464","0.112716731700368","0.101685191806531","0.123748271594206"
"Teilzeit","2010","4","Ostdeutschland","113","0.114595886761156","0.0941457876455973","0.135045985876715"
"Teilzeit","2010","4","Westdeutschland","550","0.111289593324618","0.101364589514505","0.12121459713473"
"Teilzeit","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","67","0.114988362650188","0.0881812476840352","0.141795477616341"
"Teilzeit","2010","5 Einkommensstärkstes Quintil","Westdeutschland","584","0.108891991929384","0.099543281291087","0.118240702567681"
"voll erwerbstätig","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","283","0.182420448183496","0.162298425197978","0.202542471169013"
"voll erwerbstätig","2010","1 Einkommensschwächstes Quintil","Westdeutschland","532","0.1255049061875","0.114387172375375","0.136622639999625"
"voll erwerbstätig","2010","2","Ostdeutschland","548","0.351836917200044","0.327694461130735","0.375979373269353"
"voll erwerbstätig","2010","2","Westdeutschland","1278","0.270625098467449","0.257058876261783","0.284191320673115"
"voll erwerbstätig","2010","3","Ostdeutschland","423","0.377549793924788","0.349184251760017","0.405915336089559"
"voll erwerbstätig","2010","3","Westdeutschland","1186","0.366280329915014","0.349474258985384","0.383086400844644"
"voll erwerbstätig","2010","4","Ostdeutschland","510","0.555945878847507","0.524047078899547","0.587844678795468"
"voll erwerbstätig","2010","4","Westdeutschland","1741","0.463120437459374","0.447383918078693","0.478856956840055"
"voll erwerbstätig","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","375","0.686090164678295","0.647092221736394","0.725088107620195"
"voll erwerbstätig","2010","5 Einkommensstärkstes Quintil","Westdeutschland","2137","0.58275698894452","0.567958176911476","0.597555800977564"
"Andere","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","211","0.145447020320942","0.128199268941424","0.16269477170046"
"Andere","2011","1 Einkommensschwächstes Quintil","Westdeutschland","440","0.113862385370134","0.103769589599942","0.123955181140327"
"Andere","2011","2","Ostdeutschland","92","0.0544658164892012","0.0434456495047849","0.0654859834736176"
"Andere","2011","2","Westdeutschland","510","0.102058139902766","0.0933813561662885","0.110734923639244"
"Andere","2011","3","Ostdeutschland","44","0.0385154766530355","0.0280586904129823","0.0489722628930887"
"Andere","2011","3","Westdeutschland","389","0.0930144151404372","0.0839554237625686","0.102073406518306"
"Andere","2011","4","Ostdeutschland","33","0.0238826349599056","0.0150156010620716","0.0327496688577396"
"Andere","2011","4","Westdeutschland","335","0.0637744414844405","0.0568668823997992","0.0706820005690817"
"Andere","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","18","","",""
"Andere","2011","5 Einkommensstärkstes Quintil","Westdeutschland","230","0.0393616556056212","0.0341136454625532","0.0446096657486893"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","961","0.604086090897832","0.580160626818015","0.628011554977648"
"nicht erwerbstätig","2011","1 Einkommensschwächstes Quintil","Westdeutschland","2335","0.646794308331784","0.63160745838626","0.661981158277307"
"nicht erwerbstätig","2011","2","Ostdeutschland","804","0.5347920478378","0.510570405652807","0.559013690022792"
"nicht erwerbstätig","2011","2","Westdeutschland","2055","0.508042717329197","0.493713427996728","0.522372006661666"
"nicht erwerbstätig","2011","3","Ostdeutschland","566","0.460203576141931","0.43312040969397","0.487286742589891"
"nicht erwerbstätig","2011","3","Westdeutschland","1481","0.440714683667685","0.425230083596488","0.456199283738882"
"nicht erwerbstätig","2011","4","Ostdeutschland","346","0.306616803030145","0.279839251665432","0.333394354394858"
"nicht erwerbstätig","2011","4","Westdeutschland","1607","0.358086640679325","0.344533395448034","0.371639885910615"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","112","0.175228592463631","0.147265306673394","0.203191878253868"
"nicht erwerbstätig","2011","5 Einkommensstärkstes Quintil","Westdeutschland","1575","0.26281723545737","0.250937889343157","0.274696581571582"
"Teilzeit","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","143","0.0785064151679396","0.0653478267188403","0.091665003617039"
"Teilzeit","2011","1 Einkommensschwächstes Quintil","Westdeutschland","430","0.0921440148715433","0.0829540721060372","0.101333957637049"
"Teilzeit","2011","2","Ostdeutschland","190","0.0787198129779054","0.0656422915181734","0.0917973344376374"
"Teilzeit","2011","2","Westdeutschland","696","0.104971600672318","0.0961861274886778","0.113757073855959"
"Teilzeit","2011","3","Ostdeutschland","136","0.0756445729657761","0.0612758613588964","0.0900132845726559"
"Teilzeit","2011","3","Westdeutschland","639","0.113997223515081","0.104085043000876","0.123909404029285"
"Teilzeit","2011","4","Ostdeutschland","136","0.0913264100977693","0.0745967015493563","0.108056118646182"
"Teilzeit","2011","4","Westdeutschland","744","0.11423979313823","0.105247347589792","0.123232238686668"
"Teilzeit","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","82","0.0959041680426927","0.0742448443721052","0.11756349171328"
"Teilzeit","2011","5 Einkommensstärkstes Quintil","Westdeutschland","742","0.101772683566072","0.0936127472252119","0.109932619906932"
"voll erwerbstätig","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","290","0.171960473613287","0.153499677617331","0.190421269609243"
"voll erwerbstätig","2011","1 Einkommensschwächstes Quintil","Westdeutschland","600","0.147199291426539","0.135941650392316","0.158456932460762"
"voll erwerbstätig","2011","2","Ostdeutschland","543","0.332022322695094","0.309153059892332","0.354891585497855"
"voll erwerbstätig","2011","2","Westdeutschland","1415","0.284927542095719","0.271989961119624","0.297865123071814"
"voll erwerbstätig","2011","3","Ostdeutschland","555","0.425636374239258","0.398769182515646","0.452503565962869"
"voll erwerbstätig","2011","3","Westdeutschland","1440","0.352273677676797","0.337375251477383","0.367172103876211"
"voll erwerbstätig","2011","4","Ostdeutschland","624","0.57817415191218","0.549493952993503","0.606854350830857"
"voll erwerbstätig","2011","4","Westdeutschland","2121","0.463899124698005","0.449801496108047","0.477996753287963"
"voll erwerbstätig","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","498","0.690270496116834","0.656259460153337","0.724281532080332"
"voll erwerbstätig","2011","5 Einkommensstärkstes Quintil","Westdeutschland","2727","0.596048425370937","0.582805514580389","0.609291336161485"
"Andere","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","179","0.120384273025671","0.103447083562164","0.137321462489178"
"Andere","2012","1 Einkommensschwächstes Quintil","Westdeutschland","431","0.132233212406332","0.120569216130728","0.143897208681936"
"Andere","2012","2","Ostdeutschland","106","0.070978288166493","0.0581322385967867","0.0838243377361992"
"Andere","2012","2","Westdeutschland","504","0.102966392326899","0.0939162382622969","0.112016546391502"
"Andere","2012","3","Ostdeutschland","62","0.0373048356923647","0.0271695254829383","0.0474401459017912"
"Andere","2012","3","Westdeutschland","419","0.0904692483380215","0.0815853001817746","0.0993531964942685"
"Andere","2012","4","Ostdeutschland","30","0.0366184998862547","0.0258516102586208","0.0473853895138886"
"Andere","2012","4","Westdeutschland","376","0.0724811654610707","0.0651915619199853","0.0797707690021561"
"Andere","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","22","","",""
"Andere","2012","5 Einkommensstärkstes Quintil","Westdeutschland","261","0.0423119479028132","0.0369837234371013","0.0476401723685251"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","873","0.653985429750238","0.629225967652768","0.678744891847708"
"nicht erwerbstätig","2012","1 Einkommensschwächstes Quintil","Westdeutschland","1963","0.646543602808582","0.630083125721134","0.66300407989603"
"nicht erwerbstätig","2012","2","Ostdeutschland","753","0.51275616937936","0.487751419035332","0.537760919723389"
"nicht erwerbstätig","2012","2","Westdeutschland","1904","0.518304706452766","0.503425401499627","0.533184011405905"
"nicht erwerbstätig","2012","3","Ostdeutschland","590","0.485080415389582","0.458351172331602","0.511809658447562"
"nicht erwerbstätig","2012","3","Westdeutschland","1496","0.4393194562159","0.423948715649422","0.454690196782378"
"nicht erwerbstätig","2012","4","Ostdeutschland","375","0.316939353048383","0.290267170704122","0.343611535392643"
"nicht erwerbstätig","2012","4","Westdeutschland","1604","0.352239271289755","0.338809885478521","0.365668657100988"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","127","0.187625082908215","0.160209147792811","0.215041018023619"
"nicht erwerbstätig","2012","5 Einkommensstärkstes Quintil","Westdeutschland","1655","0.272669862617463","0.260882318550044","0.284457406684882"
"Teilzeit","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","134","0.0756536822426081","0.061889754980517","0.0894176095046992"
"Teilzeit","2012","1 Einkommensschwächstes Quintil","Westdeutschland","345","0.082800373844189","0.0733113034321958","0.0922894442561822"
"Teilzeit","2012","2","Ostdeutschland","192","0.0906228068785067","0.0762618067890573","0.104983806967956"
"Teilzeit","2012","2","Westdeutschland","693","0.118094859220224","0.108484706252342","0.127705012188106"
"Teilzeit","2012","3","Ostdeutschland","151","0.0852987105269069","0.0703597299260558","0.100237691127758"
"Teilzeit","2012","3","Westdeutschland","634","0.106437803916379","0.0968866206810198","0.115988987151738"
"Teilzeit","2012","4","Ostdeutschland","137","0.0963918133615682","0.0794737366772191","0.113309890045917"
"Teilzeit","2012","4","Westdeutschland","805","0.120095503118493","0.110956241743515","0.129234764493471"
"Teilzeit","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","90","0.087467984822474","0.0676286102217145","0.107307359423233"
"Teilzeit","2012","5 Einkommensstärkstes Quintil","Westdeutschland","766","0.109186006771716","0.100931027733687","0.117440985809744"
"voll erwerbstätig","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","232","0.149976614981483","0.131392701021849","0.168560528941118"
"voll erwerbstätig","2012","1 Einkommensschwächstes Quintil","Westdeutschland","501","0.138422810940897","0.126531588203032","0.150314033678762"
"voll erwerbstätig","2012","2","Ostdeutschland","484","0.32564273557564","0.302199928234183","0.349085542917097"
"voll erwerbstätig","2012","2","Westdeutschland","1231","0.260634042000111","0.247561827603117","0.273706256397104"
"voll erwerbstätig","2012","3","Ostdeutschland","540","0.392316038391146","0.366202423003456","0.418429653778836"
"voll erwerbstätig","2012","3","Westdeutschland","1456","0.3637734915297","0.34887411021308","0.37867287284632"
"voll erwerbstätig","2012","4","Ostdeutschland","627","0.550050333703794","0.521532008394496","0.578568659013092"
"voll erwerbstätig","2012","4","Westdeutschland","2075","0.455184060130682","0.441183404235792","0.469184716025571"
"voll erwerbstätig","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","540","0.694961002049762","0.662628652725487","0.727293351374036"
"voll erwerbstätig","2012","5 Einkommensstärkstes Quintil","Westdeutschland","2801","0.575832182708008","0.562750735525939","0.588913629890076"
"Andere","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","201","0.136265614712991","0.118171618453567","0.154359610972415"
"Andere","2013","1 Einkommensschwächstes Quintil","Westdeutschland","674","0.147210299869573","0.136591668660907","0.157828931078239"
"Andere","2013","2","Ostdeutschland","108","0.0643207104007824","0.0519306184413645","0.0767108023602004"
"Andere","2013","2","Westdeutschland","680","0.127929383668514","0.118572467823215","0.137286299513814"
"Andere","2013","3","Ostdeutschland","66","0.0468293469302419","0.0350842417976195","0.0585744520628644"
"Andere","2013","3","Westdeutschland","509","0.0951127359911912","0.0865153739195195","0.103710098062863"
"Andere","2013","4","Ostdeutschland","34","0.0279736400982043","0.0187282338117726","0.0372190463846361"
"Andere","2013","4","Westdeutschland","445","0.068875113272639","0.0621018792931519","0.0756483472521261"
"Andere","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","25","","",""
"Andere","2013","5 Einkommensstärkstes Quintil","Westdeutschland","286","0.0456764606955055","0.0403750447255426","0.0509778766654685"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","801","0.601199253192487","0.575374365031759","0.627024141353216"
"nicht erwerbstätig","2013","1 Einkommensschwächstes Quintil","Westdeutschland","2510","0.643587793062353","0.629234265420335","0.657941320704371"
"nicht erwerbstätig","2013","2","Ostdeutschland","734","0.545356377834682","0.520207920192434","0.570504835476931"
"nicht erwerbstätig","2013","2","Westdeutschland","2024","0.498352059333743","0.484345244467583","0.512358874199903"
"nicht erwerbstätig","2013","3","Ostdeutschland","572","0.488621130357161","0.460832314677235","0.516409946037086"
"nicht erwerbstätig","2013","3","Westdeutschland","1589","0.457347577241512","0.442748254599494","0.47194689988353"
"nicht erwerbstätig","2013","4","Ostdeutschland","373","0.300315678055649","0.274614527718162","0.326016828393135"
"nicht erwerbstätig","2013","4","Westdeutschland","1640","0.368448603667351","0.355546701170032","0.381350506164671"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","141","0.181067061192863","0.155180013470376","0.20695410891535"
"nicht erwerbstätig","2013","5 Einkommensstärkstes Quintil","Westdeutschland","1644","0.269132157635897","0.257870558481468","0.280393756790327"
"Teilzeit","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","158","0.091106808491062","0.0759299077602725","0.106283709221852"
"Teilzeit","2013","1 Einkommensschwächstes Quintil","Westdeutschland","467","0.088201465651963","0.0797025051339211","0.0967004261700049"
"Teilzeit","2013","2","Ostdeutschland","216","0.113861340446137","0.0978187464269524","0.129903934465321"
"Teilzeit","2013","2","Westdeutschland","743","0.114755642159762","0.105826898588148","0.123684385731375"
"Teilzeit","2013","3","Ostdeutschland","123","0.070004163793338","0.055819633311706","0.0841886942749699"
"Teilzeit","2013","3","Westdeutschland","681","0.113205673602081","0.103920410985174","0.122490936218988"
"Teilzeit","2013","4","Ostdeutschland","159","0.115135274472251","0.0972393091438567","0.133031239800644"
"Teilzeit","2013","4","Westdeutschland","899","0.121723991172713","0.112978895805362","0.130469086540063"
"Teilzeit","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","117","0.126543416444949","0.104193337206246","0.148893495683652"
"Teilzeit","2013","5 Einkommensstärkstes Quintil","Westdeutschland","893","0.111665513797876","0.103668172381344","0.119662855214408"
"voll erwerbstätig","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","221","0.171428323603459","0.151551014900287","0.191305632306632"
"voll erwerbstätig","2013","1 Einkommensschwächstes Quintil","Westdeutschland","626","0.121000441416111","0.11122657786549","0.130774304966733"
"voll erwerbstätig","2013","2","Ostdeutschland","448","0.276461571318399","0.253873258562122","0.299049884074676"
"voll erwerbstätig","2013","2","Westdeutschland","1448","0.258962914837981","0.246691051740869","0.271234777935092"
"voll erwerbstätig","2013","3","Ostdeutschland","482","0.394545358919259","0.367374597905521","0.421716119932998"
"voll erwerbstätig","2013","3","Westdeutschland","1694","0.334334013165216","0.320508950582183","0.348159075748249"
"voll erwerbstätig","2013","4","Ostdeutschland","656","0.556575407373897","0.52872161189767","0.584429202850123"
"voll erwerbstätig","2013","4","Westdeutschland","2386","0.440952291887297","0.427672808316628","0.454231775457967"
"voll erwerbstätig","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","567","0.665198684309074","0.633473226564607","0.696924142053541"
