,Unnamed: 0,year,bula_h,migback,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
583,583,2004,Thuringa,No migration background,Almost impossible,0.33591,46,2436,0.26279,0.40017
584,584,2005,Schleswig-Holstein,No migration background,Difficult,0.5322,32,2445,0.36328,0.73175
585,585,2005,Schleswig-Holstein,No migration background,Almost impossible,0.4678,35,2445,0.3911,0.55156
586,586,2005,Hamburg,No migration background,Difficult,1.0,31,2445,0.78352,1.23564
587,587,2005,Lower Saxony,No migration background,Difficult,0.72523,101,2445,0.61443,0.86358
588,588,2005,Lower Saxony,No migration background,Almost impossible,0.27477,45,2445,0.21049,0.34965
589,589,2005,North Rhine-Westphalia,No migration background,Easy,0.07772,39,2445,0.0594,0.09785
590,590,2005,North Rhine-Westphalia,No migration background,Difficult,0.66116,257,2445,0.58886,0.72901
591,591,2005,North Rhine-Westphalia,No migration background,Almost impossible,0.26111,97,2445,0.2201,0.30529
592,592,2005,North Rhine-Westphalia,Direct migration background,Difficult,0.66496,67,2445,0.56755,0.77522
593,593,2005,North Rhine-Westphalia,Direct migration background,Almost impossible,0.33504,34,2445,0.25873,0.45495
594,594,2005,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,47,2445,0.77334,1.25836
595,595,2005,Hesse,No migration background,Difficult,0.70902,69,2445,0.57759,0.839
596,596,2005,Hesse,No migration background,Almost impossible,0.29098,33,2445,0.22543,0.36569
597,597,2005,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,67,2445,0.84238,1.2033
598,598,2005,Baden-Wuerttemberg,No migration background,Easy,0.16245,41,2445,0.12075,0.23895
599,599,2005,Baden-Wuerttemberg,No migration background,Difficult,0.65832,127,2445,0.56663,0.74018
600,600,2005,Baden-Wuerttemberg,No migration background,Almost impossible,0.17923,37,2445,0.129,0.21801
601,601,2005,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,45,2445,0.73183,1.30283
602,602,2005,Baden-Wuerttemberg,Indirect migration background,Difficult,1.0,50,2445,0.71568,1.27071
603,603,2005,Bavaria,No migration background,Easy,0.10031,42,2445,0.07784,0.1211
604,604,2005,Bavaria,No migration background,Difficult,0.7045,187,2445,0.62329,0.7839
605,605,2005,Bavaria,No migration background,Almost impossible,0.19519,59,2445,0.16074,0.23528
606,606,2005,Bavaria,Direct migration background,Difficult,1.0,33,2445,0.7368,1.24603
607,607,2005,Berlin,No migration background,Difficult,1.0,88,2445,0.83933,1.14027
608,608,2005,Brandenburg,No migration background,Difficult,0.76827,101,2445,0.6465,0.88407
609,609,2005,Brandenburg,No migration background,Almost impossible,0.23173,44,2445,0.18907,0.27496
610,610,2005,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,49,2445,0.75076,1.27832
611,611,2005,Saxony,No migration background,Difficult,0.71143,175,2445,0.61792,0.80585
612,612,2005,Saxony,No migration background,Almost impossible,0.28857,87,2445,0.24743,0.33176
613,613,2005,Saxony-Anhalt,No migration background,Difficult,0.6431,101,2445,0.52961,0.75754
614,614,2005,Saxony-Anhalt,No migration background,Almost impossible,0.3569,50,2445,0.29287,0.42571
615,615,2005,Thuringa,No migration background,Difficult,0.60922,117,2445,0.50151,0.73458
616,616,2005,Thuringa,No migration background,Almost impossible,0.39078,58,2445,0.29756,0.48608
617,617,2006,Schleswig-Holstein,No migration background,Difficult,1.0,34,2347,0.76971,1.26913
618,618,2006,Lower Saxony,No migration background,Difficult,0.62014,111,2347,0.54277,0.71223
619,619,2006,Lower Saxony,No migration background,Almost impossible,0.37986,68,2347,0.31182,0.47554
620,620,2006,North Rhine-Westphalia,No migration background,Easy,0.09271,54,2347,0.07452,0.11494
621,621,2006,North Rhine-Westphalia,No migration background,Difficult,0.67957,272,2347,0.60786,0.74438
622,622,2006,North Rhine-Westphalia,No migration background,Almost impossible,0.22772,90,2347,0.19788,0.26508
623,623,2006,North Rhine-Westphalia,Direct migration background,Difficult,1.0,78,2347,0.83589,1.12458
624,624,2006,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,40,2347,0.68997,1.32841
625,625,2006,Hesse,No migration background,Difficult,0.76472,75,2347,0.62808,0.89732
626,626,2006,Hesse,No migration background,Almost impossible,0.23528,31,2347,0.1882,0.29982
627,627,2006,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,66,2347,0.84134,1.16949
628,628,2006,Baden-Wuerttemberg,No migration background,Easy,0.18437,41,2347,0.14122,0.22609
629,629,2006,Baden-Wuerttemberg,No migration background,Difficult,0.65745,143,2347,0.57871,0.73906
630,630,2006,Baden-Wuerttemberg,No migration background,Almost impossible,0.15819,35,2347,0.11716,0.21061
631,631,2006,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,45,2347,0.79267,1.24867
632,632,2006,Baden-Wuerttemberg,Indirect migration background,Difficult,1.0,47,2347,0.74149,1.2494
633,633,2006,Bavaria,No migration background,Easy,0.18032,67,2347,0.14823,0.21316
634,634,2006,Bavaria,No migration background,Difficult,0.64617,177,2347,0.55438,0.73616
635,635,2006,Bavaria,No migration background,Almost impossible,0.17351,60,2347,0.13383,0.21204
636,636,2006,Bavaria,Direct migration background,Difficult,1.0,32,2347,0.74108,1.27826
637,637,2006,Berlin,No migration background,Difficult,1.0,71,2347,0.84461,1.16809
638,638,2006,Brandenburg,No migration background,Difficult,0.57158,75,2347,0.48322,0.68013
639,639,2006,Brandenburg,No migration background,Almost impossible,0.42842,57,2347,0.35529,0.51452
640,640,2006,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,69,2347,0.84509,1.17639
641,641,2006,Saxony,No migration background,Difficult,0.6717,148,2347,0.58527,0.76802
642,642,2006,Saxony,No migration background,Almost impossible,0.3283,71,2347,0.27699,0.38479
643,643,2006,Saxony-Anhalt,No migration background,Difficult,0.63573,98,2347,0.5219,0.77071
644,644,2006,Saxony-Anhalt,No migration background,Almost impossible,0.36427,51,2347,0.28843,0.44717
645,645,2006,Thuringa,No migration background,Difficult,0.60886,96,2347,0.50797,0.72554
646,646,2006,Thuringa,No migration background,Almost impossible,0.39114,45,2347,0.30851,0.47656
647,647,2007,Schleswig-Holstein,No migration background,Difficult,1.0,41,1830,0.81748,1.20946
648,648,2007,Lower Saxony,No migration background,Difficult,0.69035,90,1830,0.60413,0.82509
649,649,2007,Lower Saxony,No migration background,Almost impossible,0.30965,41,1830,0.23497,0.38798
650,650,2007,North Rhine-Westphalia,No migration background,Easy,0.12079,48,1830,0.08716,0.15411
651,651,2007,North Rhine-Westphalia,No migration background,Difficult,0.61091,219,1830,0.54194,0.68261
652,652,2007,North Rhine-Westphalia,No migration background,Almost impossible,0.2683,95,1830,0.22654,0.31762
653,653,2007,North Rhine-Westphalia,Direct migration background,Difficult,0.64581,57,1830,0.51882,0.78077
654,654,2007,North Rhine-Westphalia,Direct migration background,Almost impossible,0.35419,31,1830,0.28096,0.43855
655,655,2007,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,36,1830,0.66784,1.29406
656,656,2007,Hesse,No migration background,Difficult,1.0,67,1830,0.80174,1.19512
657,657,2007,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,60,1830,0.81378,1.18409
658,658,2007,Baden-Wuerttemberg,No migration background,Easy,0.30247,58,1830,0.243,0.35885
659,659,2007,Baden-Wuerttemberg,No migration background,Difficult,0.69753,107,1830,0.56686,0.8408
660,660,2007,Bavaria,No migration background,Easy,0.21623,64,1830,0.1711,0.2704
661,661,2007,Bavaria,No migration background,Difficult,0.60647,138,1830,0.52182,0.70263
662,662,2007,Bavaria,No migration background,Almost impossible,0.17729,39,1830,0.13693,0.23901
663,663,2007,Berlin,No migration background,Difficult,1.0,57,1830,0.78948,1.21541
664,664,2007,Brandenburg,No migration background,Difficult,0.60404,74,1830,0.48921,0.72271
665,665,2007,Brandenburg,No migration background,Almost impossible,0.39596,46,1830,0.31617,0.50302
666,666,2007,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,48,1830,0.79223,1.25433
667,667,2007,Saxony,No migration background,Difficult,0.70787,126,1830,0.61072,0.82224
668,668,2007,Saxony,No migration background,Almost impossible,0.29213,54,1830,0.23776,0.35172
669,669,2007,Saxony-Anhalt,No migration background,Difficult,0.56794,72,1830,0.47865,0.65837
670,670,2007,Saxony-Anhalt,No migration background,Almost impossible,0.43206,42,1830,0.34155,0.50927
671,671,2007,Thuringa,No migration background,Difficult,0.54505,70,1830,0.44895,0.65178
672,672,2007,Thuringa,No migration background,Almost impossible,0.45495,50,1830,0.3527,0.5589
673,673,2008,Lower Saxony,No migration background,Difficult,0.74962,96,1522,0.62199,0.88467
674,674,2008,Lower Saxony,No migration background,Almost impossible,0.25038,34,1522,0.18635,0.31991
675,675,2008,North Rhine-Westphalia,No migration background,Easy,0.11292,48,1522,0.08785,0.14628
676,676,2008,North Rhine-Westphalia,No migration background,Difficult,0.66609,193,1522,0.58865,0.74622
677,677,2008,North Rhine-Westphalia,No migration background,Almost impossible,0.22099,74,1522,0.18002,0.25651
678,678,2008,North Rhine-Westphalia,Direct migration background,Difficult,1.0,54,1522,0.8237,1.22808
679,679,2008,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,47,1522,0.76176,1.33138
680,680,2008,Hesse,No migration background,Difficult,1.0,54,1522,0.80813,1.18765
681,681,2008,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,52,1522,0.76366,1.27113
682,682,2008,Baden-Wuerttemberg,No migration background,Easy,0.30332,47,1522,0.23368,0.38303
683,683,2008,Baden-Wuerttemberg,No migration background,Difficult,0.69668,90,1522,0.58004,0.82137
684,684,2008,Bavaria,No migration background,Easy,0.35694,61,1522,0.27598,0.46755
685,685,2008,Bavaria,No migration background,Difficult,0.64306,120,1522,0.53559,0.7681
686,686,2008,Berlin,No migration background,Difficult,1.0,50,1522,0.79815,1.25028
687,687,2008,Brandenburg,No migration background,Difficult,0.60756,70,1522,0.49574,0.73439
688,688,2008,Brandenburg,No migration background,Almost impossible,0.39244,42,1522,0.30424,0.49373
689,689,2008,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,34,1522,0.72194,1.26019
690,690,2008,Saxony,No migration background,Difficult,0.73133,104,1522,0.60048,0.89902
691,691,2008,Saxony,No migration background,Almost impossible,0.26867,41,1522,0.21368,0.31723
692,692,2008,Saxony-Anhalt,No migration background,Difficult,0.48581,55,1522,0.38451,0.59784
693,693,2008,Saxony-Anhalt,No migration background,Almost impossible,0.51419,41,1522,0.36027,0.72922
694,694,2008,Thuringa,No migration background,Difficult,0.67897,82,1522,0.54894,0.86336
695,695,2008,Thuringa,No migration background,Almost impossible,0.32103,33,1522,0.22142,0.41834
696,696,2009,Lower Saxony,No migration background,Easy,0.45775,39,1394,0.3336,0.58072
697,697,2009,Lower Saxony,No migration background,Difficult,0.54225,64,1394,0.44974,0.62663
698,698,2009,North Rhine-Westphalia,No migration background,Easy,0.1877,52,1394,0.13455,0.25431
699,699,2009,North Rhine-Westphalia,No migration background,Difficult,0.55961,160,1394,0.48425,0.65555
700,700,2009,North Rhine-Westphalia,No migration background,Almost impossible,0.25268,70,1394,0.20968,0.29394
701,701,2009,North Rhine-Westphalia,Direct migration background,Difficult,1.0,40,1394,0.78693,1.21529
702,702,2009,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,41,1394,0.72062,1.26554
703,703,2009,Hesse,No migration background,Difficult,1.0,54,1394,0.789,1.22346
704,704,2009,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,52,1394,0.75825,1.30991
705,705,2009,Baden-Wuerttemberg,No migration background,Easy,0.26649,42,1394,0.18103,0.38201
706,706,2009,Baden-Wuerttemberg,No migration background,Difficult,0.73351,91,1394,0.5576,0.90678
707,707,2009,Bavaria,No migration background,Easy,0.18761,38,1394,0.14278,0.23466
708,708,2009,Bavaria,No migration background,Difficult,0.5689,110,1394,0.47964,0.66753
709,709,2009,Bavaria,No migration background,Almost impossible,0.24349,37,1394,0.16505,0.33141
710,710,2009,Berlin,No migration background,Difficult,1.0,50,1394,0.76523,1.24112
711,711,2009,Brandenburg,No migration background,Difficult,0.57565,59,1394,0.46433,0.69917
712,712,2009,Brandenburg,No migration background,Almost impossible,0.42435,36,1394,0.35686,0.49245
713,713,2009,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,31,1394,0.78825,1.2882
714,714,2009,Saxony,No migration background,Difficult,0.73783,93,1394,0.58599,0.92461
715,715,2009,Saxony,No migration background,Almost impossible,0.26217,46,1394,0.2191,0.31055
716,716,2009,Saxony-Anhalt,No migration background,Difficult,0.64466,59,1394,0.49245,0.80953
717,717,2009,Saxony-Anhalt,No migration background,Almost impossible,0.35534,31,1394,0.21241,0.58677
718,718,2009,Thuringa,No migration background,Difficult,0.67372,68,1394,0.55677,0.81361
719,719,2009,Thuringa,No migration background,Almost impossible,0.32628,31,1394,0.24323,0.42724
720,720,2010,Schleswig-Holstein,No migration background,Difficult,1.0,73,3559,0.61062,1.51326
721,721,2010,Lower Saxony,No migration background,Easy,0.18934,67,3559,0.12133,0.25299
722,722,2010,Lower Saxony,No migration background,Difficult,0.59738,155,3559,0.48128,0.72159
723,723,2010,Lower Saxony,No migration background,Almost impossible,0.21328,52,3559,0.11457,0.33702
724,724,2010,Lower Saxony,Direct migration background,Difficult,1.0,31,3559,0.58294,1.51114
725,725,2010,North Rhine-Westphalia,No migration background,Easy,0.16781,140,3559,0.12679,0.21953
726,726,2010,North Rhine-Westphalia,No migration background,Difficult,0.61712,331,3559,0.52046,0.73427
727,727,2010,North Rhine-Westphalia,No migration background,Almost impossible,0.21508,123,3559,0.17084,0.26733
728,728,2010,North Rhine-Westphalia,Direct migration background,Easy,0.13832,35,3559,0.06037,0.2383
729,729,2010,North Rhine-Westphalia,Direct migration background,Difficult,0.58691,166,3559,0.45551,0.73506
730,730,2010,North Rhine-Westphalia,Direct migration background,Almost impossible,0.27477,77,3559,0.18321,0.37798
731,731,2010,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,64,3559,0.69503,1.37874
732,732,2010,Hesse,No migration background,Easy,0.24159,49,3559,0.15321,0.34694
733,733,2010,Hesse,No migration background,Difficult,0.5664,109,3559,0.4502,0.70316
734,734,2010,Hesse,No migration background,Almost impossible,0.19201,33,3559,0.1051,0.31278
735,735,2010,Hesse,Direct migration background,Difficult,1.0,63,3559,0.57286,1.53159
736,736,2010,"Rhineland-Palatinate, Saarland",No migration background,Difficult,0.61996,82,3559,0.46097,0.84246
737,737,2010,"Rhineland-Palatinate, Saarland",No migration background,Almost impossible,0.38004,32,3559,0.27164,0.53554
738,738,2010,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,37,3559,0.51324,1.51867
739,739,2010,Baden-Wuerttemberg,No migration background,Easy,0.30032,112,3559,0.22443,0.3854
740,740,2010,Baden-Wuerttemberg,No migration background,Difficult,0.56827,180,3559,0.44993,0.7359
741,741,2010,Baden-Wuerttemberg,No migration background,Almost impossible,0.13141,53,3559,0.09335,0.1802
742,742,2010,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,58,3559,0.63857,1.47947
743,743,2010,Baden-Wuerttemberg,Indirect migration background,Difficult,1.0,46,3559,0.66057,1.50975
744,744,2010,Bavaria,No migration background,Easy,0.22761,98,3559,0.13994,0.34236
745,745,2010,Bavaria,No migration background,Difficult,0.59129,249,3559,0.49588,0.69571
746,746,2010,Bavaria,No migration background,Almost impossible,0.18109,65,3559,0.11656,0.23499
747,747,2010,Bavaria,Direct migration background,Difficult,1.0,75,3559,0.65526,1.33618
748,748,2010,Berlin,No migration background,Difficult,0.64352,86,3559,0.48329,0.82932
749,749,2010,Berlin,No migration background,Almost impossible,0.35648,35,3559,0.22048,0.51327
750,750,2010,Brandenburg,No migration background,Difficult,0.65757,88,3559,0.46989,0.93059
751,751,2010,Brandenburg,No migration background,Almost impossible,0.34243,54,3559,0.24003,0.47355
752,752,2010,Mecklenburg-Western Pomerania,No migration background,Difficult,0.57703,55,3559,0.38751,0.77258
753,753,2010,Mecklenburg-Western Pomerania,No migration background,Almost impossible,0.42297,33,3559,0.26879,0.59845
754,754,2010,Saxony,No migration background,Easy,0.13474,56,3559,0.08293,0.19464
755,755,2010,Saxony,No migration background,Difficult,0.70603,188,3559,0.54582,0.89362
756,756,2010,Saxony,No migration background,Almost impossible,0.15923,56,3559,0.11473,0.2019
757,757,2010,Saxony-Anhalt,No migration background,Difficult,0.62565,92,3559,0.41611,0.91482
758,758,2010,Saxony-Anhalt,No migration background,Almost impossible,0.37435,46,3559,0.27447,0.50065
759,759,2010,Thuringa,No migration background,Difficult,0.6401,82,3559,0.4781,0.83843
760,760,2010,Thuringa,No migration background,Almost impossible,0.3599,33,3559,0.26881,0.46816
761,761,2011,Schleswig-Holstein,No migration background,Easy,0.15535,33,3545,0.09795,0.23028
762,762,2011,Schleswig-Holstein,No migration background,Difficult,0.66442,75,3545,0.4666,0.92691
763,763,2011,Schleswig-Holstein,No migration background,Almost impossible,0.18024,39,3545,0.13049,0.24901
764,764,2011,Hamburg,No migration background,Difficult,1.0,33,3545,0.61373,1.4665
765,765,2011,Lower Saxony,No migration background,Easy,0.25611,66,3545,0.18145,0.32092
766,766,2011,Lower Saxony,No migration background,Difficult,0.5156,157,3545,0.42848,0.6055
767,767,2011,Lower Saxony,No migration background,Almost impossible,0.22828,67,3545,0.15474,0.3365
768,768,2011,Lower Saxony,Direct migration background,Difficult,1.0,33,3545,0.64145,1.49678
769,769,2011,North Rhine-Westphalia,No migration background,Easy,0.24843,132,3545,0.19641,0.30565
770,770,2011,North Rhine-Westphalia,No migration background,Difficult,0.52954,306,3545,0.46736,0.59501
771,771,2011,North Rhine-Westphalia,No migration background,Almost impossible,0.22204,132,3545,0.17597,0.26763
772,772,2011,North Rhine-Westphalia,Direct migration background,Difficult,0.71276,148,3545,0.55565,0.86324
773,773,2011,North Rhine-Westphalia,Direct migration background,Almost impossible,0.28724,45,3545,0.20105,0.40277
774,774,2011,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,67,3545,0.69399,1.38671
775,775,2011,Hesse,No migration background,Easy,0.30634,54,3545,0.2164,0.43147
776,776,2011,Hesse,No migration background,Difficult,0.48997,107,3545,0.37226,0.59701
777,777,2011,Hesse,No migration background,Almost impossible,0.20369,38,3545,0.12515,0.2895
778,778,2011,Hesse,Direct migration background,Difficult,1.0,50,3545,0.67331,1.40178
779,779,2011,"Rhineland-Palatinate, Saarland",No migration background,Easy,0.22754,36,3545,0.1686,0.29779
780,780,2011,"Rhineland-Palatinate, Saarland",No migration background,Difficult,0.77246,80,3545,0.53921,1.02628
781,781,2011,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,33,3545,0.59405,1.60436
782,782,2011,Baden-Wuerttemberg,No migration background,Easy,0.38927,113,3545,0.31796,0.45992
783,783,2011,Baden-Wuerttemberg,No migration background,Difficult,0.48011,162,3545,0.40108,0.56123
784,784,2011,Baden-Wuerttemberg,No migration background,Almost impossible,0.13062,63,3545,0.10353,0.16133
785,785,2011,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,58,3545,0.69893,1.39432
786,786,2011,Baden-Wuerttemberg,Indirect migration background,Difficult,1.0,40,3545,0.65718,1.35384
787,787,2011,Bavaria,No migration background,Easy,0.27504,109,3545,0.22577,0.33823
788,788,2011,Bavaria,No migration background,Difficult,0.52742,230,3545,0.45132,0.60798
789,789,2011,Bavaria,No migration background,Almost impossible,0.19754,71,3545,0.14762,0.25856
790,790,2011,Bavaria,Direct migration background,Difficult,1.0,56,3545,0.6904,1.38456
791,791,2011,Bavaria,Indirect migration background,Difficult,1.0,33,3545,0.57706,1.8054
792,792,2011,Berlin,No migration background,Difficult,1.0,77,3545,0.76678,1.26737
793,793,2011,Brandenburg,No migration background,Difficult,0.55895,91,3545,0.45591,0.67425
794,794,2011,Brandenburg,No migration background,Almost impossible,0.44105,55,3545,0.33419,0.59564
795,795,2011,Mecklenburg-Western Pomerania,No migration background,Difficult,0.71245,66,3545,0.56613,0.89477
796,796,2011,Mecklenburg-Western Pomerania,No migration background,Almost impossible,0.28755,34,3545,0.22397,0.3703
797,797,2011,Saxony,No migration background,Easy,0.15087,47,3545,0.10043,0.20039
798,798,2011,Saxony,No migration background,Difficult,0.62048,171,3545,0.50962,0.75948
799,799,2011,Saxony,No migration background,Almost impossible,0.22865,66,3545,0.18548,0.27444
800,800,2011,Saxony-Anhalt,No migration background,Difficult,0.59824,101,3545,0.44542,0.84602
801,801,2011,Saxony-Anhalt,No migration background,Almost impossible,0.40176,52,3545,0.32698,0.4825
802,802,2011,Thuringa,No migration background,Difficult,0.78946,85,3545,0.63027,0.96749
803,803,2011,Thuringa,No migration background,Almost impossible,0.21054,34,3545,0.15295,0.28155
804,804,2012,Schleswig-Holstein,No migration background,Difficult,1.0,84,3053,0.77313,1.29294
805,805,2012,Lower Saxony,No migration background,Easy,0.34591,66,3053,0.25677,0.4217
806,806,2012,Lower Saxony,No migration background,Difficult,0.47898,125,3053,0.37697,0.58354
807,807,2012,Lower Saxony,No migration background,Almost impossible,0.17511,68,3053,0.11949,0.23454
808,808,2012,Lower Saxony,Direct migration background,Difficult,1.0,31,3053,0.69982,1.36651
809,809,2012,North Rhine-Westphalia,No migration background,Easy,0.2577,134,3053,0.2151,0.3059
810,810,2012,North Rhine-Westphalia,No migration background,Difficult,0.56528,285,3053,0.49461,0.66549
811,811,2012,North Rhine-Westphalia,No migration background,Almost impossible,0.17702,115,3053,0.14425,0.21214
812,812,2012,North Rhine-Westphalia,Direct migration background,Difficult,0.67919,121,3053,0.51008,0.86097
813,813,2012,North Rhine-Westphalia,Direct migration background,Almost impossible,0.32081,49,3053,0.20737,0.44695
814,814,2012,North Rhine-Westphalia,Indirect migration background,Difficult,1.0,52,3053,0.69256,1.38621
815,815,2012,Hesse,No migration background,Easy,0.31197,56,3053,0.23881,0.39612
816,816,2012,Hesse,No migration background,Difficult,0.46253,102,3053,0.35188,0.55572
817,817,2012,Hesse,No migration background,Almost impossible,0.2255,37,3053,0.15415,0.3184
818,818,2012,Hesse,Direct migration background,Difficult,1.0,43,3053,0.68771,1.37995
819,819,2012,"Rhineland-Palatinate, Saarland",No migration background,Easy,0.24782,31,3053,0.14224,0.33413
820,820,2012,"Rhineland-Palatinate, Saarland",No migration background,Difficult,0.75218,89,3053,0.58903,0.89945
821,821,2012,Baden-Wuerttemberg,No migration background,Easy,0.36295,94,3053,0.28696,0.45595
822,822,2012,Baden-Wuerttemberg,No migration background,Difficult,0.49789,139,3053,0.39372,0.60657
823,823,2012,Baden-Wuerttemberg,No migration background,Almost impossible,0.13917,57,3053,0.09944,0.19276
824,824,2012,Baden-Wuerttemberg,Direct migration background,Difficult,1.0,47,3053,0.65102,1.36727
825,825,2012,Bavaria,No migration background,Easy,0.32499,113,3053,0.25134,0.39395
826,826,2012,Bavaria,No migration background,Difficult,0.47491,197,3053,0.39681,0.56878
827,827,2012,Bavaria,No migration background,Almost impossible,0.2001,65,3053,0.154,0.25968
828,828,2012,Bavaria,Direct migration background,Difficult,1.0,38,3053,0.70037,1.30728
829,829,2012,Berlin,No migration background,Easy,0.22916,37,3053,0.16494,0.27742
830,830,2012,Berlin,No migration background,Difficult,0.77084,81,3053,0.62942,0.92159
831,831,2012,Brandenburg,No migration background,Difficult,0.73675,96,3053,0.54263,1.00449
832,832,2012,Brandenburg,No migration background,Almost impossible,0.26325,44,3053,0.19197,0.34339
833,833,2012,Mecklenburg-Western Pomerania,No migration background,Difficult,1.0,56,3053,0.6329,1.35176
834,834,2012,Saxony,No migration background,Easy,0.18812,41,3053,0.13101,0.2775
835,835,2012,Saxony,No migration background,Difficult,0.58989,150,3053,0.49064,0.69657
836,836,2012,Saxony,No migration background,Almost impossible,0.22199,54,3053,0.17745,0.26967
837,837,2012,Saxony-Anhalt,No migration background,Difficult,0.75704,102,3053,0.57868,0.97791
838,838,2012,Saxony-Anhalt,No migration background,Almost impossible,0.24296,43,3053,0.19154,0.29429
839,839,2012,Thuringa,No migration background,Difficult,0.80173,80,3053,0.64467,0.96923
840,840,2012,Thuringa,No migration background,Almost impossible,0.19827,31,3053,0.134,0.2889
841,841,2013,Schleswig-Holstein,No migration background,Difficult,0.51203,56,3743,0.36586,0.6825
842,842,2013,Schleswig-Holstein,No migration background,Almost impossible,0.48797,42,3743,0.3586,0.64491
843,843,2013,Schleswig-Holstein,Direct migration background,Difficult,1.0,31,3743,0.72611,1.35615
844,844,2013,Lower Saxony,No migration background,Easy,0.2337,67,3743,0.16399,0.30189
845,845,2013,Lower Saxony,No migration background,Difficult,0.59088,132,3743,0.47289,0.73958
846,846,2013,Lower Saxony,No migration background,Almost impossible,0.17542,53,3743,0.12913,0.22544
847,847,2013,Lower Saxony,Direct migration background,Difficult,0.69891,79,3743,0.51726,0.89532
848,848,2013,Lower Saxony,Direct migration background,Almost impossible,0.30109,34,3743,0.20442,0.42376
849,849,2013,North Rhine-Westphalia,No migration background,Easy,0.27266,121,3743,0.21045,0.3425
850,850,2013,North Rhine-Westphalia,No migration background,Difficult,0.52651,244,3743,0.43691,0.60379
851,851,2013,North Rhine-Westphalia,No migration background,Almost impossible,0.20083,113,3743,0.15558,0.25628
852,852,2013,North Rhine-Westphalia,Direct migration background,Easy,0.18251,78,3743,0.12356,0.26134
853,853,2013,North Rhine-Westphalia,Direct migration background,Difficult,0.54621,228,3743,0.43353,0.66808
854,854,2013,North Rhine-Westphalia,Direct migration background,Almost impossible,0.27128,89,3743,0.20438,0.36037
855,855,2013,North Rhine-Westphalia,Indirect migration background,Easy,0.23256,49,3743,0.18227,0.30614
856,856,2013,North Rhine-Westphalia,Indirect migration background,Difficult,0.54888,110,3743,0.42009,0.69687
857,857,2013,North Rhine-Westphalia,Indirect migration background,Almost impossible,0.21856,37,3743,0.14626,0.30083
858,858,2013,Hesse,No migration background,Easy,0.28962,41,3743,0.1964,0.4212
859,859,2013,Hesse,No migration background,Difficult,0.45695,76,3743,0.34722,0.57834
860,860,2013,Hesse,No migration background,Almost impossible,0.25344,36,3743,0.1762,0.33626
861,861,2013,Hesse,Direct migration background,Difficult,1.0,79,3743,0.72411,1.31883
862,862,2013,Hesse,Indirect migration background,Difficult,1.0,37,3743,0.72609,1.26416
863,863,2013,"Rhineland-Palatinate, Saarland",No migration background,Difficult,1.0,73,3743,0.737,1.28894
864,864,2013,"Rhineland-Palatinate, Saarland",Direct migration background,Difficult,1.0,44,3743,0.74778,1.29294
865,865,2013,Baden-Wuerttemberg,No migration background,Easy,0.35079,89,3743,0.26805,0.43255
866,866,2013,Baden-Wuerttemberg,No migration background,Difficult,0.45373,117,3743,0.37146,0.53957
867,867,2013,Baden-Wuerttemberg,No migration background,Almost impossible,0.19548,49,3743,0.13847,0.24633
868,868,2013,Baden-Wuerttemberg,Direct migration background,Easy,0.16891,43,3743,0.1103,0.25592
869,869,2013,Baden-Wuerttemberg,Direct migration background,Difficult,0.71612,114,3743,0.54532,0.91033
870,870,2013,Baden-Wuerttemberg,Direct migration background,Almost impossible,0.11498,34,3743,0.07354,0.16322
871,871,2013,Baden-Wuerttemberg,Indirect migration background,Easy,0.40662,36,3743,0.30069,0.51989
872,872,2013,Baden-Wuerttemberg,Indirect migration background,Difficult,0.59338,44,3743,0.38046,0.78321
873,873,2013,Bavaria,No migration background,Easy,0.32077,108,3743,0.25146,0.38998
874,874,2013,Bavaria,No migration background,Difficult,0.55354,187,3743,0.46846,0.64429
875,875,2013,Bavaria,No migration background,Almost impossible,0.12569,50,3743,0.07431,0.18371
876,876,2013,Bavaria,Direct migration background,Easy,0.20839,40,3743,0.14286,0.28575
877,877,2013,Bavaria,Direct migration background,Difficult,0.57736,115,3743,0.46218,0.71855
