,Unnamed: 0,year,migback,pgisced97,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
567,567,2013,Indirect migration background,Upper Secondary Level,Easy,0.36527,69,4099,0.30955,0.43515
568,568,2013,Indirect migration background,Upper Secondary Level,Difficult,0.63473,110,4099,0.54325,0.74942
569,569,2014,No migration background,Pre-primary Level,Easy,0.3458,86,3244,0.26989,0.41072
570,570,2014,No migration background,Pre-primary Level,Difficult,0.46466,71,3244,0.3468,0.5784
571,571,2014,No migration background,Pre-primary Level,Almost impossible,0.18954,37,3244,0.13842,0.23828
572,572,2014,No migration background,Primary Level,Difficult,1.0,50,3244,0.67354,1.48789
573,573,2014,No migration background,Lower Secondary Level,Easy,0.18289,49,3244,0.13497,0.22734
574,574,2014,No migration background,Lower Secondary Level,Difficult,0.60746,198,3244,0.47058,0.76402
575,575,2014,No migration background,Lower Secondary Level,Almost impossible,0.20965,81,3244,0.1651,0.25264
576,576,2014,No migration background,Upper Secondary Level,Easy,0.19032,205,3244,0.1562,0.2281
577,577,2014,No migration background,Upper Secondary Level,Difficult,0.57179,616,3244,0.52455,0.62553
578,578,2014,No migration background,Upper Secondary Level,Almost impossible,0.23789,254,3244,0.2091,0.26883
579,579,2014,No migration background,Post-secondary Non-tertiary Level,Easy,0.30025,38,3244,0.1914,0.41099
580,580,2014,No migration background,Post-secondary Non-tertiary Level,Difficult,0.69975,69,3244,0.506,0.9118
581,581,2014,No migration background,First Stage of Tertiary Education,Difficult,1.0,41,3244,0.64395,1.38982
582,582,2014,No migration background,Second Stage of Tertiary Education,Easy,0.2984,88,3244,0.22137,0.36386
583,583,2014,No migration background,Second Stage of Tertiary Education,Difficult,0.54018,142,3244,0.43843,0.63254
584,584,2014,No migration background,Second Stage of Tertiary Education,Almost impossible,0.16142,40,3244,0.11374,0.2196
585,585,2014,Direct migration background,Primary Level,Difficult,1.0,57,3244,0.75278,1.27655
586,586,2014,Direct migration background,Lower Secondary Level,Easy,0.08589,32,3244,0.06427,0.10596
587,587,2014,Direct migration background,Lower Secondary Level,Difficult,0.56101,135,3244,0.47113,0.67351
588,588,2014,Direct migration background,Lower Secondary Level,Almost impossible,0.3531,69,3244,0.28395,0.4362
589,589,2014,Direct migration background,Upper Secondary Level,Easy,0.17402,75,3244,0.13546,0.22758
590,590,2014,Direct migration background,Upper Secondary Level,Difficult,0.5598,193,3244,0.44817,0.69788
591,591,2014,Direct migration background,Upper Secondary Level,Almost impossible,0.26618,78,3244,0.17253,0.3693
592,592,2014,Direct migration background,Post-secondary Non-tertiary Level,Difficult,1.0,63,3244,0.68871,1.3638
593,593,2014,Direct migration background,Second Stage of Tertiary Education,Easy,0.166,36,3244,0.12372,0.21418
594,594,2014,Direct migration background,Second Stage of Tertiary Education,Difficult,0.66345,128,3244,0.53269,0.79002
595,595,2014,Direct migration background,Second Stage of Tertiary Education,Almost impossible,0.17056,44,3244,0.10309,0.25525
596,596,2014,Indirect migration background,Lower Secondary Level,Easy,0.28164,32,3244,0.20216,0.38844
597,597,2014,Indirect migration background,Lower Secondary Level,Difficult,0.71836,67,3244,0.55538,0.91616
598,598,2014,Indirect migration background,Upper Secondary Level,Easy,0.35854,53,3244,0.22398,0.5479
599,599,2014,Indirect migration background,Upper Secondary Level,Difficult,0.47393,80,3244,0.35624,0.5983
600,600,2014,Indirect migration background,Upper Secondary Level,Almost impossible,0.16753,37,3244,0.12575,0.22852
601,601,2015,No migration background,Pre-primary Level,Easy,0.49232,54,3213,0.31936,0.69832
602,602,2015,No migration background,Pre-primary Level,Difficult,0.50768,58,3213,0.36066,0.64733
603,603,2015,No migration background,Primary Level,Difficult,1.0,41,3213,0.70985,1.34391
604,604,2015,No migration background,Lower Secondary Level,Easy,0.10225,46,3213,0.07254,0.13094
605,605,2015,No migration background,Lower Secondary Level,Difficult,0.7139,184,3213,0.59141,0.86253
606,606,2015,No migration background,Lower Secondary Level,Almost impossible,0.18385,70,3213,0.14043,0.23809
607,607,2015,No migration background,Upper Secondary Level,Easy,0.23608,240,3213,0.20094,0.27973
608,608,2015,No migration background,Upper Secondary Level,Difficult,0.55035,538,3213,0.49328,0.59949
609,609,2015,No migration background,Upper Secondary Level,Almost impossible,0.21357,225,3213,0.17723,0.24979
610,610,2015,No migration background,Post-secondary Non-tertiary Level,Easy,0.3373,40,3213,0.20492,0.52421
611,611,2015,No migration background,Post-secondary Non-tertiary Level,Difficult,0.6627,70,3213,0.47625,0.87732
612,612,2015,No migration background,Second Stage of Tertiary Education,Easy,0.36311,89,3213,0.27473,0.45493
613,613,2015,No migration background,Second Stage of Tertiary Education,Difficult,0.50129,142,3213,0.4132,0.58846
614,614,2015,No migration background,Second Stage of Tertiary Education,Almost impossible,0.1356,41,3213,0.10187,0.16524
615,615,2015,Direct migration background,Primary Level,Difficult,0.67036,64,3213,0.48595,0.90758
616,616,2015,Direct migration background,Primary Level,Almost impossible,0.32964,35,3213,0.21255,0.45103
617,617,2015,Direct migration background,Lower Secondary Level,Difficult,0.68955,168,3213,0.56593,0.82946
618,618,2015,Direct migration background,Lower Secondary Level,Almost impossible,0.31045,66,3213,0.23684,0.38861
619,619,2015,Direct migration background,Upper Secondary Level,Easy,0.19718,75,3213,0.12834,0.288
620,620,2015,Direct migration background,Upper Secondary Level,Difficult,0.59318,254,3213,0.4892,0.74165
621,621,2015,Direct migration background,Upper Secondary Level,Almost impossible,0.20964,94,3213,0.15144,0.27037
622,622,2015,Direct migration background,Post-secondary Non-tertiary Level,Difficult,0.64808,90,3213,0.51931,0.80016
623,623,2015,Direct migration background,Post-secondary Non-tertiary Level,Almost impossible,0.35192,38,3213,0.22822,0.51349
624,624,2015,Direct migration background,Second Stage of Tertiary Education,Easy,0.13991,53,3213,0.09888,0.17649
625,625,2015,Direct migration background,Second Stage of Tertiary Education,Difficult,0.62227,175,3213,0.50859,0.75643
626,626,2015,Direct migration background,Second Stage of Tertiary Education,Almost impossible,0.23783,65,3213,0.15182,0.33652
627,627,2015,Indirect migration background,Lower Secondary Level,Difficult,1.0,64,3213,0.69234,1.41078
628,628,2015,Indirect migration background,Upper Secondary Level,Easy,0.2184,46,3213,0.15963,0.28113
629,629,2015,Indirect migration background,Upper Secondary Level,Difficult,0.7816,88,3213,0.59889,0.94697
630,630,2016,No migration background,Pre-primary Level,Easy,0.34976,48,2636,0.24118,0.49413
631,631,2016,No migration background,Pre-primary Level,Difficult,0.4293,64,2636,0.31182,0.58744
632,632,2016,No migration background,Pre-primary Level,Almost impossible,0.22094,42,2636,0.15494,0.27973
633,633,2016,No migration background,Primary Level,Difficult,1.0,32,2636,0.65201,1.40337
634,634,2016,No migration background,Lower Secondary Level,Easy,0.18025,38,2636,0.10733,0.25175
635,635,2016,No migration background,Lower Secondary Level,Difficult,0.58388,141,2636,0.45509,0.73105
636,636,2016,No migration background,Lower Secondary Level,Almost impossible,0.23587,79,2636,0.17334,0.31879
637,637,2016,No migration background,Upper Secondary Level,Easy,0.25279,215,2636,0.2028,0.3102
638,638,2016,No migration background,Upper Secondary Level,Difficult,0.52057,433,2636,0.45943,0.58932
639,639,2016,No migration background,Upper Secondary Level,Almost impossible,0.22664,190,2636,0.19044,0.26716
640,640,2016,No migration background,Post-secondary Non-tertiary Level,Easy,0.33661,40,2636,0.22457,0.47515
641,641,2016,No migration background,Post-secondary Non-tertiary Level,Difficult,0.66339,62,2636,0.47926,0.84146
642,642,2016,No migration background,Second Stage of Tertiary Education,Easy,0.51964,92,2636,0.39206,0.661
643,643,2016,No migration background,Second Stage of Tertiary Education,Difficult,0.48036,122,2636,0.40295,0.56095
644,644,2016,Direct migration background,Primary Level,Difficult,1.0,45,2636,0.6572,1.39366
645,645,2016,Direct migration background,Lower Secondary Level,Difficult,0.70217,123,2636,0.58329,0.84036
646,646,2016,Direct migration background,Lower Secondary Level,Almost impossible,0.29783,46,2636,0.20439,0.40795
647,647,2016,Direct migration background,Upper Secondary Level,Easy,0.13193,63,2636,0.09907,0.17954
648,648,2016,Direct migration background,Upper Secondary Level,Difficult,0.60848,167,2636,0.43542,0.76688
649,649,2016,Direct migration background,Upper Secondary Level,Almost impossible,0.25959,75,2636,0.18691,0.34797
650,650,2016,Direct migration background,Post-secondary Non-tertiary Level,Difficult,0.65142,68,2636,0.39446,0.91667
651,651,2016,Direct migration background,Post-secondary Non-tertiary Level,Almost impossible,0.34858,33,2636,0.22967,0.49519
652,652,2016,Direct migration background,Second Stage of Tertiary Education,Easy,0.18536,46,2636,0.11539,0.26722
653,653,2016,Direct migration background,Second Stage of Tertiary Education,Difficult,0.54875,117,2636,0.43148,0.6533
654,654,2016,Direct migration background,Second Stage of Tertiary Education,Almost impossible,0.26589,60,2636,0.18149,0.36666
655,655,2016,Indirect migration background,Lower Secondary Level,Difficult,1.0,60,2636,0.72655,1.30797
656,656,2016,Indirect migration background,Upper Secondary Level,Easy,0.37785,53,2636,0.2583,0.54137
657,657,2016,Indirect migration background,Upper Secondary Level,Difficult,0.62215,82,2636,0.50048,0.75027
658,658,2017,No migration background,Pre-primary Level,Easy,0.40937,67,4210,0.27937,0.56085
659,659,2017,No migration background,Pre-primary Level,Difficult,0.34645,79,4210,0.27051,0.41327
660,660,2017,No migration background,Pre-primary Level,Almost impossible,0.24418,48,4210,0.1565,0.36044
661,661,2017,No migration background,Primary Level,Difficult,1.0,34,4210,0.65573,1.44323
662,662,2017,No migration background,Lower Secondary Level,Easy,0.15957,58,4210,0.11536,0.21765
663,663,2017,No migration background,Lower Secondary Level,Difficult,0.66878,178,4210,0.53367,0.82153
664,664,2017,No migration background,Lower Secondary Level,Almost impossible,0.17165,71,4210,0.13585,0.21633
665,665,2017,No migration background,Upper Secondary Level,Easy,0.25185,246,4210,0.22289,0.28463
666,666,2017,No migration background,Upper Secondary Level,Difficult,0.49684,426,4210,0.44894,0.55009
667,667,2017,No migration background,Upper Secondary Level,Almost impossible,0.25131,208,4210,0.21537,0.29743
668,668,2017,No migration background,Post-secondary Non-tertiary Level,Easy,0.4689,61,4210,0.34579,0.58369
669,669,2017,No migration background,Post-secondary Non-tertiary Level,Difficult,0.39613,57,4210,0.26288,0.52826
670,670,2017,No migration background,Post-secondary Non-tertiary Level,Almost impossible,0.13497,31,4210,0.09304,0.17555
671,671,2017,No migration background,Second Stage of Tertiary Education,Easy,0.39585,100,4210,0.31348,0.48907
672,672,2017,No migration background,Second Stage of Tertiary Education,Difficult,0.45058,110,4210,0.34556,0.57314
673,673,2017,No migration background,Second Stage of Tertiary Education,Almost impossible,0.15357,45,4210,0.11269,0.19974
674,674,2017,Direct migration background,Primary Level,Easy,0.09903,77,4210,0.05004,0.19004
675,675,2017,Direct migration background,Primary Level,Difficult,0.57002,380,4210,0.38144,0.8214
676,676,2017,Direct migration background,Primary Level,Almost impossible,0.33095,142,4210,0.18204,0.49339
677,677,2017,Direct migration background,Lower Secondary Level,Easy,0.08682,61,4210,0.04422,0.14334
678,678,2017,Direct migration background,Lower Secondary Level,Difficult,0.69031,332,4210,0.55625,0.82261
679,679,2017,Direct migration background,Lower Secondary Level,Almost impossible,0.22287,83,4210,0.13832,0.32406
680,680,2017,Direct migration background,Upper Secondary Level,Easy,0.16733,97,4210,0.11165,0.22693
681,681,2017,Direct migration background,Upper Secondary Level,Difficult,0.62508,335,4210,0.47638,0.82979
682,682,2017,Direct migration background,Upper Secondary Level,Almost impossible,0.20759,103,4210,0.16166,0.27358
683,683,2017,Direct migration background,Post-secondary Non-tertiary Level,Difficult,1.0,87,4210,0.71073,1.35753
684,684,2017,Direct migration background,Second Stage of Tertiary Education,Easy,0.16955,86,4210,0.10406,0.24947
685,685,2017,Direct migration background,Second Stage of Tertiary Education,Difficult,0.56263,337,4210,0.45003,0.67992
686,686,2017,Direct migration background,Second Stage of Tertiary Education,Almost impossible,0.26783,77,4210,0.1368,0.41199
687,687,2017,Indirect migration background,Lower Secondary Level,Difficult,1.0,54,4210,0.69692,1.33043
688,688,2017,Indirect migration background,Upper Secondary Level,Easy,0.51391,61,4210,0.35262,0.68596
689,689,2017,Indirect migration background,Upper Secondary Level,Difficult,0.48609,79,4210,0.38257,0.59657
690,690,2018,No migration background,Pre-primary Level,Easy,0.44866,63,4604,0.32181,0.58306
691,691,2018,No migration background,Pre-primary Level,Difficult,0.3634,60,4604,0.2791,0.46773
692,692,2018,No migration background,Pre-primary Level,Almost impossible,0.18794,39,4604,0.14435,0.23479
693,693,2018,No migration background,Primary Level,Difficult,1.0,43,4604,0.72261,1.30124
694,694,2018,No migration background,Lower Secondary Level,Easy,0.19568,64,4604,0.15451,0.24487
695,695,2018,No migration background,Lower Secondary Level,Difficult,0.53519,159,4604,0.44955,0.63608
696,696,2018,No migration background,Lower Secondary Level,Almost impossible,0.26914,77,4604,0.20391,0.36034
697,697,2018,No migration background,Upper Secondary Level,Easy,0.31341,272,4604,0.27763,0.35492
698,698,2018,No migration background,Upper Secondary Level,Difficult,0.47695,388,4604,0.42753,0.55324
699,699,2018,No migration background,Upper Secondary Level,Almost impossible,0.20964,185,4604,0.18281,0.24053
700,700,2018,No migration background,Post-secondary Non-tertiary Level,Easy,0.50574,62,4604,0.35834,0.71541
701,701,2018,No migration background,Post-secondary Non-tertiary Level,Difficult,0.49426,54,4604,0.35692,0.69458
702,702,2018,No migration background,Second Stage of Tertiary Education,Easy,0.383,103,4604,0.31522,0.46391
703,703,2018,No migration background,Second Stage of Tertiary Education,Difficult,0.46133,113,4604,0.37177,0.53796
704,704,2018,No migration background,Second Stage of Tertiary Education,Almost impossible,0.15567,35,4604,0.11095,0.20251
705,705,2018,Direct migration background,Primary Level,Easy,0.20108,129,4604,0.09852,0.35257
706,706,2018,Direct migration background,Primary Level,Difficult,0.51857,595,4604,0.36124,0.71489
707,707,2018,Direct migration background,Primary Level,Almost impossible,0.28034,183,4604,0.19101,0.39631
708,708,2018,Direct migration background,Lower Secondary Level,Easy,0.15345,89,4604,0.0891,0.22248
709,709,2018,Direct migration background,Lower Secondary Level,Difficult,0.58749,397,4604,0.45151,0.77385
710,710,2018,Direct migration background,Lower Secondary Level,Almost impossible,0.25906,100,4604,0.17732,0.35454
711,711,2018,Direct migration background,Upper Secondary Level,Easy,0.18355,110,4604,0.12534,0.25883
712,712,2018,Direct migration background,Upper Secondary Level,Difficult,0.665,376,4604,0.53242,0.82458
713,713,2018,Direct migration background,Upper Secondary Level,Almost impossible,0.15145,106,4604,0.1111,0.20279
714,714,2018,Direct migration background,Post-secondary Non-tertiary Level,Difficult,1.0,86,4604,0.57108,1.57195
715,715,2018,Direct migration background,Second Stage of Tertiary Education,Easy,0.15338,101,4604,0.10996,0.20308
716,716,2018,Direct migration background,Second Stage of Tertiary Education,Difficult,0.5703,365,4604,0.42412,0.71201
717,717,2018,Direct migration background,Second Stage of Tertiary Education,Almost impossible,0.27632,84,4604,0.15681,0.42599
718,718,2018,Indirect migration background,Lower Secondary Level,Difficult,1.0,54,4604,0.72099,1.39308
719,719,2018,Indirect migration background,Upper Secondary Level,Easy,0.43676,48,4604,0.30198,0.62803
720,720,2018,Indirect migration background,Upper Secondary Level,Difficult,0.56324,64,4604,0.42877,0.71231
721,721,2019,No migration background,Pre-primary Level,Easy,0.60819,60,3847,0.37867,0.88408
722,722,2019,No migration background,Pre-primary Level,Difficult,0.39181,43,3847,0.25722,0.53984
723,723,2019,No migration background,Lower Secondary Level,Easy,0.15423,55,3847,0.11074,0.19245
724,724,2019,No migration background,Lower Secondary Level,Difficult,0.58985,157,3847,0.4908,0.71766
725,725,2019,No migration background,Lower Secondary Level,Almost impossible,0.25591,68,3847,0.17617,0.34326
726,726,2019,No migration background,Upper Secondary Level,Easy,0.35185,258,3847,0.30151,0.40593
727,727,2019,No migration background,Upper Secondary Level,Difficult,0.45012,342,3847,0.40583,0.49887
728,728,2019,No migration background,Upper Secondary Level,Almost impossible,0.19803,167,3847,0.16644,0.23148
729,729,2019,No migration background,Post-secondary Non-tertiary Level,Easy,0.48357,60,3847,0.38279,0.5984
730,730,2019,No migration background,Post-secondary Non-tertiary Level,Difficult,0.51643,48,3847,0.34323,0.75303
731,731,2019,No migration background,Second Stage of Tertiary Education,Easy,0.52942,131,3847,0.44041,0.6207
732,732,2019,No migration background,Second Stage of Tertiary Education,Difficult,0.47058,105,3847,0.38691,0.56553
733,733,2019,Direct migration background,Primary Level,Easy,0.10573,118,3847,0.06308,0.17137
734,734,2019,Direct migration background,Primary Level,Difficult,0.57243,541,3847,0.39579,0.78251
735,735,2019,Direct migration background,Primary Level,Almost impossible,0.32184,115,3847,0.20556,0.52378
736,736,2019,Direct migration background,Lower Secondary Level,Easy,0.11313,91,3847,0.07806,0.15636
737,737,2019,Direct migration background,Lower Secondary Level,Difficult,0.62746,325,3847,0.45889,0.83038
738,738,2019,Direct migration background,Lower Secondary Level,Almost impossible,0.25941,59,3847,0.15675,0.39728
739,739,2019,Direct migration background,Upper Secondary Level,Easy,0.23876,91,3847,0.11538,0.44233
740,740,2019,Direct migration background,Upper Secondary Level,Difficult,0.61308,309,3847,0.42876,0.80234
741,741,2019,Direct migration background,Upper Secondary Level,Almost impossible,0.14815,71,3847,0.08856,0.21653
742,742,2019,Direct migration background,Post-secondary Non-tertiary Level,Difficult,1.0,83,3847,0.5842,1.56436
743,743,2019,Direct migration background,Second Stage of Tertiary Education,Easy,0.24923,75,3847,0.17511,0.35108
744,744,2019,Direct migration background,Second Stage of Tertiary Education,Difficult,0.49174,297,3847,0.35888,0.6618
745,745,2019,Direct migration background,Second Stage of Tertiary Education,Almost impossible,0.25903,47,3847,0.08551,0.53779
746,746,2019,Indirect migration background,Lower Secondary Level,Difficult,1.0,36,3847,0.59505,1.60706
747,747,2019,Indirect migration background,Upper Secondary Level,Easy,0.41418,47,3847,0.26311,0.56214
748,748,2019,Indirect migration background,Upper Secondary Level,Difficult,0.58582,48,3847,0.41012,0.76951
749,749,2020,No migration background,Pre-primary Level,Easy,0.38694,50,3781,0.28829,0.49701
750,750,2020,No migration background,Pre-primary Level,Difficult,0.61306,62,3781,0.44632,0.79505
751,751,2020,No migration background,Lower Secondary Level,Easy,0.15604,49,3781,0.11566,0.20881
752,752,2020,No migration background,Lower Secondary Level,Difficult,0.61628,154,3781,0.51264,0.72775
753,753,2020,No migration background,Lower Secondary Level,Almost impossible,0.22768,62,3781,0.15785,0.30648
754,754,2020,No migration background,Upper Secondary Level,Easy,0.33081,241,3781,0.27745,0.38068
755,755,2020,No migration background,Upper Secondary Level,Difficult,0.47323,352,3781,0.42066,0.52124
756,756,2020,No migration background,Upper Secondary Level,Almost impossible,0.19597,148,3781,0.1627,0.23064
757,757,2020,No migration background,Post-secondary Non-tertiary Level,Easy,0.43044,56,3781,0.35455,0.52422
758,758,2020,No migration background,Post-secondary Non-tertiary Level,Difficult,0.56956,38,3781,0.34984,0.78103
759,759,2020,No migration background,Second Stage of Tertiary Education,Easy,0.51006,115,3781,0.41469,0.62552
760,760,2020,No migration background,Second Stage of Tertiary Education,Difficult,0.48994,112,3781,0.38671,0.59213
761,761,2020,Direct migration background,Primary Level,Easy,0.08904,80,3781,0.04727,0.1434
762,762,2020,Direct migration background,Primary Level,Difficult,0.65457,497,3781,0.49608,0.92236
763,763,2020,Direct migration background,Primary Level,Almost impossible,0.25639,116,3781,0.14206,0.41633
764,764,2020,Direct migration background,Lower Secondary Level,Easy,0.06818,86,3781,0.04688,0.09463
765,765,2020,Direct migration background,Lower Secondary Level,Difficult,0.57721,339,3781,0.39075,0.74704
766,766,2020,Direct migration background,Lower Secondary Level,Almost impossible,0.35461,77,3781,0.19631,0.53126
767,767,2020,Direct migration background,Upper Secondary Level,Easy,0.25892,94,3781,0.16278,0.35813
768,768,2020,Direct migration background,Upper Secondary Level,Difficult,0.52827,334,3781,0.38457,0.69064
769,769,2020,Direct migration background,Upper Secondary Level,Almost impossible,0.21281,81,3781,0.09865,0.34476
770,770,2020,Direct migration background,Post-secondary Non-tertiary Level,Difficult,1.0,85,3781,0.49101,1.61722
771,771,2020,Direct migration background,Second Stage of Tertiary Education,Easy,0.29056,76,3781,0.15283,0.44695
772,772,2020,Direct migration background,Second Stage of Tertiary Education,Difficult,0.63314,277,3781,0.3589,0.99974
773,773,2020,Direct migration background,Second Stage of Tertiary Education,Almost impossible,0.07631,49,3781,0.04489,0.12357
774,774,2020,Indirect migration background,Lower Secondary Level,Difficult,1.0,47,3781,0.62408,1.46481
775,775,2020,Indirect migration background,Upper Secondary Level,Easy,0.53157,49,3781,0.27823,0.83359
776,776,2020,Indirect migration background,Upper Secondary Level,Difficult,0.46843,55,3781,0.32232,0.66908
777,777,2021,Direct migration background,Primary Level,Easy,0.28595,70,802,0.19109,0.41196
778,778,2021,Direct migration background,Primary Level,Difficult,0.51317,237,802,0.40233,0.61241
779,779,2021,Direct migration background,Primary Level,Almost impossible,0.20088,61,802,0.13657,0.26808
780,780,2021,Direct migration background,Lower Secondary Level,Easy,0.40712,66,802,0.22586,0.58946
781,781,2021,Direct migration background,Lower Secondary Level,Difficult,0.59288,116,802,0.44074,0.77003
782,782,2021,Direct migration background,Upper Secondary Level,Easy,0.28461,46,802,0.18915,0.38971
783,783,2021,Direct migration background,Upper Secondary Level,Difficult,0.71539,111,802,0.53752,0.89851
784,784,2021,Direct migration background,Second Stage of Tertiary Education,Difficult,1.0,95,802,0.68539,1.30446
