,Unnamed: 0,year,pgisced97,sex,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
618,618,2015,Pre-primary Level,female,Easy,0.34641,44,3487,0.21512,0.553
619,619,2015,Pre-primary Level,female,Difficult,0.65359,56,3487,0.48427,0.87424
620,620,2015,Primary Level,male,Difficult,1.0,43,3487,0.61163,1.43492
621,621,2015,Primary Level,female,Difficult,0.64782,71,3487,0.49984,0.82598
622,622,2015,Primary Level,female,Almost impossible,0.35218,42,3487,0.22733,0.48539
623,623,2015,Lower Secondary Level,male,Easy,0.10929,38,3487,0.07044,0.16309
624,624,2015,Lower Secondary Level,male,Difficult,0.68633,151,3487,0.53897,0.8481
625,625,2015,Lower Secondary Level,male,Almost impossible,0.20438,52,3487,0.15007,0.27338
626,626,2015,Lower Secondary Level,female,Easy,0.12307,58,3487,0.08826,0.15663
627,627,2015,Lower Secondary Level,female,Difficult,0.64653,265,3487,0.52866,0.79477
628,628,2015,Lower Secondary Level,female,Almost impossible,0.23041,109,3487,0.17887,0.28412
629,629,2015,Upper Secondary Level,male,Easy,0.24534,134,3487,0.19055,0.30484
630,630,2015,Upper Secondary Level,male,Difficult,0.5675,304,3487,0.48475,0.65583
631,631,2015,Upper Secondary Level,male,Almost impossible,0.18716,106,3487,0.14567,0.23253
632,632,2015,Upper Secondary Level,female,Easy,0.20629,227,3487,0.17883,0.23694
633,633,2015,Upper Secondary Level,female,Difficult,0.57252,576,3487,0.51653,0.62826
634,634,2015,Upper Secondary Level,female,Almost impossible,0.22119,243,3487,0.18575,0.25199
635,635,2015,Post-secondary Non-tertiary Level,male,Difficult,1.0,43,3487,0.60595,1.46988
636,636,2015,Post-secondary Non-tertiary Level,female,Easy,0.30107,63,3487,0.20984,0.42458
637,637,2015,Post-secondary Non-tertiary Level,female,Difficult,0.52324,127,3487,0.43995,0.62638
638,638,2015,Post-secondary Non-tertiary Level,female,Almost impossible,0.17569,52,3487,0.12788,0.23774
639,639,2015,Second Stage of Tertiary Education,male,Easy,0.30557,44,3487,0.19306,0.42768
640,640,2015,Second Stage of Tertiary Education,male,Difficult,0.5364,94,3487,0.41884,0.65926
641,641,2015,Second Stage of Tertiary Education,male,Almost impossible,0.15802,34,3487,0.11732,0.21423
642,642,2015,Second Stage of Tertiary Education,female,Easy,0.31893,111,3487,0.24143,0.42971
643,643,2015,Second Stage of Tertiary Education,female,Difficult,0.5151,241,3487,0.4361,0.59754
644,644,2015,Second Stage of Tertiary Education,female,Almost impossible,0.16597,77,3487,0.11837,0.21878
645,645,2016,Pre-primary Level,male,Easy,0.4271,33,2845,0.29217,0.55352
646,646,2016,Pre-primary Level,male,Difficult,0.5729,50,2845,0.33177,0.85322
647,647,2016,Pre-primary Level,female,Easy,0.35328,37,2845,0.23769,0.50501
648,648,2016,Pre-primary Level,female,Difficult,0.27569,42,2845,0.19315,0.36185
649,649,2016,Pre-primary Level,female,Almost impossible,0.37103,48,2845,0.25505,0.49116
650,650,2016,Primary Level,female,Difficult,0.62653,51,2845,0.42052,0.8584
651,651,2016,Primary Level,female,Almost impossible,0.37347,34,2845,0.25333,0.53994
652,652,2016,Lower Secondary Level,male,Easy,0.19438,39,2845,0.12804,0.25854
653,653,2016,Lower Secondary Level,male,Difficult,0.60453,112,2845,0.47413,0.78177
654,654,2016,Lower Secondary Level,male,Almost impossible,0.20109,39,2845,0.1138,0.29727
655,655,2016,Lower Secondary Level,female,Easy,0.15498,41,2845,0.09958,0.22547
656,656,2016,Lower Secondary Level,female,Difficult,0.59801,212,2845,0.48874,0.71098
657,657,2016,Lower Secondary Level,female,Almost impossible,0.24701,103,2845,0.19738,0.31004
658,658,2016,Upper Secondary Level,male,Easy,0.26913,135,2845,0.21696,0.33105
659,659,2016,Upper Secondary Level,male,Difficult,0.50002,229,2845,0.41223,0.59537
660,660,2016,Upper Secondary Level,male,Almost impossible,0.23085,103,2845,0.18741,0.27585
661,661,2016,Upper Secondary Level,female,Easy,0.22299,196,2845,0.1888,0.27328
662,662,2016,Upper Secondary Level,female,Difficult,0.56866,453,2845,0.50597,0.63943
663,663,2016,Upper Secondary Level,female,Almost impossible,0.20835,188,2845,0.17829,0.24569
664,664,2016,Post-secondary Non-tertiary Level,male,Difficult,1.0,43,2845,0.63409,1.48492
665,665,2016,Post-secondary Non-tertiary Level,female,Easy,0.33143,53,2845,0.23231,0.44249
666,666,2016,Post-secondary Non-tertiary Level,female,Difficult,0.53964,93,2845,0.39406,0.6886
667,667,2016,Post-secondary Non-tertiary Level,female,Almost impossible,0.12893,42,2845,0.08507,0.17469
668,668,2016,Second Stage of Tertiary Education,male,Easy,0.40965,40,2845,0.28944,0.55439
669,669,2016,Second Stage of Tertiary Education,male,Difficult,0.59035,62,2845,0.41773,0.78899
670,670,2016,Second Stage of Tertiary Education,female,Easy,0.3976,109,2845,0.30548,0.53112
671,671,2016,Second Stage of Tertiary Education,female,Difficult,0.46167,190,2845,0.39608,0.54357
672,672,2016,Second Stage of Tertiary Education,female,Almost impossible,0.14074,68,2845,0.10093,0.18085
673,673,2017,Pre-primary Level,male,Easy,0.37737,47,4480,0.26777,0.53695
674,674,2017,Pre-primary Level,male,Difficult,0.3448,57,4480,0.2597,0.41031
675,675,2017,Pre-primary Level,male,Almost impossible,0.27783,35,4480,0.15667,0.43925
676,676,2017,Pre-primary Level,female,Easy,0.3962,46,4480,0.25068,0.55096
677,677,2017,Pre-primary Level,female,Difficult,0.37881,54,4480,0.27912,0.49146
678,678,2017,Pre-primary Level,female,Almost impossible,0.225,34,4480,0.16072,0.29665
679,679,2017,Primary Level,male,Easy,0.10915,54,4480,0.05057,0.21019
680,680,2017,Primary Level,male,Difficult,0.60896,214,4480,0.37871,0.88834
681,681,2017,Primary Level,male,Almost impossible,0.28189,55,4480,0.12359,0.46183
682,682,2017,Primary Level,female,Easy,0.13511,32,4480,0.05304,0.23302
683,683,2017,Primary Level,female,Difficult,0.50389,206,4480,0.33968,0.67645
684,684,2017,Primary Level,female,Almost impossible,0.361,108,4480,0.22162,0.55116
685,685,2017,Lower Secondary Level,male,Easy,0.13861,72,4480,0.10178,0.18706
686,686,2017,Lower Secondary Level,male,Difficult,0.7403,269,4480,0.58746,0.89892
687,687,2017,Lower Secondary Level,male,Almost impossible,0.12109,50,4480,0.0807,0.16668
688,688,2017,Lower Secondary Level,female,Easy,0.15576,72,4480,0.10936,0.208
689,689,2017,Lower Secondary Level,female,Difficult,0.61139,295,4480,0.50054,0.72612
690,690,2017,Lower Secondary Level,female,Almost impossible,0.23285,121,4480,0.17679,0.29256
691,691,2017,Upper Secondary Level,male,Easy,0.25336,172,4480,0.203,0.31248
692,692,2017,Upper Secondary Level,male,Difficult,0.51808,328,4480,0.43458,0.60789
693,693,2017,Upper Secondary Level,male,Almost impossible,0.22857,125,4480,0.17431,0.29768
694,694,2017,Upper Secondary Level,female,Easy,0.2751,232,4480,0.2424,0.31708
695,695,2017,Upper Secondary Level,female,Difficult,0.5062,512,4480,0.44243,0.56365
696,696,2017,Upper Secondary Level,female,Almost impossible,0.2187,214,4480,0.1895,0.2575
697,697,2017,Post-secondary Non-tertiary Level,male,Easy,0.45525,35,4480,0.30974,0.62821
698,698,2017,Post-secondary Non-tertiary Level,male,Difficult,0.54475,44,4480,0.34101,0.72692
699,699,2017,Post-secondary Non-tertiary Level,female,Easy,0.35399,60,4480,0.25209,0.46328
700,700,2017,Post-secondary Non-tertiary Level,female,Difficult,0.43108,109,4480,0.34255,0.54309
701,701,2017,Post-secondary Non-tertiary Level,female,Almost impossible,0.21492,43,4480,0.13864,0.30346
702,702,2017,Second Stage of Tertiary Education,male,Easy,0.33117,72,4480,0.24215,0.43586
703,703,2017,Second Stage of Tertiary Education,male,Difficult,0.50821,196,4480,0.37642,0.66726
704,704,2017,Second Stage of Tertiary Education,male,Almost impossible,0.16062,33,4480,0.08804,0.27013
705,705,2017,Second Stage of Tertiary Education,female,Easy,0.32821,127,4480,0.23808,0.43596
706,706,2017,Second Stage of Tertiary Education,female,Difficult,0.46995,263,4480,0.38294,0.59975
707,707,2017,Second Stage of Tertiary Education,female,Almost impossible,0.20185,94,4480,0.13604,0.26109
708,708,2018,Pre-primary Level,male,Easy,0.51173,44,4833,0.29495,0.72731
709,709,2018,Pre-primary Level,male,Difficult,0.48827,46,4833,0.3487,0.68342
710,710,2018,Pre-primary Level,female,Easy,0.44757,45,4833,0.31218,0.62944
711,711,2018,Pre-primary Level,female,Difficult,0.34267,50,4833,0.26135,0.4394
712,712,2018,Pre-primary Level,female,Almost impossible,0.20976,35,4833,0.13737,0.27899
713,713,2018,Primary Level,male,Easy,0.23832,77,4833,0.1108,0.45688
714,714,2018,Primary Level,male,Difficult,0.49714,322,4833,0.37068,0.63257
715,715,2018,Primary Level,male,Almost impossible,0.26454,57,4833,0.12035,0.39581
716,716,2018,Primary Level,female,Easy,0.08344,58,4833,0.04282,0.13685
717,717,2018,Primary Level,female,Difficult,0.61004,329,4833,0.4395,0.83328
718,718,2018,Primary Level,female,Almost impossible,0.30652,146,4833,0.18031,0.44082
719,719,2018,Lower Secondary Level,male,Easy,0.17474,74,4833,0.12334,0.23883
720,720,2018,Lower Secondary Level,male,Difficult,0.61396,294,4833,0.50554,0.74413
721,721,2018,Lower Secondary Level,male,Almost impossible,0.2113,60,4833,0.14824,0.28264
722,722,2018,Lower Secondary Level,female,Easy,0.17581,99,4833,0.1314,0.23649
723,723,2018,Lower Secondary Level,female,Difficult,0.53081,316,4833,0.44515,0.62397
724,724,2018,Lower Secondary Level,female,Almost impossible,0.29338,135,4833,0.22712,0.38341
725,725,2018,Upper Secondary Level,male,Easy,0.25591,175,4833,0.2015,0.31175
726,726,2018,Upper Secondary Level,male,Difficult,0.54455,337,4833,0.45714,0.64803
727,727,2018,Upper Secondary Level,male,Almost impossible,0.19955,108,4833,0.15783,0.25225
728,728,2018,Upper Secondary Level,female,Easy,0.32677,255,4833,0.27452,0.3793
729,729,2018,Upper Secondary Level,female,Difficult,0.49074,491,4833,0.4388,0.54949
730,730,2018,Upper Secondary Level,female,Almost impossible,0.1825,204,4833,0.15968,0.21242
731,731,2018,Post-secondary Non-tertiary Level,male,Easy,0.46004,33,4833,0.29496,0.67189
732,732,2018,Post-secondary Non-tertiary Level,male,Difficult,0.53996,38,4833,0.28246,0.8163
733,733,2018,Post-secondary Non-tertiary Level,female,Easy,0.45158,63,4833,0.31033,0.62886
734,734,2018,Post-secondary Non-tertiary Level,female,Difficult,0.54842,111,4833,0.40894,0.68175
735,735,2018,Second Stage of Tertiary Education,male,Easy,0.26819,84,4833,0.19422,0.34703
736,736,2018,Second Stage of Tertiary Education,male,Difficult,0.5092,212,4833,0.37457,0.6884
737,737,2018,Second Stage of Tertiary Education,male,Almost impossible,0.22261,43,4833,0.13375,0.32481
738,738,2018,Second Stage of Tertiary Education,female,Easy,0.31582,133,4833,0.25462,0.38485
739,739,2018,Second Stage of Tertiary Education,female,Difficult,0.50695,282,4833,0.41534,0.59502
740,740,2018,Second Stage of Tertiary Education,female,Almost impossible,0.17723,77,4833,0.11881,0.25374
741,741,2019,Pre-primary Level,male,Easy,0.59469,45,4054,0.34254,0.84487
742,742,2019,Pre-primary Level,male,Difficult,0.40531,39,4054,0.24413,0.591
743,743,2019,Pre-primary Level,female,Easy,0.53006,48,4054,0.3755,0.77561
744,744,2019,Pre-primary Level,female,Difficult,0.46994,40,4054,0.32532,0.65348
745,745,2019,Primary Level,male,Easy,0.1374,70,4054,0.08153,0.20438
746,746,2019,Primary Level,male,Difficult,0.62825,251,4054,0.42166,0.83119
747,747,2019,Primary Level,male,Almost impossible,0.23434,48,4054,0.11582,0.39762
748,748,2019,Primary Level,female,Easy,0.11049,59,4054,0.037,0.21141
749,749,2019,Primary Level,female,Difficult,0.50897,321,4054,0.32156,0.74485
750,750,2019,Primary Level,female,Almost impossible,0.38054,85,4054,0.21508,0.59037
751,751,2019,Lower Secondary Level,male,Easy,0.14709,81,4054,0.0961,0.19325
752,752,2019,Lower Secondary Level,male,Difficult,0.73769,229,4054,0.54658,0.98983
753,753,2019,Lower Secondary Level,male,Almost impossible,0.11522,38,4054,0.07098,0.17588
754,754,2019,Lower Secondary Level,female,Easy,0.15466,81,4054,0.10933,0.20129
755,755,2019,Lower Secondary Level,female,Difficult,0.5111,289,4054,0.42384,0.62311
756,756,2019,Lower Secondary Level,female,Almost impossible,0.33425,97,4054,0.22258,0.44862
757,757,2019,Upper Secondary Level,male,Easy,0.33373,155,4054,0.2557,0.42416
758,758,2019,Upper Secondary Level,male,Difficult,0.50821,284,4054,0.41788,0.62828
759,759,2019,Upper Secondary Level,male,Almost impossible,0.15806,92,4054,0.11948,0.20164
760,760,2019,Upper Secondary Level,female,Easy,0.32981,241,4054,0.27604,0.38405
761,761,2019,Upper Secondary Level,female,Difficult,0.46797,414,4054,0.40561,0.51908
762,762,2019,Upper Secondary Level,female,Almost impossible,0.20222,167,4054,0.16372,0.24758
763,763,2019,Post-secondary Non-tertiary Level,male,Difficult,1.0,39,4054,0.33072,1.68593
764,764,2019,Post-secondary Non-tertiary Level,female,Easy,0.44194,66,4054,0.33554,0.57668
765,765,2019,Post-secondary Non-tertiary Level,female,Difficult,0.55806,99,4054,0.42092,0.70188
766,766,2019,Second Stage of Tertiary Education,male,Easy,0.41731,75,4054,0.3204,0.5288
767,767,2019,Second Stage of Tertiary Education,male,Difficult,0.58269,165,4054,0.43567,0.74887
768,768,2019,Second Stage of Tertiary Education,female,Easy,0.47478,140,4054,0.36467,0.56145
769,769,2019,Second Stage of Tertiary Education,female,Difficult,0.43442,247,4054,0.34219,0.53118
770,770,2019,Second Stage of Tertiary Education,female,Almost impossible,0.0908,49,4054,0.05381,0.12537
771,771,2020,Pre-primary Level,male,Easy,0.48576,47,4021,0.31464,0.65726
772,772,2020,Pre-primary Level,male,Difficult,0.51424,46,4021,0.33983,0.69058
773,773,2020,Pre-primary Level,female,Easy,0.32855,35,4021,0.19421,0.48211
774,774,2020,Pre-primary Level,female,Difficult,0.67145,56,4021,0.43286,0.92529
775,775,2020,Primary Level,male,Easy,0.09544,44,4021,0.04161,0.16363
776,776,2020,Primary Level,male,Difficult,0.64597,236,4021,0.41808,0.89635
777,777,2020,Primary Level,male,Almost impossible,0.25859,45,4021,0.10335,0.49955
778,778,2020,Primary Level,female,Easy,0.16137,47,4021,0.06677,0.27812
779,779,2020,Primary Level,female,Difficult,0.56128,289,4021,0.39935,0.82662
780,780,2020,Primary Level,female,Almost impossible,0.27735,86,4021,0.11064,0.48927
781,781,2020,Lower Secondary Level,male,Easy,0.13986,68,4021,0.08457,0.2092
782,782,2020,Lower Secondary Level,male,Difficult,0.62097,228,4021,0.48084,0.79487
783,783,2020,Lower Secondary Level,male,Almost impossible,0.23918,49,4021,0.12854,0.37873
784,784,2020,Lower Secondary Level,female,Easy,0.11369,76,4021,0.07636,0.15474
785,785,2020,Lower Secondary Level,female,Difficult,0.58586,311,4021,0.45918,0.70885
786,786,2020,Lower Secondary Level,female,Almost impossible,0.30045,104,4021,0.229,0.40965
787,787,2020,Upper Secondary Level,male,Easy,0.33731,149,4021,0.26269,0.44231
788,788,2020,Upper Secondary Level,male,Difficult,0.48551,288,4021,0.4052,0.55354
789,789,2020,Upper Secondary Level,male,Almost impossible,0.17718,93,4021,0.14012,0.22518
790,790,2020,Upper Secondary Level,female,Easy,0.33896,235,4021,0.2858,0.40223
791,791,2020,Upper Secondary Level,female,Difficult,0.47331,452,4021,0.41404,0.55128
792,792,2020,Upper Secondary Level,female,Almost impossible,0.18773,153,4021,0.14447,0.22824
793,793,2020,Post-secondary Non-tertiary Level,male,Difficult,1.0,48,4021,0.48988,1.49115
794,794,2020,Post-secondary Non-tertiary Level,female,Easy,0.39194,63,4021,0.29742,0.53589
795,795,2020,Post-secondary Non-tertiary Level,female,Difficult,0.42032,84,4021,0.28512,0.55729
796,796,2020,Post-secondary Non-tertiary Level,female,Almost impossible,0.18774,34,4021,0.11578,0.27123
797,797,2020,Second Stage of Tertiary Education,male,Easy,0.42456,63,4021,0.27873,0.60705
798,798,2020,Second Stage of Tertiary Education,male,Difficult,0.57544,174,4021,0.39604,0.84856
799,799,2020,Second Stage of Tertiary Education,female,Easy,0.45104,137,4021,0.3432,0.56765
800,800,2020,Second Stage of Tertiary Education,female,Difficult,0.45718,228,4021,0.33838,0.5835
801,801,2020,Second Stage of Tertiary Education,female,Almost impossible,0.09179,53,4021,0.05822,0.12106
802,802,2021,Primary Level,male,Difficult,1.0,94,685,0.71307,1.24715
803,803,2021,Primary Level,female,Easy,0.21717,40,685,0.11111,0.38576
804,804,2021,Primary Level,female,Difficult,0.57994,143,685,0.41661,0.76735
805,805,2021,Primary Level,female,Almost impossible,0.20289,46,685,0.11778,0.31471
806,806,2021,Lower Secondary Level,male,Difficult,1.0,56,685,0.64889,1.37919
807,807,2021,Lower Secondary Level,female,Easy,0.46622,40,685,0.26391,0.74981
808,808,2021,Lower Secondary Level,female,Difficult,0.53378,60,685,0.39279,0.70224
809,809,2021,Upper Secondary Level,male,Difficult,1.0,40,685,0.58961,1.61907
810,810,2021,Upper Secondary Level,female,Difficult,1.0,71,685,0.71551,1.29968
811,811,2021,Second Stage of Tertiary Education,male,Difficult,1.0,46,685,0.60238,1.56323
812,812,2021,Second Stage of Tertiary Education,female,Difficult,1.0,49,685,0.57864,1.36213
