year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,Lower Saxony,Single parent,,,,,,,,,,,,
2005,Lower Saxony,Couple with children,149,579.00135,515.46325,636.95376,400.00000,523.11697,710.91596,150.00000,1177.28990,525.00000,450.00000,550.00000
2005,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2005,Lower Saxony,Other Combinations,,,,,,,,,,,,
2005,Bremen,Single-person household,,,,,,,,,,,,
2005,Bremen,Couple without children,,,,,,,,,,,,
2005,Bremen,Single parent,,,,,,,,,,,,
2005,Bremen,Couple with children,,,,,,,,,,,,
2005,North Rhine-Westphalia,Single-person household,319,257.07837,241.81364,269.52441,186.25115,240.00000,300.00000,40.00000,470.62327,240.00000,230.00000,280.00000
2005,North Rhine-Westphalia,Couple without children,480,453.61074,435.53627,472.27979,300.00000,400.00000,500.00000,40.00000,800.00000,400.00000,350.00000,400.00000
2005,North Rhine-Westphalia,Single parent,73,361.01590,316.22169,400.30693,250.00000,320.00000,400.00000,120.00000,625.00000,320.00000,240.00000,340.00000
2005,North Rhine-Westphalia,Couple with children,426,565.77254,541.01039,591.89716,400.00000,500.00000,700.00000,50.00000,1150.00000,500.00000,450.00000,500.00000
2005,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2005,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2005,Hesse,Single-person household,87,259.45422,206.74460,297.99760,150.00000,200.00000,300.00000,80.00000,525.00000,200.00000,150.00000,220.00000
2005,Hesse,Couple without children,162,442.01634,380.06395,493.29570,200.00000,400.00000,500.00000,50.00000,950.00000,400.00000,400.00000,500.00000
2005,Hesse,Single parent,,,,,,,,,,,,
2005,Hesse,Couple with children,140,602.74710,538.18883,664.43076,400.00000,600.00000,700.00000,100.00000,1150.00000,600.00000,600.00000,700.00000
2005,Hesse,Multi-generational household,,,,,,,,,,,,
2005,Hesse,Other Combinations,,,,,,,,,,,,
2005,"Rhineland-Palatinate, Saarland",Single-person household,116,249.26367,217.32692,279.28301,158.08576,200.00000,300.00000,25.00000,512.87135,200.00000,150.00000,200.00000
2005,"Rhineland-Palatinate, Saarland",Couple without children,123,467.24267,423.20787,522.85482,300.00000,400.00000,500.00000,150.00000,800.00000,400.00000,350.00000,400.00000
2005,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2005,"Rhineland-Palatinate, Saarland",Couple with children,143,541.76314,499.94222,582.93218,400.00000,500.00000,650.00000,200.00000,1025.00000,500.00000,500.00000,600.00000
2005,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2005,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2005,Baden-Wuerttemberg,Single-person household,144,258.93414,236.22440,279.64143,150.00000,212.58107,350.00000,40.00000,650.00000,200.00000,150.00000,200.00000
2005,Baden-Wuerttemberg,Couple without children,200,464.09984,429.45745,507.91534,300.00000,400.00000,600.00000,95.00000,1050.00000,400.00000,300.00000,400.00000
2005,Baden-Wuerttemberg,Single parent,34,407.75614,351.63030,470.80459,250.00000,486.84069,500.00000,80.00000,800.00000,500.00000,500.00000,750.00000
2005,Baden-Wuerttemberg,Couple with children,240,615.68956,572.06776,657.86562,400.00000,600.00000,800.00000,100.00000,1400.00000,600.00000,600.00000,700.00000
2005,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2005,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2005,Bavaria,Single-person household,199,272.15457,249.34696,294.13326,200.00000,240.00000,350.00000,50.00000,575.00000,240.00000,230.00000,280.00000
2005,Bavaria,Couple without children,263,442.04816,408.52830,473.49834,300.00000,400.00000,500.00000,30.00000,800.00000,400.00000,400.00000,400.00000
2005,Bavaria,Single parent,54,346.48582,281.13471,400.27487,200.00000,300.00000,450.00000,120.00000,800.00000,300.00000,200.00000,350.00000
2005,Bavaria,Couple with children,282,582.03034,549.09164,619.82593,400.00000,500.00000,700.00000,150.00000,1150.00000,500.00000,400.00000,500.00000
2005,Bavaria,Multi-generational household,,,,,,,,,,,,
2005,Bavaria,Other Combinations,,,,,,,,,,,,
2005,Berlin,Single-person household,81,217.26272,194.90128,237.43634,150.00000,200.00000,250.00000,50.00000,400.00000,200.00000,200.00000,200.00000
2005,Berlin,Couple without children,65,442.70635,364.34354,508.27906,250.00000,415.59213,523.47551,100.00000,933.68877,400.00000,300.00000,500.00000
2005,Berlin,Single parent,,,,,,,,,,,,
2005,Berlin,Couple with children,48,514.37956,422.77199,590.84636,400.00000,467.43572,600.00000,200.00000,900.00000,480.00000,410.00000,560.00000
2005,Berlin,Multi-generational household,,,,,,,,,,,,
2005,Berlin,Other Combinations,,,,,,,,,,,,
2005,Brandenburg,Single-person household,44,266.48576,217.51507,304.97263,200.00000,202.44747,350.00000,50.00000,575.00000,200.00000,100.00000,200.00000
2005,Brandenburg,Couple without children,75,435.50567,383.74462,492.01866,300.00000,400.00000,500.00000,100.00000,800.00000,400.00000,320.00000,450.00000
2005,Brandenburg,Single parent,,,,,,,,,,,,
2005,Brandenburg,Couple with children,77,492.16344,415.87571,571.11470,293.67011,442.17066,600.00000,120.00000,1059.49484,450.00000,400.00000,500.00000
2005,Brandenburg,Multi-generational household,,,,,,,,,,,,
2005,Brandenburg,Other Combinations,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Single-person household,40,225.72405,189.82949,260.63139,128.66996,200.00000,300.00000,50.00000,556.99506,200.00000,150.00000,250.00000
2005,Mecklenburg-Western Pomerania,Couple without children,52,504.00958,444.06758,564.57807,400.00000,406.16330,600.00000,120.00000,900.00000,400.00000,300.00000,400.00000
2005,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2005,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2005,Saxony,Single-person household,85,254.96769,228.90018,281.98986,160.00000,250.00000,350.00000,50.00000,600.00000,250.00000,250.00000,300.00000
2005,Saxony,Couple without children,161,365.06193,337.21470,395.56809,250.00000,350.00000,450.00000,50.00000,750.00000,350.00000,300.00000,400.00000
2005,Saxony,Single parent,,,,,,,,,,,,
2005,Saxony,Couple with children,107,468.29742,406.83532,527.57052,310.73228,400.00000,600.00000,120.00000,1033.90158,400.00000,300.00000,400.00000
2005,Saxony,Multi-generational household,,,,,,,,,,,,
2005,Saxony,Other Combinations,,,,,,,,,,,,
2005,Saxony-Anhalt,Single-person household,48,214.43858,168.07499,251.50089,100.00000,200.00000,283.85726,40.00000,500.00000,200.00000,150.00000,280.00000
2005,Saxony-Anhalt,Couple without children,82,470.49157,410.29128,525.29008,300.00000,400.00000,600.00000,100.00000,1050.00000,400.00000,300.00000,400.00000
2005,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2005,Saxony-Anhalt,Couple with children,57,506.33550,413.05421,587.09934,400.00000,500.00000,600.00000,200.00000,900.00000,500.00000,500.00000,600.00000
2005,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2005,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2005,Thuringa,Single-person household,56,235.23106,206.96791,263.60644,150.00000,200.00000,300.00000,100.00000,525.00000,200.00000,150.00000,200.00000
2005,Thuringa,Couple without children,61,430.70833,349.65680,501.89921,280.00000,400.00000,500.00000,60.00000,830.00000,400.00000,300.00000,520.00000
2005,Thuringa,Single parent,,,,,,,,,,,,
2005,Thuringa,Couple with children,80,468.25471,411.69440,522.70994,300.00000,400.00000,600.00000,90.00000,1050.00000,400.00000,300.00000,400.00000
2005,Thuringa,Multi-generational household,,,,,,,,,,,,
2005,Thuringa,Other Combinations,,,,,,,,,,,,
2006,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2006,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2006,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2006,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2006,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2006,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2006,Hamburg,Single-person household,,,,,,,,,,,,
2006,Hamburg,Couple without children,,,,,,,,,,,,
2006,Hamburg,Single parent,,,,,,,,,,,,
2006,Hamburg,Couple with children,,,,,,,,,,,,
2006,Hamburg,Other Combinations,,,,,,,,,,,,
2006,Lower Saxony,Single-person household,,,,,,,,,,,,
2006,Lower Saxony,Couple without children,,,,,,,,,,,,
2006,Lower Saxony,Single parent,,,,,,,,,,,,
2006,Lower Saxony,Couple with children,,,,,,,,,,,,
2006,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2006,Lower Saxony,Other Combinations,,,,,,,,,,,,
2006,Bremen,Single-person household,,,,,,,,,,,,
2006,Bremen,Couple without children,,,,,,,,,,,,
2006,Bremen,Single parent,,,,,,,,,,,,
2006,Bremen,Couple with children,,,,,,,,,,,,
2006,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2006,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2006,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2006,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2006,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2006,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2006,Hesse,Single-person household,,,,,,,,,,,,
2006,Hesse,Couple without children,,,,,,,,,,,,
2006,Hesse,Single parent,,,,,,,,,,,,
2006,Hesse,Couple with children,,,,,,,,,,,,
2006,Hesse,Multi-generational household,,,,,,,,,,,,
2006,Hesse,Other Combinations,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2006,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2006,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2006,Bavaria,Single-person household,,,,,,,,,,,,
2006,Bavaria,Couple without children,,,,,,,,,,,,
2006,Bavaria,Single parent,,,,,,,,,,,,
2006,Bavaria,Couple with children,,,,,,,,,,,,
2006,Bavaria,Multi-generational household,,,,,,,,,,,,
2006,Bavaria,Other Combinations,,,,,,,,,,,,
2006,Berlin,Single-person household,,,,,,,,,,,,
2006,Berlin,Couple without children,,,,,,,,,,,,
2006,Berlin,Single parent,,,,,,,,,,,,
2006,Berlin,Couple with children,,,,,,,,,,,,
2006,Berlin,Multi-generational household,,,,,,,,,,,,
2006,Berlin,Other Combinations,,,,,,,,,,,,
2006,Brandenburg,Single-person household,,,,,,,,,,,,
2006,Brandenburg,Couple without children,,,,,,,,,,,,
2006,Brandenburg,Single parent,,,,,,,,,,,,
2006,Brandenburg,Couple with children,,,,,,,,,,,,
2006,Brandenburg,Multi-generational household,,,,,,,,,,,,
2006,Brandenburg,Other Combinations,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2006,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2006,Saxony,Single-person household,,,,,,,,,,,,
2006,Saxony,Couple without children,,,,,,,,,,,,
2006,Saxony,Single parent,,,,,,,,,,,,
2006,Saxony,Couple with children,,,,,,,,,,,,
2006,Saxony,Multi-generational household,,,,,,,,,,,,
2006,Saxony,Other Combinations,,,,,,,,,,,,
2006,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2006,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2006,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2006,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2006,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2006,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2006,Thuringa,Single-person household,,,,,,,,,,,,
2006,Thuringa,Couple without children,,,,,,,,,,,,
2006,Thuringa,Single parent,,,,,,,,,,,,
2006,Thuringa,Couple with children,,,,,,,,,,,,
2006,Thuringa,Multi-generational household,,,,,,,,,,,,
2006,Thuringa,Other Combinations,,,,,,,,,,,,
2007,Schleswig-Holstein,Single-person household,51,270.66038,235.97956,302.21403,200.00000,250.00000,350.00000,50.00000,500.00000,250.00000,200.00000,300.00000
2007,Schleswig-Holstein,Couple without children,78,462.47522,400.71530,509.21321,300.00000,408.95392,600.00000,150.00000,1050.00000,420.00000,340.00000,440.25000
2007,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2007,Schleswig-Holstein,Couple with children,45,570.55685,457.71590,671.08868,400.00000,546.34209,600.00000,150.00000,900.00000,550.00000,500.00000,700.00000
2007,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2007,Hamburg,Single-person household,41,327.09459,279.29426,377.65081,200.00000,300.00000,400.00000,60.00000,700.00000,300.00000,200.00000,350.00000
2007,Hamburg,Couple without children,,,,,,,,,,,,
2007,Hamburg,Single parent,,,,,,,,,,,,
2007,Hamburg,Couple with children,,,,,,,,,,,,
2007,Hamburg,Other Combinations,,,,,,,,,,,,
2007,Lower Saxony,Single-person household,114,284.21450,244.43023,318.49901,150.00000,244.64806,400.00000,30.00000,775.00000,250.00000,200.00000,300.00000
2007,Lower Saxony,Couple without children,174,445.08826,405.88165,485.84146,300.00000,400.00000,500.00000,100.00000,800.00000,400.00000,400.00000,450.00000
2007,Lower Saxony,Single parent,,,,,,,,,,,,
2007,Lower Saxony,Couple with children,165,563.02373,511.62591,614.08030,400.00000,500.00000,621.68985,200.00000,954.22461,500.00000,500.00000,550.00000
2007,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2007,Lower Saxony,Other Combinations,,,,,,,,,,,,
2007,Bremen,Single-person household,,,,,,,,,,,,
2007,Bremen,Couple without children,,,,,,,,,,,,
2007,Bremen,Single parent,,,,,,,,,,,,
2007,Bremen,Couple with children,,,,,,,,,,,,
2007,North Rhine-Westphalia,Single-person household,321,263.17874,247.12712,280.97607,180.00000,250.00000,320.00000,20.00000,530.00000,250.00000,250.00000,300.00000
2007,North Rhine-Westphalia,Couple without children,468,471.62205,443.11632,498.63045,320.00000,400.00000,550.00000,70.00000,895.00000,400.00000,350.00000,400.00000
2007,North Rhine-Westphalia,Single parent,77,339.28244,296.51062,371.91169,234.59123,300.00000,400.00000,120.00000,648.11316,300.00000,239.00000,300.00000
2007,North Rhine-Westphalia,Couple with children,396,564.31671,523.64542,595.55479,400.00000,500.00000,600.00000,150.00000,900.00000,500.00000,450.00000,500.00000
2007,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2007,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2007,Hesse,Single-person household,89,233.75730,208.80098,263.31693,150.00000,200.00000,300.00000,50.00000,525.00000,200.00000,150.00000,200.00000
2007,Hesse,Couple without children,156,489.86080,436.28422,541.12601,300.00000,400.00000,600.00000,80.00000,1050.00000,400.00000,300.00000,400.00000
2007,Hesse,Single parent,,,,,,,,,,,,
2007,Hesse,Couple with children,134,641.04868,579.87441,711.01159,400.00000,600.00000,800.00000,200.00000,1400.00000,600.00000,500.00000,700.00000
2007,Hesse,Multi-generational household,,,,,,,,,,,,
2007,Hesse,Other Combinations,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",Single-person household,116,245.44716,223.32298,270.72612,150.00000,200.00000,300.00000,60.00000,525.00000,200.00000,160.00000,200.00000
2007,"Rhineland-Palatinate, Saarland",Couple without children,126,435.09645,386.94292,481.65485,300.00000,400.00000,500.00000,100.00000,800.00000,400.00000,400.00000,400.00000
2007,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",Couple with children,133,602.40728,551.44436,650.63497,450.00000,500.00000,758.97045,150.00000,1222.42613,500.00000,400.00000,500.00000
2007,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2007,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2007,Baden-Wuerttemberg,Single-person household,174,276.36341,252.09714,298.50868,152.92597,250.00000,400.00000,40.00000,770.61104,250.00000,250.00000,300.00000
2007,Baden-Wuerttemberg,Couple without children,202,459.25521,427.32129,494.04071,300.00000,412.93739,500.00000,60.00000,800.00000,400.00000,300.00000,400.00000
2007,Baden-Wuerttemberg,Single parent,38,350.44897,293.15407,393.74639,250.00000,300.00000,400.00000,150.00000,625.00000,300.00000,200.00000,350.00000
2007,Baden-Wuerttemberg,Couple with children,219,612.99739,568.61858,658.20140,400.00000,500.00000,800.00000,100.00000,1400.00000,500.00000,400.00000,500.00000
2007,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2007,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2007,Bavaria,Single-person household,213,262.19012,243.27653,278.22913,165.74210,250.00000,350.00000,50.00000,626.38685,250.00000,250.00000,300.00000
2007,Bavaria,Couple without children,300,470.39983,437.21082,505.94669,300.00000,400.00000,600.00000,50.00000,1050.00000,400.00000,300.00000,400.00000
2007,Bavaria,Single parent,42,386.34042,269.16996,463.50206,200.00000,400.00000,400.00000,100.00000,700.00000,400.00000,400.00000,551.25000
2007,Bavaria,Couple with children,295,607.48058,572.55311,643.33010,400.00000,500.00000,800.00000,100.00000,1400.00000,500.00000,400.00000,500.00000
2007,Bavaria,Multi-generational household,,,,,,,,,,,,
2007,Bavaria,Other Combinations,,,,,,,,,,,,
2007,Berlin,Single-person household,93,241.07497,203.26438,272.61195,150.00000,200.00000,300.00000,50.00000,525.00000,200.00000,200.00000,200.00000
2007,Berlin,Couple without children,85,434.94788,381.41834,478.92792,300.00000,440.27872,500.00000,140.00000,800.00000,450.00000,400.00000,550.00000
2007,Berlin,Single parent,,,,,,,,,,,,
2007,Berlin,Couple with children,51,482.41987,417.97251,541.38954,350.00000,435.08006,600.00000,200.00000,975.00000,450.00000,300.00000,500.00000
2007,Berlin,Multi-generational household,,,,,,,,,,,,
2007,Berlin,Other Combinations,,,,,,,,,,,,
2007,Brandenburg,Single-person household,60,257.54425,225.15867,296.45518,150.00000,200.00000,374.46053,50.00000,600.00000,200.00000,100.00000,200.00000
2007,Brandenburg,Couple without children,84,398.34378,355.91409,440.43082,283.09483,400.00000,500.00000,80.00000,825.35775,400.00000,350.00000,480.50000
2007,Brandenburg,Single parent,,,,,,,,,,,,
2007,Brandenburg,Couple with children,56,440.15040,360.66627,499.25541,289.99588,400.00000,500.00000,120.00000,815.00617,400.00000,300.00000,500.00000
2007,Brandenburg,Multi-generational household,,,,,,,,,,,,
2007,Brandenburg,Other Combinations,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,Single-person household,30,216.78213,177.59244,244.00798,150.00000,200.00000,250.00000,40.00000,400.00000,200.00000,150.00000,250.00000
2007,Mecklenburg-Western Pomerania,Couple without children,54,456.42487,354.19504,541.07362,300.00000,420.53579,526.12646,150.00000,865.31616,400.00000,300.00000,480.00000
2007,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,Couple with children,35,381.96497,290.36368,454.97634,200.00000,400.00000,450.00000,100.00000,825.00000,400.00000,400.00000,600.00000
2007,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2007,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2007,Saxony,Single-person household,104,201.80006,166.71094,231.86885,100.00000,174.84848,250.00000,40.00000,475.00000,170.00000,140.00000,220.00000
2007,Saxony,Couple without children,158,369.86141,337.03344,400.62539,250.00000,350.00000,450.00000,60.00000,750.00000,350.00000,300.00000,400.00000
2007,Saxony,Single parent,,,,,,,,,,,,
2007,Saxony,Couple with children,106,482.36651,439.46893,534.58330,342.53170,450.00000,600.00000,100.00000,986.20245,450.00000,400.00000,500.00000
2007,Saxony,Multi-generational household,,,,,,,,,,,,
2007,Saxony,Other Combinations,,,,,,,,,,,,
2007,Saxony-Anhalt,Single-person household,57,254.23773,219.06526,287.42820,150.00000,240.00000,350.00000,80.00000,600.00000,240.00000,180.00000,280.00000
2007,Saxony-Anhalt,Couple without children,91,487.40370,425.10846,541.98559,320.00000,425.33544,600.00000,100.00000,1020.00000,450.00000,400.00000,500.00000
2007,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2007,Saxony-Anhalt,Couple with children,79,470.26018,403.05953,523.40261,350.00000,400.00000,600.00000,180.00000,975.00000,400.00000,300.00000,400.00000
2007,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2007,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2007,Thuringa,Single-person household,50,258.06781,167.95076,320.66005,150.00000,200.00000,300.00000,50.00000,525.00000,200.00000,150.00000,240.00000
2007,Thuringa,Couple without children,83,408.74697,366.55401,454.72570,300.00000,400.00000,500.00000,75.00000,800.00000,400.00000,350.00000,450.00000
2007,Thuringa,Single parent,,,,,,,,,,,,
2007,Thuringa,Couple with children,80,518.72946,467.20294,568.05699,400.00000,500.00000,600.00000,150.00000,900.00000,500.00000,500.00000,550.50000
2007,Thuringa,Multi-generational household,,,,,,,,,,,,
2007,Thuringa,Other Combinations,,,,,,,,,,,,
2008,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2008,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2008,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2008,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2008,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2008,Hamburg,Single-person household,,,,,,,,,,,,
2008,Hamburg,Couple without children,,,,,,,,,,,,
2008,Hamburg,Single parent,,,,,,,,,,,,
2008,Hamburg,Couple with children,,,,,,,,,,,,
2008,Hamburg,Other Combinations,,,,,,,,,,,,
2008,Lower Saxony,Single-person household,,,,,,,,,,,,
2008,Lower Saxony,Couple without children,,,,,,,,,,,,
2008,Lower Saxony,Single parent,,,,,,,,,,,,
2008,Lower Saxony,Couple with children,,,,,,,,,,,,
2008,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2008,Lower Saxony,Other Combinations,,,,,,,,,,,,
2008,Bremen,Single-person household,,,,,,,,,,,,
2008,Bremen,Couple without children,,,,,,,,,,,,
2008,Bremen,Single parent,,,,,,,,,,,,
2008,Bremen,Couple with children,,,,,,,,,,,,
2008,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2008,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2008,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2008,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2008,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2008,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2008,Hesse,Single-person household,,,,,,,,,,,,
2008,Hesse,Couple without children,,,,,,,,,,,,
2008,Hesse,Single parent,,,,,,,,,,,,
2008,Hesse,Couple with children,,,,,,,,,,,,
2008,Hesse,Multi-generational household,,,,,,,,,,,,
2008,Hesse,Other Combinations,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2008,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2008,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2008,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2008,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2008,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2008,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2008,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2008,Bavaria,Single-person household,,,,,,,,,,,,
2008,Bavaria,Couple without children,,,,,,,,,,,,
2008,Bavaria,Single parent,,,,,,,,,,,,
2008,Bavaria,Couple with children,,,,,,,,,,,,
2008,Bavaria,Multi-generational household,,,,,,,,,,,,
2008,Bavaria,Other Combinations,,,,,,,,,,,,
2008,Berlin,Single-person household,,,,,,,,,,,,
2008,Berlin,Couple without children,,,,,,,,,,,,
2008,Berlin,Single parent,,,,,,,,,,,,
2008,Berlin,Couple with children,,,,,,,,,,,,
2008,Berlin,Multi-generational household,,,,,,,,,,,,
2008,Berlin,Other Combinations,,,,,,,,,,,,
2008,Brandenburg,Single-person household,,,,,,,,,,,,
2008,Brandenburg,Couple without children,,,,,,,,,,,,
2008,Brandenburg,Single parent,,,,,,,,,,,,
2008,Brandenburg,Couple with children,,,,,,,,,,,,
2008,Brandenburg,Multi-generational household,,,,,,,,,,,,
2008,Brandenburg,Other Combinations,,,,,,,,,,,,
2008,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2008,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2008,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2008,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2008,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2008,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2008,Saxony,Single-person household,,,,,,,,,,,,
2008,Saxony,Couple without children,,,,,,,,,,,,
2008,Saxony,Single parent,,,,,,,,,,,,
2008,Saxony,Couple with children,,,,,,,,,,,,
2008,Saxony,Multi-generational household,,,,,,,,,,,,
2008,Saxony,Other Combinations,,,,,,,,,,,,
2008,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2008,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2008,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2008,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2008,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2008,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2008,Thuringa,Single-person household,,,,,,,,,,,,
2008,Thuringa,Couple without children,,,,,,,,,,,,
2008,Thuringa,Single parent,,,,,,,,,,,,
2008,Thuringa,Couple with children,,,,,,,,,,,,
2008,Thuringa,Multi-generational household,,,,,,,,,,,,
2008,Thuringa,Other Combinations,,,,,,,,,,,,
2009,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2009,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2009,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2009,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2009,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2009,Hamburg,Single-person household,,,,,,,,,,,,
2009,Hamburg,Couple without children,,,,,,,,,,,,
