"pli0097_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence","NA"
"Min 1x pro Monat","2016","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2016","AkademikerIn","","","","",""
"Seltener","2016","(noch) kein Abschluss","","","","",""
"Seltener","2016","Hauptschule","","","","",""
"Seltener","2016","Realschule","","","","",""
"Seltener","2016","(Fach-)Abitur","","","","",""
"Seltener","2016","AkademikerIn","","","","",""
"Nie","2016","(noch) kein Abschluss","","","","",""
"Nie","2016","Hauptschule","","","","",""
"Nie","2016","Realschule","","","","",""
"Nie","2016","(Fach-)Abitur","","","","",""
"Nie","2016","AkademikerIn","","","","",""
"Taeglich","2017","(noch) kein Abschluss","","","","",""
"Taeglich","2017","Hauptschule","","","","",""
"Taeglich","2017","Realschule","","","","",""
"Taeglich","2017","(Fach-)Abitur","","","","",""
"Taeglich","2017","AkademikerIn","","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2017","Hauptschule","42","0.00670691733681698","0.00481104854975565","0.00860278612387831",""
"Min 1x pro Woche","2017","Realschule","53","0.00789145374251526","0.00580565253024075","0.00997725495478978",""
"Min 1x pro Woche","2017","(Fach-)Abitur","49","0.0124807275193375","0.00909816689707344","0.0158632881416015",""
"Min 1x pro Woche","2017","AkademikerIn","135","0.0234506747389455","0.01976952402176","0.0271318254561309",""
"Min 1x pro Monat","2017","(noch) kein Abschluss","6","","","",""
"Min 1x pro Monat","2017","Hauptschule","74","0.00998331844784139","0.00767409045929038","0.0122925464363924",""
"Min 1x pro Monat","2017","Realschule","94","0.0110608554041572","0.00859541815145491","0.0135262926568595",""
"Min 1x pro Monat","2017","(Fach-)Abitur","60","0.0176487337213094","0.0136368990453923","0.0216605683972265",""
"Min 1x pro Monat","2017","AkademikerIn","183","0.0310535050948553","0.0268339754045077","0.035273034785203",""
"Seltener","2017","(noch) kein Abschluss","39","0.0462449454660446","0.0327762598745742","0.0597136310575149",""
"Seltener","2017","Hauptschule","326","0.0488373024978619","0.0438310663344541","0.0538435386612697",""
"Seltener","2017","Realschule","394","0.0601053921835915","0.0545025149162153","0.0657082694509677",""
"Seltener","2017","(Fach-)Abitur","224","0.054857510856333","0.0479197465695064","0.0617952751431595",""
"Seltener","2017","AkademikerIn","529","0.0815008902661043","0.0748454102820745","0.0881563702501341",""
"Nie","2017","(noch) kein Abschluss","887","0.94490381633754","0.930270956479857","0.959536676195223",""
"Nie","2017","Hauptschule","6678","0.93447246171748","0.928724640193238","0.940220283241722",""
"Nie","2017","Realschule","6372","0.920942298669736","0.9145816250114","0.927302972328072",""
"Nie","2017","(Fach-)Abitur","3805","0.91501302790302","0.90651647697483","0.923509578831211",""
"Nie","2017","AkademikerIn","5645","0.863994929900095","0.855656352165369","0.872333507634821",""
"Taeglich","2018","(noch) kein Abschluss","","","","",""
"Taeglich","2018","Hauptschule","","","","",""
"Taeglich","2018","Realschule","","","","",""
"Taeglich","2018","(Fach-)Abitur","","","","",""
"Taeglich","2018","AkademikerIn","","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2018","Hauptschule","","","","",""
"Min 1x pro Woche","2018","Realschule","","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2018","AkademikerIn","","","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2018","Hauptschule","","","","",""
"Min 1x pro Monat","2018","Realschule","","","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2018","AkademikerIn","","","","",""
"Seltener","2018","(noch) kein Abschluss","","","","",""
"Seltener","2018","Hauptschule","","","","",""
"Seltener","2018","Realschule","","","","",""
"Seltener","2018","(Fach-)Abitur","","","","",""
"Seltener","2018","AkademikerIn","","","","",""
"Nie","2018","(noch) kein Abschluss","","","","",""
"Nie","2018","Hauptschule","","","","",""
"Nie","2018","Realschule","","","","",""
"Nie","2018","(Fach-)Abitur","","","","",""
"Nie","2018","AkademikerIn","","","","",""
"Taeglich","2019","(noch) kein Abschluss","4","","","",""
"Taeglich","2019","Hauptschule","10","","","",""
"Taeglich","2019","Realschule","28","","","",""
"Taeglich","2019","(Fach-)Abitur","15","","","",""
"Taeglich","2019","AkademikerIn","58","0.0058597298185668","0.00407341171052132","0.00764604792661228",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","7","","","",""
"Min 1x pro Woche","2019","Hauptschule","48","0.00632064002064735","0.00434477389224604","0.00829650614904866",""
"Min 1x pro Woche","2019","Realschule","64","0.00679994324573122","0.00483346019782852","0.00876642629363391",""
"Min 1x pro Woche","2019","(Fach-)Abitur","62","0.00994110033942875","0.00691945686442708","0.0129627438144304",""
"Min 1x pro Woche","2019","AkademikerIn","149","0.0213444927703923","0.0179618665333779","0.0247271190074067",""
"Min 1x pro Monat","2019","(noch) kein Abschluss","12","","","",""
"Min 1x pro Monat","2019","Hauptschule","77","0.0107795703265219","0.00820502159248996","0.0133541190605538",""
"Min 1x pro Monat","2019","Realschule","151","0.0184405891550491","0.0152212636759889","0.0216599146341094",""
"Min 1x pro Monat","2019","(Fach-)Abitur","82","0.0205061717220321","0.0161896033661173","0.0248227400779469",""
"Min 1x pro Monat","2019","AkademikerIn","294","0.0323484847062966","0.0282077001675794","0.0364892692450138",""
"Seltener","2019","(noch) kein Abschluss","64","0.066557935327442","0.0489639386057425","0.0841519320491415",""
"Seltener","2019","Hauptschule","437","0.0773087919306892","0.0706499840003301","0.0839675998610483",""
"Seltener","2019","Realschule","611","0.0924017856496403","0.0854722171297211","0.0993313541695595",""
"Seltener","2019","(Fach-)Abitur","450","0.110091770042394","0.100558420550466","0.119625119534322",""
"Seltener","2019","AkademikerIn","921","0.111151203247405","0.103794771665208","0.118507634829602",""
"Nie","2019","(noch) kein Abschluss","684","0.917847466717087","0.898464661171475","0.937230272262698",""
"Nie","2019","Hauptschule","5608","0.903918552624505","0.896571075004163","0.911266030244848",""
"Nie","2019","Realschule","5855","0.879953245805084","0.872176029017508","0.88773046259266",""
"Nie","2019","(Fach-)Abitur","3532","0.856320131991274","0.845636682204493","0.867003581778055",""
"Nie","2019","AkademikerIn","5591","0.829296089457339","0.820490210420808","0.83810196849387",""
