year,pgisced97,regtyp,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Upper Secondary Level,Rural regions,Seldom,0.09676,397,4278,0.08790,0.10562
2019,Upper Secondary Level,Rural regions,Never,0.88113,3738,4278,0.87143,0.89083
2019,Post-secondary Non-tertiary Level,No answer / don't know,Never,0.79059,46,46,0.67171,0.90947
2019,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.10515,153,1472,0.08947,0.12082
2019,Post-secondary Non-tertiary Level,Urban regions,Never,0.86755,1319,1472,0.85023,0.88487
2019,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.07095,47,570,0.04985,0.09204
2019,Post-secondary Non-tertiary Level,Rural regions,Never,0.90647,523,570,0.88255,0.93040
2019,First Stage of Tertiary Education,Urban regions,Seldom,0.11923,110,901,0.09805,0.14040
2019,First Stage of Tertiary Education,Urban regions,Never,0.85120,791,901,0.82795,0.87445
2019,First Stage of Tertiary Education,Rural regions,At least once per month,0.04733,44,665,0.03118,0.06348
2019,First Stage of Tertiary Education,Rural regions,Seldom,0.08948,74,665,0.06777,0.11119
2019,First Stage of Tertiary Education,Rural regions,Never,0.85017,547,665,0.82302,0.87732
2019,Second Stage of Tertiary Education,No answer / don't know,Seldom,0.14160,35,164,0.08807,0.19512
2019,Second Stage of Tertiary Education,No answer / don't know,Never,0.73989,129,164,0.67255,0.80724
2019,Second Stage of Tertiary Education,Urban regions,At least once per week,0.02605,126,4923,0.02160,0.03050
2019,Second Stage of Tertiary Education,Urban regions,At least once per month,0.02911,186,4923,0.02441,0.03381
2019,Second Stage of Tertiary Education,Urban regions,Seldom,0.10927,650,4923,0.10055,0.11798
2019,Second Stage of Tertiary Education,Urban regions,Never,0.83558,3961,4923,0.82522,0.84593
2019,Second Stage of Tertiary Education,Rural regions,At least once per week,0.02596,71,1881,0.01877,0.03315
2019,Second Stage of Tertiary Education,Rural regions,At least once per month,0.03809,96,1881,0.02943,0.04674
2019,Second Stage of Tertiary Education,Rural regions,Seldom,0.11686,232,1881,0.10234,0.13138
2019,Second Stage of Tertiary Education,Rural regions,Never,0.81909,1482,1881,0.80169,0.83649
