"pli0097_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Gelegentlich (1984)","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1998","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1998","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1998","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1998","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1998","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1998","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1998","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1998","66 und älter","AkademikerInnen","","","",""
"Taeglich","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1999","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1999","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1999","66 und älter","Realschulabschluss","","","",""
"Taeglich","1999","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1999","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1999","35-65 Jahre alt","Hauptschulabschluss","30","0.00811475658807778","0.00512539462100847","0.0111041185551471"
"Min 1x pro Woche","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1999","35-65 Jahre alt","AkademikerInnen","32","0.018865646623585","0.0115866432287131","0.0261446500184568"
"Min 1x pro Woche","1999","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1999","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1999","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1999","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1999","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1999","35-65 Jahre alt","Hauptschulabschluss","46","0.0163630325777045","0.0121357686836249","0.0205902964717841"
"Min 1x pro Monat","1999","35-65 Jahre alt","Realschulabschluss","38","0.0172421227560205","0.0109895377437618","0.0234947077682793"
"Min 1x pro Monat","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1999","35-65 Jahre alt","AkademikerInnen","56","0.0363701487972611","0.0263540293621437","0.0463862682323786"
"Min 1x pro Monat","1999","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1999","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1999","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1999","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1999","66 und älter","AkademikerInnen","","","",""
"Seltener","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1999","16-34 Jahre alt","Hauptschulabschluss","62","0.0498656790645362","0.0378707909844903","0.0618605671445821"
"Seltener","1999","16-34 Jahre alt","Realschulabschluss","77","0.052303180239532","0.041107049428272","0.0634993110507921"
"Seltener","1999","16-34 Jahre alt","(Fach-)Abitur","52","0.0593625726421731","0.0420661615933282","0.076658983691018"
"Seltener","1999","16-34 Jahre alt","AkademikerInnen","35","0.0834650343282939","0.0568866710702965","0.110043397586291"
"Seltener","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1999","35-65 Jahre alt","Hauptschulabschluss","250","0.0717833059691896","0.063182355295176","0.0803842566432031"
"Seltener","1999","35-65 Jahre alt","Realschulabschluss","138","0.0770231568518528","0.0642161679884305","0.0898301457152751"
"Seltener","1999","35-65 Jahre alt","(Fach-)Abitur","43","0.141470685738195","0.10619761650507","0.176743754971319"
"Seltener","1999","35-65 Jahre alt","AkademikerInnen","174","0.137430807787262","0.119009907401244","0.15585170817328"
"Seltener","1999","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1999","66 und älter","Hauptschulabschluss","55","0.0440780016924341","0.0328328509179201","0.0553231524669481"
"Seltener","1999","66 und älter","Realschulabschluss","","","",""
"Seltener","1999","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1999","66 und älter","AkademikerInnen","","","",""
"Nie","1999","16-34 Jahre alt","(noch) kein Abschluss","376","0.930635459370733","0.905921425955339","0.955349492786127"
"Nie","1999","16-34 Jahre alt","Hauptschulabschluss","1190","0.940314352067679","0.927259428993911","0.953369275141448"
"Nie","1999","16-34 Jahre alt","Realschulabschluss","1428","0.940214352036374","0.928291473696095","0.952137230376653"
"Nie","1999","16-34 Jahre alt","(Fach-)Abitur","649","0.915986215858813","0.89568096984729","0.936291461870337"
"Nie","1999","16-34 Jahre alt","AkademikerInnen","375","0.908143551609837","0.880389045580823","0.935898057638852"
"Nie","1999","35-65 Jahre alt","(noch) kein Abschluss","316","0.980553708572105","0.965471176988421","0.995636240155789"
"Nie","1999","35-65 Jahre alt","Hauptschulabschluss","3134","0.903738904865028","0.893911090830723","0.913566718899333"
"Nie","1999","35-65 Jahre alt","Realschulabschluss","1471","0.891873462266015","0.876957243598319","0.906789680933711"
"Nie","1999","35-65 Jahre alt","(Fach-)Abitur","319","0.825891738270578","0.787511849848951","0.864271626692205"
"Nie","1999","35-65 Jahre alt","AkademikerInnen","1080","0.807333396791892","0.786232470883908","0.828434322699875"
"Nie","1999","66 und älter","(noch) kein Abschluss","60","0.901185336173723","0.827497539112767","0.974873133234678"
"Nie","1999","66 und älter","Hauptschulabschluss","1196","0.936721264680919","0.923383679954527","0.95005884940731"
"Nie","1999","66 und älter","Realschulabschluss","166","0.849107448667427","0.798476891936324","0.89973800539853"
"Nie","1999","66 und älter","(Fach-)Abitur","50","0.935057515455137","0.868714719783305","1.00140031112697"
"Nie","1999","66 und älter","AkademikerInnen","155","0.806806277763328","0.751675246367773","0.861937309158883"
"Nie, sehr selten (1984)","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1999","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1999","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1999","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1999","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1999","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1999","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1999","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1999","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1999","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1999","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1999","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1999","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1999","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1999","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1999","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1999","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1999","66 und älter","AkademikerInnen","","","",""
"Taeglich","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","2000","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","2000","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","2000","66 und älter","Realschulabschluss","","","",""
"Taeglich","2000","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","2000","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","2000","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2000","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","2000","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","2000","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2000","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","2000","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2000","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","2000","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","2000","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2000","66 und älter","AkademikerInnen","","","",""
"Seltener","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Seltener","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Seltener","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Seltener","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Seltener","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Seltener","2000","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","2000","66 und älter","Hauptschulabschluss","","","",""
"Seltener","2000","66 und älter","Realschulabschluss","","","",""
"Seltener","2000","66 und älter","(Fach-)Abitur","","","",""
"Seltener","2000","66 und älter","AkademikerInnen","","","",""
"Nie","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie","2000","66 und älter","(noch) kein Abschluss","","","",""
"Nie","2000","66 und älter","Hauptschulabschluss","","","",""
"Nie","2000","66 und älter","Realschulabschluss","","","",""
"Nie","2000","66 und älter","(Fach-)Abitur","","","",""
"Nie","2000","66 und älter","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","2000","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","2000","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","2000","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","2000","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","2000","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","2000","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","2000","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","2000","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","2000","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","2000","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","2000","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","2000","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","2000","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","2000","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","2000","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","2000","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","2000","66 und älter","AkademikerInnen","","","",""
"Taeglich","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","2001","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","2001","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","2001","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","2001","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","2001","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","2001","66 und älter","Realschulabschluss","","","",""
"Taeglich","2001","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","2001","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2001","35-65 Jahre alt","Hauptschulabschluss","39","0.00718898146126772","0.00493818526202809","0.00943977766050734"
"Min 1x pro Woche","2001","35-65 Jahre alt","Realschulabschluss","36","0.0122332274614842","0.00839690611437899","0.0160695488085894"
"Min 1x pro Woche","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2001","35-65 Jahre alt","AkademikerInnen","53","0.0206028939997339","0.0150042925134991","0.0262014954859688"
"Min 1x pro Woche","2001","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","2001","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","2001","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","2001","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","2001","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","2001","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","2001","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","35-65 Jahre alt","Hauptschulabschluss","70","0.013139162964092","0.0101054044794154","0.0161729214487687"
"Min 1x pro Monat","2001","35-65 Jahre alt","Realschulabschluss","60","0.0196909741149499","0.0148421955869932","0.0245397526429066"
"Min 1x pro Monat","2001","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","35-65 Jahre alt","AkademikerInnen","99","0.0370023568426927","0.0295625212502494","0.0444421924351361"
"Min 1x pro Monat","2001","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","2001","66 und älter","Hauptschulabschluss","31","0.0112395796059392","0.00697282920420987","0.0155063300076686"
"Min 1x pro Monat","2001","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","2001","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","2001","66 und älter","AkademikerInnen","31","0.0660374687868421","0.0421724730195006","0.0899024645541836"
"Seltener","2001","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","2001","16-34 Jahre alt","Hauptschulabschluss","57","0.033777450687313","0.0247838363440973","0.0427710650305287"
"Seltener","2001","16-34 Jahre alt","Realschulabschluss","88","0.0429374283148823","0.0344356465079407","0.0514392101218239"
"Seltener","2001","16-34 Jahre alt","(Fach-)Abitur","100","0.079008451209311","0.0638405829197148","0.0941763194989073"
"Seltener","2001","16-34 Jahre alt","AkademikerInnen","43","0.0648324046492144","0.0456050912118213","0.0840597180866076"
"Seltener","2001","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","2001","35-65 Jahre alt","Hauptschulabschluss","281","0.0533309754733948","0.0473446814445629","0.0593172695022266"
"Seltener","2001","35-65 Jahre alt","Realschulabschluss","251","0.0820147250089788","0.0724387937345173","0.0915906562834404"
"Seltener","2001","35-65 Jahre alt","(Fach-)Abitur","72","0.0835968732052649","0.0652365945937424","0.101957151816787"
"Seltener","2001","35-65 Jahre alt","AkademikerInnen","289","0.109474545157507","0.0971685772967606","0.121780513018253"
"Seltener","2001","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","2001","66 und älter","Hauptschulabschluss","114","0.0510042393975737","0.0420996901243167","0.0599087886708307"
"Seltener","2001","66 und älter","Realschulabschluss","","","",""
"Seltener","2001","66 und älter","(Fach-)Abitur","","","",""
"Seltener","2001","66 und älter","AkademikerInnen","40","0.0988600700680109","0.0701781646305192","0.127541975505503"
"Nie","2001","16-34 Jahre alt","(noch) kein Abschluss","566","0.942658410088428","0.924086272864244","0.961230547312612"
"Nie","2001","16-34 Jahre alt","Hauptschulabschluss","1483","0.957602138327726","0.947571079616519","0.967633197038934"
"Nie","2001","16-34 Jahre alt","Realschulabschluss","2073","0.945302142575764","0.93576557144172","0.954838713709809"
"Nie","2001","16-34 Jahre alt","(Fach-)Abitur","1093","0.898910855247278","0.881960823120417","0.91586088737414"
"Nie","2001","16-34 Jahre alt","AkademikerInnen","576","0.916383524243729","0.894768168773638","0.93799887971382"
"Nie","2001","35-65 Jahre alt","(noch) kein Abschluss","193","0.958543397280253","0.930777082634722","0.986309711925783"
"Nie","2001","35-65 Jahre alt","Hauptschulabschluss","5022","0.926340880101245","0.919381542980274","0.933300217222217"
