year,age_gr,sex,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,30-45 y.,female,Not concerned at all,0.14115,550,4098,0.13049,0.15181
2022,46-65 y.,male,Very concerned,0.25231,1035,4103,0.23901,0.26560
2022,46-65 y.,male,Somewhat concerned,0.57972,2379,4103,0.56462,0.59483
2022,46-65 y.,male,Not concerned at all,0.16797,689,4103,0.15653,0.17941
2022,46-65 y.,female,Very concerned,0.35520,1588,4591,0.34135,0.36904
2022,46-65 y.,female,Somewhat concerned,0.54278,2521,4591,0.52837,0.55720
2022,46-65 y.,female,Not concerned at all,0.10202,482,4591,0.09326,0.11078
2022,66 and older,male,Very concerned,0.29054,582,2015,0.27071,0.31037
2022,66 and older,male,Somewhat concerned,0.56005,1137,2015,0.53837,0.58173
2022,66 and older,male,Not concerned at all,0.14941,296,2015,0.13384,0.16498
2022,66 and older,female,Very concerned,0.38044,764,2061,0.35947,0.40140
2022,66 and older,female,Somewhat concerned,0.50423,1079,2061,0.48264,0.52582
2022,66 and older,female,Not concerned at all,0.11534,218,2061,0.10154,0.12913
