"plj0047","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","2009","Realschule","weiblich","536","0.183091995959367","0.168687174879261","0.197496817039473"
"Keine Sorgen","2009","(Fach-)Abitur","maennlich","178","0.168763152737924","0.144086987829598","0.193439317646251"
"Keine Sorgen","2009","(Fach-)Abitur","weiblich","230","0.206659278947584","0.182871284030806","0.230447273864361"
"Keine Sorgen","2009","AkademikerIn","maennlich","500","0.224755605096477","0.207217073536346","0.242294136656608"
"Keine Sorgen","2009","AkademikerIn","weiblich","303","0.173935541420552","0.156615843433011","0.191255239408092"
"Grosse Sorgen","2010","(noch) kein Abschluss","maennlich","85","0.192583426358928","0.15245802211597","0.232708830601886"
"Grosse Sorgen","2010","(noch) kein Abschluss","weiblich","118","0.239807613109258","0.197432679704085","0.282182546514431"
"Grosse Sorgen","2010","Hauptschule","maennlich","758","0.205165716715378","0.191968918885657","0.218362514545098"
"Grosse Sorgen","2010","Hauptschule","weiblich","938","0.22890221228206","0.215582879395918","0.242221545168202"
"Grosse Sorgen","2010","Realschule","maennlich","488","0.172428506331264","0.158010662386729","0.186846350275799"
"Grosse Sorgen","2010","Realschule","weiblich","1004","0.232893350609015","0.219985360818724","0.245801340399307"
"Grosse Sorgen","2010","(Fach-)Abitur","maennlich","254","0.21184391402264","0.189109890086773","0.234577937958507"
"Grosse Sorgen","2010","(Fach-)Abitur","weiblich","431","0.222643897903859","0.203457006282273","0.241830789525445"
"Grosse Sorgen","2010","AkademikerIn","maennlich","442","0.151438612863882","0.138045429318776","0.164831796408988"
"Grosse Sorgen","2010","AkademikerIn","weiblich","519","0.205115943271327","0.189568249184897","0.220663637357756"
"Einige Sorgen","2010","(noch) kein Abschluss","maennlich","182","0.543462030472168","0.492776477235547","0.594147583708788"
"Einige Sorgen","2010","(noch) kein Abschluss","weiblich","187","0.475288867288334","0.425726191183241","0.524851543393426"
"Einige Sorgen","2010","Hauptschule","maennlich","1862","0.529943356308345","0.513632840491575","0.546253872125115"
"Einige Sorgen","2010","Hauptschule","weiblich","2059","0.546939252950964","0.53115767173704","0.562720834164888"
"Einige Sorgen","2010","Realschule","maennlich","1424","0.539970058065102","0.520947412545193","0.558992703585012"
"Einige Sorgen","2010","Realschule","weiblich","2377","0.579563393449058","0.564488545879871","0.594638241018245"
"Einige Sorgen","2010","(Fach-)Abitur","maennlich","717","0.579793040060641","0.552331156599161","0.607254923522122"
"Einige Sorgen","2010","(Fach-)Abitur","weiblich","1030","0.573623842459664","0.550815208743922","0.596432476175407"
"Einige Sorgen","2010","AkademikerIn","maennlich","1668","0.592069864959627","0.57370857244917","0.610431157470084"
"Einige Sorgen","2010","AkademikerIn","weiblich","1644","0.618712277576313","0.60001040205015","0.637414153102476"
"Keine Sorgen","2010","(noch) kein Abschluss","maennlich","104","0.263954543168904","0.219102934410115","0.308806151927694"
"Keine Sorgen","2010","(noch) kein Abschluss","weiblich","85","0.284903519602408","0.24010671721896","0.329700321985857"
"Keine Sorgen","2010","Hauptschule","maennlich","977","0.264890926976277","0.250470194997891","0.279311658954664"
"Keine Sorgen","2010","Hauptschule","weiblich","825","0.224158534766976","0.210937456301624","0.237379613232328"
"Keine Sorgen","2010","Realschule","maennlich","725","0.287601435603634","0.270325162183908","0.304877709023359"
"Keine Sorgen","2010","Realschule","weiblich","738","0.187543255941927","0.175622520635047","0.199463991248806"
"Keine Sorgen","2010","(Fach-)Abitur","maennlich","270","0.208363045916718","0.18576683714839","0.230959254685047"
"Keine Sorgen","2010","(Fach-)Abitur","weiblich","345","0.203732259636476","0.185156410311552","0.222308108961401"
"Keine Sorgen","2010","AkademikerIn","maennlich","642","0.256491522176491","0.240175911028986","0.272807133323997"
"Keine Sorgen","2010","AkademikerIn","weiblich","428","0.17617177915236","0.161502766365464","0.190840791939256"
"Grosse Sorgen","2011","(noch) kein Abschluss","maennlich","52","0.210358223312165","0.161007644475318","0.259708802149012"
"Grosse Sorgen","2011","(noch) kein Abschluss","weiblich","62","0.206205740063094","0.159152094882894","0.253259385243293"
"Grosse Sorgen","2011","Hauptschule","maennlich","613","0.191330668522855","0.178030527885363","0.204630809160346"
"Grosse Sorgen","2011","Hauptschule","weiblich","762","0.216401948876945","0.20300973339605","0.22979416435784"
"Grosse Sorgen","2011","Realschule","maennlich","374","0.153165989567012","0.138395994247677","0.167935984886347"
"Grosse Sorgen","2011","Realschule","weiblich","664","0.212436828556628","0.198220346695894","0.226653310417362"
"Grosse Sorgen","2011","(Fach-)Abitur","maennlich","190","0.193407796510506","0.169529093644823","0.217286499376188"
"Grosse Sorgen","2011","(Fach-)Abitur","weiblich","277","0.216351125292777","0.19441908196414","0.238283168621413"
"Grosse Sorgen","2011","AkademikerIn","maennlich","340","0.132470987397673","0.119044695370335","0.145897279425011"
"Grosse Sorgen","2011","AkademikerIn","weiblich","404","0.198213478761674","0.181171198518054","0.215255759005294"
"Einige Sorgen","2011","(noch) kein Abschluss","maennlich","120","0.401805711115796","0.342441236411478","0.461170185820114"
"Einige Sorgen","2011","(noch) kein Abschluss","weiblich","142","0.498670098406351","0.440519071414387","0.556821125398316"
"Einige Sorgen","2011","Hauptschule","maennlich","1719","0.507428113294855","0.490523683529622","0.524332543060088"
"Einige Sorgen","2011","Hauptschule","weiblich","1932","0.528755414004028","0.51252140540868","0.544989422599377"
"Einige Sorgen","2011","Realschule","maennlich","1246","0.554994827907644","0.534613755191272","0.575375900624015"
"Einige Sorgen","2011","Realschule","weiblich","1849","0.574272416734444","0.55708702626563","0.591457807203258"
"Einige Sorgen","2011","(Fach-)Abitur","maennlich","582","0.541680056252611","0.511556757158961","0.571803355346262"
"Einige Sorgen","2011","(Fach-)Abitur","weiblich","765","0.552065067487067","0.52557754375201","0.578552591222124"
"Einige Sorgen","2011","AkademikerIn","maennlich","1427","0.574045787354644","0.554461470614624","0.593630104094664"
"Einige Sorgen","2011","AkademikerIn","weiblich","1293","0.586993471967196","0.56594469681052","0.608042247123872"
"Keine Sorgen","2011","(noch) kein Abschluss","maennlich","90","0.387836065572039","0.328835603706784","0.446836527437294"
"Keine Sorgen","2011","(noch) kein Abschluss","weiblich","80","0.295124161530555","0.24207877526378","0.348169547797331"
"Keine Sorgen","2011","Hauptschule","maennlich","1028","0.301241218182291","0.285728093271415","0.316754343093167"
"Keine Sorgen","2011","Hauptschule","weiblich","938","0.254842637119027","0.24067050426512","0.269014769972933"
"Keine Sorgen","2011","Realschule","maennlich","664","0.291839182525344","0.273195238598173","0.310483126452515"
"Keine Sorgen","2011","Realschule","weiblich","667","0.213290754708928","0.199053453490965","0.227528055926892"
"Keine Sorgen","2011","(Fach-)Abitur","maennlich","279","0.264912147236883","0.238233285734828","0.291591008738938"
"Keine Sorgen","2011","(Fach-)Abitur","weiblich","312","0.231583807220156","0.209114426259009","0.254053188181304"
"Keine Sorgen","2011","AkademikerIn","maennlich","682","0.293483225247683","0.275448622565471","0.311517827929895"
"Keine Sorgen","2011","AkademikerIn","weiblich","405","0.21479304927113","0.197236712033224","0.232349386509035"
"Grosse Sorgen","2012","(noch) kein Abschluss","maennlich","49","0.143599377987197","0.100129056397559","0.187069699576834"
"Grosse Sorgen","2012","(noch) kein Abschluss","weiblich","77","0.22856862244588","0.17990302832875","0.27723421656301"
"Grosse Sorgen","2012","Hauptschule","maennlich","671","0.222384089774262","0.208249386641852","0.236518792906671"
"Grosse Sorgen","2012","Hauptschule","weiblich","832","0.235355402469792","0.22142014522678","0.249290659712804"
"Grosse Sorgen","2012","Realschule","maennlich","389","0.178485350527562","0.162712186335847","0.194258514719276"
"Grosse Sorgen","2012","Realschule","weiblich","671","0.221590873616397","0.207108052302443","0.236073694930352"
"Grosse Sorgen","2012","(Fach-)Abitur","maennlich","209","0.206385208727415","0.181987178861257","0.230783238593573"
"Grosse Sorgen","2012","(Fach-)Abitur","weiblich","306","0.236806015743329","0.214228644620623","0.259383386866034"
"Grosse Sorgen","2012","AkademikerIn","maennlich","385","0.144639995142646","0.130712156783822","0.15856783350147"
"Grosse Sorgen","2012","AkademikerIn","weiblich","485","0.231731921879332","0.213987269064575","0.249476574694089"
"Einige Sorgen","2012","(noch) kein Abschluss","maennlich","124","0.569707125655387","0.508332905122256","0.631081346188519"
"Einige Sorgen","2012","(noch) kein Abschluss","weiblich","134","0.490448179238862","0.432511204169912","0.548385154307811"
"Einige Sorgen","2012","Hauptschule","maennlich","1718","0.499163928621411","0.48216890927199","0.516158947970831"
"Einige Sorgen","2012","Hauptschule","weiblich","1891","0.538443886745517","0.522067971910353","0.554819801580681"
"Einige Sorgen","2012","Realschule","maennlich","1256","0.550615088556502","0.530125031058144","0.571105146054859"
"Einige Sorgen","2012","Realschule","weiblich","1908","0.595217548432546","0.578100771945307","0.612334324919785"
"Einige Sorgen","2012","(Fach-)Abitur","maennlich","588","0.549348047447149","0.519352622532233","0.579343472362064"
"Einige Sorgen","2012","(Fach-)Abitur","weiblich","801","0.575801425182117","0.549554374641843","0.602048475722392"
"Einige Sorgen","2012","AkademikerIn","maennlich","1479","0.582439840835912","0.562912184952896","0.601967496718929"
"Einige Sorgen","2012","AkademikerIn","weiblich","1348","0.610423186948487","0.589914859558683","0.630931514338291"
"Keine Sorgen","2012","(noch) kein Abschluss","maennlich","77","0.286693496357416","0.230637109828997","0.342749882885835"
"Keine Sorgen","2012","(noch) kein Abschluss","weiblich","75","0.280983198315258","0.228890749975774","0.333075646654743"
"Keine Sorgen","2012","Hauptschule","maennlich","936","0.278451981604328","0.263216364773625","0.293687598435031"
"Keine Sorgen","2012","Hauptschule","weiblich","837","0.226200710784691","0.212457625616652","0.23994379595273"
"Keine Sorgen","2012","Realschule","maennlich","619","0.270899560915937","0.252592960160599","0.289206161671275"
"Keine Sorgen","2012","Realschule","weiblich","580","0.183191577951057","0.169702379829726","0.196680776072388"
"Keine Sorgen","2012","(Fach-)Abitur","maennlich","260","0.244266743825436","0.218365117369131","0.27016837028174"
"Keine Sorgen","2012","(Fach-)Abitur","weiblich","255","0.187392559074554","0.166668438725649","0.20811667942346"
"Keine Sorgen","2012","AkademikerIn","maennlich","586","0.272920164021442","0.25528116602373","0.290559162019153"
"Keine Sorgen","2012","AkademikerIn","weiblich","339","0.157844891172181","0.14251180807359","0.173177974270772"
"Grosse Sorgen","2013","(noch) kein Abschluss","maennlich","81","0.163909282410588","0.130005837612586","0.19781272720859"
"Grosse Sorgen","2013","(noch) kein Abschluss","weiblich","86","0.184820913343538","0.151000812102738","0.218641014584338"
"Grosse Sorgen","2013","Hauptschule","maennlich","641","0.179282775641628","0.167086637063434","0.191478914219823"
"Grosse Sorgen","2013","Hauptschule","weiblich","851","0.222747641528068","0.209828861316311","0.235666421739826"
"Grosse Sorgen","2013","Realschule","maennlich","352","0.147627516876216","0.133224001569199","0.162031032183233"
"Grosse Sorgen","2013","Realschule","weiblich","664","0.20067786790583","0.186870112884083","0.214485622927578"
"Grosse Sorgen","2013","(Fach-)Abitur","maennlich","222","0.173746023172177","0.154533384721792","0.192958661622562"
"Grosse Sorgen","2013","(Fach-)Abitur","weiblich","316","0.197668655037951","0.179584948660226","0.215752361415675"
"Grosse Sorgen","2013","AkademikerIn","maennlich","411","0.139940922596406","0.127090849926421","0.15279099526639"
"Grosse Sorgen","2013","AkademikerIn","weiblich","486","0.198980781416835","0.183774741202292","0.214186821631378"
"Einige Sorgen","2013","(noch) kein Abschluss","maennlich","171","0.432419457019965","0.387048105610399","0.477790808429531"
"Einige Sorgen","2013","(noch) kein Abschluss","weiblich","222","0.443196908584294","0.399913444344255","0.486480372824334"
"Einige Sorgen","2013","Hauptschule","maennlich","1832","0.514656689818444","0.498766114255559","0.530547265381329"
"Einige Sorgen","2013","Hauptschule","weiblich","1986","0.523855169464269","0.508348837332981","0.539361501595556"
"Einige Sorgen","2013","Realschule","maennlich","1213","0.543283471196761","0.523057623097192","0.563509319296331"
"Einige Sorgen","2013","Realschule","weiblich","1872","0.593888159249008","0.576956965703004","0.610819352795012"
"Einige Sorgen","2013","(Fach-)Abitur","maennlich","718","0.523613333770274","0.498287838946852","0.548938828593696"
"Einige Sorgen","2013","(Fach-)Abitur","weiblich","958","0.567561621745392","0.545065363489258","0.590057880001525"
"Einige Sorgen","2013","AkademikerIn","maennlich","1548","0.565286635953442","0.546925272373771","0.583647999533114"
"Einige Sorgen","2013","AkademikerIn","weiblich","1514","0.583887980910773","0.565113886454958","0.602662075366587"
"Keine Sorgen","2013","(noch) kein Abschluss","maennlich","206","0.403671260569447","0.358737565107286","0.448604956031608"
"Keine Sorgen","2013","(noch) kein Abschluss","weiblich","198","0.371982178072168","0.329868818998434","0.414095537145902"
"Keine Sorgen","2013","Hauptschule","maennlich","1327","0.306060534539928","0.291407730130723","0.320713338949133"
"Keine Sorgen","2013","Hauptschule","weiblich","1148","0.253397189007663","0.239892654002344","0.266901724012982"
"Keine Sorgen","2013","Realschule","maennlich","765","0.309089011927023","0.29032511824864","0.327852905605405"
"Keine Sorgen","2013","Realschule","weiblich","696","0.205433972845162","0.19150517794312","0.219362767747203"
"Keine Sorgen","2013","(Fach-)Abitur","maennlich","554","0.302640643057549","0.279345534745234","0.325935751369863"
"Keine Sorgen","2013","(Fach-)Abitur","weiblich","589","0.234769723216658","0.215522912291855","0.25401653414146"
"Keine Sorgen","2013","AkademikerIn","maennlich","841","0.294772441450152","0.277884482986199","0.311660399914105"
"Keine Sorgen","2013","AkademikerIn","weiblich","648","0.217131237672392","0.201427799940336","0.232834675404448"
"Grosse Sorgen","2014","(noch) kein Abschluss","maennlich","93","0.196996838192764","0.160371027566713","0.233622648818814"
"Grosse Sorgen","2014","(noch) kein Abschluss","weiblich","151","0.277972340675558","0.240081114661333","0.315863566689782"
"Grosse Sorgen","2014","Hauptschule","maennlich","826","0.199327324586826","0.186919135992831","0.21173551318082"
"Grosse Sorgen","2014","Hauptschule","weiblich","1026","0.240487582061341","0.227484754293136","0.253490409829547"
"Grosse Sorgen","2014","Realschule","maennlich","485","0.168842349925893","0.154815659667774","0.182869040184011"
"Grosse Sorgen","2014","Realschule","weiblich","1005","0.243513663007697","0.230387192998371","0.256640133017022"
"Grosse Sorgen","2014","(Fach-)Abitur","maennlich","334","0.183790356569453","0.165297229261458","0.202283483877449"
"Grosse Sorgen","2014","(Fach-)Abitur","weiblich","561","0.255680479147284","0.23762695693876","0.273734001355807"
"Grosse Sorgen","2014","AkademikerIn","maennlich","515","0.156894397445566","0.14407069132622","0.169718103564913"
"Grosse Sorgen","2014","AkademikerIn","weiblich","697","0.23132796319536","0.216500663269039","0.246155263121682"
"Einige Sorgen","2014","(noch) kein Abschluss","maennlich","189","0.393508130231324","0.348520995180034","0.438495265282613"
"Einige Sorgen","2014","(noch) kein Abschluss","weiblich","252","0.441821203543524","0.399819114353084","0.483823292733964"
"Einige Sorgen","2014","Hauptschule","maennlich","2052","0.520642938255254","0.505126322018946","0.536159554491561"
"Einige Sorgen","2014","Hauptschule","weiblich","2134","0.531059408564082","0.515876516318344","0.546242300809821"
"Einige Sorgen","2014","Realschule","maennlich","1529","0.547651699953124","0.529015321939883","0.566288077966365"
"Einige Sorgen","2014","Realschule","weiblich","2390","0.586021372154142","0.570957680148721","0.601085064159563"
"Einige Sorgen","2014","(Fach-)Abitur","maennlich","903","0.534166874088122","0.51034906561115","0.557984682565095"
"Einige Sorgen","2014","(Fach-)Abitur","weiblich","1212","0.559442525695549","0.538897226079725","0.579987825311372"
"Einige Sorgen","2014","AkademikerIn","maennlich","1856","0.585625584322339","0.568256563382087","0.602994605262591"
"Einige Sorgen","2014","AkademikerIn","weiblich","1893","0.612868504909204","0.595741147181766","0.629995862636641"
"Keine Sorgen","2014","(noch) kein Abschluss","maennlich","171","0.409495031575913","0.364212042493515","0.45477802065831"
"Keine Sorgen","2014","(noch) kein Abschluss","weiblich","134","0.280206455780918","0.242222167773624","0.318190743788213"
"Keine Sorgen","2014","Hauptschule","maennlich","1104","0.280029737157921","0.266083507293379","0.293975967022462"
"Keine Sorgen","2014","Hauptschule","weiblich","990","0.228453009374577","0.215679692821554","0.241226325927599"
"Keine Sorgen","2014","Realschule","maennlich","726","0.283505950120983","0.266630312431243","0.300381587810723"
"Keine Sorgen","2014","Realschule","weiblich","712","0.170464964838161","0.158964360227064","0.181965569449258"
"Keine Sorgen","2014","(Fach-)Abitur","maennlich","448","0.282042769342424","0.260556802042797","0.303528736642052"
"Keine Sorgen","2014","(Fach-)Abitur","weiblich","470","0.184876995157167","0.168811782961534","0.200942207352801"
"Keine Sorgen","2014","AkademikerIn","maennlich","719","0.257480018232095","0.242063202215853","0.272896834248338"
"Keine Sorgen","2014","AkademikerIn","weiblich","517","0.155803531895436","0.143051250746389","0.168555813044483"
"Grosse Sorgen","2015","(noch) kein Abschluss","maennlich","124","0.281675777217394","0.238450634866808","0.32490091956798"
"Grosse Sorgen","2015","(noch) kein Abschluss","weiblich","172","0.322637193158465","0.282875147555239","0.362399238761691"
"Grosse Sorgen","2015","Hauptschule","maennlich","1107","0.327362244448693","0.312487453965054","0.342237034932332"
"Grosse Sorgen","2015","Hauptschule","weiblich","1340","0.348787779917284","0.333830325479466","0.363745234355103"
"Grosse Sorgen","2015","Realschule","maennlich","770","0.27583156481813","0.258718049714502","0.292945079921757"
"Grosse Sorgen","2015","Realschule","weiblich","1492","0.38204833120476","0.36681066766532","0.3972859947442"
"Grosse Sorgen","2015","(Fach-)Abitur","maennlich","503","0.30715843608803","0.285575639326637","0.328741232849422"
"Grosse Sorgen","2015","(Fach-)Abitur","weiblich","815","0.360815451039229","0.341517705852838","0.38011319622562"
"Grosse Sorgen","2015","AkademikerIn","maennlich","911","0.295280075136422","0.279440243833124","0.31111990643972"
"Grosse Sorgen","2015","AkademikerIn","weiblich","1128","0.397769259702073","0.380819377271172","0.414719142132974"
"Einige Sorgen","2015","(noch) kein Abschluss","maennlich","170","0.440660926561566","0.39295291930049","0.488368933822642"
"Einige Sorgen","2015","(noch) kein Abschluss","weiblich","240","0.47026373932179","0.427811419470674","0.512716059172906"
"Einige Sorgen","2015","Hauptschule","maennlich","1840","0.468722435405439","0.452903962645315","0.484540908165563"
"Einige Sorgen","2015","Hauptschule","weiblich","1865","0.49765470886784","0.481962610777579","0.5133468069581"
"Einige Sorgen","2015","Realschule","maennlich","1381","0.545310398141454","0.526243640504327","0.564377155778581"
"Einige Sorgen","2015","Realschule","weiblich","1986","0.517095513405728","0.501424467725913","0.532766559085543"
"Einige Sorgen","2015","(Fach-)Abitur","maennlich","832","0.479217955778413","0.455845514746787","0.50259039681004"
"Einige Sorgen","2015","(Fach-)Abitur","weiblich","1173","0.507516147610029","0.487426524001382","0.527605771218675"
"Einige Sorgen","2015","AkademikerIn","maennlich","1735","0.53930212823704","0.521994029049177","0.556610227424903"
"Einige Sorgen","2015","AkademikerIn","weiblich","1672","0.501059470837","0.483743826730565","0.518375114943435"
"Keine Sorgen","2015","(noch) kein Abschluss","maennlich","122","0.27766329622104","0.234627434370056","0.320699158072023"
"Keine Sorgen","2015","(noch) kein Abschluss","weiblich","119","0.207099067519745","0.172632394308378","0.241565740731112"
"Keine Sorgen","2015","Hauptschule","maennlich","876","0.203915320145868","0.191143567380452","0.216687072911284"
"Keine Sorgen","2015","Hauptschule","weiblich","695","0.153557511214876","0.142242628735245","0.164872393694508"
"Keine Sorgen","2015","Realschule","maennlich","469","0.178858037040417","0.164183621983745","0.193532452097089"
"Keine Sorgen","2015","Realschule","weiblich","428","0.100856155389512","0.0914123340199973","0.110299976759026"
"Keine Sorgen","2015","(Fach-)Abitur","maennlich","420","0.213623608133557","0.194447989355083","0.232799226912031"
"Keine Sorgen","2015","(Fach-)Abitur","weiblich","391","0.131668401350743","0.118081061008074","0.145255741693412"
"Keine Sorgen","2015","AkademikerIn","maennlich","540","0.165417796626538","0.152515979526061","0.178319613727014"
"Keine Sorgen","2015","AkademikerIn","weiblich","403","0.101171269460927","0.0907279949408466","0.111614543981008"
"Grosse Sorgen","2016","(noch) kein Abschluss","maennlich","171","0.356616127917777","0.325528595797353","0.387703660038201"
"Grosse Sorgen","2016","(noch) kein Abschluss","weiblich","223","0.392331345855772","0.360950363263743","0.423712328447801"
"Grosse Sorgen","2016","Hauptschule","maennlich","1426","0.407446782839603","0.391881348163942","0.423012217515264"
"Grosse Sorgen","2016","Hauptschule","weiblich","1663","0.467147716300996","0.451134357670271","0.483161074931722"
"Grosse Sorgen","2016","Realschule","maennlich","984","0.382358474156654","0.362908138286813","0.401808810026496"
"Grosse Sorgen","2016","Realschule","weiblich","1868","0.52381283512326","0.507518690730374","0.540106979516147"
"Grosse Sorgen","2016","(Fach-)Abitur","maennlich","682","0.43630192044204","0.413678978415178","0.458924862468902"
"Grosse Sorgen","2016","(Fach-)Abitur","weiblich","1104","0.523196464132757","0.50293798761278","0.543454940652733"
"Grosse Sorgen","2016","AkademikerIn","maennlich","1383","0.464397569569468","0.447332376171557","0.481462762967379"
"Grosse Sorgen","2016","AkademikerIn","weiblich","1682","0.589231966931124","0.57213813330662","0.606325800555628"
"Einige Sorgen","2016","(noch) kein Abschluss","maennlich","253","0.426106679498785","0.394012562763251","0.458200796234318"
"Einige Sorgen","2016","(noch) kein Abschluss","weiblich","287","0.448337064961103","0.416374189562489","0.480299940359717"
"Einige Sorgen","2016","Hauptschule","maennlich","1561","0.430008325879237","0.414325121044379","0.445691530714094"
"Einige Sorgen","2016","Hauptschule","weiblich","1476","0.426085125511286","0.41021341161022","0.441956839412351"
"Einige Sorgen","2016","Realschule","maennlich","1063","0.460631520019254","0.440681510396878","0.480581529641631"
"Einige Sorgen","2016","Realschule","weiblich","1453","0.397049359200513","0.381086239132506","0.41301247926852"
"Einige Sorgen","2016","(Fach-)Abitur","maennlich","740","0.423736323045981","0.401194412992991","0.446278233098971"
"Einige Sorgen","2016","(Fach-)Abitur","weiblich","921","0.39857665296195","0.378717957395871","0.41843534852803"
"Einige Sorgen","2016","AkademikerIn","maennlich","1374","0.433981501074454","0.417022670661766","0.450940331487141"
"Einige Sorgen","2016","AkademikerIn","weiblich","1195","0.353853406624433","0.33723936771022","0.370467445538646"
"Keine Sorgen","2016","(noch) kein Abschluss","maennlich","488","0.217277192583438","0.190512532212207","0.244041852954669"
"Keine Sorgen","2016","(noch) kein Abschluss","weiblich","420","0.159331589183125","0.13580982319688","0.18285335516937"
"Keine Sorgen","2016","Hauptschule","maennlich","841","0.16254489128116","0.150857177793787","0.174232604768532"
"Keine Sorgen","2016","Hauptschule","weiblich","590","0.106767158187718","0.0968553455897698","0.116678970785666"
"Keine Sorgen","2016","Realschule","maennlich","351","0.157010005824091","0.142448765274818","0.171571246373365"
"Keine Sorgen","2016","Realschule","weiblich","288","0.0791378056762265","0.0703304816661683","0.0879451296862847"
"Keine Sorgen","2016","(Fach-)Abitur","maennlich","424","0.139961756511979","0.124134858035018","0.155788654988939"
"Keine Sorgen","2016","(Fach-)Abitur","weiblich","310","0.0782268829052929","0.0673352077436438","0.0891185580669421"
"Keine Sorgen","2016","AkademikerIn","maennlich","524","0.101620929356078","0.0912822189684319","0.111959639743725"
"Keine Sorgen","2016","AkademikerIn","weiblich","305","0.0569146264444431","0.0488648197233887","0.0649644331654976"
"Grosse Sorgen","2017","(noch) kein Abschluss","maennlich","214","0.372239266943524","0.344681278210008","0.399797255677039"
"Grosse Sorgen","2017","(noch) kein Abschluss","weiblich","260","0.419581574345097","0.391472209054574","0.447690939635621"
"Grosse Sorgen","2017","Hauptschule","maennlich","1355","0.381646102939116","0.366677401749458","0.396614804128775"
"Grosse Sorgen","2017","Hauptschule","weiblich","1537","0.427051244509098","0.411524894952189","0.442577594066007"
"Grosse Sorgen","2017","Realschule","maennlich","1009","0.355471813348938","0.337745636459415","0.373197990238461"
"Grosse Sorgen","2017","Realschule","weiblich","1900","0.475982296751894","0.46070080637363","0.491263787130158"
"Grosse Sorgen","2017","(Fach-)Abitur","maennlich","679","0.375592373259173","0.354968150293533","0.396216596224813"
"Grosse Sorgen","2017","(Fach-)Abitur","weiblich","1029","0.446592777313785","0.427749968200451","0.465435586427119"
"Grosse Sorgen","2017","AkademikerIn","maennlich","1248","0.39207771081404","0.37638690989569","0.407768511732391"
"Grosse Sorgen","2017","AkademikerIn","weiblich","1501","0.479578948120806","0.463053997905196","0.496103898336415"
"Einige Sorgen","2017","(noch) kein Abschluss","maennlich","269","0.378135251533228","0.350490613667336","0.405779889399119"
"Einige Sorgen","2017","(noch) kein Abschluss","weiblich","304","0.386660406109365","0.358921611053613","0.414399201165117"
"Einige Sorgen","2017","Hauptschule","maennlich","1744","0.47075001059008","0.455369854252862","0.486130166927298"
"Einige Sorgen","2017","Hauptschule","weiblich","1661","0.442845469023495","0.427254058398037","0.458436879648953"
"Einige Sorgen","2017","Realschule","maennlich","1388","0.48747714372051","0.468966339632843","0.505987947808178"
"Einige Sorgen","2017","Realschule","weiblich","1856","0.443887162181067","0.428684659615718","0.459089664746416"
"Einige Sorgen","2017","(Fach-)Abitur","maennlich","939","0.464229587606777","0.442990254089251","0.485468921124303"
"Einige Sorgen","2017","(Fach-)Abitur","weiblich","1200","0.468926378641424","0.450011781894996","0.487840975387852"
"Einige Sorgen","2017","AkademikerIn","maennlich","1810","0.498576245354295","0.482506712737372","0.514645777971219"
"Einige Sorgen","2017","AkademikerIn","weiblich","1622","0.45936521123452","0.442881168892605","0.475849253576434"
"Keine Sorgen","2017","(noch) kein Abschluss","maennlich","699","0.249625481523249","0.224952430923547","0.27429853212295"
"Keine Sorgen","2017","(noch) kein Abschluss","weiblich","620","0.193758019545538","0.171244946154465","0.21627109293661"
"Keine Sorgen","2017","Hauptschule","maennlich","947","0.147603886470804","0.136674273619493","0.158533499322115"
"Keine Sorgen","2017","Hauptschule","weiblich","701","0.130103286467408","0.11954363821014","0.140662934724675"
"Keine Sorgen","2017","Realschule","maennlich","404","0.157051042930552","0.143576545130622","0.170525540730482"
"Keine Sorgen","2017","Realschule","weiblich","347","0.0801305410670389","0.0718232491823177","0.0884378329517602"
"Keine Sorgen","2017","(Fach-)Abitur","maennlich","500","0.16017803913405","0.144558068500434","0.175798009767667"
"Keine Sorgen","2017","(Fach-)Abitur","weiblich","445","0.0844808440447911","0.0739398824857961","0.0950218056037861"
"Keine Sorgen","2017","AkademikerIn","maennlich","661","0.109346043831664","0.0993162723102579","0.119375815353071"
"Keine Sorgen","2017","AkademikerIn","weiblich","388","0.0610558406446745","0.0531360050505747","0.0689756762387743"
"Grosse Sorgen","2018","(noch) kein Abschluss","maennlich","173","0.298589891195635","0.271371858025493","0.325807924365776"
"Grosse Sorgen","2018","(noch) kein Abschluss","weiblich","241","0.385847518650285","0.357041002468905","0.414654034831666"
"Grosse Sorgen","2018","Hauptschule","maennlich","1092","0.309219688783299","0.294573119307927","0.323866258258671"
"Grosse Sorgen","2018","Hauptschule","weiblich","1275","0.367686938587792","0.3521294286986","0.383244448476984"
"Grosse Sorgen","2018","Realschule","maennlich","788","0.289578736851233","0.27241949301338","0.306737980689087"
"Grosse Sorgen","2018","Realschule","weiblich","1523","0.388005738555777","0.372845700520686","0.403165776590867"
"Grosse Sorgen","2018","(Fach-)Abitur","maennlich","574","0.296697362094112","0.276903832624384","0.31649089156384"
"Grosse Sorgen","2018","(Fach-)Abitur","weiblich","822","0.359043806119118","0.340482537372134","0.377605074866101"
"Grosse Sorgen","2018","AkademikerIn","maennlich","956","0.288369660699006","0.273449031468913","0.3032902899291"
"Grosse Sorgen","2018","AkademikerIn","weiblich","1167","0.374887193585543","0.358651074144617","0.391123313026469"
"Einige Sorgen","2018","(noch) kein Abschluss","maennlich","324","0.445773832873586","0.416211821652239","0.475335844094933"
