,Unnamed: 0,year,age_gr,regtyp,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
585,585,2018,30-45 y.,Urban regions,Very concerned,0.32476,1578,29038,0.30391,0.34664
586,586,2018,30-45 y.,Urban regions,Somewhat concerned,0.53972,2717,29038,0.51074,0.57048
587,587,2018,30-45 y.,Urban regions,Not concerned at all,0.13553,1421,29038,0.11951,0.15264
588,588,2018,30-45 y.,Rural regions,Very concerned,0.31027,741,29038,0.27524,0.34455
589,589,2018,30-45 y.,Rural regions,Somewhat concerned,0.52602,1264,29038,0.48279,0.56776
590,590,2018,30-45 y.,Rural regions,Not concerned at all,0.16371,675,29038,0.14142,0.19227
591,591,2018,46-65 y.,Urban regions,Very concerned,0.36129,2200,29038,0.34383,0.37746
592,592,2018,46-65 y.,Urban regions,Somewhat concerned,0.52207,3260,29038,0.50289,0.54694
593,593,2018,46-65 y.,Urban regions,Not concerned at all,0.11664,1046,29038,0.10508,0.12557
594,594,2018,46-65 y.,Rural regions,Very concerned,0.35721,1231,29038,0.33862,0.38055
595,595,2018,46-65 y.,Rural regions,Somewhat concerned,0.50445,1856,29038,0.47683,0.52957
596,596,2018,46-65 y.,Rural regions,Not concerned at all,0.13833,619,29038,0.12467,0.15593
597,597,2018,66 and older,Urban regions,Very concerned,0.33405,1111,29038,0.31815,0.35335
598,598,2018,66 and older,Urban regions,Somewhat concerned,0.53239,1662,29038,0.511,0.55816
599,599,2018,66 and older,Urban regions,Not concerned at all,0.13357,386,29038,0.12152,0.14829
600,600,2018,66 and older,Rural regions,Very concerned,0.3032,562,29038,0.27903,0.32875
601,601,2018,66 and older,Rural regions,Somewhat concerned,0.53215,957,29038,0.49713,0.56611
602,602,2018,66 and older,Rural regions,Not concerned at all,0.16464,306,29038,0.14883,0.18579
603,603,2019,17-29 y.,Urban regions,Very concerned,0.36877,1060,28358,0.34231,0.39529
604,604,2019,17-29 y.,Urban regions,Somewhat concerned,0.47935,1310,28358,0.44681,0.51307
605,605,2019,17-29 y.,Urban regions,Not concerned at all,0.15188,913,28358,0.13356,0.17048
606,606,2019,17-29 y.,Rural regions,Very concerned,0.34362,453,28358,0.30397,0.38104
607,607,2019,17-29 y.,Rural regions,Somewhat concerned,0.44836,611,28358,0.40096,0.50328
608,608,2019,17-29 y.,Rural regions,Not concerned at all,0.20802,348,28358,0.17361,0.24974
609,609,2019,30-45 y.,Urban regions,Very concerned,0.33873,1524,28358,0.31854,0.35914
610,610,2019,30-45 y.,Urban regions,Somewhat concerned,0.51603,2319,28358,0.48261,0.5507
611,611,2019,30-45 y.,Urban regions,Not concerned at all,0.14525,1390,28358,0.12579,0.16276
612,612,2019,30-45 y.,Rural regions,Very concerned,0.27718,686,28358,0.24946,0.30765
613,613,2019,30-45 y.,Rural regions,Somewhat concerned,0.55901,1230,28358,0.52466,0.60437
614,614,2019,30-45 y.,Rural regions,Not concerned at all,0.16381,617,28358,0.13369,0.19253
615,615,2019,46-65 y.,Urban regions,Very concerned,0.40952,2726,28358,0.38981,0.43282
616,616,2019,46-65 y.,Urban regions,Somewhat concerned,0.4942,3272,28358,0.47089,0.51908
617,617,2019,46-65 y.,Urban regions,Not concerned at all,0.09628,959,28358,0.08394,0.10599
618,618,2019,46-65 y.,Rural regions,Very concerned,0.37869,1394,28358,0.35558,0.40586
619,619,2019,46-65 y.,Rural regions,Somewhat concerned,0.50289,1923,28358,0.47726,0.53146
620,620,2019,46-65 y.,Rural regions,Not concerned at all,0.11842,533,28358,0.10327,0.13455
621,621,2019,66 and older,Urban regions,Very concerned,0.3648,1244,28358,0.34721,0.38486
622,622,2019,66 and older,Urban regions,Somewhat concerned,0.49363,1579,28358,0.46859,0.52023
623,623,2019,66 and older,Urban regions,Not concerned at all,0.14157,404,28358,0.12548,0.15615
624,624,2019,66 and older,Rural regions,Very concerned,0.35508,688,28358,0.32593,0.38161
625,625,2019,66 and older,Rural regions,Somewhat concerned,0.50704,919,28358,0.47518,0.54607
626,626,2019,66 and older,Rural regions,Not concerned at all,0.13788,256,28358,0.12243,0.15481
627,627,2020,17-29 y.,Urban regions,Very concerned,0.36969,1084,29208,0.34343,0.39755
628,628,2020,17-29 y.,Urban regions,Somewhat concerned,0.45253,1661,29208,0.41679,0.48425
629,629,2020,17-29 y.,Urban regions,Not concerned at all,0.17778,1199,29208,0.15312,0.19908
630,630,2020,17-29 y.,Rural regions,Very concerned,0.31349,386,29208,0.27503,0.35789
631,631,2020,17-29 y.,Rural regions,Somewhat concerned,0.47541,647,29208,0.42319,0.54085
632,632,2020,17-29 y.,Rural regions,Not concerned at all,0.21109,439,29208,0.17613,0.25063
633,633,2020,30-45 y.,Urban regions,Very concerned,0.3446,1487,29208,0.32214,0.36626
634,634,2020,30-45 y.,Urban regions,Somewhat concerned,0.5022,2601,29208,0.47515,0.52899
635,635,2020,30-45 y.,Urban regions,Not concerned at all,0.15319,1834,29208,0.13433,0.17316
636,636,2020,30-45 y.,Rural regions,Very concerned,0.30201,639,29208,0.27303,0.3308
637,637,2020,30-45 y.,Rural regions,Somewhat concerned,0.52387,1194,29208,0.4737,0.57649
638,638,2020,30-45 y.,Rural regions,Not concerned at all,0.17412,677,29208,0.14947,0.20354
639,639,2020,46-65 y.,Urban regions,Very concerned,0.38432,2385,29208,0.36551,0.40666
640,640,2020,46-65 y.,Urban regions,Somewhat concerned,0.51472,3338,29208,0.4934,0.53718
641,641,2020,46-65 y.,Urban regions,Not concerned at all,0.10096,1121,29208,0.09078,0.11249
642,642,2020,46-65 y.,Rural regions,Very concerned,0.35447,1215,29208,0.32885,0.3784
643,643,2020,46-65 y.,Rural regions,Somewhat concerned,0.51781,1865,29208,0.48536,0.54587
644,644,2020,46-65 y.,Rural regions,Not concerned at all,0.12772,547,29208,0.11414,0.14508
645,645,2020,66 and older,Urban regions,Very concerned,0.38783,1253,29208,0.36381,0.40881
646,646,2020,66 and older,Urban regions,Somewhat concerned,0.47988,1456,29208,0.45327,0.50689
647,647,2020,66 and older,Urban regions,Not concerned at all,0.13229,385,29208,0.11937,0.1462
648,648,2020,66 and older,Rural regions,Very concerned,0.3568,617,29208,0.33217,0.38412
649,649,2020,66 and older,Rural regions,Somewhat concerned,0.52079,924,29208,0.48799,0.55571
650,650,2020,66 and older,Rural regions,Not concerned at all,0.12241,254,29208,0.10788,0.14076
651,651,2021,17-29 y.,Urban regions,Very concerned,0.39282,776,19430,0.3455,0.44437
652,652,2021,17-29 y.,Urban regions,Somewhat concerned,0.46378,1005,19430,0.42856,0.50454
653,653,2021,17-29 y.,Urban regions,Not concerned at all,0.1434,608,19430,0.12074,0.17295
654,654,2021,17-29 y.,Rural regions,Very concerned,0.31278,275,19430,0.26112,0.3649
655,655,2021,17-29 y.,Rural regions,Somewhat concerned,0.50961,400,19430,0.43982,0.58277
656,656,2021,17-29 y.,Rural regions,Not concerned at all,0.17762,200,19430,0.13804,0.21513
657,657,2021,30-45 y.,Urban regions,Very concerned,0.28703,967,19430,0.26316,0.31418
658,658,2021,30-45 y.,Urban regions,Somewhat concerned,0.53696,1682,19430,0.50103,0.57351
659,659,2021,30-45 y.,Urban regions,Not concerned at all,0.17601,1099,19430,0.15127,0.20473
660,660,2021,30-45 y.,Rural regions,Very concerned,0.25069,378,19430,0.21609,0.28974
661,661,2021,30-45 y.,Rural regions,Somewhat concerned,0.57436,823,19430,0.52157,0.63043
662,662,2021,30-45 y.,Rural regions,Not concerned at all,0.17495,371,19430,0.14646,0.21893
663,663,2021,46-65 y.,Urban regions,Very concerned,0.38268,1658,19430,0.35779,0.4026
664,664,2021,46-65 y.,Urban regions,Somewhat concerned,0.51321,2417,19430,0.48266,0.54414
665,665,2021,46-65 y.,Urban regions,Not concerned at all,0.10411,755,19430,0.09228,0.11674
666,666,2021,46-65 y.,Rural regions,Very concerned,0.34312,821,19430,0.31521,0.37256
667,667,2021,46-65 y.,Rural regions,Somewhat concerned,0.5255,1281,19430,0.48806,0.56557
668,668,2021,46-65 y.,Rural regions,Not concerned at all,0.13138,355,19430,0.10876,0.15469
669,669,2021,66 and older,Urban regions,Very concerned,0.41403,944,19430,0.39053,0.44247
670,670,2021,66 and older,Urban regions,Somewhat concerned,0.4859,1045,19430,0.45556,0.52302
671,671,2021,66 and older,Urban regions,Not concerned at all,0.10007,253,19430,0.08562,0.11298
672,672,2021,66 and older,Rural regions,Very concerned,0.36935,485,19430,0.33576,0.41278
673,673,2021,66 and older,Rural regions,Somewhat concerned,0.51791,665,19430,0.4784,0.55899
674,674,2021,66 and older,Rural regions,Not concerned at all,0.11275,167,19430,0.09466,0.13192
