year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.51219,184,338,0.45882,0.56556
2008,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.26722,72,338,0.21997,0.31446
2008,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.23435,144,593,0.20023,0.26848
2008,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.62119,359,593,0.58211,0.66027
2008,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.14446,90,593,0.11614,0.17278
2008,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.21025,169,778,0.18160,0.23890
2008,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.61687,478,778,0.58269,0.65105
2008,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.17288,131,778,0.14629,0.19947
2008,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.19437,460,2267,0.17807,0.21066
2008,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.59042,1364,2267,0.57018,0.61067
2008,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.21521,443,2267,0.19829,0.23213
2009,No answer / don't know,1st Quintile,Somewhat concerned,0.43822,52,52,0.30205,0.57440
2009,No answer / don't know,4th Quintile,Somewhat concerned,0.70519,38,38,0.55827,0.85211
2009,Pre-primary Level,4th Quintile,Somewhat concerned,0.46868,39,39,0.31001,0.62734
2009,Pre-primary Level,5th Quintile,Somewhat concerned,0.60036,46,46,0.45725,0.74348
2009,Primary Level,1st Quintile,Somewhat concerned,0.46182,45,45,0.31451,0.60912
2009,Lower Secondary Level,1st Quintile,Very concerned,0.25954,134,582,0.22389,0.29519
2009,Lower Secondary Level,1st Quintile,Somewhat concerned,0.47380,290,582,0.43319,0.51440
2009,Lower Secondary Level,1st Quintile,Not concerned at all,0.26666,158,582,0.23071,0.30262
2009,Lower Secondary Level,2nd Quintile,Very concerned,0.23326,94,455,0.19436,0.27216
2009,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.48276,227,455,0.43680,0.52873
2009,Lower Secondary Level,2nd Quintile,Not concerned at all,0.28398,134,455,0.24250,0.32546
2009,Lower Secondary Level,3rd Quintile,Very concerned,0.19527,63,358,0.15414,0.23639
2009,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.50786,191,358,0.45600,0.55973
2009,Lower Secondary Level,3rd Quintile,Not concerned at all,0.29687,104,358,0.24948,0.34426
2009,Lower Secondary Level,4th Quintile,Very concerned,0.20180,34,244,0.15134,0.25226
2009,Lower Secondary Level,4th Quintile,Somewhat concerned,0.47099,126,244,0.40823,0.53375
2009,Lower Secondary Level,4th Quintile,Not concerned at all,0.32722,84,244,0.26822,0.38621
2009,Lower Secondary Level,5th Quintile,Somewhat concerned,0.55658,61,99,0.45822,0.65494
2009,Lower Secondary Level,5th Quintile,Not concerned at all,0.27135,38,99,0.18331,0.35939
2009,Upper Secondary Level,1st Quintile,Very concerned,0.22930,345,1544,0.20832,0.25028
2009,Upper Secondary Level,1st Quintile,Somewhat concerned,0.51353,803,1544,0.48859,0.53847
2009,Upper Secondary Level,1st Quintile,Not concerned at all,0.25717,396,1544,0.23537,0.27898
2009,Upper Secondary Level,2nd Quintile,Very concerned,0.19818,371,1864,0.18008,0.21628
2009,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.57235,1049,1864,0.54988,0.59481
2009,Upper Secondary Level,2nd Quintile,Not concerned at all,0.22947,444,1864,0.21038,0.24856
2009,Upper Secondary Level,3rd Quintile,Very concerned,0.18105,332,1894,0.16370,0.19839
2009,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.59686,1129,1894,0.57477,0.61896
2009,Upper Secondary Level,3rd Quintile,Not concerned at all,0.22209,433,1894,0.20337,0.24081
2009,Upper Secondary Level,4th Quintile,Very concerned,0.17943,369,1971,0.16249,0.19638
2009,Upper Secondary Level,4th Quintile,Somewhat concerned,0.60303,1138,1971,0.58142,0.62464
2009,Upper Secondary Level,4th Quintile,Not concerned at all,0.21754,464,1971,0.19932,0.23576
2009,Upper Secondary Level,5th Quintile,Very concerned,0.17993,315,1726,0.16180,0.19806
2009,Upper Secondary Level,5th Quintile,Somewhat concerned,0.58485,1032,1726,0.56159,0.60810
2009,Upper Secondary Level,5th Quintile,Not concerned at all,0.23522,379,1726,0.21520,0.25524
2009,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.64988,68,68,0.53566,0.76410
2009,Post-secondary Non-tertiary Level,2nd Quintile,Very concerned,0.24449,36,148,0.17501,0.31397
2009,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.60126,81,148,0.52210,0.68041
2009,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.15426,31,148,0.09587,0.21265
2009,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.23850,39,193,0.17822,0.29878
2009,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.58257,117,193,0.51282,0.65233
2009,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.17893,37,193,0.12471,0.23314
2009,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.19871,46,229,0.14691,0.25050
2009,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.60221,139,229,0.53868,0.66574
2009,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.19908,44,229,0.14725,0.25091
2009,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.25080,58,310,0.20246,0.29913
2009,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.54722,191,310,0.49172,0.60272
2009,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.20198,61,310,0.15722,0.24675
2009,First Stage of Tertiary Education,1st Quintile,Very concerned,0.29727,32,93,0.20387,0.39066
2009,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.53336,61,93,0.43142,0.63531
2009,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.29351,46,206,0.23118,0.35585
2009,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.49216,120,206,0.42372,0.56059
2009,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.21433,40,206,0.15815,0.27050
2009,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.21004,58,286,0.16275,0.25733
2009,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.57118,159,286,0.51372,0.62864
2009,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.21878,69,286,0.17078,0.26677
2009,First Stage of Tertiary Education,4th Quintile,Very concerned,0.19157,62,342,0.14980,0.23333
2009,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.61057,208,342,0.55881,0.66232
2009,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.19787,72,342,0.15558,0.24015
2009,First Stage of Tertiary Education,5th Quintile,Very concerned,0.18668,70,368,0.14681,0.22654
2009,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.64113,218,368,0.59205,0.69020
2009,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.17220,80,368,0.13357,0.21082
2009,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.20533,51,216,0.15134,0.25933
2009,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.60172,126,216,0.53628,0.66716
2009,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.19294,39,216,0.14020,0.24569
2009,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.19066,69,315,0.14721,0.23411
2009,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.59173,184,315,0.53737,0.64610
2009,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.21760,62,315,0.17197,0.26324
2009,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.25224,121,544,0.21571,0.28877
2009,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.61158,339,544,0.57058,0.65258
2009,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.13618,84,544,0.10733,0.16503
2009,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.15215,150,813,0.12745,0.17686
2009,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.63344,499,813,0.60029,0.66658
2009,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.21441,164,813,0.18618,0.24264
2009,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.17755,370,2128,0.16131,0.19379
2009,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.60686,1304,2128,0.58610,0.62762
2009,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.21559,454,2128,0.19812,0.23307
2010,No answer / don't know,1st Quintile,Somewhat concerned,0.46152,52,52,0.32470,0.59834
2010,No answer / don't know,4th Quintile,Somewhat concerned,0.64934,31,31,0.47859,0.82010
2010,Pre-primary Level,3rd Quintile,Somewhat concerned,0.52110,39,39,0.36227,0.67994
2010,Pre-primary Level,4th Quintile,Somewhat concerned,0.55336,32,32,0.37835,0.72836
2010,Pre-primary Level,5th Quintile,Somewhat concerned,0.52573,32,32,0.34995,0.70151
2010,Primary Level,1st Quintile,Somewhat concerned,0.49573,39,39,0.33675,0.65470
2010,Lower Secondary Level,1st Quintile,Very concerned,0.23795,124,528,0.20159,0.27430
2010,Lower Secondary Level,1st Quintile,Somewhat concerned,0.48968,263,528,0.44700,0.53236
2010,Lower Secondary Level,1st Quintile,Not concerned at all,0.27237,141,528,0.23436,0.31038
2010,Lower Secondary Level,2nd Quintile,Very concerned,0.22994,87,432,0.19022,0.26967
2010,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.48022,219,432,0.43305,0.52738
2010,Lower Secondary Level,2nd Quintile,Not concerned at all,0.28984,126,432,0.24701,0.33267
2010,Lower Secondary Level,3rd Quintile,Very concerned,0.20281,45,304,0.15753,0.24808
2010,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.47847,159,304,0.42222,0.53472
2010,Lower Secondary Level,3rd Quintile,Not concerned at all,0.31873,100,304,0.26626,0.37120
2010,Lower Secondary Level,4th Quintile,Very concerned,0.24383,41,217,0.18657,0.30109
2010,Lower Secondary Level,4th Quintile,Somewhat concerned,0.48445,111,217,0.41780,0.55109
2010,Lower Secondary Level,4th Quintile,Not concerned at all,0.27172,65,217,0.21240,0.33105
2010,Lower Secondary Level,5th Quintile,Somewhat concerned,0.49764,55,55,0.36428,0.63100
2010,Upper Secondary Level,1st Quintile,Very concerned,0.22933,307,1406,0.20735,0.25132
2010,Upper Secondary Level,1st Quintile,Somewhat concerned,0.53351,765,1406,0.50743,0.55960
2010,Upper Secondary Level,1st Quintile,Not concerned at all,0.23715,334,1406,0.21491,0.25939
2010,Upper Secondary Level,2nd Quintile,Very concerned,0.19992,363,1780,0.18133,0.21850
2010,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.54727,975,1780,0.52414,0.57040
2010,Upper Secondary Level,2nd Quintile,Not concerned at all,0.25281,442,1780,0.23261,0.27301
2010,Upper Secondary Level,3rd Quintile,Very concerned,0.20346,348,1790,0.18480,0.22211
2010,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.57063,1027,1790,0.54769,0.59356
2010,Upper Secondary Level,3rd Quintile,Not concerned at all,0.22592,415,1790,0.20654,0.24529
2010,Upper Secondary Level,4th Quintile,Very concerned,0.17530,319,1739,0.15742,0.19318
2010,Upper Secondary Level,4th Quintile,Somewhat concerned,0.59822,1026,1739,0.57517,0.62126
2010,Upper Secondary Level,4th Quintile,Not concerned at all,0.22648,394,1739,0.20681,0.24616
2010,Upper Secondary Level,5th Quintile,Very concerned,0.19302,297,1516,0.17314,0.21289
2010,Upper Secondary Level,5th Quintile,Somewhat concerned,0.58445,886,1516,0.55964,0.60927
2010,Upper Secondary Level,5th Quintile,Not concerned at all,0.22253,333,1516,0.20159,0.24348
2010,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.66853,54,54,0.54180,0.79527
2010,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.46071,77,123,0.37226,0.54916
2010,Post-secondary Non-tertiary Level,2nd Quintile,Not concerned at all,0.31564,46,123,0.23317,0.39812
2010,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.66290,100,100,0.56978,0.75602
2010,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.17042,45,242,0.12295,0.21789
2010,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.62589,147,242,0.56480,0.68699
2010,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.20369,50,242,0.15284,0.25453
2010,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.21396,56,286,0.16635,0.26158
2010,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.54208,175,286,0.48424,0.59993
2010,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.24396,55,286,0.19409,0.29382
2010,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.46541,58,58,0.33592,0.59490
2010,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.21702,47,202,0.16003,0.27401
2010,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.63916,123,202,0.57277,0.70556
2010,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.14382,32,202,0.09531,0.19233
2010,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.23403,53,264,0.18286,0.28520
2010,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.57788,158,264,0.51819,0.63758
2010,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.18809,53,264,0.14086,0.23532
2010,First Stage of Tertiary Education,4th Quintile,Very concerned,0.19489,63,335,0.15241,0.23737
2010,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.61729,205,335,0.56517,0.66942
2010,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.18781,67,335,0.14593,0.22970
2010,First Stage of Tertiary Education,5th Quintile,Very concerned,0.16392,56,344,0.12474,0.20309
2010,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.62402,212,344,0.57276,0.67528
2010,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.21206,76,344,0.16880,0.25532
2010,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.22670,40,196,0.16794,0.28547
2010,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.52928,114,196,0.45922,0.59934
2010,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.24402,42,196,0.18373,0.30430
2010,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.23204,73,314,0.18527,0.27880
2010,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.52667,180,314,0.47135,0.58198
2010,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.24130,61,314,0.19390,0.28870
2010,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.19416,104,533,0.16055,0.22777
2010,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.64127,330,533,0.60051,0.68202
2010,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.16457,99,533,0.13306,0.19608
2010,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.14458,128,795,0.12012,0.16905
2010,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.64770,511,795,0.61447,0.68093
2010,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.20772,156,795,0.17950,0.23594
2010,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.16929,344,1967,0.15271,0.18587
2010,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.59156,1215,1967,0.56983,0.61329
2010,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.23915,408,1967,0.22029,0.25800
2011,No answer / don't know,1st Quintile,Somewhat concerned,0.53623,38,38,0.37555,0.69692
2011,Pre-primary Level,4th Quintile,Somewhat concerned,0.52775,38,38,0.36689,0.68861
2011,Lower Secondary Level,1st Quintile,Very concerned,0.21774,88,463,0.18010,0.25537
2011,Lower Secondary Level,1st Quintile,Somewhat concerned,0.47148,230,463,0.42596,0.51700
2011,Lower Secondary Level,1st Quintile,Not concerned at all,0.31078,145,463,0.26858,0.35299
2011,Lower Secondary Level,2nd Quintile,Very concerned,0.20823,71,363,0.16640,0.25006
2011,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.41696,169,363,0.36616,0.46775
2011,Lower Secondary Level,2nd Quintile,Not concerned at all,0.37482,123,363,0.32495,0.42468
2011,Lower Secondary Level,3rd Quintile,Very concerned,0.14426,45,307,0.10489,0.18363
2011,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.60949,164,307,0.55483,0.66415
2011,Lower Secondary Level,3rd Quintile,Not concerned at all,0.24625,98,307,0.19798,0.29452
2011,Lower Secondary Level,4th Quintile,Very concerned,0.26350,40,184,0.19968,0.32733
2011,Lower Secondary Level,4th Quintile,Somewhat concerned,0.49649,90,184,0.42404,0.56893
2011,Lower Secondary Level,4th Quintile,Not concerned at all,0.24001,54,184,0.17813,0.30189
2011,Lower Secondary Level,5th Quintile,Somewhat concerned,0.40429,55,55,0.27340,0.53519
2011,Upper Secondary Level,1st Quintile,Very concerned,0.23568,314,1410,0.21351,0.25784
2011,Upper Secondary Level,1st Quintile,Somewhat concerned,0.49663,731,1410,0.47052,0.52274
2011,Upper Secondary Level,1st Quintile,Not concerned at all,0.26769,365,1410,0.24457,0.29081
2011,Upper Secondary Level,2nd Quintile,Very concerned,0.19238,314,1567,0.17285,0.21190
2011,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.51598,837,1567,0.49123,0.54073
2011,Upper Secondary Level,2nd Quintile,Not concerned at all,0.29164,416,1567,0.26913,0.31415
2011,Upper Secondary Level,3rd Quintile,Very concerned,0.20191,328,1731,0.18300,0.22083
2011,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.56650,975,1731,0.54315,0.58985
2011,Upper Secondary Level,3rd Quintile,Not concerned at all,0.23158,428,1731,0.21171,0.25146
2011,Upper Secondary Level,4th Quintile,Very concerned,0.20067,324,1628,0.18121,0.22013
2011,Upper Secondary Level,4th Quintile,Somewhat concerned,0.56706,937,1628,0.54299,0.59114
2011,Upper Secondary Level,4th Quintile,Not concerned at all,0.23226,367,1628,0.21175,0.25278
2011,Upper Secondary Level,5th Quintile,Very concerned,0.17203,260,1420,0.15240,0.19167
2011,Upper Secondary Level,5th Quintile,Somewhat concerned,0.60031,814,1420,0.57483,0.62580
2011,Upper Secondary Level,5th Quintile,Not concerned at all,0.22765,346,1420,0.20584,0.24947
2011,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.65042,62,62,0.53076,0.77008
2011,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.55782,76,76,0.44542,0.67022
2011,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.19828,37,185,0.14067,0.25589
2011,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.54816,107,185,0.47625,0.62007
2011,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.25355,41,185,0.19069,0.31641
2011,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.20081,39,223,0.14811,0.25351
2011,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.57818,140,223,0.51322,0.64315
2011,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.22101,44,223,0.16643,0.27559
2011,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.16288,42,265,0.11834,0.20743
2011,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.55146,148,265,0.49147,0.61146
2011,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.28565,75,265,0.23116,0.34015
2011,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.63371,60,60,0.51077,0.75665
2011,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.23145,40,203,0.17329,0.28962
2011,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.56630,115,203,0.49796,0.63465
2011,First Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.20224,48,203,0.14685,0.25764
2011,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.24890,46,229,0.19277,0.30502
2011,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.54832,142,229,0.48372,0.61292
2011,First Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.20279,41,229,0.15060,0.25498
2011,First Stage of Tertiary Education,4th Quintile,Very concerned,0.19531,53,317,0.15160,0.23902
2011,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.57956,195,317,0.52514,0.63399
2011,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.22513,69,317,0.17908,0.27118
2011,First Stage of Tertiary Education,5th Quintile,Very concerned,0.17692,53,313,0.13458,0.21926
2011,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.54169,178,313,0.48640,0.59698
2011,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.28139,82,313,0.23149,0.33129
2011,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.20837,40,204,0.15250,0.26424
2011,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.61115,115,204,0.54409,0.67821
2011,Second Stage of Tertiary Education,1st Quintile,Not concerned at all,0.18048,49,204,0.12757,0.23338
2011,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.20326,66,321,0.15917,0.24736
2011,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.57985,190,321,0.52577,0.63393
2011,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.21689,65,321,0.17173,0.26204
2011,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.17417,74,486,0.14041,0.20792
2011,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.60047,298,486,0.55688,0.64406
2011,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.22536,114,486,0.18818,0.26255
2011,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.13500,116,795,0.11123,0.15877
2011,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.59628,504,795,0.56215,0.63041
2011,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.26871,175,795,0.23788,0.29955
2011,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.13706,283,1869,0.12146,0.15266
2011,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.58013,1111,1869,0.55775,0.60252
2011,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.28281,475,1869,0.26238,0.30323
2012,No answer / don't know,1st Quintile,Somewhat concerned,0.58424,50,50,0.44624,0.72224
2012,Pre-primary Level,5th Quintile,Somewhat concerned,0.48173,32,32,0.30583,0.65763
2012,Primary Level,1st Quintile,Very concerned,0.18857,32,119,0.11799,0.25915
2012,Primary Level,1st Quintile,Somewhat concerned,0.41582,44,119,0.32689,0.50475
2012,Primary Level,1st Quintile,Not concerned at all,0.39561,43,119,0.30738,0.48384
2012,Lower Secondary Level,1st Quintile,Very concerned,0.24524,142,601,0.21081,0.27966
2012,Lower Secondary Level,1st Quintile,Somewhat concerned,0.47102,280,601,0.43108,0.51096
2012,Lower Secondary Level,1st Quintile,Not concerned at all,0.28374,179,601,0.24767,0.31982
2012,Lower Secondary Level,2nd Quintile,Very concerned,0.19123,79,473,0.15575,0.22671
2012,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.54721,263,473,0.50231,0.59212
2012,Lower Secondary Level,2nd Quintile,Not concerned at all,0.26155,131,473,0.22190,0.30120
2012,Lower Secondary Level,3rd Quintile,Very concerned,0.27795,86,360,0.23161,0.32429
2012,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.49247,183,360,0.44075,0.54418
2012,Lower Secondary Level,3rd Quintile,Not concerned at all,0.22958,91,360,0.18607,0.27308
2012,Lower Secondary Level,4th Quintile,Very concerned,0.21969,47,236,0.16675,0.27262
2012,Lower Secondary Level,4th Quintile,Somewhat concerned,0.53498,120,236,0.47120,0.59875
2012,Lower Secondary Level,4th Quintile,Not concerned at all,0.24534,69,236,0.19032,0.30035
2012,Lower Secondary Level,5th Quintile,Somewhat concerned,0.49564,57,90,0.39176,0.59951
2012,Lower Secondary Level,5th Quintile,Not concerned at all,0.28987,33,90,0.19561,0.38413
2012,Upper Secondary Level,1st Quintile,Very concerned,0.22387,376,1659,0.20381,0.24394
2012,Upper Secondary Level,1st Quintile,Somewhat concerned,0.53267,885,1659,0.50865,0.55669
2012,Upper Secondary Level,1st Quintile,Not concerned at all,0.24346,398,1659,0.22280,0.26412
2012,Upper Secondary Level,2nd Quintile,Very concerned,0.21030,391,1878,0.19186,0.22874
2012,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.53991,1040,1878,0.51737,0.56246
2012,Upper Secondary Level,2nd Quintile,Not concerned at all,0.24979,447,1878,0.23020,0.26937
2012,Upper Secondary Level,3rd Quintile,Very concerned,0.22203,401,1918,0.20342,0.24063
2012,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.55087,1079,1918,0.52860,0.57313
2012,Upper Secondary Level,3rd Quintile,Not concerned at all,0.22711,438,1918,0.20835,0.24586
2012,Upper Secondary Level,4th Quintile,Very concerned,0.21794,384,1960,0.19965,0.23622
2012,Upper Secondary Level,4th Quintile,Somewhat concerned,0.57948,1155,1960,0.55762,0.60134
2012,Upper Secondary Level,4th Quintile,Not concerned at all,0.20258,421,1960,0.18479,0.22038
2012,Upper Secondary Level,5th Quintile,Very concerned,0.20859,300,1543,0.18831,0.22887
2012,Upper Secondary Level,5th Quintile,Somewhat concerned,0.54245,884,1543,0.51759,0.56732
2012,Upper Secondary Level,5th Quintile,Not concerned at all,0.24896,359,1543,0.22737,0.27054
2012,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.21791,31,132,0.14721,0.28860
2012,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.55939,70,132,0.47437,0.64441
2012,Post-secondary Non-tertiary Level,1st Quintile,Not concerned at all,0.22270,31,132,0.15146,0.29395
2012,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.58225,73,73,0.46833,0.69617
2012,Post-secondary Non-tertiary Level,3rd Quintile,Very concerned,0.22271,45,229,0.16870,0.27672
2012,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.56467,143,229,0.50031,0.62903
2012,Post-secondary Non-tertiary Level,3rd Quintile,Not concerned at all,0.21262,41,229,0.15951,0.26573
2012,Post-secondary Non-tertiary Level,4th Quintile,Very concerned,0.18952,53,260,0.14179,0.23726
2012,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.56734,153,260,0.50700,0.62768
2012,Post-secondary Non-tertiary Level,4th Quintile,Not concerned at all,0.24314,54,260,0.19089,0.29538
2012,Post-secondary Non-tertiary Level,5th Quintile,Very concerned,0.23209,54,276,0.18220,0.28199
2012,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.63743,176,276,0.58061,0.69425
2012,Post-secondary Non-tertiary Level,5th Quintile,Not concerned at all,0.13048,46,276,0.09067,0.17029
2012,First Stage of Tertiary Education,1st Quintile,Very concerned,0.32960,31,125,0.24686,0.41233
2012,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.43990,56,125,0.35253,0.52727
2012,First Stage of Tertiary Education,1st Quintile,Not concerned at all,0.23051,38,125,0.15638,0.30464
2012,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.27260,50,196,0.21009,0.33510
2012,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.55546,113,196,0.48571,0.62521
