"plj0047","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Keine Sorgen","2007","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2007","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2007","Thüringen","kein Migrationshintergrund","158","0.183218435773449","0.157644874974905","0.208791996571993"
"Keine Sorgen","2007","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2007","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Schleswig-Holstein","kein Migrationshintergrund","90","0.195503293279447","0.160424348637844","0.23058223792105"
"Große Sorgen","2008","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Hamburg","kein Migrationshintergrund","54","0.217608133180159","0.166460232651522","0.268756033708796"
"Große Sorgen","2008","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Niedersachsen","kein Migrationshintergrund","390","0.257632948114215","0.235755133043486","0.279510763184944"
"Große Sorgen","2008","Niedersachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Bremen","kein Migrationshintergrund","33","0.293959835722666","0.214413254319879","0.373506417125453"
"Große Sorgen","2008","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Nordrhein-Westfalen","kein Migrationshintergrund","826","0.245345632160459","0.23039024221031","0.260301022110607"
"Große Sorgen","2008","Nordrhein-Westfalen","direkter Migrationshintergrund","142","0.287759639113671","0.248352732777851","0.327166545449492"
"Große Sorgen","2008","Nordrhein-Westfalen","indirekter Migrationshintergrund","68","0.314934307231976","0.252846695138954","0.377021919324999"
"Große Sorgen","2008","Hessen","kein Migrationshintergrund","227","0.22800518686862","0.202700807700712","0.253309566036527"
"Große Sorgen","2008","Hessen","direkter Migrationshintergrund","43","0.286573950242914","0.220701830341496","0.352446070144332"
"Große Sorgen","2008","Hessen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","149","0.21632064680384","0.186034982402995","0.246606311204685"
"Große Sorgen","2008","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Baden-Württemberg","kein Migrationshintergrund","309","0.199490488172702","0.18070305062902","0.218277925716384"
"Große Sorgen","2008","Baden-Württemberg","direkter Migrationshintergrund","109","0.231025713104433","0.191371503760661","0.270679922448204"
"Große Sorgen","2008","Baden-Württemberg","indirekter Migrationshintergrund","46","0.22696117766779","0.165253685262267","0.288668670073313"
"Große Sorgen","2008","Bayern","kein Migrationshintergrund","514","0.237651691653577","0.220309116339469","0.254994266967686"
"Große Sorgen","2008","Bayern","direkter Migrationshintergrund","83","0.27466772700721","0.222938332866345","0.326397121148075"
"Große Sorgen","2008","Bayern","indirekter Migrationshintergrund","38","0.295703942363914","0.21695233588076","0.374455548847069"
"Große Sorgen","2008","Saarland","kein Migrationshintergrund","38","0.167420163639538","0.113474566478525","0.22136576080055"
"Große Sorgen","2008","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Berlin","kein Migrationshintergrund","211","0.328519269381018","0.292272822962794","0.364765715799243"
"Große Sorgen","2008","Berlin","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Brandenburg","kein Migrationshintergrund","179","0.216399693170041","0.187738971846575","0.245060414493508"
"Große Sorgen","2008","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Mecklenburg-Vorpommern","kein Migrationshintergrund","120","0.242009269786601","0.203693688360585","0.280324851212617"
"Große Sorgen","2008","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Sachsen","kein Migrationshintergrund","288","0.217049479572073","0.195393640953479","0.238705318190668"
"Große Sorgen","2008","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Sachsen-Anhalt","kein Migrationshintergrund","189","0.250446883685083","0.220157123065025","0.280736644305141"
"Große Sorgen","2008","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2008","Thüringen","kein Migrationshintergrund","184","0.230151683123364","0.201887401379303","0.258415964867425"
"Große Sorgen","2008","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2008","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Schleswig-Holstein","kein Migrationshintergrund","258","0.567036558169627","0.523209886676514","0.610863229662739"
"Einige Sorgen","2008","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Hamburg","kein Migrationshintergrund","133","0.539451596971728","0.477665328297546","0.601237865645909"
"Einige Sorgen","2008","Hamburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Niedersachsen","kein Migrationshintergrund","842","0.526106316417841","0.501127542389425","0.551085090446257"
"Einige Sorgen","2008","Niedersachsen","direkter Migrationshintergrund","74","0.48352398960336","0.403013712144758","0.564034267061963"
"Einige Sorgen","2008","Niedersachsen","indirekter Migrationshintergrund","31","0.549603924601993","0.40736404583681","0.691843803367177"
"Einige Sorgen","2008","Bremen","kein Migrationshintergrund","68","0.53096716754956","0.443831036194639","0.618103298904481"
"Einige Sorgen","2008","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Nordrhein-Westfalen","kein Migrationshintergrund","1744","0.560457755183179","0.543207072626652","0.577708437739707"
"Einige Sorgen","2008","Nordrhein-Westfalen","direkter Migrationshintergrund","257","0.478289084900821","0.434807605916969","0.521770563884673"
"Einige Sorgen","2008","Nordrhein-Westfalen","indirekter Migrationshintergrund","104","0.43980369284195","0.373455603975869","0.506151781708031"
"Einige Sorgen","2008","Hessen","kein Migrationshintergrund","614","0.569627983729998","0.539764958406495","0.599491009053502"
"Einige Sorgen","2008","Hessen","direkter Migrationshintergrund","89","0.490408260405525","0.417580176858346","0.563236343952704"
"Einige Sorgen","2008","Hessen","indirekter Migrationshintergrund","37","0.580673391357245","0.463390190993026","0.697956591721464"
"Einige Sorgen","2008","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","358","0.46715127988918","0.430452666806733","0.503849892971627"
"Einige Sorgen","2008","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","62","0.560159367524396","0.468640140307159","0.651678594741633"
"Einige Sorgen","2008","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Baden-Württemberg","kein Migrationshintergrund","1032","0.587664770972649","0.564522112086647","0.61080742985865"
"Einige Sorgen","2008","Baden-Württemberg","direkter Migrationshintergrund","210","0.546588152639437","0.499752156105482","0.593424149173393"
"Einige Sorgen","2008","Baden-Württemberg","indirekter Migrationshintergrund","75","0.497606447525631","0.423947334339617","0.571265560711646"
"Einige Sorgen","2008","Bayern","kein Migrationshintergrund","1375","0.576141040088849","0.556006509737477","0.596275570440222"
"Einige Sorgen","2008","Bayern","direkter Migrationshintergrund","137","0.491866756043681","0.433926872984485","0.549806639102876"
"Einige Sorgen","2008","Bayern","indirekter Migrationshintergrund","62","0.468069137529692","0.381962657987368","0.554175617072015"
"Einige Sorgen","2008","Saarland","kein Migrationshintergrund","82","0.446711326781864","0.374877574684037","0.518545078879692"
"Einige Sorgen","2008","Saarland","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Berlin","kein Migrationshintergrund","343","0.534678312542648","0.49618447888703","0.573172146198266"
"Einige Sorgen","2008","Berlin","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Berlin","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Brandenburg","kein Migrationshintergrund","462","0.577182380516004","0.542799317100235","0.611565443931773"
"Einige Sorgen","2008","Brandenburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Mecklenburg-Vorpommern","kein Migrationshintergrund","262","0.545694833880694","0.501152165418044","0.590237502343343"
"Einige Sorgen","2008","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Sachsen","kein Migrationshintergrund","780","0.542996465923687","0.516827488401502","0.569165443445873"
"Einige Sorgen","2008","Sachsen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Sachsen-Anhalt","kein Migrationshintergrund","447","0.529187760318218","0.494292568843481","0.564082951792955"
"Einige Sorgen","2008","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Thüringen","kein Migrationshintergrund","490","0.549467964075389","0.516059052980253","0.582876875170526"
"Einige Sorgen","2008","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2008","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Schleswig-Holstein","kein Migrationshintergrund","143","0.237460148550927","0.199821503122763","0.27509879397909"
"Keine Sorgen","2008","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Hamburg","kein Migrationshintergrund","63","0.242940269848113","0.189779297695675","0.296101242000552"
"Keine Sorgen","2008","Hamburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Niedersachsen","kein Migrationshintergrund","303","0.216260735467944","0.195665415599065","0.236856055336823"
"Keine Sorgen","2008","Niedersachsen","direkter Migrationshintergrund","46","0.311241761177267","0.236648504443981","0.385835017910554"
"Keine Sorgen","2008","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Bremen","kein Migrationshintergrund","","","",""
"Keine Sorgen","2008","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Nordrhein-Westfalen","kein Migrationshintergrund","610","0.194196612656362","0.180447651008337","0.207945574304387"
"Keine Sorgen","2008","Nordrhein-Westfalen","direkter Migrationshintergrund","108","0.233951275985508","0.197101485987533","0.270801065983483"
"Keine Sorgen","2008","Nordrhein-Westfalen","indirekter Migrationshintergrund","43","0.245261999926073","0.187752167511015","0.302771832341131"
"Keine Sorgen","2008","Hessen","kein Migrationshintergrund","215","0.202366829401382","0.178134933266991","0.226598725535773"
"Keine Sorgen","2008","Hessen","direkter Migrationshintergrund","49","0.223017789351561","0.162374312212294","0.283661266490827"
"Keine Sorgen","2008","Hessen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","203","0.316528073306981","0.282315528894991","0.35074061771897"
"Keine Sorgen","2008","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","35","0.322029529587651","0.235878175635901","0.4081808835394"
"Keine Sorgen","2008","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Baden-Württemberg","kein Migrationshintergrund","397","0.21284474085465","0.193601205258617","0.232088276450682"
"Keine Sorgen","2008","Baden-Württemberg","direkter Migrationshintergrund","115","0.22238613425613","0.183262510204055","0.261509758308205"
"Keine Sorgen","2008","Baden-Württemberg","indirekter Migrationshintergrund","56","0.275432374806578","0.209619870983302","0.341244878629855"
"Keine Sorgen","2008","Bayern","kein Migrationshintergrund","425","0.186207268257573","0.170346594522019","0.202067941993127"
"Keine Sorgen","2008","Bayern","direkter Migrationshintergrund","66","0.233465516949109","0.18443772948363","0.282493304414588"
"Keine Sorgen","2008","Bayern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Saarland","kein Migrationshintergrund","64","0.385868509578598","0.315530587896245","0.456206431260951"
"Keine Sorgen","2008","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Berlin","kein Migrationshintergrund","91","0.136802418076334","0.110282619071682","0.163322217080986"
"Keine Sorgen","2008","Berlin","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Brandenburg","kein Migrationshintergrund","152","0.206417926313955","0.178248297317271","0.234587555310639"
"Keine Sorgen","2008","Brandenburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Brandenburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Mecklenburg-Vorpommern","kein Migrationshintergrund","98","0.212295896332705","0.175712853460106","0.248878939205305"
"Keine Sorgen","2008","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Sachsen","kein Migrationshintergrund","324","0.239954054504239","0.217519758644495","0.262388350363983"
"Keine Sorgen","2008","Sachsen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Sachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Sachsen-Anhalt","kein Migrationshintergrund","150","0.220365355996699","0.191388314525981","0.249342397467417"
"Keine Sorgen","2008","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Thüringen","kein Migrationshintergrund","178","0.220380352801247","0.192547602829505","0.248213102772988"
"Keine Sorgen","2008","Thüringen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2008","Thüringen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Schleswig-Holstein","kein Migrationshintergrund","67","0.175748329515889","0.140582784317506","0.210913874714272"
"Große Sorgen","2009","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Hamburg","kein Migrationshintergrund","41","0.14712229273794","0.102675973485976","0.191568611989903"
"Große Sorgen","2009","Hamburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Hamburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Niedersachsen","kein Migrationshintergrund","303","0.215158148684468","0.193977760241743","0.236338537127193"
"Große Sorgen","2009","Niedersachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Bremen","kein Migrationshintergrund","","","",""
"Große Sorgen","2009","Bremen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Bremen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Nordrhein-Westfalen","kein Migrationshintergrund","598","0.194967786229171","0.180683537355515","0.209252035102828"
"Große Sorgen","2009","Nordrhein-Westfalen","direkter Migrationshintergrund","99","0.21858126482822","0.179921054892389","0.257241474764051"
"Große Sorgen","2009","Nordrhein-Westfalen","indirekter Migrationshintergrund","55","0.262447983512802","0.200696309848868","0.324199657176736"
"Große Sorgen","2009","Hessen","kein Migrationshintergrund","181","0.192827971656014","0.168227825523546","0.217428117788482"
"Große Sorgen","2009","Hessen","direkter Migrationshintergrund","35","0.253877797688897","0.1860141982793","0.321741397098495"
"Große Sorgen","2009","Hessen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","111","0.161668321531529","0.133833793744845","0.189502849318214"
"Große Sorgen","2009","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Baden-Württemberg","kein Migrationshintergrund","255","0.173915822492884","0.155296740742555","0.192534904243213"
"Große Sorgen","2009","Baden-Württemberg","direkter Migrationshintergrund","47","0.182456020582945","0.141877787666334","0.223034253499557"
"Große Sorgen","2009","Baden-Württemberg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Bayern","kein Migrationshintergrund","396","0.190432369844672","0.174043811649712","0.206820928039631"
"Große Sorgen","2009","Bayern","direkter Migrationshintergrund","53","0.181854664185358","0.134787753934524","0.228921574436191"
"Große Sorgen","2009","Bayern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Saarland","kein Migrationshintergrund","","","",""
"Große Sorgen","2009","Saarland","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Saarland","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Berlin","kein Migrationshintergrund","175","0.289982472742807","0.254062312696973","0.325902632788642"
"Große Sorgen","2009","Berlin","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Berlin","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Brandenburg","kein Migrationshintergrund","161","0.197992412677741","0.169661875632359","0.226322949723124"
"Große Sorgen","2009","Brandenburg","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Brandenburg","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Mecklenburg-Vorpommern","kein Migrationshintergrund","99","0.266268051687522","0.226050340982296","0.306485762392748"
"Große Sorgen","2009","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Sachsen","kein Migrationshintergrund","200","0.155655135055662","0.136164442990472","0.175145827120851"
"Große Sorgen","2009","Sachsen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Sachsen","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Sachsen-Anhalt","kein Migrationshintergrund","165","0.219493848986363","0.189812261004292","0.249175436968435"
"Große Sorgen","2009","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Große Sorgen","2009","Thüringen","kein Migrationshintergrund","173","0.225812104329462","0.196874824482098","0.254749384176826"
"Große Sorgen","2009","Thüringen","direkter Migrationshintergrund","","","",""
"Große Sorgen","2009","Thüringen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Schleswig-Holstein","kein Migrationshintergrund","248","0.592629469862235","0.547232354231515","0.638026585492955"
"Einige Sorgen","2009","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Hamburg","kein Migrationshintergrund","150","0.632222902726949","0.571719384332379","0.692726421121518"
"Einige Sorgen","2009","Hamburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Hamburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Niedersachsen","kein Migrationshintergrund","834","0.559610867063572","0.534023516979869","0.585198217147274"
"Einige Sorgen","2009","Niedersachsen","direkter Migrationshintergrund","79","0.569078679640074","0.484600164073255","0.653557195206892"
"Einige Sorgen","2009","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Bremen","kein Migrationshintergrund","56","0.535375644800604","0.443417720391155","0.627333569210053"
"Einige Sorgen","2009","Bremen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Bremen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Nordrhein-Westfalen","kein Migrationshintergrund","1715","0.590187725604932","0.572455758543235","0.607919692666629"
"Einige Sorgen","2009","Nordrhein-Westfalen","direkter Migrationshintergrund","209","0.457373175763416","0.410771470855703","0.503974880671129"
"Einige Sorgen","2009","Nordrhein-Westfalen","indirekter Migrationshintergrund","91","0.481521016636801","0.411390992656668","0.551651040616934"
"Einige Sorgen","2009","Hessen","kein Migrationshintergrund","600","0.615243828754227","0.584905891484669","0.645581766023785"
"Einige Sorgen","2009","Hessen","direkter Migrationshintergrund","68","0.455283431452211","0.377632662075937","0.532934200828485"
"Einige Sorgen","2009","Hessen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","344","0.504507304126739","0.466705214101593","0.542309394151886"
"Einige Sorgen","2009","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","42","0.362047404371603","0.270557729993106","0.4535370787501"
"Einige Sorgen","2009","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Baden-Württemberg","kein Migrationshintergrund","922","0.601911858826885","0.577866424311843","0.625957293341928"
"Einige Sorgen","2009","Baden-Württemberg","direkter Migrationshintergrund","174","0.50900057573106","0.456476538891041","0.561524612571078"
"Einige Sorgen","2009","Baden-Württemberg","indirekter Migrationshintergrund","79","0.560688478961507","0.482047395512407","0.639329562410608"
"Einige Sorgen","2009","Bayern","kein Migrationshintergrund","1332","0.598779186368655","0.578320918101649","0.619237454635661"
"Einige Sorgen","2009","Bayern","direkter Migrationshintergrund","143","0.597792906518207","0.537960223272823","0.657625589763591"
"Einige Sorgen","2009","Bayern","indirekter Migrationshintergrund","68","0.557770024473946","0.46964082006331","0.645899228884582"
"Einige Sorgen","2009","Saarland","kein Migrationshintergrund","69","0.404191139165408","0.327672643967644","0.480709634363173"
"Einige Sorgen","2009","Saarland","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Saarland","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Berlin","kein Migrationshintergrund","343","0.573608069682085","0.53445823176148","0.61275790760269"
"Einige Sorgen","2009","Berlin","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Berlin","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Brandenburg","kein Migrationshintergrund","469","0.611985603772055","0.577340982546517","0.646630224997593"
"Einige Sorgen","2009","Brandenburg","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Brandenburg","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Mecklenburg-Vorpommern","kein Migrationshintergrund","288","0.567148626105808","0.522066234923014","0.612231017288603"
"Einige Sorgen","2009","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Sachsen","kein Migrationshintergrund","825","0.603935830130581","0.577641399188738","0.630230261072425"
"Einige Sorgen","2009","Sachsen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Sachsen","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Sachsen-Anhalt","kein Migrationshintergrund","440","0.556207135126218","0.520578742815372","0.591835527437065"
"Einige Sorgen","2009","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Thüringen","kein Migrationshintergrund","455","0.528673674955072","0.494126256677047","0.563221093233097"
"Einige Sorgen","2009","Thüringen","direkter Migrationshintergrund","","","",""
"Einige Sorgen","2009","Thüringen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Schleswig-Holstein","kein Migrationshintergrund","135","0.231622200621877","0.192644220475486","0.270600180768267"
"Keine Sorgen","2009","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Hamburg","kein Migrationshintergrund","53","0.220654804535112","0.168622291325534","0.272687317744689"
"Keine Sorgen","2009","Hamburg","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Hamburg","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Niedersachsen","kein Migrationshintergrund","309","0.225230984251961","0.203699987570424","0.246761980933497"
"Keine Sorgen","2009","Niedersachsen","direkter Migrationshintergrund","35","0.335931987396168","0.255358328493447","0.416505646298888"
"Keine Sorgen","2009","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Bremen","kein Migrationshintergrund","32","0.251887085769524","0.171849239067731","0.331924932471317"
"Keine Sorgen","2009","Bremen","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Bremen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Nordrhein-Westfalen","kein Migrationshintergrund","642","0.214844488165897","0.200036048559749","0.229652927772045"
"Keine Sorgen","2009","Nordrhein-Westfalen","direkter Migrationshintergrund","131","0.324045559408363","0.280265375576297","0.36782574324043"
"Keine Sorgen","2009","Nordrhein-Westfalen","indirekter Migrationshintergrund","49","0.256030999850397","0.19477417511532","0.317287824585474"
"Keine Sorgen","2009","Hessen","kein Migrationshintergrund","207","0.191928199589759","0.167371839732649","0.216484559446868"
"Keine Sorgen","2009","Hessen","direkter Migrationshintergrund","55","0.290838770858892","0.220024923605158","0.361652618112626"
"Keine Sorgen","2009","Hessen","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","217","0.333824374341731","0.298169669501179","0.369479079182284"
"Keine Sorgen","2009","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","39","0.378755011242293","0.286411623865515","0.471098398619071"
"Keine Sorgen","2009","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Baden-Württemberg","kein Migrationshintergrund","415","0.22417231868023","0.20368664800491","0.24465798935555"
"Keine Sorgen","2009","Baden-Württemberg","direkter Migrationshintergrund","127","0.308543403685995","0.260014658246165","0.357072149125825"
"Keine Sorgen","2009","Baden-Württemberg","indirekter Migrationshintergrund","46","0.255200191204746","0.18611854923387","0.324281833175622"
"Keine Sorgen","2009","Bayern","kein Migrationshintergrund","477","0.210788443786673","0.193764353619803","0.227812533953543"
"Keine Sorgen","2009","Bayern","direkter Migrationshintergrund","62","0.220352429296435","0.169776214325234","0.270928644267637"
"Keine Sorgen","2009","Bayern","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Saarland","kein Migrationshintergrund","66","0.402488019192255","0.326021849702748","0.478954188681761"
"Keine Sorgen","2009","Saarland","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Saarland","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Berlin","kein Migrationshintergrund","95","0.136409457575108","0.109239182610941","0.163579732539274"
"Keine Sorgen","2009","Berlin","direkter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Berlin","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","2009","Brandenburg","kein Migrationshintergrund","130","0.190021983550204","0.162129972126253","0.217913994974155"
