year,pgisced97,sex,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Primary Level,female,Not concerned at all,0.38736,31,74,0.27561,0.49911
2009,Lower Secondary Level,male,Very concerned,0.24420,114,550,0.20826,0.28014
2009,Lower Secondary Level,male,Somewhat concerned,0.42823,256,550,0.38684,0.46962
2009,Lower Secondary Level,male,Not concerned at all,0.32757,180,550,0.28831,0.36683
2009,Lower Secondary Level,female,Very concerned,0.21988,233,1212,0.19655,0.24320
2009,Lower Secondary Level,female,Somewhat concerned,0.51596,641,1212,0.48781,0.54411
2009,Lower Secondary Level,female,Not concerned at all,0.26416,338,1212,0.23933,0.28900
2009,Upper Secondary Level,male,Very concerned,0.17561,750,4258,0.16418,0.18704
2009,Upper Secondary Level,male,Somewhat concerned,0.55635,2341,4258,0.54143,0.57128
2009,Upper Secondary Level,male,Not concerned at all,0.26804,1167,4258,0.25473,0.28134
2009,Upper Secondary Level,female,Very concerned,0.21223,984,4743,0.20059,0.22387
2009,Upper Secondary Level,female,Somewhat concerned,0.59165,2810,4743,0.57766,0.60564
2009,Upper Secondary Level,female,Not concerned at all,0.19612,949,4743,0.18482,0.20742
2009,Post-secondary Non-tertiary Level,male,Very concerned,0.24814,80,386,0.20499,0.29129
2009,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.58631,236,386,0.53711,0.63551
2009,Post-secondary Non-tertiary Level,male,Not concerned at all,0.16555,70,386,0.12842,0.20268
2009,Post-secondary Non-tertiary Level,female,Very concerned,0.21325,123,607,0.18063,0.24586
2009,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.59300,360,607,0.55388,0.63211
2009,Post-secondary Non-tertiary Level,female,Not concerned at all,0.19376,124,607,0.16229,0.22523
2009,First Stage of Tertiary Education,male,Very concerned,0.20060,137,774,0.17237,0.22883
2009,First Stage of Tertiary Education,male,Somewhat concerned,0.56980,445,774,0.53490,0.60470
2009,First Stage of Tertiary Education,male,Not concerned at all,0.22960,192,774,0.19995,0.25925
2009,First Stage of Tertiary Education,female,Very concerned,0.25163,131,546,0.21519,0.28806
2009,First Stage of Tertiary Education,female,Somewhat concerned,0.60170,321,546,0.56060,0.64281
2009,First Stage of Tertiary Education,female,Not concerned at all,0.14667,94,546,0.11697,0.17637
2009,Second Stage of Tertiary Education,male,Very concerned,0.18032,383,2176,0.16416,0.19648
2009,Second Stage of Tertiary Education,male,Somewhat concerned,0.59493,1293,2176,0.57430,0.61556
2009,Second Stage of Tertiary Education,male,Not concerned at all,0.22475,500,2176,0.20721,0.24229
2009,Second Stage of Tertiary Education,female,Very concerned,0.19443,378,1840,0.17634,0.21252
2009,Second Stage of Tertiary Education,female,Somewhat concerned,0.63184,1159,1840,0.60980,0.65388
2009,Second Stage of Tertiary Education,female,Not concerned at all,0.17373,303,1840,0.15641,0.19105
2010,No answer / don't know,male,Very concerned,0.26126,31,155,0.19188,0.33065
2010,No answer / don't know,male,Somewhat concerned,0.45560,68,155,0.37695,0.53426
2010,No answer / don't know,male,Not concerned at all,0.28313,56,155,0.21198,0.35429
2010,No answer / don't know,female,Very concerned,0.24687,39,157,0.17920,0.31453
2010,No answer / don't know,female,Somewhat concerned,0.51993,86,157,0.44153,0.59833
2010,No answer / don't know,female,Not concerned at all,0.23321,32,157,0.16685,0.29956
2010,Pre-primary Level,male,Very concerned,0.20561,50,226,0.15280,0.25841
2010,Pre-primary Level,male,Somewhat concerned,0.54370,114,226,0.47862,0.60878
2010,Pre-primary Level,male,Not concerned at all,0.25069,62,226,0.19406,0.30733
2010,Pre-primary Level,female,Very concerned,0.22325,52,187,0.16340,0.28309
2010,Pre-primary Level,female,Somewhat concerned,0.49773,98,187,0.42587,0.56959
2010,Pre-primary Level,female,Not concerned at all,0.27902,37,187,0.21456,0.34348
2010,Primary Level,male,Very concerned,0.21252,38,128,0.14137,0.28367
2010,Primary Level,male,Somewhat concerned,0.51209,53,128,0.42516,0.59903
2010,Primary Level,male,Not concerned at all,0.27538,37,128,0.19769,0.35308
2010,Primary Level,female,Very concerned,0.34277,73,205,0.27764,0.40790
2010,Primary Level,female,Somewhat concerned,0.37342,84,205,0.30705,0.43980
2010,Primary Level,female,Not concerned at all,0.28381,48,205,0.22194,0.34567
2010,Lower Secondary Level,male,Very concerned,0.26773,185,795,0.23693,0.29852
2010,Lower Secondary Level,male,Somewhat concerned,0.43995,361,795,0.40543,0.47448
2010,Lower Secondary Level,male,Not concerned at all,0.29232,249,795,0.26069,0.32396
2010,Lower Secondary Level,female,Very concerned,0.21495,362,1625,0.19497,0.23493
2010,Lower Secondary Level,female,Somewhat concerned,0.50524,848,1625,0.48092,0.52956
2010,Lower Secondary Level,female,Not concerned at all,0.27982,415,1625,0.25798,0.30165
2010,Upper Secondary Level,male,Very concerned,0.18297,1019,5228,0.17249,0.19345
2010,Upper Secondary Level,male,Somewhat concerned,0.54453,2796,5228,0.53103,0.55803
2010,Upper Secondary Level,male,Not concerned at all,0.27250,1413,5228,0.26043,0.28457
2010,Upper Secondary Level,female,Very concerned,0.23018,1588,6432,0.21989,0.24046
2010,Upper Secondary Level,female,Somewhat concerned,0.57954,3648,6432,0.56748,0.59160
2010,Upper Secondary Level,female,Not concerned at all,0.19028,1196,6432,0.18069,0.19988
2010,Post-secondary Non-tertiary Level,male,Very concerned,0.17665,119,590,0.14585,0.20745
2010,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.58815,345,590,0.54840,0.62789
2010,Post-secondary Non-tertiary Level,male,Not concerned at all,0.23521,126,590,0.20095,0.26946
2010,Post-secondary Non-tertiary Level,female,Very concerned,0.22315,270,1109,0.19863,0.24766
2010,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.56850,625,1109,0.53933,0.59766
2010,Post-secondary Non-tertiary Level,female,Not concerned at all,0.20836,214,1109,0.18444,0.23227
2010,First Stage of Tertiary Education,male,Very concerned,0.20428,183,959,0.17875,0.22981
2010,First Stage of Tertiary Education,male,Somewhat concerned,0.60294,565,959,0.57196,0.63393
2010,First Stage of Tertiary Education,male,Not concerned at all,0.19278,211,959,0.16780,0.21776
2010,First Stage of Tertiary Education,female,Very concerned,0.25204,156,648,0.21858,0.28549
2010,First Stage of Tertiary Education,female,Somewhat concerned,0.57545,388,648,0.53737,0.61354
2010,First Stage of Tertiary Education,female,Not concerned at all,0.17251,104,648,0.14340,0.20162
2010,Second Stage of Tertiary Education,male,Very concerned,0.15123,442,2752,0.13784,0.16462
2010,Second Stage of Tertiary Education,male,Somewhat concerned,0.59116,1668,2752,0.57279,0.60953
2010,Second Stage of Tertiary Education,male,Not concerned at all,0.25761,642,2752,0.24127,0.27395
2010,Second Stage of Tertiary Education,female,Very concerned,0.20551,519,2591,0.18995,0.22107
2010,Second Stage of Tertiary Education,female,Somewhat concerned,0.61821,1644,2591,0.59950,0.63692
2010,Second Stage of Tertiary Education,female,Not concerned at all,0.17628,428,2591,0.16161,0.19096
2011,No answer / don't know,male,Somewhat concerned,0.39406,63,130,0.30973,0.47838
2011,No answer / don't know,male,Not concerned at all,0.41623,67,130,0.33116,0.50129
2011,No answer / don't know,female,Very concerned,0.25982,32,151,0.18964,0.33000
2011,No answer / don't know,female,Somewhat concerned,0.51639,75,151,0.43641,0.59636
2011,No answer / don't know,female,Not concerned at all,0.22379,44,151,0.15709,0.29049
2011,Pre-primary Level,male,Very concerned,0.24879,34,160,0.18160,0.31599
2011,Pre-primary Level,male,Somewhat concerned,0.44983,79,160,0.37250,0.52715
2011,Pre-primary Level,male,Not concerned at all,0.30138,47,160,0.23006,0.37270
2011,Pre-primary Level,female,Very concerned,0.23287,34,151,0.16523,0.30051
2011,Pre-primary Level,female,Somewhat concerned,0.51088,77,151,0.43088,0.59088
2011,Pre-primary Level,female,Not concerned at all,0.25625,40,151,0.18639,0.32611
2011,Primary Level,male,Not concerned at all,0.44638,33,33,0.27414,0.61862
2011,Primary Level,female,Somewhat concerned,0.47681,62,107,0.38172,0.57189
2011,Primary Level,female,Not concerned at all,0.33668,45,107,0.24671,0.42664
2011,Lower Secondary Level,male,Very concerned,0.23879,129,651,0.20601,0.27156
2011,Lower Secondary Level,male,Somewhat concerned,0.42082,295,651,0.38287,0.45878
2011,Lower Secondary Level,male,Not concerned at all,0.34039,227,651,0.30396,0.37682
2011,Lower Secondary Level,female,Very concerned,0.18820,265,1449,0.16807,0.20834
2011,Lower Secondary Level,female,Somewhat concerned,0.50432,734,1449,0.47857,0.53008
2011,Lower Secondary Level,female,Not concerned at all,0.30747,450,1449,0.28371,0.33124
2011,Upper Secondary Level,male,Very concerned,0.17099,847,4828,0.16036,0.18161
2011,Upper Secondary Level,male,Somewhat concerned,0.53538,2558,4828,0.52131,0.54945
2011,Upper Secondary Level,male,Not concerned at all,0.29363,1423,4828,0.28078,0.30648
2011,Upper Secondary Level,female,Very concerned,0.22574,1195,5509,0.21469,0.23678
2011,Upper Secondary Level,female,Somewhat concerned,0.55277,3102,5509,0.53964,0.56590
2011,Upper Secondary Level,female,Not concerned at all,0.22150,1212,5509,0.21053,0.23246
2011,Post-secondary Non-tertiary Level,male,Very concerned,0.18082,82,443,0.14494,0.21670
2011,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.53686,243,443,0.49038,0.58335
2011,Post-secondary Non-tertiary Level,male,Not concerned at all,0.28232,118,443,0.24035,0.32428
2011,Post-secondary Non-tertiary Level,female,Very concerned,0.19491,143,746,0.16647,0.22336
2011,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.58320,438,746,0.54779,0.61860
2011,Post-secondary Non-tertiary Level,female,Not concerned at all,0.22189,165,746,0.19205,0.25173
2011,First Stage of Tertiary Education,male,Very concerned,0.18547,140,888,0.15989,0.21105
2011,First Stage of Tertiary Education,male,Somewhat concerned,0.56133,509,888,0.52867,0.59399
2011,First Stage of Tertiary Education,male,Not concerned at all,0.25320,239,888,0.22459,0.28182
2011,First Stage of Tertiary Education,female,Very concerned,0.23182,121,541,0.19623,0.26741
2011,First Stage of Tertiary Education,female,Somewhat concerned,0.56045,317,541,0.51859,0.60231
2011,First Stage of Tertiary Education,female,Not concerned at all,0.20773,103,541,0.17351,0.24195
2011,Second Stage of Tertiary Education,male,Very concerned,0.13251,340,2449,0.11908,0.14594
2011,Second Stage of Tertiary Education,male,Somewhat concerned,0.57560,1427,2449,0.55602,0.59518
2011,Second Stage of Tertiary Education,male,Not concerned at all,0.29189,682,2449,0.27388,0.30990
2011,Second Stage of Tertiary Education,female,Very concerned,0.19892,404,2102,0.18185,0.21599
2011,Second Stage of Tertiary Education,female,Somewhat concerned,0.58733,1293,2102,0.56628,0.60839
2011,Second Stage of Tertiary Education,female,Not concerned at all,0.21375,405,2102,0.19622,0.23128
2012,No answer / don't know,male,Somewhat concerned,0.50133,76,122,0.41224,0.59042
2012,No answer / don't know,male,Not concerned at all,0.28470,46,122,0.20429,0.36511
2012,No answer / don't know,female,Somewhat concerned,0.48357,70,70,0.36565,0.60148
2012,Pre-primary Level,male,Somewhat concerned,0.52487,66,107,0.42980,0.61994
2012,Pre-primary Level,male,Not concerned at all,0.30457,41,107,0.21696,0.39218
2012,Pre-primary Level,female,Very concerned,0.17077,32,146,0.10952,0.23202
2012,Pre-primary Level,female,Somewhat concerned,0.56112,78,146,0.48034,0.64189
2012,Pre-primary Level,female,Not concerned at all,0.26811,36,146,0.19601,0.34022
2012,Primary Level,male,Somewhat concerned,0.46673,35,70,0.34901,0.58445
2012,Primary Level,male,Not concerned at all,0.38377,35,70,0.26903,0.49852
2012,Primary Level,female,Very concerned,0.26252,44,133,0.18746,0.33759
2012,Primary Level,female,Somewhat concerned,0.46334,55,133,0.37827,0.54841
2012,Primary Level,female,Not concerned at all,0.27413,34,133,0.19804,0.35023
2012,Lower Secondary Level,male,Very concerned,0.24733,137,672,0.21468,0.27997
2012,Lower Secondary Level,male,Somewhat concerned,0.43238,307,672,0.39490,0.46987
2012,Lower Secondary Level,male,Not concerned at all,0.32029,228,672,0.28499,0.35559
2012,Lower Secondary Level,female,Very concerned,0.21619,299,1413,0.19472,0.23767
2012,Lower Secondary Level,female,Somewhat concerned,0.53566,729,1413,0.50965,0.56168
2012,Lower Secondary Level,female,Not concerned at all,0.24814,385,1413,0.22561,0.27067
2012,Upper Secondary Level,male,Very concerned,0.20113,899,4751,0.18973,0.21253
2012,Upper Secondary Level,male,Somewhat concerned,0.52844,2560,4751,0.51424,0.54263
2012,Upper Secondary Level,male,Not concerned at all,0.27043,1292,4751,0.25780,0.28306
2012,Upper Secondary Level,female,Very concerned,0.23882,1254,5471,0.22752,0.25011
2012,Upper Secondary Level,female,Somewhat concerned,0.56199,3128,5471,0.54884,0.57514
2012,Upper Secondary Level,female,Not concerned at all,0.19919,1089,5471,0.18861,0.20978
2012,Post-secondary Non-tertiary Level,male,Very concerned,0.20515,87,449,0.16776,0.24254
2012,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.55074,250,449,0.50467,0.59680
2012,Post-secondary Non-tertiary Level,male,Not concerned at all,0.24411,112,449,0.20434,0.28389
2012,Post-secondary Non-tertiary Level,female,Very concerned,0.21570,159,752,0.18628,0.24511
2012,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.60285,459,752,0.56785,0.63784
2012,Post-secondary Non-tertiary Level,female,Not concerned at all,0.18145,134,752,0.15389,0.20902
2012,First Stage of Tertiary Education,male,Very concerned,0.19462,167,894,0.16866,0.22059
2012,First Stage of Tertiary Education,male,Somewhat concerned,0.56265,509,894,0.53011,0.59518
2012,First Stage of Tertiary Education,male,Not concerned at all,0.24273,218,894,0.21461,0.27085
2012,First Stage of Tertiary Education,female,Very concerned,0.22412,119,541,0.18895,0.25929
2012,First Stage of Tertiary Education,female,Somewhat concerned,0.60724,332,541,0.56605,0.64843
2012,First Stage of Tertiary Education,female,Not concerned at all,0.16864,90,541,0.13706,0.20022
2012,Second Stage of Tertiary Education,male,Very concerned,0.14507,385,2450,0.13112,0.15902
2012,Second Stage of Tertiary Education,male,Somewhat concerned,0.58462,1479,2450,0.56510,0.60413
2012,Second Stage of Tertiary Education,male,Not concerned at all,0.27031,586,2450,0.25272,0.28790
2012,Second Stage of Tertiary Education,female,Very concerned,0.23175,485,2172,0.21400,0.24950
2012,Second Stage of Tertiary Education,female,Somewhat concerned,0.61121,1348,2172,0.59070,0.63172
2012,Second Stage of Tertiary Education,female,Not concerned at all,0.15704,339,2172,0.14174,0.17235
2013,No answer / don't know,male,Very concerned,0.22252,32,171,0.16000,0.28505
2013,No answer / don't know,male,Somewhat concerned,0.33699,61,171,0.26593,0.40804
2013,No answer / don't know,male,Not concerned at all,0.44049,78,171,0.36586,0.51512
2013,No answer / don't know,female,Very concerned,0.15652,38,183,0.10373,0.20931
2013,No answer / don't know,female,Somewhat concerned,0.42493,75,183,0.35311,0.49675
2013,No answer / don't know,female,Not concerned at all,0.41855,70,183,0.34688,0.49022
2013,Pre-primary Level,male,Very concerned,0.22150,40,211,0.16533,0.27766
2013,Pre-primary Level,male,Somewhat concerned,0.33427,77,211,0.27047,0.39808
2013,Pre-primary Level,male,Not concerned at all,0.44423,94,211,0.37703,0.51144
2013,Pre-primary Level,female,Very concerned,0.16370,34,216,0.11424,0.21316
2013,Pre-primary Level,female,Somewhat concerned,0.53540,112,216,0.46873,0.60207
2013,Pre-primary Level,female,Not concerned at all,0.30090,70,216,0.23959,0.36221
2013,Primary Level,male,Very concerned,0.10959,35,211,0.06734,0.15184
2013,Primary Level,male,Somewhat concerned,0.50066,80,211,0.43303,0.56828
2013,Primary Level,male,Not concerned at all,0.38976,96,211,0.32379,0.45572
2013,Primary Level,female,Very concerned,0.20737,48,275,0.15937,0.25538
2013,Primary Level,female,Somewhat concerned,0.39965,105,275,0.34165,0.45765
2013,Primary Level,female,Not concerned at all,0.39297,122,275,0.33514,0.45081
2013,Lower Secondary Level,male,Very concerned,0.18723,156,1099,0.16416,0.21031
2013,Lower Secondary Level,male,Somewhat concerned,0.44316,450,1099,0.41377,0.47254
2013,Lower Secondary Level,male,Not concerned at all,0.36961,493,1099,0.34106,0.39816
2013,Lower Secondary Level,female,Very concerned,0.19473,329,1812,0.17649,0.21297
2013,Lower Secondary Level,female,Somewhat concerned,0.49574,846,1812,0.47271,0.51877
2013,Lower Secondary Level,female,Not concerned at all,0.30953,637,1812,0.28824,0.33083
2013,Upper Secondary Level,male,Very concerned,0.16549,833,5150,0.15534,0.17564
2013,Upper Secondary Level,male,Somewhat concerned,0.52473,2575,5150,0.51108,0.53837
2013,Upper Secondary Level,male,Not concerned at all,0.30979,1742,5150,0.29715,0.32242
2013,Upper Secondary Level,female,Very concerned,0.21654,1235,5850,0.20599,0.22710
2013,Upper Secondary Level,female,Somewhat concerned,0.56430,3186,5850,0.55160,0.57701
2013,Upper Secondary Level,female,Not concerned at all,0.21915,1429,5850,0.20855,0.22976
2013,Post-secondary Non-tertiary Level,male,Very concerned,0.18209,97,650,0.15240,0.21178
2013,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.52970,323,650,0.49130,0.56810
2013,Post-secondary Non-tertiary Level,male,Not concerned at all,0.28821,230,650,0.25336,0.32305
2013,Post-secondary Non-tertiary Level,female,Very concerned,0.18426,168,1022,0.16048,0.20804
2013,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.61468,547,1022,0.58483,0.64454
2013,Post-secondary Non-tertiary Level,female,Not concerned at all,0.20106,307,1022,0.17647,0.22564
2013,First Stage of Tertiary Education,male,Very concerned,0.15895,148,852,0.13438,0.18351
2013,First Stage of Tertiary Education,male,Somewhat concerned,0.58355,473,852,0.55043,0.61668
2013,First Stage of Tertiary Education,male,Not concerned at all,0.25750,231,852,0.22812,0.28688
2013,First Stage of Tertiary Education,female,Very concerned,0.24881,129,513,0.21136,0.28626
2013,First Stage of Tertiary Education,female,Somewhat concerned,0.54741,296,513,0.50429,0.59052
2013,First Stage of Tertiary Education,female,Not concerned at all,0.20379,88,513,0.16890,0.23868
2013,Second Stage of Tertiary Education,male,Very concerned,0.14023,411,2800,0.12736,0.15309
2013,Second Stage of Tertiary Education,male,Somewhat concerned,0.56687,1548,2800,0.54851,0.58522
2013,Second Stage of Tertiary Education,male,Not concerned at all,0.29291,841,2800,0.27605,0.30977
2013,Second Stage of Tertiary Education,female,Very concerned,0.19815,486,2648,0.18296,0.21333
2013,Second Stage of Tertiary Education,female,Somewhat concerned,0.58454,1514,2648,0.56577,0.60331
2013,Second Stage of Tertiary Education,female,Not concerned at all,0.21731,648,2648,0.20160,0.23302
2014,No answer / don't know,male,Very concerned,0.17514,63,325,0.13375,0.21652
2014,No answer / don't know,male,Somewhat concerned,0.48384,148,325,0.42942,0.53825
2014,No answer / don't know,male,Not concerned at all,0.34102,114,325,0.28940,0.39264
2014,No answer / don't know,female,Very concerned,0.22680,73,278,0.17748,0.27612
2014,No answer / don't know,female,Somewhat concerned,0.53270,132,278,0.47395,0.59146
2014,No answer / don't know,female,Not concerned at all,0.24050,73,278,0.19017,0.29083
2014,Pre-primary Level,male,Very concerned,0.17537,39,211,0.12394,0.22681
2014,Pre-primary Level,male,Somewhat concerned,0.36394,96,211,0.29887,0.42902
2014,Pre-primary Level,male,Not concerned at all,0.46069,76,211,0.39327,0.52810
2014,Pre-primary Level,female,Very concerned,0.25770,61,232,0.20129,0.31410
2014,Pre-primary Level,female,Somewhat concerned,0.46273,121,232,0.39843,0.52703
2014,Pre-primary Level,female,Not concerned at all,0.27957,50,232,0.22170,0.33745
2014,Primary Level,male,Very concerned,0.18945,49,208,0.13607,0.24283
2014,Primary Level,male,Somewhat concerned,0.38655,79,208,0.32021,0.45289
2014,Primary Level,male,Not concerned at all,0.42400,80,208,0.35668,0.49132
2014,Primary Level,female,Very concerned,0.32982,91,287,0.27533,0.38431
2014,Primary Level,female,Somewhat concerned,0.39164,113,287,0.33507,0.44821
2014,Primary Level,female,Not concerned at all,0.27854,83,287,0.22659,0.33050
2014,Lower Secondary Level,male,Very concerned,0.20625,244,1177,0.18312,0.22937
2014,Lower Secondary Level,male,Somewhat concerned,0.46371,543,1177,0.43521,0.49221
2014,Lower Secondary Level,male,Not concerned at all,0.33005,390,1177,0.30317,0.35692
2014,Lower Secondary Level,female,Very concerned,0.21332,439,1895,0.19487,0.23177
2014,Lower Secondary Level,female,Somewhat concerned,0.53902,943,1895,0.51657,0.56147
2014,Lower Secondary Level,female,Not concerned at all,0.24766,513,1895,0.22822,0.26710
2014,Upper Secondary Level,male,Very concerned,0.18437,1088,5628,0.17424,0.19450
2014,Upper Secondary Level,male,Somewhat concerned,0.53550,3041,5628,0.52247,0.54853
2014,Upper Secondary Level,male,Not concerned at all,0.28013,1499,5628,0.26840,0.29187
2014,Upper Secondary Level,female,Very concerned,0.25106,1732,6834,0.24078,0.26134
2014,Upper Secondary Level,female,Somewhat concerned,0.55011,3768,6834,0.53831,0.56190
2014,Upper Secondary Level,female,Not concerned at all,0.19883,1334,6834,0.18937,0.20830
2014,Post-secondary Non-tertiary Level,male,Very concerned,0.20462,144,746,0.17565,0.23359
2014,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.50615,397,746,0.47024,0.54205
2014,Post-secondary Non-tertiary Level,male,Not concerned at all,0.28924,205,746,0.25668,0.32179
2014,Post-secondary Non-tertiary Level,female,Very concerned,0.23472,286,1294,0.21161,0.25782
2014,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.59573,738,1294,0.56898,0.62248
2014,Post-secondary Non-tertiary Level,female,Not concerned at all,0.16955,270,1294,0.14910,0.19001
2014,First Stage of Tertiary Education,male,Very concerned,0.17356,189,981,0.14984,0.19727
2014,First Stage of Tertiary Education,male,Somewhat concerned,0.60674,571,981,0.57615,0.63732
2014,First Stage of Tertiary Education,male,Not concerned at all,0.21971,221,981,0.19378,0.24563
2014,First Stage of Tertiary Education,female,Very concerned,0.27208,165,606,0.23662,0.30754
2014,First Stage of Tertiary Education,female,Somewhat concerned,0.61902,362,606,0.58032,0.65772
2014,First Stage of Tertiary Education,female,Not concerned at all,0.10890,79,606,0.08408,0.13373
2014,Second Stage of Tertiary Education,male,Very concerned,0.15735,515,3090,0.14451,0.17019
2014,Second Stage of Tertiary Education,male,Somewhat concerned,0.58679,1856,3090,0.56942,0.60415
2014,Second Stage of Tertiary Education,male,Not concerned at all,0.25587,719,3090,0.24048,0.27125
2014,Second Stage of Tertiary Education,female,Very concerned,0.23252,697,3107,0.21766,0.24737
2014,Second Stage of Tertiary Education,female,Somewhat concerned,0.61254,1893,3107,0.59541,0.62968
2014,Second Stage of Tertiary Education,female,Not concerned at all,0.15494,517,3107,0.14221,0.16766
2015,No answer / don't know,male,Very concerned,0.26107,87,318,0.21272,0.30943
2015,No answer / don't know,male,Somewhat concerned,0.48255,148,318,0.42754,0.53756
2015,No answer / don't know,male,Not concerned at all,0.25637,83,318,0.20831,0.30444
2015,No answer / don't know,female,Very concerned,0.38192,118,309,0.32766,0.43618
2015,No answer / don't know,female,Somewhat concerned,0.43639,134,309,0.38100,0.49178
2015,No answer / don't know,female,Not concerned at all,0.18169,57,309,0.13863,0.22475
2015,Pre-primary Level,male,Very concerned,0.34851,57,168,0.27624,0.42078
2015,Pre-primary Level,male,Somewhat concerned,0.41153,67,168,0.33689,0.48617
2015,Pre-primary Level,male,Not concerned at all,0.23996,44,168,0.17519,0.30473
2015,Pre-primary Level,female,Very concerned,0.33064,80,182,0.26210,0.39917
2015,Pre-primary Level,female,Somewhat concerned,0.56413,102,182,0.49189,0.63637
2015,Primary Level,male,Very concerned,0.25571,57,213,0.19698,0.31444
2015,Primary Level,male,Somewhat concerned,0.40167,81,213,0.33567,0.46766
2015,Primary Level,male,Not concerned at all,0.34262,75,213,0.27874,0.40651
2015,Primary Level,female,Very concerned,0.30295,79,306,0.25138,0.35453
2015,Primary Level,female,Somewhat concerned,0.44454,132,306,0.38877,0.50031
2015,Primary Level,female,Not concerned at all,0.25251,95,306,0.20375,0.30127
2015,Lower Secondary Level,male,Very concerned,0.29106,310,1158,0.26489,0.31724
2015,Lower Secondary Level,male,Somewhat concerned,0.44738,517,1158,0.41873,0.47603
2015,Lower Secondary Level,male,Not concerned at all,0.26156,331,1158,0.23623,0.28688
2015,Lower Secondary Level,female,Very concerned,0.31685,536,1761,0.29511,0.33859
2015,Lower Secondary Level,female,Somewhat concerned,0.50405,835,1761,0.48069,0.52741
2015,Lower Secondary Level,female,Not concerned at all,0.17910,390,1761,0.16119,0.19702
2015,Upper Secondary Level,male,Very concerned,0.30906,1563,5433,0.29677,0.32135
2015,Upper Secondary Level,male,Somewhat concerned,0.49889,2740,5433,0.48559,0.51219
2015,Upper Secondary Level,male,Not concerned at all,0.19205,1130,5433,0.18158,0.20253
2015,Upper Secondary Level,female,Very concerned,0.37350,2484,6640,0.36187,0.38514
2015,Upper Secondary Level,female,Somewhat concerned,0.50441,3270,6640,0.49238,0.51643
2015,Upper Secondary Level,female,Not concerned at all,0.12209,886,6640,0.11422,0.12997
2015,Post-secondary Non-tertiary Level,male,Very concerned,0.31928,239,806,0.28707,0.35148
2015,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.47331,383,806,0.43882,0.50780
2015,Post-secondary Non-tertiary Level,male,Not concerned at all,0.20741,184,806,0.17940,0.23542
2015,Post-secondary Non-tertiary Level,female,Very concerned,0.35316,445,1339,0.32755,0.37877
2015,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.53128,689,1339,0.50454,0.55802
2015,Post-secondary Non-tertiary Level,female,Not concerned at all,0.11556,205,1339,0.09843,0.13269
2015,First Stage of Tertiary Education,male,Very concerned,0.30354,310,939,0.27412,0.33297
2015,First Stage of Tertiary Education,male,Somewhat concerned,0.53704,482,939,0.50513,0.56895
2015,First Stage of Tertiary Education,male,Not concerned at all,0.15941,147,939,0.13599,0.18284
2015,First Stage of Tertiary Education,female,Very concerned,0.38329,232,579,0.34365,0.42292
2015,First Stage of Tertiary Education,female,Somewhat concerned,0.51673,298,579,0.47600,0.55747
2015,First Stage of Tertiary Education,female,Not concerned at all,0.09998,49,579,0.07552,0.12444
2015,Second Stage of Tertiary Education,male,Very concerned,0.29639,911,3186,0.28053,0.31225
2015,Second Stage of Tertiary Education,male,Somewhat concerned,0.54122,1735,3186,0.52391,0.55853
2015,Second Stage of Tertiary Education,male,Not concerned at all,0.16238,540,3186,0.14958,0.17519
2015,Second Stage of Tertiary Education,female,Very concerned,0.39858,1128,3203,0.38162,0.41554
2015,Second Stage of Tertiary Education,female,Somewhat concerned,0.50086,1672,3203,0.48354,0.51818
2015,Second Stage of Tertiary Education,female,Not concerned at all,0.10056,403,3203,0.09014,0.11097
2016,No answer / don't know,male,Very concerned,0.31168,106,402,0.26635,0.35702
2016,No answer / don't know,male,Somewhat concerned,0.52574,157,402,0.47686,0.57461
2016,No answer / don't know,male,Not concerned at all,0.16258,139,402,0.12647,0.19870
2016,No answer / don't know,female,Very concerned,0.55694,157,362,0.50569,0.60818
2016,No answer / don't know,female,Somewhat concerned,0.33876,115,362,0.28993,0.38758
2016,No answer / don't know,female,Not concerned at all,0.10431,90,362,0.07277,0.13584
2016,Pre-primary Level,male,Very concerned,0.36271,55,129,0.27942,0.44600
2016,Pre-primary Level,male,Somewhat concerned,0.48730,74,129,0.40071,0.57390
2016,Pre-primary Level,female,Very concerned,0.40242,82,170,0.32849,0.47636
2016,Pre-primary Level,female,Somewhat concerned,0.46207,88,170,0.38691,0.53724
2016,Primary Level,male,Very concerned,0.31046,90,707,0.27633,0.34459
2016,Primary Level,male,Somewhat concerned,0.42468,169,707,0.38822,0.46114
2016,Primary Level,male,Not concerned at all,0.26486,448,707,0.23231,0.29741
2016,Primary Level,female,Very concerned,0.35988,123,690,0.32404,0.39572
