"plj0047","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Grosse Sorgen","2009","(Fach-)Abitur","Ostdeutschland","88","0.337513374959473","0.287760588966113","0.387266160952834"
"Grosse Sorgen","2009","AkademikerIn","Westdeutschland","508","0.185174434419626","0.170820000784941","0.19952886805431"
"Grosse Sorgen","2009","AkademikerIn","Ostdeutschland","253","0.191188696511601","0.168967369552197","0.213410023471005"
"Einige Sorgen","2009","(noch) kein Abschluss","Westdeutschland","203","0.499570817541398","0.450693776222138","0.548447858860658"
"Einige Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","38","0.516242881081866","0.400001800337402","0.63248396182633"
"Einige Sorgen","2009","Hauptschule","Westdeutschland","2728","0.544667200848383","0.530911635866875","0.558422765829891"
"Einige Sorgen","2009","Hauptschule","Ostdeutschland","629","0.541523978202849","0.512264090505281","0.570783865900418"
"Einige Sorgen","2009","Realschule","Westdeutschland","1794","0.579354765548485","0.562035419685247","0.596674111411723"
"Einige Sorgen","2009","Realschule","Ostdeutschland","995","0.570356678283005","0.546557614134094","0.594155742431916"
"Einige Sorgen","2009","(Fach-)Abitur","Westdeutschland","989","0.609395287943623","0.585861445621906","0.63292913026534"
"Einige Sorgen","2009","(Fach-)Abitur","Ostdeutschland","195","0.478408722374904","0.425849605628674","0.530967839121134"
"Einige Sorgen","2009","AkademikerIn","Westdeutschland","1670","0.594505271710188","0.576361244597496","0.612649298822881"
"Einige Sorgen","2009","AkademikerIn","Ostdeutschland","782","0.667493199740575","0.640871304753293","0.694115094727858"
"Keine Sorgen","2009","(noch) kein Abschluss","Westdeutschland","119","0.304984675265707","0.259978587408476","0.349990763122938"
"Keine Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Keine Sorgen","2009","Hauptschule","Westdeutschland","1330","0.249702292977057","0.237746553900042","0.261658032054072"
"Keine Sorgen","2009","Hauptschule","Ostdeutschland","246","0.239759850635328","0.214688996733376","0.264830704537281"
"Keine Sorgen","2009","Realschule","Westdeutschland","723","0.226081753479877","0.21140663871902","0.240756868240733"
"Keine Sorgen","2009","Realschule","Ostdeutschland","361","0.233856520066373","0.213506615461952","0.254206424670794"
"Keine Sorgen","2009","(Fach-)Abitur","Westdeutschland","344","0.189566122160221","0.170659510192138","0.208472734128304"
"Keine Sorgen","2009","(Fach-)Abitur","Ostdeutschland","64","0.184077902665623","0.143301535615366","0.224854269715879"
"Keine Sorgen","2009","AkademikerIn","Westdeutschland","635","0.220320293870186","0.205004179834831","0.235636407905541"
"Keine Sorgen","2009","AkademikerIn","Ostdeutschland","168","0.141318103747824","0.121633334357374","0.161002873138274"
"Grosse Sorgen","2010","(noch) kein Abschluss","Westdeutschland","183","0.217114707933566","0.186058570059573","0.248170845807559"
"Grosse Sorgen","2010","(noch) kein Abschluss","Ostdeutschland","20","","",""
"Grosse Sorgen","2010","Hauptschule","Westdeutschland","1422","0.2137616859533","0.203596399639575","0.223926972267026"
"Grosse Sorgen","2010","Hauptschule","Ostdeutschland","274","0.244495006531311","0.21987867627171","0.269111336790913"
"Grosse Sorgen","2010","Realschule","Westdeutschland","1056","0.204584880748004","0.192884127360243","0.216285634135765"
"Grosse Sorgen","2010","Realschule","Ostdeutschland","436","0.209052459395818","0.192021954865221","0.226082963926414"
"Grosse Sorgen","2010","(Fach-)Abitur","Westdeutschland","587","0.223017930159705","0.20685803413596","0.239177826183449"
"Grosse Sorgen","2010","(Fach-)Abitur","Ostdeutschland","98","0.181115009950474","0.147291233364924","0.214938786536024"
"Grosse Sorgen","2010","AkademikerIn","Westdeutschland","687","0.168235617109682","0.156580297198686","0.179890937020678"
"Grosse Sorgen","2010","AkademikerIn","Ostdeutschland","274","0.201297717090377","0.180188196829125","0.222407237351628"
"Einige Sorgen","2010","(noch) kein Abschluss","Westdeutschland","323","0.50705190780734","0.469391886421155","0.544711929193525"
"Einige Sorgen","2010","(noch) kein Abschluss","Ostdeutschland","46","0.541918603439941","0.435370234610868","0.648466972269015"
"Einige Sorgen","2010","Hauptschule","Westdeutschland","3298","0.542112831084445","0.529758999947018","0.554466662221871"
"Einige Sorgen","2010","Hauptschule","Ostdeutschland","623","0.514610494215804","0.485984923509776","0.543236064921831"
"Einige Sorgen","2010","Realschule","Westdeutschland","2545","0.558444257848044","0.544040930844743","0.572847584851345"
"Einige Sorgen","2010","Realschule","Ostdeutschland","1256","0.57056437967273","0.549833038746251","0.591295720599208"
"Einige Sorgen","2010","(Fach-)Abitur","Westdeutschland","1441","0.564819144449007","0.545572599937428","0.584065688960585"
"Einige Sorgen","2010","(Fach-)Abitur","Ostdeutschland","306","0.653450220858458","0.61165539814328","0.695245043573636"
"Einige Sorgen","2010","AkademikerIn","Westdeutschland","2427","0.593827089328137","0.57852500657819","0.609129172078083"
"Einige Sorgen","2010","AkademikerIn","Ostdeutschland","885","0.640275896779288","0.615009993939755","0.66554179961882"
"Keine Sorgen","2010","(noch) kein Abschluss","Westdeutschland","171","0.275833384259094","0.242167004300316","0.309499764217872"
"Keine Sorgen","2010","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Keine Sorgen","2010","Hauptschule","Westdeutschland","1528","0.244125482962255","0.233474026650754","0.254776939273756"
"Keine Sorgen","2010","Hauptschule","Ostdeutschland","274","0.240894499252885","0.216401940737559","0.26538705776821"
"Keine Sorgen","2010","Realschule","Westdeutschland","965","0.236970861403952","0.224637025312914","0.249304697494991"
"Keine Sorgen","2010","Realschule","Ostdeutschland","498","0.220383160931453","0.203022916210306","0.2377434056526"
"Keine Sorgen","2010","(Fach-)Abitur","Westdeutschland","521","0.212162925391289","0.196291492836113","0.228034357946465"
"Keine Sorgen","2010","(Fach-)Abitur","Ostdeutschland","94","0.165434769191068","0.132800269558093","0.198069268824043"
"Keine Sorgen","2010","AkademikerIn","Westdeutschland","843","0.237937293562182","0.224669714662809","0.251204872461554"
"Keine Sorgen","2010","AkademikerIn","Ostdeutschland","227","0.158426386130336","0.139203159373043","0.177649612887629"
"Grosse Sorgen","2011","(noch) kein Abschluss","Westdeutschland","105","0.219379430337775","0.18239716582711","0.25636169484844"
"Grosse Sorgen","2011","(noch) kein Abschluss","Ostdeutschland","9","","",""
"Grosse Sorgen","2011","Hauptschule","Westdeutschland","1152","0.202829222826456","0.192499462628986","0.213158983023926"
"Grosse Sorgen","2011","Hauptschule","Ostdeutschland","223","0.214224901451332","0.190725665052227","0.237724137850437"
"Grosse Sorgen","2011","Realschule","Westdeutschland","696","0.179367542766391","0.166890218974073","0.191844866558709"
"Grosse Sorgen","2011","Realschule","Ostdeutschland","342","0.200659696288031","0.18232045826399","0.218998934312072"
"Grosse Sorgen","2011","(Fach-)Abitur","Westdeutschland","380","0.198140931386115","0.180702375100199","0.215579487672031"
"Grosse Sorgen","2011","(Fach-)Abitur","Ostdeutschland","87","0.254368510219381","0.211582642049419","0.297154378389344"
"Grosse Sorgen","2011","AkademikerIn","Westdeutschland","509","0.152434070564418","0.140125605046997","0.164742536081839"
"Grosse Sorgen","2011","AkademikerIn","Ostdeutschland","235","0.197380613076738","0.175533197576702","0.219228028576773"
"Einige Sorgen","2011","(noch) kein Abschluss","Westdeutschland","228","0.441527235621342","0.397150505215129","0.485903966027555"
"Einige Sorgen","2011","(noch) kein Abschluss","Ostdeutschland","34","0.561935735777772","0.441320088541856","0.682551383013688"
"Einige Sorgen","2011","Hauptschule","Westdeutschland","3074","0.527996207075766","0.515171795807895","0.540820618343636"
"Einige Sorgen","2011","Hauptschule","Ostdeutschland","577","0.451637891695606","0.423134368278906","0.480141415112306"
"Einige Sorgen","2011","Realschule","Westdeutschland","2057","0.575753849983116","0.559680642482265","0.591827057483968"
"Einige Sorgen","2011","Realschule","Ostdeutschland","1038","0.539949935068255","0.517127359636091","0.562772510500419"
"Einige Sorgen","2011","(Fach-)Abitur","Westdeutschland","1111","0.54646482811532","0.52468467149416","0.56824498473648"
"Einige Sorgen","2011","(Fach-)Abitur","Ostdeutschland","236","0.551558669347376","0.502698470639393","0.600418868055358"
"Einige Sorgen","2011","AkademikerIn","Westdeutschland","1904","0.564866981455337","0.547890008418816","0.581843954491859"
"Einige Sorgen","2011","AkademikerIn","Ostdeutschland","816","0.635074401480389","0.608649859587887","0.66149894337289"
"Keine Sorgen","2011","(noch) kein Abschluss","Westdeutschland","148","0.339093334040883","0.296787014515302","0.381399653566464"
"Keine Sorgen","2011","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Keine Sorgen","2011","Hauptschule","Westdeutschland","1595","0.269174570097778","0.257780651016957","0.280568489178598"
"Keine Sorgen","2011","Hauptschule","Ostdeutschland","371","0.334137206853062","0.307120996039408","0.361153417666717"
"Keine Sorgen","2011","Realschule","Westdeutschland","879","0.244878607250493","0.230893719611017","0.258863494889968"
"Keine Sorgen","2011","Realschule","Ostdeutschland","452","0.259390368643714","0.239319925695371","0.279460811592057"
"Keine Sorgen","2011","(Fach-)Abitur","Westdeutschland","516","0.255394240498565","0.236315787788378","0.274472693208752"
"Keine Sorgen","2011","(Fach-)Abitur","Ostdeutschland","75","0.194072820433243","0.155218723893689","0.232926916972797"
"Keine Sorgen","2011","AkademikerIn","Westdeutschland","863","0.282698947980245","0.267278784623232","0.298119111337257"
"Keine Sorgen","2011","AkademikerIn","Ostdeutschland","224","0.167544985442874","0.147045682075997","0.188044288809751"
"Grosse Sorgen","2012","(noch) kein Abschluss","Westdeutschland","111","0.187551007955863","0.152185254269467","0.222916761642259"
"Grosse Sorgen","2012","(noch) kein Abschluss","Ostdeutschland","15","","",""
"Grosse Sorgen","2012","Hauptschule","Westdeutschland","1279","0.231323892039325","0.220358664882459","0.242289119196191"
"Grosse Sorgen","2012","Hauptschule","Ostdeutschland","224","0.213528876668191","0.190381352516269","0.236676400820114"
"Grosse Sorgen","2012","Realschule","Westdeutschland","747","0.209307862752556","0.196061080253171","0.222554645251941"
"Grosse Sorgen","2012","Realschule","Ostdeutschland","313","0.182446323197828","0.164604569724211","0.200288076671444"
"Grosse Sorgen","2012","(Fach-)Abitur","Westdeutschland","429","0.220437673075169","0.202346635629877","0.238528710520461"
"Grosse Sorgen","2012","(Fach-)Abitur","Ostdeutschland","86","0.234304627815206","0.192899559180748","0.275709696449664"
"Grosse Sorgen","2012","AkademikerIn","Westdeutschland","617","0.178929289635456","0.165973012310734","0.191885566960179"
"Grosse Sorgen","2012","AkademikerIn","Ostdeutschland","253","0.207104974437453","0.184729825737729","0.229480123137177"
"Einige Sorgen","2012","(noch) kein Abschluss","Westdeutschland","227","0.535078029312575","0.489889962840808","0.580266095784342"
"Einige Sorgen","2012","(noch) kein Abschluss","Ostdeutschland","31","0.468626812704553","0.350020714379868","0.587232911029237"
"Einige Sorgen","2012","Hauptschule","Westdeutschland","2999","0.524511318167503","0.511525084283941","0.537497552051066"
"Einige Sorgen","2012","Hauptschule","Ostdeutschland","610","0.484019244328691","0.455791061974612","0.51224742668277"
"Einige Sorgen","2012","Realschule","Westdeutschland","2124","0.577177171238922","0.561091184350306","0.593263158127537"
"Einige Sorgen","2012","Realschule","Ostdeutschland","1040","0.568808252352436","0.545929622974247","0.591686881730626"
"Einige Sorgen","2012","(Fach-)Abitur","Westdeutschland","1159","0.564857586385715","0.543221418979621","0.58649375379181"
"Einige Sorgen","2012","(Fach-)Abitur","Ostdeutschland","230","0.551578371282119","0.502962065558832","0.600194677005407"
"Einige Sorgen","2012","AkademikerIn","Westdeutschland","2019","0.585548095897099","0.568896050253714","0.602200141540483"
"Einige Sorgen","2012","AkademikerIn","Ostdeutschland","808","0.63367440381096","0.607071470027893","0.660277337594027"
"Keine Sorgen","2012","(noch) kein Abschluss","Westdeutschland","130","0.277370962731562","0.236809522635266","0.317932402827858"
"Keine Sorgen","2012","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Keine Sorgen","2012","Hauptschule","Westdeutschland","1403","0.244164789793172","0.232993822659404","0.25533575692694"
"Keine Sorgen","2012","Hauptschule","Ostdeutschland","370","0.302451879003118","0.276507093913704","0.328396664092532"
"Keine Sorgen","2012","Realschule","Westdeutschland","752","0.213514966008522","0.200171356742736","0.226858575274309"
"Keine Sorgen","2012","Realschule","Ostdeutschland","447","0.248745424449736","0.228775199635703","0.268715649263769"
"Keine Sorgen","2012","(Fach-)Abitur","Westdeutschland","429","0.214704740539116","0.196784969905893","0.232624511172339"
"Keine Sorgen","2012","(Fach-)Abitur","Ostdeutschland","86","0.214117000902675","0.17401744275251","0.25421655905284"
"Keine Sorgen","2012","AkademikerIn","Westdeutschland","726","0.235522614467445","0.221179354673228","0.249865874261662"
"Keine Sorgen","2012","AkademikerIn","Ostdeutschland","199","0.159220621751588","0.139018196813488","0.179423046689687"
"Grosse Sorgen","2013","(noch) kein Abschluss","Westdeutschland","142","0.165786517415649","0.141003553534283","0.190569481297016"
"Grosse Sorgen","2013","(noch) kein Abschluss","Ostdeutschland","25","","",""
"Grosse Sorgen","2013","Hauptschule","Westdeutschland","1297","0.205692773124629","0.195944036615483","0.215441509633775"
"Grosse Sorgen","2013","Hauptschule","Ostdeutschland","195","0.172256415565146","0.150720727261954","0.193792103868338"
"Grosse Sorgen","2013","Realschule","Westdeutschland","720","0.177363870731205","0.165269819345146","0.189457922117265"
"Grosse Sorgen","2013","Realschule","Ostdeutschland","296","0.175231992692123","0.157317783454231","0.193146201930015"
"Grosse Sorgen","2013","(Fach-)Abitur","Westdeutschland","457","0.17875336711333","0.164910792389837","0.192595941836824"
"Grosse Sorgen","2013","(Fach-)Abitur","Ostdeutschland","81","0.239314502634127","0.198215148447757","0.280413856820498"
"Grosse Sorgen","2013","AkademikerIn","Westdeutschland","666","0.16457875909491","0.153293261263184","0.175864256926635"
"Grosse Sorgen","2013","AkademikerIn","Ostdeutschland","231","0.175499821832908","0.154829694137625","0.196169949528191"
"Einige Sorgen","2013","(noch) kein Abschluss","Westdeutschland","354","0.450477667714321","0.41732111707138","0.483634218357261"
"Einige Sorgen","2013","(noch) kein Abschluss","Ostdeutschland","39","0.315993752350087","0.224413934364938","0.407573570335235"
"Einige Sorgen","2013","Hauptschule","Westdeutschland","3211","0.520240761334668","0.508191555586015","0.532289967083322"
"Einige Sorgen","2013","Hauptschule","Ostdeutschland","607","0.513203864934175","0.484697511714311","0.54171021815404"
"Einige Sorgen","2013","Realschule","Westdeutschland","2101","0.57206292398936","0.55639731800696","0.587728529971759"
"Einige Sorgen","2013","Realschule","Ostdeutschland","984","0.568569517130688","0.545231054793317","0.591907979468059"
"Einige Sorgen","2013","(Fach-)Abitur","Westdeutschland","1461","0.550724696142105","0.532753519653834","0.568695872630375"
"Einige Sorgen","2013","(Fach-)Abitur","Ostdeutschland","215","0.511336332946586","0.463185226440587","0.559487439452585"
"Einige Sorgen","2013","AkademikerIn","Westdeutschland","2230","0.554692222255654","0.53956576404836","0.569818680462948"
"Einige Sorgen","2013","AkademikerIn","Ostdeutschland","832","0.649989016504276","0.624070908923521","0.675907124085031"
"Keine Sorgen","2013","(noch) kein Abschluss","Westdeutschland","369","0.38373581487003","0.351328752189595","0.416142877550466"
"Keine Sorgen","2013","(noch) kein Abschluss","Ostdeutschland","35","0.421686810483752","0.324410508772541","0.518963112194962"
"Keine Sorgen","2013","Hauptschule","Westdeutschland","2096","0.274066465540703","0.263308728166228","0.284824202915178"
"Keine Sorgen","2013","Hauptschule","Ostdeutschland","379","0.314539719500679","0.288057642929506","0.341021796071852"
"Keine Sorgen","2013","Realschule","Westdeutschland","1011","0.250573205279435","0.236852789782929","0.26429362077594"
"Keine Sorgen","2013","Realschule","Ostdeutschland","450","0.256198490177189","0.235628132168378","0.276768848186"
"Keine Sorgen","2013","(Fach-)Abitur","Westdeutschland","1025","0.270521936744565","0.254472480534292","0.286571392954838"
"Keine Sorgen","2013","(Fach-)Abitur","Ostdeutschland","118","0.249349164419287","0.207674619580099","0.291023709258474"
"Keine Sorgen","2013","AkademikerIn","Westdeutschland","1251","0.280729018649436","0.267052643767058","0.294405393531815"
"Keine Sorgen","2013","AkademikerIn","Ostdeutschland","238","0.174511161662816","0.153886983571462","0.195135339754171"
"Grosse Sorgen","2014","(noch) kein Abschluss","Westdeutschland","222","0.246325424051061","0.217841474646733","0.274809373455389"
"Grosse Sorgen","2014","(noch) kein Abschluss","Ostdeutschland","22","","",""
"Grosse Sorgen","2014","Hauptschule","Westdeutschland","1598","0.222548194573023","0.212720060146321","0.232376328999724"
"Grosse Sorgen","2014","Hauptschule","Ostdeutschland","254","0.203470394284543","0.181161861359628","0.225778927209459"
"Grosse Sorgen","2014","Realschule","Westdeutschland","1055","0.206365579362645","0.194856776144538","0.217874382580752"
"Grosse Sorgen","2014","Realschule","Ostdeutschland","435","0.220319131461421","0.202579956379918","0.238058306542924"
"Grosse Sorgen","2014","(Fach-)Abitur","Westdeutschland","765","0.216952029203492","0.203113996887583","0.230790061519401"
"Grosse Sorgen","2014","(Fach-)Abitur","Ostdeutschland","130","0.249708461224937","0.212505451749989","0.286911470699885"
"Grosse Sorgen","2014","AkademikerIn","Westdeutschland","878","0.178763890234412","0.167882566850488","0.189645213618336"
"Grosse Sorgen","2014","AkademikerIn","Ostdeutschland","334","0.247345256226092","0.225013482964259","0.269677029487925"
"Einige Sorgen","2014","(noch) kein Abschluss","Westdeutschland","390","0.42251878921955","0.389864096909202","0.455173481529898"
"Einige Sorgen","2014","(noch) kein Abschluss","Ostdeutschland","51","0.388892710895788","0.298202536896473","0.479582884895103"
"Einige Sorgen","2014","Hauptschule","Westdeutschland","3547","0.530145513418341","0.518353131222734","0.541937895613947"
"Einige Sorgen","2014","Hauptschule","Ostdeutschland","639","0.497551005371244","0.469844341818487","0.525257668924001"
"Einige Sorgen","2014","Realschule","Westdeutschland","2724","0.572296005844145","0.558226355756947","0.586365655931343"
"Einige Sorgen","2014","Realschule","Ostdeutschland","1195","0.560276998338192","0.539032823627131","0.581521173049253"
"Einige Sorgen","2014","(Fach-)Abitur","Westdeutschland","1846","0.546350820120641","0.529636290366502","0.56306534987478"
"Einige Sorgen","2014","(Fach-)Abitur","Ostdeutschland","269","0.553323743224238","0.510593781248789","0.596053705199687"
"Einige Sorgen","2014","AkademikerIn","Westdeutschland","2866","0.597897600139465","0.583972781807198","0.611822418471732"
"Einige Sorgen","2014","AkademikerIn","Ostdeutschland","883","0.600959078966113","0.575613356049781","0.626304801882445"
"Keine Sorgen","2014","(noch) kein Abschluss","Westdeutschland","267","0.331155786729389","0.300043472626406","0.362268100832372"
"Keine Sorgen","2014","(noch) kein Abschluss","Ostdeutschland","38","0.428371125591412","0.336314770489982","0.520427480692842"
"Keine Sorgen","2014","Hauptschule","Westdeutschland","1736","0.247306292008637","0.237112188526705","0.257500395490568"
"Keine Sorgen","2014","Hauptschule","Ostdeutschland","358","0.298978600344212","0.273609496498799","0.324347704189625"
"Keine Sorgen","2014","Realschule","Westdeutschland","971","0.22133841479321","0.209532380004588","0.233144449581832"
"Keine Sorgen","2014","Realschule","Ostdeutschland","467","0.219403870200387","0.201691192728135","0.237116547672639"
"Keine Sorgen","2014","(Fach-)Abitur","Westdeutschland","797","0.236697150675867","0.22242651710808","0.250967784243654"
"Keine Sorgen","2014","(Fach-)Abitur","Ostdeutschland","121","0.196967795550825","0.162784768982052","0.231150822119598"
"Keine Sorgen","2014","AkademikerIn","Westdeutschland","1019","0.223338509626123","0.21151066820962","0.235166351042626"
"Keine Sorgen","2014","AkademikerIn","Ostdeutschland","217","0.151695664807795","0.133128912513527","0.170262417102062"
"Grosse Sorgen","2015","(noch) kein Abschluss","Westdeutschland","259","0.296276114286972","0.265249392318148","0.327302836255796"
"Grosse Sorgen","2015","(noch) kein Abschluss","Ostdeutschland","37","0.360169254894916","0.272431798006699","0.447906711783132"
"Grosse Sorgen","2015","Hauptschule","Westdeutschland","2094","0.338392649633803","0.326914585702024","0.349870713565583"
"Grosse Sorgen","2015","Hauptschule","Ostdeutschland","353","0.336376793573163","0.309588938917447","0.363164648228878"
"Grosse Sorgen","2015","Realschule","Westdeutschland","1582","0.334942281185468","0.321196748123426","0.34868781424751"
"Grosse Sorgen","2015","Realschule","Ostdeutschland","680","0.331825038666052","0.311173199506593","0.352476877825511"
"Grosse Sorgen","2015","(Fach-)Abitur","Westdeutschland","1129","0.328280438291159","0.312966365027511","0.343594511554806"
"Grosse Sorgen","2015","(Fach-)Abitur","Ostdeutschland","189","0.390998705728262","0.349137704916323","0.4328597065402"
"Grosse Sorgen","2015","AkademikerIn","Westdeutschland","1552","0.33896217227064","0.325816627350332","0.352107717190949"
"Grosse Sorgen","2015","AkademikerIn","Ostdeutschland","487","0.363351919068307","0.338229572071198","0.388474266065416"
"Einige Sorgen","2015","(noch) kein Abschluss","Westdeutschland","366","0.46015416730983","0.426287459235336","0.494020875384324"
"Einige Sorgen","2015","(noch) kein Abschluss","Ostdeutschland","44","0.427579821824195","0.337159668508512","0.517999975139879"
"Einige Sorgen","2015","Hauptschule","Westdeutschland","3150","0.487383840792999","0.475258617996633","0.499509063589364"
"Einige Sorgen","2015","Hauptschule","Ostdeutschland","555","0.456082270256432","0.427843073392552","0.484321467120311"
"Einige Sorgen","2015","Realschule","Westdeutschland","2358","0.537261958152513","0.522740588588355","0.551783327716671"
"Einige Sorgen","2015","Realschule","Ostdeutschland","1009","0.510469706852581","0.488544998152857","0.532394415552305"
"Einige Sorgen","2015","(Fach-)Abitur","Westdeutschland","1764","0.501468928550451","0.485163119570352","0.517774737530549"
"Einige Sorgen","2015","(Fach-)Abitur","Ostdeutschland","241","0.435251445277589","0.392719963407163","0.477782927148014"
"Einige Sorgen","2015","AkademikerIn","Westdeutschland","2624","0.516353131013791","0.502475113927315","0.530231148100267"
"Einige Sorgen","2015","AkademikerIn","Ostdeutschland","783","0.543036818933017","0.517017135620662","0.569056502245372"
"Keine Sorgen","2015","(noch) kein Abschluss","Westdeutschland","207","0.243569718403198","0.214403338520628","0.272736098285768"
"Keine Sorgen","2015","(noch) kein Abschluss","Ostdeutschland","34","0.212250923280889","0.137516976865875","0.286984869695903"
"Keine Sorgen","2015","Hauptschule","Westdeutschland","1284","0.174223509573198","0.165022348055988","0.183424671090408"
"Keine Sorgen","2015","Hauptschule","Ostdeutschland","287","0.207540936170406","0.184547470090005","0.230534402250806"
"Keine Sorgen","2015","Realschule","Westdeutschland","589","0.127795760662019","0.118072448003673","0.137519073320366"
"Keine Sorgen","2015","Realschule","Ostdeutschland","308","0.157705254481367","0.141720197597235","0.173690311365499"
"Keine Sorgen","2015","(Fach-)Abitur","Westdeutschland","719","0.170250633158391","0.157993411133289","0.182507855183492"
"Keine Sorgen","2015","(Fach-)Abitur","Ostdeutschland","92","0.17374984899415","0.141246296251039","0.20625340173726"
"Keine Sorgen","2015","AkademikerIn","Westdeutschland","805","0.144684696715568","0.134915378849944","0.154454014581193"
"Keine Sorgen","2015","AkademikerIn","Ostdeutschland","138","0.0936112619986766","0.078396398372648","0.108826125624705"
"Grosse Sorgen","2016","(noch) kein Abschluss","Westdeutschland","339","0.383683534663436","0.359568047335292","0.40779902199158"
"Grosse Sorgen","2016","(noch) kein Abschluss","Ostdeutschland","55","0.311529987479838","0.257284762038045","0.365775212921632"
"Grosse Sorgen","2016","Hauptschule","Westdeutschland","2659","0.446489236225748","0.434306007556523","0.458672464894973"
"Grosse Sorgen","2016","Hauptschule","Ostdeutschland","430","0.370049809886939","0.342277296835618","0.397822322938261"
"Grosse Sorgen","2016","Realschule","Westdeutschland","2039","0.470035503727436","0.454800935740741","0.485270071714132"
"Grosse Sorgen","2016","Realschule","Ostdeutschland","813","0.432948652361611","0.410574992502792","0.455322312220429"
"Grosse Sorgen","2016","(Fach-)Abitur","Westdeutschland","1527","0.472021348518137","0.455727479092019","0.488315217944256"
"Grosse Sorgen","2016","(Fach-)Abitur","Ostdeutschland","259","0.556122485829648","0.515512674764898","0.596732296894398"
"Grosse Sorgen","2016","AkademikerIn","Westdeutschland","2350","0.525856601367031","0.512058813880553","0.539654388853509"
"Grosse Sorgen","2016","AkademikerIn","Ostdeutschland","715","0.514294218395499","0.488407974443749","0.540180462347248"
"Einige Sorgen","2016","(noch) kein Abschluss","Westdeutschland","450","0.435997458403944","0.411405671572219","0.460589245235669"
"Einige Sorgen","2016","(noch) kein Abschluss","Ostdeutschland","90","0.456354677596543","0.398013101639532","0.514696253553554"
"Einige Sorgen","2016","Hauptschule","Westdeutschland","2579","0.426387613746676","0.414267535770141","0.438507691723212"
"Einige Sorgen","2016","Hauptschule","Ostdeutschland","458","0.440004757524448","0.411451685817472","0.468557829231424"
"Einige Sorgen","2016","Realschule","Westdeutschland","1694","0.419767164127761","0.404702938687007","0.434831389568515"
"Einige Sorgen","2016","Realschule","Ostdeutschland","822","0.441646993386184","0.41922368393388","0.464070302838487"
"Einige Sorgen","2016","(Fach-)Abitur","Westdeutschland","1437","0.4175726956221","0.401476540836066","0.433668850408133"
"Einige Sorgen","2016","(Fach-)Abitur","Ostdeutschland","224","0.357983370806096","0.318798471620035","0.397168269992157"
"Einige Sorgen","2016","AkademikerIn","Westdeutschland","1992","0.394515581130633","0.381010272969403","0.408020889291862"
"Einige Sorgen","2016","AkademikerIn","Ostdeutschland","577","0.402026751424933","0.376631943283247","0.427421559566619"
"Keine Sorgen","2016","(noch) kein Abschluss","Westdeutschland","773","0.180319006932621","0.16125339442719","0.199384619438051"
"Keine Sorgen","2016","(noch) kein Abschluss","Ostdeutschland","135","0.232115334923619","0.182665028234077","0.281565641613161"
"Keine Sorgen","2016","Hauptschule","Westdeutschland","1158","0.127123150027575","0.118959532035595","0.135286768019556"
"Keine Sorgen","2016","Hauptschule","Ostdeutschland","273","0.189945432588613","0.16738208435381","0.212508780823415"
"Keine Sorgen","2016","Realschule","Westdeutschland","390","0.110197332144803","0.100639182721013","0.119755481568592"
"Keine Sorgen","2016","Realschule","Ostdeutschland","249","0.125404354252206","0.110450002034337","0.140358706470075"
"Keine Sorgen","2016","(Fach-)Abitur","Westdeutschland","642","0.110405955859763","0.100177091629169","0.120634820090357"
"Keine Sorgen","2016","(Fach-)Abitur","Ostdeutschland","92","0.0858941433642558","0.0629910475058998","0.108797239222612"
"Keine Sorgen","2016","AkademikerIn","Westdeutschland","689","0.0796278175023365","0.0721472407962128","0.0871083942084603"
"Keine Sorgen","2016","AkademikerIn","Ostdeutschland","140","0.0836790301795683","0.0693370633462309","0.0980209970129058"
"Grosse Sorgen","2017","(noch) kein Abschluss","Westdeutschland","386","0.404952651963684","0.383519381144886","0.426385922782483"
"Grosse Sorgen","2017","(noch) kein Abschluss","Ostdeutschland","88","0.342843290288593","0.2931867070674","0.392499873509786"
"Grosse Sorgen","2017","Hauptschule","Westdeutschland","2469","0.407262421400689","0.395521402760494","0.419003440040884"
"Grosse Sorgen","2017","Hauptschule","Ostdeutschland","423","0.382665787762818","0.35537007510004","0.409961500425597"
"Grosse Sorgen","2017","Realschule","Westdeutschland","2082","0.429267188313406","0.415149442213671","0.44338493441314"
"Grosse Sorgen","2017","Realschule","Ostdeutschland","827","0.400995005288626","0.380431108221625","0.421558902355628"
"Grosse Sorgen","2017","(Fach-)Abitur","Westdeutschland","1456","0.409937198920708","0.394888286475754","0.424986111365662"
"Grosse Sorgen","2017","(Fach-)Abitur","Ostdeutschland","252","0.430877676331737","0.393901816009941","0.467853536653534"
"Grosse Sorgen","2017","AkademikerIn","Westdeutschland","2094","0.426223509057751","0.413391036569375","0.439055981546126"
"Grosse Sorgen","2017","AkademikerIn","Ostdeutschland","655","0.466287565623713","0.441249905088086","0.49132522615934"
"Einige Sorgen","2017","(noch) kein Abschluss","Westdeutschland","473","0.375022219786894","0.353883856648279","0.39616058292551"
