year,bula_h,sex,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2003,North Rhine-Westphalia,male,Very concerned,0.23451,506,21793,0.23420,0.23482
2003,North Rhine-Westphalia,male,Somewhat concerned,0.53093,1189,21793,0.53057,0.53130
2003,North Rhine-Westphalia,male,Not concerned at all,0.23455,542,21793,0.23424,0.23487
2003,North Rhine-Westphalia,female,Very concerned,0.28382,635,21793,0.28349,0.28414
2003,North Rhine-Westphalia,female,Somewhat concerned,0.53588,1314,21793,0.53552,0.53625
2003,North Rhine-Westphalia,female,Not concerned at all,0.18030,416,21793,0.18002,0.18058
2003,Hesse,male,Very concerned,0.18922,123,21793,0.18874,0.18970
2003,Hesse,male,Somewhat concerned,0.53557,414,21793,0.53496,0.53618
2003,Hesse,male,Not concerned at all,0.27521,192,21793,0.27466,0.27576
2003,Hesse,female,Very concerned,0.21046,161,21793,0.20995,0.21097
2003,Hesse,female,Somewhat concerned,0.56017,432,21793,0.55955,0.56079
2003,Hesse,female,Not concerned at all,0.22937,166,21793,0.22884,0.22989
2003,"Rhineland-Palatinate, Saarland",male,Very concerned,0.17649,117,21793,0.17597,0.17701
2003,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.48478,319,21793,0.48409,0.48546
2003,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.33873,199,21793,0.33808,0.33938
2003,"Rhineland-Palatinate, Saarland",female,Very concerned,0.21585,154,21793,0.21531,0.21639
2003,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.52210,372,21793,0.52144,0.52276
2003,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.26205,180,21793,0.26147,0.26263
2003,Baden-Wuerttemberg,male,Very concerned,0.21202,239,21793,0.21163,0.21242
2003,Baden-Wuerttemberg,male,Somewhat concerned,0.55505,728,21793,0.55457,0.55552
2003,Baden-Wuerttemberg,male,Not concerned at all,0.23293,333,21793,0.23252,0.23333
2003,Baden-Wuerttemberg,female,Very concerned,0.22284,291,21793,0.22245,0.22322
2003,Baden-Wuerttemberg,female,Somewhat concerned,0.58934,780,21793,0.58888,0.58980
2003,Baden-Wuerttemberg,female,Not concerned at all,0.18783,286,21793,0.18746,0.18819
2003,Bavaria,male,Very concerned,0.18151,271,21793,0.18115,0.18186
2003,Bavaria,male,Somewhat concerned,0.58217,845,21793,0.58172,0.58262
2003,Bavaria,male,Not concerned at all,0.23632,346,21793,0.23593,0.23671
2003,Bavaria,female,Very concerned,0.23348,381,21793,0.23312,0.23384
2003,Bavaria,female,Somewhat concerned,0.56489,925,21793,0.56447,0.56532
2003,Bavaria,female,Not concerned at all,0.20163,323,21793,0.20128,0.20197
2003,Berlin,male,Very concerned,0.30417,127,21793,0.30342,0.30493
2003,Berlin,male,Somewhat concerned,0.56395,223,21793,0.56314,0.56477
2003,Berlin,male,Not concerned at all,0.13187,58,21793,0.13132,0.13243
2003,Berlin,female,Very concerned,0.42329,158,21793,0.42243,0.42415
2003,Berlin,female,Somewhat concerned,0.57671,224,21793,0.57585,0.57757
2003,Brandenburg,male,Very concerned,0.22078,92,21793,0.22001,0.22155
2003,Brandenburg,male,Somewhat concerned,0.62361,290,21793,0.62271,0.62451
2003,Brandenburg,male,Not concerned at all,0.15561,72,21793,0.15493,0.15628
2003,Brandenburg,female,Very concerned,0.29984,138,21793,0.29900,0.30067
2003,Brandenburg,female,Somewhat concerned,0.53116,279,21793,0.53024,0.53207
2003,Brandenburg,female,Not concerned at all,0.16901,67,21793,0.16832,0.16969
2003,Mecklenburg-Western Pomerania,male,Very concerned,0.25894,58,21793,0.25788,0.26000
2003,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.55861,134,21793,0.55741,0.55981
2003,Mecklenburg-Western Pomerania,male,Not concerned at all,0.18245,45,21793,0.18151,0.18338
2003,Mecklenburg-Western Pomerania,female,Very concerned,0.28985,76,21793,0.28874,0.29095
2003,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.71015,177,21793,0.70905,0.71126
2003,Saxony,male,Very concerned,0.16485,140,21793,0.16433,0.16538
2003,Saxony,male,Somewhat concerned,0.57633,455,21793,0.57563,0.57703
2003,Saxony,male,Not concerned at all,0.25882,188,21793,0.25820,0.25944
2003,Saxony,female,Very concerned,0.22888,182,21793,0.22828,0.22947
2003,Saxony,female,Somewhat concerned,0.58260,486,21793,0.58190,0.58330
2003,Saxony,female,Not concerned at all,0.18852,145,21793,0.18797,0.18908
2003,Saxony-Anhalt,male,Very concerned,0.21905,101,21793,0.21824,0.21985
2003,Saxony-Anhalt,male,Somewhat concerned,0.55779,252,21793,0.55682,0.55875
2003,Saxony-Anhalt,male,Not concerned at all,0.22317,85,21793,0.22236,0.22398
2003,Saxony-Anhalt,female,Very concerned,0.24232,121,21793,0.24153,0.24311
2003,Saxony-Anhalt,female,Somewhat concerned,0.58712,293,21793,0.58622,0.58803
2003,Saxony-Anhalt,female,Not concerned at all,0.17056,78,21793,0.16987,0.17125
2003,Thuringa,male,Very concerned,0.28023,122,21793,0.27933,0.28112
2003,Thuringa,male,Somewhat concerned,0.54676,258,21793,0.54577,0.54775
2003,Thuringa,male,Not concerned at all,0.17302,86,21793,0.17227,0.17377
2003,Thuringa,female,Very concerned,0.27527,135,21793,0.27438,0.27616
2003,Thuringa,female,Somewhat concerned,0.57513,282,21793,0.57415,0.57612
2003,Thuringa,female,Not concerned at all,0.14960,70,21793,0.14889,0.15031
2004,Schleswig-Holstein,male,Very concerned,0.18571,51,21241,0.18503,0.18640
2004,Schleswig-Holstein,male,Somewhat concerned,0.38842,122,21241,0.38756,0.38928
2004,Schleswig-Holstein,male,Not concerned at all,0.42587,140,21241,0.42500,0.42674
2004,Schleswig-Holstein,female,Very concerned,0.21571,70,21241,0.21502,0.21640
2004,Schleswig-Holstein,female,Somewhat concerned,0.48876,161,21241,0.48792,0.48960
2004,Schleswig-Holstein,female,Not concerned at all,0.29553,118,21241,0.29477,0.29630
2004,Hamburg,male,Somewhat concerned,0.68086,73,21241,0.67948,0.68225
2004,Hamburg,male,Not concerned at all,0.31914,38,21241,0.31775,0.32052
2004,Hamburg,female,Somewhat concerned,1.00000,100,21241,1.00000,1.00000
2004,Lower Saxony,male,Very concerned,0.20585,182,21241,0.20540,0.20629
2004,Lower Saxony,male,Somewhat concerned,0.51094,494,21241,0.51039,0.51148
2004,Lower Saxony,male,Not concerned at all,0.28322,234,21241,0.28272,0.28371
2004,Lower Saxony,female,Very concerned,0.25522,253,21241,0.25475,0.25568
2004,Lower Saxony,female,Somewhat concerned,0.54746,534,21241,0.54693,0.54799
2004,Lower Saxony,female,Not concerned at all,0.19732,176,21241,0.19690,0.19775
2004,Bremen,male,Somewhat concerned,1.00000,42,21241,1.00000,1.00000
2004,Bremen,female,Somewhat concerned,1.00000,48,21241,1.00000,1.00000
2004,North Rhine-Westphalia,male,Very concerned,0.24393,503,21241,0.24362,0.24425
2004,North Rhine-Westphalia,male,Somewhat concerned,0.50054,1125,21241,0.50018,0.50091
2004,North Rhine-Westphalia,male,Not concerned at all,0.25552,544,21241,0.25520,0.25584
2004,North Rhine-Westphalia,female,Very concerned,0.27598,610,21241,0.27566,0.27631
2004,North Rhine-Westphalia,female,Somewhat concerned,0.53674,1283,21241,0.53638,0.53710
2004,North Rhine-Westphalia,female,Not concerned at all,0.18728,420,21241,0.18700,0.18756
2004,Hesse,male,Very concerned,0.19614,129,21241,0.19564,0.19663
2004,Hesse,male,Somewhat concerned,0.52661,367,21241,0.52598,0.52723
2004,Hesse,male,Not concerned at all,0.27725,192,21241,0.27670,0.27781
2004,Hesse,female,Very concerned,0.21371,163,21241,0.21320,0.21422
2004,Hesse,female,Somewhat concerned,0.54434,404,21241,0.54372,0.54496
2004,Hesse,female,Not concerned at all,0.24195,168,21241,0.24142,0.24248
2004,"Rhineland-Palatinate, Saarland",male,Very concerned,0.21203,137,21241,0.21145,0.21260
2004,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.45110,285,21241,0.45041,0.45180
2004,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.33687,180,21241,0.33621,0.33753
2004,"Rhineland-Palatinate, Saarland",female,Very concerned,0.22949,159,21241,0.22893,0.23004
2004,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.46918,341,21241,0.46852,0.46984
2004,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.30133,182,21241,0.30073,0.30194
2004,Baden-Wuerttemberg,male,Very concerned,0.21932,256,21241,0.21893,0.21972
2004,Baden-Wuerttemberg,male,Somewhat concerned,0.55959,691,21241,0.55911,0.56006
2004,Baden-Wuerttemberg,male,Not concerned at all,0.22109,313,21241,0.22070,0.22149
2004,Baden-Wuerttemberg,female,Very concerned,0.25704,335,21241,0.25664,0.25745
2004,Baden-Wuerttemberg,female,Somewhat concerned,0.57081,723,21241,0.57035,0.57127
2004,Baden-Wuerttemberg,female,Not concerned at all,0.17214,262,21241,0.17179,0.17249
2004,Bavaria,male,Very concerned,0.19130,289,21241,0.19094,0.19166
2004,Bavaria,male,Somewhat concerned,0.57367,824,21241,0.57322,0.57412
2004,Bavaria,male,Not concerned at all,0.23503,322,21241,0.23465,0.23542
2004,Bavaria,female,Very concerned,0.22893,374,21241,0.22857,0.22930
2004,Bavaria,female,Somewhat concerned,0.57619,897,21241,0.57577,0.57662
2004,Bavaria,female,Not concerned at all,0.19487,303,21241,0.19453,0.19521
2004,Berlin,male,Very concerned,0.30951,114,21241,0.30875,0.31028
2004,Berlin,male,Somewhat concerned,0.55519,221,21241,0.55437,0.55601
2004,Berlin,male,Not concerned at all,0.13529,57,21241,0.13473,0.13586
2004,Berlin,female,Very concerned,0.38466,155,21241,0.38386,0.38545
2004,Berlin,female,Somewhat concerned,0.52175,210,21241,0.52093,0.52256
2004,Berlin,female,Not concerned at all,0.09360,42,21241,0.09312,0.09407
2004,Brandenburg,male,Very concerned,0.27558,108,21241,0.27473,0.27642
2004,Brandenburg,male,Somewhat concerned,0.51526,240,21241,0.51432,0.51621
2004,Brandenburg,male,Not concerned at all,0.20916,83,21241,0.20839,0.20993
2004,Brandenburg,female,Very concerned,0.30619,138,21241,0.30533,0.30705
2004,Brandenburg,female,Somewhat concerned,0.51687,256,21241,0.51593,0.51780
2004,Brandenburg,female,Not concerned at all,0.17695,76,21241,0.17624,0.17766
2004,Mecklenburg-Western Pomerania,male,Very concerned,0.22479,57,21241,0.22375,0.22582
2004,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.59670,137,21241,0.59549,0.59792
2004,Mecklenburg-Western Pomerania,male,Not concerned at all,0.17851,41,21241,0.17756,0.17946
2004,Mecklenburg-Western Pomerania,female,Very concerned,0.23551,60,21241,0.23452,0.23650
2004,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.59074,176,21241,0.58960,0.59189
2004,Mecklenburg-Western Pomerania,female,Not concerned at all,0.17375,37,21241,0.17287,0.17463
2004,Saxony,male,Very concerned,0.16934,143,21241,0.16881,0.16987
2004,Saxony,male,Somewhat concerned,0.55988,419,21241,0.55918,0.56058
2004,Saxony,male,Not concerned at all,0.27078,197,21241,0.27015,0.27141
2004,Saxony,female,Very concerned,0.22618,183,21241,0.22559,0.22677
2004,Saxony,female,Somewhat concerned,0.56583,469,21241,0.56513,0.56653
2004,Saxony,female,Not concerned at all,0.20799,152,21241,0.20741,0.20856
2004,Saxony-Anhalt,male,Very concerned,0.18949,87,21241,0.18871,0.19027
2004,Saxony-Anhalt,male,Somewhat concerned,0.57356,242,21241,0.57258,0.57455
2004,Saxony-Anhalt,male,Not concerned at all,0.23695,94,21241,0.23610,0.23780
2004,Saxony-Anhalt,female,Very concerned,0.25238,123,21241,0.25158,0.25317
2004,Saxony-Anhalt,female,Somewhat concerned,0.56360,292,21241,0.56270,0.56451
2004,Saxony-Anhalt,female,Not concerned at all,0.18402,75,21241,0.18331,0.18473
2004,Thuringa,male,Very concerned,0.23731,102,21241,0.23649,0.23814
2004,Thuringa,male,Somewhat concerned,0.53745,260,21241,0.53649,0.53842
2004,Thuringa,male,Not concerned at all,0.22524,102,21241,0.22443,0.22605
2004,Thuringa,female,Very concerned,0.23373,111,21241,0.23287,0.23459
2004,Thuringa,female,Somewhat concerned,0.58942,286,21241,0.58843,0.59042
2004,Thuringa,female,Not concerned at all,0.17685,79,21241,0.17607,0.17762
2005,Schleswig-Holstein,male,Very concerned,0.19342,56,20406,0.19273,0.19411
2005,Schleswig-Holstein,male,Somewhat concerned,0.38892,110,20406,0.38807,0.38977
2005,Schleswig-Holstein,male,Not concerned at all,0.41766,133,20406,0.41679,0.41852
2005,Schleswig-Holstein,female,Very concerned,0.25740,77,20406,0.25667,0.25813
2005,Schleswig-Holstein,female,Somewhat concerned,0.42806,141,20406,0.42723,0.42888
2005,Schleswig-Holstein,female,Not concerned at all,0.31454,123,20406,0.31376,0.31532
2005,Hamburg,male,Very concerned,0.37069,37,20406,0.36936,0.37201
2005,Hamburg,male,Somewhat concerned,0.62931,81,20406,0.62799,0.63064
2005,Hamburg,female,Very concerned,0.32640,42,20406,0.32510,0.32771
2005,Hamburg,female,Somewhat concerned,0.67360,92,20406,0.67229,0.67490
2005,Lower Saxony,male,Very concerned,0.28549,228,20406,0.28500,0.28598
2005,Lower Saxony,male,Somewhat concerned,0.49091,454,20406,0.49037,0.49145
2005,Lower Saxony,male,Not concerned at all,0.22360,174,20406,0.22315,0.22405
2005,Lower Saxony,female,Very concerned,0.32152,304,20406,0.32102,0.32202
2005,Lower Saxony,female,Somewhat concerned,0.52139,485,20406,0.52086,0.52193
2005,Lower Saxony,female,Not concerned at all,0.15708,131,20406,0.15669,0.15748
2005,Bremen,female,Very concerned,0.50085,37,20406,0.49911,0.50259
2005,Bremen,female,Somewhat concerned,0.49915,36,20406,0.49741,0.50089
2005,North Rhine-Westphalia,male,Very concerned,0.31605,634,20406,0.31571,0.31639
2005,North Rhine-Westphalia,male,Somewhat concerned,0.48883,1029,20406,0.48846,0.48919
2005,North Rhine-Westphalia,male,Not concerned at all,0.19513,418,20406,0.19483,0.19542
2005,North Rhine-Westphalia,female,Very concerned,0.34596,761,20406,0.34562,0.34631
2005,North Rhine-Westphalia,female,Somewhat concerned,0.50648,1157,20406,0.50612,0.50684
2005,North Rhine-Westphalia,female,Not concerned at all,0.14756,313,20406,0.14730,0.14781
2005,Hesse,male,Very concerned,0.25506,160,20406,0.25453,0.25559
2005,Hesse,male,Somewhat concerned,0.50748,345,20406,0.50687,0.50809
2005,Hesse,male,Not concerned at all,0.23746,150,20406,0.23694,0.23797
2005,Hesse,female,Very concerned,0.30805,204,20406,0.30748,0.30863
2005,Hesse,female,Somewhat concerned,0.50922,382,20406,0.50860,0.50985
2005,Hesse,female,Not concerned at all,0.18272,118,20406,0.18224,0.18320
2005,"Rhineland-Palatinate, Saarland",male,Very concerned,0.26423,151,20406,0.26362,0.26484
2005,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.44829,268,20406,0.44760,0.44898
2005,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.28748,154,20406,0.28685,0.28811
2005,"Rhineland-Palatinate, Saarland",female,Very concerned,0.28282,183,20406,0.28222,0.28341
2005,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.45715,328,20406,0.45649,0.45781
2005,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.26003,142,20406,0.25945,0.26061
2005,Baden-Wuerttemberg,male,Very concerned,0.25557,299,20406,0.25515,0.25598
2005,Baden-Wuerttemberg,male,Somewhat concerned,0.53687,627,20406,0.53639,0.53735
2005,Baden-Wuerttemberg,male,Not concerned at all,0.20757,279,20406,0.20718,0.20795
2005,Baden-Wuerttemberg,female,Very concerned,0.32483,387,20406,0.32441,0.32526
2005,Baden-Wuerttemberg,female,Somewhat concerned,0.50643,676,20406,0.50597,0.50688
2005,Baden-Wuerttemberg,female,Not concerned at all,0.16874,238,20406,0.16840,0.16908
2005,Bavaria,male,Very concerned,0.25419,332,20406,0.25380,0.25458
2005,Bavaria,male,Somewhat concerned,0.55799,754,20406,0.55755,0.55844
2005,Bavaria,male,Not concerned at all,0.18781,270,20406,0.18746,0.18816
2005,Bavaria,female,Very concerned,0.31588,462,20406,0.31548,0.31627
2005,Bavaria,female,Somewhat concerned,0.50994,780,20406,0.50951,0.51036
2005,Bavaria,female,Not concerned at all,0.17419,270,20406,0.17386,0.17451
2005,Berlin,male,Very concerned,0.36496,132,20406,0.36418,0.36574
2005,Berlin,male,Somewhat concerned,0.49805,180,20406,0.49724,0.49886
2005,Berlin,male,Not concerned at all,0.13699,50,20406,0.13644,0.13755
2005,Berlin,female,Very concerned,0.49849,174,20406,0.49765,0.49932
2005,Berlin,female,Somewhat concerned,0.50151,189,20406,0.50068,0.50235
2005,Brandenburg,male,Very concerned,0.30336,119,20406,0.30249,0.30422
2005,Brandenburg,male,Somewhat concerned,0.56339,242,20406,0.56246,0.56433
2005,Brandenburg,male,Not concerned at all,0.13325,62,20406,0.13261,0.13389
2005,Brandenburg,female,Very concerned,0.41815,182,20406,0.41724,0.41906
2005,Brandenburg,female,Somewhat concerned,0.47618,228,20406,0.47526,0.47710
2005,Brandenburg,female,Not concerned at all,0.10567,49,20406,0.10510,0.10624
2005,Mecklenburg-Western Pomerania,male,Very concerned,0.22046,55,20406,0.21946,0.22147
2005,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.61654,139,20406,0.61536,0.61773
2005,Mecklenburg-Western Pomerania,male,Not concerned at all,0.16299,37,20406,0.16209,0.16389
2005,Mecklenburg-Western Pomerania,female,Very concerned,0.27238,75,20406,0.27137,0.27339
2005,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.60287,158,20406,0.60176,0.60398
2005,Mecklenburg-Western Pomerania,female,Not concerned at all,0.12475,33,20406,0.12400,0.12550
2005,Saxony,male,Very concerned,0.25418,204,20406,0.25357,0.25479
2005,Saxony,male,Somewhat concerned,0.52276,390,20406,0.52206,0.52346
2005,Saxony,male,Not concerned at all,0.22306,148,20406,0.22248,0.22365
2005,Saxony,female,Very concerned,0.33037,263,20406,0.32970,0.33103
2005,Saxony,female,Somewhat concerned,0.53496,407,20406,0.53426,0.53566
2005,Saxony,female,Not concerned at all,0.13467,103,20406,0.13419,0.13516
2005,Saxony-Anhalt,male,Very concerned,0.33374,134,20406,0.33281,0.33468
2005,Saxony-Anhalt,male,Somewhat concerned,0.48566,221,20406,0.48467,0.48665
2005,Saxony-Anhalt,male,Not concerned at all,0.18060,65,20406,0.17984,0.18136
2005,Saxony-Anhalt,female,Very concerned,0.29582,154,20406,0.29497,0.29667
2005,Saxony-Anhalt,female,Somewhat concerned,0.57554,267,20406,0.57462,0.57646
2005,Saxony-Anhalt,female,Not concerned at all,0.12864,48,20406,0.12801,0.12926
2005,Thuringa,male,Very concerned,0.35431,147,20406,0.35337,0.35526
2005,Thuringa,male,Somewhat concerned,0.46004,206,20406,0.45905,0.46103
2005,Thuringa,male,Not concerned at all,0.18564,76,20406,0.18487,0.18641
2005,Thuringa,female,Very concerned,0.34885,154,20406,0.34789,0.34982
2005,Thuringa,female,Somewhat concerned,0.53260,258,20406,0.53160,0.53361
2005,Thuringa,female,Not concerned at all,0.11854,45,20406,0.11789,0.11919
2006,Schleswig-Holstein,male,Very concerned,0.27511,73,21632,0.27431,0.27591
2006,Schleswig-Holstein,male,Somewhat concerned,0.50557,160,21632,0.50468,0.50647
2006,Schleswig-Holstein,male,Not concerned at all,0.21932,77,21632,0.21858,0.22006
2006,Schleswig-Holstein,female,Very concerned,0.29050,105,21632,0.28974,0.29127
2006,Schleswig-Holstein,female,Somewhat concerned,0.48129,162,21632,0.48045,0.48214
2006,Schleswig-Holstein,female,Not concerned at all,0.22820,86,21632,0.22750,0.22891
2006,Hamburg,male,Very concerned,0.20663,34,21632,0.20558,0.20769
2006,Hamburg,male,Somewhat concerned,0.61645,75,21632,0.61519,0.61772
2006,Hamburg,male,Not concerned at all,0.17692,32,21632,0.17592,0.17791
2006,Hamburg,female,Very concerned,0.21822,35,21632,0.21707,0.21937
2006,Hamburg,female,Somewhat concerned,0.78178,103,21632,0.78063,0.78293
2006,Lower Saxony,male,Very concerned,0.26678,240,21632,0.26630,0.26726
2006,Lower Saxony,male,Somewhat concerned,0.52783,517,21632,0.52728,0.52837
2006,Lower Saxony,male,Not concerned at all,0.20539,183,21632,0.20495,0.20583
2006,Lower Saxony,female,Very concerned,0.31794,335,21632,0.31744,0.31844
2006,Lower Saxony,female,Somewhat concerned,0.52883,537,21632,0.52830,0.52937
2006,Lower Saxony,female,Not concerned at all,0.15323,137,21632,0.15284,0.15362
2006,Bremen,male,Somewhat concerned,1.00000,32,21632,1.00000,1.00000
2006,Bremen,female,Somewhat concerned,1.00000,39,21632,1.00000,1.00000
2006,North Rhine-Westphalia,male,Very concerned,0.28207,574,21632,0.28174,0.28240
2006,North Rhine-Westphalia,male,Somewhat concerned,0.51608,1161,21632,0.51571,0.51644
2006,North Rhine-Westphalia,male,Not concerned at all,0.20186,430,21632,0.20156,0.20215
2006,North Rhine-Westphalia,female,Very concerned,0.33852,776,21632,0.33817,0.33886
2006,North Rhine-Westphalia,female,Somewhat concerned,0.50622,1210,21632,0.50585,0.50658
2006,North Rhine-Westphalia,female,Not concerned at all,0.15527,350,21632,0.15500,0.15553
2006,Hesse,male,Very concerned,0.28938,182,21632,0.28883,0.28994
2006,Hesse,male,Somewhat concerned,0.49399,365,21632,0.49337,0.49460
2006,Hesse,male,Not concerned at all,0.21663,154,21632,0.21612,0.21714
2006,Hesse,female,Very concerned,0.31852,230,21632,0.31793,0.31910
2006,Hesse,female,Somewhat concerned,0.50046,407,21632,0.49984,0.50109
2006,Hesse,female,Not concerned at all,0.18102,128,21632,0.18054,0.18150
2006,"Rhineland-Palatinate, Saarland",male,Very concerned,0.24277,151,21632,0.24216,0.24338
2006,"Rhineland-Palatinate, Saarland",male,Somewhat concerned,0.44075,280,21632,0.44005,0.44146
2006,"Rhineland-Palatinate, Saarland",male,Not concerned at all,0.31648,164,21632,0.31582,0.31714
2006,"Rhineland-Palatinate, Saarland",female,Very concerned,0.23913,180,21632,0.23857,0.23969
2006,"Rhineland-Palatinate, Saarland",female,Somewhat concerned,0.52515,365,21632,0.52450,0.52581
2006,"Rhineland-Palatinate, Saarland",female,Not concerned at all,0.23572,142,21632,0.23516,0.23627
2006,Baden-Wuerttemberg,male,Very concerned,0.24960,297,21632,0.24918,0.25002
2006,Baden-Wuerttemberg,male,Somewhat concerned,0.53010,696,21632,0.52962,0.53058
2006,Baden-Wuerttemberg,male,Not concerned at all,0.22030,298,21632,0.21990,0.22070
2006,Baden-Wuerttemberg,female,Very concerned,0.30822,394,21632,0.30779,0.30865
2006,Baden-Wuerttemberg,female,Somewhat concerned,0.52425,758,21632,0.52379,0.52471
2006,Baden-Wuerttemberg,female,Not concerned at all,0.16753,252,21632,0.16719,0.16788
2006,Bavaria,male,Very concerned,0.24367,355,21632,0.24329,0.24405
2006,Bavaria,male,Somewhat concerned,0.52869,788,21632,0.52825,0.52914
2006,Bavaria,male,Not concerned at all,0.22763,330,21632,0.22726,0.22801
2006,Bavaria,female,Very concerned,0.27948,441,21632,0.27909,0.27987
2006,Bavaria,female,Somewhat concerned,0.54322,902,21632,0.54279,0.54365
2006,Bavaria,female,Not concerned at all,0.17730,273,21632,0.17698,0.17763
2006,Berlin,male,Very concerned,0.34892,126,21632,0.34811,0.34973
2006,Berlin,male,Somewhat concerned,0.50613,186,21632,0.50528,0.50697
2006,Berlin,male,Not concerned at all,0.14495,52,21632,0.14436,0.14555
2006,Berlin,female,Very concerned,0.44693,163,21632,0.44609,0.44778
2006,Berlin,female,Somewhat concerned,0.55307,218,21632,0.55222,0.55391
2006,Brandenburg,male,Very concerned,0.27552,119,21632,0.27468,0.27635
2006,Brandenburg,male,Somewhat concerned,0.54730,257,21632,0.54636,0.54823
2006,Brandenburg,male,Not concerned at all,0.17719,72,21632,0.17647,0.17790
2006,Brandenburg,female,Very concerned,0.29183,140,21632,0.29099,0.29268
2006,Brandenburg,female,Somewhat concerned,0.60303,287,21632,0.60212,0.60393
2006,Brandenburg,female,Not concerned at all,0.10514,56,21632,0.10457,0.10571
2006,Mecklenburg-Western Pomerania,male,Very concerned,0.27941,67,21632,0.27833,0.28049
2006,Mecklenburg-Western Pomerania,male,Somewhat concerned,0.54374,139,21632,0.54254,0.54493
2006,Mecklenburg-Western Pomerania,male,Not concerned at all,0.17685,50,21632,0.17594,0.17777
2006,Mecklenburg-Western Pomerania,female,Very concerned,0.33377,87,21632,0.33270,0.33483
2006,Mecklenburg-Western Pomerania,female,Somewhat concerned,0.52189,160,21632,0.52076,0.52302
2006,Mecklenburg-Western Pomerania,female,Not concerned at all,0.14434,41,21632,0.14355,0.14514
2006,Saxony,male,Very concerned,0.22593,180,21632,0.22534,0.22651
2006,Saxony,male,Somewhat concerned,0.51357,406,21632,0.51287,0.51428
2006,Saxony,male,Not concerned at all,0.26050,170,21632,0.25988,0.26112
2006,Saxony,female,Very concerned,0.27386,215,21632,0.27323,0.27450
2006,Saxony,female,Somewhat concerned,0.53162,450,21632,0.53091,0.53233
2006,Saxony,female,Not concerned at all,0.19452,146,21632,0.19396,0.19508
2006,Saxony-Anhalt,male,Very concerned,0.26677,116,21632,0.26589,0.26765
2006,Saxony-Anhalt,male,Somewhat concerned,0.51261,227,21632,0.51161,0.51360
2006,Saxony-Anhalt,male,Not concerned at all,0.22062,90,21632,0.21980,0.22144
2006,Saxony-Anhalt,female,Very concerned,0.33211,162,21632,0.33123,0.33300
2006,Saxony-Anhalt,female,Somewhat concerned,0.51780,248,21632,0.51686,0.51874
2006,Saxony-Anhalt,female,Not concerned at all,0.15009,64,21632,0.14941,0.15076
2006,Thuringa,male,Very concerned,0.24358,101,21632,0.24272,0.24444
2006,Thuringa,male,Somewhat concerned,0.52415,249,21632,0.52315,0.52515
2006,Thuringa,male,Not concerned at all,0.23227,101,21632,0.23142,0.23312
2006,Thuringa,female,Very concerned,0.27158,128,21632,0.27068,0.27247
2006,Thuringa,female,Somewhat concerned,0.58214,290,21632,0.58114,0.58313
2006,Thuringa,female,Not concerned at all,0.14629,74,21632,0.14557,0.14700
2007,Schleswig-Holstein,male,Very concerned,0.26159,67,20172,0.26079,0.26239
2007,Schleswig-Holstein,male,Somewhat concerned,0.55355,152,20172,0.55264,0.55445
2007,Schleswig-Holstein,male,Not concerned at all,0.18486,70,20172,0.18415,0.18557
2007,Schleswig-Holstein,female,Very concerned,0.26367,81,20172,0.26290,0.26445
2007,Schleswig-Holstein,female,Somewhat concerned,0.54877,166,20172,0.54790,0.54965
2007,Schleswig-Holstein,female,Not concerned at all,0.18756,67,20172,0.18687,0.18824
2007,Hamburg,male,Somewhat concerned,1.00000,85,20172,1.00000,1.00000
2007,Hamburg,female,Very concerned,0.35331,53,20172,0.35208,0.35453
2007,Hamburg,female,Somewhat concerned,0.64669,89,20172,0.64547,0.64792
2007,Lower Saxony,male,Very concerned,0.26234,226,20172,0.26186,0.26282
2007,Lower Saxony,male,Somewhat concerned,0.52564,474,20172,0.52510,0.52619
2007,Lower Saxony,male,Not concerned at all,0.21202,178,20172,0.21157,0.21246
2007,Lower Saxony,female,Very concerned,0.33211,313,20172,0.33160,0.33262
2007,Lower Saxony,female,Somewhat concerned,0.50215,494,20172,0.50161,0.50269
2007,Lower Saxony,female,Not concerned at all,0.16574,134,20172,0.16533,0.16614
2007,Bremen,male,Somewhat concerned,1.00000,32,20172,1.00000,1.00000
2007,Bremen,female,Somewhat concerned,1.00000,40,20172,1.00000,1.00000
2007,North Rhine-Westphalia,male,Very concerned,0.26948,533,20172,0.26916,0.26981
