year,migback,quintil_oecd,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2005,Indirect migration background,5th Quintile,Somewhat concerned,0.0024555364345356097,63,20481,0.0024437583843845883,0.002467314484686631
2005,Indirect migration background,5th Quintile,Not concerned at all,0.0014163325249837736,40,20481,0.001407382815864544,0.0014252822341030032
2006,No migration background,1st Quintile,Very concerned,0.03711090559827141,599,19065,0.03706236672211448,0.037159444474428344
2006,No migration background,1st Quintile,Somewhat concerned,0.06897639174309439,1096,19065,0.06891132165579467,0.06904146183039411
2006,No migration background,1st Quintile,Not concerned at all,0.024568906555667156,409,19065,0.024529156108507522,0.02460865700282679
2006,No migration background,2nd Quintile,Very concerned,0.04386552315273858,710,19065,0.043812936932929494,0.04391810937254767
2006,No migration background,2nd Quintile,Somewhat concerned,0.08218400053175597,1435,19065,0.08211347891543659,0.08225452214807534
2006,No migration background,2nd Quintile,Not concerned at all,0.030326637843064375,488,19065,0.03028260510703883,0.03037067057908992
2006,No migration background,3rd Quintile,Very concerned,0.044329597416678745,807,19065,0.044276746592028314,0.04438244824132918
2006,No migration background,3rd Quintile,Somewhat concerned,0.08677433930590515,1665,19065,0.08670205641434503,0.08684662219746528
2006,No migration background,3rd Quintile,Not concerned at all,0.03347139554670945,579,19065,0.03342521117154676,0.03351757992187214
2006,No migration background,4th Quintile,Very concerned,0.0498822648827397,951,19065,0.049826364780647656,0.04993816498483175
2006,No migration background,4th Quintile,Somewhat concerned,0.09770349240815232,1946,19065,0.09762725282928757,0.09777973198701707
2006,No migration background,4th Quintile,Not concerned at all,0.03110619846045056,562,19065,0.031061621303700663,0.03115077561720046
2006,No migration background,5th Quintile,Very concerned,0.05255760535482962,1307,19065,0.052500306624545356,0.05261490408511388
2006,No migration background,5th Quintile,Somewhat concerned,0.11004395957283844,2863,19065,0.10996360359534917,0.11012431555032771
2006,No migration background,5th Quintile,Not concerned at all,0.03379335212392336,862,19065,0.03374695388958508,0.033839750358261644
2006,Direct migration background,1st Quintile,Very concerned,0.013933542528722387,176,19065,0.013903444734179395,0.013963640323265379
2006,Direct migration background,1st Quintile,Somewhat concerned,0.019686495334723664,269,19065,0.01965082415247351,0.019722166516973817
2006,Direct migration background,1st Quintile,Not concerned at all,0.012472162880853966,156,19065,0.012443666062976831,0.012500659698731102
2006,Direct migration background,2nd Quintile,Very concerned,0.010178779460211609,157,19065,0.010153005744190395,0.010204553176232823
2006,Direct migration background,2nd Quintile,Somewhat concerned,0.014125016803440924,235,19065,0.014094715855426125,0.014155317751455723
2006,Direct migration background,2nd Quintile,Not concerned at all,0.005957716449047123,104,19065,0.005937956166483257,0.0059774767316109895
2006,Direct migration background,3rd Quintile,Very concerned,0.008170371990107584,124,19065,0.008147257183709771,0.008193486796505396
2006,Direct migration background,3rd Quintile,Somewhat concerned,0.011610766521756338,198,19065,0.011583259393301971,0.011638273650210704
2006,Direct migration background,3rd Quintile,Not concerned at all,0.00482717412479558,75,19065,0.00480937713533177,0.00484497111425939
2006,Direct migration background,4th Quintile,Very concerned,0.005027870000167943,76,19065,0.005009708643623917,0.005046031356711969
2006,Direct migration background,4th Quintile,Somewhat concerned,0.009884230757057091,159,19065,0.009858828913722273,0.00990963260039191
2006,Direct migration background,4th Quintile,Not concerned at all,0.004341683195350347,85,19065,0.004324800762354429,0.004358565628346265
2006,Direct migration background,5th Quintile,Very concerned,0.005362388069134196,91,19065,0.005343635431330156,0.005381140706938236
2006,Direct migration background,5th Quintile,Somewhat concerned,0.007606539160836444,167,19065,0.0075842298422083496,0.007628848479464538
2006,Direct migration background,5th Quintile,Not concerned at all,0.002491095534105791,55,19065,0.0024782956985919973,0.0025038953696195844
2006,Indirect migration background,1st Quintile,Very concerned,0.004281182252337501,66,19065,0.0042644173502198335,0.004297947154455169
2006,Indirect migration background,1st Quintile,Somewhat concerned,0.006057497497714886,94,19065,0.006037573427696127,0.006077421567733645
2006,Indirect migration background,1st Quintile,Not concerned at all,0.0030177174112206626,40,19065,0.003003633158439046,0.003031801664002279
2006,Indirect migration background,2nd Quintile,Very concerned,0.0034885771805293285,46,19065,0.003473437520775123,0.003503716840283534
2006,Indirect migration background,2nd Quintile,Somewhat concerned,0.003752416906572609,57,19065,0.0037367172559083207,0.003768116557236897
2006,Indirect migration background,3rd Quintile,Very concerned,0.0023988077868440567,50,19065,0.0023862467059858716,0.0024113688677022418
2006,Indirect migration background,3rd Quintile,Somewhat concerned,0.0038566254563024735,84,19065,0.0038407101330571814,0.0038725407795477656
2006,Indirect migration background,4th Quintile,Somewhat concerned,0.0043598468137906006,84,19065,0.004342929257773951,0.00437676436980725
2006,Indirect migration background,5th Quintile,Very concerned,0.001552308955353958,31,19065,0.0015422000868677555,0.0015624178238401603
2006,Indirect migration background,5th Quintile,Somewhat concerned,0.003414667415735703,72,19065,0.003399688435171661,0.003429646396299745
2006,Indirect migration background,5th Quintile,Not concerned at all,0.0014499490164679855,35,19065,0.0014401786221507574,0.0014597194107852135
2007,No migration background,1st Quintile,Very concerned,0.03673920904590588,597,20282,0.03669418096978664,0.03678423712202512
2007,No migration background,1st Quintile,Somewhat concerned,0.0692205321887535,1219,20282,0.06915977643498933,0.06928128794251767
2007,No migration background,1st Quintile,Not concerned at all,0.03245652429989025,537,20282,0.03241410799827754,0.03249894060150296
2007,No migration background,2nd Quintile,Very concerned,0.04235400867134128,823,20282,0.04230580320293918,0.04240221413974338
2007,No migration background,2nd Quintile,Somewhat concerned,0.0751854752090496,1473,20282,0.07512235900892332,0.07524859140917588
2007,No migration background,2nd Quintile,Not concerned at all,0.03098274474005466,570,20282,0.030941271090960204,0.031024218389149115
2007,No migration background,3rd Quintile,Very concerned,0.04614450802933425,878,20282,0.04609429136612718,0.04619472469254132
2007,No migration background,3rd Quintile,Somewhat concerned,0.08632181453077248,1713,20282,0.08625459376470822,0.08638903529683674
2007,No migration background,3rd Quintile,Not concerned at all,0.03243047823697394,664,20282,0.03238807838743757,0.03247287808651031
2007,No migration background,4th Quintile,Very concerned,0.05036963155345912,1053,20282,0.050317282572335795,0.05042198053458244
2007,No migration background,4th Quintile,Somewhat concerned,0.09853134598774745,2084,20282,0.09846000993549008,0.09860268204000482
2007,No migration background,4th Quintile,Not concerned at all,0.031897513245271646,687,20282,0.03185545166065964,0.03193957482988365
2007,No migration background,5th Quintile,Very concerned,0.05163247792723865,1365,20282,0.05157951202563568,0.05168544382884162
2007,No migration background,5th Quintile,Somewhat concerned,0.11251736443218203,2962,20282,0.11244172709054145,0.11259300177382262
2007,No migration background,5th Quintile,Not concerned at all,0.03345487697391603,829,20282,0.03341183548021951,0.033497918467612554
2007,Direct migration background,1st Quintile,Very concerned,0.01172304900943178,166,20282,0.01169728543168363,0.011748812587179929
2007,Direct migration background,1st Quintile,Somewhat concerned,0.01981340143993246,274,20282,0.019780044941962754,0.019846757937902165
2007,Direct migration background,1st Quintile,Not concerned at all,0.010659540389563415,155,20282,0.01063496000496287,0.01068412077416396
2007,Direct migration background,2nd Quintile,Very concerned,0.009200766542728986,138,20282,0.009177913113024296,0.009223619972433676
2007,Direct migration background,2nd Quintile,Somewhat concerned,0.014703886964178623,260,20282,0.014675076781536175,0.014732697146821072
2007,Direct migration background,2nd Quintile,Not concerned at all,0.007515258755631905,105,20282,0.0074945868536334375,0.007535930657630372
2007,Direct migration background,3rd Quintile,Very concerned,0.0071452725878455945,108,20282,0.007125112203667901,0.007165432972023288
2007,Direct migration background,3rd Quintile,Somewhat concerned,0.011504001511436714,192,20282,0.011478476939238215,0.011529526083635213
2007,Direct migration background,3rd Quintile,Not concerned at all,0.00459307757195894,81,20282,0.00457689309131789,0.004609262052599991
2007,Direct migration background,4th Quintile,Very concerned,0.004164504577635488,82,20282,0.004149090340995525,0.004179918814275452
2007,Direct migration background,4th Quintile,Somewhat concerned,0.0092525199819029,164,20282,0.009229602966689156,0.009275436997116644
2007,Direct migration background,4th Quintile,Not concerned at all,0.0037957604100665706,76,20282,0.0037810416868766204,0.0038104791332565207
2007,Direct migration background,5th Quintile,Very concerned,0.003861581500117797,80,20282,0.0038467361994942886,0.003876426800741306
2007,Direct migration background,5th Quintile,Somewhat concerned,0.007734439431604172,158,20282,0.007713470566320287,0.007755408296888057
2007,Direct migration background,5th Quintile,Not concerned at all,0.002404931640686839,48,20282,0.00239320766082163,0.002416655620552048
2007,Indirect migration background,1st Quintile,Very concerned,0.0025361472933371127,38,20282,0.0025241085163762132,0.0025481860702980122
2007,Indirect migration background,1st Quintile,Somewhat concerned,0.005955622053246734,96,20282,0.005937205302921419,0.005974038803572049
2007,Indirect migration background,1st Quintile,Not concerned at all,0.0030813069435139473,43,20282,0.003068040824166856,0.0030945730628610386
2007,Indirect migration background,2nd Quintile,Very concerned,0.003233175920384455,51,20282,0.0032195878432287085,0.003246763997540201
2007,Indirect migration background,2nd Quintile,Somewhat concerned,0.004203665912299875,65,20282,0.004188179675095331,0.004219152149504419
2007,Indirect migration background,2nd Quintile,Not concerned at all,0.0022568515996380274,34,20282,0.0022454934541457456,0.002268209745130309
2007,Indirect migration background,3rd Quintile,Very concerned,0.0033950521857500997,57,20282,0.003381129234719666,0.0034089751367805334
2007,Indirect migration background,3rd Quintile,Somewhat concerned,0.004801909886609801,81,20282,0.004785363303734487,0.004818456469485115
2007,Indirect migration background,3rd Quintile,Not concerned at all,0.0014661740981297296,31,20282,0.0014570156748604614,0.0014753325213989978
2007,Indirect migration background,4th Quintile,Very concerned,0.002045167963882901,47,20282,0.00203435445895995,0.0020559814688058523
2007,Indirect migration background,4th Quintile,Somewhat concerned,0.003539386987670742,69,20282,0.0035251721913070523,0.0035536017840344315
2007,Indirect migration background,5th Quintile,Very concerned,0.0011306048182119447,32,20282,0.0011225611098083243,0.001138648526615565
2007,Indirect migration background,5th Quintile,Somewhat concerned,0.0026069524908889728,60,20282,0.0025947472522384824,0.002619157729539463
2007,Indirect migration background,5th Quintile,Not concerned at all,0.0014374844598227482,37,20282,0.0014284159535473597,0.0014465529660981366
2008,No migration background,1st Quintile,Very concerned,0.035445758011851354,543,19185,0.035401729557073526,0.03548978646662918
2008,No migration background,1st Quintile,Somewhat concerned,0.06638265634844479,1110,19185,0.06632337750102334,0.06644193519586623
2008,No migration background,1st Quintile,Not concerned at all,0.030733823968353557,578,19185,0.030692726240636247,0.030774921696070868
2008,No migration background,2nd Quintile,Very concerned,0.036687170475100325,670,19185,0.03664240648788957,0.03673193446231108
2008,No migration background,2nd Quintile,Somewhat concerned,0.08115146490866713,1487,19185,0.08108644323747959,0.08121648657985468
2008,No migration background,2nd Quintile,Not concerned at all,0.035354795966554595,607,19185,0.03531082196835452,0.03539876996475467
2008,No migration background,3rd Quintile,Very concerned,0.04070558847610101,780,19185,0.04065853508176574,0.04075264187043627
2008,No migration background,3rd Quintile,Somewhat concerned,0.09256338264158774,1813,19185,0.09249437205155565,0.09263239323161983
2008,No migration background,3rd Quintile,Not concerned at all,0.032232237203833704,629,19185,0.032190182092908505,0.0322742923147589
2008,No migration background,4th Quintile,Very concerned,0.04087253991407201,763,19185,0.04082539422824122,0.040919685599902805
2008,No migration background,4th Quintile,Somewhat concerned,0.10501981358547148,2046,19185,0.10494681233257151,0.10509281483837145
2008,No migration background,4th Quintile,Not concerned at all,0.03365100119936045,679,19185,0.033608061996526585,0.03369394040219432
2008,No migration background,5th Quintile,Very concerned,0.040632039965561806,1043,19185,0.04058502729732513,0.04067905263379848
2008,No migration background,5th Quintile,Somewhat concerned,0.11203845341923657,2836,19185,0.11196334846012607,0.11211355837834708
2008,No migration background,5th Quintile,Not concerned at all,0.04263333189150376,950,19185,0.0425852256119244,0.04268143817108313
2008,Direct migration background,1st Quintile,Very concerned,0.012396734122137354,158,19185,0.012370387018238943,0.012423081226035764
2008,Direct migration background,1st Quintile,Somewhat concerned,0.022336361283191605,281,19185,0.02230117374153527,0.022371548824847938
2008,Direct migration background,1st Quintile,Not concerned at all,0.01026664042651955,131,19185,0.010242637662127298,0.0102906431909118
2008,Direct migration background,2nd Quintile,Very concerned,0.008599366203360877,117,19185,0.008577380224811058,0.008621352181910697
2008,Direct migration background,2nd Quintile,Somewhat concerned,0.014293789695227616,205,19185,0.014265525578218079,0.014322053812237154
2008,Direct migration background,2nd Quintile,Not concerned at all,0.006110146691097863,100,19185,0.006091590752412827,0.006128702629782899
2008,Direct migration background,3rd Quintile,Very concerned,0.0054440208352388424,85,19185,0.005426499690082527,0.005461541980395158
2008,Direct migration background,3rd Quintile,Somewhat concerned,0.01204508223404676,181,19185,0.012019106882717746,0.012071057585375774
2008,Direct migration background,3rd Quintile,Not concerned at all,0.006547365091276203,99,19185,0.006528160952123283,0.006566569230429123
2008,Direct migration background,4th Quintile,Very concerned,0.004333083248443016,67,19185,0.0043174430039829735,0.004348723492903058
2008,Direct migration background,4th Quintile,Somewhat concerned,0.009363107272063116,152,19185,0.009340174569920371,0.00938603997420586
2008,Direct migration background,4th Quintile,Not concerned at all,0.0037402746259248875,72,19185,0.0037257392584968655,0.0037548099933529095
2008,Direct migration background,5th Quintile,Very concerned,0.0025178980324454692,56,19185,0.0025059647585966866,0.002529831306294252
2008,Direct migration background,5th Quintile,Somewhat concerned,0.00682923930554716,134,19185,0.006809628920990166,0.006848849690104153
2008,Direct migration background,5th Quintile,Not concerned at all,0.0025248722133335475,51,19185,0.002512922466043932,0.002536821960623163
2008,Indirect migration background,1st Quintile,Very concerned,0.004198440364280745,51,19185,0.004183043992932613,0.004213836735628877
2008,Indirect migration background,1st Quintile,Somewhat concerned,0.005616553034806778,89,19185,0.00559875795839909,0.0056343481112144655
2008,Indirect migration background,1st Quintile,Not concerned at all,0.00289583036036236,47,19185,0.0028830352273009133,0.0029086254934238068
2008,Indirect migration background,2nd Quintile,Very concerned,0.0025690659355839455,37,19185,0.002557012328683911,0.0025811195424839803
2008,Indirect migration background,2nd Quintile,Somewhat concerned,0.00541826670970046,73,19185,0.005400786831153411,0.00543574658824751
2008,Indirect migration background,2nd Quintile,Not concerned at all,0.0029078037890239335,35,19185,0.0028949823081270256,0.0029206252699208414
2008,Indirect migration background,3rd Quintile,Very concerned,0.0023979143147734886,44,19185,0.002386268135090844,0.0024095604944561334
2008,Indirect migration background,3rd Quintile,Somewhat concerned,0.005001123081779796,85,19185,0.004984326030474593,0.005017920133084999
2008,Indirect migration background,3rd Quintile,Not concerned at all,0.0013920410738622135,32,19185,0.0013831631479098822,0.0014009189998145449
2008,Indirect migration background,4th Quintile,Very concerned,0.0016014729821895763,32,19185,0.0015919516053114848,0.0016109943590676677
2008,Indirect migration background,4th Quintile,Somewhat concerned,0.0037197424650025315,65,19185,0.0037052468989089093,0.003734238031096154
2008,Indirect migration background,4th Quintile,Not concerned at all,0.0022437851090170093,32,19185,0.002232518561997809,0.0022550516560362094
2008,Indirect migration background,5th Quintile,Very concerned,0.00137160765221597,34,19185,0.0013627950354095344,0.0013804202690224055
2008,Indirect migration background,5th Quintile,Somewhat concerned,0.0030568046037085647,73,19185,0.003043659711532861,0.0030699494958842683
2008,Indirect migration background,5th Quintile,Not concerned at all,0.002157509268138538,33,19185,0.0021464609718195794,0.0021685575644574966
2009,No migration background,1st Quintile,Very concerned,0.03294175297708721,489,17804,0.03289911674843218,0.03298438920574223
2009,No migration background,1st Quintile,Somewhat concerned,0.07227131547610298,1156,17804,0.07220946079312494,0.07233317015908101
2009,No migration background,1st Quintile,Not concerned at all,0.033212735715607664,524,17804,0.03316993047936477,0.03325554095185056
2009,No migration background,2nd Quintile,Very concerned,0.03064103191887873,520,17804,0.030599862652985536,0.030682201184771923
2009,No migration background,2nd Quintile,Somewhat concerned,0.08316589203955524,1459,17804,0.0830999295377768,0.08323185454133368
2009,No migration background,2nd Quintile,Not concerned at all,0.03563335766039824,630,17804,0.03558907552287168,0.0356776397979248
2009,No migration background,3rd Quintile,Very concerned,0.03252482760507108,564,17804,0.032482452915549714,0.03256720229459245
2009,No migration background,3rd Quintile,Somewhat concerned,0.10288322580081713,1810,17804,0.10281065266516078,0.10295579893647348
2009,No migration background,3rd Quintile,Not concerned at all,0.03530705026537016,634,17804,0.035262963891096455,0.03535113663964387
2009,No migration background,4th Quintile,Very concerned,0.03244633071497076,616,17804,0.03240400547389338,0.032488655956048135
2009,No migration background,4th Quintile,Somewhat concerned,0.11015155984916328,1980,17804,0.11007677175596028,0.11022634794236627
2009,No migration background,4th Quintile,Not concerned at all,0.03879279714219111,725,17804,0.03874666929683724,0.03883892498754498
2009,No migration background,5th Quintile,Very concerned,0.034868143660786645,783,17804,0.034824322199887715,0.034911965121685574
2009,No migration background,5th Quintile,Somewhat concerned,0.11800614848114865,2684,17804,0.1179290822341838,0.1180832147281135
2009,No migration background,5th Quintile,Not concerned at all,0.041217116715882025,963,17804,0.04116962935293047,0.04126460407883358
2009,Direct migration background,1st Quintile,Very concerned,0.00957131471089448,109,17804,0.009548056488639814,0.009594572933149146
2009,Direct migration background,1st Quintile,Somewhat concerned,0.01937692166401907,237,17804,0.019343993117606494,0.019409850210431647
2009,Direct migration background,1st Quintile,Not concerned at all,0.012822355807588781,149,17804,0.012795480052124617,0.012849231563052945
2009,Direct migration background,2nd Quintile,Very concerned,0.007021792974044762,81,17804,0.0070018461855777805,0.007041739762511744
2009,Direct migration background,2nd Quintile,Somewhat concerned,0.01619705216239356,197,17804,0.016166897729636268,0.016227206595150853
2009,Direct migration background,2nd Quintile,Not concerned at all,0.008050331982586213,109,17804,0.008028985278665706,0.00807167868650672
2009,Direct migration background,3rd Quintile,Very concerned,0.004647515347898659,59,17804,0.004631268168277438,0.00466376252751988
2009,Direct migration background,3rd Quintile,Somewhat concerned,0.010847839948261537,136,17804,0.010823095242193452,0.010872584654329621
2009,Direct migration background,3rd Quintile,Not concerned at all,0.0050846252016213565,88,17804,0.005067634877768817,0.005101615525473896
2009,Direct migration background,4th Quintile,Very concerned,0.002935707904179238,53,17804,0.0029227838992283415,0.0029486319091301346
2009,Direct migration background,4th Quintile,Somewhat concerned,0.007088738283110571,122,17804,0.007068697310127244,0.007108779256093899
2009,Direct migration background,4th Quintile,Not concerned at all,0.004707533897197455,82,17804,0.004691182638135341,0.004723885156259569
2009,Direct migration background,5th Quintile,Very concerned,0.00332414877399854,42,17804,0.0033103989763368464,0.0033378985716602336
2009,Direct migration background,5th Quintile,Somewhat concerned,0.006648530608686616,119,17804,0.006629117574533041,0.00666794364284019
2009,Direct migration background,5th Quintile,Not concerned at all,0.0037332727773630183,59,17804,0.0037187043796878304,0.003747841175038206
2009,Indirect migration background,1st Quintile,Very concerned,0.003920379068146285,51,17804,0.003905451461885171,0.0039353066744074
2009,Indirect migration background,1st Quintile,Somewhat concerned,0.006984947698125039,79,17804,0.006965052942533199,0.007004842453716878
2009,Indirect migration background,1st Quintile,Not concerned at all,0.00273330501891048,48,17804,0.0027208332280312065,0.0027457768097897536
2009,Indirect migration background,2nd Quintile,Very concerned,0.0036915440704495496,42,17804,0.0036770570174157946,0.0037060311234833046
2009,Indirect migration background,2nd Quintile,Somewhat concerned,0.005984695780909542,70,17804,0.005966271239456341,0.006003120322362743
2009,Indirect migration background,2nd Quintile,Not concerned at all,0.0022083982771835954,31,17804,0.002197184866323526,0.002219611688043665
2009,Indirect migration background,3rd Quintile,Somewhat concerned,0.0037882797048617765,60,17804,0.0037736047776717463,0.0038029546320518066
2009,Indirect migration background,3rd Quintile,Not concerned at all,0.002350689923625024,31,17804,0.0023391217249364078,0.0023622581223136404
2009,Indirect migration background,4th Quintile,Very concerned,0.0018422912760546674,32,17804,0.0018320475526486682,0.0018525349994606667
2009,Indirect migration background,4th Quintile,Somewhat concerned,0.004650199927785203,70,17804,0.0046339480782666195,0.004666451777303786
2009,Indirect migration background,5th Quintile,Somewhat concerned,0.003423715152553844,76,17804,0.003409761651174508,0.0034376686539331802
2009,Indirect migration background,5th Quintile,Not concerned at all,0.0023005860345202797,35,17804,0.0022891414979513314,0.002312030571089228
2010,No migration background,1st Quintile,Very concerned,0.03261977379761663,438,16408,0.03257512233408081,0.03266442526115245
2010,No migration background,1st Quintile,Somewhat concerned,0.06820943955356706,1094,16408,0.0681460703838952,0.06827280872323893
2010,No migration background,1st Quintile,Not concerned at all,0.03075801462890836,487,16408,0.030714614413843672,0.030801414843973047
2010,No migration background,2nd Quintile,Very concerned,0.030721617228484432,523,16408,0.030678241885373325,0.03076499257159554
2010,No migration background,2nd Quintile,Somewhat concerned,0.0832769914883512,1366,16408,0.08320754053650878,0.08334644244019362
2010,No migration background,2nd Quintile,Not concerned at all,0.03908921485491355,607,16408,0.03904049941481412,0.039137930295012974
2010,No migration background,3rd Quintile,Very concerned,0.034996431581455156,525,16408,0.0349502389222545,0.03504262424065581
2010,No migration background,3rd Quintile,Somewhat concerned,0.09903300598221498,1648,16408,0.09895792308121887,0.0991080888832111
2010,No migration background,3rd Quintile,Not concerned at all,0.03480041793591672,589,16408,0.034754350142018796,0.03484648572981464
2010,No migration background,4th Quintile,Very concerned,0.033294527465227805,556,16408,0.033249432283739964,0.033339622646715646
2010,No migration background,4th Quintile,Somewhat concerned,0.11400360163283385,1864,16408,0.11392371541008438,0.11408348785558332
2010,No migration background,4th Quintile,Not concerned at all,0.03959129615897018,664,16408,0.039542281664643235,0.03964031065329713
2010,No migration background,5th Quintile,Very concerned,0.036794384777004044,748,16408,0.03674706454137874,0.036841705012629344
2010,No migration background,5th Quintile,Somewhat concerned,0.12109598979687304,2448,16408,0.12101398632755427,0.12117799326619182
2010,No migration background,5th Quintile,Not concerned at all,0.04447487193482131,844,16408,0.04442305460472046,0.04452668926492216
2010,Direct migration background,1st Quintile,Very concerned,0.008901796218717253,106,16408,0.008878186338085296,0.00892540609934921
2010,Direct migration background,1st Quintile,Somewhat concerned,0.017874567401154742,209,16408,0.017841263288155922,0.017907871514153562
2010,Direct migration background,1st Quintile,Not concerned at all,0.012293284326509241,128,16408,0.01226558657024136,0.012320982082777123
2010,Direct migration background,2nd Quintile,Very concerned,0.005785932106391412,62,16408,0.005766867702010602,0.005804996510772222
2010,Direct migration background,2nd Quintile,Somewhat concerned,0.014029356974407374,181,16408,0.01399979404285858,0.014058919905956167
2010,Direct migration background,2nd Quintile,Not concerned at all,0.008241360467146023,95,16408,0.008218635719245393,0.008264085215046653
2010,Direct migration background,3rd Quintile,Very concerned,0.0042204730130859115,44,16408,0.004204177847308017,0.004236768178863806
2010,Direct migration background,3rd Quintile,Somewhat concerned,0.012286164840781233,134,16408,0.012258475006266329,0.012313854675296138
2010,Direct migration background,3rd Quintile,Not concerned at all,0.006891656921739002,73,16408,0.006870862025261376,0.006912451818216629
2010,Direct migration background,4th Quintile,Very concerned,0.004273322958205858,45,16408,0.004256926518658481,0.004289719397753235
2010,Direct migration background,4th Quintile,Somewhat concerned,0.009550877929971696,119,16408,0.009526430435553486,0.009575325424389906
2010,Direct migration background,4th Quintile,Not concerned at all,0.005284145693249356,63,16408,0.005265922120096295,0.005302369266402417
2010,Direct migration background,5th Quintile,Very concerned,0.0029462908170944527,38,16408,0.002932667159948828,0.0029599144742400775
2010,Direct migration background,5th Quintile,Somewhat concerned,0.006569242635841569,108,16408,0.006548936696935889,0.006589548574747249
2010,Direct migration background,5th Quintile,Not concerned at all,0.003954733701868032,47,16408,0.003938957778676381,0.0039705096250596825
2010,Indirect migration background,1st Quintile,Very concerned,0.0018756655861044507,44,16408,0.0018647896499407648,0.0018865415222681365
2010,Indirect migration background,1st Quintile,Somewhat concerned,0.004668474316724141,83,16408,0.0046513399526870065,0.004685608680761276
2010,Indirect migration background,1st Quintile,Not concerned at all,0.001763131561913906,35,16408,0.0017525863384910115,0.0017736767853368007
2010,Indirect migration background,2nd Quintile,Very concerned,0.0018063129335841106,31,16408,0.0017956395890648795,0.0018169862781033418
2010,Indirect migration background,2nd Quintile,Somewhat concerned,0.005592291567939681,71,16408,0.005573547071965822,0.005611036063913539
2010,Indirect migration background,2nd Quintile,Not concerned at all,0.0018566378032932704,32,16408,0.0018458170703500236,0.0018674585362365172
2010,Indirect migration background,3rd Quintile,Somewhat concerned,0.0037257562519032532,57,16408,0.0037104420879043296,0.003741070415902177
2010,Indirect migration background,3rd Quintile,Not concerned at all,0.0034338408902666252,52,16408,0.0034191367453417186,0.003448545035191532
2010,Indirect migration background,4th Quintile,Somewhat concerned,0.0037161889906695647,54,16408,0.003700894428271285,0.0037314835530678444
2010,Indirect migration background,5th Quintile,Somewhat concerned,0.0037284696430403045,63,16408,0.0037131499244240046,0.0037437893616566044
2010,Indirect migration background,5th Quintile,Not concerned at all,0.0019704456312392075,33,16408,0.001959298822434665,0.00198159244004375
2011,No migration background,1st Quintile,Very concerned,0.029188305391618,382,15386,0.029139360610296563,0.029237250172939436
2011,No migration background,1st Quintile,Somewhat concerned,0.06816999904843726,1008,15386,0.06809671668954784,0.06824328140732669
2011,No migration background,1st Quintile,Not concerned at all,0.03311552084137005,491,15386,0.033063492792263977,0.03316754889047613
2011,No migration background,2nd Quintile,Very concerned,0.03057041474707691,458,15386,0.03052036023270584,0.030620469261447982
2011,No migration background,2nd Quintile,Somewhat concerned,0.07946090821482965,1245,15386,0.07938227023785475,0.07953954619180455
2011,No migration background,2nd Quintile,Not concerned at all,0.04259050800114898,607,15386,0.042531794263683684,0.04264922173861428
2011,No migration background,3rd Quintile,Very concerned,0.034443443750323655,489,15386,0.03439041924884809,0.034496468251799216
2011,No migration background,3rd Quintile,Somewhat concerned,0.10040559389046616,1559,15386,0.1003182089127497,0.10049297886818262
2011,No migration background,3rd Quintile,Not concerned at all,0.043373096193837425,664,15386,0.043313869708648305,0.043432322679026546
2011,No migration background,4th Quintile,Very concerned,0.034600479604826484,527,15386,0.03454733868703864,0.03465362052261433
2011,No migration background,4th Quintile,Somewhat concerned,0.11081341556161324,1729,15386,0.11072214576694468,0.1109046853562818
2011,No migration background,4th Quintile,Not concerned at all,0.0446290157364823,641,15386,0.04456897733370301,0.04468905413926159
2011,No migration background,5th Quintile,Very concerned,0.033223819791555684,641,15386,0.033171709655861026,0.03327592992725034
2011,No migration background,5th Quintile,Somewhat concerned,0.11871600788779363,2229,15386,0.1186219604355791,0.11881005534000816
2011,No migration background,5th Quintile,Not concerned at all,0.051992340619269425,942,15386,0.0519277885661622,0.05205689267237665
2011,Direct migration background,1st Quintile,Very concerned,0.008431601082878147,93,15386,0.00840501521658452,0.008458186949171775
2011,Direct migration background,1st Quintile,Somewhat concerned,0.01640670425201734,180,15386,0.016369767993024174,0.016443640511010504
2011,Direct migration background,1st Quintile,Not concerned at all,0.010835140117642616,123,15386,0.010805038761796748,0.010865241473488484
2011,Direct migration background,2nd Quintile,Very concerned,0.0034863784502914635,52,15386,0.0034692403241091867,0.00350351657647374
2011,Direct migration background,2nd Quintile,Somewhat concerned,0.01278199814214911,144,15386,0.012749336323722575,0.012814659960575644
2011,Direct migration background,2nd Quintile,Not concerned at all,0.010912112397777028,105,15386,0.010881905487252529,0.010942319308301527
2011,Direct migration background,3rd Quintile,Very concerned,0.004218840889946924,40,15386,0.004199995159380524,0.004237686620513324
2011,Direct migration background,3rd Quintile,Somewhat concerned,0.011946504298316774,124,15386,0.011914914627274991,0.011978093969358557
2011,Direct migration background,3rd Quintile,Not concerned at all,0.005326456213407716,64,15386,0.005305292400381592,0.00534762002643384
2011,Direct migration background,4th Quintile,Very concerned,0.004901181537792166,41,15386,0.004880875838435181,0.004921487237149151
2011,Direct migration background,4th Quintile,Somewhat concerned,0.007667043055818755,97,15386,0.007641681428833561,0.00769240468280395
2011,Direct migration background,4th Quintile,Not concerned at all,0.004423464013892703,55,15386,0.0044041686475926045,0.004442759380192802
2011,Direct migration background,5th Quintile,Very concerned,0.0027337762738154393,32,15386,0.0027185945358194933,0.0027489580118113853
