"plj0587","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2019","Realschule","direkter Migrationshintergrund","2","","",""
"Manchmal","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Manchmal","2019","(Fach-)Abitur","direkter Migrationshintergrund","7","","",""
"Manchmal","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Manchmal","2019","AkademikerIn","direkter Migrationshintergrund","9","","",""
"Manchmal","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Manchmal","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selten","2019","(noch) kein Abschluss","direkter Migrationshintergrund","9","","",""
"Selten","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selten","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Selten","2019","Hauptschule","direkter Migrationshintergrund","5","","",""
"Selten","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Selten","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","Realschule","kein Migrationshintergrund","","","",""
"Selten","2019","Realschule","direkter Migrationshintergrund","1","","",""
"Selten","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Selten","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selten","2019","(Fach-)Abitur","direkter Migrationshintergrund","3","","",""
"Selten","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selten","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Selten","2019","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Selten","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Selten","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2019","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nie","2019","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Nie","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nie","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2019","Hauptschule","kein Migrationshintergrund","","","",""
"Nie","2019","Hauptschule","direkter Migrationshintergrund","7","","",""
"Nie","2019","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nie","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2019","Realschule","kein Migrationshintergrund","","","",""
"Nie","2019","Realschule","direkter Migrationshintergrund","2","","",""
"Nie","2019","Realschule","indirekter Migrationshintergrund","","","",""
"Nie","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2019","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nie","2019","(Fach-)Abitur","direkter Migrationshintergrund","4","","",""
"Nie","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nie","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nie","2019","AkademikerIn","kein Migrationshintergrund","","","",""
"Nie","2019","AkademikerIn","direkter Migrationshintergrund","3","","",""
"Nie","2019","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nie","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
