year,hhtyp,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2019,Multi-generational household,Rural regions,4.813592860185791,4.569629388105262,5.05755633226632,4.0,5.0,5.0,2.5,6.5,5.0,5.0,6.0,46.0
2019,Other Combinations,Urban regions,3.8756438725257594,3.7816032888018527,3.969684456249666,3.0,4.0,4.0,1.5,5.5,4.0,4.0,5.0,235.0
2019,Other Combinations,Rural regions,4.917348303466387,4.7220973918590845,5.112599215073689,3.0,5.0,6.0,1.0,10.5,5.0,4.0,6.0,100.0
2020,Single-person household,Urban regions,2.9743918171767425,2.95247297405349,2.996310660299995,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,3747.0
2020,Single-person household,Rural regions,3.2506908907427294,3.2109669698945846,3.2904148115908742,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,1451.0
2020,Couple without children,Urban regions,4.0635435071315005,4.038013902405299,4.089073111857702,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,3399.0
2020,Couple without children,Rural regions,4.348695676109436,4.312606117350717,4.384785234868155,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1765.0
2020,Single parent,Urban regions,3.725741780849027,3.6858973770900683,3.7655861846079857,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1110.0
2020,Single parent,Rural regions,4.132741706401001,4.066225332389402,4.1992580804126,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,488.0
2020,Couple with children,Urban regions,4.786703539447902,4.763495083317086,4.809911995578717,4.0,5.0,6.0,1.0,9.0,5.0,5.0,6.0,4521.0
2020,Couple with children,Rural regions,5.224031268069251,5.1863755245794305,5.261687011559072,4.0,5.0,6.0,1.0,9.0,5.0,5.0,5.0,2034.0
2020,Multi-generational household,Urban regions,5.057234612521769,4.871886889368553,5.242582335674984,4.0,5.0,6.0,2.0,9.0,5.0,5.0,6.0,93.0
2020,Multi-generational household,Rural regions,5.292354397289371,5.0455109838582635,5.539197810720478,4.0,5.0,7.0,3.0,11.5,5.0,4.0,6.0,54.0
2020,Other Combinations,Urban regions,4.067317972056558,3.9796984352853384,4.154937508827778,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,352.0
2020,Other Combinations,Rural regions,5.709818177798858,5.514874041336778,5.904762314260937,4.0,6.0,7.826487003200616,2.0,12.0,6.0,5.974999999999994,8.0,124.0
2021,Single-person household,Urban regions,2.622271463172893,2.534073798328201,2.7104691280175848,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,396.0
2021,Single-person household,Rural regions,2.6888082014483765,2.5580236096424116,2.8195927932543414,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,96.0
2021,Couple without children,Urban regions,3.6402121901096067,3.4876612485165133,3.7927631317027,3.0,3.015267393976083,4.0,1.5,5.5,3.0,2.0,3.0,119.0
2021,Couple without children,Rural regions,4.4033157237220895,4.143571904013673,4.6630595434305055,3.0,4.0,6.0,2.0,9.0,4.0,2.0,5.0,52.0
2021,Single parent,Urban regions,3.398714108292401,3.3121664661064933,3.4852617504783083,3.0,3.0,4.0,1.5,5.5,3.0,2.0,3.0,128.0
2021,Single parent,Rural regions,3.8593900649287893,3.7003825753149124,4.018397554542666,3.0,4.0,4.0,1.5,5.5,4.0,4.0,5.0,33.0
2021,Couple with children,Urban regions,4.3486814579764985,4.286330824653996,4.411032091299001,3.0,4.0,5.0,1.0,8.0,4.0,3.0,4.0,725.0
2021,Couple with children,Rural regions,5.022006364711582,4.882891263586876,5.161121465836288,3.0,5.0,6.0,2.0,10.5,5.0,4.974999999999994,6.0,220.0
2021,Multi-generational household,Urban regions,,,,,,,,,,,,
2021,Multi-generational household,Rural regions,,,,,,,,,,,,
2021,Other Combinations,Urban regions,3.8347894385902594,3.634594564864037,4.034984312316482,2.0,3.0,5.0,2.0,9.5,3.0,1.9749999999999943,3.0,77.0
2021,Other Combinations,Rural regions,,,,,,,,,,,,
