year,quintil_oecd_hh,regtyp,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,3rd Quintile,Urban regions,Very Inexpensive,0.06187,52,781,0.04496,0.07877
2006,3rd Quintile,Urban regions,Inexpensive,0.24769,200,781,0.21740,0.27799
2006,3rd Quintile,Urban regions,Reasonable,0.46686,381,781,0.43185,0.50187
2006,3rd Quintile,Urban regions,Slightly Expensive,0.20224,148,781,0.17406,0.23043
2006,3rd Quintile,Rural regions,Inexpensive,0.25789,73,267,0.20532,0.31046
2006,3rd Quintile,Rural regions,Reasonable,0.48860,143,267,0.42853,0.54867
2006,3rd Quintile,Rural regions,Slightly Expensive,0.18444,51,267,0.13783,0.23105
2006,4th Quintile,Urban regions,Very Inexpensive,0.06060,39,702,0.04294,0.07827
2006,4th Quintile,Urban regions,Inexpensive,0.22722,164,702,0.19620,0.25824
2006,4th Quintile,Urban regions,Reasonable,0.47900,356,702,0.44202,0.51598
2006,4th Quintile,Urban regions,Slightly Expensive,0.21286,143,702,0.18255,0.24316
2006,4th Quintile,Rural regions,Inexpensive,0.31482,61,169,0.24459,0.38505
2006,4th Quintile,Rural regions,Reasonable,0.36604,74,169,0.29320,0.43889
2006,4th Quintile,Rural regions,Slightly Expensive,0.17508,34,169,0.11761,0.23254
2006,5th Quintile,Urban regions,Very Inexpensive,0.05636,45,674,0.03894,0.07379
2006,5th Quintile,Urban regions,Inexpensive,0.23488,158,674,0.20285,0.26691
2006,5th Quintile,Urban regions,Reasonable,0.52796,355,674,0.49025,0.56568
2006,5th Quintile,Urban regions,Slightly Expensive,0.16438,116,674,0.13638,0.19238
2006,5th Quintile,Rural regions,Inexpensive,0.30970,35,105,0.22083,0.39856
2006,5th Quintile,Rural regions,Reasonable,0.41090,70,105,0.31634,0.50545
2007,1st Quintile,Urban regions,Very Inexpensive,0.05655,62,1033,0.04245,0.07064
2007,1st Quintile,Urban regions,Inexpensive,0.19713,216,1033,0.17285,0.22140
2007,1st Quintile,Urban regions,Reasonable,0.47982,495,1033,0.44934,0.51030
2007,1st Quintile,Urban regions,Slightly Expensive,0.20112,207,1033,0.17666,0.22558
2007,1st Quintile,Urban regions,Too Expensive,0.06539,53,1033,0.05031,0.08047
2007,1st Quintile,Rural regions,Very Inexpensive,0.05390,32,509,0.03426,0.07354
2007,1st Quintile,Rural regions,Inexpensive,0.24482,128,509,0.20743,0.28221
2007,1st Quintile,Rural regions,Reasonable,0.45100,236,509,0.40773,0.49427
2007,1st Quintile,Rural regions,Slightly Expensive,0.22355,113,509,0.18732,0.25978
2007,2nd Quintile,Urban regions,Very Inexpensive,0.06490,50,891,0.04872,0.08109
2007,2nd Quintile,Urban regions,Inexpensive,0.25649,226,891,0.22780,0.28518
2007,2nd Quintile,Urban regions,Reasonable,0.46309,418,891,0.43033,0.49585
2007,2nd Quintile,Urban regions,Slightly Expensive,0.17988,165,891,0.15464,0.20511
2007,2nd Quintile,Urban regions,Too Expensive,0.03564,32,891,0.02346,0.04782
2007,2nd Quintile,Rural regions,Very Inexpensive,0.08060,32,372,0.05290,0.10830
2007,2nd Quintile,Rural regions,Inexpensive,0.26491,97,372,0.22000,0.30981
2007,2nd Quintile,Rural regions,Reasonable,0.47207,177,372,0.42127,0.52287
2007,2nd Quintile,Rural regions,Slightly Expensive,0.14753,66,372,0.11145,0.18362
2007,3rd Quintile,Urban regions,Very Inexpensive,0.06922,45,703,0.05044,0.08800
2007,3rd Quintile,Urban regions,Inexpensive,0.23050,180,703,0.19935,0.26166
2007,3rd Quintile,Urban regions,Reasonable,0.49027,344,703,0.45329,0.52725
2007,3rd Quintile,Urban regions,Slightly Expensive,0.18587,134,703,0.15710,0.21465
2007,3rd Quintile,Rural regions,Inexpensive,0.21631,68,241,0.16422,0.26840
2007,3rd Quintile,Rural regions,Reasonable,0.50677,126,241,0.44352,0.57003
2007,3rd Quintile,Rural regions,Slightly Expensive,0.17314,47,241,0.12527,0.22101
2007,4th Quintile,Urban regions,Very Inexpensive,0.07492,47,634,0.05441,0.09543
2007,4th Quintile,Urban regions,Inexpensive,0.21315,139,634,0.18125,0.24506
2007,4th Quintile,Urban regions,Reasonable,0.49640,328,634,0.45744,0.53535
2007,4th Quintile,Urban regions,Slightly Expensive,0.18924,120,634,0.15872,0.21975
2007,4th Quintile,Rural regions,Inexpensive,0.27750,54,175,0.21097,0.34404
2007,4th Quintile,Rural regions,Reasonable,0.42967,87,175,0.35612,0.50323
2007,4th Quintile,Rural regions,Slightly Expensive,0.17404,34,175,0.11770,0.23037
2007,5th Quintile,Urban regions,Very Inexpensive,0.06159,40,600,0.04233,0.08084
2007,5th Quintile,Urban regions,Inexpensive,0.25545,147,600,0.22053,0.29038
2007,5th Quintile,Urban regions,Reasonable,0.49517,303,600,0.45513,0.53521
2007,5th Quintile,Urban regions,Slightly Expensive,0.16465,110,600,0.13495,0.19435
2007,5th Quintile,Rural regions,Reasonable,0.49685,58,58,0.36705,0.62665
2008,1st Quintile,Urban regions,Very Inexpensive,0.06916,64,977,0.05325,0.08508
2008,1st Quintile,Urban regions,Inexpensive,0.20735,216,977,0.18192,0.23279
2008,1st Quintile,Urban regions,Reasonable,0.46639,460,977,0.43510,0.49769
2008,1st Quintile,Urban regions,Slightly Expensive,0.21503,205,977,0.18925,0.24080
2008,1st Quintile,Urban regions,Too Expensive,0.04206,32,977,0.02947,0.05465
2008,1st Quintile,Rural regions,Very Inexpensive,0.08271,33,471,0.05780,0.10761
2008,1st Quintile,Rural regions,Inexpensive,0.24332,120,471,0.20453,0.28211
2008,1st Quintile,Rural regions,Reasonable,0.43773,232,471,0.39288,0.48258
2008,1st Quintile,Rural regions,Slightly Expensive,0.18680,86,471,0.15157,0.22204
2008,2nd Quintile,Urban regions,Very Inexpensive,0.06162,43,776,0.04469,0.07855
2008,2nd Quintile,Urban regions,Inexpensive,0.26162,214,776,0.23068,0.29256
2008,2nd Quintile,Urban regions,Reasonable,0.46949,373,776,0.43435,0.50462
2008,2nd Quintile,Urban regions,Slightly Expensive,0.18613,146,776,0.15873,0.21353
2008,2nd Quintile,Rural regions,Inexpensive,0.28395,104,323,0.23469,0.33320
2008,2nd Quintile,Rural regions,Reasonable,0.43843,159,323,0.38423,0.49262
2008,2nd Quintile,Rural regions,Slightly Expensive,0.18254,60,323,0.14034,0.22473
2008,3rd Quintile,Urban regions,Very Inexpensive,0.08236,55,700,0.06198,0.10274
2008,3rd Quintile,Urban regions,Inexpensive,0.22742,170,700,0.19634,0.25849
2008,3rd Quintile,Urban regions,Reasonable,0.45505,327,700,0.41813,0.49197
2008,3rd Quintile,Urban regions,Slightly Expensive,0.20840,148,700,0.17829,0.23851
2008,3rd Quintile,Rural regions,Inexpensive,0.22726,64,227,0.17262,0.28190
2008,3rd Quintile,Rural regions,Reasonable,0.45574,113,227,0.39081,0.52067
2008,3rd Quintile,Rural regions,Slightly Expensive,0.22201,50,227,0.16783,0.27620
2008,4th Quintile,Urban regions,Very Inexpensive,0.06343,36,575,0.04349,0.08337
2008,4th Quintile,Urban regions,Inexpensive,0.25207,145,575,0.21655,0.28759
2008,4th Quintile,Urban regions,Reasonable,0.50181,304,575,0.46091,0.54271
2008,4th Quintile,Urban regions,Slightly Expensive,0.16565,90,575,0.13524,0.19607
2008,4th Quintile,Rural regions,Inexpensive,0.30506,48,159,0.23327,0.37686
2008,4th Quintile,Rural regions,Reasonable,0.41054,77,159,0.33384,0.48725
2008,4th Quintile,Rural regions,Slightly Expensive,0.16325,34,159,0.10562,0.22088
2008,5th Quintile,Urban regions,Very Inexpensive,0.06285,41,559,0.04271,0.08298
2008,5th Quintile,Urban regions,Inexpensive,0.27377,138,559,0.23678,0.31077
2008,5th Quintile,Urban regions,Reasonable,0.48895,282,559,0.44748,0.53043
2008,5th Quintile,Urban regions,Slightly Expensive,0.15154,98,559,0.12179,0.18129
2008,5th Quintile,Rural regions,Reasonable,0.33487,44,44,0.19380,0.47593
2009,1st Quintile,Urban regions,Very Inexpensive,0.06161,59,940,0.04623,0.07699
2009,1st Quintile,Urban regions,Inexpensive,0.24375,238,940,0.21629,0.27121
2009,1st Quintile,Urban regions,Reasonable,0.44112,419,940,0.40936,0.47288
2009,1st Quintile,Urban regions,Slightly Expensive,0.20493,189,940,0.17911,0.23075
2009,1st Quintile,Urban regions,Too Expensive,0.04859,35,940,0.03484,0.06235
2009,1st Quintile,Rural regions,Very Inexpensive,0.05545,31,460,0.03451,0.07639
2009,1st Quintile,Rural regions,Inexpensive,0.23596,114,460,0.19712,0.27481
2009,1st Quintile,Rural regions,Reasonable,0.48715,218,460,0.44142,0.53288
2009,1st Quintile,Rural regions,Slightly Expensive,0.19671,97,460,0.16034,0.23307
2009,2nd Quintile,Urban regions,Very Inexpensive,0.07806,57,743,0.05876,0.09736
2009,2nd Quintile,Urban regions,Inexpensive,0.21845,178,743,0.18872,0.24819
2009,2nd Quintile,Urban regions,Reasonable,0.48277,359,743,0.44682,0.51873
2009,2nd Quintile,Urban regions,Slightly Expensive,0.19731,149,743,0.16867,0.22594
2009,2nd Quintile,Rural regions,Inexpensive,0.26645,99,307,0.21691,0.31598
2009,2nd Quintile,Rural regions,Reasonable,0.43690,152,307,0.38133,0.49248
2009,2nd Quintile,Rural regions,Slightly Expensive,0.17312,56,307,0.13073,0.21552
2009,3rd Quintile,Urban regions,Very Inexpensive,0.06276,37,618,0.04363,0.08190
2009,3rd Quintile,Urban regions,Inexpensive,0.27574,170,618,0.24048,0.31100
2009,3rd Quintile,Urban regions,Reasonable,0.48125,304,618,0.44183,0.52068
2009,3rd Quintile,Urban regions,Slightly Expensive,0.16714,107,618,0.13770,0.19659
2009,3rd Quintile,Rural regions,Inexpensive,0.18023,55,207,0.12774,0.23272
2009,3rd Quintile,Rural regions,Reasonable,0.49309,108,207,0.42482,0.56136
2009,3rd Quintile,Rural regions,Slightly Expensive,0.22325,44,207,0.16638,0.28012
2009,4th Quintile,Urban regions,Very Inexpensive,0.06167,38,536,0.04128,0.08205
2009,4th Quintile,Urban regions,Inexpensive,0.20932,115,536,0.17485,0.24379
2009,4th Quintile,Urban regions,Reasonable,0.53397,292,536,0.49169,0.57624
2009,4th Quintile,Urban regions,Slightly Expensive,0.17733,91,536,0.14496,0.20969
2009,4th Quintile,Rural regions,Inexpensive,0.25765,43,137,0.18415,0.33116
2009,4th Quintile,Rural regions,Reasonable,0.48932,94,137,0.40531,0.57334
2009,5th Quintile,Urban regions,Very Inexpensive,0.06961,36,510,0.04750,0.09172
2009,5th Quintile,Urban regions,Inexpensive,0.26503,128,510,0.22668,0.30337
2009,5th Quintile,Urban regions,Reasonable,0.46171,247,510,0.41840,0.50502
2009,5th Quintile,Urban regions,Slightly Expensive,0.19020,99,510,0.15611,0.22430
2009,5th Quintile,Rural regions,Reasonable,0.34885,44,44,0.20639,0.49130
2010,1st Quintile,Urban regions,Very Inexpensive,0.06980,112,1740,0.05782,0.08177
2010,1st Quintile,Urban regions,Inexpensive,0.20985,418,1740,0.19071,0.22899
2010,1st Quintile,Urban regions,Reasonable,0.46331,755,1740,0.43987,0.48675
2010,1st Quintile,Urban regions,Slightly Expensive,0.22667,384,1740,0.20699,0.24635
2010,1st Quintile,Urban regions,Too Expensive,0.03037,71,1740,0.02231,0.03844
2010,1st Quintile,Rural regions,Very Inexpensive,0.08318,64,873,0.06485,0.10151
2010,1st Quintile,Rural regions,Inexpensive,0.24975,218,873,0.22101,0.27848
2010,1st Quintile,Rural regions,Reasonable,0.43909,371,873,0.40615,0.47203
2010,1st Quintile,Rural regions,Slightly Expensive,0.19584,172,873,0.16950,0.22218
2010,1st Quintile,Rural regions,Too Expensive,0.03215,48,873,0.02045,0.04386
2010,2nd Quintile,Urban regions,Very Inexpensive,0.06500,87,1153,0.05077,0.07924
2010,2nd Quintile,Urban regions,Inexpensive,0.24208,301,1153,0.21735,0.26682
2010,2nd Quintile,Urban regions,Reasonable,0.47991,520,1153,0.45106,0.50876
2010,2nd Quintile,Urban regions,Slightly Expensive,0.19254,213,1153,0.16977,0.21531
2010,2nd Quintile,Urban regions,Too Expensive,0.02047,32,1153,0.01229,0.02864
2010,2nd Quintile,Rural regions,Very Inexpensive,0.07911,45,517,0.05582,0.10240
2010,2nd Quintile,Rural regions,Inexpensive,0.24522,144,517,0.20809,0.28234
2010,2nd Quintile,Rural regions,Reasonable,0.46991,246,517,0.42685,0.51298
2010,2nd Quintile,Rural regions,Slightly Expensive,0.18089,82,517,0.14768,0.21411
2010,3rd Quintile,Urban regions,Very Inexpensive,0.09055,80,796,0.07060,0.11050
2010,3rd Quintile,Urban regions,Inexpensive,0.23220,207,796,0.20285,0.26155
2010,3rd Quintile,Urban regions,Reasonable,0.48749,362,796,0.45275,0.52224
2010,3rd Quintile,Urban regions,Slightly Expensive,0.17952,147,796,0.15285,0.20620
2010,3rd Quintile,Rural regions,Inexpensive,0.26139,89,276,0.20946,0.31332
2010,3rd Quintile,Rural regions,Reasonable,0.41001,139,276,0.35188,0.46814
2010,3rd Quintile,Rural regions,Slightly Expensive,0.21691,48,276,0.16819,0.26562
2010,4th Quintile,Urban regions,Very Inexpensive,0.07266,56,682,0.05316,0.09215
2010,4th Quintile,Urban regions,Inexpensive,0.24793,160,682,0.21550,0.28036
2010,4th Quintile,Urban regions,Reasonable,0.46085,334,682,0.42341,0.49829
2010,4th Quintile,Urban regions,Slightly Expensive,0.20578,132,682,0.17542,0.23614
2010,4th Quintile,Rural regions,Inexpensive,0.24612,47,169,0.18098,0.31126
2010,4th Quintile,Rural regions,Reasonable,0.45876,89,169,0.38341,0.53412
2010,4th Quintile,Rural regions,Slightly Expensive,0.17401,33,169,0.11668,0.23134
2010,5th Quintile,Urban regions,Very Inexpensive,0.08083,50,607,0.05913,0.10253
2010,5th Quintile,Urban regions,Inexpensive,0.22623,151,607,0.19291,0.25954
2010,5th Quintile,Urban regions,Reasonable,0.49514,299,607,0.45534,0.53495
2010,5th Quintile,Urban regions,Slightly Expensive,0.18793,107,607,0.15683,0.21904
2010,5th Quintile,Rural regions,Reasonable,0.33607,45,45,0.19649,0.47564
2011,1st Quintile,Urban regions,Very Inexpensive,0.06391,130,1952,0.05306,0.07477
2011,1st Quintile,Urban regions,Inexpensive,0.24410,480,1952,0.22504,0.26316
2011,1st Quintile,Urban regions,Reasonable,0.45605,832,1952,0.43395,0.47815
2011,1st Quintile,Urban regions,Slightly Expensive,0.19774,417,1952,0.18006,0.21541
2011,1st Quintile,Urban regions,Too Expensive,0.03821,93,1952,0.02970,0.04671
2011,1st Quintile,Rural regions,Very Inexpensive,0.06697,69,1074,0.05201,0.08193
2011,1st Quintile,Rural regions,Inexpensive,0.29221,282,1074,0.26500,0.31943
2011,1st Quintile,Rural regions,Reasonable,0.41181,457,1074,0.38236,0.44126
2011,1st Quintile,Rural regions,Slightly Expensive,0.19274,216,1074,0.16914,0.21634
2011,1st Quintile,Rural regions,Too Expensive,0.03626,50,1074,0.02508,0.04745
2011,2nd Quintile,Urban regions,Very Inexpensive,0.05999,102,1331,0.04723,0.07275
2011,2nd Quintile,Urban regions,Inexpensive,0.25909,358,1331,0.23555,0.28264
2011,2nd Quintile,Urban regions,Reasonable,0.49022,604,1331,0.46336,0.51709
2011,2nd Quintile,Urban regions,Slightly Expensive,0.17025,229,1331,0.15005,0.19045
2011,2nd Quintile,Urban regions,Too Expensive,0.02045,38,1331,0.01284,0.02805
2011,2nd Quintile,Rural regions,Very Inexpensive,0.08095,54,618,0.05943,0.10248
2011,2nd Quintile,Rural regions,Inexpensive,0.23015,157,618,0.19694,0.26337
2011,2nd Quintile,Rural regions,Reasonable,0.44817,289,618,0.40893,0.48741
2011,2nd Quintile,Rural regions,Slightly Expensive,0.16555,118,618,0.13622,0.19487
2011,3rd Quintile,Urban regions,Very Inexpensive,0.09066,97,1005,0.07290,0.10842
2011,3rd Quintile,Urban regions,Inexpensive,0.21183,241,1005,0.18655,0.23710
2011,3rd Quintile,Urban regions,Reasonable,0.49191,484,1005,0.46098,0.52283
2011,3rd Quintile,Urban regions,Slightly Expensive,0.18426,183,1005,0.16027,0.20824
2011,3rd Quintile,Rural regions,Very Inexpensive,0.10341,48,404,0.07368,0.13314
2011,3rd Quintile,Rural regions,Inexpensive,0.24892,92,404,0.20671,0.29114
2011,3rd Quintile,Rural regions,Reasonable,0.43720,201,404,0.38877,0.48563
2011,3rd Quintile,Rural regions,Slightly Expensive,0.20418,63,404,0.16483,0.24354
2011,4th Quintile,Urban regions,Very Inexpensive,0.08451,74,834,0.06562,0.10340
2011,4th Quintile,Urban regions,Inexpensive,0.22409,195,834,0.19577,0.25240
2011,4th Quintile,Urban regions,Reasonable,0.51569,433,834,0.48175,0.54963
2011,4th Quintile,Urban regions,Slightly Expensive,0.16570,132,834,0.14045,0.19095
2011,4th Quintile,Rural regions,Very Inexpensive,0.11007,31,248,0.07104,0.14910
2011,4th Quintile,Rural regions,Inexpensive,0.26406,67,248,0.20908,0.31904
2011,4th Quintile,Rural regions,Reasonable,0.43746,111,248,0.37559,0.49932
2011,4th Quintile,Rural regions,Slightly Expensive,0.18013,39,248,0.13220,0.22805
2011,5th Quintile,Urban regions,Very Inexpensive,0.07932,58,681,0.05901,0.09963
2011,5th Quintile,Urban regions,Inexpensive,0.23535,164,681,0.20346,0.26723
2011,5th Quintile,Urban regions,Reasonable,0.49803,345,681,0.46044,0.53561
2011,5th Quintile,Urban regions,Slightly Expensive,0.17143,114,681,0.14310,0.19975
2011,5th Quintile,Rural regions,Inexpensive,0.35181,35,91,0.25315,0.45047
2011,5th Quintile,Rural regions,Reasonable,0.41355,56,91,0.31180,0.51529
2012,1st Quintile,Urban regions,Very Inexpensive,0.05766,126,1864,0.04708,0.06825
2012,1st Quintile,Urban regions,Inexpensive,0.23768,451,1864,0.21835,0.25701
2012,1st Quintile,Urban regions,Reasonable,0.47784,819,1864,0.45516,0.50052
2012,1st Quintile,Urban regions,Slightly Expensive,0.18362,367,1864,0.16604,0.20121
2012,1st Quintile,Urban regions,Too Expensive,0.04319,101,1864,0.03396,0.05242
2012,1st Quintile,Rural regions,Very Inexpensive,0.06961,69,1118,0.05469,0.08454
2012,1st Quintile,Rural regions,Inexpensive,0.26979,299,1118,0.24376,0.29582
2012,1st Quintile,Rural regions,Reasonable,0.45225,503,1118,0.42306,0.48143
2012,1st Quintile,Rural regions,Slightly Expensive,0.17452,199,1118,0.15226,0.19678
2012,1st Quintile,Rural regions,Too Expensive,0.03383,48,1118,0.02323,0.04443
2012,2nd Quintile,Urban regions,Very Inexpensive,0.06091,92,1329,0.04804,0.07377
2012,2nd Quintile,Urban regions,Inexpensive,0.24901,369,1329,0.22575,0.27227
2012,2nd Quintile,Urban regions,Reasonable,0.47523,602,1329,0.44837,0.50209
2012,2nd Quintile,Urban regions,Slightly Expensive,0.18658,224,1329,0.16562,0.20753
2012,2nd Quintile,Urban regions,Too Expensive,0.02828,42,1329,0.01936,0.03720
2012,2nd Quintile,Rural regions,Very Inexpensive,0.07723,50,621,0.05622,0.09824
2012,2nd Quintile,Rural regions,Inexpensive,0.24756,175,621,0.21358,0.28153
2012,2nd Quintile,Rural regions,Reasonable,0.46572,292,621,0.42645,0.50498
2012,2nd Quintile,Rural regions,Slightly Expensive,0.17928,104,621,0.14909,0.20948
2012,3rd Quintile,Urban regions,Very Inexpensive,0.08897,98,1020,0.07149,0.10645
2012,3rd Quintile,Urban regions,Inexpensive,0.27298,312,1020,0.24562,0.30033
2012,3rd Quintile,Urban regions,Reasonable,0.44477,449,1020,0.41426,0.47529
2012,3rd Quintile,Urban regions,Slightly Expensive,0.17778,161,1020,0.15431,0.20126
2012,3rd Quintile,Rural regions,Very Inexpensive,0.08841,34,387,0.06009,0.11673
2012,3rd Quintile,Rural regions,Inexpensive,0.27792,110,387,0.23323,0.32261
2012,3rd Quintile,Rural regions,Reasonable,0.42513,189,387,0.37581,0.47445
2012,3rd Quintile,Rural regions,Slightly Expensive,0.18196,54,387,0.14348,0.22045
2012,4th Quintile,Urban regions,Very Inexpensive,0.09430,74,766,0.07359,0.11501
2012,4th Quintile,Urban regions,Inexpensive,0.23187,201,766,0.20196,0.26178
2012,4th Quintile,Urban regions,Reasonable,0.50002,378,766,0.46459,0.53545
2012,4th Quintile,Urban regions,Slightly Expensive,0.15777,113,766,0.13194,0.18360
2012,4th Quintile,Rural regions,Inexpensive,0.27485,67,221,0.21585,0.33384
2012,4th Quintile,Rural regions,Reasonable,0.49322,117,221,0.42715,0.55928
2012,4th Quintile,Rural regions,Slightly Expensive,0.15096,37,221,0.10365,0.19827
2012,5th Quintile,Urban regions,Very Inexpensive,0.08176,48,648,0.06065,0.10288
2012,5th Quintile,Urban regions,Inexpensive,0.24830,172,648,0.21501,0.28159
2012,5th Quintile,Urban regions,Reasonable,0.50214,335,648,0.46361,0.54067
2012,5th Quintile,Urban regions,Slightly Expensive,0.15738,93,648,0.12932,0.18544
2012,5th Quintile,Rural regions,Inexpensive,0.33030,32,95,0.23522,0.42538
2012,5th Quintile,Rural regions,Reasonable,0.40786,63,95,0.30851,0.50721
2013,1st Quintile,Urban regions,Very Inexpensive,0.05841,149,2436,0.04910,0.06773
2013,1st Quintile,Urban regions,Inexpensive,0.23608,543,2436,0.21922,0.25295
2013,1st Quintile,Urban regions,Reasonable,0.47796,1114,2436,0.45812,0.49780
2013,1st Quintile,Urban regions,Slightly Expensive,0.18823,503,2436,0.17270,0.20375
2013,1st Quintile,Urban regions,Too Expensive,0.03931,127,2436,0.03160,0.04703
2013,1st Quintile,Rural regions,Very Inexpensive,0.06315,54,1134,0.04899,0.07732
2013,1st Quintile,Rural regions,Inexpensive,0.28561,282,1134,0.25931,0.31191
2013,1st Quintile,Rural regions,Reasonable,0.44991,533,1134,0.42094,0.47887
2013,1st Quintile,Rural regions,Slightly Expensive,0.17721,215,1134,0.15497,0.19944
2013,1st Quintile,Rural regions,Too Expensive,0.02412,50,1134,0.01519,0.03306
2013,2nd Quintile,Urban regions,Very Inexpensive,0.08101,127,1681,0.06796,0.09405
2013,2nd Quintile,Urban regions,Inexpensive,0.26012,457,1681,0.23915,0.28110
2013,2nd Quintile,Urban regions,Reasonable,0.44279,731,1681,0.41903,0.46654
2013,2nd Quintile,Urban regions,Slightly Expensive,0.18224,306,1681,0.16378,0.20070
2013,2nd Quintile,Urban regions,Too Expensive,0.03384,60,1681,0.02520,0.04249
2013,2nd Quintile,Rural regions,Very Inexpensive,0.05476,53,763,0.03860,0.07091
2013,2nd Quintile,Rural regions,Inexpensive,0.26511,220,763,0.23377,0.29645
2013,2nd Quintile,Rural regions,Reasonable,0.52331,372,763,0.48784,0.55877
2013,2nd Quintile,Rural regions,Slightly Expensive,0.13476,118,763,0.11051,0.15900
2013,3rd Quintile,Urban regions,Very Inexpensive,0.06664,82,1152,0.05223,0.08105
2013,3rd Quintile,Urban regions,Inexpensive,0.27956,331,1152,0.25364,0.30549
2013,3rd Quintile,Urban regions,Reasonable,0.47278,515,1152,0.44393,0.50162
2013,3rd Quintile,Urban regions,Slightly Expensive,0.15832,191,1152,0.13723,0.17941
2013,3rd Quintile,Urban regions,Too Expensive,0.02270,33,1152,0.01409,0.03130
2013,3rd Quintile,Rural regions,Very Inexpensive,0.10237,43,413,0.07310,0.13164
2013,3rd Quintile,Rural regions,Inexpensive,0.25505,105,413,0.21296,0.29715
2013,3rd Quintile,Rural regions,Reasonable,0.47558,203,413,0.42736,0.52381
2013,3rd Quintile,Rural regions,Slightly Expensive,0.13661,62,413,0.10345,0.16978
2013,4th Quintile,Urban regions,Very Inexpensive,0.09528,83,874,0.07580,0.11475
2013,4th Quintile,Urban regions,Inexpensive,0.24850,224,874,0.21983,0.27716
2013,4th Quintile,Urban regions,Reasonable,0.50066,450,874,0.46749,0.53383
2013,4th Quintile,Urban regions,Slightly Expensive,0.14385,117,874,0.12057,0.16713
2013,4th Quintile,Rural regions,Very Inexpensive,0.14350,44,290,0.10308,0.18392
2013,4th Quintile,Rural regions,Inexpensive,0.29337,78,290,0.24087,0.34586
2013,4th Quintile,Rural regions,Reasonable,0.44988,133,290,0.39253,0.50724
2013,4th Quintile,Rural regions,Slightly Expensive,0.10502,35,290,0.06967,0.14036
2013,5th Quintile,Urban regions,Very Inexpensive,0.09732,74,711,0.07552,0.11912
2013,5th Quintile,Urban regions,Inexpensive,0.28704,196,711,0.25376,0.32032
2013,5th Quintile,Urban regions,Reasonable,0.43732,327,711,0.40083,0.47381
2013,5th Quintile,Urban regions,Slightly Expensive,0.16525,114,711,0.13793,0.19257
2013,5th Quintile,Rural regions,Inexpensive,0.43272,41,111,0.34013,0.52531
2013,5th Quintile,Rural regions,Reasonable,0.35212,70,111,0.26286,0.44138
2014,1st Quintile,Urban regions,Very Inexpensive,0.06717,137,1915,0.05595,0.07838
2014,1st Quintile,Urban regions,Inexpensive,0.24598,437,1915,0.22669,0.26528
2014,1st Quintile,Urban regions,Reasonable,0.42886,814,1915,0.40668,0.45103
2014,1st Quintile,Urban regions,Slightly Expensive,0.21973,428,1915,0.20118,0.23828
2014,1st Quintile,Urban regions,Too Expensive,0.03826,99,1915,0.02967,0.04686
2014,1st Quintile,Rural regions,Very Inexpensive,0.06267,58,959,0.04733,0.07802
2014,1st Quintile,Rural regions,Inexpensive,0.27919,246,959,0.25078,0.30760
2014,1st Quintile,Rural regions,Reasonable,0.43360,432,959,0.40222,0.46498
2014,1st Quintile,Rural regions,Slightly Expensive,0.18885,186,959,0.16407,0.21363
2014,1st Quintile,Rural regions,Too Expensive,0.03568,37,959,0.02394,0.04743
2014,2nd Quintile,Urban regions,Very Inexpensive,0.08425,120,1444,0.06992,0.09859
2014,2nd Quintile,Urban regions,Inexpensive,0.27784,393,1444,0.25473,0.30095
2014,2nd Quintile,Urban regions,Reasonable,0.45770,638,1444,0.43199,0.48341
2014,2nd Quintile,Urban regions,Slightly Expensive,0.16183,252,1444,0.14283,0.18083
2014,2nd Quintile,Urban regions,Too Expensive,0.01838,41,1444,0.01145,0.02531
2014,2nd Quintile,Rural regions,Very Inexpensive,0.09409,61,674,0.07203,0.11614
2014,2nd Quintile,Rural regions,Inexpensive,0.24342,171,674,0.21100,0.27584
2014,2nd Quintile,Rural regions,Reasonable,0.46109,321,674,0.42343,0.49875
2014,2nd Quintile,Rural regions,Slightly Expensive,0.17569,121,674,0.14694,0.20444
2014,3rd Quintile,Urban regions,Very Inexpensive,0.09355,96,1025,0.07571,0.11138
2014,3rd Quintile,Urban regions,Inexpensive,0.27817,298,1025,0.25073,0.30562
2014,3rd Quintile,Urban regions,Reasonable,0.44742,468,1025,0.41696,0.47787
2014,3rd Quintile,Urban regions,Slightly Expensive,0.16016,163,1025,0.13770,0.18263
2014,3rd Quintile,Rural regions,Very Inexpensive,0.14083,63,431,0.10796,0.17371
2014,3rd Quintile,Rural regions,Inexpensive,0.29771,143,431,0.25449,0.34093
2014,3rd Quintile,Rural regions,Reasonable,0.40287,174,431,0.35651,0.44923
2014,3rd Quintile,Rural regions,Slightly Expensive,0.13759,51,431,0.10503,0.17015
2014,4th Quintile,Urban regions,Very Inexpensive,0.08266,84,851,0.06414,0.10117
2014,4th Quintile,Urban regions,Inexpensive,0.28237,243,851,0.25211,0.31263
2014,4th Quintile,Urban regions,Reasonable,0.47331,395,851,0.43975,0.50688
2014,4th Quintile,Urban regions,Slightly Expensive,0.13962,129,851,0.11632,0.16292
2014,4th Quintile,Rural regions,Very Inexpensive,0.10107,35,294,0.06656,0.13559
2014,4th Quintile,Rural regions,Inexpensive,0.36545,96,294,0.31031,0.42059
2014,4th Quintile,Rural regions,Reasonable,0.43605,129,294,0.37927,0.49283
2014,4th Quintile,Rural regions,Slightly Expensive,0.08895,34,294,0.05635,0.12154
