year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2016,Brandenburg,Multi-generational household,,,,,,,,,,,,
2016,Brandenburg,Other Combinations,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2016,Saxony,Single-person household,,,,,,,,,,,,
2016,Saxony,Couple without children,,,,,,,,,,,,
2016,Saxony,Single parent,,,,,,,,,,,,
2016,Saxony,Couple with children,,,,,,,,,,,,
2016,Saxony,Multi-generational household,,,,,,,,,,,,
2016,Saxony,Other Combinations,,,,,,,,,,,,
2016,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2016,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2016,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2016,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2016,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2016,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2016,Thuringa,Single-person household,,,,,,,,,,,,
2016,Thuringa,Couple without children,,,,,,,,,,,,
2016,Thuringa,Single parent,,,,,,,,,,,,
2016,Thuringa,Couple with children,,,,,,,,,,,,
2016,Thuringa,Multi-generational household,,,,,,,,,,,,
2016,Thuringa,Other Combinations,,,,,,,,,,,,
2017,Schleswig-Holstein,Single-person household,85,3.26604,2.64345,3.88864,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,5.00000
2017,Schleswig-Holstein,Couple without children,69,2.74011,2.15469,3.32553,0.00000,2.00000,4.00000,0.00000,8.00000,2.00000,1.00000,4.00000
2017,Schleswig-Holstein,Single parent,45,4.97281,4.20522,5.74040,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,5.00000,7.00000
2017,Schleswig-Holstein,Couple with children,70,3.92981,3.26323,4.59639,1.27763,3.69842,7.00000,0.00000,10.00000,3.00000,1.97500,5.00000
2017,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2017,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2017,Hamburg,Single-person household,66,3.26133,2.59233,3.93033,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2017,Hamburg,Couple without children,51,2.55973,1.92010,3.19936,1.00000,2.00000,4.00000,0.00000,8.50000,2.00000,1.00000,3.02500
2017,Hamburg,Single parent,,,,,,,,,,,,
2017,Hamburg,Couple with children,61,3.81476,3.09773,4.53178,1.03602,4.00000,6.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2017,Hamburg,Multi-generational household,,,,,,,,,,,,
2017,Hamburg,Other Combinations,,,,,,,,,,,,
2017,Lower Saxony,Single-person household,219,3.04834,2.66850,3.42818,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,3.00000
2017,Lower Saxony,Couple without children,163,2.86831,2.46403,3.27259,0.00000,3.00000,5.00000,0.00000,9.00000,3.00000,2.00000,3.02500
2017,Lower Saxony,Single parent,107,3.87990,3.31236,4.44744,1.00000,5.00000,6.00000,0.00000,10.00000,5.00000,2.00000,5.00000
2017,Lower Saxony,Couple with children,196,3.90928,3.47442,4.34414,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2017,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2017,Lower Saxony,Other Combinations,,,,,,,,,,,,
2017,Bremen,Single-person household,,,,,,,,,,,,
2017,Bremen,Couple without children,,,,,,,,,,,,
2017,Bremen,Single parent,,,,,,,,,,,,
2017,Bremen,Couple with children,,,,,,,,,,,,
2017,Bremen,Multi-generational household,,,,,,,,,,,,
2017,Bremen,Other Combinations,,,,,,,,,,,,
2017,North Rhine-Westphalia,Single-person household,498,3.07882,2.81828,3.33936,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,2.00000,3.00000
2017,North Rhine-Westphalia,Couple without children,386,3.14406,2.88794,3.40019,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,3.00000
2017,North Rhine-Westphalia,Single parent,246,4.79373,4.40506,5.18241,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2017,North Rhine-Westphalia,Couple with children,557,3.78797,3.54704,4.02891,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2017,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2017,North Rhine-Westphalia,Other Combinations,38,3.81727,2.88082,4.75371,0.00000,5.00000,6.00000,0.00000,8.00000,5.00000,1.00000,6.00000
2017,Hesse,Single-person household,169,3.07991,2.60817,3.55165,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,3.00000
2017,Hesse,Couple without children,116,3.00830,2.54553,3.47107,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2017,Hesse,Single parent,72,4.83960,3.98109,5.69810,1.00000,5.00000,8.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2017,Hesse,Couple with children,179,3.40582,3.02866,3.78299,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2017,Hesse,Multi-generational household,,,,,,,,,,,,
2017,Hesse,Other Combinations,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Single-person household,127,2.86434,2.43326,3.29543,0.00000,3.00000,5.00000,0.00000,9.00000,3.00000,2.00000,4.00000
2017,"Rhineland-Palatinate, Saarland",Couple without children,82,3.17479,2.67041,3.67916,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2017,"Rhineland-Palatinate, Saarland",Single parent,46,4.10981,2.96797,5.25165,0.00000,3.00000,8.00000,0.00000,10.00000,3.00000,0.00000,7.00000
2017,"Rhineland-Palatinate, Saarland",Couple with children,121,3.11858,2.64548,3.59169,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2017,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Single-person household,238,3.45543,3.10564,3.80523,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2017,Baden-Wuerttemberg,Couple without children,174,2.83252,2.43147,3.23357,0.00000,2.00000,5.00000,0.00000,10.00000,2.00000,1.97500,3.00000
2017,Baden-Wuerttemberg,Single parent,95,5.49025,4.96070,6.01981,5.00000,5.00000,7.00000,2.00000,10.00000,5.00000,5.00000,6.00000
2017,Baden-Wuerttemberg,Couple with children,248,3.44664,3.10255,3.79072,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2017,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2017,Bavaria,Single-person household,379,3.59539,3.28542,3.90536,0.00000,3.88006,6.00000,0.00000,10.00000,4.00000,3.00000,4.02500
2017,Bavaria,Couple without children,311,2.97137,2.66637,3.27638,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2017,Bavaria,Single parent,161,4.34822,3.89427,4.80216,2.00000,5.00000,6.38447,0.00000,10.00000,5.00000,4.00000,6.00000
2017,Bavaria,Couple with children,365,3.60468,3.32262,3.88675,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2017,Bavaria,Multi-generational household,,,,,,,,,,,,
2017,Bavaria,Other Combinations,,,,,,,,,,,,
2017,Berlin,Single-person household,219,3.29458,2.92648,3.66268,0.55549,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2017,Berlin,Couple without children,138,3.30043,2.83642,3.76445,1.00000,2.00000,6.00000,0.00000,10.00000,2.00000,2.00000,5.00000
2017,Berlin,Single parent,57,4.06394,3.28274,4.84513,1.00000,5.00000,6.74489,0.00000,10.00000,5.00000,2.00000,5.00000
2017,Berlin,Couple with children,107,3.69296,3.15174,4.23417,1.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2017,Berlin,Multi-generational household,,,,,,,,,,,,
2017,Berlin,Other Combinations,,,,,,,,,,,,
2017,Brandenburg,Single-person household,112,3.96307,3.46800,4.45814,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2017,Brandenburg,Couple without children,93,3.80603,3.26319,4.34886,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2017,Brandenburg,Single parent,37,6.02460,5.16846,6.88074,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,8.00000
2017,Brandenburg,Couple with children,77,3.55176,2.93709,4.16644,1.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.97500,5.00000
2017,Brandenburg,Multi-generational household,,,,,,,,,,,,
2017,Brandenburg,Other Combinations,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Single-person household,106,3.18534,2.69100,3.67969,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2017,Mecklenburg-Western Pomerania,Couple without children,52,2.97747,2.18076,3.77419,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,4.00000
2017,Mecklenburg-Western Pomerania,Single parent,36,4.91698,3.85396,5.98001,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2017,Mecklenburg-Western Pomerania,Couple with children,41,3.70300,2.94759,4.45840,1.00000,3.00000,6.00000,0.00000,8.00000,3.00000,1.00000,7.00000
2017,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2017,Saxony,Single-person household,215,3.37375,3.00593,3.74157,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2017,Saxony,Couple without children,187,3.56205,3.17361,3.95049,1.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.97500,5.00000
2017,Saxony,Single parent,73,3.59184,2.94241,4.24126,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,1.00000,5.00000
2017,Saxony,Couple with children,130,3.60639,3.15120,4.06158,2.00000,3.83909,5.00000,0.00000,9.50000,4.00000,2.00000,5.00000
2017,Saxony,Multi-generational household,,,,,,,,,,,,
2017,Saxony,Other Combinations,,,,,,,,,,,,
2017,Saxony-Anhalt,Single-person household,112,3.34006,2.83846,3.84166,0.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2017,Saxony-Anhalt,Couple without children,89,3.27407,2.71921,3.82893,1.00000,2.75459,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2017,Saxony-Anhalt,Single parent,53,4.24255,3.28295,5.20214,0.00000,4.00000,8.00000,0.00000,10.00000,4.00000,2.00000,7.00000
2017,Saxony-Anhalt,Couple with children,60,4.47208,3.80413,5.14004,2.00000,5.00000,6.94553,0.00000,10.00000,5.00000,2.97500,5.00000
2017,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2017,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2017,Thuringa,Single-person household,122,4.14608,3.64477,4.64739,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,4.00000,5.00000
2017,Thuringa,Couple without children,86,3.52089,2.97281,4.06897,1.00000,4.00000,5.00000,0.00000,9.00000,4.00000,2.00000,5.00000
2017,Thuringa,Single parent,37,4.64755,3.57713,5.71796,1.78706,5.43514,7.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2017,Thuringa,Couple with children,68,3.94629,3.27136,4.62122,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2017,Thuringa,Multi-generational household,,,,,,,,,,,,
2017,Thuringa,Other Combinations,,,,,,,,,,,,
2018,Schleswig-Holstein,Single-person household,106,3.34862,2.81540,3.88184,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2018,Schleswig-Holstein,Couple without children,67,3.33196,2.70487,3.95904,1.41120,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2018,Schleswig-Holstein,Single parent,43,3.95909,3.07251,4.84567,2.00000,4.29164,5.00000,0.00000,9.50000,5.00000,2.00000,5.00000
2018,Schleswig-Holstein,Couple with children,134,3.58748,3.08436,4.09059,1.00000,3.00000,7.00000,0.00000,10.00000,3.00000,1.00000,6.00000
2018,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2018,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2018,Hamburg,Single-person household,83,3.01541,2.43675,3.59407,0.00183,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,4.00000
2018,Hamburg,Couple without children,62,1.76487,1.31991,2.20983,0.00000,1.00000,2.85398,0.00000,7.13496,1.00000,1.00000,2.00000
2018,Hamburg,Single parent,36,3.81722,2.99292,4.64151,2.00000,5.00000,5.00000,0.00000,9.50000,5.00000,2.00000,5.00000
2018,Hamburg,Couple with children,83,4.22136,3.65924,4.78348,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2018,Hamburg,Multi-generational household,,,,,,,,,,,,
2018,Hamburg,Other Combinations,,,,,,,,,,,,
2018,Lower Saxony,Single-person household,266,3.28536,2.92693,3.64379,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2018,Lower Saxony,Couple without children,168,3.30393,2.88723,3.72063,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2018,Lower Saxony,Single parent,108,4.51838,3.99746,5.03930,3.00000,4.00000,6.98534,0.00000,10.00000,4.00000,3.00000,5.02500
2018,Lower Saxony,Couple with children,353,4.13180,3.82912,4.43447,1.85527,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2018,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2018,Lower Saxony,Other Combinations,36,1.53458,0.82398,2.24517,0.00000,0.00000,2.00000,0.00000,5.00000,0.00000,0.00000,4.00000
2018,Bremen,Single-person household,33,3.51590,2.53955,4.49225,0.00000,3.94533,5.00000,0.00000,10.00000,4.00000,1.95000,5.00000
2018,Bremen,Couple without children,,,,,,,,,,,,
2018,Bremen,Single parent,,,,,,,,,,,,
2018,Bremen,Couple with children,55,4.96684,4.11772,5.81595,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2018,Bremen,Multi-generational household,,,,,,,,,,,,
2018,Bremen,Other Combinations,,,,,,,,,,,,
2018,North Rhine-Westphalia,Single-person household,629,3.30019,3.07521,3.52516,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2018,North Rhine-Westphalia,Couple without children,427,3.20478,2.95003,3.45952,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2018,North Rhine-Westphalia,Single parent,259,4.56794,4.18647,4.94942,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.97500,5.00000
2018,North Rhine-Westphalia,Couple with children,811,3.79277,3.58826,3.99728,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2018,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2018,North Rhine-Westphalia,Other Combinations,77,3.58637,3.00676,4.16599,2.00000,5.00000,5.00000,0.00000,9.50000,5.00000,2.00000,5.00000
2018,Hesse,Single-person household,222,3.82709,3.44396,4.21021,1.00000,4.00000,6.00000,0.00000,10.00000,4.00000,3.00000,5.00000
2018,Hesse,Couple without children,118,3.02550,2.53328,3.51772,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,4.00000
2018,Hesse,Single parent,90,4.56299,3.92272,5.20325,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.97500,6.00000
2018,Hesse,Couple with children,281,3.50976,3.17539,3.84412,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,5.00000
2018,Hesse,Multi-generational household,,,,,,,,,,,,
2018,Hesse,Other Combinations,30,4.71916,3.56629,5.87204,2.25303,5.00000,7.04510,0.00000,10.00000,5.00000,0.97500,8.00000
2018,"Rhineland-Palatinate, Saarland",Single-person household,168,3.17176,2.75020,3.59332,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,5.00000
2018,"Rhineland-Palatinate, Saarland",Couple without children,94,2.61263,2.14382,3.08145,0.00000,2.00000,5.00000,0.00000,7.00000,2.00000,1.00000,4.00000
2018,"Rhineland-Palatinate, Saarland",Single parent,57,4.45779,3.60244,5.31315,1.20167,5.00000,8.00000,0.00000,10.00000,5.00000,2.00000,8.00000
2018,"Rhineland-Palatinate, Saarland",Couple with children,212,3.40299,3.07452,3.73145,1.76921,3.00000,5.00000,0.00000,9.84619,3.00000,2.00000,4.00000
2018,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Single-person household,268,3.70630,3.38261,4.02999,2.00000,4.00000,5.00000,0.00000,9.50000,4.00000,3.00000,4.00000
2018,Baden-Wuerttemberg,Couple without children,168,2.77293,2.39487,3.15100,0.00000,3.00000,4.00000,0.00000,10.00000,3.00000,2.00000,3.00000
2018,Baden-Wuerttemberg,Single parent,96,5.48618,4.87580,6.09656,3.00000,7.00000,8.00000,0.00000,10.00000,7.00000,5.00000,8.00000
2018,Baden-Wuerttemberg,Couple with children,330,4.23047,3.93038,4.53055,2.00000,4.00000,6.00000,0.00000,10.00000,4.00000,4.00000,5.00000
2018,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2018,Bavaria,Single-person household,420,3.36240,3.08503,3.63978,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2018,Bavaria,Couple without children,291,2.91251,2.60405,3.22096,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,3.00000
2018,Bavaria,Single parent,147,4.71420,4.24877,5.17963,3.00000,5.00000,7.00000,0.00000,10.00000,5.00000,4.00000,6.00000
2018,Bavaria,Couple with children,421,3.47552,3.20889,3.74214,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.97500,4.00000
2018,Bavaria,Multi-generational household,,,,,,,,,,,,
2018,Bavaria,Other Combinations,,,,,,,,,,,,
2018,Berlin,Single-person household,260,3.95439,3.59899,4.30979,1.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2018,Berlin,Couple without children,143,3.37366,2.96460,3.78271,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,5.00000
2018,Berlin,Single parent,53,4.63615,3.91691,5.35540,3.00000,5.00000,6.65793,0.00000,10.00000,5.00000,3.97500,6.00000
2018,Berlin,Couple with children,147,4.26309,3.77066,4.75553,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2018,Berlin,Multi-generational household,,,,,,,,,,,,
2018,Berlin,Other Combinations,,,,,,,,,,,,
2018,Brandenburg,Single-person household,140,4.00722,3.56628,4.44816,2.00000,3.82948,5.66026,0.00000,10.00000,4.00000,3.00000,5.00000
2018,Brandenburg,Couple without children,108,3.76520,3.27287,4.25753,2.00000,3.64633,5.00000,0.00000,9.50000,3.00000,3.00000,5.00000
2018,Brandenburg,Single parent,42,5.61010,4.70368,6.51653,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,5.00000,7.02500
2018,Brandenburg,Couple with children,96,4.30615,3.71634,4.89596,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2018,Brandenburg,Multi-generational household,,,,,,,,,,,,
2018,Brandenburg,Other Combinations,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Single-person household,108,3.14712,2.68758,3.60666,1.00000,3.00000,5.00000,0.00000,8.00000,3.00000,2.00000,4.00000
2018,Mecklenburg-Western Pomerania,Couple without children,60,3.46233,2.77469,4.14997,0.00000,3.85904,5.75134,0.00000,9.00000,4.00000,3.00000,5.00000
2018,Mecklenburg-Western Pomerania,Single parent,32,5.00506,4.10692,5.90319,3.00000,5.00000,6.05247,0.00000,10.00000,5.00000,3.00000,6.00000
2018,Mecklenburg-Western Pomerania,Couple with children,55,3.90235,3.28644,4.51826,2.00000,5.00000,5.00000,0.00000,9.50000,5.00000,2.00000,5.00000
2018,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2018,Saxony,Single-person household,239,3.15628,2.82734,3.48523,0.00000,3.00000,5.00000,0.00000,10.00000,3.00000,2.00000,4.00000
2018,Saxony,Couple without children,174,3.56782,3.17462,3.96103,1.00000,3.00000,5.00000,0.00000,10.00000,3.00000,3.00000,5.00000
2018,Saxony,Single parent,73,3.73821,3.07019,4.40622,0.00000,5.00000,6.00000,0.00000,10.00000,5.00000,1.00000,5.00000
2018,Saxony,Couple with children,167,4.06699,3.66317,4.47081,2.00000,5.00000,6.00000,0.00000,10.00000,5.00000,3.00000,5.00000
2018,Saxony,Multi-generational household,,,,,,,,,,,,
2018,Saxony,Other Combinations,,,,,,,,,,,,
2018,Saxony-Anhalt,Single-person household,134,3.44994,2.99060,3.90928,0.00000,4.00000,5.00000,0.00000,10.00000,4.00000,2.00000,5.00000
2018,Saxony-Anhalt,Couple without children,82,3.60853,3.11885,4.09821,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,3.00000,4.02500
2018,Saxony-Anhalt,Single parent,44,4.23152,3.24813,5.21491,0.55448,5.00000,7.06317,0.00000,10.00000,5.00000,1.00000,5.05000
2018,Saxony-Anhalt,Couple with children,65,4.58744,3.85972,5.31517,2.00000,5.00000,7.00000,0.00000,10.00000,5.00000,3.00000,7.00000
2018,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2018,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2018,Thuringa,Single-person household,133,3.85909,3.33688,4.38129,0.00000,5.00000,6.00000,0.00000,10.00000,5.00000,2.97500,5.00000
2018,Thuringa,Couple without children,86,3.52628,2.98609,4.06647,1.00000,3.59088,5.00000,0.00000,10.00000,3.00000,3.00000,4.00000
2018,Thuringa,Single parent,37,3.19239,2.26408,4.12071,0.74431,3.00000,5.00000,0.00000,10.00000,3.00000,1.00000,5.00000
2018,Thuringa,Couple with children,77,3.32960,2.72743,3.93177,2.00000,3.00000,5.00000,0.00000,9.50000,3.00000,2.00000,4.00000
2018,Thuringa,Multi-generational household,,,,,,,,,,,,
2018,Thuringa,Other Combinations,,,,,,,,,,,,
2019,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2019,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2019,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2019,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2019,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2019,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2019,Hamburg,Single-person household,,,,,,,,,,,,
2019,Hamburg,Couple without children,,,,,,,,,,,,
2019,Hamburg,Single parent,,,,,,,,,,,,
2019,Hamburg,Couple with children,,,,,,,,,,,,
2019,Hamburg,Multi-generational household,,,,,,,,,,,,
2019,Hamburg,Other Combinations,,,,,,,,,,,,
2019,Lower Saxony,Single-person household,,,,,,,,,,,,
2019,Lower Saxony,Couple without children,,,,,,,,,,,,
2019,Lower Saxony,Single parent,,,,,,,,,,,,
2019,Lower Saxony,Couple with children,,,,,,,,,,,,
2019,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2019,Lower Saxony,Other Combinations,,,,,,,,,,,,
2019,Bremen,Single-person household,,,,,,,,,,,,
2019,Bremen,Couple without children,,,,,,,,,,,,
2019,Bremen,Single parent,,,,,,,,,,,,
2019,Bremen,Couple with children,,,,,,,,,,,,
2019,Bremen,Other Combinations,,,,,,,,,,,,
2019,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2019,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2019,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2019,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2019,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2019,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2019,Hesse,Single-person household,,,,,,,,,,,,
2019,Hesse,Couple without children,,,,,,,,,,,,
2019,Hesse,Single parent,,,,,,,,,,,,
2019,Hesse,Couple with children,,,,,,,,,,,,
2019,Hesse,Multi-generational household,,,,,,,,,,,,
2019,Hesse,Other Combinations,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2019,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2019,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2019,Bavaria,Single-person household,,,,,,,,,,,,
2019,Bavaria,Couple without children,,,,,,,,,,,,
2019,Bavaria,Single parent,,,,,,,,,,,,
2019,Bavaria,Couple with children,,,,,,,,,,,,
2019,Bavaria,Multi-generational household,,,,,,,,,,,,
2019,Bavaria,Other Combinations,,,,,,,,,,,,
2019,Berlin,Single-person household,,,,,,,,,,,,
2019,Berlin,Couple without children,,,,,,,,,,,,
2019,Berlin,Single parent,,,,,,,,,,,,
2019,Berlin,Couple with children,,,,,,,,,,,,
2019,Berlin,Multi-generational household,,,,,,,,,,,,
2019,Berlin,Other Combinations,,,,,,,,,,,,
2019,Brandenburg,Single-person household,,,,,,,,,,,,
2019,Brandenburg,Couple without children,,,,,,,,,,,,
2019,Brandenburg,Single parent,,,,,,,,,,,,
2019,Brandenburg,Couple with children,,,,,,,,,,,,
2019,Brandenburg,Multi-generational household,,,,,,,,,,,,
2019,Brandenburg,Other Combinations,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2019,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2019,Saxony,Single-person household,,,,,,,,,,,,
2019,Saxony,Couple without children,,,,,,,,,,,,
2019,Saxony,Single parent,,,,,,,,,,,,
2019,Saxony,Couple with children,,,,,,,,,,,,
2019,Saxony,Multi-generational household,,,,,,,,,,,,
2019,Saxony,Other Combinations,,,,,,,,,,,,
2019,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
