year,hhtyp,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Couple without children,1st Quintile,No,0.97970,478,478,0.96704,0.99235
2015,Couple without children,2nd Quintile,No,0.99172,764,764,0.98530,0.99815
2015,Couple without children,3rd Quintile,No,0.99868,795,795,0.99615,1.00121
2015,Couple without children,4th Quintile,No,0.99357,922,922,0.98841,0.99873
2015,Single parent,1st Quintile,Yes,0.13497,118,730,0.11017,0.15978
2015,Single parent,1st Quintile,No,0.86503,612,730,0.84022,0.88983
2015,Single parent,2nd Quintile,Yes,0.07574,48,425,0.05055,0.10092
2015,Single parent,2nd Quintile,No,0.92426,377,425,0.89908,0.94945
2015,Single parent,3rd Quintile,No,0.96575,249,249,0.94311,0.98839
2015,Single parent,4th Quintile,No,0.99360,169,169,0.98154,1.00566
2015,Couple with children,1st Quintile,Yes,0.11873,139,1103,0.09963,0.13782
2015,Couple with children,1st Quintile,No,0.88127,964,1103,0.86218,0.90037
2015,Couple with children,2nd Quintile,Yes,0.02931,73,1212,0.01981,0.03881
2015,Couple with children,2nd Quintile,No,0.97069,1139,1212,0.96119,0.98019
2015,Couple with children,3rd Quintile,No,0.99610,1162,1162,0.99252,0.99969
2015,Couple with children,4th Quintile,No,0.99754,1041,1041,0.99453,1.00055
2015,Multi-generational household,1st Quintile,No,0.96483,39,39,0.90627,1.02340
2015,Multi-generational household,2nd Quintile,No,0.95250,31,31,0.87639,1.02862
2015,Other Combinations,1st Quintile,No,0.89336,77,77,0.82397,0.96275
2015,Other Combinations,2nd Quintile,No,0.95621,52,52,0.90005,1.01237
2015,Other Combinations,3rd Quintile,No,0.99537,39,39,0.97379,1.01695
2016,Single-person household,1st Quintile,Yes,0.07059,72,979,0.05453,0.08664
2016,Single-person household,1st Quintile,No,0.92941,907,979,0.91336,0.94547
2016,Single-person household,2nd Quintile,No,0.98114,704,704,0.97108,0.99119
2016,Single-person household,3rd Quintile,No,0.98623,621,621,0.97706,0.99540
2016,Single-person household,4th Quintile,No,0.99346,545,545,0.98669,1.00023
2016,Single-person household,5th Quintile,No,0.99747,479,479,0.99296,1.00197
2016,Couple without children,1st Quintile,No,0.98018,417,417,0.96678,0.99357
2016,Couple without children,2nd Quintile,No,0.99099,702,702,0.98400,0.99799
2016,Couple without children,3rd Quintile,No,0.99858,747,747,0.99589,1.00128
2016,Couple without children,4th Quintile,No,0.99711,920,920,0.99365,1.00058
2016,Single parent,1st Quintile,Yes,0.12071,91,647,0.09559,0.14584
2016,Single parent,1st Quintile,No,0.87929,556,647,0.85416,0.90441
2016,Single parent,2nd Quintile,Yes,0.08635,45,402,0.05886,0.11384
2016,Single parent,2nd Quintile,No,0.91365,357,402,0.88616,0.94114
2016,Single parent,3rd Quintile,No,0.99119,226,226,0.97898,1.00340
2016,Single parent,5th Quintile,No,0.99913,81,81,0.99267,1.00559
2016,Couple with children,1st Quintile,Yes,0.13650,131,922,0.11433,0.15867
2016,Couple with children,1st Quintile,No,0.86350,791,922,0.84133,0.88567
2016,Couple with children,2nd Quintile,Yes,0.02067,41,1103,0.01227,0.02907
2016,Couple with children,2nd Quintile,No,0.97933,1062,1103,0.97093,0.98773
2016,Couple with children,3rd Quintile,No,0.99613,1032,1032,0.99234,0.99992
2016,Couple with children,4th Quintile,No,0.99977,965,965,0.99881,1.00073
2016,Multi-generational household,2nd Quintile,No,0.99368,33,33,0.96622,1.02114
2016,Other Combinations,1st Quintile,No,0.86582,49,49,0.76939,0.96225
2016,Other Combinations,2nd Quintile,No,0.98812,47,47,0.95682,1.01943
2017,Single-person household,1st Quintile,Yes,0.06461,90,1387,0.05167,0.07755
2017,Single-person household,1st Quintile,No,0.93539,1297,1387,0.92245,0.94833
2017,Single-person household,2nd Quintile,No,0.97643,805,805,0.96594,0.98691
2017,Single-person household,3rd Quintile,No,0.98331,701,701,0.97382,0.99280
2017,Single-person household,5th Quintile,No,0.99548,558,558,0.98991,1.00105
2017,Couple without children,1st Quintile,No,0.96119,491,491,0.94409,0.97829
2017,Couple without children,2nd Quintile,No,0.99174,755,755,0.98528,0.99820
2017,Couple without children,3rd Quintile,No,0.99868,887,887,0.99630,1.00107
2017,Couple without children,4th Quintile,No,0.99936,1066,1066,0.99783,1.00088
2017,Single parent,1st Quintile,Yes,0.12489,115,789,0.10181,0.14797
2017,Single parent,1st Quintile,No,0.87511,674,789,0.85203,0.89819
2017,Single parent,2nd Quintile,Yes,0.05930,33,402,0.03619,0.08242
2017,Single parent,2nd Quintile,No,0.94070,369,402,0.91758,0.96381
2017,Single parent,3rd Quintile,No,0.99251,228,228,0.98130,1.00373
2017,Single parent,4th Quintile,No,0.99537,164,164,0.98494,1.00579
2017,Couple with children,1st Quintile,Yes,0.11000,189,1881,0.09586,0.12414
2017,Couple with children,1st Quintile,No,0.89000,1692,1881,0.87586,0.90414
2017,Couple with children,2nd Quintile,Yes,0.01971,58,1237,0.01196,0.02746
2017,Couple with children,2nd Quintile,No,0.98029,1179,1237,0.97254,0.98804
2017,Couple with children,3rd Quintile,No,0.99596,1175,1175,0.99234,0.99959
2017,Couple with children,4th Quintile,No,0.99837,1100,1100,0.99598,1.00075
2017,Multi-generational household,1st Quintile,No,0.75701,60,60,0.64757,0.86645
2017,Other Combinations,1st Quintile,No,0.86966,171,171,0.81905,0.92027
2017,Other Combinations,2nd Quintile,No,0.98004,56,56,0.94308,1.01700
2017,Other Combinations,3rd Quintile,No,0.95784,39,39,0.89395,1.02173
2018,Single-person household,1st Quintile,Yes,0.08067,142,1582,0.06725,0.09410
2018,Single-person household,1st Quintile,No,0.91933,1440,1582,0.90590,0.93275
2018,Single-person household,2nd Quintile,Yes,0.01531,32,914,0.00735,0.02328
2018,Single-person household,2nd Quintile,No,0.98469,882,914,0.97672,0.99265
2018,Single-person household,3rd Quintile,No,0.99847,691,691,0.99555,1.00139
2018,Single-person household,4th Quintile,No,0.99640,635,635,0.99173,1.00106
2018,Single-person household,5th Quintile,No,0.99930,564,564,0.99712,1.00148
2018,Couple without children,1st Quintile,Yes,0.03219,32,580,0.01781,0.04656
2018,Couple without children,1st Quintile,No,0.96781,548,580,0.95344,0.98219
2018,Couple without children,2nd Quintile,No,0.99471,782,782,0.98962,0.99980
2018,Couple without children,3rd Quintile,No,0.99641,859,859,0.99241,1.00041
2018,Couple without children,4th Quintile,No,0.99613,974,974,0.99223,1.00003
2018,Single parent,1st Quintile,Yes,0.12689,106,816,0.10404,0.14974
2018,Single parent,1st Quintile,No,0.87311,710,816,0.85026,0.89596
2018,Single parent,2nd Quintile,Yes,0.07061,49,406,0.04566,0.09556
2018,Single parent,2nd Quintile,No,0.92939,357,406,0.90444,0.95434
2018,Single parent,3rd Quintile,No,0.98132,237,237,0.96405,0.99859
2018,Single parent,4th Quintile,No,0.99837,161,161,0.99213,1.00462
2018,Single parent,5th Quintile,No,0.99831,84,84,0.98946,1.00715
2018,Couple with children,1st Quintile,Yes,0.13504,294,2038,0.12020,0.14988
2018,Couple with children,1st Quintile,No,0.86496,1744,2038,0.85012,0.87980
2018,Couple with children,2nd Quintile,Yes,0.03076,108,1227,0.02109,0.04043
2018,Couple with children,2nd Quintile,No,0.96924,1119,1227,0.95957,0.97891
2018,Couple with children,3rd Quintile,No,0.99593,1095,1095,0.99216,0.99970
2018,Couple with children,4th Quintile,No,0.99753,1040,1040,0.99451,1.00055
2018,Multi-generational household,1st Quintile,No,0.89216,71,71,0.81949,0.96482
2018,Other Combinations,1st Quintile,No,0.92324,205,205,0.88671,0.95977
2018,Other Combinations,2nd Quintile,No,0.94102,46,46,0.87219,1.00986
2018,Other Combinations,3rd Quintile,No,0.95256,34,34,0.88003,1.02509
2019,Single-person household,1st Quintile,Yes,0.09004,130,1586,0.07595,0.10413
2019,Single-person household,1st Quintile,No,0.90996,1456,1586,0.89587,0.92405
2019,Single-person household,2nd Quintile,No,0.97791,816,816,0.96782,0.98800
2019,Single-person household,3rd Quintile,No,0.98942,699,699,0.98183,0.99701
2019,Single-person household,4th Quintile,No,0.98769,652,652,0.97922,0.99616
2019,Single-person household,5th Quintile,No,0.99992,745,745,0.99928,1.00056
2019,Couple without children,1st Quintile,No,0.97122,503,503,0.95660,0.98585
2019,Couple without children,2nd Quintile,No,0.99281,793,793,0.98692,0.99869
2019,Couple without children,3rd Quintile,No,0.99654,826,826,0.99254,1.00055
2019,Couple without children,4th Quintile,No,0.99756,993,993,0.99450,1.00063
2019,Single parent,1st Quintile,Yes,0.11435,76,707,0.09088,0.13783
2019,Single parent,1st Quintile,No,0.88565,631,707,0.86217,0.90912
2019,Single parent,2nd Quintile,No,0.95257,353,353,0.93037,0.97478
2019,Single parent,3rd Quintile,No,0.97098,235,235,0.94947,0.99249
2019,Single parent,4th Quintile,No,0.98879,158,158,0.97233,1.00526
2019,Couple with children,1st Quintile,Yes,0.11609,206,1954,0.10188,0.13030
2019,Couple with children,1st Quintile,No,0.88391,1748,1954,0.86970,0.89812
2019,Couple with children,2nd Quintile,Yes,0.03232,51,1039,0.02156,0.04308
2019,Couple with children,2nd Quintile,No,0.96768,988,1039,0.95692,0.97844
2019,Couple with children,3rd Quintile,No,0.99345,1033,1033,0.98853,0.99837
2019,Couple with children,4th Quintile,No,0.99959,1024,1024,0.99835,1.00083
2019,Couple with children,5th Quintile,No,0.99976,1420,1420,0.99895,1.00057
2019,Multi-generational household,1st Quintile,No,0.81651,60,60,0.71774,0.91528
2019,Other Combinations,1st Quintile,No,0.95620,161,161,0.92449,0.98791
2019,Other Combinations,2nd Quintile,No,0.95240,51,51,0.89338,1.01142
2019,Other Combinations,3rd Quintile,No,0.94102,46,46,0.87219,1.00985
2020,Single-person household,1st Quintile,Yes,0.07548,134,2005,0.06391,0.08705
2020,Single-person household,1st Quintile,No,0.92452,1871,2005,0.91295,0.93609
2020,Single-person household,2nd Quintile,No,0.97642,1027,1027,0.96714,0.98571
2020,Single-person household,3rd Quintile,No,0.99542,721,721,0.99048,1.00035
2020,Single-person household,4th Quintile,No,0.99962,664,664,0.99814,1.00110
2020,Single-person household,5th Quintile,No,0.99532,701,701,0.99026,1.00038
2020,Couple without children,1st Quintile,No,0.97556,613,613,0.96332,0.98779
2020,Couple without children,2nd Quintile,No,0.99714,859,859,0.99356,1.00071
2020,Couple without children,3rd Quintile,No,0.99948,881,881,0.99797,1.00099
2020,Single parent,1st Quintile,Yes,0.11820,74,701,0.09428,0.14212
2020,Single parent,1st Quintile,No,0.88180,627,701,0.85788,0.90572
2020,Single parent,2nd Quintile,No,0.93826,357,357,0.91326,0.96326
2020,Single parent,3rd Quintile,No,0.99158,228,228,0.97970,1.00347
2020,Single parent,4th Quintile,No,0.97286,144,144,0.94622,0.99949
2020,Couple with children,1st Quintile,Yes,0.11219,220,2363,0.09946,0.12492
2020,Couple with children,1st Quintile,No,0.88781,2143,2363,0.87508,0.90054
2020,Couple with children,2nd Quintile,Yes,0.02677,37,1064,0.01706,0.03647
2020,Couple with children,2nd Quintile,No,0.97323,1027,1064,0.96353,0.98294
2020,Couple with children,3rd Quintile,No,0.99876,949,949,0.99651,1.00100
2020,Couple with children,4th Quintile,No,0.99794,944,944,0.99504,1.00083
2020,Multi-generational household,1st Quintile,No,0.87172,64,64,0.78915,0.95430
2020,Other Combinations,1st Quintile,No,0.97101,235,235,0.94952,0.99251
2020,Other Combinations,2nd Quintile,No,0.91376,73,73,0.84891,0.97860
2020,Other Combinations,3rd Quintile,No,0.98905,55,55,0.96129,1.01681
2021,Single-person household,1st Quintile,Yes,0.06354,67,1167,0.04954,0.07754
2021,Single-person household,1st Quintile,No,0.93646,1100,1167,0.92246,0.95046
2021,Single-person household,2nd Quintile,No,0.98297,656,656,0.97306,0.99288
2021,Single-person household,3rd Quintile,No,0.99240,562,562,0.98521,0.99959
2021,Single-person household,4th Quintile,No,0.99964,515,515,0.99800,1.00128
2021,Single-person household,5th Quintile,No,0.99802,543,543,0.99427,1.00176
2021,Couple without children,1st Quintile,No,0.99404,373,373,0.98623,1.00186
2021,Couple without children,2nd Quintile,No,0.99674,561,561,0.99202,1.00146
2021,Couple without children,3rd Quintile,No,0.99984,566,566,0.99881,1.00087
2021,Couple without children,4th Quintile,No,0.99450,700,700,0.98902,0.99998
2021,Couple without children,5th Quintile,No,0.99864,1246,1246,0.99660,1.00069
2021,Single parent,1st Quintile,Yes,0.10949,39,374,0.07780,0.14118
2021,Single parent,1st Quintile,No,0.89051,335,374,0.85882,0.92220
2021,Single parent,2nd Quintile,No,0.95452,274,274,0.92980,0.97924
2021,Single parent,3rd Quintile,No,0.99747,143,143,0.98920,1.00573
2021,Single parent,4th Quintile,No,0.99937,123,123,0.99494,1.00381
2021,Couple with children,1st Quintile,Yes,0.13417,176,1108,0.11409,0.15425
2021,Couple with children,1st Quintile,No,0.86583,932,1108,0.84575,0.88591
2021,Couple with children,2nd Quintile,Yes,0.02548,44,722,0.01398,0.03699
2021,Couple with children,2nd Quintile,No,0.97452,678,722,0.96301,0.98602
2021,Couple with children,3rd Quintile,No,0.98074,693,693,0.97049,0.99098
2021,Couple with children,4th Quintile,No,0.99801,664,664,0.99462,1.00140
2021,Couple with children,5th Quintile,No,0.99998,766,766,0.99968,1.00028
2021,Multi-generational household,1st Quintile,No,0.93068,33,33,0.84267,1.01869
2021,Other Combinations,1st Quintile,No,0.91000,120,120,0.85858,0.96142
2021,Other Combinations,2nd Quintile,No,0.99367,59,59,0.97325,1.01408
2021,Other Combinations,4th Quintile,No,0.99833,50,50,0.98691,1.00975
2022,No answer / don't know,1st Quintile,No,0.92700,177,177,0.88857,0.96543
2022,No answer / don't know,2nd Quintile,No,0.99152,93,93,0.97277,1.01026
2022,No answer / don't know,3rd Quintile,No,0.99854,49,49,0.98773,1.00935
2022,No answer / don't know,4th Quintile,No,0.93027,43,43,0.85324,1.00730
2022,No answer / don't know,5th Quintile,No,0.99797,37,37,0.98328,1.01266
2022,Single-person household,1st Quintile,Yes,0.06314,69,1470,0.05070,0.07557
2022,Single-person household,1st Quintile,No,0.93686,1401,1470,0.92443,0.94930
2022,Single-person household,2nd Quintile,No,0.97004,1151,1151,0.96019,0.97990
2022,Single-person household,3rd Quintile,No,0.97638,1032,1032,0.96711,0.98565
2022,Single-person household,4th Quintile,No,0.99722,993,993,0.99395,1.00050
2022,Single-person household,5th Quintile,No,0.99958,982,982,0.99829,1.00086
2022,Couple without children,1st Quintile,No,0.99758,915,915,0.99439,1.00076
2022,Couple without children,2nd Quintile,No,0.99703,1056,1056,0.99375,1.00032
2022,Couple without children,3rd Quintile,No,0.99532,1028,1028,0.99115,0.99949
2022,Couple without children,4th Quintile,No,0.99999,1093,1093,0.99981,1.00017
2022,Couple without children,5th Quintile,No,0.99971,1590,1590,0.99887,1.00055
2022,Single parent,1st Quintile,Yes,0.08938,38,392,0.06110,0.11766
2022,Single parent,1st Quintile,No,0.91062,354,392,0.88234,0.93890
2022,Single parent,2nd Quintile,No,0.92526,311,311,0.89599,0.95454
2022,Single parent,3rd Quintile,No,0.98132,215,215,0.96317,0.99946
2022,Single parent,4th Quintile,No,0.99528,157,157,0.98452,1.00604
2022,Single parent,5th Quintile,No,0.98159,106,106,0.95587,1.00730
2022,Couple with children,1st Quintile,Yes,0.07403,137,1540,0.06095,0.08711
2022,Couple with children,1st Quintile,No,0.92597,1403,1540,0.91289,0.93905
2022,Couple with children,2nd Quintile,Yes,0.03255,86,1219,0.02258,0.04251
2022,Couple with children,2nd Quintile,No,0.96745,1133,1219,0.95749,0.97742
2022,Couple with children,3rd Quintile,No,0.99733,958,958,0.99406,1.00060
2022,Couple with children,4th Quintile,No,0.99394,1015,1015,0.98916,0.99871
2022,Couple with children,5th Quintile,No,0.99848,976,976,0.99603,1.00092
2022,Multi-generational household,1st Quintile,No,0.94624,33,33,0.86810,1.02439
2022,Other Combinations,1st Quintile,No,0.95717,622,622,0.94124,0.97309
2022,Other Combinations,2nd Quintile,No,0.99813,212,212,0.99230,1.00396
2022,Other Combinations,3rd Quintile,No,0.99871,112,112,0.99204,1.00538
