"e11102","year","age_gr","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2007","17-34","kein Migrationshintergrund","1278","0.286958488272293","0.272839562744076","0.301077413800511"
"nicht erwerbstätig","2007","17-34","direkter Migrationshintergrund","150","0.344551450874813","0.300885920717305","0.388216981032322"
"nicht erwerbstätig","2007","17-34","indirekter Migrationshintergrund","238","0.328685147584704","0.292321097763798","0.36504919740561"
"nicht erwerbstätig","2007","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","35-65","kein Migrationshintergrund","2108","0.219589454346161","0.211467287918822","0.227711620773499"
"nicht erwerbstätig","2007","35-65","direkter Migrationshintergrund","387","0.308941328281103","0.28384338900723","0.334039267554976"
"nicht erwerbstätig","2007","35-65","indirekter Migrationshintergrund","42","0.261711431394058","0.198877593858042","0.324545268930073"
"nicht erwerbstätig","2007","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","66 +","kein Migrationshintergrund","3705","0.941316510511081","0.933991628215189","0.948641392806973"
"nicht erwerbstätig","2007","66 +","direkter Migrationshintergrund","354","0.946155537443659","0.923341299880963","0.968969775006355"
"nicht erwerbstätig","2007","66 +","indirekter Migrationshintergrund","10","","",""
"nicht erwerbstätig","2007","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","17-34","kein Migrationshintergrund","2665","0.713041511727707","0.698922586199489","0.727160437255924"
"erwerbstätig","2007","17-34","direkter Migrationshintergrund","305","0.655448549125186","0.611783018967678","0.699114079282695"
"erwerbstätig","2007","17-34","indirekter Migrationshintergrund","403","0.671314852415296","0.63495080259439","0.707678902236202"
"erwerbstätig","2007","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","35-65","kein Migrationshintergrund","7871","0.780410545653839","0.772288379226501","0.788532712081178"
"erwerbstätig","2007","35-65","direkter Migrationshintergrund","915","0.691058671718897","0.665960732445025","0.71615661099277"
"erwerbstätig","2007","35-65","indirekter Migrationshintergrund","146","0.738288568605942","0.675454731069927","0.801122406141958"
"erwerbstätig","2007","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","66 +","kein Migrationshintergrund","250","0.0586834894889189","0.0513586071930266","0.0660083717848112"
"erwerbstätig","2007","66 +","direkter Migrationshintergrund","22","","",""
"erwerbstätig","2007","66 +","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","2007","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","17-34","kein Migrationshintergrund","1107","0.280136865895755","0.265479857755581","0.294793874035929"
"nicht erwerbstätig","2008","17-34","direkter Migrationshintergrund","119","0.301431465149273","0.254925239741981","0.347937690556566"
"nicht erwerbstätig","2008","17-34","indirekter Migrationshintergrund","222","0.336605010306126","0.299408805706811","0.373801214905441"
"nicht erwerbstätig","2008","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","35-65","kein Migrationshintergrund","1853","0.200473994349275","0.192343780287616","0.208604208410934"
"nicht erwerbstätig","2008","35-65","direkter Migrationshintergrund","337","0.303644703531457","0.277262506489271","0.330026900573643"
"nicht erwerbstätig","2008","35-65","indirekter Migrationshintergrund","30","0.172731064466356","0.119400274160243","0.226061854772469"
"nicht erwerbstätig","2008","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","66 +","kein Migrationshintergrund","3652","0.936888905366209","0.929272962911032","0.944504847821385"
"nicht erwerbstätig","2008","66 +","direkter Migrationshintergrund","346","0.932491938630422","0.906892215445674","0.958091661815171"
"nicht erwerbstätig","2008","66 +","indirekter Migrationshintergrund","10","","",""
"nicht erwerbstätig","2008","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","17-34","kein Migrationshintergrund","2499","0.719863134104245","0.705206125964072","0.734520142244419"
"erwerbstätig","2008","17-34","direkter Migrationshintergrund","255","0.698568534850727","0.652062309443434","0.745074760258019"
"erwerbstätig","2008","17-34","indirekter Migrationshintergrund","398","0.663394989693874","0.626198785094559","0.700591194293189"
"erwerbstätig","2008","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","35-65","kein Migrationshintergrund","7462","0.799526005650725","0.791395791589066","0.807656219712384"
"erwerbstätig","2008","35-65","direkter Migrationshintergrund","830","0.696355296468543","0.669973099426357","0.722737493510728"
"erwerbstätig","2008","35-65","indirekter Migrationshintergrund","163","0.827268935533644","0.773938145227531","0.880599725839757"
"erwerbstätig","2008","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","66 +","kein Migrationshintergrund","264","0.0631110946337915","0.0554951521786149","0.0707270370889681"
"erwerbstätig","2008","66 +","direkter Migrationshintergrund","23","","",""
"erwerbstätig","2008","66 +","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","2008","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","17-34","kein Migrationshintergrund","971","0.256593210942198","0.241803437214436","0.27138298466996"
"nicht erwerbstätig","2009","17-34","direkter Migrationshintergrund","91","0.306648256895477","0.254815017061383","0.358481496729571"
"nicht erwerbstätig","2009","17-34","indirekter Migrationshintergrund","200","0.314943166308081","0.276229444804929","0.353656887811233"
"nicht erwerbstätig","2009","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","35-65","kein Migrationshintergrund","1614","0.186649240332568","0.178445898662755","0.194852582002381"
"nicht erwerbstätig","2009","35-65","direkter Migrationshintergrund","283","0.277584788877385","0.250197178420916","0.304972399333854"
"nicht erwerbstätig","2009","35-65","indirekter Migrationshintergrund","29","","",""
"nicht erwerbstätig","2009","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","66 +","kein Migrationshintergrund","3529","0.925309341601702","0.916973754587849","0.933644928615554"
"nicht erwerbstätig","2009","66 +","direkter Migrationshintergrund","314","0.934652633366514","0.908227474019934","0.961077792713095"
"nicht erwerbstätig","2009","66 +","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2009","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2009","17-34","kein Migrationshintergrund","2379","0.743406789057802","0.72861701533004","0.758196562785564"
"erwerbstätig","2009","17-34","direkter Migrationshintergrund","213","0.693351743104523","0.641518503270429","0.745184982938617"
"erwerbstätig","2009","17-34","indirekter Migrationshintergrund","353","0.685056833691919","0.646343112188767","0.723770555195071"
"erwerbstätig","2009","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2009","35-65","kein Migrationshintergrund","7052","0.813350759667432","0.805147417997619","0.821554101337245"
"erwerbstätig","2009","35-65","direkter Migrationshintergrund","744","0.722415211122615","0.695027600666146","0.749802821579084"
"erwerbstätig","2009","35-65","indirekter Migrationshintergrund","162","0.835447727331756","0.782865014205262","0.888030440458251"
"erwerbstätig","2009","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2009","66 +","kein Migrationshintergrund","292","0.0746906583982983","0.0663550713844457","0.083026245412151"
"erwerbstätig","2009","66 +","direkter Migrationshintergrund","22","","",""
"erwerbstätig","2009","66 +","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","2009","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2010","17-34","kein Migrationshintergrund","1653","0.261406789799975","0.249395618067507","0.273417961532443"
"nicht erwerbstätig","2010","17-34","direkter Migrationshintergrund","426","0.343266565393639","0.312914064537409","0.37361906624987"
"nicht erwerbstätig","2010","17-34","indirekter Migrationshintergrund","337","0.297015545830018","0.265947779491375","0.328083312168662"
"nicht erwerbstätig","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2010","35-65","kein Migrationshintergrund","2043","0.172143838052903","0.165198820560923","0.179088855544883"
"nicht erwerbstätig","2010","35-65","direkter Migrationshintergrund","490","0.289987147233037","0.268132670888139","0.311841623577934"
"nicht erwerbstätig","2010","35-65","indirekter Migrationshintergrund","79","0.188819541299109","0.149726457055531","0.227912625542687"
"nicht erwerbstätig","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2010","66 +","kein Migrationshintergrund","3418","0.930251623300139","0.922046272475512","0.938456974124766"
"nicht erwerbstätig","2010","66 +","direkter Migrationshintergrund","294","0.91206564390862","0.880890332363881","0.943240955453359"
"nicht erwerbstätig","2010","66 +","indirekter Migrationshintergrund","6","","",""
"nicht erwerbstätig","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2010","17-34","kein Migrationshintergrund","3488","0.738593210200025","0.726582038467557","0.750604381932493"
"erwerbstätig","2010","17-34","direkter Migrationshintergrund","514","0.65673343460636","0.62638093375013","0.687085935462591"
"erwerbstätig","2010","17-34","indirekter Migrationshintergrund","494","0.702984454169982","0.671916687831338","0.734052220508626"
"erwerbstätig","2010","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2010","35-65","kein Migrationshintergrund","9307","0.827856161947097","0.820911144455117","0.834801179439077"
"erwerbstätig","2010","35-65","direkter Migrationshintergrund","1166","0.710012852766963","0.688158376422066","0.731867329111861"
"erwerbstätig","2010","35-65","indirekter Migrationshintergrund","306","0.811180458700891","0.772087374457313","0.850273542944469"
"erwerbstätig","2010","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2010","66 +","kein Migrationshintergrund","284","0.0697483766998614","0.0615430258752345","0.0779537275244883"
"erwerbstätig","2010","66 +","direkter Migrationshintergrund","23","","",""
"erwerbstätig","2010","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2010","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","17-34","kein Migrationshintergrund","1879","0.262755921327027","0.251143062529375","0.274368780124678"
"nicht erwerbstätig","2011","17-34","direkter Migrationshintergrund","372","0.290841006543246","0.26117039735223","0.320511615734262"
"nicht erwerbstätig","2011","17-34","indirekter Migrationshintergrund","392","0.328978917659951","0.298214676827228","0.359743158492674"
"nicht erwerbstätig","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","35-65","kein Migrationshintergrund","2539","0.170336659258358","0.164106174057315","0.176567144459402"
"nicht erwerbstätig","2011","35-65","direkter Migrationshintergrund","571","0.268901832743632","0.249242420027604","0.288561245459659"
"nicht erwerbstätig","2011","35-65","indirekter Migrationshintergrund","99","0.19223429479873","0.157763255924749","0.22670533367271"
"nicht erwerbstätig","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","66 +","kein Migrationshintergrund","4359","0.925151103830359","0.917641549069929","0.932660658590788"
"nicht erwerbstätig","2011","66 +","direkter Migrationshintergrund","392","0.920627572205704","0.894805929700714","0.946449214710693"
"nicht erwerbstätig","2011","66 +","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2011","17-34","kein Migrationshintergrund","3639","0.737244078672973","0.725631219875322","0.748856937470625"
"erwerbstätig","2011","17-34","direkter Migrationshintergrund","528","0.709158993456754","0.679488384265738","0.73882960264777"
"erwerbstätig","2011","17-34","indirekter Migrationshintergrund","504","0.671021082340049","0.640256841507326","0.701785323172772"
"erwerbstätig","2011","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2011","35-65","kein Migrationshintergrund","11446","0.829663340741642","0.823432855540598","0.835893825942685"
"erwerbstätig","2011","35-65","direkter Migrationshintergrund","1383","0.731098167256368","0.711438754540341","0.750757579972396"
"erwerbstätig","2011","35-65","indirekter Migrationshintergrund","403","0.80776570520127","0.77329466632729","0.842236744075251"
"erwerbstätig","2011","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2011","66 +","kein Migrationshintergrund","358","0.0748488961696411","0.0673393414092116","0.0823584509300706"
"erwerbstätig","2011","66 +","direkter Migrationshintergrund","29","","",""
"erwerbstätig","2011","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2011","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","17-34","kein Migrationshintergrund","1751","0.248400314750366","0.236716829288864","0.260083800211868"
"nicht erwerbstätig","2012","17-34","direkter Migrationshintergrund","309","0.265474201666208","0.234544060747987","0.296404342584429"
"nicht erwerbstätig","2012","17-34","indirekter Migrationshintergrund","349","0.328692873435945","0.296580829075711","0.360804917796179"
"nicht erwerbstätig","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","35-65","kein Migrationshintergrund","2525","0.179666776610579","0.173236057441035","0.186097495780122"
"nicht erwerbstätig","2012","35-65","direkter Migrationshintergrund","485","0.251835233413267","0.232166877043451","0.271503589783084"
"nicht erwerbstätig","2012","35-65","indirekter Migrationshintergrund","78","0.152104789410221","0.121815174861484","0.182394403958957"
"nicht erwerbstätig","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","66 +","kein Migrationshintergrund","4402","0.921762986971301","0.914158835330852","0.929367138611749"
"nicht erwerbstätig","2012","66 +","direkter Migrationshintergrund","381","0.925232915647981","0.899743070515367","0.950722760780595"
"nicht erwerbstätig","2012","66 +","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2012","17-34","kein Migrationshintergrund","3503","0.751599685249633","0.739916199788132","0.763283170711135"
"erwerbstätig","2012","17-34","direkter Migrationshintergrund","474","0.734525798333792","0.703595657415571","0.765455939252013"
"erwerbstätig","2012","17-34","indirekter Migrationshintergrund","473","0.671307126564055","0.639195082203821","0.703419170924289"
"erwerbstätig","2012","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2012","35-65","kein Migrationshintergrund","11166","0.820333223389421","0.813902504219878","0.826763942558965"
"erwerbstätig","2012","35-65","direkter Migrationshintergrund","1386","0.748164766586733","0.728496410216916","0.767833122956549"
"erwerbstätig","2012","35-65","indirekter Migrationshintergrund","462","0.847895210589779","0.817605596041043","0.878184825138516"
"erwerbstätig","2012","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2012","66 +","kein Migrationshintergrund","389","0.0782370130286994","0.0706328613882511","0.0858411646691476"
"erwerbstätig","2012","66 +","direkter Migrationshintergrund","28","","",""
"erwerbstätig","2012","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2012","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","17-34","kein Migrationshintergrund","1724","0.26060189881971","0.248388187120016","0.272815610519405"
"nicht erwerbstätig","2013","17-34","direkter Migrationshintergrund","1537","0.673467714578583","0.652600298264837","0.694335130892329"
"nicht erwerbstätig","2013","17-34","indirekter Migrationshintergrund","1053","0.663808019259887","0.639797169568829","0.687818868950944"
"nicht erwerbstätig","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","35-65","kein Migrationshintergrund","2383","0.183121038440233","0.176468944578476","0.189773132301991"
"nicht erwerbstätig","2013","35-65","direkter Migrationshintergrund","2708","0.540094813592513","0.524684471423192","0.555505155761835"
"nicht erwerbstätig","2013","35-65","indirekter Migrationshintergrund","286","0.320911797053699","0.287231505340922","0.354592088766476"
"nicht erwerbstätig","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","66 +","kein Migrationshintergrund","4182","0.915906267717447","0.907880119088509","0.923932416346386"
"nicht erwerbstätig","2013","66 +","direkter Migrationshintergrund","426","0.939751544568046","0.917742337145382","0.96176075199071"
"nicht erwerbstätig","2013","66 +","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2013","17-34","kein Migrationshintergrund","3238","0.73939810118029","0.727184389480595","0.751611812879984"
"erwerbstätig","2013","17-34","direkter Migrationshintergrund","403","0.326532285421417","0.305664869107671","0.347399701735163"
"erwerbstätig","2013","17-34","indirekter Migrationshintergrund","434","0.336191980740113","0.312181131049056","0.36020283043117"
"erwerbstätig","2013","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2013","35-65","kein Migrationshintergrund","10603","0.816878961559767","0.810226867698009","0.823531055421525"
"erwerbstätig","2013","35-65","direkter Migrationshintergrund","1310","0.459905186407487","0.444494844238165","0.475315528576808"
"erwerbstätig","2013","35-65","indirekter Migrationshintergrund","452","0.679088202946301","0.645407911233524","0.712768494659078"
"erwerbstätig","2013","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2013","66 +","kein Migrationshintergrund","411","0.0840937322825526","0.0760675836536144","0.0921198809114909"
"erwerbstätig","2013","66 +","direkter Migrationshintergrund","23","","",""
"erwerbstätig","2013","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2013","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","17-34","kein Migrationshintergrund","1469","0.24151981107924","0.228890523861909","0.25414909829657"
"nicht erwerbstätig","2014","17-34","direkter Migrationshintergrund","525","0.298211810777082","0.274761972490394","0.321661649063769"
"nicht erwerbstätig","2014","17-34","indirekter Migrationshintergrund","523","0.347798771470583","0.3212362413235","0.374361301617665"
"nicht erwerbstätig","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","35-65","kein Migrationshintergrund","1940","0.177052202210236","0.170119001021309","0.183985403399163"
"nicht erwerbstätig","2014","35-65","direkter Migrationshintergrund","837","0.250163379454854","0.235305110790862","0.265021648118847"
"nicht erwerbstätig","2014","35-65","indirekter Migrationshintergrund","119","0.181988577536382","0.153073671227331","0.210903483845432"
"nicht erwerbstätig","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","66 +","kein Migrationshintergrund","4074","0.909702841032677","0.901338212890728","0.918067469174626"
"nicht erwerbstätig","2014","66 +","direkter Migrationshintergrund","396","0.921732377157349","0.896607188920271","0.946857565394427"
"nicht erwerbstätig","2014","66 +","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2014","17-34","kein Migrationshintergrund","2943","0.75848018892076","0.74585090170343","0.771109476138091"
"erwerbstätig","2014","17-34","direkter Migrationshintergrund","937","0.701788189222918","0.678338350936231","0.725238027509606"
"erwerbstätig","2014","17-34","indirekter Migrationshintergrund","712","0.652201228529417","0.625638698382335","0.6787637586765"
"erwerbstätig","2014","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2014","35-65","kein Migrationshintergrund","9704","0.822947797789764","0.816014596600838","0.829880998978691"
"erwerbstätig","2014","35-65","direkter Migrationshintergrund","2427","0.749836620545146","0.734978351881153","0.764694889209138"
"erwerbstätig","2014","35-65","indirekter Migrationshintergrund","565","0.818011422463618","0.789096516154568","0.846926328772669"
"erwerbstätig","2014","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2014","66 +","kein Migrationshintergrund","436","0.0902971589673228","0.0819325308253736","0.0986617871092721"
"erwerbstätig","2014","66 +","direkter Migrationshintergrund","43","0.0782676228426509","0.0531424346055725","0.103392811079729"
"erwerbstätig","2014","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2014","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2015","17-34","kein Migrationshintergrund","1402","0.256124825551532","0.242802972675629","0.269446678427435"
"nicht erwerbstätig","2015","17-34","direkter Migrationshintergrund","1197","0.458096002401539","0.436138932942121","0.480053071860957"
"nicht erwerbstätig","2015","17-34","indirekter Migrationshintergrund","487","0.317471042293224","0.290099223171062","0.344842861415386"
"nicht erwerbstätig","2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2015","35-65","kein Migrationshintergrund","1741","0.161132052939436","0.154264343296004","0.167999762582868"
"nicht erwerbstätig","2015","35-65","direkter Migrationshintergrund","1379","0.309719155394234","0.294472548029887","0.32496576275858"
"nicht erwerbstätig","2015","35-65","indirekter Migrationshintergrund","124","0.190986975704693","0.161550728747948","0.220423222661438"
"nicht erwerbstätig","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2015","66 +","kein Migrationshintergrund","4005","0.905784423829489","0.897215798809412","0.914353048849565"
"nicht erwerbstätig","2015","66 +","direkter Migrationshintergrund","378","0.890066223742405","0.860602958439852","0.919529489044959"
"nicht erwerbstätig","2015","66 +","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2015","17-34","kein Migrationshintergrund","2722","0.743875174448468","0.730553321572565","0.757197027324371"
"erwerbstätig","2015","17-34","direkter Migrationshintergrund","781","0.541903997598461","0.519946928139043","0.563861067057879"
"erwerbstätig","2015","17-34","indirekter Migrationshintergrund","624","0.682528957706776","0.655157138584614","0.709900776828938"
"erwerbstätig","2015","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2015","35-65","kein Migrationshintergrund","9268","0.838867947060564","0.832000237417132","0.845735656703996"
"erwerbstätig","2015","35-65","direkter Migrationshintergrund","2154","0.690280844605766","0.67503423724142","0.705527451970113"
"erwerbstätig","2015","35-65","indirekter Migrationshintergrund","561","0.809013024295307","0.779576777338562","0.838449271252052"
"erwerbstätig","2015","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2015","66 +","kein Migrationshintergrund","460","0.0942155761705115","0.0856469511504353","0.102784201190588"
"erwerbstätig","2015","66 +","direkter Migrationshintergrund","55","0.109933776257595","0.0804705109550414","0.139397041560148"
"erwerbstätig","2015","66 +","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2015","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2016","17-34","kein Migrationshintergrund","1272","0.267297501349803","0.253127577044335","0.28146742565527"
"nicht erwerbstätig","2016","17-34","direkter Migrationshintergrund","2014","0.32660267733845","0.309764870542239","0.343440484134661"
"nicht erwerbstätig","2016","17-34","indirekter Migrationshintergrund","418","0.327817934484523","0.298996153462327","0.356639715506719"
"nicht erwerbstätig","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2016","35-65","kein Migrationshintergrund","1496","0.151324556093007","0.144362079852257","0.158287032333757"
"nicht erwerbstätig","2016","35-65","direkter Migrationshintergrund","2138","0.245918472923522","0.233307102344438","0.258529843502607"
"nicht erwerbstätig","2016","35-65","indirekter Migrationshintergrund","109","0.182548291180353","0.15301000150481","0.212086580855896"
"nicht erwerbstätig","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2016","66 +","kein Migrationshintergrund","3858","0.903421176393584","0.894603682485352","0.912238670301816"
"nicht erwerbstätig","2016","66 +","direkter Migrationshintergrund","375","0.876398870172267","0.845071258444644","0.907726481899891"
"nicht erwerbstätig","2016","66 +","indirekter Migrationshintergrund","3","","",""
"nicht erwerbstätig","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2016","17-34","kein Migrationshintergrund","2475","0.732702498650197","0.71853257434473","0.746872422955665"
"erwerbstätig","2016","17-34","direkter Migrationshintergrund","966","0.67339732266155","0.656559515865339","0.690235129457762"
"erwerbstätig","2016","17-34","indirekter Migrationshintergrund","601","0.672182065515477","0.643360284493281","0.701003846537673"
"erwerbstätig","2016","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2016","35-65","kein Migrationshintergrund","8681","0.848675443906993","0.841712967666243","0.855637920147743"
"erwerbstätig","2016","35-65","direkter Migrationshintergrund","2341","0.754081527076478","0.741470156497393","0.766692897655562"
"erwerbstätig","2016","35-65","indirekter Migrationshintergrund","548","0.817451708819647","0.787913419144104","0.84698999849519"
"erwerbstätig","2016","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2016","66 +","kein Migrationshintergrund","453","0.096578823606416","0.0877613296981843","0.105396317514648"
"erwerbstätig","2016","66 +","direkter Migrationshintergrund","49","0.123601129827733","0.0922735181001091","0.154928741555356"
"erwerbstätig","2016","66 +","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","2016","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2017","17-34","kein Migrationshintergrund","1405","0.247919812024399","0.235188481848839","0.260651142199958"
"nicht erwerbstätig","2017","17-34","direkter Migrationshintergrund","2522","0.336983173892789","0.321196781162455","0.352769566623123"
"nicht erwerbstätig","2017","17-34","indirekter Migrationshintergrund","455","0.353087135649778","0.324675439586084","0.381498831713472"
"nicht erwerbstätig","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2017","35-65","kein Migrationshintergrund","1642","0.147749611192567","0.141302640559244","0.154196581825889"
"nicht erwerbstätig","2017","35-65","direkter Migrationshintergrund","2421","0.244811224211678","0.232697746730972","0.256924701692384"
"nicht erwerbstätig","2017","35-65","indirekter Migrationshintergrund","97","0.132621252554884","0.107898894419149","0.157343610690618"
"nicht erwerbstätig","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2017","66 +","kein Migrationshintergrund","3974","0.894019359954982","0.885039820884809","0.902998899025155"
"nicht erwerbstätig","2017","66 +","direkter Migrationshintergrund","407","0.858388879660808","0.826699602329811","0.890078156991806"
"nicht erwerbstätig","2017","66 +","indirekter Migrationshintergrund","12","","",""
"nicht erwerbstätig","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2017","17-34","kein Migrationshintergrund","3014","0.752080187975601","0.739348857800042","0.764811518151161"
"erwerbstätig","2017","17-34","direkter Migrationshintergrund","922","0.663016826107211","0.647230433376877","0.678803218837545"
"erwerbstätig","2017","17-34","indirekter Migrationshintergrund","632","0.646912864350222","0.618501168286528","0.675324560413916"
"erwerbstätig","2017","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2017","35-65","kein Migrationshintergrund","9996","0.852250388807433","0.845803418174111","0.858697359440756"
"erwerbstätig","2017","35-65","direkter Migrationshintergrund","2419","0.755188775788322","0.743075298307616","0.767302253269028"
"erwerbstätig","2017","35-65","indirekter Migrationshintergrund","626","0.867378747445117","0.842656389309382","0.892101105580851"
"erwerbstätig","2017","35-65","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2017","66 +","kein Migrationshintergrund","540","0.105980640045018","0.0970011009748447","0.114960179115191"
"erwerbstätig","2017","66 +","direkter Migrationshintergrund","58","0.141611120339192","0.109921843008194","0.173300397670189"
"erwerbstätig","2017","66 +","indirekter Migrationshintergrund","4","","",""
"erwerbstätig","2017","66 +","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2018","17-34","kein Migrationshintergrund","1291","0.223565236468206","0.211093527384352","0.23603694555206"
"nicht erwerbstätig","2018","17-34","direkter Migrationshintergrund","2009","0.322157695997315","0.305455254199093","0.338860137795538"
"nicht erwerbstätig","2018","17-34","indirekter Migrationshintergrund","410","0.318050186784294","0.290338864018182","0.345761509550406"
"nicht erwerbstätig","2018","17-34","Migrationshintergrund - n. w. differenzierbar","","","",""
