"e11102","year","bula_h","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","direkter Migrationshintergrund","234","0.41174257669025","0.371481188783603","0.452003964596898"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","indirekter Migrationshintergrund","83","0.344185301012897","0.283698495212776","0.404672106813018"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Hessen","kein Migrationshintergrund","397","0.357923674099821","0.330119910959205","0.385727437240438"
"nicht erwerbstätig","2007","Hessen","direkter Migrationshintergrund","79","0.380119138329489","0.312162163524638","0.448076113134339"
"nicht erwerbstätig","2007","Hessen","indirekter Migrationshintergrund","17","","",""
"nicht erwerbstätig","2007","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","405","0.408865789948674","0.378241648103241","0.439489931794108"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","61","0.416781949274391","0.338660137835033","0.494903760713749"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","19","","",""
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Baden-Wuerttemberg","kein Migrationshintergrund","696","0.394526404123336","0.372297002080892","0.41675580616578"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","direkter Migrationshintergrund","207","0.454720292418914","0.409798308567245","0.499642276270584"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","indirekter Migrationshintergrund","75","0.312635900909692","0.249022904364253","0.376248897455132"
"nicht erwerbstätig","2007","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Bayern","kein Migrationshintergrund","927","0.377044419720987","0.358219042366105","0.39586979707587"
"nicht erwerbstätig","2007","Bayern","direkter Migrationshintergrund","132","0.423401995060364","0.370333228714893","0.476470761405834"
"nicht erwerbstätig","2007","Bayern","indirekter Migrationshintergrund","37","0.293923025459673","0.214693134210583","0.373152916708763"
"nicht erwerbstätig","2007","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Saarland","kein Migrationshintergrund","","","",""
"nicht erwerbstätig","2007","Saarland","direkter Migrationshintergrund","","","",""
"nicht erwerbstätig","2007","Saarland","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2007","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Berlin","kein Migrationshintergrund","249","0.387156609579575","0.350410251998126","0.423902967161024"
"nicht erwerbstätig","2007","Berlin","direkter Migrationshintergrund","20","","",""
"nicht erwerbstätig","2007","Berlin","indirekter Migrationshintergrund","13","","",""
"nicht erwerbstätig","2007","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Brandenburg","kein Migrationshintergrund","382","0.470763617064043","0.437227745106841","0.504299489021245"
"nicht erwerbstätig","2007","Brandenburg","direkter Migrationshintergrund","7","","",""
"nicht erwerbstätig","2007","Brandenburg","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","2007","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","kein Migrationshintergrund","203","0.437234658500845","0.394098924098193","0.480370392903497"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","direkter Migrationshintergrund","6","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Sachsen","kein Migrationshintergrund","604","0.445772000098528","0.420593038512358","0.470950961684697"
"nicht erwerbstätig","2007","Sachsen","direkter Migrationshintergrund","20","","",""
"nicht erwerbstätig","2007","Sachsen","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2007","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Sachsen-Anhalt","kein Migrationshintergrund","369","0.474360783639681","0.44100702484018","0.507714542439182"
"nicht erwerbstätig","2007","Sachsen-Anhalt","direkter Migrationshintergrund","14","","",""
"nicht erwerbstätig","2007","Sachsen-Anhalt","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2007","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","Thueringen","kein Migrationshintergrund","397","0.452174519472227","0.419694298194898","0.484654740749557"
"nicht erwerbstätig","2007","Thueringen","direkter Migrationshintergrund","12","","",""
"nicht erwerbstätig","2007","Thueringen","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","2007","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Schleswig-Holstein","kein Migrationshintergrund","324","0.558815933617276","0.517946288975935","0.599685578258617"
"erwerbstätig","2007","Schleswig-Holstein","direkter Migrationshintergrund","27","","",""
"erwerbstätig","2007","Schleswig-Holstein","indirekter Migrationshintergrund","8","","",""
"erwerbstätig","2007","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Hamburg","kein Migrationshintergrund","150","0.568090635538449","0.508111172878233","0.628070098198665"
"erwerbstätig","2007","Hamburg","direkter Migrationshintergrund","14","","",""
"erwerbstätig","2007","Hamburg","indirekter Migrationshintergrund","5","","",""
"erwerbstätig","2007","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Niedersachsen","kein Migrationshintergrund","971","0.572394058485294","0.548317628540202","0.596470488430387"
"erwerbstätig","2007","Niedersachsen","direkter Migrationshintergrund","117","0.641951364418029","0.571322287140726","0.712580441695331"
"erwerbstätig","2007","Niedersachsen","indirekter Migrationshintergrund","35","0.564121288623852","0.435391298190998","0.692851279056706"
"erwerbstätig","2007","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Bremen","kein Migrationshintergrund","74","0.471679991594853","0.386841189677979","0.556518793511728"
"erwerbstätig","2007","Bremen","direkter Migrationshintergrund","7","","",""
"erwerbstätig","2007","Bremen","indirekter Migrationshintergrund","2","","",""
"erwerbstätig","2007","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Nordrhein-Westfalen","kein Migrationshintergrund","2067","0.582792535326982","0.566371816122022","0.599213254531942"
"erwerbstätig","2007","Nordrhein-Westfalen","direkter Migrationshintergrund","340","0.58825742330975","0.547996035403102","0.628518811216397"
"erwerbstätig","2007","Nordrhein-Westfalen","indirekter Migrationshintergrund","154","0.655814698987103","0.595327893186982","0.716301504787224"
"erwerbstätig","2007","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Hessen","kein Migrationshintergrund","745","0.642076325900179","0.614272562759562","0.669880089040795"
"erwerbstätig","2007","Hessen","direkter Migrationshintergrund","117","0.619880861670511","0.551923886865661","0.687837836475362"
"erwerbstätig","2007","Hessen","indirekter Migrationshintergrund","57","0.74722690836276","0.648206684753802","0.846247131971719"
"erwerbstätig","2007","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","585","0.591134210051325","0.560510068205892","0.621758351896759"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","92","0.583218050725609","0.505096239286251","0.661339862164967"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","31","0.742428834964516","0.621218646774124","0.863639023154908"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Baden-Wuerttemberg","kein Migrationshintergrund","1161","0.605473595876664","0.58324419383422","0.627702997919108"
"erwerbstätig","2007","Baden-Wuerttemberg","direkter Migrationshintergrund","265","0.545279707581086","0.500357723729416","0.590201691432755"
"erwerbstätig","2007","Baden-Wuerttemberg","indirekter Migrationshintergrund","129","0.687364099090308","0.623751102544868","0.750977095635747"
"erwerbstätig","2007","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Bayern","kein Migrationshintergrund","1619","0.622955580279013","0.60413020292413","0.641780957633895"
"erwerbstätig","2007","Bayern","direkter Migrationshintergrund","201","0.576598004939636","0.523529238594166","0.629666771285107"
"erwerbstätig","2007","Bayern","indirekter Migrationshintergrund","90","0.706076974540327","0.626847083291237","0.785306865789417"
"erwerbstätig","2007","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Saarland","kein Migrationshintergrund","","","",""
"erwerbstätig","2007","Saarland","direkter Migrationshintergrund","","","",""
"erwerbstätig","2007","Saarland","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2007","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Berlin","kein Migrationshintergrund","426","0.612843390420425","0.576097032838976","0.649589748001874"
"erwerbstätig","2007","Berlin","direkter Migrationshintergrund","38","0.651754322872554","0.529146290894201","0.774362354850906"
"erwerbstätig","2007","Berlin","indirekter Migrationshintergrund","16","","",""
"erwerbstätig","2007","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Brandenburg","kein Migrationshintergrund","469","0.529236382935957","0.495700510978755","0.562772254893159"
"erwerbstätig","2007","Brandenburg","direkter Migrationshintergrund","6","","",""
"erwerbstätig","2007","Brandenburg","indirekter Migrationshintergrund","7","","",""
"erwerbstätig","2007","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Mecklenburg-Vorpommern","kein Migrationshintergrund","305","0.562765341499155","0.519629607096503","0.605901075901807"
"erwerbstätig","2007","Mecklenburg-Vorpommern","direkter Migrationshintergrund","2","","",""
"erwerbstätig","2007","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","2007","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Sachsen","kein Migrationshintergrund","893","0.554227999901472","0.529049038315303","0.579406961487642"
"erwerbstätig","2007","Sachsen","direkter Migrationshintergrund","8","","",""
"erwerbstätig","2007","Sachsen","indirekter Migrationshintergrund","6","","",""
"erwerbstätig","2007","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Sachsen-Anhalt","kein Migrationshintergrund","492","0.525639216360319","0.492285457560818","0.55899297515982"
"erwerbstätig","2007","Sachsen-Anhalt","direkter Migrationshintergrund","4","","",""
"erwerbstätig","2007","Sachsen-Anhalt","indirekter Migrationshintergrund","3","","",""
"erwerbstätig","2007","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2007","Thueringen","kein Migrationshintergrund","505","0.547825480527773","0.515345259250443","0.580305701805102"
"erwerbstätig","2007","Thueringen","direkter Migrationshintergrund","4","","",""
"erwerbstätig","2007","Thueringen","indirekter Migrationshintergrund","6","","",""
"erwerbstätig","2007","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Schleswig-Holstein","kein Migrationshintergrund","225","0.424947252037765","0.381917834683009","0.467976669392521"
"nicht erwerbstätig","2008","Schleswig-Holstein","direkter Migrationshintergrund","20","","",""
"nicht erwerbstätig","2008","Schleswig-Holstein","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","2008","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Hamburg","kein Migrationshintergrund","104","0.425485676783405","0.364441994489984","0.486529359076827"
"nicht erwerbstätig","2008","Hamburg","direkter Migrationshintergrund","9","","",""
"nicht erwerbstätig","2008","Hamburg","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2008","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Niedersachsen","kein Migrationshintergrund","634","0.416781074877788","0.392370197337054","0.441191952418523"
"nicht erwerbstätig","2008","Niedersachsen","direkter Migrationshintergrund","53","0.345669274897328","0.269306095331682","0.422032454462975"
"nicht erwerbstätig","2008","Niedersachsen","indirekter Migrationshintergrund","15","","",""
"nicht erwerbstätig","2008","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Bremen","kein Migrationshintergrund","54","0.501132065210562","0.414513298205871","0.587750832215252"
"nicht erwerbstätig","2008","Bremen","direkter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2008","Bremen","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2008","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Nordrhein-Westfalen","kein Migrationshintergrund","1282","0.410611187020726","0.393661559159192","0.42756081488226"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","direkter Migrationshintergrund","210","0.410304460628573","0.367739087085106","0.452869834172041"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","indirekter Migrationshintergrund","86","0.395642046326754","0.332584010082316","0.458700082571192"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Hessen","kein Migrationshintergrund","375","0.363587874887158","0.334938986118174","0.392236763656141"
"nicht erwerbstätig","2008","Hessen","direkter Migrationshintergrund","77","0.410880084260149","0.339402182554411","0.482357985965887"
"nicht erwerbstätig","2008","Hessen","indirekter Migrationshintergrund","16","","",""
"nicht erwerbstätig","2008","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","375","0.422904494193956","0.390894725175943","0.454914263211969"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","59","0.429642494704311","0.348789885399842","0.51049510400878"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","23","","",""
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Baden-Wuerttemberg","kein Migrationshintergrund","669","0.389220561621083","0.366467549810178","0.411973573431988"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","direkter Migrationshintergrund","178","0.402626459577811","0.356592429865129","0.448660489290494"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","indirekter Migrationshintergrund","57","0.226961662621369","0.167402571889995","0.286520753352744"
"nicht erwerbstätig","2008","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Bayern","kein Migrationshintergrund","843","0.352893242518449","0.333654195472592","0.372132289564306"
"nicht erwerbstätig","2008","Bayern","direkter Migrationshintergrund","121","0.421367402603276","0.364438726370626","0.478296078835927"
"nicht erwerbstätig","2008","Bayern","indirekter Migrationshintergrund","39","0.242840199819194","0.170773820777064","0.314906578861324"
"nicht erwerbstätig","2008","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Saarland","kein Migrationshintergrund","","","",""
"nicht erwerbstätig","2008","Saarland","direkter Migrationshintergrund","","","",""
"nicht erwerbstätig","2008","Saarland","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2008","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Berlin","kein Migrationshintergrund","239","0.379267239871529","0.34205237047493","0.416482109268128"
"nicht erwerbstätig","2008","Berlin","direkter Migrationshintergrund","18","","",""
"nicht erwerbstätig","2008","Berlin","indirekter Migrationshintergrund","6","","",""
"nicht erwerbstätig","2008","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Brandenburg","kein Migrationshintergrund","370","0.46294878672182","0.428503922512354","0.497393650931286"
"nicht erwerbstätig","2008","Brandenburg","direkter Migrationshintergrund","11","","",""
"nicht erwerbstätig","2008","Brandenburg","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","2008","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","kein Migrationshintergrund","201","0.437270717980345","0.393259525581","0.481281910379691"
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","direkter Migrationshintergrund","4","","",""
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2008","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Sachsen","kein Migrationshintergrund","546","0.412694508342914","0.387006468867702","0.438382547818127"
"nicht erwerbstätig","2008","Sachsen","direkter Migrationshintergrund","18","","",""
"nicht erwerbstätig","2008","Sachsen","indirekter Migrationshintergrund","5","","",""
"nicht erwerbstätig","2008","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Sachsen-Anhalt","kein Migrationshintergrund","324","0.469108175578115","0.434548365067611","0.503667986088618"
"nicht erwerbstätig","2008","Sachsen-Anhalt","direkter Migrationshintergrund","9","","",""
"nicht erwerbstätig","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","2008","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","Thueringen","kein Migrationshintergrund","371","0.436049481734187","0.402848871405694","0.469250092062679"
"nicht erwerbstätig","2008","Thueringen","direkter Migrationshintergrund","10","","",""
"nicht erwerbstätig","2008","Thueringen","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","2008","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Schleswig-Holstein","kein Migrationshintergrund","282","0.575052747962235","0.532023330607478","0.618082165316991"
"erwerbstätig","2008","Schleswig-Holstein","direkter Migrationshintergrund","26","","",""
"erwerbstätig","2008","Schleswig-Holstein","indirekter Migrationshintergrund","7","","",""
"erwerbstätig","2008","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Hamburg","kein Migrationshintergrund","148","0.574514323216594","0.513470640923173","0.635558005510016"
"erwerbstätig","2008","Hamburg","direkter Migrationshintergrund","13","","",""
"erwerbstätig","2008","Hamburg","indirekter Migrationshintergrund","5","","",""
"erwerbstätig","2008","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Niedersachsen","kein Migrationshintergrund","933","0.583218925122212","0.558808047581477","0.607629802662946"
"erwerbstätig","2008","Niedersachsen","direkter Migrationshintergrund","96","0.654330725102672","0.577967545537025","0.730693904668318"
"erwerbstätig","2008","Niedersachsen","indirekter Migrationshintergrund","37","0.578847352473243","0.444648682250665","0.713046022695822"
"erwerbstätig","2008","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Bremen","kein Migrationshintergrund","74","0.498867934789438","0.412249167784748","0.585486701794129"
"erwerbstätig","2008","Bremen","direkter Migrationshintergrund","3","","",""
"erwerbstätig","2008","Bremen","indirekter Migrationshintergrund","3","","",""
"erwerbstätig","2008","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Nordrhein-Westfalen","kein Migrationshintergrund","1954","0.589388812979274","0.57243918511774","0.606338440840808"
"erwerbstätig","2008","Nordrhein-Westfalen","direkter Migrationshintergrund","303","0.589695539371427","0.547130165827959","0.632260912914894"
"erwerbstätig","2008","Nordrhein-Westfalen","indirekter Migrationshintergrund","145","0.604357953673246","0.541299917428808","0.667415989917684"
"erwerbstätig","2008","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Hessen","kein Migrationshintergrund","708","0.636412125112843","0.607763236343859","0.665061013881826"
"erwerbstätig","2008","Hessen","direkter Migrationshintergrund","105","0.589119915739851","0.517642014034113","0.660597817445589"
"erwerbstätig","2008","Hessen","indirekter Migrationshintergrund","54","0.775597720005873","0.677867029900744","0.873328410111001"
"erwerbstätig","2008","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","540","0.577095505806044","0.545085736788031","0.609105274824057"
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","85","0.570357505295689","0.48950489599122","0.651210114600158"
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","35","0.637792905239658","0.514097829003561","0.761487981475755"
"erwerbstätig","2008","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Baden-Wuerttemberg","kein Migrationshintergrund","1095","0.610779438378917","0.588026426568012","0.633532450189822"
"erwerbstätig","2008","Baden-Wuerttemberg","direkter Migrationshintergrund","258","0.597373540422189","0.551339510709506","0.643407570134871"
"erwerbstätig","2008","Baden-Wuerttemberg","indirekter Migrationshintergrund","133","0.773038337378631","0.713479246647256","0.832597428110005"
"erwerbstätig","2008","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Bayern","kein Migrationshintergrund","1527","0.647106757481551","0.627867710435694","0.666345804527408"
"erwerbstätig","2008","Bayern","direkter Migrationshintergrund","168","0.578632597396724","0.521703921164073","0.635561273629374"
"erwerbstätig","2008","Bayern","indirekter Migrationshintergrund","97","0.757159800180806","0.685093421138676","0.829226179222936"
"erwerbstätig","2008","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Saarland","kein Migrationshintergrund","","","",""
"erwerbstätig","2008","Saarland","direkter Migrationshintergrund","","","",""
"erwerbstätig","2008","Saarland","indirekter Migrationshintergrund","","","",""
"erwerbstätig","2008","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Berlin","kein Migrationshintergrund","414","0.620732760128471","0.583517890731872","0.65794762952507"
"erwerbstätig","2008","Berlin","direkter Migrationshintergrund","32","0.657024668328408","0.525446035642007","0.788603301014809"
"erwerbstätig","2008","Berlin","indirekter Migrationshintergrund","18","","",""
"erwerbstätig","2008","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Brandenburg","kein Migrationshintergrund","435","0.53705121327818","0.502606349068714","0.571496077487646"
"erwerbstätig","2008","Brandenburg","direkter Migrationshintergrund","3","","",""
"erwerbstätig","2008","Brandenburg","indirekter Migrationshintergrund","9","","",""
"erwerbstätig","2008","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Mecklenburg-Vorpommern","kein Migrationshintergrund","287","0.562729282019655","0.518718089620309","0.606740474419"
"erwerbstätig","2008","Mecklenburg-Vorpommern","direkter Migrationshintergrund","1","","",""
"erwerbstätig","2008","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"erwerbstätig","2008","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Sachsen","kein Migrationshintergrund","865","0.587305491657086","0.561617452181874","0.612993531132298"
"erwerbstätig","2008","Sachsen","direkter Migrationshintergrund","6","","",""
"erwerbstätig","2008","Sachsen","indirekter Migrationshintergrund","6","","",""
"erwerbstätig","2008","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Sachsen-Anhalt","kein Migrationshintergrund","477","0.530891824421885","0.496332013911382","0.565451634932389"
"erwerbstätig","2008","Sachsen-Anhalt","direkter Migrationshintergrund","4","","",""
"erwerbstätig","2008","Sachsen-Anhalt","indirekter Migrationshintergrund","6","","",""
"erwerbstätig","2008","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"erwerbstätig","2008","Thueringen","kein Migrationshintergrund","486","0.563950518265813","0.530749907937321","0.597151128594306"
"erwerbstätig","2008","Thueringen","direkter Migrationshintergrund","5","","",""
"erwerbstätig","2008","Thueringen","indirekter Migrationshintergrund","6","","",""
"erwerbstätig","2008","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Schleswig-Holstein","kein Migrationshintergrund","198","0.405517335380324","0.360794234761941","0.450240435998707"
"nicht erwerbstätig","2009","Schleswig-Holstein","direkter Migrationshintergrund","21","","",""
"nicht erwerbstätig","2009","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"nicht erwerbstätig","2009","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Hamburg","kein Migrationshintergrund","99","0.392693687187187","0.331914749055712","0.453472625318663"
"nicht erwerbstätig","2009","Hamburg","direkter Migrationshintergrund","4","","",""
"nicht erwerbstätig","2009","Hamburg","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","2009","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Niedersachsen","kein Migrationshintergrund","581","0.40540365825152","0.380288263340519","0.430519053162522"
"nicht erwerbstätig","2009","Niedersachsen","direkter Migrationshintergrund","45","0.310227092170612","0.231313093027342","0.389141091313882"
"nicht erwerbstätig","2009","Niedersachsen","indirekter Migrationshintergrund","22","","",""
"nicht erwerbstätig","2009","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Bremen","kein Migrationshintergrund","50","0.545308382953424","0.453902273129362","0.636714492777487"
"nicht erwerbstätig","2009","Bremen","direkter Migrationshintergrund","3","","",""
"nicht erwerbstätig","2009","Bremen","indirekter Migrationshintergrund","","","",""
"nicht erwerbstätig","2009","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Nordrhein-Westfalen","kein Migrationshintergrund","1190","0.399834445229047","0.382397952686098","0.417270937771996"
"nicht erwerbstätig","2009","Nordrhein-Westfalen","direkter Migrationshintergrund","181","0.398409680856341","0.353075638627946","0.443743723084736"
"nicht erwerbstätig","2009","Nordrhein-Westfalen","indirekter Migrationshintergrund","77","0.376635108253453","0.310786288798456","0.44248392770845"
"nicht erwerbstätig","2009","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Hessen","kein Migrationshintergrund","347","0.356371261155309","0.326805648979795","0.385936873330823"
"nicht erwerbstätig","2009","Hessen","direkter Migrationshintergrund","66","0.412824186221038","0.336536446861421","0.489111925580654"
"nicht erwerbstätig","2009","Hessen","indirekter Migrationshintergrund","13","","",""
"nicht erwerbstätig","2009","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","351","0.41294839448327","0.37988752092151","0.446009268045031"
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","52","0.383659271883187","0.301016370986669","0.466302172779706"
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","19","","",""
"nicht erwerbstätig","2009","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","Baden-Wuerttemberg","kein Migrationshintergrund","580","0.366118666714682","0.342703204350606","0.389534129078758"
"nicht erwerbstätig","2009","Baden-Wuerttemberg","direkter Migrationshintergrund","136","0.378460542288682","0.327721859468471","0.429199225108894"
