"e11102","year","quintil_oecd","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2018","4","Ländlicher Raum","740","0.342948222599256","0.324143953406971","0.361752491791541"
"nicht erwerbstätig","2018","4","Städtischer Raum","1315","0.344861550505158","0.330636330219981","0.359086770790334"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","Ländlicher Raum","530","0.204991620434615","0.189304492265211","0.220678748604019"
"nicht erwerbstätig","2018","5 Einkommensstärkstes Quintil","Städtischer Raum","1464","0.231353700057142","0.220823806480334","0.24188359363395"
"erwerbstätig","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","502","0.413771602367346","0.38925298316233","0.438290221572361"
"erwerbstätig","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","888","0.426002824168824","0.409095478634606","0.442910169703041"
"erwerbstätig","2019","2","Ländlicher Raum","680","0.509783653649855","0.482795247759463","0.536772059540248"
"erwerbstätig","2019","2","Städtischer Raum","1140","0.485406064435578","0.464855258491154","0.505956870380003"
"erwerbstätig","2019","3","Ländlicher Raum","936","0.578026942448434","0.553424455215921","0.602629429680946"
"erwerbstätig","2019","3","Städtischer Raum","1414","0.563531900778458","0.543219284873218","0.583844516683698"
"erwerbstätig","2019","4","Ländlicher Raum","1691","0.658152849259685","0.639382226481585","0.676923472037785"
"erwerbstätig","2019","4","Städtischer Raum","2711","0.636515033245678","0.621470968290084","0.651559098201273"
"erwerbstätig","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","2428","0.750903365541376","0.735669028123236","0.766137702959516"
"erwerbstätig","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","5711","0.767305721688112","0.757660049495063","0.776951393881162"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","Ländlicher Raum","1048","0.586228397632654","0.561709778427639","0.610747016837669"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","Städtischer Raum","2398","0.573997175831176","0.557089830296959","0.590904521365394"
"nicht erwerbstätig","2019","2","Ländlicher Raum","638","0.490216346350145","0.463227940459752","0.517204752240537"
"nicht erwerbstätig","2019","2","Städtischer Raum","1132","0.514593935564422","0.494043129619997","0.535144741508846"
"nicht erwerbstätig","2019","3","Ländlicher Raum","612","0.421973057551566","0.397370570319054","0.446575544784079"
"nicht erwerbstätig","2019","3","Städtischer Raum","876","0.436468099221542","0.416155483316302","0.456780715126782"
"nicht erwerbstätig","2019","4","Ländlicher Raum","762","0.341847150740315","0.323076527962215","0.360617773518415"
"nicht erwerbstätig","2019","4","Städtischer Raum","1216","0.363484966754322","0.348440901798727","0.378529031709917"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","Ländlicher Raum","668","0.249096634458624","0.233862297040484","0.264330971876764"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","Städtischer Raum","1661","0.232694278311888","0.223048606118838","0.242339950504937"
"erwerbstätig","2020","1 Einkommensschwächstes Quintil","Ländlicher Raum","485","0.395578674508818","0.369638786888565","0.421518562129071"
"erwerbstätig","2020","1 Einkommensschwächstes Quintil","Städtischer Raum","997","0.390782405532736","0.37378910339966","0.407775707665812"
"erwerbstätig","2020","2","Ländlicher Raum","728","0.511176174316373","0.483992697689675","0.53835965094307"
"erwerbstätig","2020","2","Städtischer Raum","1305","0.48712801398984","0.468350846833643","0.505905181146037"
"erwerbstätig","2020","3","Ländlicher Raum","823","0.527068024687522","0.500811959490047","0.553324089884997"
"erwerbstätig","2020","3","Städtischer Raum","1422","0.553451564946554","0.53326151271305","0.573641617180058"
"erwerbstätig","2020","4","Ländlicher Raum","1689","0.639093376738918","0.62017255152362","0.658014201954216"
"erwerbstätig","2020","4","Städtischer Raum","2899","0.611583736357373","0.596980348672786","0.62618712404196"
"erwerbstätig","2020","5 Einkommensstärkstes Quintil","Ländlicher Raum","2510","0.766979543384126","0.752382186103175","0.781576900665077"
"erwerbstätig","2020","5 Einkommensstärkstes Quintil","Städtischer Raum","6007","0.762823106901981","0.753362968161312","0.77228324564265"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","Ländlicher Raum","880","0.604421325491182","0.578481437870929","0.630361213111435"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","Städtischer Raum","2170","0.609217594467264","0.592224292334188","0.62621089660034"
"nicht erwerbstätig","2020","2","Ländlicher Raum","571","0.488823825683627","0.461640349056929","0.516007302310325"
"nicht erwerbstätig","2020","2","Städtischer Raum","1417","0.51287198601016","0.494094818853963","0.531649153166357"
"nicht erwerbstätig","2020","3","Ländlicher Raum","566","0.472931975312478","0.446675910115003","0.499188040509953"
"nicht erwerbstätig","2020","3","Städtischer Raum","907","0.446548435053445","0.426358382819941","0.466738487286949"
"nicht erwerbstätig","2020","4","Ländlicher Raum","786","0.360906623261082","0.341985798045784","0.37982744847638"
"nicht erwerbstätig","2020","4","Städtischer Raum","1380","0.388416263642627","0.37381287595804","0.403019651327214"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","Ländlicher Raum","712","0.233020456615874","0.218423099334923","0.247617813896825"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","Städtischer Raum","1759","0.237176893098019","0.22771675435735","0.246637031838688"
