"e11102","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2006","Niedersachsen","2","255","0.567648390022977","0.521200539803805","0.614096240242148"
"erwerbstätig","2006","Niedersachsen","3","245","0.629531998797366","0.581166801903359","0.677897195691372"
"erwerbstätig","2006","Niedersachsen","4","267","0.628780983122813","0.581435025758352","0.676126940487275"
"erwerbstätig","2006","Niedersachsen","5 Einkommensstärkstes Quintil","279","0.678051287331288","0.632881109645901","0.723221465016675"
"erwerbstätig","2006","Bremen","1 Einkommensschwächstes Quintil","7","","",""
"erwerbstätig","2006","Bremen","2","21","","",""
"erwerbstätig","2006","Bremen","3","11","","",""
"erwerbstätig","2006","Bremen","4","20","","",""
"erwerbstätig","2006","Bremen","5 Einkommensstärkstes Quintil","27","","",""
"erwerbstätig","2006","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","342","0.415034702798188","0.380997222120516","0.449072183475861"
"erwerbstätig","2006","Nordrhein-Westfalen","2","550","0.547822377956432","0.51715813466687","0.578486621245995"
"erwerbstätig","2006","Nordrhein-Westfalen","3","465","0.60201349490077","0.567440260160323","0.636586729641217"
"erwerbstätig","2006","Nordrhein-Westfalen","4","675","0.647131684759902","0.617820195541618","0.676443173978186"
"erwerbstätig","2006","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","703","0.708917348747737","0.680776511428326","0.737058186067148"
"erwerbstätig","2006","Hessen","1 Einkommensschwächstes Quintil","117","0.432069987073814","0.372652138814389","0.491487835333239"
"erwerbstätig","2006","Hessen","2","169","0.591348412628402","0.534770436919673","0.647926388337131"
"erwerbstätig","2006","Hessen","3","181","0.671834193009553","0.615826984828534","0.727841401190572"
"erwerbstätig","2006","Hessen","4","185","0.721190955860815","0.66720215037738","0.77517976134425"
"erwerbstätig","2006","Hessen","5 Einkommensstärkstes Quintil","320","0.802385073493613","0.763887932894004","0.840882214093222"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","132","0.543749883731503","0.483780962473007","0.603718804989999"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","2","166","0.584796515126452","0.529495760928772","0.640097269324132"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","3","156","0.652293231219334","0.591273797792709","0.71331266464596"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","4","190","0.651471525942866","0.59575785397632","0.707185197909412"
"erwerbstätig","2006","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","155","0.731002231150453","0.673188957523763","0.788815504777144"
"erwerbstätig","2006","Baden-Württemberg","1 Einkommensschwächstes Quintil","152","0.425071889159493","0.374146803260002","0.475996975058984"
"erwerbstätig","2006","Baden-Württemberg","2","318","0.557187785248835","0.515974087550604","0.598401482947066"
"erwerbstätig","2006","Baden-Württemberg","3","297","0.576525267664044","0.53380937803809","0.619241157289997"
"erwerbstätig","2006","Baden-Württemberg","4","459","0.717957916363267","0.683782215640447","0.752133617086088"
"erwerbstätig","2006","Baden-Württemberg","5 Einkommensstärkstes Quintil","472","0.734132585180294","0.700169180520382","0.768095989840206"
"erwerbstätig","2006","Bayern","1 Einkommensschwächstes Quintil","271","0.49966445544699","0.45764808362339","0.541680827270589"
"erwerbstätig","2006","Bayern","2","394","0.574754105176217","0.537319625972854","0.61218858437958"
"erwerbstätig","2006","Bayern","3","369","0.671874291829963","0.632235733615265","0.711512850044661"
"erwerbstätig","2006","Bayern","4","507","0.69214513319047","0.658521053639034","0.725769212741906"
"erwerbstätig","2006","Bayern","5 Einkommensstärkstes Quintil","503","0.719184305003437","0.685821505073656","0.752547104933217"
"erwerbstätig","2006","Saarland","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2006","Saarland","2","","","",""
"erwerbstätig","2006","Saarland","3","","","",""
"erwerbstätig","2006","Saarland","4","","","",""
"erwerbstätig","2006","Saarland","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2006","Berlin","1 Einkommensschwächstes Quintil","95","0.515263219771375","0.442455679015836","0.588070760526914"
"erwerbstätig","2006","Berlin","2","92","0.626280503322796","0.549871408615796","0.702689598029796"
"erwerbstätig","2006","Berlin","3","77","0.535986135786991","0.453670792972444","0.618301478601537"
"erwerbstätig","2006","Berlin","4","107","0.620484834769265","0.54732294886908","0.693646720669451"
"erwerbstätig","2006","Berlin","5 Einkommensstärkstes Quintil","113","0.756826863018271","0.687239924340403","0.826413801696139"
"erwerbstätig","2006","Brandenburg","1 Einkommensschwächstes Quintil","134","0.504972072207084","0.443845497571983","0.566098646842185"
"erwerbstätig","2006","Brandenburg","2","87","0.478043428445437","0.409328526170423","0.546758330720451"
"erwerbstätig","2006","Brandenburg","3","132","0.556332072684695","0.493213716652656","0.619450428716734"
"erwerbstätig","2006","Brandenburg","4","109","0.607528135500708","0.533469225216618","0.681587045784798"
"erwerbstätig","2006","Brandenburg","5 Einkommensstärkstes Quintil","73","0.829212134541601","0.74921029780715","0.909213971276052"
"erwerbstätig","2006","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","82","0.515096051177697","0.439969128291514","0.590222974063881"
"erwerbstätig","2006","Mecklenburg-Vorpommern","2","63","0.440271853089178","0.355263524488987","0.52528018168937"
"erwerbstätig","2006","Mecklenburg-Vorpommern","3","80","0.573308872724222","0.488934168574637","0.657683576873808"
"erwerbstätig","2006","Mecklenburg-Vorpommern","4","52","0.746906228557086","0.646478043985489","0.847334413128684"
"erwerbstätig","2006","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","48","0.733007184339022","0.618161530003118","0.847852838674925"
"erwerbstätig","2006","Sachsen","1 Einkommensschwächstes Quintil","227","0.46581101479081","0.419619582882672","0.512002446698947"
"erwerbstätig","2006","Sachsen","2","246","0.503796505428488","0.45734224287965","0.550250767977325"
"erwerbstätig","2006","Sachsen","3","174","0.462660056900442","0.410720047252331","0.514600066548553"
"erwerbstätig","2006","Sachsen","4","172","0.690303169097624","0.631684297407241","0.748922040788007"
"erwerbstätig","2006","Sachsen","5 Einkommensstärkstes Quintil","109","0.883281257702277","0.826305778982415","0.94025673642214"
"erwerbstätig","2006","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","124","0.482876407856188","0.42030438168241","0.545448434029966"
"erwerbstätig","2006","Sachsen-Anhalt","2","125","0.438893814639889","0.379701071435636","0.498086557844141"
"erwerbstätig","2006","Sachsen-Anhalt","3","125","0.527753635567833","0.461177107385726","0.594330163749939"
"erwerbstätig","2006","Sachsen-Anhalt","4","86","0.694485789178375","0.610662154926438","0.778309423430311"
"erwerbstätig","2006","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","65","0.866183772454245","0.791579704276394","0.940787840632095"
"erwerbstätig","2006","Thüringen","1 Einkommensschwächstes Quintil","136","0.474965853595029","0.416785033035082","0.533146674154975"
"erwerbstätig","2006","Thüringen","2","139","0.478798585359514","0.419648955429966","0.537948215289061"
"erwerbstätig","2006","Thüringen","3","136","0.593370485207405","0.528900424555063","0.657840545859747"
"erwerbstätig","2006","Thüringen","4","88","0.657511619723311","0.575937752479373","0.739085486967249"
"erwerbstätig","2006","Thüringen","5 Einkommensstärkstes Quintil","47","0.765215934676505","0.65319658219565","0.877235287157361"
"nicht erwerbstätig","2007","Schleswig-Holstein","1 Einkommensschwächstes Quintil","61","0.558523544350058","0.463993540698888","0.653053548001228"
"nicht erwerbstätig","2007","Schleswig-Holstein","2","73","0.506526400385056","0.426783390873788","0.586269409896323"
"nicht erwerbstätig","2007","Schleswig-Holstein","3","39","0.408050309485858","0.307622629029654","0.508477989942061"
"nicht erwerbstätig","2007","Schleswig-Holstein","4","53","0.376068691051594","0.296114632570356","0.456022749532832"
"nicht erwerbstätig","2007","Schleswig-Holstein","5 Einkommensstärkstes Quintil","43","0.28912822624595","0.213488590478703","0.364767862013196"
"nicht erwerbstätig","2007","Hamburg","1 Einkommensschwächstes Quintil","26","","",""
"nicht erwerbstätig","2007","Hamburg","2","25","","",""
"nicht erwerbstätig","2007","Hamburg","3","26","","",""
"nicht erwerbstätig","2007","Hamburg","4","26","","",""
"nicht erwerbstätig","2007","Hamburg","5 Einkommensstärkstes Quintil","24","","",""
"nicht erwerbstätig","2007","Niedersachsen","1 Einkommensschwächstes Quintil","175","0.56022230567599","0.50487892959775","0.615565681754229"
"nicht erwerbstätig","2007","Niedersachsen","2","157","0.435791143238878","0.387075806999401","0.484506479478355"
"nicht erwerbstätig","2007","Niedersachsen","3","133","0.375619914841616","0.325454384955252","0.42578544472798"
"nicht erwerbstätig","2007","Niedersachsen","4","139","0.383437504630153","0.336315659925293","0.430559349335013"
"nicht erwerbstätig","2007","Niedersachsen","5 Einkommensstärkstes Quintil","128","0.300140225596466","0.254119525439701","0.346160925753231"
"nicht erwerbstätig","2007","Bremen","1 Einkommensschwächstes Quintil","13","","",""
"nicht erwerbstätig","2007","Bremen","2","19","","",""
"nicht erwerbstätig","2007","Bremen","3","13","","",""
"nicht erwerbstätig","2007","Bremen","4","13","","",""
"nicht erwerbstätig","2007","Bremen","5 Einkommensstärkstes Quintil","7","","",""
"nicht erwerbstätig","2007","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","410","0.581863328613365","0.545555974934793","0.618170682291938"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","2","423","0.493217724563191","0.460390113054887","0.526045336071495"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","3","262","0.335637450732585","0.301864741505873","0.369410159959298"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","4","317","0.343674878454025","0.312715139974884","0.374634616933167"
"nicht erwerbstätig","2007","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","302","0.27402238683764","0.246650631972765","0.301394141702515"
"nicht erwerbstätig","2007","Hessen","1 Einkommensschwächstes Quintil","131","0.516362465508679","0.453138780919181","0.579586150098178"
"nicht erwerbstätig","2007","Hessen","2","112","0.416283671082097","0.35659484267391","0.475972499490284"
"nicht erwerbstätig","2007","Hessen","3","76","0.30995355689104","0.251198251822849","0.368708861959231"
"nicht erwerbstätig","2007","Hessen","4","76","0.289911592992254","0.235590350337013","0.344232835647495"
"nicht erwerbstätig","2007","Hessen","5 Einkommensstärkstes Quintil","98","0.215814554335915","0.175699520564998","0.255929588106832"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","122","0.524080187391079","0.456533476412773","0.591626898369386"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","2","124","0.4355345275124","0.37650172089813","0.494567334126669"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","3","75","0.36705288456692","0.301549391989592","0.432556377144249"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","4","93","0.335941416083813","0.281202014392171","0.390680817775454"
"nicht erwerbstätig","2007","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","71","0.265802399134954","0.207160804297817","0.324443993972091"
"nicht erwerbstätig","2007","Baden-Württemberg","1 Einkommensschwächstes Quintil","183","0.571876693162559","0.518081676696455","0.625671709628663"
"nicht erwerbstätig","2007","Baden-Württemberg","2","227","0.516707251523751","0.472002375994614","0.561412127052887"
"nicht erwerbstätig","2007","Baden-Württemberg","3","199","0.379309304782449","0.337605009693439","0.421013599871458"
"nicht erwerbstätig","2007","Baden-Württemberg","4","206","0.311819339711162","0.275589115243839","0.348049564178485"
"nicht erwerbstätig","2007","Baden-Württemberg","5 Einkommensstärkstes Quintil","162","0.262601614438451","0.226758264172412","0.29844496470449"
"nicht erwerbstätig","2007","Bayern","1 Einkommensschwächstes Quintil","269","0.518722430800873","0.475101176678253","0.562343684923492"
"nicht erwerbstätig","2007","Bayern","2","251","0.394562132219526","0.356696030656762","0.432428233782291"
"nicht erwerbstätig","2007","Bayern","3","179","0.382356788878198","0.340304208713568","0.424409369042828"
"nicht erwerbstätig","2007","Bayern","4","198","0.303974066130608","0.268503933751757","0.33944419850946"
"nicht erwerbstätig","2007","Bayern","5 Einkommensstärkstes Quintil","199","0.273708469297962","0.240749772102863","0.306667166493061"
"nicht erwerbstätig","2007","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2007","Saarland","2","","","",""
"nicht erwerbstätig","2007","Saarland","3","","","",""
"nicht erwerbstätig","2007","Saarland","4","","","",""
"nicht erwerbstätig","2007","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2007","Berlin","1 Einkommensschwächstes Quintil","78","0.498253762013692","0.420043161496076","0.576464362531307"
"nicht erwerbstätig","2007","Berlin","2","41","0.304455568052412","0.223459926799179","0.385451209305644"
"nicht erwerbstätig","2007","Berlin","3","70","0.470130988627278","0.391557517048612","0.548704460205944"
"nicht erwerbstätig","2007","Berlin","4","51","0.288857689504479","0.221124099700173","0.356591279308785"
"nicht erwerbstätig","2007","Berlin","5 Einkommensstärkstes Quintil","42","0.269412883927159","0.199342755161427","0.339483012692892"
"nicht erwerbstätig","2007","Brandenburg","1 Einkommensschwächstes Quintil","113","0.508127854293163","0.443235536922157","0.57302017166417"
"nicht erwerbstätig","2007","Brandenburg","2","117","0.545147184304801","0.477958027059792","0.612336341549809"
"nicht erwerbstätig","2007","Brandenburg","3","96","0.555117976593084","0.48370013950418","0.626535813681987"
"nicht erwerbstätig","2007","Brandenburg","4","48","0.309325029768767","0.235356522916019","0.383293536621515"
"nicht erwerbstätig","2007","Brandenburg","5 Einkommensstärkstes Quintil","19","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","69","0.505470175777186","0.423524869188612","0.58741548236576"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","2","74","0.499266932270019","0.41816313268593","0.580370731854109"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","3","36","0.452627344040916","0.349216750611823","0.556037937470009"
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","4","21","","",""
"nicht erwerbstätig","2007","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","9","","",""
"nicht erwerbstätig","2007","Sachsen","1 Einkommensschwächstes Quintil","186","0.496364538200423","0.446995063717694","0.545734012683152"
"nicht erwerbstätig","2007","Sachsen","2","210","0.543839041947997","0.496816759798784","0.59086132409721"
"nicht erwerbstätig","2007","Sachsen","3","152","0.490617212313833","0.437004425726852","0.544229998900814"
"nicht erwerbstätig","2007","Sachsen","4","66","0.26783871793447","0.213055027011352","0.322622408857587"
"nicht erwerbstätig","2007","Sachsen","5 Einkommensstärkstes Quintil","14","","",""
"nicht erwerbstätig","2007","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","117","0.575753596762983","0.508749344913615","0.642757848612352"
"nicht erwerbstätig","2007","Sachsen-Anhalt","2","137","0.549086431997881","0.489064062575593","0.609108801420169"
"nicht erwerbstätig","2007","Sachsen-Anhalt","3","89","0.496657319708745","0.428709312769152","0.564605326648338"
"nicht erwerbstätig","2007","Sachsen-Anhalt","4","35","0.28239321393653","0.207557124134344","0.357229303738715"
"nicht erwerbstätig","2007","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","10","","",""
"nicht erwerbstätig","2007","Thüringen","1 Einkommensschwächstes Quintil","138","0.533229292820681","0.473940523533284","0.592518062108078"
"nicht erwerbstätig","2007","Thüringen","2","129","0.485649767166195","0.424663886327876","0.546635648004514"
"nicht erwerbstätig","2007","Thüringen","3","92","0.426494777184107","0.35895804734057","0.494031507027643"
"nicht erwerbstätig","2007","Thüringen","4","40","0.342165838139362","0.260610395336231","0.423721280942493"
"nicht erwerbstätig","2007","Thüringen","5 Einkommensstärkstes Quintil","12","","",""
"erwerbstätig","2007","Schleswig-Holstein","1 Einkommensschwächstes Quintil","45","0.441476455649942","0.346946451998772","0.536006459301112"
"erwerbstätig","2007","Schleswig-Holstein","2","78","0.493473599614944","0.413730590103677","0.573216609126212"
"erwerbstätig","2007","Schleswig-Holstein","3","53","0.591949690514142","0.491522010057939","0.692377370970346"
"erwerbstätig","2007","Schleswig-Holstein","4","88","0.623931308948406","0.543977250467168","0.703885367429644"
"erwerbstätig","2007","Schleswig-Holstein","5 Einkommensstärkstes Quintil","95","0.71087177375405","0.635232137986804","0.786511409521297"
"erwerbstätig","2007","Hamburg","1 Einkommensschwächstes Quintil","9","","",""
"erwerbstätig","2007","Hamburg","2","27","","",""
"erwerbstätig","2007","Hamburg","3","26","","",""
"erwerbstätig","2007","Hamburg","4","51","0.696140747777064","0.593413065793691","0.798868429760437"
"erwerbstätig","2007","Hamburg","5 Einkommensstärkstes Quintil","56","0.788833760207345","0.6993986419954","0.87826887841929"
"erwerbstätig","2007","Niedersachsen","1 Einkommensschwächstes Quintil","134","0.43977769432401","0.384434318245771","0.495121070402249"
"erwerbstätig","2007","Niedersachsen","2","241","0.564208856761122","0.515493520521645","0.612924193000599"
"erwerbstätig","2007","Niedersachsen","3","225","0.624380085158384","0.574214555272019","0.674545615044748"
"erwerbstätig","2007","Niedersachsen","4","270","0.616562495369847","0.569440650664987","0.663684340074707"
"erwerbstätig","2007","Niedersachsen","5 Einkommensstärkstes Quintil","253","0.699859774403534","0.653839074246769","0.745880474560299"
"erwerbstätig","2007","Bremen","1 Einkommensschwächstes Quintil","8","","",""
"erwerbstätig","2007","Bremen","2","16","","",""
"erwerbstätig","2007","Bremen","3","12","","",""
"erwerbstätig","2007","Bremen","4","20","","",""
"erwerbstätig","2007","Bremen","5 Einkommensstärkstes Quintil","27","","",""
"erwerbstätig","2007","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","299","0.418136671386635","0.381829317708063","0.454444025065207"
"erwerbstätig","2007","Nordrhein-Westfalen","2","468","0.506782275436809","0.473954663928505","0.539609886945113"
"erwerbstätig","2007","Nordrhein-Westfalen","3","489","0.664362549267415","0.630589840040702","0.698135258494127"
"erwerbstätig","2007","Nordrhein-Westfalen","4","587","0.656325121545975","0.625365383066833","0.687284860025116"
"erwerbstätig","2007","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","718","0.72597761316236","0.698605858297485","0.753349368027235"
"erwerbstätig","2007","Hessen","1 Einkommensschwächstes Quintil","109","0.483637534491321","0.420413849901822","0.546861219080819"
"erwerbstätig","2007","Hessen","2","150","0.583716328917903","0.524027500509716","0.64340515732609"
"erwerbstätig","2007","Hessen","3","162","0.69004644310896","0.631291138040769","0.748801748177151"
"erwerbstätig","2007","Hessen","4","192","0.710088407007746","0.655767164352505","0.764409649662987"
"erwerbstätig","2007","Hessen","5 Einkommensstärkstes Quintil","306","0.784185445664085","0.744070411893168","0.824300479435002"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","88","0.475919812608921","0.408373101630614","0.543466523587227"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","2","147","0.5644654724876","0.505432665873331","0.62349827910187"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","3","133","0.63294711543308","0.567443622855751","0.698450608010408"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","4","193","0.664058583916187","0.609319182224546","0.718797985607829"
"erwerbstätig","2007","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","147","0.734197600865046","0.675556006027909","0.792839195702183"
"erwerbstätig","2007","Baden-Württemberg","1 Einkommensschwächstes Quintil","142","0.428123306837441","0.374328290371337","0.481918323303545"
"erwerbstätig","2007","Baden-Württemberg","2","253","0.48329274847625","0.438587872947113","0.527997624005386"
"erwerbstätig","2007","Baden-Württemberg","3","321","0.620690695217551","0.578986400128542","0.662394990306561"
"erwerbstätig","2007","Baden-Württemberg","4","422","0.688180660288838","0.651950435821515","0.724410884756161"
"erwerbstätig","2007","Baden-Württemberg","5 Einkommensstärkstes Quintil","417","0.737398385561549","0.701555035295509","0.773241735827588"
"erwerbstätig","2007","Bayern","1 Einkommensschwächstes Quintil","235","0.481277569199127","0.437656315076508","0.524898823321747"
"erwerbstätig","2007","Bayern","2","389","0.605437867780474","0.567571766217709","0.643303969343238"
"erwerbstätig","2007","Bayern","3","334","0.617643211121802","0.575590630957172","0.659695791286432"
"erwerbstätig","2007","Bayern","4","448","0.696025933869392","0.66055580149054","0.731496066248243"
"erwerbstätig","2007","Bayern","5 Einkommensstärkstes Quintil","504","0.726291530702038","0.693332833506939","0.759250227897137"
"erwerbstätig","2007","Saarland","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2007","Saarland","2","","","",""
"erwerbstätig","2007","Saarland","3","","","",""
"erwerbstätig","2007","Saarland","4","","","",""
"erwerbstätig","2007","Saarland","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2007","Berlin","1 Einkommensschwächstes Quintil","79","0.501746237986309","0.423535637468693","0.579956838503924"
"erwerbstätig","2007","Berlin","2","83","0.695544431947589","0.614548790694356","0.776540073200821"
"erwerbstätig","2007","Berlin","3","85","0.529869011372722","0.451295539794056","0.608442482951389"
"erwerbstätig","2007","Berlin","4","121","0.711142310495521","0.643408720691215","0.778875900299827"
"erwerbstätig","2007","Berlin","5 Einkommensstärkstes Quintil","112","0.730587116072841","0.660516987307108","0.800657244838573"
"erwerbstätig","2007","Brandenburg","1 Einkommensschwächstes Quintil","115","0.491872145706837","0.42697982833583","0.556764463077843"
"erwerbstätig","2007","Brandenburg","2","94","0.454852815695199","0.387663658450191","0.522041972940207"
"erwerbstätig","2007","Brandenburg","3","90","0.444882023406916","0.373464186318013","0.516299860495819"
"erwerbstätig","2007","Brandenburg","4","102","0.690674970231233","0.616706463378485","0.764643477083981"
"erwerbstätig","2007","Brandenburg","5 Einkommensstärkstes Quintil","81","0.823929463877207","0.74927832269211","0.898580605062305"
"erwerbstätig","2007","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","74","0.494529824222814","0.41258451763424","0.576475130811389"
"erwerbstätig","2007","Mecklenburg-Vorpommern","2","72","0.50073306772998","0.419629268145891","0.58183686731407"
"erwerbstätig","2007","Mecklenburg-Vorpommern","3","53","0.547372655959084","0.443962062529991","0.650783249388177"
"erwerbstätig","2007","Mecklenburg-Vorpommern","4","50","0.737891131130984","0.635595774671488","0.84018648759048"
"erwerbstätig","2007","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","59","0.820841327399324","0.729694373406314","0.911988281392334"
"erwerbstätig","2007","Sachsen","1 Einkommensschwächstes Quintil","208","0.503635461799577","0.454265987316848","0.553004936282306"
"erwerbstätig","2007","Sachsen","2","221","0.456160958052003","0.40913867590279","0.503183240201216"
"erwerbstätig","2007","Sachsen","3","182","0.509382787686167","0.455770001099186","0.562995574273148"
"erwerbstätig","2007","Sachsen","4","185","0.73216128206553","0.677377591142413","0.786944972988648"
"erwerbstätig","2007","Sachsen","5 Einkommensstärkstes Quintil","111","0.874397343300645","0.81630125228002","0.932493434321271"
"erwerbstätig","2007","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","92","0.424246403237017","0.357242151387648","0.491250655086385"
"erwerbstätig","2007","Sachsen-Anhalt","2","127","0.450913568002119","0.390891198579831","0.510935937424407"
"erwerbstätig","2007","Sachsen-Anhalt","3","119","0.503342680291255","0.435394673351662","0.571290687230848"
"erwerbstätig","2007","Sachsen-Anhalt","4","104","0.71760678606347","0.642770696261285","0.792442875865656"
"erwerbstätig","2007","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","57","0.93642524401002","0.878001471435611","0.994849016584429"
"erwerbstätig","2007","Thüringen","1 Einkommensschwächstes Quintil","134","0.466770707179319","0.407481937891922","0.526059476466716"
"erwerbstätig","2007","Thüringen","2","129","0.514350232833805","0.453364351995486","0.575336113672124"
"erwerbstätig","2007","Thüringen","3","114","0.573505222815893","0.505968492972357","0.64104195265943"
"erwerbstätig","2007","Thüringen","4","90","0.657834161860638","0.576278719057507","0.739389604663769"
"erwerbstätig","2007","Thüringen","5 Einkommensstärkstes Quintil","48","0.818032423780125","0.720408843755007","0.915656003805244"
"nicht erwerbstätig","2008","Schleswig-Holstein","1 Einkommensschwächstes Quintil","57","0.582954372141551","0.485827464457427","0.680081279825675"
"nicht erwerbstätig","2008","Schleswig-Holstein","2","58","0.491140994473295","0.399771547582814","0.582510441363777"
"nicht erwerbstätig","2008","Schleswig-Holstein","3","44","0.488291515982238","0.388299949412354","0.588283082552121"
"nicht erwerbstätig","2008","Schleswig-Holstein","4","43","0.295268569540701","0.214323834413268","0.376213304668134"
"nicht erwerbstätig","2008","Schleswig-Holstein","5 Einkommensstärkstes Quintil","47","0.288764624858229","0.211453891226215","0.366075358490243"
"nicht erwerbstätig","2008","Hamburg","1 Einkommensschwächstes Quintil","20","","",""
"nicht erwerbstätig","2008","Hamburg","2","28","","",""
"nicht erwerbstätig","2008","Hamburg","3","25","","",""
"nicht erwerbstätig","2008","Hamburg","4","19","","",""
"nicht erwerbstätig","2008","Hamburg","5 Einkommensstärkstes Quintil","26","","",""
"nicht erwerbstätig","2008","Niedersachsen","1 Einkommensschwächstes Quintil","146","0.556392528644941","0.496349818384646","0.616435238905236"
"nicht erwerbstätig","2008","Niedersachsen","2","155","0.440060571964749","0.388854525709428","0.49126661822007"
"nicht erwerbstätig","2008","Niedersachsen","3","144","0.413671964838631","0.362513033160633","0.464830896516629"
"nicht erwerbstätig","2008","Niedersachsen","4","134","0.328647595292428","0.283235903258647","0.374059287326208"
"nicht erwerbstätig","2008","Niedersachsen","5 Einkommensstärkstes Quintil","123","0.288601098596671","0.24286248451475","0.334339712678592"
"nicht erwerbstätig","2008","Bremen","1 Einkommensschwächstes Quintil","12","","",""
"nicht erwerbstätig","2008","Bremen","2","16","","",""
"nicht erwerbstätig","2008","Bremen","3","15","","",""
"nicht erwerbstätig","2008","Bremen","4","9","","",""
"nicht erwerbstätig","2008","Bremen","5 Einkommensstärkstes Quintil","7","","",""
"nicht erwerbstätig","2008","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","354","0.555112664035918","0.517141777810034","0.593083550261802"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","2","382","0.496225000009497","0.460840909675825","0.531609090343169"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","3","258","0.366913009886901","0.331511535950572","0.40231448382323"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","4","266","0.315646049796046","0.284045972301619","0.347246127290474"
"nicht erwerbstätig","2008","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","318","0.282145086051341","0.254417477193872","0.309872694908811"
"nicht erwerbstätig","2008","Hessen","1 Einkommensschwächstes Quintil","105","0.552737189488602","0.480698918047775","0.624775460929428"
"nicht erwerbstätig","2008","Hessen","2","113","0.436167234175284","0.375180847008974","0.497153621341594"
"nicht erwerbstätig","2008","Hessen","3","73","0.346816210844172","0.282897842121033","0.410734579567311"
"nicht erwerbstätig","2008","Hessen","4","89","0.312200593148693","0.258211922550614","0.366189263746773"
"nicht erwerbstätig","2008","Hessen","5 Einkommensstärkstes Quintil","88","0.190861640134156","0.152446202450593","0.229277077817719"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","114","0.630464700545467","0.560531903441585","0.700397497649349"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","2","104","0.411737897003119","0.349343585453696","0.474132208552542"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","3","81","0.415692959074229","0.350420056164194","0.480965861984264"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","4","88","0.339051224902387","0.279531417927278","0.398571031877496"
"nicht erwerbstätig","2008","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","70","0.251318635345215","0.195621739852109","0.307015530838321"
"nicht erwerbstätig","2008","Baden-Württemberg","1 Einkommensschwächstes Quintil","161","0.56923777284138","0.510818087663441","0.627657458019319"
