"e11102","year","migback","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","118","0.431184832432898","0.369044939617417","0.493324725248379"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","2","84","0.38856094646994","0.323558848071153","0.453563044868726"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","3","31","0.146417192226756","0.0867823501402798","0.206052034313231"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","4","32","0.201233669050582","0.136422534847285","0.266044803253879"
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","24","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2007","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1366","0.457481319023288","0.439467067337409","0.475495570709167"
"erwerbstätig","2007","kein Migrationshintergrund","2","2003","0.510508042564129","0.494570046342868","0.526446038785389"
"erwerbstätig","2007","kein Migrationshintergrund","3","2064","0.584355482086626","0.567962505351909","0.600748458821344"
"erwerbstätig","2007","kein Migrationshintergrund","4","2581","0.66639851875336","0.651526182810948","0.681270854695772"
"erwerbstätig","2007","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2772","0.7384195252666","0.724491593869342","0.752347456663858"
"erwerbstätig","2007","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","279","0.413074942111806","0.376066620827159","0.450083263396452"
"erwerbstätig","2007","direkter Migrationshintergrund","2","360","0.601752086090617","0.56318753116251","0.640316641018724"
"erwerbstätig","2007","direkter Migrationshintergrund","3","230","0.696886950047062","0.647148224589054","0.74662567550507"
"erwerbstätig","2007","direkter Migrationshintergrund","4","227","0.738399753718137","0.688415327374745","0.788384180061528"
"erwerbstätig","2007","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","146","0.736482449578751","0.676756794565315","0.796208104592186"
"erwerbstätig","2007","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","126","0.568815167567102","0.506675274751621","0.630955060382582"
"erwerbstätig","2007","indirekter Migrationshintergrund","2","132","0.61143905353006","0.546436955131274","0.676441151928846"
"erwerbstätig","2007","indirekter Migrationshintergrund","3","104","0.853582807773244","0.793947965686769","0.91321764985972"
"erwerbstätig","2007","indirekter Migrationshintergrund","4","115","0.798766330949418","0.733955196746121","0.863577465152715"
"erwerbstätig","2007","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","73","0.793483843472369","0.712925915924079","0.874041771020659"
"erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1397","0.540496370489144","0.521460903944506","0.559531837033783"
"nicht erwerbstätig","2008","kein Migrationshintergrund","2","1639","0.489630808360294","0.472775737270947","0.50648587944964"
"nicht erwerbstätig","2008","kein Migrationshintergrund","3","1305","0.41160915452566","0.394739115124587","0.428479193926734"
"nicht erwerbstätig","2008","kein Migrationshintergrund","4","1224","0.318444396836188","0.303513711526692","0.333375082145685"
"nicht erwerbstätig","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1047","0.253727303611681","0.239921036026905","0.267533571196457"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","334","0.597948957470032","0.556934726613184","0.63896318832688"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","2","233","0.400838417048776","0.359350431790298","0.442326402307254"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","3","99","0.275370933521665","0.229418162808249","0.321323704235081"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","4","77","0.259683855154549","0.207577016605861","0.311790693703237"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","59","0.276093204746987","0.21252492248214","0.339661487011833"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","96","0.409697613311317","0.344860907588385","0.474534319034249"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","2","70","0.357275842705579","0.290359974699193","0.424191710711964"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","3","48","0.293008812748842","0.220889809272727","0.365127816224956"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","4","23","","",""
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","25","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2008","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1236","0.459503629510856","0.440468162966217","0.478539096055494"
"erwerbstätig","2008","kein Migrationshintergrund","2","1740","0.510369191639707","0.49351412055036","0.527224262729053"
"erwerbstätig","2008","kein Migrationshintergrund","3","1964","0.58839084547434","0.571520806073266","0.605260884875413"
"erwerbstätig","2008","kein Migrationshintergrund","4","2516","0.681555603163811","0.666624917854315","0.696486288473308"
"erwerbstätig","2008","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2769","0.746272696388319","0.732466428803544","0.760078963973095"
"erwerbstätig","2008","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","215","0.402051042529968","0.36103681167312","0.443065273386816"
"erwerbstätig","2008","direkter Migrationshintergrund","2","303","0.599161582951224","0.557673597692745","0.640649568209702"
"erwerbstätig","2008","direkter Migrationshintergrund","3","264","0.724629066478335","0.678676295764919","0.770581837191751"
"erwerbstätig","2008","direkter Migrationshintergrund","4","195","0.740316144845451","0.688209306296763","0.792422983394139"
"erwerbstätig","2008","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","131","0.723906795253014","0.660338512988167","0.78747507751786"
"erwerbstätig","2008","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","125","0.590302386688683","0.525465680965751","0.655139092411615"
"erwerbstätig","2008","indirekter Migrationshintergrund","2","127","0.642724157294421","0.575808289288036","0.709640025300807"
"erwerbstätig","2008","indirekter Migrationshintergrund","3","105","0.706991187251158","0.634872183775044","0.779110190727273"
"erwerbstätig","2008","indirekter Migrationshintergrund","4","115","0.843820218741699","0.783251844505583","0.904388592977816"
"erwerbstätig","2008","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","90","0.83388830132444","0.765865702368684","0.901910900280196"
"erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1203","0.522529430242931","0.502138299553911","0.542920560931952"
"nicht erwerbstätig","2009","kein Migrationshintergrund","2","1489","0.48211461994038","0.464603791420575","0.499625448460186"
"nicht erwerbstätig","2009","kein Migrationshintergrund","3","1233","0.421006057844383","0.403411976971353","0.438600138717412"
"nicht erwerbstätig","2009","kein Migrationshintergrund","4","1160","0.31770786984375","0.302469373479503","0.332946366207997"
"nicht erwerbstätig","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1029","0.240380998162976","0.226782071026919","0.253979925299032"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","299","0.562801290671759","0.52028902760059","0.605313553742928"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","2","183","0.385277671193645","0.340061425518791","0.430493916868499"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","3","86","0.279507795153774","0.226660859228832","0.332354731078715"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","4","67","0.249243893069879","0.195729213402741","0.302758572737017"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","53","0.271095087898813","0.204468695461038","0.337721480336587"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","95","0.443726878122586","0.37555034491096","0.511903411334212"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","2","56","0.271343311088412","0.203496856642259","0.339189765534565"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","3","36","0.294748639377723","0.214500472731218","0.374996806024229"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","4","26","","",""
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","21","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2009","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1102","0.477470569757069","0.457079439068048","0.497861700446089"
"erwerbstätig","2009","kein Migrationshintergrund","2","1639","0.51788538005962","0.500374551539814","0.535396208579425"
"erwerbstätig","2009","kein Migrationshintergrund","3","1792","0.578993942155618","0.561399861282588","0.596588023028647"
"erwerbstätig","2009","kein Migrationshintergrund","4","2426","0.68229213015625","0.667053633792003","0.697530626520497"
"erwerbstätig","2009","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","2764","0.759619001837024","0.746020074700968","0.773217928973081"
"erwerbstätig","2009","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","224","0.437198709328241","0.394686446257072","0.47971097239941"
"erwerbstätig","2009","direkter Migrationshintergrund","2","262","0.614722328806355","0.569506083131501","0.659938574481209"
"erwerbstätig","2009","direkter Migrationshintergrund","3","191","0.720492204846226","0.667645268921285","0.773339140771168"
"erwerbstätig","2009","direkter Migrationshintergrund","4","184","0.750756106930121","0.697241427262983","0.804270786597259"
"erwerbstätig","2009","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","118","0.728904912101187","0.662278519663413","0.795531304538962"
"erwerbstätig","2009","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","109","0.556273121877414","0.488096588665788","0.624449655089039"
"erwerbstätig","2009","indirekter Migrationshintergrund","2","109","0.728656688911588","0.660810234465435","0.796503143357741"
"erwerbstätig","2009","indirekter Migrationshintergrund","3","88","0.705251360622277","0.625003193975771","0.785499527268782"
"erwerbstätig","2009","indirekter Migrationshintergrund","4","118","0.846174703691804","0.787248190443517","0.90510121694009"
"erwerbstätig","2009","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","92","0.867402174236383","0.804872333297502","0.929932015175264"
"erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1682","0.52776834234295","0.511053962949105","0.544482721736795"
"nicht erwerbstätig","2010","kein Migrationshintergrund","2","1738","0.475888657384304","0.461188746470441","0.490588568298167"
"nicht erwerbstätig","2010","kein Migrationshintergrund","3","1336","0.420739694601459","0.404787265422539","0.436692123780379"
"nicht erwerbstätig","2010","kein Migrationshintergrund","4","1216","0.329911569812729","0.315799057759265","0.344024081866193"
"nicht erwerbstätig","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1142","0.244089507099671","0.231381570403696","0.256797443795646"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","606","0.62760037307169","0.598372786998001","0.65682795914538"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","2","325","0.383569317932222","0.351202306892902","0.415936328971542"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","3","125","0.290519030109219","0.246786400815277","0.33425165940316"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","4","77","0.252956213470942","0.205840050049479","0.300072376892406"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","77","0.242537350078043","0.189826361874424","0.295248338281662"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","196","0.454314777470945","0.402001973701238","0.506627581240651"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","2","111","0.296164980059378","0.246296923526322","0.346033036592433"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","3","46","0.219341811915277","0.160033104268554","0.278650519561999"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","4","38","0.195739019168901","0.140612730330021","0.25086530800778"
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","31","0.0837772476983805","0.0416311249754826","0.125923370421278"
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2010","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1745","0.47223165765705","0.455517278263205","0.488946037050895"
"erwerbstätig","2010","kein Migrationshintergrund","2","2696","0.524111342615696","0.509411431701832","0.538811253529559"
"erwerbstätig","2010","kein Migrationshintergrund","3","2343","0.579260305398541","0.563307876219621","0.595212734577461"
"erwerbstätig","2010","kein Migrationshintergrund","4","3048","0.670088430187271","0.655975918133807","0.684200942240735"
"erwerbstätig","2010","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","3247","0.755910492900329","0.743202556204354","0.768618429596304"
"erwerbstätig","2010","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","445","0.37239962692831","0.34317204085462","0.401627213001999"
"erwerbstätig","2010","direkter Migrationshintergrund","2","542","0.616430682067778","0.584063671028458","0.648797693107098"
"erwerbstätig","2010","direkter Migrationshintergrund","3","289","0.709480969890781","0.66574834059684","0.753213599184723"
"erwerbstätig","2010","direkter Migrationshintergrund","4","250","0.747043786529058","0.699927623107594","0.794159949950521"
"erwerbstätig","2010","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","177","0.757462649921957","0.704751661718338","0.810173638125576"
"erwerbstätig","2010","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","152","0.545685222529055","0.493372418759349","0.597998026298762"
"erwerbstätig","2010","indirekter Migrationshintergrund","2","211","0.703835019940622","0.653966963407567","0.753703076473678"
"erwerbstätig","2010","indirekter Migrationshintergrund","3","141","0.780658188084723","0.721349480438001","0.839966895731446"
"erwerbstätig","2010","indirekter Migrationshintergrund","4","161","0.804260980831099","0.74913469199222","0.859387269669979"
"erwerbstätig","2010","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","135","0.916222752301619","0.874076629578721","0.958368875024517"
"erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","2001","0.521775705515672","0.506235194836494","0.537316216194849"
"nicht erwerbstätig","2011","kein Migrationshintergrund","2","2141","0.497367568139617","0.483570668953178","0.511164467326055"
"nicht erwerbstätig","2011","kein Migrationshintergrund","3","1662","0.423597109896947","0.409164772055075","0.438029447738819"
"nicht erwerbstätig","2011","kein Migrationshintergrund","4","1600","0.324563768146665","0.311923864072687","0.337203672220643"
"nicht erwerbstätig","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1373","0.234761745441269","0.223490284471666","0.246033206410872"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","614","0.593099742029465","0.563692212045101","0.622507272013829"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","2","341","0.390912977074037","0.359209484225137","0.422616469922938"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","3","159","0.309035606672798","0.26928017196418","0.348791041381417"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","4","128","0.239485798071433","0.199518519082559","0.279453077060307"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","93","0.218046619553743","0.173895312789868","0.262197926317617"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","212","0.528139461034923","0.477204491983963","0.579074430085884"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","2","134","0.324779215949717","0.275718816002525","0.37383961589691"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","3","65","0.250898638846513","0.19474863432552","0.307048643367507"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","4","46","0.187809343015765","0.138294348883378","0.237324337148151"
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","39","0.0821507017971106","0.0455311904733134","0.118770213120908"
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2011","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1968","0.478224294484328","0.462683783805151","0.493764805163506"
"erwerbstätig","2011","kein Migrationshintergrund","2","2904","0.502632431860383","0.488835532673945","0.516429331046821"
"erwerbstätig","2011","kein Migrationshintergrund","3","2841","0.576402890103053","0.561970552261181","0.590835227944925"
"erwerbstätig","2011","kein Migrationshintergrund","4","3671","0.675436231853335","0.662796327779357","0.688076135927313"
"erwerbstätig","2011","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4059","0.765238254558731","0.753966793589128","0.776509715528334"
"erwerbstätig","2011","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","458","0.406900257970535","0.377492727986171","0.436307787954899"
"erwerbstätig","2011","direkter Migrationshintergrund","2","569","0.609087022925963","0.577383530077062","0.640790515774863"
"erwerbstätig","2011","direkter Migrationshintergrund","3","360","0.690964393327201","0.651208958618583","0.73071982803582"
"erwerbstätig","2011","direkter Migrationshintergrund","4","310","0.760514201928567","0.720546922939693","0.800481480917441"
"erwerbstätig","2011","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","243","0.781953380446257","0.737802073682383","0.826104687210132"
"erwerbstätig","2011","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","157","0.471860538965077","0.420925569914116","0.522795508016037"
"erwerbstätig","2011","indirekter Migrationshintergrund","2","216","0.675220784050283","0.62616038410309","0.724281183997475"
"erwerbstätig","2011","indirekter Migrationshintergrund","3","164","0.749101361153487","0.692951356632493","0.80525136567448"
"erwerbstätig","2011","indirekter Migrationshintergrund","4","193","0.812190656984235","0.762675662851849","0.861705651116622"
"erwerbstätig","2011","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","177","0.917849298202889","0.881229786879092","0.954468809526687"
"erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1807","0.547533490306691","0.530986966404386","0.564080014208997"
"nicht erwerbstätig","2012","kein Migrationshintergrund","2","2036","0.498031239922497","0.483698674888534","0.51236380495646"
"nicht erwerbstätig","2012","kein Migrationshintergrund","3","1723","0.430578111436144","0.41622526516977","0.444930957702519"
"nicht erwerbstätig","2012","kein Migrationshintergrund","4","1647","0.327959439294689","0.315392399284256","0.340526479305121"
"nicht erwerbstätig","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1464","0.245549740098285","0.234327734448684","0.256771745747885"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","492","0.584677466837174","0.551876286814851","0.617478646859497"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","2","319","0.411298059212358","0.378001973987309","0.444594144437407"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","3","162","0.331191398353153","0.291678372439248","0.370704424267058"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","4","115","0.238541001187634","0.198853751042691","0.278228251332577"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","87","0.180234904501707","0.141015673882522","0.219454135120892"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","170","0.536145256594789","0.481073992008446","0.591216521181131"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","2","129","0.339897384713879","0.290554322495209","0.389240446932548"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","3","57","0.251148766414561","0.195223842679894","0.307073690149228"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","4","40","0.124299762979748","0.081190587562228","0.167408938397267"
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","36","0.134510795715817","0.0915225416972233","0.17749904973441"
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"erwerbstätig","2012","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1669","0.452466509693309","0.435919985791003","0.469013033595614"
"erwerbstätig","2012","kein Migrationshintergrund","2","2639","0.501968760077503","0.48763619504354","0.516301325111466"
"erwerbstätig","2012","kein Migrationshintergrund","3","2849","0.569421888563856","0.555069042297481","0.58377473483023"
"erwerbstätig","2012","kein Migrationshintergrund","4","3714","0.672040560705311","0.659473520694879","0.684607600715744"
"erwerbstätig","2012","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","4187","0.754450259901715","0.743228254252115","0.765672265551316"
"erwerbstätig","2012","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","375","0.415322533162826","0.382521353140503","0.448123713185149"
"erwerbstätig","2012","direkter Migrationshintergrund","2","520","0.588701940787642","0.555405855562593","0.621998026012691"
"erwerbstätig","2012","direkter Migrationshintergrund","3","383","0.668808601646847","0.629295575732942","0.708321627560752"
"erwerbstätig","2012","direkter Migrationshintergrund","4","328","0.761458998812366","0.721771748667423","0.801146248957309"
"erwerbstätig","2012","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","282","0.819765095498293","0.780545864879108","0.858984326117478"
"erwerbstätig","2012","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","145","0.463854743405212","0.408783478818869","0.518926007991554"
"erwerbstätig","2012","indirekter Migrationshintergrund","2","225","0.660102615286121","0.610759553067452","0.709445677504791"
"erwerbstätig","2012","indirekter Migrationshintergrund","3","174","0.748851233585439","0.692926309850772","0.804776157320106"
"erwerbstätig","2012","indirekter Migrationshintergrund","4","185","0.875700237020252","0.832591061602733","0.918809412437772"
"erwerbstätig","2012","indirekter Migrationshintergrund","5 Einkommensstärkstes Quintil","206","0.865489204284183","0.82250095026559","0.908477458302777"
"erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","1 Einkommensschwächstes Quintil","","","",""
"erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","2","","","",""
"erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","3","","","",""
"erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","4","","","",""
"erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","5 Einkommensstärkstes Quintil","","","",""
"nicht erwerbstätig","2013","kein Migrationshintergrund","1 Einkommensschwächstes Quintil","1546","0.54527237786916","0.52744798714258","0.56309676859574"
"nicht erwerbstätig","2013","kein Migrationshintergrund","2","1858","0.498148024053989","0.483170414589993","0.513125633517984"
"nicht erwerbstätig","2013","kein Migrationshintergrund","3","1713","0.461929504455162","0.446932079954555","0.476926928955768"
"nicht erwerbstätig","2013","kein Migrationshintergrund","4","1675","0.347744006001532","0.334806967371005","0.36068104463206"
"nicht erwerbstätig","2013","kein Migrationshintergrund","5 Einkommensstärkstes Quintil","1497","0.253324136418125","0.242141943123638","0.264506329712612"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","1 Einkommensschwächstes Quintil","1744","0.830606926978186","0.814432513907791","0.846781340048581"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","2","1176","0.656892661705106","0.633880817715267","0.679904505694944"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","3","733","0.590801427441479","0.561504485957236","0.620098368925723"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","4","638","0.502205774468832","0.47096539359509","0.533446155342573"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","5 Einkommensstärkstes Quintil","380","0.417330487702207","0.379126446237767","0.455534529166648"
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","1 Einkommensschwächstes Quintil","458","0.791838439266029","0.759189172943325","0.824487705588733"
