"e11102","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"erwerbstätig","2019","4","Westdeutschland","3453","0.645115705453168","0.631717193476541","0.658514217429796"
"erwerbstätig","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","1424","0.802593742740391","0.78376081711511","0.821426668365672"
"erwerbstätig","2019","5 Einkommensstärkstes Quintil","Westdeutschland","6878","0.757750365042176","0.748879530168595","0.766621199915757"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","702","0.62668987904851","0.597279437827311","0.65610032026971"
"nicht erwerbstätig","2019","1 Einkommensschwächstes Quintil","Westdeutschland","2774","0.563432637249467","0.547760304979076","0.579104969519858"
"nicht erwerbstätig","2019","2","Ostdeutschland","418","0.571796524106215","0.537720302709743","0.605872745502688"
"nicht erwerbstätig","2019","2","Westdeutschland","1374","0.489164612482515","0.470760445236441","0.507568779728588"
"nicht erwerbstätig","2019","3","Ostdeutschland","426","0.419372506851651","0.388286911580381","0.45045810212292"
"nicht erwerbstätig","2019","3","Westdeutschland","1083","0.431467503678059","0.413549247935366","0.449385759420753"
"nicht erwerbstätig","2019","4","Ostdeutschland","568","0.363217648729805","0.339526473004403","0.386908824455207"
"nicht erwerbstätig","2019","4","Westdeutschland","1446","0.354884294546832","0.341485782570204","0.368282806523459"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","292","0.197406257259609","0.178573331634328","0.21623918288489"
"nicht erwerbstätig","2019","5 Einkommensstärkstes Quintil","Westdeutschland","2083","0.242249634957824","0.233378800084243","0.251120469831404"
"erwerbstätig","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","305","0.354184161831757","0.323961725650241","0.384406598013273"
"erwerbstätig","2020","1 Einkommensschwächstes Quintil","Westdeutschland","1177","0.404445031601709","0.388345818044887","0.42054424515853"
"erwerbstätig","2020","2","Ostdeutschland","410","0.493379089110476","0.458559998408821","0.528198179812131"
"erwerbstätig","2020","2","Westdeutschland","1623","0.49536543302477","0.478120345002175","0.512610521047364"
"erwerbstätig","2020","3","Ostdeutschland","453","0.55389126093719","0.520175149910171","0.587607371964209"
"erwerbstätig","2020","3","Westdeutschland","1792","0.541095528179613","0.522905897257479","0.559285159101747"
"erwerbstätig","2020","4","Ostdeutschland","978","0.614940738919617","0.590839873844907","0.639041603994327"
"erwerbstätig","2020","4","Westdeutschland","3610","0.622050492938147","0.608856452274589","0.635244533601704"
"erwerbstätig","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","1430","0.78631248150914","0.767376012516391","0.805248950501888"
"erwerbstätig","2020","5 Einkommensstärkstes Quintil","Westdeutschland","7087","0.760688958989998","0.751964821082353","0.769413096897644"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","Ostdeutschland","657","0.645815838168243","0.615593401986727","0.676038274349759"
"nicht erwerbstätig","2020","1 Einkommensschwächstes Quintil","Westdeutschland","2393","0.595554968398291","0.57945575484147","0.611654181955113"
"nicht erwerbstätig","2020","2","Ostdeutschland","382","0.506620910889524","0.471801820187869","0.541440001591179"
"nicht erwerbstätig","2020","2","Westdeutschland","1606","0.50463456697523","0.487389478952636","0.521879654997825"
"nicht erwerbstätig","2020","3","Ostdeutschland","382","0.44610873906281","0.412392628035791","0.479824850089829"
"nicht erwerbstätig","2020","3","Westdeutschland","1091","0.458904471820387","0.440714840898253","0.477094102742521"
"nicht erwerbstätig","2020","4","Ostdeutschland","588","0.385059261080383","0.360958396005673","0.409160126155093"
"nicht erwerbstätig","2020","4","Westdeutschland","1578","0.377949507061854","0.364755466398296","0.391143547725411"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","Ostdeutschland","370","0.21368751849086","0.194751049498112","0.232623987483609"
"nicht erwerbstätig","2020","5 Einkommensstärkstes Quintil","Westdeutschland","2101","0.239311041010002","0.230586903102356","0.248035178917647"
