year,age_gr,quintil_oecd,plb0417_v2,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,17-29 y.,4th Quintile,"Yes, definitely",0.17182,143,143,0.10977,0.23387
2012,17-29 y.,5th Quintile,"Yes, definitely",0.20845,133,133,0.13916,0.27775
2012,30-45 y.,1st Quintile,"No, definitely not",0.04273,85,791,0.02863,0.05684
2012,30-45 y.,1st Quintile,Probably not,0.04022,73,791,0.02652,0.05393
2012,30-45 y.,1st Quintile,Probably,0.07375,188,791,0.05552,0.09197
2012,30-45 y.,1st Quintile,"Yes, definitely",0.22991,445,791,0.20057,0.25925
2012,30-45 y.,2nd Quintile,"No, definitely not",0.03468,44,343,0.01529,0.05407
2012,30-45 y.,2nd Quintile,Probably not,0.01586,32,343,0.00262,0.02910
2012,30-45 y.,2nd Quintile,Probably,0.04470,86,343,0.02280,0.06660
2012,30-45 y.,2nd Quintile,"Yes, definitely",0.10033,181,343,0.06849,0.13217
2012,30-45 y.,3rd Quintile,Probably,0.02286,54,191,0.00161,0.04412
2012,30-45 y.,3rd Quintile,"Yes, definitely",0.07261,137,191,0.03571,0.10951
2012,30-45 y.,4th Quintile,Probably,0.01237,36,141,-0.00594,0.03067
2012,30-45 y.,4th Quintile,"Yes, definitely",0.04757,105,141,0.01231,0.08282
2012,30-45 y.,5th Quintile,Probably,0.01255,33,115,-0.00789,0.03299
2012,30-45 y.,5th Quintile,"Yes, definitely",0.03358,82,115,0.00051,0.06665
2012,46-65 y.,1st Quintile,"No, definitely not",0.30800,331,707,0.27395,0.34206
2012,46-65 y.,1st Quintile,Probably not,0.05614,98,707,0.03916,0.07312
2012,46-65 y.,1st Quintile,Probably,0.07429,104,707,0.05495,0.09364
2012,46-65 y.,1st Quintile,"Yes, definitely",0.12044,174,707,0.09644,0.14445
2012,46-65 y.,2nd Quintile,"No, definitely not",0.23360,264,355,0.18953,0.27768
2012,46-65 y.,2nd Quintile,Probably,0.03343,36,355,0.01471,0.05216
2012,46-65 y.,2nd Quintile,"Yes, definitely",0.04694,55,355,0.02491,0.06897
2012,46-65 y.,3rd Quintile,"No, definitely not",0.16924,229,321,0.12816,0.21033
2012,46-65 y.,3rd Quintile,Probably,0.02554,37,321,0.00825,0.04282
2012,46-65 y.,3rd Quintile,"Yes, definitely",0.03822,55,321,0.01722,0.05923
2012,46-65 y.,4th Quintile,"No, definitely not",0.12937,236,236,0.08646,0.17228
2012,46-65 y.,5th Quintile,"No, definitely not",0.09781,251,284,0.06320,0.13242
2012,46-65 y.,5th Quintile,Probably not,0.01513,33,284,0.00091,0.02935
2012,66 and older,1st Quintile,"No, definitely not",0.93721,748,748,0.91982,0.95461
2012,66 and older,2nd Quintile,"No, definitely not",0.91757,1079,1079,0.90115,0.93399
2012,66 and older,3rd Quintile,"No, definitely not",0.92674,872,872,0.90944,0.94404
2012,66 and older,4th Quintile,"No, definitely not",0.91483,772,772,0.89512,0.93453
2012,66 and older,5th Quintile,"No, definitely not",0.84607,745,745,0.82014,0.87200
2013,17-29 y.,1st Quintile,"No, definitely not",0.02177,32,572,0.00980,0.03374
2013,17-29 y.,1st Quintile,Probably,0.03410,71,572,0.01921,0.04898
2013,17-29 y.,1st Quintile,"Yes, definitely",0.32576,469,572,0.28732,0.36420
2013,17-29 y.,2nd Quintile,Probably,0.02022,33,268,0.00334,0.03710
2013,17-29 y.,2nd Quintile,"Yes, definitely",0.24099,235,268,0.18969,0.29229
2013,17-29 y.,3rd Quintile,"Yes, definitely",0.20819,192,192,0.15061,0.26577
2013,17-29 y.,4th Quintile,"Yes, definitely",0.17186,133,133,0.10750,0.23622
2013,17-29 y.,5th Quintile,"Yes, definitely",0.23373,152,152,0.16623,0.30123
2013,30-45 y.,1st Quintile,"No, definitely not",0.04101,61,706,0.02637,0.05565
2013,30-45 y.,1st Quintile,Probably not,0.04625,69,706,0.03075,0.06175
2013,30-45 y.,1st Quintile,Probably,0.08358,179,706,0.06315,0.10401
2013,30-45 y.,1st Quintile,"Yes, definitely",0.22017,397,706,0.18958,0.25076
2013,30-45 y.,2nd Quintile,"No, definitely not",0.02469,39,281,0.00651,0.04286
2013,30-45 y.,2nd Quintile,Probably,0.03638,74,281,0.01445,0.05831
2013,30-45 y.,2nd Quintile,"Yes, definitely",0.09989,168,281,0.06477,0.13501
2013,30-45 y.,3rd Quintile,Probably,0.01701,35,156,-0.00335,0.03737
2013,30-45 y.,3rd Quintile,"Yes, definitely",0.06950,121,156,0.02946,0.10953
2013,30-45 y.,4th Quintile,Probably,0.01898,34,126,-0.00494,0.04289
2013,30-45 y.,4th Quintile,"Yes, definitely",0.05187,92,126,0.01300,0.09075
2013,30-45 y.,5th Quintile,"Yes, definitely",0.04506,73,73,-0.00286,0.09297
2013,46-65 y.,1st Quintile,"No, definitely not",0.32355,368,723,0.28943,0.35768
2013,46-65 y.,1st Quintile,Probably not,0.06998,86,723,0.05137,0.08859
2013,46-65 y.,1st Quintile,Probably,0.06456,86,723,0.04664,0.08249
2013,46-65 y.,1st Quintile,"Yes, definitely",0.12448,183,723,0.10040,0.14856
2013,46-65 y.,2nd Quintile,"No, definitely not",0.20763,260,377,0.16663,0.24862
2013,46-65 y.,2nd Quintile,Probably not,0.03100,36,377,0.01348,0.04852
2013,46-65 y.,2nd Quintile,Probably,0.02947,36,377,0.01238,0.04657
2013,46-65 y.,2nd Quintile,"Yes, definitely",0.03376,45,377,0.01550,0.05202
2013,46-65 y.,3rd Quintile,"No, definitely not",0.18446,263,377,0.14526,0.22367
2013,46-65 y.,3rd Quintile,Probably not,0.02126,41,377,0.00668,0.03584
2013,46-65 y.,3rd Quintile,Probably,0.01487,32,377,0.00264,0.02711
2013,46-65 y.,3rd Quintile,"Yes, definitely",0.02663,41,377,0.01036,0.04291
2013,46-65 y.,4th Quintile,"No, definitely not",0.13198,252,252,0.09011,0.17386
2013,46-65 y.,5th Quintile,"No, definitely not",0.08842,255,288,0.05557,0.12127
2013,46-65 y.,5th Quintile,Probably not,0.00947,33,288,-0.00173,0.02068
2013,66 and older,1st Quintile,"No, definitely not",0.93859,779,779,0.92172,0.95546
2013,66 and older,2nd Quintile,"No, definitely not",0.94825,1169,1169,0.93555,0.96096
2013,66 and older,3rd Quintile,"No, definitely not",0.92461,989,989,0.90814,0.94107
2013,66 and older,4th Quintile,"No, definitely not",0.90388,788,788,0.88329,0.92447
2013,66 and older,5th Quintile,"No, definitely not",0.85531,840,840,0.83151,0.87912
2014,17-29 y.,1st Quintile,"No, definitely not",0.01757,38,704,0.00786,0.02728
2014,17-29 y.,1st Quintile,Probably,0.03347,80,704,0.02017,0.04676
2014,17-29 y.,1st Quintile,"Yes, definitely",0.34357,586,704,0.30847,0.37868
2014,17-29 y.,2nd Quintile,Probably,0.03974,55,300,0.01760,0.06189
2014,17-29 y.,2nd Quintile,"Yes, definitely",0.20961,245,300,0.16347,0.25574
2014,17-29 y.,3rd Quintile,"Yes, definitely",0.21902,211,211,0.16308,0.27496
2014,17-29 y.,4th Quintile,"Yes, definitely",0.16374,169,169,0.10778,0.21969
2014,17-29 y.,5th Quintile,"Yes, definitely",0.18616,136,136,0.12050,0.25182
2014,30-45 y.,1st Quintile,"No, definitely not",0.03736,80,818,0.02435,0.05036
2014,30-45 y.,1st Quintile,Probably not,0.04058,75,818,0.02705,0.05411
2014,30-45 y.,1st Quintile,Probably,0.10776,206,818,0.08649,0.12902
2014,30-45 y.,1st Quintile,"Yes, definitely",0.25116,457,818,0.22142,0.28090
2014,30-45 y.,2nd Quintile,"No, definitely not",0.01243,37,352,0.00084,0.02402
2014,30-45 y.,2nd Quintile,Probably not,0.01808,34,352,0.00414,0.03202
2014,30-45 y.,2nd Quintile,Probably,0.02668,62,352,0.00982,0.04354
2014,30-45 y.,2nd Quintile,"Yes, definitely",0.15067,219,352,0.11324,0.18809
2014,30-45 y.,3rd Quintile,Probably,0.02590,44,181,0.00270,0.04910
2014,30-45 y.,3rd Quintile,"Yes, definitely",0.07327,137,181,0.03520,0.11133
2014,30-45 y.,4th Quintile,Probably,0.01900,42,144,-0.00338,0.04138
2014,30-45 y.,4th Quintile,"Yes, definitely",0.05822,102,144,0.01984,0.09660
2014,30-45 y.,5th Quintile,"Yes, definitely",0.04449,79,79,-0.00127,0.09025
2014,46-65 y.,1st Quintile,"No, definitely not",0.31410,410,817,0.28226,0.34595
2014,46-65 y.,1st Quintile,Probably not,0.06752,98,817,0.05030,0.08474
2014,46-65 y.,1st Quintile,Probably,0.06222,106,817,0.04565,0.07880
2014,46-65 y.,1st Quintile,"Yes, definitely",0.11549,203,817,0.09356,0.13742
2014,46-65 y.,2nd Quintile,"No, definitely not",0.19694,243,400,0.15792,0.23596
2014,46-65 y.,2nd Quintile,Probably not,0.04613,49,400,0.02555,0.06671
2014,46-65 y.,2nd Quintile,Probably,0.02937,45,400,0.01280,0.04594
2014,46-65 y.,2nd Quintile,"Yes, definitely",0.05399,63,400,0.03182,0.07617
2014,46-65 y.,3rd Quintile,"No, definitely not",0.15819,247,297,0.11662,0.19977
2014,46-65 y.,3rd Quintile,"Yes, definitely",0.01970,50,297,0.00387,0.03553
2014,46-65 y.,4th Quintile,"No, definitely not",0.10773,223,223,0.06695,0.14852
2014,46-65 y.,5th Quintile,"No, definitely not",0.06424,208,208,0.03084,0.09764
2014,66 and older,1st Quintile,"No, definitely not",0.93331,751,751,0.91546,0.95117
2014,66 and older,2nd Quintile,"No, definitely not",0.94088,1191,1191,0.92748,0.95428
2014,66 and older,3rd Quintile,"No, definitely not",0.91346,974,974,0.89580,0.93113
2014,66 and older,4th Quintile,"No, definitely not",0.91327,824,824,0.89404,0.93250
2014,66 and older,5th Quintile,"No, definitely not",0.83743,768,768,0.81132,0.86354
2015,17-29 y.,1st Quintile,Probably,0.02560,70,582,0.01276,0.03844
2015,17-29 y.,1st Quintile,"Yes, definitely",0.36953,512,582,0.33028,0.40877
2015,17-29 y.,2nd Quintile,"Yes, definitely",0.22879,261,261,0.17773,0.27985
2015,17-29 y.,3rd Quintile,"Yes, definitely",0.19677,198,198,0.14125,0.25228
2015,17-29 y.,4th Quintile,"Yes, definitely",0.18421,149,149,0.12175,0.24666
2015,17-29 y.,5th Quintile,"Yes, definitely",0.21374,135,135,0.14433,0.28316
2015,30-45 y.,1st Quintile,"No, definitely not",0.03794,67,682,0.02359,0.05230
2015,30-45 y.,1st Quintile,Probably not,0.03710,81,682,0.02290,0.05129
2015,30-45 y.,1st Quintile,Probably,0.09776,171,682,0.07545,0.12006
2015,30-45 y.,1st Quintile,"Yes, definitely",0.23720,363,682,0.20525,0.26915
2015,30-45 y.,2nd Quintile,Probably,0.03176,60,230,0.00905,0.05448
2015,30-45 y.,2nd Quintile,"Yes, definitely",0.10262,170,230,0.06331,0.14192
2015,30-45 y.,3rd Quintile,Probably,0.02920,41,173,0.00404,0.05437
2015,30-45 y.,3rd Quintile,"Yes, definitely",0.08774,132,173,0.04546,0.13002
2015,30-45 y.,4th Quintile,"Yes, definitely",0.06660,92,92,0.01537,0.11782
2015,30-45 y.,5th Quintile,"Yes, definitely",0.03554,70,70,-0.00814,0.07923
2015,46-65 y.,1st Quintile,"No, definitely not",0.30863,351,729,0.27507,0.34218
2015,46-65 y.,1st Quintile,Probably not,0.07757,109,729,0.05814,0.09701
2015,46-65 y.,1st Quintile,Probably,0.05762,106,729,0.04069,0.07455
2015,46-65 y.,1st Quintile,"Yes, definitely",0.10601,163,729,0.08365,0.12838
2015,46-65 y.,2nd Quintile,"No, definitely not",0.23679,276,426,0.19637,0.27720
2015,46-65 y.,2nd Quintile,Probably not,0.04249,54,426,0.02331,0.06166
2015,46-65 y.,2nd Quintile,Probably,0.03746,43,426,0.01941,0.05552
2015,46-65 y.,2nd Quintile,"Yes, definitely",0.02918,53,426,0.01318,0.04519
2015,46-65 y.,3rd Quintile,"No, definitely not",0.14182,222,254,0.09883,0.18481
2015,46-65 y.,3rd Quintile,"Yes, definitely",0.01754,32,254,0.00136,0.03371
2015,46-65 y.,4th Quintile,"No, definitely not",0.09491,185,185,0.05256,0.13726
2015,46-65 y.,5th Quintile,"No, definitely not",0.08112,206,268,0.04837,0.11387
2015,46-65 y.,5th Quintile,Probably not,0.01321,31,268,-0.00048,0.02691
2015,46-65 y.,5th Quintile,Probably,0.01330,31,268,-0.00044,0.02705
2015,66 and older,1st Quintile,"No, definitely not",0.93280,688,688,0.91407,0.95152
2015,66 and older,2nd Quintile,"No, definitely not",0.94517,1219,1219,0.93238,0.95795
2015,66 and older,3rd Quintile,"No, definitely not",0.92522,967,967,0.90863,0.94180
2015,66 and older,4th Quintile,"No, definitely not",0.90639,814,814,0.88636,0.92641
2015,66 and older,5th Quintile,"No, definitely not",0.83557,782,782,0.80957,0.86156
2016,17-29 y.,1st Quintile,Probably,0.07308,96,603,0.05229,0.09387
2016,17-29 y.,1st Quintile,"Yes, definitely",0.35552,507,603,0.31728,0.39376
2016,17-29 y.,2nd Quintile,Probably,0.02980,36,260,0.00909,0.05051
2016,17-29 y.,2nd Quintile,"Yes, definitely",0.23420,224,260,0.18263,0.28578
2016,17-29 y.,3rd Quintile,"Yes, definitely",0.21770,173,173,0.15602,0.27937
2016,17-29 y.,4th Quintile,"Yes, definitely",0.17278,140,140,0.10993,0.23563
2016,17-29 y.,5th Quintile,"Yes, definitely",0.22122,127,127,0.14874,0.29369
2016,30-45 y.,1st Quintile,"No, definitely not",0.04938,70,677,0.03305,0.06571
2016,30-45 y.,1st Quintile,Probably not,0.04521,68,677,0.02955,0.06087
2016,30-45 y.,1st Quintile,Probably,0.10751,187,677,0.08416,0.13086
2016,30-45 y.,1st Quintile,"Yes, definitely",0.21350,352,677,0.18261,0.24439
2016,30-45 y.,2nd Quintile,Probably not,0.01709,32,275,0.00175,0.03244
2016,30-45 y.,2nd Quintile,Probably,0.03899,62,275,0.01607,0.06191
2016,30-45 y.,2nd Quintile,"Yes, definitely",0.11837,181,275,0.08012,0.15662
2016,30-45 y.,3rd Quintile,"Yes, definitely",0.07492,114,114,0.02638,0.12346
2016,30-45 y.,4th Quintile,"Yes, definitely",0.06469,84,84,0.01177,0.11761
2016,30-45 y.,5th Quintile,"Yes, definitely",0.03659,67,67,-0.00871,0.08189
2016,46-65 y.,1st Quintile,"No, definitely not",0.30394,342,703,0.26992,0.33797
2016,46-65 y.,1st Quintile,Probably not,0.07161,80,703,0.05254,0.09069
2016,46-65 y.,1st Quintile,Probably,0.06358,111,703,0.04553,0.08163
2016,46-65 y.,1st Quintile,"Yes, definitely",0.11476,170,703,0.09118,0.13834
2016,46-65 y.,2nd Quintile,"No, definitely not",0.21752,256,357,0.17466,0.26037
2016,46-65 y.,2nd Quintile,Probably not,0.03149,47,357,0.01335,0.04963
2016,46-65 y.,2nd Quintile,"Yes, definitely",0.02637,54,357,0.00972,0.04301
2016,46-65 y.,3rd Quintile,"No, definitely not",0.14345,197,230,0.09805,0.18886
2016,46-65 y.,3rd Quintile,Probably not,0.01315,33,230,-0.00160,0.02791
2016,46-65 y.,4th Quintile,"No, definitely not",0.09156,166,166,0.04755,0.13556
2016,46-65 y.,5th Quintile,"No, definitely not",0.07833,196,196,0.04061,0.11604
2016,66 and older,1st Quintile,"No, definitely not",0.94133,654,654,0.92330,0.95935
2016,66 and older,2nd Quintile,"No, definitely not",0.92582,1126,1126,0.91051,0.94114
2016,66 and older,3rd Quintile,"No, definitely not",0.93481,963,963,0.91921,0.95041
2016,66 and older,4th Quintile,"No, definitely not",0.90156,742,742,0.88011,0.92301
2016,66 and older,5th Quintile,"No, definitely not",0.85460,813,813,0.83035,0.87884
2017,17-29 y.,1st Quintile,"No, definitely not",0.02149,39,888,0.01194,0.03103
2017,17-29 y.,1st Quintile,Probably,0.06499,140,888,0.04877,0.08122
2017,17-29 y.,1st Quintile,"Yes, definitely",0.32808,709,888,0.29718,0.35898
2017,17-29 y.,2nd Quintile,"Yes, definitely",0.25921,249,249,0.20467,0.31375
2017,17-29 y.,3rd Quintile,"Yes, definitely",0.20481,166,166,0.14323,0.26639
2017,17-29 y.,4th Quintile,"Yes, definitely",0.21318,145,145,0.14629,0.28008
2017,17-29 y.,5th Quintile,"Yes, definitely",0.18574,116,116,0.11466,0.25682
2017,30-45 y.,1st Quintile,"No, definitely not",0.04299,72,1235,0.03167,0.05431
2017,30-45 y.,1st Quintile,Probably not,0.04430,70,1235,0.03282,0.05578
2017,30-45 y.,1st Quintile,Probably,0.08460,251,1235,0.06908,0.10013
2017,30-45 y.,1st Quintile,"Yes, definitely",0.26078,842,1235,0.23629,0.28528
2017,30-45 y.,2nd Quintile,Probably,0.01686,54,238,0.00047,0.03325
2017,30-45 y.,2nd Quintile,"Yes, definitely",0.09482,184,238,0.05752,0.13212
2017,30-45 y.,3rd Quintile,"Yes, definitely",0.06820,92,92,0.01641,0.12000
2017,30-45 y.,4th Quintile,"Yes, definitely",0.05621,75,75,0.00373,0.10869
2017,30-45 y.,5th Quintile,"Yes, definitely",0.04993,52,52,-0.00985,0.10971
2017,46-65 y.,1st Quintile,"No, definitely not",0.30519,356,838,0.27399,0.33638
2017,46-65 y.,1st Quintile,Probably not,0.05724,94,838,0.04150,0.07297
2017,46-65 y.,1st Quintile,Probably,0.07733,131,838,0.05923,0.09543
2017,46-65 y.,1st Quintile,"Yes, definitely",0.09619,257,838,0.07621,0.11616
2017,46-65 y.,2nd Quintile,"No, definitely not",0.20887,220,311,0.16362,0.25413
2017,46-65 y.,2nd Quintile,Probably not,0.04117,43,311,0.01905,0.06328
2017,46-65 y.,2nd Quintile,"Yes, definitely",0.02594,48,311,0.00824,0.04363
2017,46-65 y.,3rd Quintile,"No, definitely not",0.12777,165,196,0.08091,0.17462
2017,46-65 y.,3rd Quintile,Probably not,0.03139,31,196,0.00691,0.05586
2017,46-65 y.,4th Quintile,"No, definitely not",0.07971,151,151,0.03637,0.12306
2017,46-65 y.,5th Quintile,"No, definitely not",0.06162,162,162,0.02448,0.09877
2017,66 and older,1st Quintile,"No, definitely not",0.91908,637,637,0.89788,0.94027
2017,66 and older,2nd Quintile,"No, definitely not",0.91386,1074,1074,0.89707,0.93065
2017,66 and older,3rd Quintile,"No, definitely not",0.92265,948,948,0.90564,0.93967
2017,66 and older,4th Quintile,"No, definitely not",0.89657,732,732,0.87450,0.91865
2017,66 and older,5th Quintile,"No, definitely not",0.83652,766,766,0.81032,0.86273
2018,17-29 y.,1st Quintile,"No, definitely not",0.00879,33,1068,0.00319,0.01440
2018,17-29 y.,1st Quintile,Probably,0.04435,167,1068,0.03200,0.05671
2018,17-29 y.,1st Quintile,"Yes, definitely",0.34942,868,1068,0.32081,0.37803
2018,17-29 y.,2nd Quintile,Probably,0.01821,35,308,0.00325,0.03317
2018,17-29 y.,2nd Quintile,"Yes, definitely",0.20808,273,308,0.16267,0.25349
2018,17-29 y.,3rd Quintile,"Yes, definitely",0.17847,186,186,0.12329,0.23365
2018,17-29 y.,4th Quintile,"Yes, definitely",0.20603,146,146,0.14020,0.27187
2018,17-29 y.,5th Quintile,"Yes, definitely",0.19425,126,126,0.12489,0.26360
2018,30-45 y.,1st Quintile,"No, definitely not",0.04408,76,1403,0.03334,0.05483
2018,30-45 y.,1st Quintile,Probably not,0.02154,60,1403,0.01394,0.02914
2018,30-45 y.,1st Quintile,Probably,0.07193,315,1403,0.05840,0.08545
2018,30-45 y.,1st Quintile,"Yes, definitely",0.25152,952,1403,0.22881,0.27424
2018,30-45 y.,2nd Quintile,"No, definitely not",0.01222,33,297,-0.00029,0.02474
2018,30-45 y.,2nd Quintile,Probably,0.02382,47,297,0.00645,0.04119
2018,30-45 y.,2nd Quintile,"Yes, definitely",0.09458,217,297,0.06125,0.12792
2018,30-45 y.,3rd Quintile,"Yes, definitely",0.07862,122,122,0.03066,0.12658
2018,30-45 y.,4th Quintile,"Yes, definitely",0.06108,78,78,0.00759,0.11456
2018,30-45 y.,5th Quintile,"Yes, definitely",0.04144,60,60,-0.00942,0.09230
2018,46-65 y.,1st Quintile,"No, definitely not",0.30639,384,995,0.27773,0.33505
2018,46-65 y.,1st Quintile,Probably not,0.08245,125,995,0.06535,0.09955
2018,46-65 y.,1st Quintile,Probably,0.06368,136,995,0.04850,0.07886
2018,46-65 y.,1st Quintile,"Yes, definitely",0.09409,350,995,0.07594,0.11224
2018,46-65 y.,2nd Quintile,"No, definitely not",0.19720,279,426,0.15937,0.23503
2018,46-65 y.,2nd Quintile,Probably not,0.01786,36,426,0.00527,0.03045
2018,46-65 y.,2nd Quintile,Probably,0.03513,48,426,0.01763,0.05263
2018,46-65 y.,2nd Quintile,"Yes, definitely",0.02354,63,426,0.00912,0.03795
2018,46-65 y.,3rd Quintile,"No, definitely not",0.12355,187,187,0.07626,0.17084
2018,46-65 y.,4th Quintile,"No, definitely not",0.10007,184,184,0.05659,0.14355
2018,46-65 y.,5th Quintile,"No, definitely not",0.05445,168,168,0.02004,0.08886
2018,66 and older,1st Quintile,"No, definitely not",0.91363,655,655,0.89210,0.93516
2018,66 and older,2nd Quintile,"No, definitely not",0.93056,1108,1108,0.91558,0.94553
2018,66 and older,3rd Quintile,"No, definitely not",0.91903,938,938,0.90156,0.93650
2018,66 and older,4th Quintile,"No, definitely not",0.84752,735,735,0.82151,0.87352
2018,66 and older,5th Quintile,"No, definitely not",0.80993,802,802,0.78276,0.83711
2019,17-29 y.,1st Quintile,"No, definitely not",0.01529,48,957,0.00751,0.02307
2019,17-29 y.,1st Quintile,Probably,0.05623,122,957,0.04163,0.07083
2019,17-29 y.,1st Quintile,"Yes, definitely",0.33865,787,957,0.30865,0.36865
2019,17-29 y.,2nd Quintile,"Yes, definitely",0.22107,233,233,0.16768,0.27447
2019,17-29 y.,3rd Quintile,"Yes, definitely",0.14500,148,148,0.08808,0.20192
2019,17-29 y.,4th Quintile,"Yes, definitely",0.21956,132,132,0.14867,0.29045
2019,17-29 y.,5th Quintile,"Yes, definitely",0.14383,103,103,0.07573,0.21193
2019,30-45 y.,1st Quintile,"No, definitely not",0.03010,94,1392,0.02112,0.03908
2019,30-45 y.,1st Quintile,Probably not,0.03443,63,1392,0.02485,0.04401
2019,30-45 y.,1st Quintile,Probably,0.09672,304,1392,0.08119,0.11225
2019,30-45 y.,1st Quintile,"Yes, definitely",0.21245,931,1392,0.19095,0.23394
2019,30-45 y.,2nd Quintile,Probably,0.01289,38,187,-0.00332,0.02910
2019,30-45 y.,2nd Quintile,"Yes, definitely",0.09451,149,187,0.05247,0.13655
2019,30-45 y.,3rd Quintile,"Yes, definitely",0.06222,87,87,0.01117,0.11327
2019,30-45 y.,4th Quintile,"Yes, definitely",0.07071,65,65,0.00791,0.13351
2019,30-45 y.,5th Quintile,"Yes, definitely",0.03764,46,46,-0.01797,0.09325
2019,46-65 y.,1st Quintile,"No, definitely not",0.34428,429,1041,0.31540,0.37315
2019,46-65 y.,1st Quintile,Probably not,0.06284,111,1041,0.04809,0.07759
2019,46-65 y.,1st Quintile,Probably,0.06088,181,1041,0.04635,0.07542
2019,46-65 y.,1st Quintile,"Yes, definitely",0.08390,320,1041,0.06705,0.10075
2019,46-65 y.,2nd Quintile,"No, definitely not",0.19116,234,372,0.15114,0.23117
2019,46-65 y.,2nd Quintile,Probably not,0.03298,45,372,0.01481,0.05115
2019,46-65 y.,2nd Quintile,Probably,0.02440,46,372,0.00870,0.04010
2019,46-65 y.,2nd Quintile,"Yes, definitely",0.03090,47,372,0.01329,0.04850
2019,46-65 y.,3rd Quintile,"No, definitely not",0.13791,205,205,0.09059,0.18523
2019,46-65 y.,4th Quintile,"No, definitely not",0.07968,154,154,0.03677,0.12259
2019,46-65 y.,5th Quintile,"No, definitely not",0.06290,149,149,0.02379,0.10202
2019,66 and older,1st Quintile,"No, definitely not",0.92276,692,692,0.90286,0.94267
2019,66 and older,2nd Quintile,"No, definitely not",0.92305,1126,1126,0.90748,0.93863
2019,66 and older,3rd Quintile,"No, definitely not",0.92774,879,879,0.91062,0.94487
2019,66 and older,4th Quintile,"No, definitely not",0.86187,722,722,0.83669,0.88706
2019,66 and older,5th Quintile,"No, definitely not",0.80317,769,769,0.77505,0.83129
2020,17-29 y.,1st Quintile,"No, definitely not",0.02783,40,848,0.01675,0.03890
2020,17-29 y.,1st Quintile,Probably,0.08203,138,848,0.06355,0.10051
2020,17-29 y.,1st Quintile,"Yes, definitely",0.30091,670,848,0.27002,0.33180
2020,17-29 y.,2nd Quintile,Probably,0.03591,40,265,0.01346,0.05835
2020,17-29 y.,2nd Quintile,"Yes, definitely",0.26889,225,265,0.21541,0.32238
2020,17-29 y.,3rd Quintile,"Yes, definitely",0.18952,147,147,0.12594,0.25309
2020,17-29 y.,4th Quintile,"Yes, definitely",0.13465,135,135,0.07685,0.19245
2020,17-29 y.,5th Quintile,"Yes, definitely",0.19838,137,137,0.13135,0.26540
2020,30-45 y.,1st Quintile,"No, definitely not",0.05302,91,1210,0.04039,0.06565
2020,30-45 y.,1st Quintile,Probably not,0.03682,73,1210,0.02621,0.04744
2020,30-45 y.,1st Quintile,Probably,0.09242,257,1210,0.07609,0.10874
2020,30-45 y.,1st Quintile,"Yes, definitely",0.22326,789,1210,0.19979,0.24673
2020,30-45 y.,2nd Quintile,"Yes, definitely",0.08285,140,140,0.03702,0.12868
2020,30-45 y.,3rd Quintile,"Yes, definitely",0.05318,72,72,0.00098,0.10537
2020,30-45 y.,4th Quintile,"Yes, definitely",0.05480,55,55,-0.00590,0.11550
2020,30-45 y.,5th Quintile,"Yes, definitely",0.05104,52,52,-0.00936,0.11144
2020,46-65 y.,1st Quintile,"No, definitely not",0.33718,406,995,0.30779,0.36657
2020,46-65 y.,1st Quintile,Probably not,0.04976,102,995,0.03624,0.06328
2020,46-65 y.,1st Quintile,Probably,0.08356,187,995,0.06636,0.10076
2020,46-65 y.,1st Quintile,"Yes, definitely",0.07404,300,995,0.05776,0.09031
2020,46-65 y.,2nd Quintile,"No, definitely not",0.17876,238,364,0.13934,0.21818
2020,46-65 y.,2nd Quintile,Probably not,0.02269,38,364,0.00737,0.03801
2020,46-65 y.,2nd Quintile,Probably,0.02319,31,364,0.00771,0.03868
2020,46-65 y.,2nd Quintile,"Yes, definitely",0.03988,57,364,0.01975,0.06002
2020,46-65 y.,3rd Quintile,"No, definitely not",0.10789,176,176,0.06192,0.15385
2020,46-65 y.,4th Quintile,"No, definitely not",0.08461,157,157,0.04094,0.12828
2020,46-65 y.,5th Quintile,"No, definitely not",0.05356,165,165,0.01910,0.08802
2020,66 and older,1st Quintile,"No, definitely not",0.88331,727,727,0.85996,0.90666
2020,66 and older,2nd Quintile,"No, definitely not",0.92747,1070,1070,0.91193,0.94302
2020,66 and older,3rd Quintile,"No, definitely not",0.88191,869,869,0.86044,0.90338
2020,66 and older,4th Quintile,"No, definitely not",0.89274,669,669,0.86927,0.91620
2020,66 and older,5th Quintile,"No, definitely not",0.77087,848,848,0.74257,0.79917
2021,17-29 y.,1st Quintile,Probably,0.08478,101,519,0.06080,0.10877
2021,17-29 y.,1st Quintile,"Yes, definitely",0.25945,418,519,0.22170,0.29720
2021,17-29 y.,2nd Quintile,Probably,0.03763,40,191,0.01057,0.06468
2021,17-29 y.,2nd Quintile,"Yes, definitely",0.24261,151,191,0.18166,0.30356
2021,17-29 y.,3rd Quintile,"Yes, definitely",0.19577,111,111,0.12162,0.26992
2021,17-29 y.,4th Quintile,"Yes, definitely",0.15761,95,95,0.08395,0.23127
2021,17-29 y.,5th Quintile,"Yes, definitely",0.17129,79,79,0.08768,0.25490
2021,30-45 y.,1st Quintile,"No, definitely not",0.03152,51,721,0.01875,0.04428
2021,30-45 y.,1st Quintile,Probably not,0.02845,34,721,0.01631,0.04060
