year,age_gr,regtyp,pli0092_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,46-65 y.,Rural regions,Seldom,0.14760,342,2364,0.13329,0.16190
2021,46-65 y.,Rural regions,Never,0.22868,512,2364,0.21174,0.24561
2021,66 and older,Urban regions,At least once per week,0.50469,1203,2220,0.48389,0.52549
2021,66 and older,Urban regions,At least once per month,0.02444,82,2220,0.01801,0.03086
2021,66 and older,Urban regions,Seldom,0.12182,263,2220,0.10821,0.13543
2021,66 and older,Urban regions,Never,0.34481,672,2220,0.32503,0.36458
2021,66 and older,Rural regions,At least once per week,0.46150,630,1323,0.43462,0.48837
2021,66 and older,Rural regions,At least once per month,0.04276,57,1323,0.03186,0.05367
2021,66 and older,Rural regions,Seldom,0.15653,194,1323,0.13694,0.17611
2021,66 and older,Rural regions,Never,0.33767,442,1323,0.31218,0.36316
