"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2017","1-Pers.- Haushalt","2","0","0","569","0","0","0","0","0","0","0","0","0","0","0"
"2017","1-Pers.- Haushalt","3","0","0","616","0","0","0","0","0","0","0","0","0","0","0"
"2017","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","Alleinerziehende","2","","","","","","","","","","","","","",""
"2017","Alleinerziehende","3","0.86","0.5","798","0","0","1","2","4","0.79","0.93","0","4","1","1"
"2017","Alleinerziehende","4","0.86","0.5","705","0","0","1","2","6","0.78","0.94","0","6","1","1"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","0.58","0","452","0","0","1","2","3","0.49","0.67","0","4","0","1"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.94","1.5","9185","0","1","3","4","6","1.91","1.97","0","9","3","3"
"2017","Paar mit Kind(ern)","2","1.64","1.5","3791","0","1","2","3","6","1.59","1.69","0","8","2","2"
"2017","Paar mit Kind(ern)","3","1.46","0.5","4297","0","1","2","3","5","1.42","1.5","0","10","2","2"
"2017","Paar mit Kind(ern)","4","1.2","0.5","5694","0","0","2","2","4","1.17","1.23","0","6","2","2"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.24","0.5","5991","0","0","2","2","3","1.21","1.27","0","6","2","2"
"2017","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2017","Sonstige","2","0.81","0","365","0","0","1","2","4","0.69","0.93","0","4","1","1"
"2017","Sonstige","3","","","","","","","","","","","","","",""
"2017","Sonstige","4","0.52","0","322","0","0","1","2","3","0.42","0.62","0","3","0","0"
"2017","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","668","0","0","0","0","0","0","0","0","1","0","0"
"2018","(Ehe-)Paar ohne Kind(er)","2","0","0","596","0","0","0","0","0","0","0","0","0","0","0"
"2018","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","4294","0","0","0","0","0","0","0","0","0","0","0"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","898","0","0","0","0","0","0","0","0","0","0","0"
"2018","1-Pers.- Haushalt","2","0","0","631","0","0","0","0","0","0","0","0","0","0","0"
"2018","1-Pers.- Haushalt","3","0","0","661","0","0","0","0","0","0","0","0","0","0","0"
"2018","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","Alleinerziehende","2","","","","","","","","","","","","","",""
"2018","Alleinerziehende","3","1.06","0.5","783","0","0","2","3","5","0.98","1.14","0","5","1","1"
"2018","Alleinerziehende","4","0.62","0","847","0","0","1","2","3","0.56","0.68","0","4","0","1"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","0.57","0","429","0","0","1","2","3","0.48","0.66","0","4","0","1"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.86","1.5","7995","0","1","3","4","6","1.82","1.9","0","11","3","3"
"2018","Paar mit Kind(ern)","2","1.84","1.5","3704","0","1","3","4","6","1.79","1.89","0","9","2","2"
"2018","Paar mit Kind(ern)","3","1.61","1.5","3992","0","1","2","3","5","1.57","1.65","0","8","2","2"
"2018","Paar mit Kind(ern)","4","1.21","0.5","5775","0","0","2","2","4","1.18","1.24","0","5","2","2"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.19","0.5","6008","0","0","2","2","3","1.16","1.22","0","6","2","2"
"2018","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2018","Sonstige","2","1.09","0.5","305","0","0","2","4","4","0.93","1.25","0","5","1","1"
"2018","Sonstige","3","","","","","","","","","","","","","",""
"2018","Sonstige","4","","","","","","","","","","","","","",""
"2018","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","507","0","0","0","0","0","0","0","0","0","0","0"
"2019","(Ehe-)Paar ohne Kind(er)","2","0","0","654","0","0","0","0","0","0","0","0","0","0","0"
"2019","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","5652","0","0","0","0","0","0","0","0","0","0","0"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","810","0","0","0","0","0","0","0","0","0","0","0"
"2019","1-Pers.- Haushalt","2","0","0","605","0","0","0","0","0","0","0","0","0","0","0"
"2019","1-Pers.- Haushalt","3","0","0","655","0","0","0","0","0","0","0","0","0","0","0"
"2019","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2019","Alleinerziehende","2","1.46","0.5","975","0","1","2","3","5","1.37","1.55","0","6","1","1"
"2019","Alleinerziehende","3","1.11","0.5","723","0","0","2","3","4","1.03","1.19","0","4","1","1"
"2019","Alleinerziehende","4","0.86","0.5","808","0","0","2","2","3","0.8","0.92","0","4","1","1"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","0.51","0","628","0","0","1","2","2","0.44","0.58","0","3","0","1"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.86","1.5","6755","0","1","3","4","7","1.82","1.9","0","11","3","3"
"2019","Paar mit Kind(ern)","2","1.82","1.5","3415","0","1","3","4","5","1.77","1.87","0","10","2","2"
"2019","Paar mit Kind(ern)","3","1.55","1.5","3535","0","1","2","3","5","1.51","1.59","0","8","2","2"
"2019","Paar mit Kind(ern)","4","1.23","0.5","5581","0","0","2","2","4","1.2","1.26","0","6","2","2"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.26","0.5","8167","0","0","2","2","4","1.24","1.28","0","7","1","2"
"2019","Sonstige","1 Einkommensschwächstes Quintil","0.83","0.5","785","0","0","1","2","5","0.72","0.94","0","6","1","1"
"2019","Sonstige","2","","","","","","","","","","","","","",""
"2019","Sonstige","3","","","","","","","","","","","","","",""
"2019","Sonstige","4","0.48","0","324","0","0","1","1","4","0.38","0.58","0","4","0","0"
"2019","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","572","0","0","0","0","0","0","0","0","0","0","0"
"2020","(Ehe-)Paar ohne Kind(er)","2","0","0","652","0","0","0","0","0","0","0","0","0","0","0"
"2020","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","5526","0","0","0","0","0","0","0","0","0","0","0"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","909","0","0","0","0","0","0","0","0","1","0","0"
"2020","1-Pers.- Haushalt","2","0","0","742","0","0","0","0","0","0","0","0","0","0","0"
"2020","1-Pers.- Haushalt","3","0","0","771","0","0","0","0","0","0","0","0","0","0","0"
"2020","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2020","Alleinerziehende","2","1.26","0.5","888","0","0","2","3","4","1.18","1.34","0","5","1","1"
"2020","Alleinerziehende","3","1.1","0.5","756","0","0","2","2","3","1.02","1.18","0","6","1","1"
"2020","Alleinerziehende","4","0.85","0.5","873","0","0","1","2","4","0.79","0.91","0","4","1","1"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","0.57","0","660","0","0","1","2","2","0.51","0.63","0","3","0","1"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.95","1.5","6216","0","1","3","4","7","1.91","1.99","0","9","3","3"
"2020","Paar mit Kind(ern)","2","1.8","1.5","4683","0","1","3","4","5","1.75","1.85","0","10","2","2"
"2020","Paar mit Kind(ern)","3","1.69","1.5","3498","0","1","2","3","5","1.64","1.74","0","9","2","2"
"2020","Paar mit Kind(ern)","4","1.23","0.5","5456","0","0","2","2","4","1.2","1.26","0","6","1","2"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","1.26","0.5","7632","0","1","2","2","4","1.24","1.28","0","7","1","2"
"2020","Sonstige","1 Einkommensschwächstes Quintil","1.33","0.5","949","0","0","2","3","6","1.23","1.43","0","6","1","1"
"2020","Sonstige","2","1.03","0","385","0","0","1","4","4","0.88","1.18","0","6","1","1"
"2020","Sonstige","3","1.35","0.5","327","0","0","2","3","3","1.17","1.53","0","7","1","1"
"2020","Sonstige","4","0.28","0","371","0","0","0","1","2","0.22","0.34","0","2","0","0"
"2020","Sonstige","5 Einkommensstärkstes Quintil","0.3","0","304","0","0","1","1","3","0.22","0.38","0","3","0","0"
