"plh0184","year","migback","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Oft","2019","kein Migrationshintergrund","Staedtischer Raum","1958","0.15831821761082","0.151823657860621","0.164812777361019"
"Oft","2019","kein Migrationshintergrund","Laendlicher Raum","1218","0.163404395294302","0.15504113496905","0.171767655619554"
"Oft","2019","direkter Migrationshintergrund","Staedtischer Raum","454","0.146748671093063","0.133723089171445","0.15977425301468"
"Oft","2019","direkter Migrationshintergrund","Laendlicher Raum","123","0.146802536029398","0.124701047067842","0.168904024990954"
"Oft","2019","indirekter Migrationshintergrund","Staedtischer Raum","289","0.200036684393662","0.179171578061609","0.220901790725715"
"Oft","2019","indirekter Migrationshintergrund","Laendlicher Raum","65","0.173889154915406","0.134953022571407","0.212825287259405"
"Oft","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2019","kein Migrationshintergrund","Staedtischer Raum","461","0.0344358530239918","0.0311916629173852","0.0376800431305984"
"Sehr oft","2019","kein Migrationshintergrund","Laendlicher Raum","273","0.0320562888671178","0.0280718457438342","0.0360407319904013"
"Sehr oft","2019","direkter Migrationshintergrund","Staedtischer Raum","148","0.0471945825736645","0.0393887408159071","0.0550004243314219"
"Sehr oft","2019","direkter Migrationshintergrund","Laendlicher Raum","47","0.0585917262867039","0.043924866908781","0.0732585856646268"
"Sehr oft","2019","indirekter Migrationshintergrund","Staedtischer Raum","101","0.052892972831246","0.0412187155378468","0.0645672301246453"
"Sehr oft","2019","indirekter Migrationshintergrund","Laendlicher Raum","28","","",""
"Sehr oft","2019","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2019","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr selten","2020","kein Migrationshintergrund","Staedtischer Raum","1302","0.114041727206518","0.108263311033347","0.119820143379689"
"Sehr selten","2020","kein Migrationshintergrund","Laendlicher Raum","699","0.0978740381204442","0.090919576483898","0.10482849975699"
"Sehr selten","2020","direkter Migrationshintergrund","Staedtischer Raum","766","0.127168237442504","0.116902509543443","0.137433965341565"
"Sehr selten","2020","direkter Migrationshintergrund","Laendlicher Raum","291","0.111980759821278","0.0952519648655858","0.12870955477697"
"Sehr selten","2020","indirekter Migrationshintergrund","Staedtischer Raum","131","0.122529910772029","0.104947351858791","0.140112469685267"
"Sehr selten","2020","indirekter Migrationshintergrund","Laendlicher Raum","38","0.107307555007357","0.0744091599146237","0.140205950100091"
"Sehr selten","2020","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr selten","2020","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Selten","2020","kein Migrationshintergrund","Staedtischer Raum","3226","0.278001448517243","0.269856994364127","0.28614590267036"
"Selten","2020","kein Migrationshintergrund","Laendlicher Raum","1991","0.279235240876932","0.268735512663798","0.289734969090067"
"Selten","2020","direkter Migrationshintergrund","Staedtischer Raum","1100","0.27453136106343","0.260780165609391","0.288282556517469"
"Selten","2020","direkter Migrationshintergrund","Laendlicher Raum","343","0.261860763785977","0.238537671752167","0.285183855819786"
"Selten","2020","indirekter Migrationshintergrund","Staedtischer Raum","305","0.238196530713312","0.21535453472616","0.261038526700464"
"Selten","2020","indirekter Migrationshintergrund","Laendlicher Raum","82","0.172576047327736","0.132409644838892","0.212742449816581"
"Selten","2020","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Selten","2020","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Manchmal","2020","kein Migrationshintergrund","Staedtischer Raum","4713","0.411272915015289","0.402327667680209","0.420218162350369"
"Manchmal","2020","kein Migrationshintergrund","Laendlicher Raum","2905","0.421712988073636","0.410155156028635","0.433270820118636"
"Manchmal","2020","direkter Migrationshintergrund","Staedtischer Raum","1422","0.382597806127355","0.367621990878978","0.397573621375731"
"Manchmal","2020","direkter Migrationshintergrund","Laendlicher Raum","494","0.382784287769778","0.35699868408821","0.408569891451345"
"Manchmal","2020","indirekter Migrationshintergrund","Staedtischer Raum","500","0.361661482104598","0.335896994114821","0.387425970094374"
"Manchmal","2020","indirekter Migrationshintergrund","Laendlicher Raum","136","0.434005857106217","0.381323839848493","0.486687874363941"
"Manchmal","2020","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Manchmal","2020","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Oft","2020","kein Migrationshintergrund","Staedtischer Raum","1968","0.164028934959005","0.157297213375304","0.170760656542707"
"Oft","2020","kein Migrationshintergrund","Laendlicher Raum","1154","0.161503827634858","0.152891151362042","0.170116503907674"
"Oft","2020","direkter Migrationshintergrund","Staedtischer Raum","560","0.155631732443986","0.144461809437685","0.166801655450287"
"Oft","2020","direkter Migrationshintergrund","Laendlicher Raum","189","0.186595417993059","0.165928031547678","0.207262804438441"
"Oft","2020","indirekter Migrationshintergrund","Staedtischer Raum","308","0.21182709835375","0.189916896927663","0.233737299779838"
"Oft","2020","indirekter Migrationshintergrund","Laendlicher Raum","65","0.195861223697442","0.153677164611812","0.238045282783072"
"Oft","2020","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Oft","2020","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
"Sehr oft","2020","kein Migrationshintergrund","Staedtischer Raum","415","0.0326549743019442","0.029423983922139","0.0358859646817494"
"Sehr oft","2020","kein Migrationshintergrund","Laendlicher Raum","264","0.0396739052941298","0.0351055695671322","0.0442422410211275"
"Sehr oft","2020","direkter Migrationshintergrund","Staedtischer Raum","198","0.0600708629227246","0.0527491171786653","0.0673926086667838"
"Sehr oft","2020","direkter Migrationshintergrund","Laendlicher Raum","48","0.0567787706299083","0.0445020735133145","0.069055467746502"
"Sehr oft","2020","indirekter Migrationshintergrund","Staedtischer Raum","92","0.0657849780563106","0.0524917133700508","0.0790782427425703"
"Sehr oft","2020","indirekter Migrationshintergrund","Laendlicher Raum","19","","",""
"Sehr oft","2020","Migrationshintergrund - n. w. differenzierbar","Staedtischer Raum","","","",""
"Sehr oft","2020","Migrationshintergrund - n. w. differenzierbar","Laendlicher Raum","","","",""
