"plh0188","year","age_gr","regtyp","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Stimmt eher nicht","2017","17-34","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","17-34","Laendlicher Raum","","","",""
"Stimmt eher nicht","2017","35-65","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","35-65","Laendlicher Raum","","","",""
"Stimmt eher nicht","2017","66 +","Staedtischer Raum","","","",""
"Stimmt eher nicht","2017","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","17-34","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","17-34","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","35-65","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","35-65","Laendlicher Raum","","","",""
"Stimmt ganz u.gar nicht","2017","66 +","Staedtischer Raum","","","",""
"Stimmt ganz u.gar nicht","2017","66 +","Laendlicher Raum","","","",""
"Stimmt ganz u.gar","2018","17-34","Staedtischer Raum","1075","0.252726299760183","0.239353859836612","0.266098739683754"
"Stimmt ganz u.gar","2018","17-34","Laendlicher Raum","476","0.235421071156072","0.216166116458246","0.254676025853899"
"Stimmt ganz u.gar","2018","35-65","Staedtischer Raum","1504","0.154603076385014","0.147263355714943","0.161942797055085"
"Stimmt ganz u.gar","2018","35-65","Laendlicher Raum","709","0.125952711565052","0.11698187475219","0.134923548377914"
"Stimmt ganz u.gar","2018","66 +","Staedtischer Raum","362","0.120264375246933","0.108872851925743","0.131655898568122"
"Stimmt ganz u.gar","2018","66 +","Laendlicher Raum","184","0.0949413054686057","0.0815072477391025","0.108375363198109"
"Stimmt eher","2018","17-34","Staedtischer Raum","2301","0.581947167986043","0.566769573275894","0.597124762696193"
"Stimmt eher","2018","17-34","Laendlicher Raum","1052","0.578711723617007","0.556302361214516","0.601121086019499"
"Stimmt eher","2018","35-65","Staedtischer Raum","5128","0.535775977797125","0.525650965515335","0.545900990078914"
"Stimmt eher","2018","35-65","Laendlicher Raum","2787","0.510948427827909","0.497433068577655","0.524463787078164"
"Stimmt eher","2018","66 +","Staedtischer Raum","1441","0.450663259319358","0.433237865013495","0.46808865362522"
"Stimmt eher","2018","66 +","Laendlicher Raum","842","0.451007165151709","0.428202888700273","0.473811441603145"
"Stimmt eher nicht","2018","17-34","Staedtischer Raum","571","0.140996812448478","0.130287844416103","0.151705780480852"
"Stimmt eher nicht","2018","17-34","Laendlicher Raum","276","0.153520519866335","0.137159886724541","0.169881153008129"
"Stimmt eher nicht","2018","35-65","Staedtischer Raum","2235","0.259762339669193","0.250859802066288","0.268664877272098"
"Stimmt eher nicht","2018","35-65","Laendlicher Raum","1476","0.310138394150654","0.297632334803792","0.322644453497516"
"Stimmt eher nicht","2018","66 +","Staedtischer Raum","1135","0.363396333317303","0.346551680948635","0.380240985685972"
"Stimmt eher nicht","2018","66 +","Laendlicher Raum","683","0.371181668683","0.349040675659252","0.393322661706748"
"Stimmt ganz u.gar nicht","2018","17-34","Staedtischer Raum","110","0.0243297198052959","0.0195887664882726","0.0290706731223192"
"Stimmt ganz u.gar nicht","2018","17-34","Laendlicher Raum","61","0.0323466853605852","0.0243172786004203","0.0403760921207502"
"Stimmt ganz u.gar nicht","2018","35-65","Staedtischer Raum","453","0.0498586061486681","0.0454398063971768","0.0542774059001594"
"Stimmt ganz u.gar nicht","2018","35-65","Laendlicher Raum","283","0.0529604664563853","0.0469053613526051","0.0590155715601654"
"Stimmt ganz u.gar nicht","2018","66 +","Staedtischer Raum","194","0.0656760321164065","0.0570006340260991","0.074351430206714"
"Stimmt ganz u.gar nicht","2018","66 +","Laendlicher Raum","120","0.0828698606966853","0.070235448967267","0.0955042724261037"
