,Unnamed: 0,year,bula_h,hhtyp,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1218,1218,2008,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.51721,105,9917,0.46315,0.57254
1219,1219,2008,"Rhineland-Palatinate, Saarland",Single-person household,No,0.48279,86,9917,0.43516,0.54584
1220,1220,2008,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.72234,128,9917,0.61806,0.82429
1221,1221,2008,"Rhineland-Palatinate, Saarland",Couple without children,No,0.27766,51,9917,0.23193,0.3245
1222,1222,2008,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.46356,103,9917,0.39983,0.53502
1223,1223,2008,"Rhineland-Palatinate, Saarland",Couple with children,No,0.53644,81,9917,0.44245,0.62061
1224,1224,2008,Baden-Wuerttemberg,Single-person household,Yes,0.62407,220,9917,0.5736,0.67787
1225,1225,2008,Baden-Wuerttemberg,Single-person household,No,0.37593,116,9917,0.33517,0.4108
1226,1226,2008,Baden-Wuerttemberg,Couple without children,Yes,0.70419,298,9917,0.64335,0.77477
1227,1227,2008,Baden-Wuerttemberg,Couple without children,No,0.29581,106,9917,0.25504,0.34639
1228,1228,2008,Baden-Wuerttemberg,Single parent,No,1.0,52,9917,0.81292,1.18594
1229,1229,2008,Baden-Wuerttemberg,Couple with children,Yes,0.63204,265,9917,0.55785,0.69692
1230,1230,2008,Baden-Wuerttemberg,Couple with children,No,0.36796,152,9917,0.31713,0.43134
1231,1231,2008,Bavaria,Single-person household,Yes,0.56151,233,9917,0.5241,0.60424
1232,1232,2008,Bavaria,Single-person household,No,0.43849,159,9917,0.40084,0.47796
1233,1233,2008,Bavaria,Couple without children,Yes,0.68455,351,9917,0.62471,0.74579
1234,1234,2008,Bavaria,Couple without children,No,0.31545,144,9917,0.27682,0.35634
1235,1235,2008,Bavaria,Single parent,Yes,0.41985,41,9917,0.33105,0.51286
1236,1236,2008,Bavaria,Single parent,No,0.58015,48,9917,0.47111,0.67944
1237,1237,2008,Bavaria,Couple with children,Yes,0.60765,339,9917,0.54525,0.66313
1238,1238,2008,Bavaria,Couple with children,No,0.39235,168,9917,0.34069,0.43493
1239,1239,2008,Berlin,Single-person household,Yes,0.49786,87,9917,0.44545,0.55636
1240,1240,2008,Berlin,Single-person household,No,0.50214,83,9917,0.43881,0.55433
1241,1241,2008,Berlin,Couple without children,Yes,0.67697,101,9917,0.57504,0.78303
1242,1242,2008,Berlin,Couple without children,No,0.32303,41,9917,0.24684,0.41051
1243,1243,2008,Berlin,Couple with children,Yes,0.62916,52,9917,0.48894,0.79259
1244,1244,2008,Berlin,Couple with children,No,0.37084,38,9917,0.27373,0.48504
1245,1245,2008,Brandenburg,Single-person household,Yes,0.39603,57,9917,0.34238,0.46024
1246,1246,2008,Brandenburg,Single-person household,No,0.60397,76,9917,0.53143,0.69771
1247,1247,2008,Brandenburg,Couple without children,Yes,0.66284,108,9917,0.54623,0.77837
1248,1248,2008,Brandenburg,Couple without children,No,0.33716,57,9917,0.26495,0.42895
1249,1249,2008,Brandenburg,Couple with children,Yes,0.5785,71,9917,0.45879,0.713
1250,1250,2008,Brandenburg,Couple with children,No,0.4215,52,9917,0.34884,0.49555
1251,1251,2008,Mecklenburg-Western Pomerania,Single-person household,Yes,0.47495,39,9917,0.38777,0.56526
1252,1252,2008,Mecklenburg-Western Pomerania,Single-person household,No,0.52505,42,9917,0.42213,0.60133
1253,1253,2008,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,80,9917,0.82708,1.1904
1254,1254,2008,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,39,9917,0.81835,1.22954
1255,1255,2008,Saxony,Single-person household,Yes,0.60046,136,9917,0.53295,0.65814
1256,1256,2008,Saxony,Single-person household,No,0.39954,91,9917,0.35018,0.44722
1257,1257,2008,Saxony,Couple without children,Yes,0.68329,209,9917,0.61638,0.75716
1258,1258,2008,Saxony,Couple without children,No,0.31671,87,9917,0.27356,0.38605
1259,1259,2008,Saxony,Couple with children,Yes,0.61977,147,9917,0.52403,0.72109
1260,1260,2008,Saxony,Couple with children,No,0.38023,65,9917,0.30309,0.46953
1261,1261,2008,Saxony-Anhalt,Single-person household,Yes,0.60618,58,9917,0.50345,0.68823
1262,1262,2008,Saxony-Anhalt,Single-person household,No,0.39382,58,9917,0.32713,0.48344
1263,1263,2008,Saxony-Anhalt,Couple without children,Yes,0.70976,116,9917,0.60659,0.80124
1264,1264,2008,Saxony-Anhalt,Couple without children,No,0.29024,45,9917,0.22361,0.38135
1265,1265,2008,Saxony-Anhalt,Couple with children,Yes,0.63425,81,9917,0.48775,0.79156
1266,1266,2008,Saxony-Anhalt,Couple with children,No,0.36575,43,9917,0.25967,0.50919
1267,1267,2008,Thuringa,Single-person household,Yes,0.57066,71,9917,0.50642,0.65009
1268,1268,2008,Thuringa,Single-person household,No,0.42934,53,9917,0.35379,0.51371
1269,1269,2008,Thuringa,Couple without children,Yes,0.6848,122,9917,0.56896,0.80617
1270,1270,2008,Thuringa,Couple without children,No,0.3152,48,9917,0.25888,0.38909
1271,1271,2008,Thuringa,Couple with children,Yes,0.63181,83,9917,0.47982,0.79022
1272,1272,2008,Thuringa,Couple with children,No,0.36819,51,9917,0.29423,0.44674
1273,1273,2009,Schleswig-Holstein,Single-person household,Yes,0.50944,47,9307,0.43064,0.59328
1274,1274,2009,Schleswig-Holstein,Single-person household,No,0.49056,42,9307,0.40337,0.58723
1275,1275,2009,Schleswig-Holstein,Couple without children,Yes,0.63491,81,9307,0.5238,0.73743
1276,1276,2009,Schleswig-Holstein,Couple without children,No,0.36509,35,9307,0.2797,0.46198
1277,1277,2009,Schleswig-Holstein,Couple with children,Yes,1.0,47,9307,0.7337,1.23372
1278,1278,2009,Hamburg,Single-person household,Yes,1.0,49,9307,0.87002,1.15191
1279,1279,2009,Hamburg,Couple without children,Yes,1.0,40,9307,0.72235,1.27831
1280,1280,2009,Lower Saxony,Single-person household,Yes,0.52987,127,9307,0.47786,0.58174
1281,1281,2009,Lower Saxony,Single-person household,No,0.47013,111,9307,0.42002,0.51884
1282,1282,2009,Lower Saxony,Couple without children,Yes,0.71533,244,9307,0.63892,0.7979
1283,1283,2009,Lower Saxony,Couple without children,No,0.28467,85,9307,0.23624,0.32906
1284,1284,2009,Lower Saxony,Couple with children,Yes,0.57425,182,9307,0.49789,0.6593
1285,1285,2009,Lower Saxony,Couple with children,No,0.42575,102,9307,0.36217,0.49047
1286,1286,2009,North Rhine-Westphalia,Single-person household,Yes,0.56102,302,9307,0.51711,0.59903
1287,1287,2009,North Rhine-Westphalia,Single-person household,No,0.43898,234,9307,0.40968,0.47527
1288,1288,2009,North Rhine-Westphalia,Couple without children,Yes,0.70396,515,9307,0.64831,0.75354
1289,1289,2009,North Rhine-Westphalia,Couple without children,No,0.29604,182,9307,0.27018,0.33654
1290,1290,2009,North Rhine-Westphalia,Single parent,Yes,0.36324,43,9307,0.28712,0.45508
1291,1291,2009,North Rhine-Westphalia,Single parent,No,0.63676,68,9307,0.52516,0.75708
1292,1292,2009,North Rhine-Westphalia,Couple with children,Yes,0.61273,408,9307,0.55889,0.67625
1293,1293,2009,North Rhine-Westphalia,Couple with children,No,0.38727,224,9307,0.34707,0.43479
1294,1294,2009,Hesse,Single-person household,Yes,0.54055,105,9307,0.4837,0.60613
1295,1295,2009,Hesse,Single-person household,No,0.45945,76,9307,0.39787,0.52194
1296,1296,2009,Hesse,Couple without children,Yes,0.72132,188,9307,0.62233,0.84257
1297,1297,2009,Hesse,Couple without children,No,0.27868,58,9307,0.22529,0.33672
1298,1298,2009,Hesse,Couple with children,Yes,0.69491,144,9307,0.59952,0.80783
1299,1299,2009,Hesse,Couple with children,No,0.30509,61,9307,0.24066,0.36577
1300,1300,2009,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.54064,103,9307,0.47632,0.60156
1301,1301,2009,"Rhineland-Palatinate, Saarland",Single-person household,No,0.45936,79,9307,0.39209,0.52411
1302,1302,2009,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.72663,113,9307,0.6176,0.86224
1303,1303,2009,"Rhineland-Palatinate, Saarland",Couple without children,No,0.27337,53,9307,0.23259,0.32634
1304,1304,2009,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.53824,96,9307,0.43757,0.62965
1305,1305,2009,"Rhineland-Palatinate, Saarland",Couple with children,No,0.46176,80,9307,0.38421,0.54446
1306,1306,2009,Baden-Wuerttemberg,Single-person household,Yes,0.58695,190,9307,0.52215,0.6386
1307,1307,2009,Baden-Wuerttemberg,Single-person household,No,0.41305,121,9307,0.36681,0.46659
1308,1308,2009,Baden-Wuerttemberg,Couple without children,Yes,0.69795,272,9307,0.61563,0.77712
1309,1309,2009,Baden-Wuerttemberg,Couple without children,No,0.30205,102,9307,0.25492,0.35527
1310,1310,2009,Baden-Wuerttemberg,Single parent,No,1.0,43,9307,0.7777,1.21439
1311,1311,2009,Baden-Wuerttemberg,Couple with children,Yes,0.61945,226,9307,0.52435,0.69824
1312,1312,2009,Baden-Wuerttemberg,Couple with children,No,0.38055,150,9307,0.3295,0.4351
1313,1313,2009,Bavaria,Single-person household,Yes,0.56298,220,9307,0.51776,0.60186
1314,1314,2009,Bavaria,Single-person household,No,0.43702,152,9307,0.39795,0.47888
1315,1315,2009,Bavaria,Couple without children,Yes,0.70101,335,9307,0.64343,0.76714
1316,1316,2009,Bavaria,Couple without children,No,0.29899,140,9307,0.26054,0.34061
1317,1317,2009,Bavaria,Single parent,Yes,0.43122,41,9307,0.31387,0.54094
1318,1318,2009,Bavaria,Single parent,No,0.56878,44,9307,0.46611,0.68408
1319,1319,2009,Bavaria,Couple with children,Yes,0.64373,328,9307,0.57654,0.71438
1320,1320,2009,Bavaria,Couple with children,No,0.35627,145,9307,0.31914,0.40188
1321,1321,2009,Berlin,Single-person household,Yes,0.45646,75,9307,0.39969,0.51698
1322,1322,2009,Berlin,Single-person household,No,0.54354,93,9307,0.4721,0.61031
1323,1323,2009,Berlin,Couple without children,Yes,0.61656,101,9307,0.52761,0.70188
1324,1324,2009,Berlin,Couple without children,No,0.38344,44,9307,0.31113,0.48305
1325,1325,2009,Berlin,Couple with children,Yes,0.6037,39,9307,0.46179,0.77549
1326,1326,2009,Berlin,Couple with children,No,0.3963,35,9307,0.29247,0.522
1327,1327,2009,Brandenburg,Single-person household,Yes,0.50891,61,9307,0.43797,0.60538
1328,1328,2009,Brandenburg,Single-person household,No,0.49109,67,9307,0.41413,0.57411
1329,1329,2009,Brandenburg,Couple without children,Yes,0.62739,109,9307,0.52998,0.74109
1330,1330,2009,Brandenburg,Couple without children,No,0.37261,56,9307,0.28233,0.46227
1331,1331,2009,Brandenburg,Couple with children,Yes,0.5496,59,9307,0.40346,0.73704
1332,1332,2009,Brandenburg,Couple with children,No,0.4504,55,9307,0.36347,0.55353
1333,1333,2009,Mecklenburg-Western Pomerania,Single-person household,Yes,0.49646,39,9307,0.40793,0.61244
1334,1334,2009,Mecklenburg-Western Pomerania,Single-person household,No,0.50354,38,9307,0.42127,0.5824
1335,1335,2009,Mecklenburg-Western Pomerania,Couple without children,Yes,1.0,81,9307,0.83869,1.18433
1336,1336,2009,Mecklenburg-Western Pomerania,Couple with children,Yes,1.0,32,9307,0.75084,1.2575
1337,1337,2009,Saxony,Single-person household,Yes,0.56485,122,9307,0.4996,0.64658
1338,1338,2009,Saxony,Single-person household,No,0.43515,92,9307,0.38303,0.4893
1339,1339,2009,Saxony,Couple without children,Yes,0.71553,204,9307,0.62494,0.79753
1340,1340,2009,Saxony,Couple without children,No,0.28447,72,9307,0.22129,0.36281
1341,1341,2009,Saxony,Couple with children,Yes,0.6484,143,9307,0.53414,0.79136
1342,1342,2009,Saxony,Couple with children,No,0.3516,68,9307,0.28309,0.44193
1343,1343,2009,Saxony-Anhalt,Single-person household,Yes,0.53107,63,9307,0.44302,0.64065
1344,1344,2009,Saxony-Anhalt,Single-person household,No,0.46893,55,9307,0.38534,0.55261
1345,1345,2009,Saxony-Anhalt,Couple without children,Yes,0.72856,108,9307,0.61877,0.85146
1346,1346,2009,Saxony-Anhalt,Couple without children,No,0.27144,43,9307,0.21524,0.32429
1347,1347,2009,Saxony-Anhalt,Couple with children,Yes,0.6491,74,9307,0.51113,0.84773
1348,1348,2009,Saxony-Anhalt,Couple with children,No,0.3509,41,9307,0.25204,0.49328
1349,1349,2009,Thuringa,Single-person household,Yes,0.54588,70,9307,0.48511,0.60837
1350,1350,2009,Thuringa,Single-person household,No,0.45412,44,9307,0.36037,0.55697
1351,1351,2009,Thuringa,Couple without children,Yes,0.68294,114,9307,0.57217,0.86938
1352,1352,2009,Thuringa,Couple without children,No,0.31706,47,9307,0.25181,0.38478
1353,1353,2009,Thuringa,Couple with children,Yes,0.60071,78,9307,0.42816,0.78533
1354,1354,2009,Thuringa,Couple with children,No,0.39929,52,9307,0.29799,0.51958
1355,1355,2010,Schleswig-Holstein,Single-person household,Yes,0.46548,39,13186,0.38599,0.53494
1356,1356,2010,Schleswig-Holstein,Single-person household,No,0.53452,43,13186,0.43518,0.64154
1357,1357,2010,Schleswig-Holstein,Couple without children,Yes,0.62721,73,13186,0.50258,0.74827
1358,1358,2010,Schleswig-Holstein,Couple without children,No,0.37279,35,13186,0.27332,0.46245
1359,1359,2010,Schleswig-Holstein,Single parent,No,1.0,53,13186,0.83271,1.15825
1360,1360,2010,Schleswig-Holstein,Couple with children,Yes,0.61389,111,13186,0.48413,0.78564
1361,1361,2010,Schleswig-Holstein,Couple with children,No,0.38611,65,13186,0.24265,0.55058
1362,1362,2010,Hamburg,Single-person household,Yes,1.0,43,13186,0.83721,1.1348
1363,1363,2010,Hamburg,Couple without children,Yes,1.0,42,13186,0.73458,1.28116
1364,1364,2010,Hamburg,Couple with children,Yes,0.51432,39,13186,0.38646,0.63757
1365,1365,2010,Hamburg,Couple with children,No,0.48568,35,13186,0.33425,0.65823
1366,1366,2010,Lower Saxony,Single-person household,Yes,0.56107,139,13186,0.50444,0.61201
1367,1367,2010,Lower Saxony,Single-person household,No,0.43893,92,13186,0.38185,0.49043
1368,1368,2010,Lower Saxony,Couple without children,Yes,0.68335,221,13186,0.6089,0.76267
1369,1369,2010,Lower Saxony,Couple without children,No,0.31665,87,13186,0.2699,0.36374
1370,1370,2010,Lower Saxony,Single parent,Yes,0.40056,74,13186,0.31556,0.53965
1371,1371,2010,Lower Saxony,Single parent,No,0.59944,108,13186,0.47808,0.75702
1372,1372,2010,Lower Saxony,Couple with children,Yes,0.61023,300,13186,0.51967,0.71477
1373,1373,2010,Lower Saxony,Couple with children,No,0.38977,215,13186,0.32219,0.46381
1374,1374,2010,North Rhine-Westphalia,Single-person household,Yes,0.50014,245,13186,0.46226,0.53507
1375,1375,2010,North Rhine-Westphalia,Single-person household,No,0.49986,238,13186,0.46467,0.54102
1376,1376,2010,North Rhine-Westphalia,Couple without children,Yes,0.63132,456,13186,0.58352,0.68692
1377,1377,2010,North Rhine-Westphalia,Couple without children,No,0.36868,209,13186,0.33281,0.4137
1378,1378,2010,North Rhine-Westphalia,Single parent,Yes,0.2866,104,13186,0.22494,0.37586
1379,1379,2010,North Rhine-Westphalia,Single parent,No,0.7134,256,13186,0.59566,0.83661
1380,1380,2010,North Rhine-Westphalia,Couple with children,Yes,0.61336,684,13186,0.55639,0.67901
1381,1381,2010,North Rhine-Westphalia,Couple with children,No,0.38664,567,13186,0.3465,0.4341
1382,1382,2010,Hesse,Single-person household,Yes,0.58768,106,13186,0.52069,0.65406
1383,1383,2010,Hesse,Single-person household,No,0.41232,64,13186,0.36272,0.45841
1384,1384,2010,Hesse,Couple without children,Yes,0.71277,171,13186,0.61382,0.79925
1385,1385,2010,Hesse,Couple without children,No,0.28723,64,13186,0.24018,0.34452
1386,1386,2010,Hesse,Single parent,Yes,0.42066,55,13186,0.32497,0.54129
1387,1387,2010,Hesse,Single parent,No,0.57934,67,13186,0.42906,0.74706
1388,1388,2010,Hesse,Couple with children,Yes,0.69406,244,13186,0.58798,0.79988
1389,1389,2010,Hesse,Couple with children,No,0.30594,173,13186,0.24042,0.38158
1390,1390,2010,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.51204,98,13186,0.45333,0.57298
1391,1391,2010,"Rhineland-Palatinate, Saarland",Single-person household,No,0.48796,82,13186,0.41737,0.5629
1392,1392,2010,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.64951,104,13186,0.52844,0.7681
1393,1393,2010,"Rhineland-Palatinate, Saarland",Couple without children,No,0.35049,56,13186,0.29247,0.43789
1394,1394,2010,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.44856,37,13186,0.32205,0.60882
1395,1395,2010,"Rhineland-Palatinate, Saarland",Single parent,No,0.55144,56,13186,0.38328,0.76346
1396,1396,2010,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.58262,169,13186,0.46583,0.69495
1397,1397,2010,"Rhineland-Palatinate, Saarland",Couple with children,No,0.41738,156,13186,0.34912,0.47782
1398,1398,2010,Baden-Wuerttemberg,Single-person household,Yes,0.64119,189,13186,0.58262,0.70304
1399,1399,2010,Baden-Wuerttemberg,Single-person household,No,0.35881,115,13186,0.30801,0.40102
1400,1400,2010,Baden-Wuerttemberg,Couple without children,Yes,0.71545,260,13186,0.64254,0.79571
1401,1401,2010,Baden-Wuerttemberg,Couple without children,No,0.28455,87,13186,0.22207,0.35511
1402,1402,2010,Baden-Wuerttemberg,Single parent,Yes,0.38654,84,13186,0.29331,0.50444
1403,1403,2010,Baden-Wuerttemberg,Single parent,No,0.61346,120,13186,0.48216,0.72594
1404,1404,2010,Baden-Wuerttemberg,Couple with children,Yes,0.58416,419,13186,0.50733,0.66557
1405,1405,2010,Baden-Wuerttemberg,Couple with children,No,0.41584,320,13186,0.34066,0.48326
1406,1406,2010,Bavaria,Single-person household,Yes,0.54738,200,13186,0.50244,0.59075
1407,1407,2010,Bavaria,Single-person household,No,0.45262,156,13186,0.40271,0.50142
1408,1408,2010,Bavaria,Couple without children,Yes,0.65815,317,13186,0.58345,0.7216
1409,1409,2010,Bavaria,Couple without children,No,0.34185,144,13186,0.3007,0.39333
1410,1410,2010,Bavaria,Single parent,Yes,0.41874,108,13186,0.30065,0.57649
1411,1411,2010,Bavaria,Single parent,No,0.58126,161,13186,0.46285,0.73731
1412,1412,2010,Bavaria,Couple with children,Yes,0.60602,528,13186,0.52901,0.68563
1413,1413,2010,Bavaria,Couple with children,No,0.39398,378,13186,0.33743,0.44833
1414,1414,2010,Berlin,Single-person household,Yes,0.48685,81,13186,0.42661,0.5492
1415,1415,2010,Berlin,Single-person household,No,0.51315,88,13186,0.45051,0.57292
1416,1416,2010,Berlin,Couple without children,Yes,0.63761,94,13186,0.54066,0.72937
1417,1417,2010,Berlin,Couple without children,No,0.36239,48,13186,0.28222,0.46201
1418,1418,2010,Berlin,Single parent,Yes,0.38276,31,13186,0.24757,0.52848
1419,1419,2010,Berlin,Single parent,No,0.61724,70,13186,0.51918,0.7284
1420,1420,2010,Berlin,Couple with children,Yes,0.54872,82,13186,0.38594,0.75037
1421,1421,2010,Berlin,Couple with children,No,0.45128,92,13186,0.32791,0.64387
1422,1422,2010,Brandenburg,Single-person household,Yes,0.60136,59,13186,0.50563,0.71182
1423,1423,2010,Brandenburg,Single-person household,No,0.39864,55,13186,0.34397,0.44749
1424,1424,2010,Brandenburg,Couple without children,Yes,0.62025,116,13186,0.52595,0.72307
1425,1425,2010,Brandenburg,Couple without children,No,0.37975,49,13186,0.29675,0.49353
1426,1426,2010,Brandenburg,Single parent,Yes,0.39133,33,13186,0.28603,0.51871
1427,1427,2010,Brandenburg,Single parent,No,0.60867,49,13186,0.48767,0.72872
1428,1428,2010,Brandenburg,Couple with children,Yes,0.55601,89,13186,0.41959,0.71041
1429,1429,2010,Brandenburg,Couple with children,No,0.44399,97,13186,0.3397,0.55672
1430,1430,2010,Mecklenburg-Western Pomerania,Single-person household,Yes,1.0,45,13186,0.80608,1.25609
1431,1431,2010,Mecklenburg-Western Pomerania,Couple without children,Yes,0.66901,74,13186,0.53666,0.81155
1432,1432,2010,Mecklenburg-Western Pomerania,Couple without children,No,0.33099,32,13186,0.22474,0.45247
1433,1433,2010,Mecklenburg-Western Pomerania,Single parent,No,1.0,35,13186,0.71271,1.40018
1434,1434,2010,Mecklenburg-Western Pomerania,Couple with children,Yes,0.60651,48,13186,0.42937,0.82111
1435,1435,2010,Mecklenburg-Western Pomerania,Couple with children,No,0.39349,64,13186,0.29704,0.50604
1436,1436,2010,Saxony,Single-person household,Yes,0.59321,116,13186,0.52649,0.6579
1437,1437,2010,Saxony,Single-person household,No,0.40679,75,13186,0.34733,0.47471
1438,1438,2010,Saxony,Couple without children,Yes,0.67201,188,13186,0.6026,0.7584
1439,1439,2010,Saxony,Couple without children,No,0.32799,67,13186,0.26484,0.39489
1440,1440,2010,Saxony,Single parent,No,1.0,61,13186,0.70842,1.4096
1441,1441,2010,Saxony,Couple with children,Yes,0.59289,223,13186,0.49345,0.68993
1442,1442,2010,Saxony,Couple with children,No,0.40711,162,13186,0.31072,0.50555
1443,1443,2010,Saxony-Anhalt,Single-person household,Yes,0.47688,58,13186,0.40706,0.55355
1444,1444,2010,Saxony-Anhalt,Single-person household,No,0.52312,60,13186,0.43969,0.61302
1445,1445,2010,Saxony-Anhalt,Couple without children,Yes,0.69999,97,13186,0.58033,0.82725
1446,1446,2010,Saxony-Anhalt,Couple without children,No,0.30001,52,13186,0.24698,0.36291
1447,1447,2010,Saxony-Anhalt,Single parent,No,1.0,51,13186,0.77901,1.25672
1448,1448,2010,Saxony-Anhalt,Couple with children,Yes,0.59824,103,13186,0.4598,0.79977
1449,1449,2010,Saxony-Anhalt,Couple with children,No,0.40176,81,13186,0.28679,0.5805
1450,1450,2010,Thuringa,Single-person household,Yes,0.58761,73,13186,0.51163,0.67193
1451,1451,2010,Thuringa,Single-person household,No,0.41239,43,13186,0.32026,0.53232
1452,1452,2010,Thuringa,Couple without children,Yes,0.67227,107,13186,0.5478,0.80818
1453,1453,2010,Thuringa,Couple without children,No,0.32773,45,13186,0.25194,0.41563
1454,1454,2010,Thuringa,Single parent,No,1.0,40,13186,0.69596,1.35016
1455,1455,2010,Thuringa,Couple with children,Yes,0.57372,107,13186,0.44168,0.76932
1456,1456,2010,Thuringa,Couple with children,No,0.42628,85,13186,0.3362,0.55839
1457,1457,2011,Schleswig-Holstein,Single-person household,Yes,0.49232,61,15930,0.42131,0.5767
1458,1458,2011,Schleswig-Holstein,Single-person household,No,0.50768,59,15930,0.42247,0.59202
1459,1459,2011,Schleswig-Holstein,Couple without children,Yes,0.72058,118,15930,0.62317,0.84517
1460,1460,2011,Schleswig-Holstein,Couple without children,No,0.27942,48,15930,0.21198,0.35446
1461,1461,2011,Schleswig-Holstein,Single parent,Yes,0.38684,35,15930,0.28802,0.47765
1462,1462,2011,Schleswig-Holstein,Single parent,No,0.61316,62,15930,0.52174,0.70768
1463,1463,2011,Schleswig-Holstein,Couple with children,Yes,0.6212,127,15930,0.52033,0.73494
1464,1464,2011,Schleswig-Holstein,Couple with children,No,0.3788,85,15930,0.2818,0.49252
1465,1465,2011,Hamburg,Single-person household,Yes,1.0,45,15930,0.83493,1.15205
1466,1466,2011,Hamburg,Couple without children,Yes,1.0,47,15930,0.75962,1.2583
1467,1467,2011,Hamburg,Couple with children,Yes,0.50208,41,15930,0.33348,0.69202
1468,1468,2011,Hamburg,Couple with children,No,0.49792,38,15930,0.33792,0.66473
1469,1469,2011,Lower Saxony,Single-person household,Yes,0.60184,164,15930,0.55275,0.66101
1470,1470,2011,Lower Saxony,Single-person household,No,0.39816,108,15930,0.35458,0.44588
1471,1471,2011,Lower Saxony,Couple without children,Yes,0.68017,300,15930,0.61441,0.74616
1472,1472,2011,Lower Saxony,Couple without children,No,0.31983,121,15930,0.27508,0.3643
1473,1473,2011,Lower Saxony,Single parent,Yes,0.44758,92,15930,0.36317,0.54552
1474,1474,2011,Lower Saxony,Single parent,No,0.55242,121,15930,0.47999,0.63276
1475,1475,2011,Lower Saxony,Couple with children,Yes,0.63738,333,15930,0.55917,0.7309
1476,1476,2011,Lower Saxony,Couple with children,No,0.36262,235,15930,0.30522,0.41782
1477,1477,2011,North Rhine-Westphalia,Single-person household,Yes,0.54904,340,15930,0.51673,0.58303
1478,1478,2011,North Rhine-Westphalia,Single-person household,No,0.45096,286,15930,0.42307,0.48018
1479,1479,2011,North Rhine-Westphalia,Couple without children,Yes,0.72646,616,15930,0.68658,0.77793
1480,1480,2011,North Rhine-Westphalia,Couple without children,No,0.27354,219,15930,0.24415,0.29669
1481,1481,2011,North Rhine-Westphalia,Single parent,Yes,0.37489,166,15930,0.32016,0.42418
1482,1482,2011,North Rhine-Westphalia,Single parent,No,0.62511,290,15930,0.55585,0.69588
1483,1483,2011,North Rhine-Westphalia,Couple with children,Yes,0.6596,756,15930,0.60271,0.71766
1484,1484,2011,North Rhine-Westphalia,Couple with children,No,0.3404,537,15930,0.3045,0.37816
1485,1485,2011,Hesse,Single-person household,Yes,0.59031,140,15930,0.53061,0.65489
1486,1486,2011,Hesse,Single-person household,No,0.40969,88,15930,0.36351,0.4504
1487,1487,2011,Hesse,Couple without children,Yes,0.74141,213,15930,0.65679,0.84737
1488,1488,2011,Hesse,Couple without children,No,0.25859,65,15930,0.21961,0.30836
1489,1489,2011,Hesse,Single parent,Yes,0.4055,62,15930,0.32074,0.4994
1490,1490,2011,Hesse,Single parent,No,0.5945,97,15930,0.48456,0.71313
1491,1491,2011,Hesse,Couple with children,Yes,0.61411,289,15930,0.52976,0.72482
1492,1492,2011,Hesse,Couple with children,No,0.38589,179,15930,0.31143,0.46689
1493,1493,2011,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.54469,126,15930,0.49019,0.60989
1494,1494,2011,"Rhineland-Palatinate, Saarland",Single-person household,No,0.45531,97,15930,0.40182,0.51574
1495,1495,2011,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.72032,163,15930,0.61992,0.82135
1496,1496,2011,"Rhineland-Palatinate, Saarland",Couple without children,No,0.27968,67,15930,0.23899,0.32071
1497,1497,2011,"Rhineland-Palatinate, Saarland",Single parent,Yes,0.309,42,15930,0.23667,0.39938
1498,1498,2011,"Rhineland-Palatinate, Saarland",Single parent,No,0.691,74,15930,0.53387,0.88739
1499,1499,2011,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.59512,182,15930,0.48692,0.68318
1500,1500,2011,"Rhineland-Palatinate, Saarland",Couple with children,No,0.40488,165,15930,0.3391,0.47268
1501,1501,2011,Baden-Wuerttemberg,Single-person household,Yes,0.60974,239,15930,0.56144,0.66168
1502,1502,2011,Baden-Wuerttemberg,Single-person household,No,0.39026,155,15930,0.35506,0.4281
1503,1503,2011,Baden-Wuerttemberg,Couple without children,Yes,0.75023,363,15930,0.67044,0.81839
1504,1504,2011,Baden-Wuerttemberg,Couple without children,No,0.24977,118,15930,0.2094,0.28973
1505,1505,2011,Baden-Wuerttemberg,Single parent,Yes,0.44982,107,15930,0.36189,0.57172
1506,1506,2011,Baden-Wuerttemberg,Single parent,No,0.55018,144,15930,0.46673,0.67361
1507,1507,2011,Baden-Wuerttemberg,Couple with children,Yes,0.64909,521,15930,0.57672,0.71752
1508,1508,2011,Baden-Wuerttemberg,Couple with children,No,0.35091,305,15930,0.30784,0.4099
1509,1509,2011,Bavaria,Single-person household,Yes,0.55494,290,15930,0.51334,0.59864
1510,1510,2011,Bavaria,Single-person household,No,0.44506,217,15930,0.40761,0.4757
1511,1511,2011,Bavaria,Couple without children,Yes,0.69781,443,15930,0.64007,0.75715
