,Unnamed: 0,year,hhtyp,quintil_oecd_hh,hlc0119_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
643,643,2009,Single-person household,3rd Quintile,Yes,0.64697,351,9876,0.60295,0.68551
644,644,2009,Single-person household,3rd Quintile,No,0.35303,173,9876,0.32204,0.38607
645,645,2009,Single-person household,4th Quintile,Yes,0.70907,337,9876,0.65285,0.76252
646,646,2009,Single-person household,4th Quintile,No,0.29093,138,9876,0.26072,0.32713
647,647,2009,Single-person household,5th Quintile,Yes,0.79449,387,9876,0.73723,0.85384
648,648,2009,Single-person household,5th Quintile,No,0.20551,97,9876,0.1764,0.23715
649,649,2009,Couple without children,1st Quintile,Yes,0.31585,124,9876,0.27058,0.36331
650,650,2009,Couple without children,1st Quintile,No,0.68415,256,9876,0.61529,0.74628
651,651,2009,Couple without children,2nd Quintile,Yes,0.60033,368,9876,0.5497,0.65234
652,652,2009,Couple without children,2nd Quintile,No,0.39967,232,9876,0.36035,0.44398
653,653,2009,Couple without children,3rd Quintile,Yes,0.69946,444,9876,0.64741,0.76122
654,654,2009,Couple without children,3rd Quintile,No,0.30054,167,9876,0.26403,0.34112
655,655,2009,Couple without children,4th Quintile,Yes,0.77688,571,9876,0.72374,0.8287
656,656,2009,Couple without children,4th Quintile,No,0.22312,157,9876,0.19542,0.25509
657,657,2009,Couple without children,5th Quintile,Yes,0.85718,1018,9876,0.80379,0.9059
658,658,2009,Couple without children,5th Quintile,No,0.14282,162,9876,0.12126,0.17015
659,659,2009,Single parent,1st Quintile,Yes,0.17062,51,9876,0.13807,0.21242
660,660,2009,Single parent,1st Quintile,No,0.82938,201,9876,0.7401,0.91946
661,661,2009,Single parent,2nd Quintile,Yes,0.48355,57,9876,0.4047,0.58159
662,662,2009,Single parent,2nd Quintile,No,0.51645,86,9876,0.44454,0.61012
663,663,2009,Single parent,3rd Quintile,Yes,0.51962,59,9876,0.40479,0.64106
664,664,2009,Single parent,3rd Quintile,No,0.48038,48,9876,0.38019,0.61082
665,665,2009,Single parent,4th Quintile,Yes,1.0,46,9876,0.78238,1.31841
666,666,2009,Single parent,5th Quintile,Yes,1.0,42,9876,0.81117,1.16958
667,667,2009,Couple with children,1st Quintile,Yes,0.2331,88,9876,0.1924,0.28293
668,668,2009,Couple with children,1st Quintile,No,0.7669,250,9876,0.68718,0.84286
669,669,2009,Couple with children,2nd Quintile,Yes,0.42495,232,9876,0.37814,0.46812
670,670,2009,Couple with children,2nd Quintile,No,0.57505,321,9876,0.51719,0.6383
671,671,2009,Couple with children,3rd Quintile,Yes,0.6554,433,9876,0.59486,0.72173
672,672,2009,Couple with children,3rd Quintile,No,0.3446,235,9876,0.30157,0.38581
673,673,2009,Couple with children,4th Quintile,Yes,0.75849,547,9876,0.68982,0.81907
674,674,2009,Couple with children,4th Quintile,No,0.24151,157,9876,0.20908,0.27356
675,675,2009,Couple with children,5th Quintile,Yes,0.81081,581,9876,0.74829,0.88301
676,676,2009,Couple with children,5th Quintile,No,0.18919,124,9876,0.15635,0.22876
677,677,2010,Single-person household,1st Quintile,Yes,0.28747,219,13501,0.26522,0.30827
678,678,2010,Single-person household,1st Quintile,No,0.71253,503,13501,0.67588,0.75151
679,679,2010,Single-person household,2nd Quintile,Yes,0.48968,272,13501,0.45488,0.53437
680,680,2010,Single-person household,2nd Quintile,No,0.51032,276,13501,0.47268,0.55076
681,681,2010,Single-person household,3rd Quintile,Yes,0.62722,305,13501,0.58061,0.6704
682,682,2010,Single-person household,3rd Quintile,No,0.37278,185,13501,0.3367,0.40523
683,683,2010,Single-person household,4th Quintile,Yes,0.74275,345,13501,0.6862,0.79153
684,684,2010,Single-person household,4th Quintile,No,0.25725,117,13501,0.23,0.28702
685,685,2010,Single-person household,5th Quintile,Yes,0.78607,362,13501,0.72692,0.84071
686,686,2010,Single-person household,5th Quintile,No,0.21393,91,13501,0.18125,0.2449
687,687,2010,Couple without children,1st Quintile,Yes,0.31859,121,13501,0.27361,0.36712
688,688,2010,Couple without children,1st Quintile,No,0.68141,216,13501,0.60071,0.76634
689,689,2010,Couple without children,2nd Quintile,Yes,0.5238,323,13501,0.48389,0.56693
690,690,2010,Couple without children,2nd Quintile,No,0.4762,237,13501,0.42382,0.52664
691,691,2010,Couple without children,3rd Quintile,Yes,0.6772,424,13501,0.62155,0.73163
692,692,2010,Couple without children,3rd Quintile,No,0.3228,190,13501,0.28496,0.36705
693,693,2010,Couple without children,4th Quintile,Yes,0.72232,510,13501,0.66791,0.78616
694,694,2010,Couple without children,4th Quintile,No,0.27768,186,13501,0.24171,0.312
695,695,2010,Couple without children,5th Quintile,Yes,0.83934,962,13501,0.77195,0.90228
696,696,2010,Couple without children,5th Quintile,No,0.16066,173,13501,0.139,0.18586
697,697,2010,Single parent,1st Quintile,Yes,0.20926,196,13501,0.17876,0.24513
698,698,2010,Single parent,1st Quintile,No,0.79074,693,13501,0.71495,0.87417
699,699,2010,Single parent,2nd Quintile,Yes,0.3433,152,13501,0.27427,0.42713
700,700,2010,Single parent,2nd Quintile,No,0.6567,273,13501,0.55095,0.76112
701,701,2010,Single parent,3rd Quintile,Yes,0.45965,139,13501,0.35715,0.54748
702,702,2010,Single parent,3rd Quintile,No,0.54035,126,13501,0.42456,0.68523
703,703,2010,Single parent,4th Quintile,Yes,0.67031,114,13501,0.52323,0.86846
704,704,2010,Single parent,4th Quintile,No,0.32969,48,13501,0.22644,0.43686
705,705,2010,Single parent,5th Quintile,Yes,1.0,74,13501,0.75132,1.24911
706,706,2010,Couple with children,1st Quintile,Yes,0.21351,255,13501,0.18564,0.24058
707,707,2010,Couple with children,1st Quintile,No,0.78649,899,13501,0.7128,0.85156
708,708,2010,Couple with children,2nd Quintile,Yes,0.47242,574,13501,0.4127,0.5299
709,709,2010,Couple with children,2nd Quintile,No,0.52758,724,13501,0.47157,0.58776
710,710,2010,Couple with children,3rd Quintile,Yes,0.65255,741,13501,0.5882,0.72334
711,711,2010,Couple with children,3rd Quintile,No,0.34745,410,13501,0.31038,0.39189
712,712,2010,Couple with children,4th Quintile,Yes,0.72134,787,13501,0.65193,0.80341
713,713,2010,Couple with children,4th Quintile,No,0.27866,291,13501,0.23935,0.32549
714,714,2010,Couple with children,5th Quintile,Yes,0.82083,807,13501,0.749,0.89755
715,715,2010,Couple with children,5th Quintile,No,0.17917,181,13501,0.14478,0.21425
716,716,2011,Single-person household,1st Quintile,Yes,0.27566,296,16181,0.25688,0.29715
717,717,2011,Single-person household,1st Quintile,No,0.72434,722,16181,0.69155,0.76673
718,718,2011,Single-person household,2nd Quintile,Yes,0.5357,391,16181,0.50112,0.57477
719,719,2011,Single-person household,2nd Quintile,No,0.4643,329,16181,0.43458,0.49755
720,720,2011,Single-person household,3rd Quintile,Yes,0.65079,426,16181,0.61721,0.68741
721,721,2011,Single-person household,3rd Quintile,No,0.34921,217,16181,0.321,0.37526
722,722,2011,Single-person household,4th Quintile,Yes,0.78531,416,16181,0.73981,0.83247
723,723,2011,Single-person household,4th Quintile,No,0.21469,124,16181,0.18834,0.23677
724,724,2011,Single-person household,5th Quintile,Yes,0.81831,456,16181,0.762,0.87447
725,725,2011,Single-person household,5th Quintile,No,0.18169,101,16181,0.1602,0.2041
726,726,2011,Couple without children,1st Quintile,Yes,0.32958,152,16181,0.28956,0.3731
727,727,2011,Couple without children,1st Quintile,No,0.67042,309,16181,0.60466,0.73873
728,728,2011,Couple without children,2nd Quintile,Yes,0.61849,449,16181,0.57003,0.67043
729,729,2011,Couple without children,2nd Quintile,No,0.38151,286,16181,0.34614,0.42217
730,730,2011,Couple without children,3rd Quintile,Yes,0.68593,534,16181,0.64499,0.73348
731,731,2011,Couple without children,3rd Quintile,No,0.31407,242,16181,0.27705,0.3451
732,732,2011,Couple without children,4th Quintile,Yes,0.81811,774,16181,0.77191,0.86212
733,733,2011,Couple without children,4th Quintile,No,0.18189,174,16181,0.16143,0.2074
734,734,2011,Couple without children,5th Quintile,Yes,0.8462,1191,16181,0.79974,0.89925
735,735,2011,Couple without children,5th Quintile,No,0.1538,198,16181,0.13537,0.17305
736,736,2011,Single parent,1st Quintile,Yes,0.18523,209,16181,0.17112,0.20588
737,737,2011,Single parent,1st Quintile,No,0.81477,826,16181,0.75622,0.87096
738,738,2011,Single parent,2nd Quintile,Yes,0.37645,222,16181,0.342,0.4209
739,739,2011,Single parent,2nd Quintile,No,0.62355,328,16181,0.56862,0.69141
740,740,2011,Single parent,3rd Quintile,Yes,0.57048,210,16181,0.49062,0.66371
741,741,2011,Single parent,3rd Quintile,No,0.42952,166,16181,0.36714,0.49409
742,742,2011,Single parent,4th Quintile,Yes,0.69316,140,16181,0.5659,0.88828
743,743,2011,Single parent,4th Quintile,No,0.30684,67,16181,0.23773,0.36511
744,744,2011,Single parent,5th Quintile,Yes,0.7561,94,16181,0.63439,0.90418
745,745,2011,Single parent,5th Quintile,No,0.2439,31,16181,0.17015,0.3337
746,746,2011,Couple with children,1st Quintile,Yes,0.19803,249,16181,0.17324,0.22773
747,747,2011,Couple with children,1st Quintile,No,0.80197,841,16181,0.74663,0.86667
748,748,2011,Couple with children,2nd Quintile,Yes,0.4714,620,16181,0.42527,0.52395
749,749,2011,Couple with children,2nd Quintile,No,0.5286,741,16181,0.47355,0.57916
750,750,2011,Couple with children,3rd Quintile,Yes,0.66463,873,16181,0.60683,0.72606
751,751,2011,Couple with children,3rd Quintile,No,0.33537,465,16181,0.30514,0.37614
752,752,2011,Couple with children,4th Quintile,Yes,0.79532,949,16181,0.72955,0.84724
753,753,2011,Couple with children,4th Quintile,No,0.20468,290,16181,0.17351,0.23111
754,754,2011,Couple with children,5th Quintile,Yes,0.8423,911,16181,0.77643,0.91464
755,755,2011,Couple with children,5th Quintile,No,0.1577,162,16181,0.12948,0.18879
756,756,2012,Single-person household,1st Quintile,Yes,0.25577,300,15937,0.23491,0.27457
757,757,2012,Single-person household,1st Quintile,No,0.74423,786,15937,0.70939,0.77644
758,758,2012,Single-person household,2nd Quintile,Yes,0.53964,406,15937,0.50852,0.57216
759,759,2012,Single-person household,2nd Quintile,No,0.46036,332,15937,0.42625,0.49537
760,760,2012,Single-person household,3rd Quintile,Yes,0.67913,442,15937,0.6399,0.71883
761,761,2012,Single-person household,3rd Quintile,No,0.32087,214,15937,0.29526,0.35148
762,762,2012,Single-person household,4th Quintile,Yes,0.78187,459,15937,0.74283,0.82458
763,763,2012,Single-person household,4th Quintile,No,0.21813,147,15937,0.19815,0.23774
764,764,2012,Single-person household,5th Quintile,Yes,0.83962,460,15937,0.79138,0.88482
765,765,2012,Single-person household,5th Quintile,No,0.16038,97,15937,0.13763,0.18557
766,766,2012,Couple without children,1st Quintile,Yes,0.36869,179,15937,0.32269,0.41078
767,767,2012,Couple without children,1st Quintile,No,0.63131,299,15937,0.56734,0.70303
768,768,2012,Couple without children,2nd Quintile,Yes,0.62027,445,15937,0.57948,0.68135
769,769,2012,Couple without children,2nd Quintile,No,0.37973,252,15937,0.34185,0.42137
770,770,2012,Couple without children,3rd Quintile,Yes,0.74276,617,15937,0.69283,0.79157
771,771,2012,Couple without children,3rd Quintile,No,0.25724,233,15937,0.23531,0.28589
772,772,2012,Couple without children,4th Quintile,Yes,0.8062,758,15937,0.75899,0.85275
773,773,2012,Couple without children,4th Quintile,No,0.1938,194,15937,0.17133,0.21923
774,774,2012,Couple without children,5th Quintile,Yes,0.85706,1229,15937,0.81379,0.9009
775,775,2012,Couple without children,5th Quintile,No,0.14294,190,15937,0.12249,0.16012
776,776,2012,Single parent,1st Quintile,Yes,0.17904,192,15937,0.15828,0.19827
777,777,2012,Single parent,1st Quintile,No,0.82096,785,15937,0.76815,0.89659
778,778,2012,Single parent,2nd Quintile,Yes,0.39805,224,15937,0.3473,0.44749
779,779,2012,Single parent,2nd Quintile,No,0.60195,310,15937,0.5308,0.68981
780,780,2012,Single parent,3rd Quintile,Yes,0.53356,199,15937,0.45728,0.60744
781,781,2012,Single parent,3rd Quintile,No,0.46644,152,15937,0.37139,0.6038
782,782,2012,Single parent,4th Quintile,Yes,0.6455,132,15937,0.53133,0.77351
783,783,2012,Single parent,4th Quintile,No,0.3545,62,15937,0.26583,0.43892
784,784,2012,Single parent,5th Quintile,Yes,0.7278,82,15937,0.5558,0.88936
785,785,2012,Single parent,5th Quintile,No,0.2722,32,15937,0.189,0.36667
786,786,2012,Couple with children,1st Quintile,Yes,0.23489,244,15937,0.19812,0.27415
787,787,2012,Couple with children,1st Quintile,No,0.76511,771,15937,0.7009,0.8275
788,788,2012,Couple with children,2nd Quintile,Yes,0.47266,587,15937,0.42469,0.5183
789,789,2012,Couple with children,2nd Quintile,No,0.52734,622,15937,0.46963,0.5922
790,790,2012,Couple with children,3rd Quintile,Yes,0.60844,817,15937,0.55644,0.66377
791,791,2012,Couple with children,3rd Quintile,No,0.39156,483,15937,0.35399,0.43202
792,792,2012,Couple with children,4th Quintile,Yes,0.7816,903,15937,0.72049,0.84239
793,793,2012,Couple with children,4th Quintile,No,0.2184,288,15937,0.18641,0.25159
794,794,2012,Couple with children,5th Quintile,Yes,0.84352,869,15937,0.77781,0.91585
795,795,2012,Couple with children,5th Quintile,No,0.15648,144,15937,0.12775,0.18538
796,796,2013,Single-person household,1st Quintile,Yes,0.2687,318,17424,0.24558,0.2919
797,797,2013,Single-person household,1st Quintile,No,0.7313,801,17424,0.69609,0.77004
798,798,2013,Single-person household,2nd Quintile,Yes,0.54171,438,17424,0.51147,0.5774
799,799,2013,Single-person household,2nd Quintile,No,0.45829,389,17424,0.42445,0.49462
800,800,2013,Single-person household,3rd Quintile,Yes,0.63461,433,17424,0.5948,0.67605
801,801,2013,Single-person household,3rd Quintile,No,0.36539,246,17424,0.33291,0.39718
802,802,2013,Single-person household,4th Quintile,Yes,0.79681,468,17424,0.75174,0.8463
803,803,2013,Single-person household,4th Quintile,No,0.20319,132,17424,0.17672,0.22773
804,804,2013,Single-person household,5th Quintile,Yes,0.79784,468,17424,0.74899,0.84731
805,805,2013,Single-person household,5th Quintile,No,0.20216,124,17424,0.17301,0.22988
806,806,2013,Couple without children,1st Quintile,Yes,0.37062,182,17424,0.32794,0.42413
807,807,2013,Couple without children,1st Quintile,No,0.62938,366,17424,0.5801,0.69419
808,808,2013,Couple without children,2nd Quintile,Yes,0.62332,490,17424,0.58176,0.66602
809,809,2013,Couple without children,2nd Quintile,No,0.37668,293,17424,0.34036,0.4203
810,810,2013,Couple without children,3rd Quintile,Yes,0.69532,616,17424,0.65265,0.74652
811,811,2013,Couple without children,3rd Quintile,No,0.30468,241,17424,0.26592,0.33745
812,812,2013,Couple without children,4th Quintile,Yes,0.80406,780,17424,0.75538,0.85313
813,813,2013,Couple without children,4th Quintile,No,0.19594,200,17424,0.17062,0.21965
814,814,2013,Couple without children,5th Quintile,Yes,0.88495,1255,17424,0.83078,0.94781
815,815,2013,Couple without children,5th Quintile,No,0.11505,161,17424,0.09953,0.13444
816,816,2013,Single parent,1st Quintile,Yes,0.1688,180,17424,0.15029,0.19082
817,817,2013,Single parent,1st Quintile,No,0.8312,828,17424,0.77547,0.89083
818,818,2013,Single parent,2nd Quintile,Yes,0.45082,247,17424,0.39184,0.51426
819,819,2013,Single parent,2nd Quintile,No,0.54918,339,17424,0.49157,0.61171
820,820,2013,Single parent,3rd Quintile,Yes,0.55909,206,17424,0.46386,0.65789
821,821,2013,Single parent,3rd Quintile,No,0.44091,136,17424,0.35575,0.51521
822,822,2013,Single parent,4th Quintile,Yes,0.75319,128,17424,0.65077,0.87703
823,823,2013,Single parent,4th Quintile,No,0.24681,53,17424,0.18133,0.3146
824,824,2013,Single parent,5th Quintile,Yes,1.0,88,17424,0.81823,1.23948
825,825,2013,Couple with children,1st Quintile,Yes,0.21217,294,17424,0.18395,0.24485
826,826,2013,Couple with children,1st Quintile,No,0.78783,1036,17424,0.72415,0.87586
827,827,2013,Couple with children,2nd Quintile,Yes,0.48564,723,17424,0.4372,0.5394
828,828,2013,Couple with children,2nd Quintile,No,0.51436,792,17424,0.46924,0.56935
829,829,2013,Couple with children,3rd Quintile,Yes,0.68062,922,17424,0.63116,0.73932
830,830,2013,Couple with children,3rd Quintile,No,0.31938,491,17424,0.28338,0.36402
831,831,2013,Couple with children,4th Quintile,Yes,0.76207,972,17424,0.71404,0.81244
832,832,2013,Couple with children,4th Quintile,No,0.23793,290,17424,0.20721,0.27312
833,833,2013,Couple with children,5th Quintile,Yes,0.85026,908,17424,0.78675,0.90488
834,834,2013,Couple with children,5th Quintile,No,0.14974,140,17424,0.12057,0.1835
835,835,2013,Multi-generational household,1st Quintile,No,1.0,33,17424,0.68818,1.34399
836,836,2013,Other Combinations,1st Quintile,No,1.0,96,17424,0.80186,1.21981
837,837,2013,Other Combinations,2nd Quintile,Yes,0.37752,37,17424,0.2988,0.47211
838,838,2013,Other Combinations,2nd Quintile,No,0.62248,49,17424,0.4978,0.7767
839,839,2013,Other Combinations,4th Quintile,Yes,1.0,35,17424,0.70145,1.29344
840,840,2014,Single-person household,1st Quintile,Yes,0.28593,289,15423,0.25809,0.30825
841,841,2014,Single-person household,1st Quintile,No,0.71407,743,15423,0.67442,0.74876
842,842,2014,Single-person household,2nd Quintile,Yes,0.53917,392,15423,0.49785,0.57418
843,843,2014,Single-person household,2nd Quintile,No,0.46083,326,15423,0.42341,0.48907
844,844,2014,Single-person household,3rd Quintile,Yes,0.66454,437,15423,0.62255,0.71181
845,845,2014,Single-person household,3rd Quintile,No,0.33546,206,15423,0.30453,0.3634
846,846,2014,Single-person household,4th Quintile,Yes,0.71813,429,15423,0.6749,0.76796
847,847,2014,Single-person household,4th Quintile,No,0.28187,157,15423,0.24737,0.3168
848,848,2014,Single-person household,5th Quintile,Yes,0.81706,448,15423,0.76442,0.86936
849,849,2014,Single-person household,5th Quintile,No,0.18294,108,15423,0.15676,0.21427
850,850,2014,Couple without children,1st Quintile,Yes,0.35231,166,15423,0.30694,0.40311
851,851,2014,Couple without children,1st Quintile,No,0.64769,325,15423,0.57795,0.7156
852,852,2014,Couple without children,2nd Quintile,Yes,0.60287,459,15423,0.56393,0.64695
853,853,2014,Couple without children,2nd Quintile,No,0.39713,293,15423,0.35494,0.43337
854,854,2014,Couple without children,3rd Quintile,Yes,0.75931,607,15423,0.70351,0.81967
855,855,2014,Couple without children,3rd Quintile,No,0.24069,200,15423,0.21239,0.27028
856,856,2014,Couple without children,4th Quintile,Yes,0.81721,774,15423,0.76432,0.87053
857,857,2014,Couple without children,4th Quintile,No,0.18279,176,15423,0.16202,0.20893
858,858,2014,Couple without children,5th Quintile,Yes,0.87848,1173,15423,0.83173,0.92275
859,859,2014,Couple without children,5th Quintile,No,0.12152,162,15423,0.10222,0.14033
860,860,2014,Single parent,1st Quintile,Yes,0.15967,157,15423,0.13133,0.19006
861,861,2014,Single parent,1st Quintile,No,0.84033,655,15423,0.7621,0.92703
862,862,2014,Single parent,2nd Quintile,Yes,0.3928,167,15423,0.31869,0.46394
863,863,2014,Single parent,2nd Quintile,No,0.6072,274,15423,0.51763,0.71256
864,864,2014,Single parent,3rd Quintile,Yes,0.55149,158,15423,0.45489,0.65464
865,865,2014,Single parent,3rd Quintile,No,0.44851,143,15423,0.38808,0.516
866,866,2014,Single parent,4th Quintile,Yes,0.67438,117,15423,0.56808,0.78056
867,867,2014,Single parent,4th Quintile,No,0.32562,47,15423,0.24678,0.40198
868,868,2014,Single parent,5th Quintile,Yes,1.0,70,15423,0.81155,1.1836
869,869,2014,Couple with children,1st Quintile,Yes,0.22515,225,15423,0.19443,0.26251
870,870,2014,Couple with children,1st Quintile,No,0.77485,761,15423,0.70178,0.845
871,871,2014,Couple with children,2nd Quintile,Yes,0.43095,573,15423,0.38884,0.47839
872,872,2014,Couple with children,2nd Quintile,No,0.56905,717,15423,0.50687,0.62929
873,873,2014,Couple with children,3rd Quintile,Yes,0.69264,827,15423,0.62453,0.74106
874,874,2014,Couple with children,3rd Quintile,No,0.30736,417,15423,0.26439,0.34629
875,875,2014,Couple with children,4th Quintile,Yes,0.80114,923,15423,0.7381,0.86164
876,876,2014,Couple with children,4th Quintile,No,0.19886,257,15423,0.173,0.23521
877,877,2014,Couple with children,5th Quintile,Yes,0.87693,849,15423,0.80901,0.95422
878,878,2014,Couple with children,5th Quintile,No,0.12307,114,15423,0.09667,0.15269
879,879,2014,Other Combinations,1st Quintile,No,1.0,61,15423,0.77656,1.24845
880,880,2014,Other Combinations,2nd Quintile,No,1.0,41,15423,0.73511,1.2812
881,881,2015,Single-person household,1st Quintile,Yes,0.23267,254,15334,0.20569,0.25948
882,882,2015,Single-person household,1st Quintile,No,0.76733,793,15334,0.72835,0.7993
883,883,2015,Single-person household,2nd Quintile,Yes,0.53458,429,15334,0.50021,0.57636
884,884,2015,Single-person household,2nd Quintile,No,0.46542,363,15334,0.42546,0.50685
885,885,2015,Single-person household,3rd Quintile,Yes,0.62781,421,15334,0.5909,0.67318
886,886,2015,Single-person household,3rd Quintile,No,0.37219,230,15334,0.33403,0.41168
887,887,2015,Single-person household,4th Quintile,Yes,0.68688,410,15334,0.6447,0.73539
888,888,2015,Single-person household,4th Quintile,No,0.31312,168,15334,0.27839,0.34694
889,889,2015,Single-person household,5th Quintile,Yes,0.79926,411,15334,0.7417,0.86074
890,890,2015,Single-person household,5th Quintile,No,0.20074,107,15334,0.17427,0.22592
891,891,2015,Couple without children,1st Quintile,Yes,0.3514,166,15334,0.30149,0.3994
892,892,2015,Couple without children,1st Quintile,No,0.6486,331,15334,0.57986,0.72313
893,893,2015,Couple without children,2nd Quintile,Yes,0.57671,476,15334,0.53486,0.62933
894,894,2015,Couple without children,2nd Quintile,No,0.42329,311,15334,0.38576,0.46942
895,895,2015,Couple without children,3rd Quintile,Yes,0.71768,583,15334,0.6678,0.78093
896,896,2015,Couple without children,3rd Quintile,No,0.28232,225,15334,0.25446,0.31598
897,897,2015,Couple without children,4th Quintile,Yes,0.81526,737,15334,0.75098,0.86769
898,898,2015,Couple without children,4th Quintile,No,0.18474,188,15334,0.15874,0.20719
899,899,2015,Couple without children,5th Quintile,Yes,0.85492,1148,15334,0.80434,0.90955
900,900,2015,Couple without children,5th Quintile,No,0.14508,177,15334,0.12551,0.16744
901,901,2015,Single parent,1st Quintile,Yes,0.25217,174,15334,0.21016,0.30044
902,902,2015,Single parent,1st Quintile,No,0.74783,552,15334,0.67141,0.82788
903,903,2015,Single parent,2nd Quintile,Yes,0.38552,193,15334,0.31691,0.47497
904,904,2015,Single parent,2nd Quintile,No,0.61448,252,15334,0.53127,0.7184
905,905,2015,Single parent,3rd Quintile,Yes,0.57923,161,15334,0.49562,0.67029
906,906,2015,Single parent,3rd Quintile,No,0.42077,104,15334,0.3394,0.51556
907,907,2015,Single parent,4th Quintile,Yes,0.66405,117,15334,0.53956,0.82752
908,908,2015,Single parent,4th Quintile,No,0.33595,49,15334,0.24408,0.43554
909,909,2015,Single parent,5th Quintile,Yes,1.0,73,15334,0.82802,1.17849
910,910,2015,Couple with children,1st Quintile,Yes,0.26994,253,15334,0.23477,0.32075
911,911,2015,Couple with children,1st Quintile,No,0.73006,863,15334,0.66461,0.79503
912,912,2015,Couple with children,2nd Quintile,Yes,0.48637,609,15334,0.43464,0.54202
913,913,2015,Couple with children,2nd Quintile,No,0.51363,616,15334,0.46356,0.56895
914,914,2015,Couple with children,3rd Quintile,Yes,0.66525,803,15334,0.60447,0.74752
915,915,2015,Couple with children,3rd Quintile,No,0.33475,402,15334,0.29427,0.39162
916,916,2015,Couple with children,4th Quintile,Yes,0.81373,865,15334,0.75337,0.89194
917,917,2015,Couple with children,4th Quintile,No,0.18627,206,15334,0.14935,0.21741
918,918,2015,Couple with children,5th Quintile,Yes,0.90144,887,15334,0.8335,0.97544
919,919,2015,Couple with children,5th Quintile,No,0.09856,94,15334,0.07143,0.12309
920,920,2015,Multi-generational household,1st Quintile,No,1.0,37,15334,0.57577,1.56113
921,921,2015,Other Combinations,1st Quintile,No,1.0,59,15334,0.80299,1.24566
922,922,2015,Other Combinations,2nd Quintile,No,1.0,37,15334,0.69897,1.49212
923,923,2016,Single-person household,1st Quintile,Yes,0.24257,254,13944,0.22183,0.26766
924,924,2016,Single-person household,1st Quintile,No,0.75743,722,13944,0.71336,0.80505
925,925,2016,Single-person household,2nd Quintile,Yes,0.50686,378,13944,0.46749,0.54465
926,926,2016,Single-person household,2nd Quintile,No,0.49314,349,13944,0.4574,0.53121
927,927,2016,Single-person household,3rd Quintile,Yes,0.67364,425,13944,0.63693,0.71789
928,928,2016,Single-person household,3rd Quintile,No,0.32636,205,13944,0.2898,0.36243
929,929,2016,Single-person household,4th Quintile,Yes,0.75736,406,13944,0.70804,0.80686
930,930,2016,Single-person household,4th Quintile,No,0.24264,131,13944,0.21002,0.27733
931,931,2016,Single-person household,5th Quintile,Yes,0.78745,384,13944,0.7418,0.85677
932,932,2016,Single-person household,5th Quintile,No,0.21255,103,13944,0.1833,0.24338
933,933,2016,Couple without children,1st Quintile,Yes,0.34269,152,13944,0.29405,0.40641
934,934,2016,Couple without children,1st Quintile,No,0.65731,265,13944,0.57867,0.73264
935,935,2016,Couple without children,2nd Quintile,Yes,0.57221,437,13944,0.52768,0.61904
936,936,2016,Couple without children,2nd Quintile,No,0.42779,279,13944,0.38368,0.47632
937,937,2016,Couple without children,3rd Quintile,Yes,0.68715,548,13944,0.64229,0.74042
938,938,2016,Couple without children,3rd Quintile,No,0.31285,216,13944,0.27327,0.35444
939,939,2016,Couple without children,4th Quintile,Yes,0.80456,727,13944,0.75493,0.85802
940,940,2016,Couple without children,4th Quintile,No,0.19544,184,13944,0.1697,0.22238
941,941,2016,Couple without children,5th Quintile,Yes,0.88018,1079,13944,0.8295,0.93619
942,942,2016,Couple without children,5th Quintile,No,0.11982,164,13944,0.09997,0.14045
943,943,2016,Single parent,1st Quintile,Yes,0.22448,146,13944,0.18819,0.27018
944,944,2016,Single parent,1st Quintile,No,0.77552,515,13944,0.69381,0.8716
945,945,2016,Single parent,2nd Quintile,Yes,0.46601,177,13944,0.38875,0.54996
946,946,2016,Single parent,2nd Quintile,No,0.53399,222,13944,0.45892,0.6162
947,947,2016,Single parent,3rd Quintile,Yes,0.6097,156,13944,0.50089,0.73882
948,948,2016,Single parent,3rd Quintile,No,0.3903,77,13944,0.32357,0.4741
949,949,2016,Single parent,4th Quintile,Yes,0.75237,114,13944,0.57801,0.94236
950,950,2016,Single parent,4th Quintile,No,0.24763,37,13944,0.19064,0.31072
951,951,2016,Single parent,5th Quintile,Yes,1.0,59,13944,0.76297,1.28584
952,952,2016,Couple with children,1st Quintile,Yes,0.27047,235,13944,0.21305,0.3291
953,953,2016,Couple with children,1st Quintile,No,0.72953,666,13944,0.66053,0.81063
954,954,2016,Couple with children,2nd Quintile,Yes,0.51452,585,13944,0.46307,0.5709
955,955,2016,Couple with children,2nd Quintile,No,0.48548,566,13944,0.431,0.54609
956,956,2016,Couple with children,3rd Quintile,Yes,0.72981,743,13944,0.64301,0.80227
957,957,2016,Couple with children,3rd Quintile,No,0.27019,289,13944,0.23072,0.31729
958,958,2016,Couple with children,4th Quintile,Yes,0.77164,805,13944,0.70237,0.82844
959,959,2016,Couple with children,4th Quintile,No,0.22836,195,13944,0.18785,0.2704
960,960,2016,Couple with children,5th Quintile,Yes,0.9006,781,13944,0.82621,0.96983
961,961,2016,Couple with children,5th Quintile,No,0.0994,89,13944,0.07712,0.12751
962,962,2016,Multi-generational household,1st Quintile,No,1.0,31,13944,0.56716,1.50564
963,963,2016,Other Combinations,1st Quintile,No,1.0,48,13944,0.72456,1.30131
964,964,2017,Single-person household,1st Quintile,Yes,0.28221,340,15275,0.25716,0.30423
