year,bula_h,hhtyp,hgeqpinsul,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Lower Saxony,Couple with children,No,0.22459,119,463,0.18654,0.26264
2022,Lower Saxony,Other Combinations,Yes,0.65354,63,63,0.53509,0.77199
2022,North Rhine-Westphalia,Single-person household,Yes,0.59960,637,1030,0.56966,0.62954
2022,North Rhine-Westphalia,Single-person household,No,0.36312,393,1030,0.33374,0.39251
2022,North Rhine-Westphalia,Couple without children,Yes,0.69927,814,1158,0.67284,0.72569
2022,North Rhine-Westphalia,Couple without children,No,0.27353,344,1158,0.24784,0.29921
2022,North Rhine-Westphalia,Single parent,Yes,0.46713,116,202,0.39816,0.53611
2022,North Rhine-Westphalia,Single parent,No,0.48601,86,202,0.41691,0.55510
2022,North Rhine-Westphalia,Couple with children,Yes,0.66387,786,1098,0.63592,0.69183
2022,North Rhine-Westphalia,Couple with children,No,0.29287,312,1098,0.26594,0.31980
2022,North Rhine-Westphalia,Other Combinations,Yes,0.65803,146,222,0.59549,0.72057
2022,North Rhine-Westphalia,Other Combinations,No,0.29809,76,222,0.23778,0.35839
2022,Hesse,Single-person household,Yes,0.60201,229,364,0.55166,0.65237
2022,Hesse,Single-person household,No,0.35934,135,364,0.30998,0.40870
2022,Hesse,Couple without children,Yes,0.62997,239,374,0.58097,0.67896
2022,Hesse,Couple without children,No,0.34813,135,374,0.29978,0.39647
2022,Hesse,Single parent,Yes,0.44063,38,73,0.32595,0.55531
2022,Hesse,Single parent,No,0.49714,35,73,0.38164,0.61263
2022,Hesse,Couple with children,Yes,0.66864,214,317,0.61674,0.72054
2022,Hesse,Couple with children,No,0.30493,103,317,0.25417,0.35569
2022,Hesse,Other Combinations,Yes,0.56841,38,38,0.40882,0.72801
2022,"Rhineland-Palatinate, Saarland",Single-person household,Yes,0.52341,139,251,0.46150,0.58533
2022,"Rhineland-Palatinate, Saarland",Single-person household,No,0.44287,112,251,0.38130,0.50445
2022,"Rhineland-Palatinate, Saarland",Couple without children,Yes,0.68819,190,267,0.63252,0.74386
2022,"Rhineland-Palatinate, Saarland",Couple without children,No,0.30238,77,267,0.24718,0.35757
2022,"Rhineland-Palatinate, Saarland",Couple with children,Yes,0.76097,160,219,0.70435,0.81758
2022,"Rhineland-Palatinate, Saarland",Couple with children,No,0.19416,59,219,0.14165,0.24666
2022,"Rhineland-Palatinate, Saarland",Other Combinations,Yes,0.63063,35,35,0.46840,0.79287
2022,Baden-Wuerttemberg,Single-person household,Yes,0.53455,320,588,0.49419,0.57490
2022,Baden-Wuerttemberg,Single-person household,No,0.43877,268,588,0.39863,0.47892
2022,Baden-Wuerttemberg,Couple without children,Yes,0.62940,411,622,0.59141,0.66739
2022,Baden-Wuerttemberg,Couple without children,No,0.36380,211,622,0.32596,0.40164
2022,Baden-Wuerttemberg,Single parent,Yes,0.48655,57,105,0.39049,0.58262
2022,Baden-Wuerttemberg,Single parent,No,0.46982,48,105,0.37390,0.56575
2022,Baden-Wuerttemberg,Couple with children,Yes,0.72735,538,708,0.69452,0.76017
2022,Baden-Wuerttemberg,Couple with children,No,0.25077,170,708,0.21882,0.28272
2022,Baden-Wuerttemberg,Other Combinations,Yes,0.63404,112,153,0.55746,0.71062
2022,Baden-Wuerttemberg,Other Combinations,No,0.27447,41,153,0.20353,0.34541
2022,Bavaria,Single-person household,Yes,0.48038,449,830,0.44637,0.51439
2022,Bavaria,Single-person household,No,0.48170,381,830,0.44768,0.51571
2022,Bavaria,Couple without children,Yes,0.65560,583,882,0.62423,0.68698
2022,Bavaria,Couple without children,No,0.32925,299,882,0.29821,0.36028
2022,Bavaria,Single parent,Yes,0.43638,88,175,0.36269,0.51007
2022,Bavaria,Single parent,No,0.55810,87,175,0.48430,0.63189
2022,Bavaria,Couple with children,Yes,0.61544,556,833,0.58238,0.64850
2022,Bavaria,Couple with children,No,0.35101,277,833,0.31858,0.38345
2022,Bavaria,Other Combinations,Yes,0.59205,121,183,0.52065,0.66345
2022,Bavaria,Other Combinations,No,0.35766,62,183,0.28803,0.42730
2022,Berlin,Single-person household,Yes,0.54460,233,436,0.49780,0.59140
2022,Berlin,Single-person household,No,0.40975,203,436,0.36354,0.45597
2022,Berlin,Couple without children,Yes,0.65871,205,332,0.60763,0.70979
2022,Berlin,Couple without children,No,0.31532,127,332,0.26526,0.36538
2022,Berlin,Single parent,Yes,0.60047,35,35,0.43583,0.76511
2022,Berlin,Couple with children,Yes,0.60560,128,188,0.53555,0.67565
2022,Berlin,Couple with children,No,0.32520,60,188,0.25805,0.39234
2022,Berlin,Other Combinations,Yes,0.51133,31,31,0.33246,0.69021
2022,Brandenburg,Single-person household,Yes,0.67405,126,183,0.60595,0.74215
2022,Brandenburg,Single-person household,No,0.30092,57,183,0.23428,0.36755
2022,Brandenburg,Couple without children,Yes,0.82549,192,236,0.77696,0.87402
2022,Brandenburg,Couple without children,No,0.16860,44,236,0.12073,0.21647
2022,Brandenburg,Couple with children,Yes,0.80868,150,193,0.75304,0.86432
2022,Brandenburg,Couple with children,No,0.17990,43,193,0.12557,0.23424
2022,Mecklenburg-Western Pomerania,Single-person household,Yes,0.77424,116,116,0.69783,0.85066
2022,Mecklenburg-Western Pomerania,Couple without children,Yes,0.75310,99,99,0.66773,0.83848
2022,Mecklenburg-Western Pomerania,Couple with children,Yes,0.71973,69,69,0.61298,0.82648
2022,Saxony,Single-person household,Yes,0.57741,237,369,0.52694,0.62788
2022,Saxony,Single-person household,No,0.38957,132,369,0.33975,0.43940
2022,Saxony,Couple without children,Yes,0.66822,266,387,0.62124,0.71519
2022,Saxony,Couple without children,No,0.30506,121,387,0.25912,0.35099
2022,Saxony,Single parent,Yes,0.65027,64,99,0.55586,0.74469
2022,Saxony,Single parent,No,0.32760,35,99,0.23468,0.42053
2022,Saxony,Couple with children,Yes,0.68309,236,316,0.63171,0.73447
2022,Saxony,Couple with children,No,0.27616,80,316,0.22679,0.32554
2022,Saxony,Other Combinations,Yes,0.74427,41,41,0.60907,0.87947
2022,Saxony-Anhalt,Single-person household,Yes,0.68088,135,189,0.61425,0.74751
2022,Saxony-Anhalt,Single-person household,No,0.29156,54,189,0.22659,0.35653
2022,Saxony-Anhalt,Couple without children,Yes,0.80281,149,195,0.74682,0.85880
2022,Saxony-Anhalt,Couple without children,No,0.18538,46,195,0.13070,0.24007
2022,Saxony-Anhalt,Single parent,Yes,0.94412,40,40,0.87203,1.01621
2022,Saxony-Anhalt,Couple with children,Yes,0.82681,126,170,0.76976,0.88386
2022,Saxony-Anhalt,Couple with children,No,0.15097,44,170,0.09699,0.20495
2022,Thuringa,Single-person household,Yes,0.70274,113,169,0.63363,0.77186
2022,Thuringa,Single-person household,No,0.28554,56,169,0.21724,0.35384
2022,Thuringa,Couple without children,Yes,0.67043,115,160,0.59736,0.74349
2022,Thuringa,Couple without children,No,0.31546,45,160,0.24323,0.38770
2022,Thuringa,Couple with children,Yes,0.68220,111,153,0.60817,0.75622
2022,Thuringa,Couple with children,No,0.29360,42,153,0.22120,0.36600
