year,bula_h,migback,pli0095_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2001,Mecklenburg-Western Pomerania,No migration background,Never,0.06910,31,21183,0.06867,0.06953
2001,Saxony,No migration background,At least once per week,0.14552,204,21183,0.14516,0.14588
2001,Saxony,No migration background,At least once per month,0.32660,560,21183,0.32612,0.32708
2001,Saxony,No migration background,Seldom,0.41590,679,21183,0.41540,0.41640
2001,Saxony,No migration background,Never,0.11199,146,21183,0.11166,0.11231
2001,Saxony-Anhalt,No migration background,At least once per week,0.13268,122,21183,0.13223,0.13314
2001,Saxony-Anhalt,No migration background,At least once per month,0.30928,301,21183,0.30866,0.30990
2001,Saxony-Anhalt,No migration background,Seldom,0.46708,461,21183,0.46642,0.46775
2001,Saxony-Anhalt,No migration background,Never,0.09096,73,21183,0.09057,0.09134
2001,Thuringa,No migration background,At least once per week,0.11279,94,21183,0.11234,0.11324
2001,Thuringa,No migration background,At least once per month,0.30211,314,21183,0.30145,0.30276
2001,Thuringa,No migration background,Seldom,0.47318,456,21183,0.47247,0.47389
2001,Thuringa,No migration background,Never,0.11193,83,21183,0.11148,0.11237
2005,Schleswig-Holstein,No migration background,At least once per week,0.14352,72,19965,0.14307,0.14397
2005,Schleswig-Holstein,No migration background,At least once per month,0.35055,204,19965,0.34994,0.35116
2005,Schleswig-Holstein,No migration background,Seldom,0.42450,255,19965,0.42387,0.42514
2005,Schleswig-Holstein,No migration background,Never,0.08142,41,19965,0.08107,0.08177
2005,Schleswig-Holstein,Direct migration background,Seldom,1.00000,33,19965,1.00000,1.00000
2005,Hamburg,No migration background,At least once per week,0.12101,34,19965,0.12033,0.12168
2005,Hamburg,No migration background,At least once per month,0.44156,87,19965,0.44054,0.44258
2005,Hamburg,No migration background,Seldom,0.43743,106,19965,0.43641,0.43846
2005,Lower Saxony,No migration background,At least once per week,0.07727,131,19965,0.07705,0.07749
2005,Lower Saxony,No migration background,At least once per month,0.32700,492,19965,0.32662,0.32739
2005,Lower Saxony,No migration background,Seldom,0.45565,722,19965,0.45524,0.45606
2005,Lower Saxony,No migration background,Never,0.14008,182,19965,0.13979,0.14036
2005,Lower Saxony,Direct migration background,At least once per week,0.25269,36,19965,0.25163,0.25375
2005,Lower Saxony,Direct migration background,At least once per month,0.31981,53,19965,0.31867,0.32095
2005,Lower Saxony,Direct migration background,Seldom,0.42750,84,19965,0.42630,0.42871
2005,Bremen,No migration background,At least once per month,0.28034,31,19965,0.27902,0.28166
2005,Bremen,No migration background,Seldom,0.71966,69,19965,0.71834,0.72098
2005,North Rhine-Westphalia,No migration background,At least once per week,0.11089,389,19965,0.11071,0.11107
2005,North Rhine-Westphalia,No migration background,At least once per month,0.29561,1054,19965,0.29535,0.29587
2005,North Rhine-Westphalia,No migration background,Seldom,0.46511,1627,19965,0.46482,0.46540
2005,North Rhine-Westphalia,No migration background,Never,0.12839,377,19965,0.12819,0.12858
2005,North Rhine-Westphalia,Direct migration background,At least once per week,0.10416,74,19965,0.10376,0.10456
2005,North Rhine-Westphalia,Direct migration background,At least once per month,0.30877,211,19965,0.30816,0.30937
2005,North Rhine-Westphalia,Direct migration background,Seldom,0.42839,275,19965,0.42775,0.42904
2005,North Rhine-Westphalia,Direct migration background,Never,0.15868,89,19965,0.15820,0.15915
2005,North Rhine-Westphalia,Indirect migration background,At least once per week,0.17702,46,19965,0.17610,0.17794
2005,North Rhine-Westphalia,Indirect migration background,At least once per month,0.43091,88,19965,0.42972,0.43210
2005,North Rhine-Westphalia,Indirect migration background,Seldom,0.39207,81,19965,0.39090,0.39325
2005,Hesse,No migration background,At least once per week,0.11930,134,19965,0.11898,0.11963
2005,Hesse,No migration background,At least once per month,0.31054,338,19965,0.31008,0.31100
2005,Hesse,No migration background,Seldom,0.45818,511,19965,0.45768,0.45867
2005,Hesse,No migration background,Never,0.11198,94,19965,0.11166,0.11229
2005,Hesse,Direct migration background,At least once per month,0.31402,70,19965,0.31302,0.31501
2005,Hesse,Direct migration background,Seldom,0.53805,92,19965,0.53698,0.53912
2005,Hesse,Direct migration background,Never,0.14794,32,19965,0.14718,0.14870
2005,Hesse,Indirect migration background,Seldom,1.00000,31,19965,1.00000,1.00000
2005,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.10774,104,19965,0.10741,0.10807
2005,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.30068,306,19965,0.30019,0.30116
2005,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.41495,447,19965,0.41442,0.41547
2005,"Rhineland-Palatinate, Saarland",No migration background,Never,0.17664,150,19965,0.17623,0.17704
2005,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.42030,59,19965,0.41899,0.42160
2005,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.42009,68,19965,0.41878,0.42139
2005,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.15962,33,19965,0.15865,0.16058
2005,Baden-Wuerttemberg,No migration background,At least once per week,0.13141,233,19965,0.13115,0.13167
2005,Baden-Wuerttemberg,No migration background,At least once per month,0.28188,538,19965,0.28153,0.28223
2005,Baden-Wuerttemberg,No migration background,Seldom,0.45951,805,19965,0.45912,0.45990
2005,Baden-Wuerttemberg,No migration background,Never,0.12720,179,19965,0.12694,0.12746
2005,Baden-Wuerttemberg,Direct migration background,At least once per week,0.15467,93,19965,0.15416,0.15518
2005,Baden-Wuerttemberg,Direct migration background,At least once per month,0.37544,186,19965,0.37475,0.37613
2005,Baden-Wuerttemberg,Direct migration background,Seldom,0.35224,178,19965,0.35156,0.35292
2005,Baden-Wuerttemberg,Direct migration background,Never,0.11765,75,19965,0.11720,0.11811
2005,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.12516,34,19965,0.12429,0.12602
2005,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.42368,74,19965,0.42238,0.42497
2005,Baden-Wuerttemberg,Indirect migration background,Seldom,0.45117,87,19965,0.44986,0.45247
2005,Bavaria,No migration background,At least once per week,0.12042,267,19965,0.12020,0.12064
2005,Bavaria,No migration background,At least once per month,0.30719,726,19965,0.30688,0.30750
2005,Bavaria,No migration background,Seldom,0.43542,1125,19965,0.43509,0.43576
2005,Bavaria,No migration background,Never,0.13696,303,19965,0.13673,0.13720
2005,Bavaria,Direct migration background,At least once per week,0.11860,39,19965,0.11806,0.11913
2005,Bavaria,Direct migration background,At least once per month,0.26465,92,19965,0.26392,0.26538
2005,Bavaria,Direct migration background,Seldom,0.49469,165,19965,0.49386,0.49552
2005,Bavaria,Direct migration background,Never,0.12206,42,19965,0.12152,0.12260
2005,Bavaria,Indirect migration background,At least once per month,0.47737,43,19965,0.47550,0.47924
2005,Bavaria,Indirect migration background,Seldom,0.52263,53,19965,0.52076,0.52450
2005,Berlin,No migration background,At least once per week,0.16528,94,19965,0.16482,0.16574
2005,Berlin,No migration background,At least once per month,0.29392,188,19965,0.29336,0.29448
2005,Berlin,No migration background,Seldom,0.44758,322,19965,0.44697,0.44820
2005,Berlin,No migration background,Never,0.09321,62,19965,0.09286,0.09357
2005,Brandenburg,No migration background,At least once per week,0.10601,87,19965,0.10560,0.10642
2005,Brandenburg,No migration background,At least once per month,0.34828,290,19965,0.34764,0.34891
2005,Brandenburg,No migration background,Seldom,0.44986,401,19965,0.44919,0.45053
2005,Brandenburg,No migration background,Never,0.09585,76,19965,0.09546,0.09625
2005,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.13651,66,19965,0.13593,0.13709
2005,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.32171,155,19965,0.32093,0.32250
2005,Mecklenburg-Western Pomerania,No migration background,Seldom,0.44803,228,19965,0.44720,0.44887
2005,Mecklenburg-Western Pomerania,No migration background,Never,0.09374,35,19965,0.09325,0.09423
2005,Saxony,No migration background,At least once per week,0.14289,177,19965,0.14254,0.14324
2005,Saxony,No migration background,At least once per month,0.31259,487,19965,0.31212,0.31306
2005,Saxony,No migration background,Seldom,0.45079,706,19965,0.45029,0.45129
2005,Saxony,No migration background,Never,0.09373,110,19965,0.09343,0.09402
2005,Saxony-Anhalt,No migration background,At least once per week,0.11330,84,19965,0.11287,0.11374
2005,Saxony-Anhalt,No migration background,At least once per month,0.31562,284,19965,0.31498,0.31626
2005,Saxony-Anhalt,No migration background,Seldom,0.46338,420,19965,0.46269,0.46407
2005,Saxony-Anhalt,No migration background,Never,0.10770,78,19965,0.10727,0.10813
2005,Thuringa,No migration background,At least once per week,0.13453,97,19965,0.13403,0.13502
2005,Thuringa,No migration background,At least once per month,0.27995,270,19965,0.27931,0.28060
2005,Thuringa,No migration background,Seldom,0.48468,429,19965,0.48396,0.48540
2005,Thuringa,No migration background,Never,0.10084,70,19965,0.10040,0.10127
2007,Schleswig-Holstein,No migration background,At least once per week,0.08126,44,19727,0.08090,0.08163
2007,Schleswig-Holstein,No migration background,At least once per month,0.31444,154,19727,0.31382,0.31506
2007,Schleswig-Holstein,No migration background,Seldom,0.46818,270,19727,0.46751,0.46884
2007,Schleswig-Holstein,No migration background,Never,0.13612,84,19727,0.13566,0.13658
2007,Hamburg,No migration background,At least once per month,0.44494,92,19727,0.44393,0.44596
2007,Hamburg,No migration background,Seldom,0.55506,127,19727,0.55404,0.55607
2007,Lower Saxony,No migration background,At least once per week,0.11208,186,19727,0.11181,0.11234
2007,Lower Saxony,No migration background,At least once per month,0.30325,503,19727,0.30286,0.30363
2007,Lower Saxony,No migration background,Seldom,0.46321,717,19727,0.46279,0.46363
2007,Lower Saxony,No migration background,Never,0.12146,181,19727,0.12119,0.12174
2007,Lower Saxony,Direct migration background,At least once per week,0.20140,35,19727,0.20045,0.20236
2007,Lower Saxony,Direct migration background,At least once per month,0.32913,55,19727,0.32801,0.33025
2007,Lower Saxony,Direct migration background,Seldom,0.46947,74,19727,0.46828,0.47066
2007,Bremen,No migration background,At least once per month,0.32940,44,19727,0.32812,0.33068
2007,Bremen,No migration background,Seldom,0.67060,61,19727,0.66932,0.67188
2007,North Rhine-Westphalia,No migration background,At least once per week,0.09736,386,19727,0.09719,0.09753
2007,North Rhine-Westphalia,No migration background,At least once per month,0.31843,1051,19727,0.31816,0.31870
2007,North Rhine-Westphalia,No migration background,Seldom,0.44808,1545,19727,0.44780,0.44837
2007,North Rhine-Westphalia,No migration background,Never,0.13613,418,19727,0.13593,0.13632
2007,North Rhine-Westphalia,Direct migration background,At least once per week,0.11064,66,19727,0.11023,0.11106
2007,North Rhine-Westphalia,Direct migration background,At least once per month,0.30680,167,19727,0.30619,0.30740
2007,North Rhine-Westphalia,Direct migration background,Seldom,0.43084,250,19727,0.43019,0.43149
2007,North Rhine-Westphalia,Direct migration background,Never,0.15172,86,19727,0.15125,0.15219
2007,North Rhine-Westphalia,Indirect migration background,At least once per week,0.14445,39,19727,0.14362,0.14529
2007,North Rhine-Westphalia,Indirect migration background,At least once per month,0.37737,70,19727,0.37622,0.37852
2007,North Rhine-Westphalia,Indirect migration background,Seldom,0.47817,81,19727,0.47699,0.47936
2007,Hesse,No migration background,At least once per week,0.14153,167,19727,0.14118,0.14188
2007,Hesse,No migration background,At least once per month,0.32210,357,19727,0.32163,0.32256
2007,Hesse,No migration background,Seldom,0.42189,490,19727,0.42140,0.42238
2007,Hesse,No migration background,Never,0.11448,110,19727,0.11416,0.11480
2007,Hesse,Direct migration background,At least once per week,0.16546,35,19727,0.16464,0.16628
2007,Hesse,Direct migration background,At least once per month,0.31128,52,19727,0.31027,0.31230
2007,Hesse,Direct migration background,Seldom,0.52326,77,19727,0.52216,0.52435
2007,Hesse,Indirect migration background,At least once per month,1.00000,31,19727,1.00000,1.00000
2007,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.09654,92,19727,0.09622,0.09686
2007,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.32193,318,19727,0.32142,0.32244
2007,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.43183,419,19727,0.43129,0.43237
2007,"Rhineland-Palatinate, Saarland",No migration background,Never,0.14970,139,19727,0.14931,0.15009
2007,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.40629,43,19727,0.40476,0.40782
2007,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.59371,69,19727,0.59218,0.59524
2007,Baden-Wuerttemberg,No migration background,At least once per week,0.16400,338,19727,0.16371,0.16429
2007,Baden-Wuerttemberg,No migration background,At least once per month,0.31006,558,19727,0.30970,0.31043
2007,Baden-Wuerttemberg,No migration background,Seldom,0.41414,756,19727,0.41375,0.41453
2007,Baden-Wuerttemberg,No migration background,Never,0.11180,169,19727,0.11155,0.11205
2007,Baden-Wuerttemberg,Direct migration background,At least once per week,0.16285,86,19727,0.16232,0.16338
2007,Baden-Wuerttemberg,Direct migration background,At least once per month,0.30955,143,19727,0.30888,0.31021
2007,Baden-Wuerttemberg,Direct migration background,Seldom,0.38870,173,19727,0.38799,0.38940
2007,Baden-Wuerttemberg,Direct migration background,Never,0.13891,62,19727,0.13841,0.13941
2007,Baden-Wuerttemberg,Indirect migration background,At least once per week,0.27748,44,19727,0.27634,0.27862
2007,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.39823,67,19727,0.39698,0.39948
2007,Baden-Wuerttemberg,Indirect migration background,Seldom,0.32429,59,19727,0.32310,0.32548
2007,Bavaria,No migration background,At least once per week,0.13232,287,19727,0.13208,0.13255
2007,Bavaria,No migration background,At least once per month,0.29291,762,19727,0.29259,0.29322
2007,Bavaria,No migration background,Seldom,0.41093,1102,19727,0.41059,0.41127
2007,Bavaria,No migration background,Never,0.16385,335,19727,0.16359,0.16410
2007,Bavaria,Direct migration background,At least once per week,0.11186,39,19727,0.11135,0.11237
2007,Bavaria,Direct migration background,At least once per month,0.28225,102,19727,0.28153,0.28297
2007,Bavaria,Direct migration background,Seldom,0.47107,151,19727,0.47027,0.47188
2007,Bavaria,Direct migration background,Never,0.13482,37,19727,0.13427,0.13536
2007,Bavaria,Indirect migration background,At least once per month,0.41592,41,19727,0.41429,0.41755
2007,Bavaria,Indirect migration background,Seldom,0.58408,52,19727,0.58245,0.58571
2007,Berlin,No migration background,At least once per week,0.07324,57,19727,0.07292,0.07357
2007,Berlin,No migration background,At least once per month,0.31383,199,19727,0.31325,0.31440
2007,Berlin,No migration background,Seldom,0.43642,303,19727,0.43581,0.43703
2007,Berlin,No migration background,Never,0.17651,105,19727,0.17604,0.17698
2007,Brandenburg,No migration background,At least once per week,0.11921,86,19727,0.11876,0.11965
2007,Brandenburg,No migration background,At least once per month,0.35820,299,19727,0.35754,0.35885
2007,Brandenburg,No migration background,Seldom,0.42061,361,19727,0.41994,0.42128
2007,Brandenburg,No migration background,Never,0.10199,88,19727,0.10157,0.10240
2007,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.15848,79,19727,0.15788,0.15908
2007,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.37462,176,19727,0.37383,0.37541
2007,Mecklenburg-Western Pomerania,No migration background,Seldom,0.36057,191,19727,0.35978,0.36135
2007,Mecklenburg-Western Pomerania,No migration background,Never,0.10634,46,19727,0.10583,0.10684
2007,Saxony,No migration background,At least once per week,0.13296,177,19727,0.13262,0.13330
2007,Saxony,No migration background,At least once per month,0.33327,503,19727,0.33279,0.33374
2007,Saxony,No migration background,Seldom,0.42333,638,19727,0.42283,0.42383
2007,Saxony,No migration background,Never,0.11045,145,19727,0.11013,0.11076
2007,Saxony-Anhalt,No migration background,At least once per week,0.11979,95,19727,0.11934,0.12024
2007,Saxony-Anhalt,No migration background,At least once per month,0.33368,292,19727,0.33302,0.33433
2007,Saxony-Anhalt,No migration background,Seldom,0.45358,384,19727,0.45289,0.45428
2007,Saxony-Anhalt,No migration background,Never,0.09295,67,19727,0.09254,0.09335
2007,Thuringa,No migration background,At least once per week,0.11566,112,19727,0.11520,0.11611
2007,Thuringa,No migration background,At least once per month,0.29082,242,19727,0.29017,0.29146
2007,Thuringa,No migration background,Seldom,0.46233,432,19727,0.46161,0.46304
2007,Thuringa,No migration background,Never,0.13120,102,19727,0.13072,0.13168
2009,Schleswig-Holstein,No migration background,At least once per month,0.35253,130,17159,0.35186,0.35320
2009,Schleswig-Holstein,No migration background,Seldom,0.52442,242,17159,0.52372,0.52512
2009,Schleswig-Holstein,No migration background,Never,0.12305,60,17159,0.12258,0.12351
2009,Hamburg,No migration background,At least once per month,0.26309,66,17159,0.26225,0.26393
2009,Hamburg,No migration background,Seldom,0.57371,119,17159,0.57276,0.57465
2009,Hamburg,No migration background,Never,0.16320,33,17159,0.16250,0.16391
2009,Lower Saxony,No migration background,At least once per week,0.11134,163,17159,0.11108,0.11160
2009,Lower Saxony,No migration background,At least once per month,0.29352,416,17159,0.29315,0.29390
2009,Lower Saxony,No migration background,Seldom,0.48026,709,17159,0.47985,0.48067
2009,Lower Saxony,No migration background,Never,0.11488,161,17159,0.11461,0.11514
2009,Lower Saxony,Direct migration background,At least once per month,0.39028,41,17159,0.38874,0.39181
2009,Lower Saxony,Direct migration background,Seldom,0.60972,50,17159,0.60819,0.61126
2009,Bremen,No migration background,Seldom,1.00000,53,17159,1.00000,1.00000
2009,North Rhine-Westphalia,No migration background,At least once per week,0.08265,254,17159,0.08249,0.08280
2009,North Rhine-Westphalia,No migration background,At least once per month,0.30182,925,17159,0.30155,0.30208
2009,North Rhine-Westphalia,No migration background,Seldom,0.48266,1426,17159,0.48237,0.48295
2009,North Rhine-Westphalia,No migration background,Never,0.13288,371,17159,0.13268,0.13307
2009,North Rhine-Westphalia,Direct migration background,At least once per week,0.08629,31,17159,0.08592,0.08666
2009,North Rhine-Westphalia,Direct migration background,At least once per month,0.33508,143,17159,0.33445,0.33571
2009,North Rhine-Westphalia,Direct migration background,Seldom,0.43796,203,17159,0.43730,0.43861
2009,North Rhine-Westphalia,Direct migration background,Never,0.14067,67,17159,0.14021,0.14113
2009,North Rhine-Westphalia,Indirect migration background,At least once per month,0.51408,80,17159,0.51291,0.51524
2009,North Rhine-Westphalia,Indirect migration background,Seldom,0.48592,77,17159,0.48476,0.48709
2009,Hesse,No migration background,At least once per week,0.10103,100,17159,0.10072,0.10133
2009,Hesse,No migration background,At least once per month,0.31117,316,17159,0.31071,0.31164
2009,Hesse,No migration background,Seldom,0.46840,476,17159,0.46790,0.46890
2009,Hesse,No migration background,Never,0.11940,98,17159,0.11908,0.11973
2009,Hesse,Direct migration background,At least once per month,0.42967,54,17159,0.42844,0.43089
2009,Hesse,Direct migration background,Seldom,0.57033,56,17159,0.56911,0.57156
2009,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.10894,97,17159,0.10859,0.10929
2009,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.28362,238,17159,0.28312,0.28412
2009,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.47202,381,17159,0.47146,0.47258
2009,"Rhineland-Palatinate, Saarland",No migration background,Never,0.13542,111,17159,0.13504,0.13580
2009,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.48320,39,17159,0.48174,0.48466
2009,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.51680,58,17159,0.51534,0.51826
2009,Baden-Wuerttemberg,No migration background,At least once per week,0.12704,222,17159,0.12679,0.12730
2009,Baden-Wuerttemberg,No migration background,At least once per month,0.29945,500,17159,0.29910,0.29981
2009,Baden-Wuerttemberg,No migration background,Seldom,0.45457,725,17159,0.45419,0.45496
2009,Baden-Wuerttemberg,No migration background,Never,0.11893,145,17159,0.11867,0.11918
2009,Baden-Wuerttemberg,Direct migration background,At least once per week,0.13766,56,17159,0.13714,0.13817
2009,Baden-Wuerttemberg,Direct migration background,At least once per month,0.31780,105,17159,0.31710,0.31850
2009,Baden-Wuerttemberg,Direct migration background,Seldom,0.37989,140,17159,0.37916,0.38062
2009,Baden-Wuerttemberg,Direct migration background,Never,0.16465,45,17159,0.16410,0.16521
2009,Baden-Wuerttemberg,Indirect migration background,At least once per month,0.57526,58,17159,0.57399,0.57653
2009,Baden-Wuerttemberg,Indirect migration background,Seldom,0.42474,68,17159,0.42347,0.42601
2009,Bavaria,No migration background,At least once per week,0.11058,217,17159,0.11036,0.11079
2009,Bavaria,No migration background,At least once per month,0.27682,638,17159,0.27652,0.27713
2009,Bavaria,No migration background,Seldom,0.46646,1060,17159,0.46612,0.46680
2009,Bavaria,No migration background,Never,0.14614,292,17159,0.14590,0.14638
2009,Bavaria,Direct migration background,At least once per month,0.26415,64,17159,0.26340,0.26490
2009,Bavaria,Direct migration background,Seldom,0.55652,128,17159,0.55567,0.55736
2009,Bavaria,Direct migration background,Never,0.17933,41,17159,0.17868,0.17998
2009,Bavaria,Indirect migration background,At least once per month,0.36656,43,17159,0.36527,0.36786
2009,Bavaria,Indirect migration background,Seldom,0.63344,59,17159,0.63214,0.63473
2009,Berlin,No migration background,At least once per week,0.11845,61,17159,0.11805,0.11885
2009,Berlin,No migration background,At least once per month,0.29315,180,17159,0.29259,0.29371
2009,Berlin,No migration background,Seldom,0.46416,307,17159,0.46355,0.46478
2009,Berlin,No migration background,Never,0.12424,62,17159,0.12383,0.12464
2009,Brandenburg,No migration background,At least once per week,0.11788,78,17159,0.11743,0.11832
2009,Brandenburg,No migration background,At least once per month,0.30529,226,17159,0.30465,0.30592
2009,Brandenburg,No migration background,Seldom,0.48228,390,17159,0.48159,0.48297
2009,Brandenburg,No migration background,Never,0.09455,68,17159,0.09415,0.09496
2009,Mecklenburg-Western Pomerania,No migration background,At least once per week,0.19829,82,17159,0.19764,0.19893
2009,Mecklenburg-Western Pomerania,No migration background,At least once per month,0.34089,155,17159,0.34012,0.34167
2009,Mecklenburg-Western Pomerania,No migration background,Seldom,0.39129,193,17159,0.39050,0.39209
2009,Mecklenburg-Western Pomerania,No migration background,Never,0.06953,31,17159,0.06911,0.06994
2009,Saxony,No migration background,At least once per week,0.10506,153,17159,0.10475,0.10536
2009,Saxony,No migration background,At least once per month,0.34258,421,17159,0.34211,0.34306
2009,Saxony,No migration background,Seldom,0.44829,628,17159,0.44779,0.44878
2009,Saxony,No migration background,Never,0.10407,127,17159,0.10377,0.10438
2009,Saxony-Anhalt,No migration background,At least once per week,0.08388,66,17159,0.08349,0.08426
2009,Saxony-Anhalt,No migration background,At least once per month,0.37800,274,17159,0.37733,0.37867
2009,Saxony-Anhalt,No migration background,Seldom,0.47718,359,17159,0.47649,0.47787
2009,Saxony-Anhalt,No migration background,Never,0.06094,51,17159,0.06061,0.06127
2009,Thuringa,No migration background,At least once per week,0.09556,73,17159,0.09513,0.09599
2009,Thuringa,No migration background,At least once per month,0.34198,257,17159,0.34129,0.34267
2009,Thuringa,No migration background,Seldom,0.44582,376,17159,0.44509,0.44654
2009,Thuringa,No migration background,Never,0.11664,91,17159,0.11617,0.11711
2011,Schleswig-Holstein,No migration background,At least once per week,0.10363,92,27538,0.10322,0.10405
2011,Schleswig-Holstein,No migration background,At least once per month,0.31814,271,27538,0.31750,0.31878
2011,Schleswig-Holstein,No migration background,Seldom,0.46413,392,27538,0.46344,0.46481
2011,Schleswig-Holstein,No migration background,Never,0.11410,89,27538,0.11367,0.11454
2011,Schleswig-Holstein,Direct migration background,Seldom,1.00000,42,27538,1.00000,1.00000
2011,Hamburg,No migration background,At least once per week,0.06680,34,27538,0.06635,0.06725
2011,Hamburg,No migration background,At least once per month,0.32417,113,27538,0.32333,0.32501
2011,Hamburg,No migration background,Seldom,0.41953,157,27538,0.41864,0.42042
2011,Hamburg,No migration background,Never,0.18950,53,27538,0.18879,0.19020
2011,Lower Saxony,No migration background,At least once per week,0.09496,254,27538,0.09471,0.09520
2011,Lower Saxony,No migration background,At least once per month,0.30612,742,27538,0.30574,0.30651
2011,Lower Saxony,No migration background,Seldom,0.47683,1041,27538,0.47642,0.47725
2011,Lower Saxony,No migration background,Never,0.12209,236,27538,0.12182,0.12236
2011,Lower Saxony,Direct migration background,At least once per week,0.10074,33,27538,0.10000,0.10147
2011,Lower Saxony,Direct migration background,At least once per month,0.36136,105,27538,0.36019,0.36253
2011,Lower Saxony,Direct migration background,Seldom,0.53791,119,27538,0.53669,0.53912
2011,Lower Saxony,Indirect migration background,At least once per month,0.53759,36,27538,0.53490,0.54028
2011,Lower Saxony,Indirect migration background,Seldom,0.46241,31,27538,0.45972,0.46510
2011,Bremen,No migration background,At least once per month,0.39669,40,27538,0.39515,0.39823
2011,Bremen,No migration background,Seldom,0.60331,74,27538,0.60177,0.60485
2011,North Rhine-Westphalia,No migration background,At least once per week,0.10842,584,27538,0.10824,0.10860
2011,North Rhine-Westphalia,No migration background,At least once per month,0.29035,1312,27538,0.29009,0.29062
2011,North Rhine-Westphalia,No migration background,Seldom,0.47517,2016,27538,0.47488,0.47546
2011,North Rhine-Westphalia,No migration background,Never,0.12606,464,27538,0.12587,0.12625
2011,North Rhine-Westphalia,Direct migration background,At least once per week,0.12403,141,27538,0.12363,0.12443
2011,North Rhine-Westphalia,Direct migration background,At least once per month,0.33050,306,27538,0.32992,0.33107
2011,North Rhine-Westphalia,Direct migration background,Seldom,0.39720,360,27538,0.39660,0.39779
2011,North Rhine-Westphalia,Direct migration background,Never,0.14827,163,27538,0.14784,0.14870
2011,North Rhine-Westphalia,Indirect migration background,At least once per week,0.19946,83,27538,0.19853,0.20039
2011,North Rhine-Westphalia,Indirect migration background,At least once per month,0.37148,122,27538,0.37036,0.37261
2011,North Rhine-Westphalia,Indirect migration background,Seldom,0.42906,122,27538,0.42790,0.43021
2011,Hesse,No migration background,At least once per week,0.10319,186,27538,0.10287,0.10350
2011,Hesse,No migration background,At least once per month,0.29381,487,27538,0.29334,0.29428
2011,Hesse,No migration background,Seldom,0.49021,703,27538,0.48969,0.49072
2011,Hesse,No migration background,Never,0.11279,127,27538,0.11247,0.11312
2011,Hesse,Direct migration background,At least once per week,0.10528,42,27538,0.10464,0.10592
2011,Hesse,Direct migration background,At least once per month,0.32252,120,27538,0.32155,0.32349
2011,Hesse,Direct migration background,Seldom,0.43877,126,27538,0.43774,0.43980
2011,Hesse,Direct migration background,Never,0.13343,48,27538,0.13272,0.13414
2011,Hesse,Indirect migration background,At least once per week,0.26723,34,27538,0.26555,0.26890
2011,Hesse,Indirect migration background,At least once per month,0.36314,34,27538,0.36132,0.36496
2011,Hesse,Indirect migration background,Seldom,0.36963,45,27538,0.36780,0.37146
2011,"Rhineland-Palatinate, Saarland",No migration background,At least once per week,0.11599,156,27538,0.11563,0.11634
2011,"Rhineland-Palatinate, Saarland",No migration background,At least once per month,0.25396,357,27538,0.25348,0.25445
2011,"Rhineland-Palatinate, Saarland",No migration background,Seldom,0.48313,602,27538,0.48257,0.48369
2011,"Rhineland-Palatinate, Saarland",No migration background,Never,0.14692,182,27538,0.14653,0.14732
2011,"Rhineland-Palatinate, Saarland",Direct migration background,At least once per month,0.26954,69,27538,0.26835,0.27074
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Seldom,0.53642,91,27538,0.53508,0.53777
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Never,0.19403,39,27538,0.19297,0.19510
2011,"Rhineland-Palatinate, Saarland",Indirect migration background,Seldom,1.00000,38,27538,1.00000,1.00000
2011,Baden-Wuerttemberg,No migration background,At least once per week,0.14586,405,27538,0.14558,0.14613
2011,Baden-Wuerttemberg,No migration background,At least once per month,0.30095,891,27538,0.30060,0.30131
2011,Baden-Wuerttemberg,No migration background,Seldom,0.43870,1163,27538,0.43832,0.43909
2011,Baden-Wuerttemberg,No migration background,Never,0.11448,255,27538,0.11424,0.11473
2011,Baden-Wuerttemberg,Direct migration background,At least once per week,0.15807,92,27538,0.15749,0.15864
2011,Baden-Wuerttemberg,Direct migration background,At least once per month,0.29096,161,27538,0.29024,0.29168
