"pli0095_h","year","bula_h","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2008","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"Nie","2008","Brandenburg","2","","","",""
"Nie","2008","Brandenburg","3","","","",""
"Nie","2008","Brandenburg","4","","","",""
"Nie","2008","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"Nie","2008","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"Nie","2008","Mecklenburg-Vorpommern","2","","","",""
"Nie","2008","Mecklenburg-Vorpommern","3","","","",""
"Nie","2008","Mecklenburg-Vorpommern","4","","","",""
"Nie","2008","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"Nie","2008","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2008","Sachsen","2","","","",""
"Nie","2008","Sachsen","3","","","",""
"Nie","2008","Sachsen","4","","","",""
"Nie","2008","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"Nie","2008","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"Nie","2008","Sachsen-Anhalt","2","","","",""
"Nie","2008","Sachsen-Anhalt","3","","","",""
"Nie","2008","Sachsen-Anhalt","4","","","",""
"Nie","2008","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"Nie","2008","Thüringen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2008","Thüringen","2","","","",""
"Nie","2008","Thüringen","3","","","",""
"Nie","2008","Thüringen","4","","","",""
"Nie","2008","Thüringen","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","Schleswig-Holstein","1 Einkommensschwächstes Quintil","6","","",""
"Min 1x pro Woche","2009","Schleswig-Holstein","2","7","","",""
"Min 1x pro Woche","2009","Schleswig-Holstein","3","6","","",""
"Min 1x pro Woche","2009","Schleswig-Holstein","4","4","","",""
"Min 1x pro Woche","2009","Schleswig-Holstein","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Woche","2009","Hamburg","1 Einkommensschwächstes Quintil","2","","",""
"Min 1x pro Woche","2009","Hamburg","2","2","","",""
"Min 1x pro Woche","2009","Hamburg","3","4","","",""
"Min 1x pro Woche","2009","Hamburg","4","5","","",""
"Min 1x pro Woche","2009","Hamburg","5 Einkommensstärkstes Quintil","13","","",""
"Min 1x pro Woche","2009","Niedersachsen","1 Einkommensschwächstes Quintil","33","0.162363397236653","0.115112283388246","0.20961451108506"
"Min 1x pro Woche","2009","Niedersachsen","2","40","0.120603375722859","0.0838127671056593","0.157393984340059"
"Min 1x pro Woche","2009","Niedersachsen","3","35","0.102659937946512","0.0688731993677736","0.136446676525251"
"Min 1x pro Woche","2009","Niedersachsen","4","40","0.0985681774835598","0.0688317189623099","0.12830463600481"
"Min 1x pro Woche","2009","Niedersachsen","5 Einkommensstärkstes Quintil","43","0.0974517050728491","0.0681677368947147","0.126735673250983"
"Min 1x pro Woche","2009","Bremen","1 Einkommensschwächstes Quintil","2","","",""
"Min 1x pro Woche","2009","Bremen","2","2","","",""
"Min 1x pro Woche","2009","Bremen","3","1","","",""
"Min 1x pro Woche","2009","Bremen","4","5","","",""
"Min 1x pro Woche","2009","Bremen","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Woche","2009","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","48","0.0905185709891414","0.0663854250853921","0.114651716892891"
"Min 1x pro Woche","2009","Nordrhein-Westfalen","2","59","0.0875081681751302","0.0663159445375407","0.10870039181272"
"Min 1x pro Woche","2009","Nordrhein-Westfalen","3","50","0.0564016357847548","0.0380944068258518","0.0747088647436578"
"Min 1x pro Woche","2009","Nordrhein-Westfalen","4","77","0.093342031452833","0.073245990064618","0.113438072841048"
"Min 1x pro Woche","2009","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","73","0.0968479000412513","0.0782648402999409","0.115430959782562"
"Min 1x pro Woche","2009","Hessen","1 Einkommensschwächstes Quintil","25","","",""
"Min 1x pro Woche","2009","Hessen","2","19","","",""
"Min 1x pro Woche","2009","Hessen","3","22","","",""
"Min 1x pro Woche","2009","Hessen","4","34","0.155576611102852","0.111771730868033","0.19938149133767"
"Min 1x pro Woche","2009","Hessen","5 Einkommensstärkstes Quintil","32","0.0706245035562776","0.0451324077994216","0.0961165993131337"
"Min 1x pro Woche","2009","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","23","","",""
"Min 1x pro Woche","2009","Rheinland-Pfalz,Saarland","2","29","","",""
"Min 1x pro Woche","2009","Rheinland-Pfalz,Saarland","3","19","","",""
"Min 1x pro Woche","2009","Rheinland-Pfalz,Saarland","4","25","","",""
"Min 1x pro Woche","2009","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","25","","",""
"Min 1x pro Woche","2009","Baden-Württemberg","1 Einkommensschwächstes Quintil","44","0.162414010211506","0.117922968477519","0.206905051945493"
"Min 1x pro Woche","2009","Baden-Württemberg","2","39","0.107723279621534","0.0744243296519804","0.141022229591087"
"Min 1x pro Woche","2009","Baden-Württemberg","3","59","0.155801054752892","0.118595373752608","0.193006735753175"
"Min 1x pro Woche","2009","Baden-Württemberg","4","78","0.12264564867308","0.0955975055026195","0.149693791843541"
"Min 1x pro Woche","2009","Baden-Württemberg","5 Einkommensstärkstes Quintil","80","0.100020274153583","0.0752811539689008","0.124759394338265"
"Min 1x pro Woche","2009","Bayern","1 Einkommensschwächstes Quintil","49","0.126076659738011","0.0923455493912201","0.159807770084802"
"Min 1x pro Woche","2009","Bayern","2","43","0.120965644916352","0.0918847027546194","0.150046587078085"
"Min 1x pro Woche","2009","Bayern","3","41","0.0677359107304256","0.0451611279752896","0.0903106934855617"
"Min 1x pro Woche","2009","Bayern","4","52","0.107370980493087","0.0820447179181823","0.132697243067991"
"Min 1x pro Woche","2009","Bayern","5 Einkommensstärkstes Quintil","69","0.125346104160233","0.10047769107897","0.150214517241496"
"Min 1x pro Woche","2009","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2009","Saarland","2","","","",""
"Min 1x pro Woche","2009","Saarland","3","","","",""
"Min 1x pro Woche","2009","Saarland","4","","","",""
"Min 1x pro Woche","2009","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2009","Berlin","1 Einkommensschwächstes Quintil","16","","",""
"Min 1x pro Woche","2009","Berlin","2","14","","",""
"Min 1x pro Woche","2009","Berlin","3","15","","",""
"Min 1x pro Woche","2009","Berlin","4","16","","",""
"Min 1x pro Woche","2009","Berlin","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Woche","2009","Brandenburg","1 Einkommensschwächstes Quintil","18","","",""
"Min 1x pro Woche","2009","Brandenburg","2","22","","",""
"Min 1x pro Woche","2009","Brandenburg","3","21","","",""
"Min 1x pro Woche","2009","Brandenburg","4","16","","",""
"Min 1x pro Woche","2009","Brandenburg","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Woche","2009","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","20","","",""
"Min 1x pro Woche","2009","Mecklenburg-Vorpommern","2","26","","",""
"Min 1x pro Woche","2009","Mecklenburg-Vorpommern","3","16","","",""
"Min 1x pro Woche","2009","Mecklenburg-Vorpommern","4","18","","",""
"Min 1x pro Woche","2009","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Woche","2009","Sachsen","1 Einkommensschwächstes Quintil","38","0.113622676899076","0.0770344809431993","0.150210872854952"
"Min 1x pro Woche","2009","Sachsen","2","46","0.105528440065904","0.0753824417427087","0.1356744383891"
"Min 1x pro Woche","2009","Sachsen","3","39","0.1145369110431","0.0803323565258413","0.148741465560359"
"Min 1x pro Woche","2009","Sachsen","4","26","","",""
"Min 1x pro Woche","2009","Sachsen","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Woche","2009","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","24","","",""
"Min 1x pro Woche","2009","Sachsen-Anhalt","2","17","","",""
"Min 1x pro Woche","2009","Sachsen-Anhalt","3","13","","",""
"Min 1x pro Woche","2009","Sachsen-Anhalt","4","11","","",""
"Min 1x pro Woche","2009","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","4","","",""
"Min 1x pro Woche","2009","Thüringen","1 Einkommensschwächstes Quintil","18","","",""
"Min 1x pro Woche","2009","Thüringen","2","22","","",""
"Min 1x pro Woche","2009","Thüringen","3","19","","",""
"Min 1x pro Woche","2009","Thüringen","4","13","","",""
"Min 1x pro Woche","2009","Thüringen","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Monat","2009","Schleswig-Holstein","1 Einkommensschwächstes Quintil","22","","",""
"Min 1x pro Monat","2009","Schleswig-Holstein","2","43","0.406301799148915","0.317307456547786","0.495296141750044"
"Min 1x pro Monat","2009","Schleswig-Holstein","3","22","","",""
"Min 1x pro Monat","2009","Schleswig-Holstein","4","33","0.42389957718641","0.331127895172144","0.516671259200676"
"Min 1x pro Monat","2009","Schleswig-Holstein","5 Einkommensstärkstes Quintil","26","","",""
"Min 1x pro Monat","2009","Hamburg","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Monat","2009","Hamburg","2","9","","",""
"Min 1x pro Monat","2009","Hamburg","3","9","","",""
"Min 1x pro Monat","2009","Hamburg","4","21","","",""
"Min 1x pro Monat","2009","Hamburg","5 Einkommensstärkstes Quintil","26","","",""
"Min 1x pro Monat","2009","Niedersachsen","1 Einkommensschwächstes Quintil","69","0.296418667035825","0.237905973374604","0.354931360697046"
"Min 1x pro Monat","2009","Niedersachsen","2","100","0.308685389816932","0.256498580120243","0.360872199513621"
"Min 1x pro Monat","2009","Niedersachsen","3","95","0.279005680647978","0.229078195809848","0.328933165486108"
"Min 1x pro Monat","2009","Niedersachsen","4","110","0.30503682368998","0.2591052346521","0.350968412727861"
"Min 1x pro Monat","2009","Niedersachsen","5 Einkommensstärkstes Quintil","102","0.281356406199933","0.23695618197113","0.325756630428736"
"Min 1x pro Monat","2009","Bremen","1 Einkommensschwächstes Quintil","6","","",""
"Min 1x pro Monat","2009","Bremen","2","4","","",""
"Min 1x pro Monat","2009","Bremen","3","3","","",""
"Min 1x pro Monat","2009","Bremen","4","11","","",""
"Min 1x pro Monat","2009","Bremen","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Monat","2009","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","175","0.31240708514077","0.273424170218547","0.351390000062992"
"Min 1x pro Monat","2009","Nordrhein-Westfalen","2","206","0.292917340178792","0.25878662618175","0.327048054175833"
"Min 1x pro Monat","2009","Nordrhein-Westfalen","3","209","0.350780604051292","0.31291048220586","0.388650725896723"
"Min 1x pro Monat","2009","Nordrhein-Westfalen","4","262","0.309845418472632","0.277900934430154","0.34178990251511"
"Min 1x pro Monat","2009","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","296","0.305298494312254","0.276361519772163","0.334235468852345"
"Min 1x pro Monat","2009","Hessen","1 Einkommensschwächstes Quintil","62","0.328730271837734","0.260295443173613","0.397165100501856"
"Min 1x pro Monat","2009","Hessen","2","73","0.419965940546394","0.348261478787098","0.491670402305691"
"Min 1x pro Monat","2009","Hessen","3","62","0.279696164009559","0.216697418099917","0.342694909919202"
"Min 1x pro Monat","2009","Hessen","4","74","0.271450039130208","0.217704200892353","0.325195877368063"
"Min 1x pro Monat","2009","Hessen","5 Einkommensstärkstes Quintil","123","0.298967056187355","0.253414462556389","0.344519649818322"
"Min 1x pro Monat","2009","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","50","0.320761480066265","0.252190501426802","0.389332458705728"
"Min 1x pro Monat","2009","Rheinland-Pfalz,Saarland","2","64","0.283662872494406","0.224366028037071","0.342959716951741"
"Min 1x pro Monat","2009","Rheinland-Pfalz,Saarland","3","53","0.306126764870836","0.238609895861961","0.373643633879711"
"Min 1x pro Monat","2009","Rheinland-Pfalz,Saarland","4","74","0.336471656281001","0.275140006071713","0.397803306490288"
"Min 1x pro Monat","2009","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","57","0.267399251929553","0.207537114929343","0.327261388929763"
"Min 1x pro Monat","2009","Baden-Württemberg","1 Einkommensschwächstes Quintil","74","0.283369021365086","0.22901019121859","0.337727851511582"
"Min 1x pro Monat","2009","Baden-Württemberg","2","99","0.285499993246122","0.236990119530939","0.334009866961306"
"Min 1x pro Monat","2009","Baden-Württemberg","3","115","0.316625203380827","0.26890482500983","0.364345581751824"
"Min 1x pro Monat","2009","Baden-Württemberg","4","199","0.336853637843546","0.297881952822329","0.375825322864764"
"Min 1x pro Monat","2009","Baden-Württemberg","5 Einkommensstärkstes Quintil","176","0.34458672733943","0.305400743430247","0.383772711248612"
"Min 1x pro Monat","2009","Bayern","1 Einkommensschwächstes Quintil","106","0.257184661770814","0.212768647440556","0.301600676101072"
"Min 1x pro Monat","2009","Bayern","2","142","0.2782900556969","0.238322764549081","0.31825734684472"
"Min 1x pro Monat","2009","Bayern","3","148","0.290169193506774","0.249398538583511","0.330939848430038"
"Min 1x pro Monat","2009","Bayern","4","173","0.290328668499897","0.253195181210021","0.327462155789773"
"Min 1x pro Monat","2009","Bayern","5 Einkommensstärkstes Quintil","176","0.239832891652188","0.207764037385798","0.271901745918577"
"Min 1x pro Monat","2009","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2009","Saarland","2","","","",""
"Min 1x pro Monat","2009","Saarland","3","","","",""
"Min 1x pro Monat","2009","Saarland","4","","","",""
"Min 1x pro Monat","2009","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2009","Berlin","1 Einkommensschwächstes Quintil","37","0.334626479375984","0.250551200844528","0.41870175790744"
"Min 1x pro Monat","2009","Berlin","2","34","0.325000416047219","0.240131457824435","0.409869374270002"
"Min 1x pro Monat","2009","Berlin","3","44","0.34980308563357","0.265522061275338","0.434084109991802"
"Min 1x pro Monat","2009","Berlin","4","48","0.220481223770862","0.157224715624779","0.283737731916944"
"Min 1x pro Monat","2009","Berlin","5 Einkommensstärkstes Quintil","37","0.320685235122187","0.246728558856255","0.394641911388119"
"Min 1x pro Monat","2009","Brandenburg","1 Einkommensschwächstes Quintil","52","0.314307443584708","0.246488052037587","0.382126835131828"
"Min 1x pro Monat","2009","Brandenburg","2","50","0.31150470161078","0.239746608037622","0.383262795183939"
"Min 1x pro Monat","2009","Brandenburg","3","46","0.277606821667519","0.212901341471186","0.342312301863852"
"Min 1x pro Monat","2009","Brandenburg","4","55","0.350089459961193","0.275712939745201","0.424465980177185"
"Min 1x pro Monat","2009","Brandenburg","5 Einkommensstärkstes Quintil","32","0.282248067273317","0.195744484548524","0.36875164999811"
"Min 1x pro Monat","2009","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","36","0.345554030530379","0.254158217296956","0.436949843763801"
"Min 1x pro Monat","2009","Mecklenburg-Vorpommern","2","35","0.306740205763712","0.225574866616093","0.387905544911332"
"Min 1x pro Monat","2009","Mecklenburg-Vorpommern","3","31","0.354505040315216","0.253986517068459","0.455023563561973"
"Min 1x pro Monat","2009","Mecklenburg-Vorpommern","4","31","0.366052230814655","0.26364352068959","0.46846094093972"
"Min 1x pro Monat","2009","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","22","","",""
"Min 1x pro Monat","2009","Sachsen","1 Einkommensschwächstes Quintil","106","0.404253214635368","0.347674019583147","0.460832409687589"
"Min 1x pro Monat","2009","Sachsen","2","114","0.263685385822374","0.220450294199024","0.306920477445724"
"Min 1x pro Monat","2009","Sachsen","3","105","0.344436326457972","0.293399003231978","0.395473649683966"
"Min 1x pro Monat","2009","Sachsen","4","70","0.333403722422925","0.271941177927598","0.394866266918252"
"Min 1x pro Monat","2009","Sachsen","5 Einkommensstärkstes Quintil","35","0.350002339869254","0.262446113411157","0.437558566327351"
"Min 1x pro Monat","2009","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","61","0.356673256186023","0.283583385222652","0.429763127149394"
"Min 1x pro Monat","2009","Sachsen-Anhalt","2","94","0.448991095121002","0.382505580654324","0.515476609587679"
"Min 1x pro Monat","2009","Sachsen-Anhalt","3","59","0.363144701000634","0.291275286533003","0.435014115468264"
"Min 1x pro Monat","2009","Sachsen-Anhalt","4","37","0.31011249311329","0.232088175657691","0.38813681056889"
"Min 1x pro Monat","2009","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","29","","",""
"Min 1x pro Monat","2009","Thüringen","1 Einkommensschwächstes Quintil","67","0.333264824814619","0.268894469917172","0.397635179712066"
"Min 1x pro Monat","2009","Thüringen","2","78","0.351235534539793","0.292298189072551","0.410172880007035"
"Min 1x pro Monat","2009","Thüringen","3","60","0.322094483517023","0.252057688616823","0.392131278417222"
"Min 1x pro Monat","2009","Thüringen","4","40","0.340837290877446","0.258074965262884","0.423599616492009"
"Min 1x pro Monat","2009","Thüringen","5 Einkommensstärkstes Quintil","21","","",""
"Seltener","2009","Schleswig-Holstein","1 Einkommensschwächstes Quintil","39","0.443759944650153","0.336225810153767","0.55129407914654"
"Seltener","2009","Schleswig-Holstein","2","55","0.421521724223378","0.332045290052419","0.510998158394338"
"Seltener","2009","Schleswig-Holstein","3","42","0.520392863448129","0.410918713417306","0.629867013478951"
"Seltener","2009","Schleswig-Holstein","4","56","0.489039578232287","0.395196882042122","0.582882274422452"
"Seltener","2009","Schleswig-Holstein","5 Einkommensstärkstes Quintil","71","0.517572020947038","0.428537783164881","0.606606258729194"
"Seltener","2009","Hamburg","1 Einkommensschwächstes Quintil","5","","",""
"Seltener","2009","Hamburg","2","24","","",""
"Seltener","2009","Hamburg","3","29","","",""
"Seltener","2009","Hamburg","4","30","0.492945155087793","0.369491319968689","0.616398990206897"
"Seltener","2009","Hamburg","5 Einkommensstärkstes Quintil","42","0.594569777276099","0.491988942296946","0.697150612255252"
"Seltener","2009","Niedersachsen","1 Einkommensschwächstes Quintil","96","0.417778763569651","0.354587452861936","0.480970074277366"
"Seltener","2009","Niedersachsen","2","127","0.432052555204373","0.376091330914419","0.488013779494327"
"Seltener","2009","Niedersachsen","3","156","0.528974292723576","0.473408587256218","0.584539998190933"
"Seltener","2009","Niedersachsen","4","197","0.494588456802191","0.444711608236422","0.544465305367959"
"Seltener","2009","Niedersachsen","5 Einkommensstärkstes Quintil","201","0.475759496009056","0.426446771357261","0.525072220660851"
"Seltener","2009","Bremen","1 Einkommensschwächstes Quintil","8","","",""
"Seltener","2009","Bremen","2","11","","",""
"Seltener","2009","Bremen","3","8","","",""
"Seltener","2009","Bremen","4","16","","",""
"Seltener","2009","Bremen","5 Einkommensstärkstes Quintil","14","","",""
"Seltener","2009","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","225","0.42155989980153","0.380025587999397","0.463094211603663"
"Seltener","2009","Nordrhein-Westfalen","2","301","0.425624676808909","0.388543882767894","0.462705470849925"
"Seltener","2009","Nordrhein-Westfalen","3","274","0.473315690033146","0.43369392533186","0.512937454734432"
"Seltener","2009","Nordrhein-Westfalen","4","402","0.528546971359485","0.494063485586965","0.563030457132006"
"Seltener","2009","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","504","0.493535227155267","0.462121072969199","0.524949381341335"
"Seltener","2009","Hessen","1 Einkommensschwächstes Quintil","60","0.35275493485343","0.283143637707305","0.422366231999555"
"Seltener","2009","Hessen","2","67","0.352348266948331","0.282946706899811","0.421749826996851"
"Seltener","2009","Hessen","3","92","0.519842965747374","0.449720283636939","0.589965647857809"
"Seltener","2009","Hessen","4","137","0.48336334334557","0.42296852472511","0.54375816196603"
"Seltener","2009","Hessen","5 Einkommensstärkstes Quintil","201","0.539513337035003","0.489917885461637","0.589108788608369"
"Seltener","2009","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","75","0.402589381682571","0.330544071306458","0.474634692058683"
"Seltener","2009","Rheinland-Pfalz,Saarland","2","99","0.445927635739629","0.380541293637749","0.511313977841508"
"Seltener","2009","Rheinland-Pfalz,Saarland","3","83","0.468700929206626","0.395597287701693","0.541804570711559"
"Seltener","2009","Rheinland-Pfalz,Saarland","4","105","0.473719445261189","0.408908264242345","0.538530626280032"
"Seltener","2009","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","101","0.463820799679048","0.396372883722151","0.531268715635946"
"Seltener","2009","Baden-Württemberg","1 Einkommensschwächstes Quintil","108","0.375817866613298","0.317393971810566","0.43424176141603"
"Seltener","2009","Baden-Württemberg","2","155","0.447903414708022","0.394493031801755","0.501313797614288"
"Seltener","2009","Baden-Württemberg","3","149","0.404386041545887","0.354038047692817","0.454734035398957"
"Seltener","2009","Baden-Württemberg","4","255","0.460670640544034","0.419570229453494","0.501771051634573"
"Seltener","2009","Baden-Württemberg","5 Einkommensstärkstes Quintil","266","0.450457789402116","0.409432519594467","0.491483059209765"
"Seltener","2009","Bayern","1 Einkommensschwächstes Quintil","148","0.426740409938681","0.376479057495264","0.477001762382097"
"Seltener","2009","Bayern","2","225","0.435243083557547","0.391027919167198","0.479458247947897"
"Seltener","2009","Bayern","3","228","0.478882493862019","0.434005172518011","0.523759815206026"
"Seltener","2009","Bayern","4","296","0.506739657994714","0.465839716039183","0.547639599950245"
"Seltener","2009","Bayern","5 Einkommensstärkstes Quintil","350","0.512912482728633","0.475372015864791","0.550452949592475"
"Seltener","2009","Saarland","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2009","Saarland","2","","","",""
"Seltener","2009","Saarland","3","","","",""
"Seltener","2009","Saarland","4","","","",""
"Seltener","2009","Saarland","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2009","Berlin","1 Einkommensschwächstes Quintil","57","0.407648444300788","0.320092009919781","0.495204878681796"
"Seltener","2009","Berlin","2","58","0.443715780116271","0.353692264846934","0.533739295385608"
"Seltener","2009","Berlin","3","49","0.386769505020309","0.300703128449691","0.472835881590927"
"Seltener","2009","Berlin","4","89","0.574232817085026","0.498786817790427","0.649678816379626"
"Seltener","2009","Berlin","5 Einkommensstärkstes Quintil","86","0.473823342640138","0.39470514402861","0.552941541251665"
"Seltener","2009","Brandenburg","1 Einkommensschwächstes Quintil","90","0.449953116233428","0.377276395236641","0.522629837230215"
"Seltener","2009","Brandenburg","2","69","0.382609479545112","0.307300642490575","0.457918316599648"
"Seltener","2009","Brandenburg","3","99","0.497783221150907","0.425538700227766","0.570027742074049"
"Seltener","2009","Brandenburg","4","80","0.508253218197793","0.430300658709593","0.586205777685993"
"Seltener","2009","Brandenburg","5 Einkommensstärkstes Quintil","61","0.630279355926309","0.537503533458161","0.723055178394457"
"Seltener","2009","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","39","0.426647574324134","0.331592153495791","0.521702995152477"
"Seltener","2009","Mecklenburg-Vorpommern","2","53","0.331530060066867","0.248671068039698","0.414389052094036"
"Seltener","2009","Mecklenburg-Vorpommern","3","35","0.381884259792835","0.279792839591889","0.483975679993781"
"Seltener","2009","Mecklenburg-Vorpommern","4","33","0.418273600475963","0.313409160442737","0.523138040509189"
"Seltener","2009","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","38","0.476160886486666","0.356573187366223","0.59574858560711"
"Seltener","2009","Sachsen","1 Einkommensschwächstes Quintil","109","0.357380920260313","0.302129727373731","0.412632113146896"
"Seltener","2009","Sachsen","2","190","0.487580350947566","0.438535024639002","0.53662567725613"
"Seltener","2009","Sachsen","3","156","0.426486291857003","0.373367227832503","0.479605355881502"
"Seltener","2009","Sachsen","4","115","0.507637941167336","0.442458114981989","0.572817767352684"
"Seltener","2009","Sachsen","5 Einkommensstärkstes Quintil","69","0.600895119545116","0.510999501417926","0.690790737672306"
"Seltener","2009","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","68","0.431231171005008","0.355664709664647","0.506797632345369"
"Seltener","2009","Sachsen-Anhalt","2","92","0.432533718731745","0.366310714912713","0.498756722550776"
"Seltener","2009","Sachsen-Anhalt","3","83","0.459245777512334","0.384771480374799","0.533720074649869"
"Seltener","2009","Sachsen-Anhalt","4","78","0.572392996834146","0.488938303192501","0.655847690475791"
"Seltener","2009","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","44","0.66868099611899","0.566177602156054","0.771184390081927"
"Seltener","2009","Thüringen","1 Einkommensschwächstes Quintil","96","0.454664241119254","0.38666690980218","0.522661572436328"
"Seltener","2009","Thüringen","2","124","0.459690936365914","0.398158810813318","0.521223061918509"
"Seltener","2009","Thüringen","3","71","0.396848552519504","0.323519576017816","0.470177529021192"
"Seltener","2009","Thüringen","4","57","0.449472013879731","0.362615209468132","0.536328818291331"
"Seltener","2009","Thüringen","5 Einkommensstärkstes Quintil","36","0.499369520517499","0.37389578358966","0.624843257445338"
"Nie","2009","Schleswig-Holstein","1 Einkommensschwächstes Quintil","15","","",""
"Nie","2009","Schleswig-Holstein","2","12","","",""
"Nie","2009","Schleswig-Holstein","3","10","","",""
"Nie","2009","Schleswig-Holstein","4","16","","",""
"Nie","2009","Schleswig-Holstein","5 Einkommensstärkstes Quintil","18","","",""
"Nie","2009","Hamburg","1 Einkommensschwächstes Quintil","2","","",""
"Nie","2009","Hamburg","2","8","","",""
"Nie","2009","Hamburg","3","9","","",""
"Nie","2009","Hamburg","4","7","","",""
"Nie","2009","Hamburg","5 Einkommensstärkstes Quintil","7","","",""
"Nie","2009","Niedersachsen","1 Einkommensschwächstes Quintil","36","0.123439172157871","0.0812930431722129","0.165585301143529"
"Nie","2009","Niedersachsen","2","34","0.138658679255836","0.0996172225339391","0.177700135977733"
"Nie","2009","Niedersachsen","3","24","","",""
"Nie","2009","Niedersachsen","4","39","0.101806542024269","0.0716398822230358","0.131973201825502"
"Nie","2009","Niedersachsen","5 Einkommensstärkstes Quintil","48","0.145432392718162","0.110622413168337","0.180242372267988"
"Nie","2009","Bremen","1 Einkommensschwächstes Quintil","","","",""
"Nie","2009","Bremen","2","5","","",""
"Nie","2009","Bremen","3","7","","",""
"Nie","2009","Bremen","4","3","","",""
"Nie","2009","Bremen","5 Einkommensstärkstes Quintil","2","","",""
"Nie","2009","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","95","0.175514444068559","0.143518411257572","0.207510476879545"
"Nie","2009","Nordrhein-Westfalen","2","117","0.193949814837169","0.164297168019944","0.223602461654394"
"Nie","2009","Nordrhein-Westfalen","3","77","0.119502070130807","0.0937604985848638","0.14524364167675"
"Nie","2009","Nordrhein-Westfalen","4","64","0.0682655787150497","0.0508436148358702","0.0856875425942292"
"Nie","2009","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","100","0.104318378491228","0.0851118481658615","0.123524908816594"
"Nie","2009","Hessen","1 Einkommensschwächstes Quintil","34","0.163266628980413","0.109420924724348","0.217112333236477"
"Nie","2009","Hessen","2","23","","",""
"Nie","2009","Hessen","3","19","","",""
"Nie","2009","Hessen","4","18","","",""
"Nie","2009","Hessen","5 Einkommensstärkstes Quintil","32","0.0908951032213645","0.0622922425678083","0.119497963874921"
"Nie","2009","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","30","0.147815371047324","0.0956761261737323","0.199954615920916"
"Nie","2009","Rheinland-Pfalz,Saarland","2","30","0.135330344394706","0.0903322309316495","0.180328457857763"
"Nie","2009","Rheinland-Pfalz,Saarland","3","24","","",""
"Nie","2009","Rheinland-Pfalz,Saarland","4","24","","",""
"Nie","2009","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","27","","",""
"Nie","2009","Baden-Württemberg","1 Einkommensschwächstes Quintil","38","0.17839910181011","0.132217083193177","0.224581120427043"
"Nie","2009","Baden-Württemberg","2","40","0.158873312424322","0.11961043214112","0.198136192707525"
