"pli0095_h","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2002","Hauptschule","Westdeutschland","","","",""
"Seltener","2002","Hauptschule","Ostdeutschland","","","",""
"Seltener","2002","Realschule","Westdeutschland","","","",""
"Seltener","2002","Realschule","Ostdeutschland","","","",""
"Seltener","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2002","AkademikerIn","Westdeutschland","","","",""
"Seltener","2002","AkademikerIn","Ostdeutschland","","","",""
"Nie","2002","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2002","Hauptschule","Westdeutschland","","","",""
"Nie","2002","Hauptschule","Ostdeutschland","","","",""
"Nie","2002","Realschule","Westdeutschland","","","",""
"Nie","2002","Realschule","Ostdeutschland","","","",""
"Nie","2002","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2002","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2002","AkademikerIn","Westdeutschland","","","",""
"Nie","2002","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2003","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2003","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2003","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2003","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2003","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2003","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2003","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2003","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2003","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2003","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2003","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2003","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2003","Hauptschule","Westdeutschland","","","",""
"Seltener","2003","Hauptschule","Ostdeutschland","","","",""
"Seltener","2003","Realschule","Westdeutschland","","","",""
"Seltener","2003","Realschule","Ostdeutschland","","","",""
"Seltener","2003","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2003","AkademikerIn","Westdeutschland","","","",""
"Seltener","2003","AkademikerIn","Ostdeutschland","","","",""
"Nie","2003","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2003","Hauptschule","Westdeutschland","","","",""
"Nie","2003","Hauptschule","Ostdeutschland","","","",""
"Nie","2003","Realschule","Westdeutschland","","","",""
"Nie","2003","Realschule","Ostdeutschland","","","",""
"Nie","2003","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2003","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2003","AkademikerIn","Westdeutschland","","","",""
"Nie","2003","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2004","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2004","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2004","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2004","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2004","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2004","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2004","Hauptschule","Westdeutschland","","","",""
"Seltener","2004","Hauptschule","Ostdeutschland","","","",""
"Seltener","2004","Realschule","Westdeutschland","","","",""
"Seltener","2004","Realschule","Ostdeutschland","","","",""
"Seltener","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2004","AkademikerIn","Westdeutschland","","","",""
"Seltener","2004","AkademikerIn","Ostdeutschland","","","",""
"Nie","2004","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2004","Hauptschule","Westdeutschland","","","",""
"Nie","2004","Hauptschule","Ostdeutschland","","","",""
"Nie","2004","Realschule","Westdeutschland","","","",""
"Nie","2004","Realschule","Ostdeutschland","","","",""
"Nie","2004","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2004","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2004","AkademikerIn","Westdeutschland","","","",""
"Nie","2004","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Westdeutschland","106","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Min 1x pro Woche","2005","Hauptschule","Westdeutschland","801","0.127216355186987","0.1189513825927","0.135481327781274"
"Min 1x pro Woche","2005","Hauptschule","Ostdeutschland","150","","",""
"Min 1x pro Woche","2005","Realschule","Westdeutschland","419","0.118422203383959","0.107737661482433","0.129106745285485"
"Min 1x pro Woche","2005","Realschule","Ostdeutschland","223","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Westdeutschland","218","","",""
"Min 1x pro Woche","2005","(Fach-)Abitur","Ostdeutschland","50","0.153634391878722","0.117983118823897","0.189285664933547"
"Min 1x pro Woche","2005","AkademikerIn","Westdeutschland","284","","",""
"Min 1x pro Woche","2005","AkademikerIn","Ostdeutschland","104","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Westdeutschland","242","","",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","Ostdeutschland","49","0.314177095233437","0.243350009657729","0.385004180809144"
"Min 1x pro Monat","2005","Hauptschule","Westdeutschland","1861","","",""
"Min 1x pro Monat","2005","Hauptschule","Ostdeutschland","309","0.220561895693594","0.197847605720201","0.243276185666987"
"Min 1x pro Monat","2005","Realschule","Westdeutschland","1119","","",""
"Min 1x pro Monat","2005","Realschule","Ostdeutschland","663","0.364183446471997","0.342190508847927","0.386176384096067"
"Min 1x pro Monat","2005","(Fach-)Abitur","Westdeutschland","687","0.371859948336282","0.35008257631279","0.393637320359774"
"Min 1x pro Monat","2005","(Fach-)Abitur","Ostdeutschland","168","","",""
"Min 1x pro Monat","2005","AkademikerIn","Westdeutschland","850","0.289187503862795","0.272694799981592","0.305680207743997"
"Min 1x pro Monat","2005","AkademikerIn","Ostdeutschland","386","0.302345933847152","0.276844699581431","0.327847168112874"
"Seltener","2005","(noch) kein Abschluss","Westdeutschland","294","","",""
"Seltener","2005","(noch) kein Abschluss","Ostdeutschland","84","0.469468734567625","0.393319604249531","0.545617864885718"
"Seltener","2005","Hauptschule","Westdeutschland","2600","","",""
"Seltener","2005","Hauptschule","Ostdeutschland","595","0.447153459167569","0.419915554101876","0.474391364233262"
"Seltener","2005","Realschule","Westdeutschland","1692","","",""
"Seltener","2005","Realschule","Ostdeutschland","869","0.454318764606117","0.43156218044136","0.477075348770874"
"Seltener","2005","(Fach-)Abitur","Westdeutschland","868","0.443527242508377","0.421141596636512","0.465912888380243"
"Seltener","2005","(Fach-)Abitur","Ostdeutschland","158","","",""
"Seltener","2005","AkademikerIn","Westdeutschland","1498","","",""
"Seltener","2005","AkademikerIn","Ostdeutschland","689","0.535534341182249","0.507842008713672","0.563226673650827"
"Nie","2005","(noch) kein Abschluss","Westdeutschland","93","0.144398552532814","0.118987561864479","0.16980954320115"
"Nie","2005","(noch) kein Abschluss","Ostdeutschland","11","","",""
"Nie","2005","Hauptschule","Westdeutschland","982","0.174152534570022","0.164745960844987","0.183559108295056"
"Nie","2005","Hauptschule","Ostdeutschland","226","","",""
"Nie","2005","Realschule","Westdeutschland","283","","",""
"Nie","2005","Realschule","Ostdeutschland","84","0.0469569953064888","0.0372883946005208","0.0566255960124569"
"Nie","2005","(Fach-)Abitur","Westdeutschland","119","","",""
"Nie","2005","(Fach-)Abitur","Ostdeutschland","17","","",""
"Nie","2005","AkademikerIn","Westdeutschland","271","","",""
"Nie","2005","AkademikerIn","Ostdeutschland","67","0.0588341970546799","0.0457683655093653","0.0719000285999945"
"Min 1x pro Woche","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2006","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2006","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2006","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2006","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2006","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2006","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2006","Hauptschule","Westdeutschland","","","",""
"Seltener","2006","Hauptschule","Ostdeutschland","","","",""
"Seltener","2006","Realschule","Westdeutschland","","","",""
"Seltener","2006","Realschule","Ostdeutschland","","","",""
"Seltener","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2006","AkademikerIn","Westdeutschland","","","",""
"Seltener","2006","AkademikerIn","Ostdeutschland","","","",""
"Nie","2006","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2006","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2006","Hauptschule","Westdeutschland","","","",""
"Nie","2006","Hauptschule","Ostdeutschland","","","",""
"Nie","2006","Realschule","Westdeutschland","","","",""
"Nie","2006","Realschule","Ostdeutschland","","","",""
"Nie","2006","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2006","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2006","AkademikerIn","Westdeutschland","","","",""
"Nie","2006","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","Westdeutschland","75","0.147321205098299","0.114683143873945","0.179959266322652"
"Min 1x pro Woche","2007","(noch) kein Abschluss","Ostdeutschland","18","","",""
"Min 1x pro Woche","2007","Hauptschule","Westdeutschland","822","0.127697072621382","0.119268971355905","0.13612517388686"
"Min 1x pro Woche","2007","Hauptschule","Ostdeutschland","148","","",""
"Min 1x pro Woche","2007","Realschule","Westdeutschland","444","0.12442950590501","0.11358546007838","0.13527355173164"
"Min 1x pro Woche","2007","Realschule","Ostdeutschland","218","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Westdeutschland","242","","",""
"Min 1x pro Woche","2007","(Fach-)Abitur","Ostdeutschland","43","0.102376030044672","0.0722901894320628","0.132461870657281"
"Min 1x pro Woche","2007","AkademikerIn","Westdeutschland","346","0.0976855415796528","0.0871886451192136","0.108182438040092"
"Min 1x pro Woche","2007","AkademikerIn","Ostdeutschland","139","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Westdeutschland","135","","",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","Ostdeutschland","38","0.392486289958559","0.297255433269211","0.487717146647908"
"Min 1x pro Monat","2007","Hauptschule","Westdeutschland","1746","","",""
"Min 1x pro Monat","2007","Hauptschule","Ostdeutschland","338","0.265838265755513","0.241464477529518","0.290212053981508"
"Min 1x pro Monat","2007","Realschule","Westdeutschland","1209","","",""
"Min 1x pro Monat","2007","Realschule","Ostdeutschland","664","0.376102211707458","0.353841378881838","0.398363044533078"
"Min 1x pro Monat","2007","(Fach-)Abitur","Westdeutschland","686","0.351792102389403","0.330651358882369","0.372932845896436"
"Min 1x pro Monat","2007","(Fach-)Abitur","Ostdeutschland","179","","",""
"Min 1x pro Monat","2007","AkademikerIn","Westdeutschland","879","0.29128122727745","0.275216993077066","0.307345461477834"
"Min 1x pro Monat","2007","AkademikerIn","Ostdeutschland","405","0.312115141318378","0.286859167279361","0.337371115357395"
"Seltener","2007","(noch) kein Abschluss","Westdeutschland","170","","",""
"Seltener","2007","(noch) kein Abschluss","Ostdeutschland","35","0.322149646098274","0.231015076476616","0.413284215719933"
"Seltener","2007","Hauptschule","Westdeutschland","2478","","",""
"Seltener","2007","Hauptschule","Ostdeutschland","514","0.386118881052552","0.359257949444469","0.412979812660635"
"Seltener","2007","Realschule","Westdeutschland","1584","","",""
"Seltener","2007","Realschule","Ostdeutschland","814","0.438051975438975","0.415251566442176","0.460852384435774"
"Seltener","2007","(Fach-)Abitur","Westdeutschland","878","0.445506629955371","0.423502949975222","0.46751030993552"
"Seltener","2007","(Fach-)Abitur","Ostdeutschland","154","","",""
"Seltener","2007","AkademikerIn","Westdeutschland","1539","","",""
"Seltener","2007","AkademikerIn","Ostdeutschland","674","0.513680915119954","0.486437835449706","0.540923994790202"
"Nie","2007","(noch) kein Abschluss","Westdeutschland","73","0.187508525061881","0.151565145813037","0.223451904310725"
"Nie","2007","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Nie","2007","Hauptschule","Westdeutschland","978","0.176777854432652","0.167144488423543","0.186411220441761"
"Nie","2007","Hauptschule","Ostdeutschland","262","","",""
"Nie","2007","Realschule","Westdeutschland","322","0.097540525699952","0.087793087344676","0.107287964055228"
"Nie","2007","Realschule","Ostdeutschland","123","","",""
"Nie","2007","(Fach-)Abitur","Westdeutschland","154","","",""
"Nie","2007","(Fach-)Abitur","Ostdeutschland","14","","",""
"Nie","2007","AkademikerIn","Westdeutschland","309","0.104068554318843","0.0932725273294029","0.114864581308283"
"Nie","2007","AkademikerIn","Ostdeutschland","75","0.0595941781279209","0.0466906521500021","0.0724977041058398"
"Min 1x pro Woche","2008","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2008","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2008","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2008","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2008","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2008","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2008","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2008","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2008","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2008","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2008","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2008","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2008","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2008","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2008","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2008","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2008","Hauptschule","Westdeutschland","","","",""
"Seltener","2008","Hauptschule","Ostdeutschland","","","",""
"Seltener","2008","Realschule","Westdeutschland","","","",""
"Seltener","2008","Realschule","Ostdeutschland","","","",""
"Seltener","2008","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2008","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2008","AkademikerIn","Westdeutschland","","","",""
"Seltener","2008","AkademikerIn","Ostdeutschland","","","",""
"Nie","2008","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2008","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2008","Hauptschule","Westdeutschland","","","",""
"Nie","2008","Hauptschule","Ostdeutschland","","","",""
"Nie","2008","Realschule","Westdeutschland","","","",""
"Nie","2008","Realschule","Ostdeutschland","","","",""
"Nie","2008","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2008","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2008","AkademikerIn","Westdeutschland","","","",""
"Nie","2008","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","Westdeutschland","55","0.112707855500262","0.0820226934600159","0.143393017540508"
"Min 1x pro Woche","2009","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Min 1x pro Woche","2009","Hauptschule","Westdeutschland","521","0.10875958717815","0.100180383823774","0.117338790532526"
"Min 1x pro Woche","2009","Hauptschule","Ostdeutschland","135","","",""
"Min 1x pro Woche","2009","Realschule","Westdeutschland","331","0.0999553521189094","0.0894324323237723","0.110478271914046"
"Min 1x pro Woche","2009","Realschule","Ostdeutschland","179","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","Westdeutschland","181","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","Ostdeutschland","48","0.127947188238656","0.0927509046638741","0.163143471813437"
"Min 1x pro Woche","2009","AkademikerIn","Westdeutschland","266","","",""
"Min 1x pro Woche","2009","AkademikerIn","Ostdeutschland","105","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","Westdeutschland","145","","",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","Ostdeutschland","29","","",""
"Min 1x pro Monat","2009","Hauptschule","Westdeutschland","1410","","",""
"Min 1x pro Monat","2009","Hauptschule","Ostdeutschland","260","","",""
"Min 1x pro Monat","2009","Realschule","Westdeutschland","1021","","",""
"Min 1x pro Monat","2009","Realschule","Ostdeutschland","599","0.392965080862953","0.369462870170891","0.416467291555015"
"Min 1x pro Monat","2009","(Fach-)Abitur","Westdeutschland","581","0.333269228877066","0.310517698163364","0.356020759590769"
"Min 1x pro Monat","2009","(Fach-)Abitur","Ostdeutschland","133","","",""
"Min 1x pro Monat","2009","AkademikerIn","Westdeutschland","795","0.279885801861125","0.263286644123225","0.296484959599025"
"Min 1x pro Monat","2009","AkademikerIn","Ostdeutschland","395","0.315063597575337","0.288812980589188","0.341314214561485"
"Seltener","2009","(noch) kein Abschluss","Westdeutschland","146","","",""
"Seltener","2009","(noch) kein Abschluss","Ostdeutschland","28","","",""
"Seltener","2009","Hauptschule","Westdeutschland","2300","","",""
"Seltener","2009","Hauptschule","Ostdeutschland","507","0.430854930040534","0.4017887687062","0.459921091374867"
"Seltener","2009","Realschule","Westdeutschland","1496","","",""
"Seltener","2009","Realschule","Ostdeutschland","787","0.443953857822973","0.420045528403044","0.467862187242902"
"Seltener","2009","(Fach-)Abitur","Westdeutschland","773","0.466347863790782","0.442269782010644","0.49042594557092"
"Seltener","2009","(Fach-)Abitur","Ostdeutschland","145","","",""
"Seltener","2009","AkademikerIn","Westdeutschland","1463","","",""
"Seltener","2009","AkademikerIn","Ostdeutschland","633","0.524635564251258","0.496415533377311","0.552855595125205"
"Nie","2009","(noch) kein Abschluss","Westdeutschland","62","0.204604158157475","0.165460005594125","0.243748310720824"
"Nie","2009","(noch) kein Abschluss","Ostdeutschland","4","0.0496480294431825","-0.000877650226285422","0.10017370911265"
"Nie","2009","Hauptschule","Westdeutschland","828","0.168912817280719","0.158588285953841","0.179237348607596"
"Nie","2009","Hauptschule","Ostdeutschland","213","","",""
"Nie","2009","Realschule","Westdeutschland","273","","",""
"Nie","2009","Realschule","Ostdeutschland","94","0.0567973501478405","0.0456597546386209","0.06793494565706"
"Nie","2009","(Fach-)Abitur","Westdeutschland","114","","",""
"Nie","2009","(Fach-)Abitur","Ostdeutschland","20","","",""
"Nie","2009","AkademikerIn","Westdeutschland","286","","",""
"Nie","2009","AkademikerIn","Ostdeutschland","70","0.0610691982038444","0.0475377842697388","0.0746006121379501"
"Min 1x pro Woche","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Woche","2010","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","Realschule","Westdeutschland","","","",""
"Min 1x pro Woche","2010","Realschule","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Woche","2010","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Woche","2010","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","Hauptschule","Westdeutschland","","","",""
"Min 1x pro Monat","2010","Hauptschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","Realschule","Westdeutschland","","","",""
"Min 1x pro Monat","2010","Realschule","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Min 1x pro Monat","2010","AkademikerIn","Westdeutschland","","","",""
"Min 1x pro Monat","2010","AkademikerIn","Ostdeutschland","","","",""
"Seltener","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Seltener","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Seltener","2010","Hauptschule","Westdeutschland","","","",""
"Seltener","2010","Hauptschule","Ostdeutschland","","","",""
"Seltener","2010","Realschule","Westdeutschland","","","",""
"Seltener","2010","Realschule","Ostdeutschland","","","",""
"Seltener","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Seltener","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Seltener","2010","AkademikerIn","Westdeutschland","","","",""
"Seltener","2010","AkademikerIn","Ostdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2010","Hauptschule","Westdeutschland","","","",""
"Nie","2010","Hauptschule","Ostdeutschland","","","",""
"Nie","2010","Realschule","Westdeutschland","","","",""
"Nie","2010","Realschule","Ostdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2010","AkademikerIn","Westdeutschland","","","",""
"Nie","2010","AkademikerIn","Ostdeutschland","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","Westdeutschland","151","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","Ostdeutschland","21","","",""
"Min 1x pro Woche","2011","Hauptschule","Westdeutschland","1019","","",""
"Min 1x pro Woche","2011","Hauptschule","Ostdeutschland","185","","",""
"Min 1x pro Woche","2011","Realschule","Westdeutschland","766","0.122862772165229","0.11408746377055","0.131638080559908"
"Min 1x pro Woche","2011","Realschule","Ostdeutschland","351","0.147187470716803","0.133368375566963","0.161006565866644"
"Min 1x pro Woche","2011","(Fach-)Abitur","Westdeutschland","420","0.133013813870628","0.120975800160823","0.145051827580433"
"Min 1x pro Woche","2011","(Fach-)Abitur","Ostdeutschland","88","0.155960054759254","0.126122576677689","0.185797532840818"
"Min 1x pro Woche","2011","AkademikerIn","Westdeutschland","462","0.0971103955057407","0.0885858072853449","0.105634983726137"
"Min 1x pro Woche","2011","AkademikerIn","Ostdeutschland","165","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","Westdeutschland","255","","",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","Ostdeutschland","35","0.351108051987359","0.258019989450747","0.444196114523971"
"Min 1x pro Monat","2011","Hauptschule","Westdeutschland","2144","","",""
"Min 1x pro Monat","2011","Hauptschule","Ostdeutschland","373","0.264614058944155","0.241440507727536","0.287787610160774"
"Min 1x pro Monat","2011","Realschule","Westdeutschland","1817","","",""
"Min 1x pro Monat","2011","Realschule","Ostdeutschland","945","0.370050075499235","0.351217892640498","0.388882258357972"
"Min 1x pro Monat","2011","(Fach-)Abitur","Westdeutschland","1103","","",""
"Min 1x pro Monat","2011","(Fach-)Abitur","Ostdeutschland","234","","",""
"Min 1x pro Monat","2011","AkademikerIn","Westdeutschland","1436","","",""
"Min 1x pro Monat","2011","AkademikerIn","Ostdeutschland","498","0.306815163035649","0.283908241863899","0.329722084207399"
"Seltener","2011","(noch) kein Abschluss","Westdeutschland","289","","",""
"Seltener","2011","(noch) kein Abschluss","Ostdeutschland","34","0.363532475645043","0.269722907754329","0.457342043535757"
"Seltener","2011","Hauptschule","Westdeutschland","3122","0.44719572130094","0.435931122738789","0.45846031986309"
"Seltener","2011","Hauptschule","Ostdeutschland","573","0.422205232982412","0.39625883463514","0.448151631329683"
