"pli0095_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","1998","Hauptschule","Bayern","","","",""
"Nie","1998","Hauptschule","Saarland","","","",""
"Nie","1998","Hauptschule","Berlin","","","",""
"Nie","1998","Hauptschule","Brandenburg","","","",""
"Nie","1998","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","1998","Hauptschule","Sachsen","","","",""
"Nie","1998","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","1998","Hauptschule","Thueringen","","","",""
"Nie","1998","Realschule","Schleswig-Holstein","","","",""
"Nie","1998","Realschule","Hamburg","","","",""
"Nie","1998","Realschule","Niedersachsen","","","",""
"Nie","1998","Realschule","Bremen","","","",""
"Nie","1998","Realschule","Nordrhein-Westfalen","","","",""
"Nie","1998","Realschule","Hessen","","","",""
"Nie","1998","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","1998","Realschule","Baden-Wuerttemberg","","","",""
"Nie","1998","Realschule","Bayern","","","",""
"Nie","1998","Realschule","Saarland","","","",""
"Nie","1998","Realschule","Berlin","","","",""
"Nie","1998","Realschule","Brandenburg","","","",""
"Nie","1998","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","1998","Realschule","Sachsen","","","",""
"Nie","1998","Realschule","Sachsen-Anhalt","","","",""
"Nie","1998","Realschule","Thueringen","","","",""
"Nie","1998","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","1998","(Fach-)Abitur","Hamburg","","","",""
"Nie","1998","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","1998","(Fach-)Abitur","Bremen","","","",""
"Nie","1998","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","1998","(Fach-)Abitur","Hessen","","","",""
"Nie","1998","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","1998","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nie","1998","(Fach-)Abitur","Bayern","","","",""
"Nie","1998","(Fach-)Abitur","Saarland","","","",""
"Nie","1998","(Fach-)Abitur","Berlin","","","",""
"Nie","1998","(Fach-)Abitur","Brandenburg","","","",""
"Nie","1998","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","1998","(Fach-)Abitur","Sachsen","","","",""
"Nie","1998","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","1998","(Fach-)Abitur","Thueringen","","","",""
"Nie","1998","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","1998","AkademikerIn","Hamburg","","","",""
"Nie","1998","AkademikerIn","Niedersachsen","","","",""
"Nie","1998","AkademikerIn","Bremen","","","",""
"Nie","1998","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","1998","AkademikerIn","Hessen","","","",""
"Nie","1998","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","1998","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","1998","AkademikerIn","Bayern","","","",""
"Nie","1998","AkademikerIn","Saarland","","","",""
"Nie","1998","AkademikerIn","Berlin","","","",""
"Nie","1998","AkademikerIn","Brandenburg","","","",""
"Nie","1998","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","1998","AkademikerIn","Sachsen","","","",""
"Nie","1998","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","1998","AkademikerIn","Thueringen","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Hamburg","1","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Niedersachsen","9","0.121064657075077","0.0398677664634972","0.202261547686656"
"Min 1x pro Woche","1999","(noch) kein Abschluss","Bremen","1","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Nordrhein-Westfalen","24","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Hessen","9","0.176215988103093","0.0882102120538089","0.264221764152376"
"Min 1x pro Woche","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.0777836378518095","-0.00521646534961777","0.160783741053237"
"Min 1x pro Woche","1999","(noch) kein Abschluss","Baden-Wuerttemberg","19","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Bayern","8","0.0903318113741046","0.0241187441997908","0.156544878548418"
"Min 1x pro Woche","1999","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Berlin","2","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Brandenburg","1","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","Sachsen","6","0.196886923287748","0.0704560675030859","0.32331777907241"
"Min 1x pro Woche","1999","(noch) kein Abschluss","Sachsen-Anhalt","4","0.167784648064171","0.0182862832996962","0.317283012828646"
"Min 1x pro Woche","1999","(noch) kein Abschluss","Thueringen","4","0.255181140094798","0.0641154477136479","0.446246832475947"
"Min 1x pro Woche","1999","Hauptschule","Schleswig-Holstein","17","","",""
"Min 1x pro Woche","1999","Hauptschule","Hamburg","5","0.108364000991343","0.0350208002940879","0.181707201688599"
"Min 1x pro Woche","1999","Hauptschule","Niedersachsen","61","0.10469058610259","0.0786505716124919","0.130730600592688"
"Min 1x pro Woche","1999","Hauptschule","Bremen","7","0.167852947289611","0.0561464617198173","0.279559432859405"
"Min 1x pro Woche","1999","Hauptschule","Nordrhein-Westfalen","133","","",""
"Min 1x pro Woche","1999","Hauptschule","Hessen","69","0.144662097880742","0.110778138029904","0.178546057731581"
"Min 1x pro Woche","1999","Hauptschule","Rheinland-Pfalz,Saarland","45","0.096119336359361","0.0694716141876478","0.122767058531074"
"Min 1x pro Woche","1999","Hauptschule","Baden-Wuerttemberg","129","","",""
"Min 1x pro Woche","1999","Hauptschule","Bayern","113","","",""
"Min 1x pro Woche","1999","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","1999","Hauptschule","Berlin","21","","",""
"Min 1x pro Woche","1999","Hauptschule","Brandenburg","19","","",""
"Min 1x pro Woche","1999","Hauptschule","Mecklenburg-Vorpommern","15","","",""
"Min 1x pro Woche","1999","Hauptschule","Sachsen","34","0.0890966641251336","0.0592510213169785","0.118942306933289"
"Min 1x pro Woche","1999","Hauptschule","Sachsen-Anhalt","24","","",""
"Min 1x pro Woche","1999","Hauptschule","Thueringen","21","","",""
"Min 1x pro Woche","1999","Realschule","Schleswig-Holstein","5","0.0495953462623351","0.00449002004133423","0.094700672483336"
"Min 1x pro Woche","1999","Realschule","Hamburg","5","0.229821160169652","0.0681054491297963","0.391536871209508"
"Min 1x pro Woche","1999","Realschule","Niedersachsen","32","0.0998179110176548","0.0662867705186363","0.133349051516673"
"Min 1x pro Woche","1999","Realschule","Bremen","2","","",""
"Min 1x pro Woche","1999","Realschule","Nordrhein-Westfalen","50","0.101829104379201","0.0757099009720548","0.127948307786348"
"Min 1x pro Woche","1999","Realschule","Hessen","19","","",""
"Min 1x pro Woche","1999","Realschule","Rheinland-Pfalz,Saarland","10","","",""
"Min 1x pro Woche","1999","Realschule","Baden-Wuerttemberg","30","0.136994240179746","0.0963555459387105","0.177632934420781"
"Min 1x pro Woche","1999","Realschule","Bayern","38","0.103395100095808","0.0727011541426921","0.134089046048924"
"Min 1x pro Woche","1999","Realschule","Saarland","","","",""
"Min 1x pro Woche","1999","Realschule","Berlin","19","","",""
"Min 1x pro Woche","1999","Realschule","Brandenburg","22","","",""
"Min 1x pro Woche","1999","Realschule","Mecklenburg-Vorpommern","20","","",""
"Min 1x pro Woche","1999","Realschule","Sachsen","36","0.0888311704668809","0.0620958384380202","0.115566502495742"
"Min 1x pro Woche","1999","Realschule","Sachsen-Anhalt","28","","",""
"Min 1x pro Woche","1999","Realschule","Thueringen","20","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Hamburg","2","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Niedersachsen","9","0.0636748401129383","0.0176244311360234","0.109725249089853"
"Min 1x pro Woche","1999","(Fach-)Abitur","Bremen","1","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Nordrhein-Westfalen","31","0.090887583152849","0.0589406650265137","0.122834501279184"
"Min 1x pro Woche","1999","(Fach-)Abitur","Hessen","4","0.0792784489548138","0.0234611826143602","0.135095715295267"
"Min 1x pro Woche","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","4","0.10153156612486","0.0132858181590084","0.189777314090711"
"Min 1x pro Woche","1999","(Fach-)Abitur","Baden-Wuerttemberg","18","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Bayern","14","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Berlin","7","0.115920773411785","0.0213301732976714","0.210511373525899"
"Min 1x pro Woche","1999","(Fach-)Abitur","Brandenburg","7","0.396380736468669","0.208362821296189","0.584398651641149"
"Min 1x pro Woche","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Sachsen","3","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","Sachsen-Anhalt","7","0.26103717558449","0.119519819852042","0.402554531316938"
"Min 1x pro Woche","1999","(Fach-)Abitur","Thueringen","3","","",""
"Min 1x pro Woche","1999","AkademikerIn","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Niedersachsen","6","0.0467015413650933","0.0100049029030569","0.0833981798271297"
"Min 1x pro Woche","1999","AkademikerIn","Bremen","1","","",""
"Min 1x pro Woche","1999","AkademikerIn","Nordrhein-Westfalen","25","","",""
"Min 1x pro Woche","1999","AkademikerIn","Hessen","4","0.0566324916903886","0.0152772312679123","0.0979877521128649"
"Min 1x pro Woche","1999","AkademikerIn","Rheinland-Pfalz,Saarland","7","0.10382911583626","0.0272803547188819","0.180377876953637"
"Min 1x pro Woche","1999","AkademikerIn","Baden-Wuerttemberg","18","","",""
"Min 1x pro Woche","1999","AkademikerIn","Bayern","14","","",""
"Min 1x pro Woche","1999","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","1999","AkademikerIn","Berlin","10","","",""
"Min 1x pro Woche","1999","AkademikerIn","Brandenburg","10","","",""
"Min 1x pro Woche","1999","AkademikerIn","Mecklenburg-Vorpommern","7","0.122548135977317","0.0572911172333563","0.187805154721278"
"Min 1x pro Woche","1999","AkademikerIn","Sachsen","14","","",""
"Min 1x pro Woche","1999","AkademikerIn","Sachsen-Anhalt","16","","",""
"Min 1x pro Woche","1999","AkademikerIn","Thueringen","11","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Schleswig-Holstein","4","0.195382739740636","0.00690442053101561","0.383861058950256"
"Min 1x pro Monat","1999","(noch) kein Abschluss","Hamburg","4","0.292797349367226","-0.022527798326821","0.608122497061273"
"Min 1x pro Monat","1999","(noch) kein Abschluss","Niedersachsen","16","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Bremen","1","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Nordrhein-Westfalen","56","0.309584118638189","0.246754974069277","0.372413263207101"
"Min 1x pro Monat","1999","(noch) kein Abschluss","Hessen","21","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","12","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Baden-Wuerttemberg","52","0.361787930166181","0.288469077113081","0.435106783219281"
"Min 1x pro Monat","1999","(noch) kein Abschluss","Bayern","18","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Berlin","6","0.242315032107922","0.0743524275380721","0.410277636677772"
"Min 1x pro Monat","1999","(noch) kein Abschluss","Brandenburg","6","0.455154125246401","0.211146063682573","0.69916218681023"
"Min 1x pro Monat","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Sachsen","15","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","Thueringen","7","0.238072963701793","0.051415730269455","0.42473019713413"
"Min 1x pro Monat","1999","Hauptschule","Schleswig-Holstein","37","0.26163884253109","0.188306749895704","0.334970935166476"
"Min 1x pro Monat","1999","Hauptschule","Hamburg","15","","",""
"Min 1x pro Monat","1999","Hauptschule","Niedersachsen","144","","",""
"Min 1x pro Monat","1999","Hauptschule","Bremen","11","","",""
"Min 1x pro Monat","1999","Hauptschule","Nordrhein-Westfalen","329","0.246137143466773","0.222267046286498","0.270007240647048"
"Min 1x pro Monat","1999","Hauptschule","Hessen","132","","",""
"Min 1x pro Monat","1999","Hauptschule","Rheinland-Pfalz,Saarland","138","","",""
"Min 1x pro Monat","1999","Hauptschule","Baden-Wuerttemberg","264","","",""
"Min 1x pro Monat","1999","Hauptschule","Bayern","229","","",""
"Min 1x pro Monat","1999","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","1999","Hauptschule","Berlin","29","","",""
"Min 1x pro Monat","1999","Hauptschule","Brandenburg","39","0.201875607305683","0.142404464802084","0.261346749809283"
"Min 1x pro Monat","1999","Hauptschule","Mecklenburg-Vorpommern","31","0.319412290097776","0.229369832274821","0.409454747920732"
"Min 1x pro Monat","1999","Hauptschule","Sachsen","83","0.229778311375356","0.185704921276471","0.273851701474242"
"Min 1x pro Monat","1999","Hauptschule","Sachsen-Anhalt","47","0.191074394262589","0.140808930130518","0.241339858394659"
"Min 1x pro Monat","1999","Hauptschule","Thueringen","58","0.18890251529293","0.14047784996094","0.237327180624919"
"Min 1x pro Monat","1999","Realschule","Schleswig-Holstein","21","","",""
"Min 1x pro Monat","1999","Realschule","Hamburg","8","0.351918581136869","0.168350443860004","0.535486718413735"
"Min 1x pro Monat","1999","Realschule","Niedersachsen","111","","",""
"Min 1x pro Monat","1999","Realschule","Bremen","2","","",""
"Min 1x pro Monat","1999","Realschule","Nordrhein-Westfalen","147","","",""
"Min 1x pro Monat","1999","Realschule","Hessen","49","0.234565541150021","0.169715198059297","0.299415884240746"
"Min 1x pro Monat","1999","Realschule","Rheinland-Pfalz,Saarland","54","0.367592663871632","0.284390407671504","0.45079492007176"
"Min 1x pro Monat","1999","Realschule","Baden-Wuerttemberg","80","0.253932037854889","0.202488634986507","0.305375440723271"
"Min 1x pro Monat","1999","Realschule","Bayern","108","","",""
"Min 1x pro Monat","1999","Realschule","Saarland","","","",""
"Min 1x pro Monat","1999","Realschule","Berlin","52","0.325298841564217","0.250326780929588","0.400270902198846"
"Min 1x pro Monat","1999","Realschule","Brandenburg","81","0.412401489390932","0.346292769911764","0.4785102088701"
"Min 1x pro Monat","1999","Realschule","Mecklenburg-Vorpommern","62","0.363812623496614","0.288797133003852","0.438828113989377"
"Min 1x pro Monat","1999","Realschule","Sachsen","160","","",""
"Min 1x pro Monat","1999","Realschule","Sachsen-Anhalt","91","0.369328296786975","0.30749133737177","0.43116525620218"
"Min 1x pro Monat","1999","Realschule","Thueringen","99","0.318469984984039","0.263205832421738","0.37373413754634"
"Min 1x pro Monat","1999","(Fach-)Abitur","Schleswig-Holstein","16","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Hamburg","8","0.244944679198097","0.0564684934100133","0.433420864986181"
"Min 1x pro Monat","1999","(Fach-)Abitur","Niedersachsen","34","0.396012460056183","0.303775574917498","0.488249345194868"
"Min 1x pro Monat","1999","(Fach-)Abitur","Bremen","3","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Nordrhein-Westfalen","89","0.322210236586241","0.270272255232285","0.374148217940198"
"Min 1x pro Monat","1999","(Fach-)Abitur","Hessen","34","0.370047441912278","0.270298232700302","0.469796651124254"
"Min 1x pro Monat","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","17","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Baden-Wuerttemberg","53","0.31991330571958","0.246482121396979","0.393344490042181"
"Min 1x pro Monat","1999","(Fach-)Abitur","Bayern","45","0.257476968090278","0.184525723480453","0.330428212700104"
"Min 1x pro Monat","1999","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Berlin","17","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Brandenburg","6","0.203721290455056","0.0489065966080012","0.358535984302111"
"Min 1x pro Monat","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","10","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Sachsen","29","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Sachsen-Anhalt","17","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","Thueringen","11","","",""
"Min 1x pro Monat","1999","AkademikerIn","Schleswig-Holstein","12","","",""
"Min 1x pro Monat","1999","AkademikerIn","Hamburg","6","0.380607438063891","0.116671794928578","0.644543081199204"
"Min 1x pro Monat","1999","AkademikerIn","Niedersachsen","43","0.301305267039903","0.221507024434917","0.381103509644888"
"Min 1x pro Monat","1999","AkademikerIn","Bremen","2","","",""
"Min 1x pro Monat","1999","AkademikerIn","Nordrhein-Westfalen","87","0.249282199917403","0.201048248417331","0.297516151417475"
"Min 1x pro Monat","1999","AkademikerIn","Hessen","28","","",""
"Min 1x pro Monat","1999","AkademikerIn","Rheinland-Pfalz,Saarland","24","","",""
"Min 1x pro Monat","1999","AkademikerIn","Baden-Wuerttemberg","39","0.248280440352845","0.179826011002771","0.31673486970292"
"Min 1x pro Monat","1999","AkademikerIn","Bayern","46","0.214017220453616","0.157597497760132","0.270436943147101"
"Min 1x pro Monat","1999","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","1999","AkademikerIn","Berlin","28","","",""
"Min 1x pro Monat","1999","AkademikerIn","Brandenburg","34","0.230082862185662","0.162044546696186","0.298121177675139"
"Min 1x pro Monat","1999","AkademikerIn","Mecklenburg-Vorpommern","30","0.283440498724656","0.193755603501846","0.373125393947467"
"Min 1x pro Monat","1999","AkademikerIn","Sachsen","81","0.306279633924196","0.247840950574983","0.36471831727341"
"Min 1x pro Monat","1999","AkademikerIn","Sachsen-Anhalt","42","0.313090215682606","0.238376242452447","0.387804188912764"
"Min 1x pro Monat","1999","AkademikerIn","Thueringen","45","0.34647092389748","0.265600796947788","0.427341050847171"
"Seltener","1999","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"Seltener","1999","(noch) kein Abschluss","Hamburg","3","","",""
"Seltener","1999","(noch) kein Abschluss","Niedersachsen","31","0.494242074484714","0.369792489759305","0.618691659210123"
"Seltener","1999","(noch) kein Abschluss","Bremen","2","","",""
"Seltener","1999","(noch) kein Abschluss","Nordrhein-Westfalen","91","0.424188858321577","0.35702493082122","0.491352785821934"
"Seltener","1999","(noch) kein Abschluss","Hessen","28","","",""
"Seltener","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","12","","",""
"Seltener","1999","(noch) kein Abschluss","Baden-Wuerttemberg","59","0.355616783278001","0.282575338716962","0.428658227839041"
"Seltener","1999","(noch) kein Abschluss","Bayern","25","","",""
"Seltener","1999","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1999","(noch) kein Abschluss","Berlin","14","","",""
"Seltener","1999","(noch) kein Abschluss","Brandenburg","8","0.453988359741187","0.210032412904014","0.697944306578361"
"Seltener","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","9","0.655682111692228","0.415229819066634","0.896134404317822"
"Seltener","1999","(noch) kein Abschluss","Sachsen","17","","",""
"Seltener","1999","(noch) kein Abschluss","Sachsen-Anhalt","16","","",""
"Seltener","1999","(noch) kein Abschluss","Thueringen","8","0.451339624487378","0.233249187340987","0.66943006163377"
"Seltener","1999","Hauptschule","Schleswig-Holstein","73","0.532231180661579","0.448983078907844","0.615479282415315"
"Seltener","1999","Hauptschule","Hamburg","35","0.523284681901829","0.405436710762388","0.64113265304127"
"Seltener","1999","Hauptschule","Niedersachsen","268","","",""
"Seltener","1999","Hauptschule","Bremen","15","","",""
"Seltener","1999","Hauptschule","Nordrhein-Westfalen","599","0.479783637725918","0.45209929885605","0.507467976595787"
"Seltener","1999","Hauptschule","Hessen","165","","",""
"Seltener","1999","Hauptschule","Rheinland-Pfalz,Saarland","206","","",""
"Seltener","1999","Hauptschule","Baden-Wuerttemberg","390","0.432295112612754","0.400055046269344","0.464535178956164"
"Seltener","1999","Hauptschule","Bayern","427","0.462961977507641","0.430846249039637","0.495077705975645"
"Seltener","1999","Hauptschule","Saarland","","","",""
"Seltener","1999","Hauptschule","Berlin","56","0.468819948669205","0.380986250611057","0.556653646727352"
"Seltener","1999","Hauptschule","Brandenburg","92","0.484975433420253","0.41092921065654","0.559021656183966"
"Seltener","1999","Hauptschule","Mecklenburg-Vorpommern","43","0.339123471251917","0.24769771378359","0.430549228720243"
"Seltener","1999","Hauptschule","Sachsen","183","","",""
"Seltener","1999","Hauptschule","Sachsen-Anhalt","123","","",""
"Seltener","1999","Hauptschule","Thueringen","126","","",""
"Seltener","1999","Realschule","Schleswig-Holstein","53","0.57802473301764","0.475419432452423","0.680630033582857"
"Seltener","1999","Realschule","Hamburg","13","","",""
"Seltener","1999","Realschule","Niedersachsen","143","","",""
"Seltener","1999","Realschule","Bremen","8","0.343637034828414","0.124238433760765","0.563035635896062"
"Seltener","1999","Realschule","Nordrhein-Westfalen","280","","",""
"Seltener","1999","Realschule","Hessen","87","0.605559240769902","0.530760312041731","0.680358169498073"
"Seltener","1999","Realschule","Rheinland-Pfalz,Saarland","54","0.439054748120099","0.353415506429785","0.524693989810413"
"Seltener","1999","Realschule","Baden-Wuerttemberg","141","","",""
"Seltener","1999","Realschule","Bayern","187","","",""
"Seltener","1999","Realschule","Saarland","","","",""
"Seltener","1999","Realschule","Berlin","68","0.420836643566403","0.34183069826712","0.499842588865686"
"Seltener","1999","Realschule","Brandenburg","106","","",""
"Seltener","1999","Realschule","Mecklenburg-Vorpommern","71","0.478678855639368","0.400786589411958","0.556571121866778"
"Seltener","1999","Realschule","Sachsen","222","","",""
"Seltener","1999","Realschule","Sachsen-Anhalt","104","","",""
"Seltener","1999","Realschule","Thueringen","139","","",""
"Seltener","1999","(Fach-)Abitur","Schleswig-Holstein","14","","",""
"Seltener","1999","(Fach-)Abitur","Hamburg","10","","",""
"Seltener","1999","(Fach-)Abitur","Niedersachsen","59","0.504810554737227","0.41051610808519","0.599105001389265"
"Seltener","1999","(Fach-)Abitur","Bremen","4","0.297901453171258","-0.000885881540897027","0.596688787883413"
"Seltener","1999","(Fach-)Abitur","Nordrhein-Westfalen","166","","",""
"Seltener","1999","(Fach-)Abitur","Hessen","47","0.502929573008275","0.39963217408195","0.6062269719346"
"Seltener","1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","21","","",""
"Seltener","1999","(Fach-)Abitur","Baden-Wuerttemberg","71","0.520928143714584","0.442283077614875","0.599573209814293"
"Seltener","1999","(Fach-)Abitur","Bayern","69","0.527324771550804","0.444027829947838","0.61062171315377"
"Seltener","1999","(Fach-)Abitur","Saarland","","","",""
"Seltener","1999","(Fach-)Abitur","Berlin","19","","",""
"Seltener","1999","(Fach-)Abitur","Brandenburg","11","","",""
"Seltener","1999","(Fach-)Abitur","Mecklenburg-Vorpommern","10","","",""
"Seltener","1999","(Fach-)Abitur","Sachsen","32","0.501696735993838","0.380145629556596","0.623247842431081"
"Seltener","1999","(Fach-)Abitur","Sachsen-Anhalt","12","","",""
"Seltener","1999","(Fach-)Abitur","Thueringen","14","","",""
"Seltener","1999","AkademikerIn","Schleswig-Holstein","21","","",""
"Seltener","1999","AkademikerIn","Hamburg","6","0.442929721188728","0.172907925836016","0.71295151654144"
"Seltener","1999","AkademikerIn","Niedersachsen","69","0.575584216081673","0.489624211103995","0.661544221059351"
"Seltener","1999","AkademikerIn","Bremen","6","0.896313523125315","0.697146299334222","1.09548074691641"
"Seltener","1999","AkademikerIn","Nordrhein-Westfalen","167","","",""
"Seltener","1999","AkademikerIn","Hessen","72","0.627819037697861","0.541331847951778","0.714306227443944"
"Seltener","1999","AkademikerIn","Rheinland-Pfalz,Saarland","24","","",""
"Seltener","1999","AkademikerIn","Baden-Wuerttemberg","72","0.498894640422011","0.419667985684257","0.578121295159765"
"Seltener","1999","AkademikerIn","Bayern","112","","",""
"Seltener","1999","AkademikerIn","Saarland","","","",""
"Seltener","1999","AkademikerIn","Berlin","103","","",""
"Seltener","1999","AkademikerIn","Brandenburg","98","0.655649630660785","0.578838243071878","0.732461018249691"
"Seltener","1999","AkademikerIn","Mecklenburg-Vorpommern","57","0.572695310708114","0.47425049124926","0.671140130166967"
"Seltener","1999","AkademikerIn","Sachsen","133","","",""
"Seltener","1999","AkademikerIn","Sachsen-Anhalt","87","0.535343632410527","0.454991112603443","0.615696152217612"
"Seltener","1999","AkademikerIn","Thueringen","76","0.566676910974225","0.482460652146352","0.650893169802097"
"Nie","1999","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Nie","1999","(noch) kein Abschluss","Hamburg","","","",""
"Nie","1999","(noch) kein Abschluss","Niedersachsen","6","0.152148681405843","0.0627468958579981","0.241550466953688"
"Nie","1999","(noch) kein Abschluss","Bremen","1","","",""
"Nie","1999","(noch) kein Abschluss","Nordrhein-Westfalen","37","0.155588163774634","0.10632958726086","0.204846740288408"
"Nie","1999","(noch) kein Abschluss","Hessen","14","","",""
"Nie","1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","10","","",""
"Nie","1999","(noch) kein Abschluss","Baden-Wuerttemberg","35","0.187710585912418","0.128129845173516","0.24729132665132"
"Nie","1999","(noch) kein Abschluss","Bayern","21","","",""
"Nie","1999","(noch) kein Abschluss","Saarland","","","",""
"Nie","1999","(noch) kein Abschluss","Berlin","3","","",""
"Nie","1999","(noch) kein Abschluss","Brandenburg","1","","",""
"Nie","1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Nie","1999","(noch) kein Abschluss","Sachsen","","","",""
"Nie","1999","(noch) kein Abschluss","Sachsen-Anhalt","1","","",""
"Nie","1999","(noch) kein Abschluss","Thueringen","1","","",""
"Nie","1999","Hauptschule","Schleswig-Holstein","11","","",""
"Nie","1999","Hauptschule","Hamburg","14","","",""
"Nie","1999","Hauptschule","Niedersachsen","58","0.133695257216308","0.104748882684517","0.162641631748099"
"Nie","1999","Hauptschule","Bremen","10","","",""
"Nie","1999","Hauptschule","Nordrhein-Westfalen","190","","",""
"Nie","1999","Hauptschule","Hessen","48","0.154513142383465","0.119696726323248","0.189329558443683"
"Nie","1999","Hauptschule","Rheinland-Pfalz,Saarland","81","0.202850859419152","0.16649642611877","0.239205292719534"
"Nie","1999","Hauptschule","Baden-Wuerttemberg","124","","",""
"Nie","1999","Hauptschule","Bayern","157","","",""
"Nie","1999","Hauptschule","Saarland","","","",""
"Nie","1999","Hauptschule","Berlin","18","","",""
"Nie","1999","Hauptschule","Brandenburg","25","","",""
"Nie","1999","Hauptschule","Mecklenburg-Vorpommern","14","","",""
"Nie","1999","Hauptschule","Sachsen","50","0.179231264005726","0.139049281956241","0.219413246055212"
"Nie","1999","Hauptschule","Sachsen-Anhalt","41","0.206342983746467","0.154603100668577","0.258082866824357"
"Nie","1999","Hauptschule","Thueringen","46","0.217064569323816","0.166064745695783","0.26806439295185"
"Nie","1999","Realschule","Schleswig-Holstein","10","","",""
"Nie","1999","Realschule","Hamburg","","","",""
"Nie","1999","Realschule","Niedersachsen","21","","",""
