"plh0258_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Katholisch","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2005","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2005","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2005","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2005","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2005","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2005","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2005","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2005","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2005","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2005","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2005","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2005","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2005","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Katholisch","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Katholisch","2006","66 und älter","kein Migrationshintergrund","","","",""
"Katholisch","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Katholisch","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Evangelisch","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Evangelisch","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Evangelisch","2006","66 und älter","kein Migrationshintergrund","","","",""
"Evangelisch","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Evangelisch","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","66 und älter","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","66 und älter","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2007","16-34 Jahre alt","kein Migrationshintergrund","1002","0.282581273869927","0.268049766103009","0.297112781636845"
"Katholisch","2007","16-34 Jahre alt","direkter Migrationshintergrund","136","0.303036514590747","0.260289174154477","0.345783855027018"
"Katholisch","2007","16-34 Jahre alt","indirekter Migrationshintergrund","195","0.345729576812614","0.307221999648505","0.384237153976723"
"Katholisch","2007","35-65 Jahre alt","kein Migrationshintergrund","2830","0.299188481273187","0.290200714728196","0.308176247818178"
"Katholisch","2007","35-65 Jahre alt","direkter Migrationshintergrund","430","0.331604500901731","0.306032214156049","0.357176787647412"
"Katholisch","2007","35-65 Jahre alt","indirekter Migrationshintergrund","71","0.356281622439985","0.287825257995075","0.424737986884895"
"Katholisch","2007","66 und älter","kein Migrationshintergrund","1160","0.305501336653288","0.291232204491389","0.319770468815186"
"Katholisch","2007","66 und älter","direkter Migrationshintergrund","148","0.387526435448124","0.338671240496044","0.436381630400204"
"Katholisch","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Evangelisch","2007","16-34 Jahre alt","kein Migrationshintergrund","1327","0.367451640104023","0.351891998229222","0.383011281978823"
"Evangelisch","2007","16-34 Jahre alt","direkter Migrationshintergrund","128","0.255757705142694","0.215176200745023","0.296339209540366"
"Evangelisch","2007","16-34 Jahre alt","indirekter Migrationshintergrund","108","0.203267104464182","0.170684244063544","0.235849964864819"
"Evangelisch","2007","35-65 Jahre alt","kein Migrationshintergrund","3377","0.33726993489863","0.327990193285498","0.346549676511762"
"Evangelisch","2007","35-65 Jahre alt","direkter Migrationshintergrund","193","0.133023476717588","0.114577127984281","0.151469825450895"
"Evangelisch","2007","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.220106776505374","0.160881997814675","0.279331555196073"
"Evangelisch","2007","66 und älter","kein Migrationshintergrund","1880","0.484471818597789","0.468990221489405","0.499953415706174"
"Evangelisch","2007","66 und älter","direkter Migrationshintergrund","96","0.283760270874026","0.238551634440217","0.328968907307835"
"Evangelisch","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","16-34 Jahre alt","kein Migrationshintergrund","39","0.0101184937908877","0.00688849637538842","0.0133484912063869"
"Andere christlische Religionsgemeinschaft","2007","16-34 Jahre alt","direkter Migrationshintergrund","37","0.0797282949330653","0.0545329169071043","0.104923672959026"
"Andere christlische Religionsgemeinschaft","2007","16-34 Jahre alt","indirekter Migrationshintergrund","56","0.0616905692745244","0.0422108940136698","0.081170244535379"
"Andere christlische Religionsgemeinschaft","2007","35-65 Jahre alt","kein Migrationshintergrund","110","0.0116596460402401","0.00955259682314676","0.0137666952573334"
"Andere christlische Religionsgemeinschaft","2007","35-65 Jahre alt","direkter Migrationshintergrund","159","0.125997207565048","0.107972033426961","0.144022381703135"
"Andere christlische Religionsgemeinschaft","2007","35-65 Jahre alt","indirekter Migrationshintergrund","31","0.133449728631457","0.0848398098793113","0.182059647383602"
"Andere christlische Religionsgemeinschaft","2007","66 und älter","kein Migrationshintergrund","31","0.00991988626463658","0.00684984783984741","0.0129899246894258"
"Andere christlische Religionsgemeinschaft","2007","66 und älter","direkter Migrationshintergrund","43","0.107224860147313","0.0761981878998494","0.138251532394776"
"Andere christlische Religionsgemeinschaft","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","16-34 Jahre alt","direkter Migrationshintergrund","92","0.259706480585573","0.218921526924814","0.300491434246331"
"Islamische Religionsgemeinschaft","2007","16-34 Jahre alt","indirekter Migrationshintergrund","141","0.230807850281993","0.196693116022091","0.264922584541896"
"Islamische Religionsgemeinschaft","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","35-65 Jahre alt","direkter Migrationshintergrund","312","0.224524616685073","0.20185946714566","0.247189766224485"
"Islamische Religionsgemeinschaft","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","66 und älter","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","66 und älter","direkter Migrationshintergrund","55","0.109791008291233","0.078440413509644","0.141141603072822"
"Islamische Religionsgemeinschaft","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","66 und älter","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","66 und älter","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2007","16-34 Jahre alt","kein Migrationshintergrund","1313","0.338191399639809","0.322922768001944","0.353460031277675"
"Konfessionslos","2007","16-34 Jahre alt","direkter Migrationshintergrund","43","0.0889556310229719","0.0624759290752329","0.115435332970711"
"Konfessionslos","2007","16-34 Jahre alt","indirekter Migrationshintergrund","81","0.13520235325219","0.107517089968121","0.162887616536258"
"Konfessionslos","2007","35-65 Jahre alt","kein Migrationshintergrund","3645","0.350910318890286","0.341542701265381","0.36027793651519"
"Konfessionslos","2007","35-65 Jahre alt","direkter Migrationshintergrund","189","0.169625981661046","0.149240280103861","0.19001168321823"
"Konfessionslos","2007","35-65 Jahre alt","indirekter Migrationshintergrund","35","0.211799159607395","0.153394199792635","0.270204119422155"
"Konfessionslos","2007","66 und älter","kein Migrationshintergrund","926","0.198185460680096","0.185836564064243","0.210534357295948"
"Konfessionslos","2007","66 und älter","direkter Migrationshintergrund","39","0.10943272280534","0.0781270257089268","0.140738419901753"
"Konfessionslos","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","66 und älter","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","66 und älter","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","66 und älter","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","66 und älter","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","66 und älter","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","66 und älter","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","66 und älter","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","66 und älter","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","66 und älter","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","66 und älter","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","66 und älter","indirekter Migrationshintergrund","","","",""
"Katholisch","2008","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Katholisch","2008","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
