"plh0258_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Schiitische Rel.gemeinschaft","2004","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2004","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2004","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2004","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2004","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2004","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2004","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2004","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2004","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2004","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2004","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2004","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2004","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2004","AkademikerInnen","","","",""
"Mehrfachnennung","2004","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2004","Hauptschulabschluss","","","",""
"Mehrfachnennung","2004","Realschulabschluss","","","",""
"Mehrfachnennung","2004","(Fach-)Abitur","","","",""
"Mehrfachnennung","2004","AkademikerInnen","","","",""
"Katholisch","2005","(noch) kein Abschluss","","","",""
"Katholisch","2005","Hauptschulabschluss","","","",""
"Katholisch","2005","Realschulabschluss","","","",""
"Katholisch","2005","(Fach-)Abitur","","","",""
"Katholisch","2005","AkademikerInnen","","","",""
"Evangelisch","2005","(noch) kein Abschluss","","","",""
"Evangelisch","2005","Hauptschulabschluss","","","",""
"Evangelisch","2005","Realschulabschluss","","","",""
"Evangelisch","2005","(Fach-)Abitur","","","",""
"Evangelisch","2005","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2005","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2005","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2005","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2005","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2005","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2005","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2005","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2005","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2005","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2005","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2005","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2005","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2005","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2005","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2005","AkademikerInnen","","","",""
"Konfessionslos","2005","(noch) kein Abschluss","","","",""
"Konfessionslos","2005","Hauptschulabschluss","","","",""
"Konfessionslos","2005","Realschulabschluss","","","",""
"Konfessionslos","2005","(Fach-)Abitur","","","",""
"Konfessionslos","2005","AkademikerInnen","","","",""
"Christlich orthodox","2005","(noch) kein Abschluss","","","",""
"Christlich orthodox","2005","Hauptschulabschluss","","","",""
"Christlich orthodox","2005","Realschulabschluss","","","",""
"Christlich orthodox","2005","(Fach-)Abitur","","","",""
"Christlich orthodox","2005","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2005","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2005","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2005","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2005","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2005","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2005","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2005","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2005","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2005","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2005","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2005","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2005","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2005","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2005","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2005","AkademikerInnen","","","",""
"Mehrfachnennung","2005","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2005","Hauptschulabschluss","","","",""
"Mehrfachnennung","2005","Realschulabschluss","","","",""
"Mehrfachnennung","2005","(Fach-)Abitur","","","",""
"Mehrfachnennung","2005","AkademikerInnen","","","",""
"Katholisch","2006","(noch) kein Abschluss","","","",""
"Katholisch","2006","Hauptschulabschluss","","","",""
"Katholisch","2006","Realschulabschluss","","","",""
"Katholisch","2006","(Fach-)Abitur","","","",""
"Katholisch","2006","AkademikerInnen","","","",""
"Evangelisch","2006","(noch) kein Abschluss","","","",""
"Evangelisch","2006","Hauptschulabschluss","","","",""
"Evangelisch","2006","Realschulabschluss","","","",""
"Evangelisch","2006","(Fach-)Abitur","","","",""
"Evangelisch","2006","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2006","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2006","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2006","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2006","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2006","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2006","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2006","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2006","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2006","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2006","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2006","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2006","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2006","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2006","AkademikerInnen","","","",""
"Konfessionslos","2006","(noch) kein Abschluss","","","",""
"Konfessionslos","2006","Hauptschulabschluss","","","",""
"Konfessionslos","2006","Realschulabschluss","","","",""
"Konfessionslos","2006","(Fach-)Abitur","","","",""
"Konfessionslos","2006","AkademikerInnen","","","",""
"Christlich orthodox","2006","(noch) kein Abschluss","","","",""
"Christlich orthodox","2006","Hauptschulabschluss","","","",""
"Christlich orthodox","2006","Realschulabschluss","","","",""
"Christlich orthodox","2006","(Fach-)Abitur","","","",""
"Christlich orthodox","2006","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2006","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2006","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2006","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2006","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2006","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2006","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2006","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2006","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2006","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2006","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2006","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2006","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2006","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2006","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2006","AkademikerInnen","","","",""
"Mehrfachnennung","2006","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2006","Hauptschulabschluss","","","",""
"Mehrfachnennung","2006","Realschulabschluss","","","",""
"Mehrfachnennung","2006","(Fach-)Abitur","","","",""
"Mehrfachnennung","2006","AkademikerInnen","","","",""
"Katholisch","2007","(noch) kein Abschluss","150","0.237294582790275","0.20199632106261","0.272592844517941"
"Katholisch","2007","Hauptschulabschluss","2589","0.358908778432522","0.347967849364081","0.369849707500962"
"Katholisch","2007","Realschulabschluss","1311","0.243730952295135","0.232289448577783","0.255172456012488"
"Katholisch","2007","(Fach-)Abitur","711","0.325712713101145","0.306857169274644","0.344568256927647"
"Katholisch","2007","AkademikerInnen","1104","0.270187857461567","0.257052125225262","0.283323589697872"
"Evangelisch","2007","(noch) kein Abschluss","187","0.348066131755348","0.308541880938391","0.387590382572304"
"Evangelisch","2007","Hauptschulabschluss","2720","0.373584742666303","0.362550869787283","0.384618615545324"
"Evangelisch","2007","Realschulabschluss","1826","0.334601702063738","0.322027092304818","0.347176311822658"
"Evangelisch","2007","(Fach-)Abitur","825","0.331972437475078","0.313025133338153","0.350919741612003"
"Evangelisch","2007","AkademikerInnen","1430","0.328119768282676","0.314230544968638","0.342008991596713"
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","211","0.027213407321753","0.0235023086962436","0.0309245059472624"
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","73","0.0152284034838154","0.0119648965120869","0.0184919104555439"
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","85","0.0373543036573014","0.0297246858870161","0.0449839214275867"
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","99","0.0329636613890462","0.0276821897738465","0.038245133004246"
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","83","0.191034956816575","0.158417335112639","0.223652578520511"
"Islamische Religionsgemeinschaft","2007","Hauptschulabschluss","332","0.0431704687791999","0.0385347944832662","0.0478061430751335"
"Islamische Religionsgemeinschaft","2007","Realschulabschluss","51","0.0126776143519161","0.00969609343464906","0.0156591352691832"
"Islamische Religionsgemeinschaft","2007","(Fach-)Abitur","80","0.0421235565267384","0.0340416004772198","0.0502055125762569"
"Islamische Religionsgemeinschaft","2007","AkademikerInnen","36","0.0116940677240168","0.00851394167430357","0.01487419377373"
"Andere Religionsgemeinschaft","2007","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2007","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2007","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2007","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2007","AkademikerInnen","","","",""
"Konfessionslos","2007","(noch) kein Abschluss","117","0.184532903182171","0.152346598361405","0.216719208002938"
"Konfessionslos","2007","Hauptschulabschluss","1519","0.195937019727842","0.186883748541319","0.204990290914364"
"Konfessionslos","2007","Realschulabschluss","2141","0.391651664513671","0.378643508090746","0.404659820936595"
"Konfessionslos","2007","(Fach-)Abitur","661","0.255716467795651","0.238163612385923","0.273269323205379"
"Konfessionslos","2007","AkademikerInnen","1707","0.352298676199789","0.33816813717242","0.366429215227158"
"Christlich orthodox","2007","(noch) kein Abschluss","","","",""
"Christlich orthodox","2007","Hauptschulabschluss","","","",""
"Christlich orthodox","2007","Realschulabschluss","","","",""
"Christlich orthodox","2007","(Fach-)Abitur","","","",""
"Christlich orthodox","2007","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2007","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2007","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2007","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2007","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2007","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2007","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2007","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2007","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2007","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2007","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2007","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2007","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2007","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2007","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2007","AkademikerInnen","","","",""
"Mehrfachnennung","2007","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2007","Hauptschulabschluss","","","",""
"Mehrfachnennung","2007","Realschulabschluss","","","",""
"Mehrfachnennung","2007","(Fach-)Abitur","","","",""
"Mehrfachnennung","2007","AkademikerInnen","","","",""
"Katholisch","2008","(noch) kein Abschluss","","","",""
"Katholisch","2008","Hauptschulabschluss","","","",""
"Katholisch","2008","Realschulabschluss","","","",""
"Katholisch","2008","(Fach-)Abitur","","","",""
"Katholisch","2008","AkademikerInnen","","","",""
"Evangelisch","2008","(noch) kein Abschluss","","","",""
"Evangelisch","2008","Hauptschulabschluss","","","",""
"Evangelisch","2008","Realschulabschluss","","","",""
"Evangelisch","2008","(Fach-)Abitur","","","",""
"Evangelisch","2008","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2008","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2008","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2008","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2008","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2008","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2008","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2008","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2008","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2008","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2008","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2008","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2008","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2008","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2008","AkademikerInnen","","","",""
"Konfessionslos","2008","(noch) kein Abschluss","","","",""
"Konfessionslos","2008","Hauptschulabschluss","","","",""
"Konfessionslos","2008","Realschulabschluss","","","",""
"Konfessionslos","2008","(Fach-)Abitur","","","",""
"Konfessionslos","2008","AkademikerInnen","","","",""
"Christlich orthodox","2008","(noch) kein Abschluss","","","",""
"Christlich orthodox","2008","Hauptschulabschluss","","","",""
"Christlich orthodox","2008","Realschulabschluss","","","",""
"Christlich orthodox","2008","(Fach-)Abitur","","","",""
"Christlich orthodox","2008","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2008","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2008","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2008","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2008","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2008","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2008","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2008","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2008","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2008","AkademikerInnen","","","",""
"Mehrfachnennung","2008","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2008","Hauptschulabschluss","","","",""
"Mehrfachnennung","2008","Realschulabschluss","","","",""
"Mehrfachnennung","2008","(Fach-)Abitur","","","",""
"Mehrfachnennung","2008","AkademikerInnen","","","",""
"Katholisch","2009","(noch) kein Abschluss","","","",""
"Katholisch","2009","Hauptschulabschluss","","","",""
"Katholisch","2009","Realschulabschluss","","","",""
"Katholisch","2009","(Fach-)Abitur","","","",""
"Katholisch","2009","AkademikerInnen","","","",""
"Evangelisch","2009","(noch) kein Abschluss","","","",""
"Evangelisch","2009","Hauptschulabschluss","","","",""
"Evangelisch","2009","Realschulabschluss","","","",""
"Evangelisch","2009","(Fach-)Abitur","","","",""
"Evangelisch","2009","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2009","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2009","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2009","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2009","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2009","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2009","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2009","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2009","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2009","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2009","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2009","AkademikerInnen","","","",""
"Konfessionslos","2009","(noch) kein Abschluss","","","",""
"Konfessionslos","2009","Hauptschulabschluss","","","",""
"Konfessionslos","2009","Realschulabschluss","","","",""
"Konfessionslos","2009","(Fach-)Abitur","","","",""
"Konfessionslos","2009","AkademikerInnen","","","",""
"Christlich orthodox","2009","(noch) kein Abschluss","","","",""
"Christlich orthodox","2009","Hauptschulabschluss","","","",""
"Christlich orthodox","2009","Realschulabschluss","","","",""
"Christlich orthodox","2009","(Fach-)Abitur","","","",""
"Christlich orthodox","2009","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2009","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2009","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2009","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2009","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2009","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2009","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2009","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2009","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2009","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2009","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2009","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2009","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2009","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2009","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2009","AkademikerInnen","","","",""
"Mehrfachnennung","2009","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2009","Hauptschulabschluss","","","",""
"Mehrfachnennung","2009","Realschulabschluss","","","",""
"Mehrfachnennung","2009","(Fach-)Abitur","","","",""
"Mehrfachnennung","2009","AkademikerInnen","","","",""
"Katholisch","2010","(noch) kein Abschluss","","","",""
"Katholisch","2010","Hauptschulabschluss","","","",""
"Katholisch","2010","Realschulabschluss","","","",""
"Katholisch","2010","(Fach-)Abitur","","","",""
"Katholisch","2010","AkademikerInnen","","","",""
"Evangelisch","2010","(noch) kein Abschluss","","","",""
"Evangelisch","2010","Hauptschulabschluss","","","",""
"Evangelisch","2010","Realschulabschluss","","","",""
"Evangelisch","2010","(Fach-)Abitur","","","",""
"Evangelisch","2010","AkademikerInnen","","","",""
"Andere christlische Religionsgemeinschaft","2010","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2010","Hauptschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2010","Realschulabschluss","","","",""
"Andere christlische Religionsgemeinschaft","2010","(Fach-)Abitur","","","",""
"Andere christlische Religionsgemeinschaft","2010","AkademikerInnen","","","",""
"Islamische Religionsgemeinschaft","2010","(noch) kein Abschluss","","","",""
"Islamische Religionsgemeinschaft","2010","Hauptschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2010","Realschulabschluss","","","",""
"Islamische Religionsgemeinschaft","2010","(Fach-)Abitur","","","",""
"Islamische Religionsgemeinschaft","2010","AkademikerInnen","","","",""
"Andere Religionsgemeinschaft","2010","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2010","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2010","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2010","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2010","AkademikerInnen","","","",""
"Konfessionslos","2010","(noch) kein Abschluss","","","",""
"Konfessionslos","2010","Hauptschulabschluss","","","",""
"Konfessionslos","2010","Realschulabschluss","","","",""
"Konfessionslos","2010","(Fach-)Abitur","","","",""
"Konfessionslos","2010","AkademikerInnen","","","",""
"Christlich orthodox","2010","(noch) kein Abschluss","","","",""
"Christlich orthodox","2010","Hauptschulabschluss","","","",""
"Christlich orthodox","2010","Realschulabschluss","","","",""
"Christlich orthodox","2010","(Fach-)Abitur","","","",""
"Christlich orthodox","2010","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2010","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2010","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2010","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2010","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2010","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2010","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2010","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2010","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2010","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2010","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2010","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2010","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2010","Realschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2010","(Fach-)Abitur","","","",""
"Alevitische Rel.gemeinschaft","2010","AkademikerInnen","","","",""
"Mehrfachnennung","2010","(noch) kein Abschluss","","","",""
"Mehrfachnennung","2010","Hauptschulabschluss","","","",""
"Mehrfachnennung","2010","Realschulabschluss","","","",""
"Mehrfachnennung","2010","(Fach-)Abitur","","","",""
"Mehrfachnennung","2010","AkademikerInnen","","","",""
"Katholisch","2011","(noch) kein Abschluss","199","0.294074685644196","0.258580727348626","0.329568643939767"
"Katholisch","2011","Hauptschulabschluss","2613","0.361889968260295","0.350969861858521","0.37281007466207"
"Katholisch","2011","Realschulabschluss","1452","0.240300256885849","0.229481925115887","0.251118588655811"
"Katholisch","2011","(Fach-)Abitur","762","0.265605077435174","0.248952232505208","0.28225792236514"
"Katholisch","2011","AkademikerInnen","1233","0.267716293271668","0.255363032770918","0.280069553772419"
"Evangelisch","2011","(noch) kein Abschluss","227","0.33615753461848","0.299357334854702","0.372957734382258"
"Evangelisch","2011","Hauptschulabschluss","2692","0.363272370022606","0.352343284025653","0.37420145601956"
"Evangelisch","2011","Realschulabschluss","1903","0.311957355817675","0.300226829936017","0.323687881699334"
"Evangelisch","2011","(Fach-)Abitur","997","0.377665631259479","0.359385847926518","0.395945414592439"
"Evangelisch","2011","AkademikerInnen","1622","0.320638999486762","0.307617440251133","0.33366055872239"
"Andere christlische Religionsgemeinschaft","2011","(noch) kein Abschluss","","","",""
"Andere christlische Religionsgemeinschaft","2011","Hauptschulabschluss","177","0.0224044441637031","0.0190413617662832","0.025767526561123"
"Andere christlische Religionsgemeinschaft","2011","Realschulabschluss","109","0.017010035400773","0.0137359550045799","0.020284115796966"
"Andere christlische Religionsgemeinschaft","2011","(Fach-)Abitur","86","0.0311720662959431","0.0246194982393233","0.0377246343525628"
"Andere christlische Religionsgemeinschaft","2011","AkademikerInnen","107","0.0282779385603187","0.0236530697583863","0.032902807362251"
"Islamische Religionsgemeinschaft","2011","(noch) kein Abschluss","57","0.116609667017388","0.0916067986286356","0.141612535406141"
"Islamische Religionsgemeinschaft","2011","Hauptschulabschluss","234","0.0315304980296771","0.0275595042990256","0.0355014917603286"
"Islamische Religionsgemeinschaft","2011","Realschulabschluss","55","0.00537727634395352","0.00352556812088789","0.00722898456701915"
"Islamische Religionsgemeinschaft","2011","(Fach-)Abitur","83","0.0262593152960892","0.0202299891684786","0.0322886414236997"
"Islamische Religionsgemeinschaft","2011","AkademikerInnen","36","0.0104851444206382","0.00764328310558781","0.0133270057356885"
"Andere Religionsgemeinschaft","2011","(noch) kein Abschluss","","","",""
"Andere Religionsgemeinschaft","2011","Hauptschulabschluss","","","",""
"Andere Religionsgemeinschaft","2011","Realschulabschluss","","","",""
"Andere Religionsgemeinschaft","2011","(Fach-)Abitur","","","",""
"Andere Religionsgemeinschaft","2011","AkademikerInnen","","","",""
"Konfessionslos","2011","(noch) kein Abschluss","120","0.202101494558886","0.17081875173154","0.233384237386233"
"Konfessionslos","2011","Hauptschulabschluss","1713","0.218790229342667","0.209395406249709","0.228185052435625"
"Konfessionslos","2011","Realschulabschluss","2461","0.421996974247123","0.409492025584253","0.434501922909994"
"Konfessionslos","2011","(Fach-)Abitur","760","0.291161704249802","0.274032147252827","0.308291261246778"
"Konfessionslos","2011","AkademikerInnen","1926","0.370700692194273","0.357225193756752","0.384176190631795"
"Christlich orthodox","2011","(noch) kein Abschluss","","","",""
"Christlich orthodox","2011","Hauptschulabschluss","","","",""
"Christlich orthodox","2011","Realschulabschluss","","","",""
"Christlich orthodox","2011","(Fach-)Abitur","","","",""
"Christlich orthodox","2011","AkademikerInnen","","","",""
"Schiitische Rel.gemeinschaft","2011","(noch) kein Abschluss","","","",""
"Schiitische Rel.gemeinschaft","2011","Hauptschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2011","Realschulabschluss","","","",""
"Schiitische Rel.gemeinschaft","2011","(Fach-)Abitur","","","",""
"Schiitische Rel.gemeinschaft","2011","AkademikerInnen","","","",""
"Sunnitische Rel.gemeinschaft","2011","(noch) kein Abschluss","","","",""
"Sunnitische Rel.gemeinschaft","2011","Hauptschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2011","Realschulabschluss","","","",""
"Sunnitische Rel.gemeinschaft","2011","(Fach-)Abitur","","","",""
"Sunnitische Rel.gemeinschaft","2011","AkademikerInnen","","","",""
"Alevitische Rel.gemeinschaft","2011","(noch) kein Abschluss","","","",""
"Alevitische Rel.gemeinschaft","2011","Hauptschulabschluss","","","",""
"Alevitische Rel.gemeinschaft","2011","Realschulabschluss","","","",""
