"plh0258_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Konfessionslos","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Konfessionslos","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Christlich orthodox","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","AkademikerInnen","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2006","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2006","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Katholisch","2007","(noch) kein Abschluss","kein Migrationshintergrund","93","0.224856908356552","0.181610441169709","0.268103375543395"
"Katholisch","2007","(noch) kein Abschluss","direkter Migrationshintergrund","39","0.236953936110024","0.168215956093644","0.305691916126403"
"Katholisch","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Katholisch","2007","Hauptschulabschluss","kein Migrationshintergrund","2132","0.354250484630715","0.342265689193178","0.366235280068251"
"Katholisch","2007","Hauptschulabschluss","direkter Migrationshintergrund","367","0.37196743697205","0.342407302088148","0.401527571855952"
"Katholisch","2007","Hauptschulabschluss","indirekter Migrationshintergrund","90","0.412121837711792","0.349718816209903","0.474524859213681"
"Katholisch","2007","Realschulabschluss","kein Migrationshintergrund","1187","0.237670552052055","0.225915592170355","0.249425511933755"
"Katholisch","2007","Realschulabschluss","direkter Migrationshintergrund","60","0.343540305841427","0.273971514600613","0.41310909708224"
"Katholisch","2007","Realschulabschluss","indirekter Migrationshintergrund","64","0.27539470763701","0.212371865827979","0.33841754944604"
"Katholisch","2007","(Fach-)Abitur","kein Migrationshintergrund","528","0.318982714668019","0.297795637978339","0.340169791357698"
"Katholisch","2007","(Fach-)Abitur","direkter Migrationshintergrund","135","0.331684614355096","0.284032096784653","0.37933713192554"
"Katholisch","2007","(Fach-)Abitur","indirekter Migrationshintergrund","48","0.389224942537497","0.308169595582332","0.470280289492661"
"Katholisch","2007","AkademikerInnen","kein Migrationshintergrund","972","0.266541767387725","0.252765378421838","0.280318156353613"
"Katholisch","2007","AkademikerInnen","direkter Migrationshintergrund","97","0.27680499750231","0.229729163241738","0.323880831762882"
"Katholisch","2007","AkademikerInnen","indirekter Migrationshintergrund","35","0.382795297717576","0.280065418951712","0.485525176483439"
"Evangelisch","2007","(noch) kein Abschluss","kein Migrationshintergrund","159","0.492263580302486","0.440476122926359","0.544051037678613"
"Evangelisch","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Evangelisch","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Evangelisch","2007","Hauptschulabschluss","kein Migrationshintergrund","2521","0.421950493154426","0.409575167914126","0.434325818394725"
"Evangelisch","2007","Hauptschulabschluss","direkter Migrationshintergrund","165","0.16100940261004","0.13853091771366","0.183487887506419"
"Evangelisch","2007","Hauptschulabschluss","indirekter Migrationshintergrund","34","0.165753322372398","0.118609205521685","0.21289743922311"
"Evangelisch","2007","Realschulabschluss","kein Migrationshintergrund","1730","0.339972263153398","0.326890540058217","0.353053986248579"
"Evangelisch","2007","Realschulabschluss","direkter Migrationshintergrund","56","0.248104560133952","0.184831669710055","0.311377450557849"
"Evangelisch","2007","Realschulabschluss","indirekter Migrationshintergrund","40","0.304758697668205","0.2398182507294","0.36969914460701"
"Evangelisch","2007","(Fach-)Abitur","kein Migrationshintergrund","713","0.377514155799695","0.355477800980124","0.399550510619265"
"Evangelisch","2007","(Fach-)Abitur","direkter Migrationshintergrund","84","0.194468349906039","0.154409523086875","0.234527176725202"
"Evangelisch","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Evangelisch","2007","AkademikerInnen","kein Migrationshintergrund","1335","0.345787325167679","0.330967977804228","0.36060667253113"
"Evangelisch","2007","AkademikerInnen","direkter Migrationshintergrund","79","0.215775792043859","0.172494039721313","0.259057544366405"
"Evangelisch","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","kein Migrationshintergrund","58","0.00991924697362821","0.00743601086022768","0.0124024830870287"
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","direkter Migrationshintergrund","123","0.107480492505492","0.088538024966375","0.126422960044609"
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","indirekter Migrationshintergrund","30","0.0824730155231294","0.0475979926956526","0.117348038350606"
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","kein Migrationshintergrund","40","0.00866485040836776","0.00610536355685155","0.011224337259884"
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","direkter Migrationshintergrund","37","0.0941596222043873","0.0646005601979059","0.123718684210869"
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","kein Migrationshintergrund","45","0.0115698139810064","0.00823784266441557","0.0149017852975972"
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","direkter Migrationshintergrund","47","0.172038882381279","0.132328722926415","0.211749041836142"
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","66","0.437967297126493","0.357764214940548","0.518170379312437"
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","Hauptschulabschluss","direkter Migrationshintergrund","274","0.23891904394727","0.212839278519138","0.264998809375401"
"Islamische Religionsgemeinschaft","2007","Hauptschulabschluss","indirekter Migrationshintergrund","55","0.190358564567535","0.140586951720606","0.240130177414463"
"Islamische Religionsgemeinschaft","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","Realschulabschluss","indirekter Migrationshintergrund","33","0.149509416902292","0.0992012532465234","0.19981758055806"
"Islamische Religionsgemeinschaft","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","(Fach-)Abitur","direkter Migrationshintergrund","59","0.179956521828156","0.141075766618603","0.218837277037708"
"Islamische Religionsgemeinschaft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Islamische Religionsgemeinschaft","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Andere Religionsgemeinschaft","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2007","(noch) kein Abschluss","kein Migrationshintergrund","102","0.275625689654414","0.2293398715457","0.321911507763129"
"Konfessionslos","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Konfessionslos","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2007","Hauptschulabschluss","kein Migrationshintergrund","1400","0.212906615433886","0.202648890151214","0.223164340716557"
"Konfessionslos","2007","Hauptschulabschluss","direkter Migrationshintergrund","90","0.115725424297189","0.0961608307737456","0.135290017820632"
"Konfessionslos","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2007","Realschulabschluss","kein Migrationshintergrund","2075","0.412431465267699","0.398836838887104","0.426026091648293"
"Konfessionslos","2007","Realschulabschluss","direkter Migrationshintergrund","31","0.177434406208142","0.121468213412439","0.233400599003846"
"Konfessionslos","2007","Realschulabschluss","indirekter Migrationshintergrund","35","0.16608004695597","0.113576293899355","0.218583800012586"
"Konfessionslos","2007","(Fach-)Abitur","kein Migrationshintergrund","589","0.283302970588142","0.262819583958235","0.303786357218049"
"Konfessionslos","2007","(Fach-)Abitur","direkter Migrationshintergrund","51","0.172122700660308","0.133916441247579","0.210328960073037"
"Konfessionslos","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Konfessionslos","2007","AkademikerInnen","kein Migrationshintergrund","1600","0.374458455202747","0.359378676589543","0.389538233815952"
"Konfessionslos","2007","AkademikerInnen","direkter Migrationshintergrund","88","0.223836747090231","0.179981093756487","0.267692400423975"
"Konfessionslos","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Christlich orthodox","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Christlich orthodox","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Christlich orthodox","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Schiitische Rel.gemeinschaft","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sunnitische Rel.gemeinschaft","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","AkademikerInnen","kein Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Alevitische Rel.gemeinschaft","2007","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","Realschulabschluss","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Mehrfachnennung","2007","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Mehrfachnennung","2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
