year,bula_h,pgisced97,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Saxony,Post-secondary Non-tertiary Level,Non-denominational,0.64877,35,35,0.48832,0.80923
2011,Saxony,First Stage of Tertiary Education,Protestant,0.39003,45,117,0.30127,0.47879
2011,Saxony,First Stage of Tertiary Education,Non-denominational,0.57709,72,117,0.48719,0.66699
2011,Saxony,Second Stage of Tertiary Education,Protestant,0.25140,80,344,0.20549,0.29732
2011,Saxony,Second Stage of Tertiary Education,Non-denominational,0.68327,264,344,0.63404,0.73250
2011,Saxony-Anhalt,Lower Secondary Level,Non-denominational,0.74361,48,48,0.61878,0.86844
2011,Saxony-Anhalt,Upper Secondary Level,Protestant,0.12080,69,461,0.09102,0.15058
2011,Saxony-Anhalt,Upper Secondary Level,Non-denominational,0.83202,392,461,0.79786,0.86619
2011,Saxony-Anhalt,First Stage of Tertiary Education,Non-denominational,0.78371,57,57,0.67588,0.89155
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Protestant,0.23632,51,214,0.17927,0.29337
2011,Saxony-Anhalt,Second Stage of Tertiary Education,Non-denominational,0.73068,163,214,0.67110,0.79025
2011,Thuringa,Lower Secondary Level,Non-denominational,0.53039,31,31,0.35180,0.70898
2011,Thuringa,Upper Secondary Level,Catholic,0.11423,52,568,0.08805,0.14041
2011,Thuringa,Upper Secondary Level,Protestant,0.29031,153,568,0.25295,0.32767
2011,Thuringa,Upper Secondary Level,Non-denominational,0.59033,363,568,0.54985,0.63081
2011,Thuringa,First Stage of Tertiary Education,Non-denominational,0.44616,34,34,0.27656,0.61577
2011,Thuringa,Second Stage of Tertiary Education,Protestant,0.26723,61,168,0.20011,0.33434
2011,Thuringa,Second Stage of Tertiary Education,Non-denominational,0.61463,107,168,0.54081,0.68844
2015,Schleswig-Holstein,Lower Secondary Level,Protestant,0.62131,55,55,0.49193,0.75069
2015,Schleswig-Holstein,Upper Secondary Level,Protestant,0.57366,223,377,0.52367,0.62365
2015,Schleswig-Holstein,Upper Secondary Level,Non-denominational,0.35233,154,377,0.30404,0.40061
2015,Schleswig-Holstein,Post-secondary Non-tertiary Level,Protestant,0.45363,31,62,0.32869,0.57856
2015,Schleswig-Holstein,Post-secondary Non-tertiary Level,Non-denominational,0.38095,31,62,0.25908,0.50282
2015,Schleswig-Holstein,Second Stage of Tertiary Education,Protestant,0.41174,65,130,0.32681,0.49667
2015,Schleswig-Holstein,Second Stage of Tertiary Education,Non-denominational,0.46269,65,130,0.37664,0.54873
2015,Hamburg,Upper Secondary Level,Protestant,0.43082,62,142,0.34908,0.51255
2015,Hamburg,Upper Secondary Level,Non-denominational,0.43803,80,142,0.35614,0.51993
2015,Hamburg,Second Stage of Tertiary Education,Protestant,0.45108,57,130,0.36521,0.53695
2015,Hamburg,Second Stage of Tertiary Education,Non-denominational,0.34127,73,130,0.25945,0.42310
2015,Lower Saxony,Lower Secondary Level,Catholic,0.20687,62,294,0.16049,0.25325
2015,Lower Saxony,Lower Secondary Level,Protestant,0.55636,169,294,0.49947,0.61325
2015,Lower Saxony,Lower Secondary Level,Non-denominational,0.16120,63,294,0.11910,0.20331
2015,Lower Saxony,Upper Secondary Level,Catholic,0.22357,235,1106,0.19901,0.24814
2015,Lower Saxony,Upper Secondary Level,Protestant,0.42925,573,1106,0.40006,0.45843
2015,Lower Saxony,Upper Secondary Level,Non-denominational,0.31447,298,1106,0.28709,0.34185
2015,Lower Saxony,Post-secondary Non-tertiary Level,Catholic,0.18325,52,192,0.12838,0.23812
2015,Lower Saxony,Post-secondary Non-tertiary Level,Protestant,0.49211,93,192,0.42121,0.56301
2015,Lower Saxony,Post-secondary Non-tertiary Level,Non-denominational,0.26318,47,192,0.20073,0.32564
2015,Lower Saxony,First Stage of Tertiary Education,Protestant,0.47091,60,60,0.34354,0.59828
2015,Lower Saxony,Second Stage of Tertiary Education,Catholic,0.18178,106,489,0.14756,0.21600
2015,Lower Saxony,Second Stage of Tertiary Education,Protestant,0.44894,219,489,0.40481,0.49307
2015,Lower Saxony,Second Stage of Tertiary Education,Non-denominational,0.32242,164,489,0.28095,0.36389
2015,North Rhine-Westphalia,No answer / don't know,Catholic,0.35257,52,96,0.25650,0.44865
2015,North Rhine-Westphalia,No answer / don't know,Protestant,0.36118,44,96,0.26459,0.45778
2015,North Rhine-Westphalia,Pre-primary Level,Catholic,0.41165,31,31,0.23554,0.58776
2015,North Rhine-Westphalia,Primary Level,Catholic,0.27266,36,80,0.17446,0.37086
2015,North Rhine-Westphalia,Primary Level,Islamic community,0.18799,44,80,0.10183,0.27415
2015,North Rhine-Westphalia,Lower Secondary Level,Catholic,0.36335,239,661,0.32665,0.40004
2015,North Rhine-Westphalia,Lower Secondary Level,Protestant,0.28916,171,661,0.25457,0.32375
2015,North Rhine-Westphalia,Lower Secondary Level,Islamic community,0.12086,102,661,0.09599,0.14572
2015,North Rhine-Westphalia,Lower Secondary Level,Non-denominational,0.11984,96,661,0.09506,0.14462
2015,North Rhine-Westphalia,Lower Secondary Level,Sunni denomination,0.04896,53,661,0.03250,0.06542
2015,North Rhine-Westphalia,Upper Secondary Level,Catholic,0.39977,965,2344,0.37993,0.41961
2015,North Rhine-Westphalia,Upper Secondary Level,Protestant,0.29491,653,2344,0.27644,0.31337
2015,North Rhine-Westphalia,Upper Secondary Level,Other Christian community,0.02440,78,2344,0.01815,0.03064
2015,North Rhine-Westphalia,Upper Secondary Level,Islamic community,0.03040,93,2344,0.02345,0.03735
2015,North Rhine-Westphalia,Upper Secondary Level,Non-denominational,0.22484,434,2344,0.20793,0.24174
2015,North Rhine-Westphalia,Upper Secondary Level,Christian orthodox,0.00856,64,2344,0.00483,0.01229
2015,North Rhine-Westphalia,Upper Secondary Level,Sunni denomination,0.01098,57,2344,0.00676,0.01520
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Catholic,0.38211,236,510,0.33990,0.42433
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Protestant,0.32563,153,510,0.28492,0.36634
2015,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Non-denominational,0.18356,121,510,0.14993,0.21719
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Catholic,0.40688,117,245,0.34524,0.46852
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Protestant,0.34214,78,245,0.28261,0.40167
2015,North Rhine-Westphalia,First Stage of Tertiary Education,Non-denominational,0.19817,50,245,0.14815,0.24818
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Catholic,0.42626,437,1103,0.39706,0.45546
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Protestant,0.27631,298,1103,0.24991,0.30272
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Other Christian community,0.02079,31,1103,0.01236,0.02921
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Non-denominational,0.24068,296,1103,0.21544,0.26592
2015,North Rhine-Westphalia,Second Stage of Tertiary Education,Christian orthodox,0.01110,41,1103,0.00492,0.01729
2015,Hesse,Lower Secondary Level,Catholic,0.18064,40,128,0.11372,0.24755
2015,Hesse,Lower Secondary Level,Protestant,0.49735,88,128,0.41039,0.58431
2015,Hesse,Upper Secondary Level,Catholic,0.21949,178,671,0.18815,0.25083
2015,Hesse,Upper Secondary Level,Protestant,0.43959,322,671,0.40200,0.47717
2015,Hesse,Upper Secondary Level,Non-denominational,0.24490,171,671,0.21234,0.27746
2015,Hesse,Post-secondary Non-tertiary Level,Catholic,0.23678,49,151,0.16875,0.30482
2015,Hesse,Post-secondary Non-tertiary Level,Protestant,0.34739,59,151,0.27119,0.42359
2015,Hesse,Post-secondary Non-tertiary Level,Non-denominational,0.27878,43,151,0.20702,0.35054
2015,Hesse,First Stage of Tertiary Education,Protestant,0.46655,41,41,0.31195,0.62116
2015,Hesse,Second Stage of Tertiary Education,Catholic,0.25424,135,473,0.21496,0.29352
2015,Hesse,Second Stage of Tertiary Education,Protestant,0.36995,172,473,0.32640,0.41351
2015,Hesse,Second Stage of Tertiary Education,Non-denominational,0.30966,166,473,0.26795,0.35138
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Catholic,0.35762,98,217,0.29370,0.42154
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Protestant,0.29292,75,217,0.23223,0.35361
2015,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Non-denominational,0.21019,44,217,0.15585,0.26453
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Catholic,0.46895,301,645,0.43041,0.50750
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Protestant,0.33740,241,645,0.30088,0.37392
2015,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Non-denominational,0.13604,103,645,0.10956,0.16252
2015,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Catholic,0.49916,55,55,0.36580,0.63252
2015,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Catholic,0.54536,45,45,0.39823,0.69249
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Catholic,0.41176,118,254,0.35112,0.47241
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Protestant,0.28086,74,254,0.22548,0.33624
2015,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Non-denominational,0.23151,62,254,0.17953,0.28348
2015,Baden-Wuerttemberg,Lower Secondary Level,Catholic,0.45448,140,309,0.39887,0.51009
2015,Baden-Wuerttemberg,Lower Secondary Level,Protestant,0.26083,92,309,0.21179,0.30987
2015,Baden-Wuerttemberg,Lower Secondary Level,Islamic community,0.05520,32,309,0.02970,0.08071
2015,Baden-Wuerttemberg,Lower Secondary Level,Non-denominational,0.11553,45,309,0.07983,0.15123
2015,Baden-Wuerttemberg,Upper Secondary Level,Catholic,0.35856,486,1329,0.33276,0.38435
2015,Baden-Wuerttemberg,Upper Secondary Level,Protestant,0.35898,447,1329,0.33318,0.38478
2015,Baden-Wuerttemberg,Upper Secondary Level,Other Christian community,0.03732,71,1329,0.02713,0.04752
2015,Baden-Wuerttemberg,Upper Secondary Level,Islamic community,0.03018,46,1329,0.02098,0.03938
2015,Baden-Wuerttemberg,Upper Secondary Level,Non-denominational,0.19705,244,1329,0.17566,0.21844
2015,Baden-Wuerttemberg,Upper Secondary Level,Christian orthodox,0.00663,35,1329,0.00227,0.01100
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Catholic,0.34075,94,216,0.27739,0.40410
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Protestant,0.29785,73,216,0.23672,0.35898
2015,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Non-denominational,0.23790,49,216,0.18098,0.29481
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Catholic,0.44193,84,191,0.37131,0.51254
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Protestant,0.25920,62,191,0.19689,0.32151
2015,Baden-Wuerttemberg,First Stage of Tertiary Education,Non-denominational,0.21586,45,191,0.15736,0.27436
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Catholic,0.37468,277,791,0.34093,0.40844
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Protestant,0.29788,262,791,0.26599,0.32978
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Non-denominational,0.24859,212,791,0.21845,0.27873
2015,Baden-Wuerttemberg,Second Stage of Tertiary Education,Christian orthodox,0.01538,40,791,0.00680,0.02396
2015,Bavaria,No answer / don't know,Catholic,0.52199,40,40,0.36522,0.67877
2015,Bavaria,Lower Secondary Level,Catholic,0.58263,235,374,0.53258,0.63267
2015,Bavaria,Lower Secondary Level,Protestant,0.20125,86,374,0.16057,0.24194
2015,Bavaria,Lower Secondary Level,Non-denominational,0.12311,53,374,0.08977,0.15646
2015,Bavaria,Upper Secondary Level,Catholic,0.55445,1131,2077,0.53307,0.57583
2015,Bavaria,Upper Secondary Level,Protestant,0.23431,495,2077,0.21609,0.25253
2015,Bavaria,Upper Secondary Level,Other Christian community,0.01432,33,2077,0.00921,0.01943
2015,Bavaria,Upper Secondary Level,Islamic community,0.01516,36,2077,0.00990,0.02041
2015,Bavaria,Upper Secondary Level,Non-denominational,0.16799,341,2077,0.15191,0.18407
2015,Bavaria,Upper Secondary Level,Christian orthodox,0.00609,41,2077,0.00274,0.00944
2015,Bavaria,Post-secondary Non-tertiary Level,Catholic,0.40939,109,263,0.34984,0.46893
2015,Bavaria,Post-secondary Non-tertiary Level,Protestant,0.20125,65,263,0.15270,0.24980
2015,Bavaria,Post-secondary Non-tertiary Level,Non-denominational,0.29361,89,263,0.23846,0.34875
2015,Bavaria,First Stage of Tertiary Education,Catholic,0.40422,133,256,0.34398,0.46445
2015,Bavaria,First Stage of Tertiary Education,Protestant,0.30602,68,256,0.24946,0.36259
2015,Bavaria,First Stage of Tertiary Education,Non-denominational,0.23524,55,256,0.18318,0.28730
2015,Bavaria,Second Stage of Tertiary Education,Catholic,0.38090,401,974,0.35039,0.41141
2015,Bavaria,Second Stage of Tertiary Education,Protestant,0.27191,239,974,0.24395,0.29986
2015,Bavaria,Second Stage of Tertiary Education,Non-denominational,0.30388,283,974,0.27498,0.33278
2015,Bavaria,Second Stage of Tertiary Education,Christian orthodox,0.01413,51,974,0.00671,0.02154
2015,Berlin,Lower Secondary Level,Non-denominational,0.62233,37,37,0.46396,0.78070
2015,Berlin,Upper Secondary Level,Protestant,0.26810,89,313,0.21895,0.31725
2015,Berlin,Upper Secondary Level,Non-denominational,0.64289,224,313,0.58973,0.69606
2015,Berlin,Post-secondary Non-tertiary Level,Non-denominational,0.58016,40,40,0.42526,0.73506
2015,Berlin,First Stage of Tertiary Education,Non-denominational,0.67062,36,36,0.51492,0.82633
2015,Berlin,Second Stage of Tertiary Education,Catholic,0.13056,42,371,0.09623,0.16489
2015,Berlin,Second Stage of Tertiary Education,Protestant,0.19786,91,371,0.15727,0.23845
2015,Berlin,Second Stage of Tertiary Education,Non-denominational,0.62911,238,371,0.57989,0.67833
2015,Brandenburg,Lower Secondary Level,Non-denominational,0.76493,57,57,0.65387,0.87600
2015,Brandenburg,Upper Secondary Level,Protestant,0.27762,108,459,0.23660,0.31863
2015,Brandenburg,Upper Secondary Level,Non-denominational,0.69682,351,459,0.65472,0.73891
2015,Brandenburg,Post-secondary Non-tertiary Level,Non-denominational,0.80919,52,52,0.70134,0.91703
2015,Brandenburg,First Stage of Tertiary Education,Non-denominational,0.55348,42,42,0.40131,0.70566
2015,Brandenburg,Second Stage of Tertiary Education,Protestant,0.14134,46,226,0.09582,0.18686
2015,Brandenburg,Second Stage of Tertiary Education,Non-denominational,0.78601,180,226,0.73242,0.83960
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Protestant,0.15483,41,283,0.11260,0.19705
2015,Mecklenburg-Western Pomerania,Upper Secondary Level,Non-denominational,0.83443,242,283,0.79104,0.87781
2015,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Non-denominational,0.88531,40,40,0.78530,0.98532
2015,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Non-denominational,0.85559,102,102,0.78703,0.92414
2015,Saxony,Lower Secondary Level,Non-denominational,0.76470,61,61,0.65737,0.87204
2015,Saxony,Upper Secondary Level,Protestant,0.19493,173,751,0.16658,0.22328
2015,Saxony,Upper Secondary Level,Non-denominational,0.76508,578,751,0.73473,0.79542
2015,Saxony,Post-secondary Non-tertiary Level,Non-denominational,0.71618,48,48,0.58728,0.84508
2015,Saxony,First Stage of Tertiary Education,Protestant,0.31891,42,118,0.23446,0.40335
2015,Saxony,First Stage of Tertiary Education,Non-denominational,0.65472,76,118,0.56856,0.74087
2015,Saxony,Second Stage of Tertiary Education,Protestant,0.24117,91,376,0.19787,0.28447
2015,Saxony,Second Stage of Tertiary Education,Non-denominational,0.68736,285,376,0.64044,0.73428
2015,Saxony-Anhalt,Lower Secondary Level,Non-denominational,0.77275,50,50,0.65541,0.89008
2015,Saxony-Anhalt,Upper Secondary Level,Protestant,0.12835,58,439,0.09702,0.15967
2015,Saxony-Anhalt,Upper Secondary Level,Non-denominational,0.83735,381,439,0.80279,0.87191
2015,Saxony-Anhalt,First Stage of Tertiary Education,Non-denominational,0.76573,53,53,0.65061,0.88085
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Protestant,0.26980,52,197,0.20766,0.33194
2015,Saxony-Anhalt,Second Stage of Tertiary Education,Non-denominational,0.69525,145,197,0.63080,0.75969
2015,Thuringa,Lower Secondary Level,Non-denominational,0.65401,46,46,0.51502,0.79300
2015,Thuringa,Upper Secondary Level,Catholic,0.10995,67,538,0.08350,0.13641
2015,Thuringa,Upper Secondary Level,Protestant,0.24311,130,538,0.20683,0.27939
2015,Thuringa,Upper Secondary Level,Non-denominational,0.64157,341,538,0.60101,0.68213
2015,Thuringa,First Stage of Tertiary Education,Non-denominational,0.54160,35,35,0.37412,0.70909
2015,Thuringa,Second Stage of Tertiary Education,Protestant,0.28038,62,185,0.21547,0.34528
2015,Thuringa,Second Stage of Tertiary Education,Non-denominational,0.57170,123,185,0.50020,0.64320
2019,Schleswig-Holstein,Primary Level,Sunni denomination,0.55109,57,57,0.42081,0.68136
2019,Schleswig-Holstein,Lower Secondary Level,Protestant,0.48041,53,87,0.37482,0.58601
2019,Schleswig-Holstein,Lower Secondary Level,Sunni denomination,0.12664,34,87,0.05635,0.19693
2019,Schleswig-Holstein,Upper Secondary Level,Protestant,0.52691,198,366,0.47569,0.57813
2019,Schleswig-Holstein,Upper Secondary Level,Non-denominational,0.37830,168,366,0.32854,0.42805
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Protestant,0.49625,36,82,0.38737,0.60514
2019,Schleswig-Holstein,Post-secondary Non-tertiary Level,Non-denominational,0.42628,46,82,0.31858,0.53398
2019,Schleswig-Holstein,First Stage of Tertiary Education,Protestant,0.39567,35,35,0.23130,0.56004
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Protestant,0.33509,104,199,0.26935,0.40084
2019,Schleswig-Holstein,Second Stage of Tertiary Education,Non-denominational,0.55050,95,199,0.48121,0.61979
2019,Hamburg,Upper Secondary Level,Protestant,0.50517,68,154,0.42595,0.58440
2019,Hamburg,Upper Secondary Level,Non-denominational,0.38876,86,154,0.31152,0.46600
2019,Hamburg,Post-secondary Non-tertiary Level,Non-denominational,0.56258,32,32,0.38795,0.73720
2019,Hamburg,Second Stage of Tertiary Education,Protestant,0.45999,65,160,0.38252,0.53746
2019,Hamburg,Second Stage of Tertiary Education,Non-denominational,0.39994,95,160,0.32379,0.47609
2019,Lower Saxony,Primary Level,Other religious community,0.16673,98,172,0.11086,0.22260
2019,Lower Saxony,Primary Level,Sunni denomination,0.20984,74,172,0.14881,0.27088
2019,Lower Saxony,Lower Secondary Level,Catholic,0.12028,39,369,0.08705,0.15352
2019,Lower Saxony,Lower Secondary Level,Protestant,0.54690,154,369,0.49603,0.59776
2019,Lower Saxony,Lower Secondary Level,Other religious community,0.03374,36,369,0.01530,0.05219
2019,Lower Saxony,Lower Secondary Level,Non-denominational,0.22466,81,369,0.18202,0.26730
2019,Lower Saxony,Lower Secondary Level,Sunni denomination,0.03783,59,369,0.01834,0.05732
2019,Lower Saxony,Upper Secondary Level,Catholic,0.20671,172,1073,0.18247,0.23095
2019,Lower Saxony,Upper Secondary Level,Protestant,0.43421,538,1073,0.40453,0.46388
2019,Lower Saxony,Upper Secondary Level,Non-denominational,0.30273,315,1073,0.27522,0.33023
2019,Lower Saxony,Upper Secondary Level,Sunni denomination,0.01238,48,1073,0.00576,0.01900
2019,Lower Saxony,Post-secondary Non-tertiary Level,Catholic,0.20103,38,199,0.14520,0.25685
2019,Lower Saxony,Post-secondary Non-tertiary Level,Protestant,0.41162,101,199,0.34307,0.48017
2019,Lower Saxony,Post-secondary Non-tertiary Level,Non-denominational,0.30975,60,199,0.24534,0.37415
2019,Lower Saxony,First Stage of Tertiary Education,Protestant,0.50657,71,109,0.41228,0.60086
2019,Lower Saxony,First Stage of Tertiary Education,Non-denominational,0.24553,38,109,0.16436,0.32670
2019,Lower Saxony,Second Stage of Tertiary Education,Catholic,0.18248,101,589,0.15126,0.21370
2019,Lower Saxony,Second Stage of Tertiary Education,Protestant,0.42107,232,589,0.38116,0.46098
2019,Lower Saxony,Second Stage of Tertiary Education,Non-denominational,0.35308,216,589,0.31445,0.39171
2019,Lower Saxony,Second Stage of Tertiary Education,Sunni denomination,0.01198,40,589,0.00319,0.02077
2019,Bremen,Upper Secondary Level,Non-denominational,0.45503,37,37,0.29236,0.61770
2019,North Rhine-Westphalia,No answer / don't know,Catholic,0.45032,59,162,0.37347,0.52718
2019,North Rhine-Westphalia,No answer / don't know,Protestant,0.22937,33,162,0.16443,0.29431
2019,North Rhine-Westphalia,No answer / don't know,Sunni denomination,0.08876,70,162,0.04483,0.13269
2019,North Rhine-Westphalia,Pre-primary Level,Catholic,0.40724,34,34,0.23961,0.57487
2019,North Rhine-Westphalia,Primary Level,Catholic,0.21844,37,293,0.17105,0.26584
2019,North Rhine-Westphalia,Primary Level,Other religious community,0.04362,59,293,0.02020,0.06705
2019,North Rhine-Westphalia,Primary Level,Sunni denomination,0.26193,197,293,0.21150,0.31236
2019,North Rhine-Westphalia,Lower Secondary Level,Catholic,0.35663,198,667,0.32025,0.39301
2019,North Rhine-Westphalia,Lower Secondary Level,Protestant,0.20265,112,667,0.17212,0.23318
2019,North Rhine-Westphalia,Lower Secondary Level,Islamic community,0.05594,44,667,0.03849,0.07340
2019,North Rhine-Westphalia,Lower Secondary Level,Non-denominational,0.18330,112,667,0.15392,0.21269
2019,North Rhine-Westphalia,Lower Secondary Level,Christian orthodox,0.02926,36,667,0.01646,0.04207
2019,North Rhine-Westphalia,Lower Secondary Level,Sunni denomination,0.13680,165,667,0.11070,0.16290
2019,North Rhine-Westphalia,Upper Secondary Level,Catholic,0.36529,864,2332,0.34574,0.38483
2019,North Rhine-Westphalia,Upper Secondary Level,Protestant,0.26673,598,2332,0.24877,0.28468
2019,North Rhine-Westphalia,Upper Secondary Level,Other Christian community,0.01397,43,2332,0.00921,0.01874
2019,North Rhine-Westphalia,Upper Secondary Level,Islamic community,0.01791,38,2332,0.01253,0.02329
2019,North Rhine-Westphalia,Upper Secondary Level,Non-denominational,0.25554,568,2332,0.23783,0.27324
2019,North Rhine-Westphalia,Upper Secondary Level,Christian orthodox,0.01665,53,2332,0.01146,0.02185
2019,North Rhine-Westphalia,Upper Secondary Level,Sunni denomination,0.04679,168,2332,0.03822,0.05537
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Catholic,0.41869,265,552,0.37749,0.45988
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Protestant,0.26625,155,552,0.22935,0.30316
2019,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Non-denominational,0.17662,132,552,0.14478,0.20846
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Catholic,0.47474,139,288,0.41697,0.53252
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Protestant,0.26947,73,288,0.21814,0.32081
2019,North Rhine-Westphalia,First Stage of Tertiary Education,Non-denominational,0.22253,76,288,0.17441,0.27066
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Catholic,0.36734,469,1402,0.34209,0.39258
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Protestant,0.27013,359,1402,0.24688,0.29338
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Non-denominational,0.29918,409,1402,0.27521,0.32316
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Christian orthodox,0.01947,43,1402,0.01224,0.02671
2019,North Rhine-Westphalia,Second Stage of Tertiary Education,Sunni denomination,0.01875,122,1402,0.01165,0.02585
2019,Hesse,Primary Level,Sunni denomination,0.55186,82,82,0.44356,0.66016
2019,Hesse,Lower Secondary Level,Protestant,0.33493,72,109,0.24592,0.42395
2019,Hesse,Lower Secondary Level,Non-denominational,0.23649,37,109,0.15635,0.31663
2019,Hesse,Upper Secondary Level,Catholic,0.19435,150,701,0.16503,0.22366
2019,Hesse,Upper Secondary Level,Protestant,0.40375,304,701,0.36740,0.44010
2019,Hesse,Upper Secondary Level,Non-denominational,0.32411,201,701,0.28944,0.35879
2019,Hesse,Upper Secondary Level,Sunni denomination,0.02813,46,701,0.01588,0.04038
2019,Hesse,Post-secondary Non-tertiary Level,Protestant,0.30707,52,111,0.22087,0.39327
2019,Hesse,Post-secondary Non-tertiary Level,Non-denominational,0.38659,59,111,0.29559,0.47759
2019,Hesse,First Stage of Tertiary Education,Protestant,0.42876,42,42,0.27727,0.58025
2019,Hesse,Second Stage of Tertiary Education,Catholic,0.20154,109,503,0.16645,0.23664
2019,Hesse,Second Stage of Tertiary Education,Protestant,0.34890,186,503,0.30721,0.39060
2019,Hesse,Second Stage of Tertiary Education,Non-denominational,0.37237,208,503,0.33007,0.41466
2019,"Rhineland-Palatinate, Saarland",Primary Level,Sunni denomination,0.29631,49,49,0.16713,0.42549
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Catholic,0.37171,65,175,0.29990,0.44352
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Protestant,0.33372,70,175,0.26365,0.40378
2019,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sunni denomination,0.05299,40,175,0.01971,0.08628
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Catholic,0.40408,266,646,0.36621,0.44196
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Protestant,0.32496,215,646,0.28881,0.36110
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Non-denominational,0.20336,127,646,0.17230,0.23442
2019,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sunni denomination,0.02903,38,646,0.01607,0.04198
2019,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Catholic,0.45079,54,54,0.31683,0.58475
2019,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Catholic,0.54913,41,41,0.39493,0.70333
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Catholic,0.37512,114,287,0.31900,0.43123
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Protestant,0.24442,77,287,0.19462,0.29423
2019,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Non-denominational,0.31898,96,287,0.26496,0.37300
2019,Baden-Wuerttemberg,Primary Level,Sunni denomination,0.22100,91,91,0.13527,0.30672
2019,Baden-Wuerttemberg,Lower Secondary Level,Catholic,0.39962,90,299,0.34401,0.45524
2019,Baden-Wuerttemberg,Lower Secondary Level,Protestant,0.28961,66,299,0.23811,0.34111
2019,Baden-Wuerttemberg,Lower Secondary Level,Non-denominational,0.15974,47,299,0.11814,0.20134
2019,Baden-Wuerttemberg,Lower Secondary Level,Sunni denomination,0.07522,96,299,0.04527,0.10516
2019,Baden-Wuerttemberg,Upper Secondary Level,Catholic,0.32409,394,1158,0.29712,0.35105
2019,Baden-Wuerttemberg,Upper Secondary Level,Protestant,0.36643,392,1158,0.33867,0.39420
2019,Baden-Wuerttemberg,Upper Secondary Level,Other Christian community,0.03080,38,1158,0.02085,0.04076
2019,Baden-Wuerttemberg,Upper Secondary Level,Non-denominational,0.22745,267,1158,0.20330,0.25161
2019,Baden-Wuerttemberg,Upper Secondary Level,Sunni denomination,0.03682,67,1158,0.02597,0.04767
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Catholic,0.30984,68,202,0.24591,0.37377
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Protestant,0.34225,80,202,0.27666,0.40784
2019,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Non-denominational,0.24723,54,202,0.18759,0.30687
