"plh0258_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Katholisch","2004","(Fach-)Abitur","weiblich","","","",""
"Katholisch","2004","AkademikerInnen","maennlich","","","",""
"Katholisch","2004","AkademikerInnen","weiblich","","","",""
"Evangelisch","2004","(noch) kein Abschluss","maennlich","","","",""
"Evangelisch","2004","(noch) kein Abschluss","weiblich","","","",""
"Evangelisch","2004","Hauptschulabschluss","maennlich","","","",""
"Evangelisch","2004","Hauptschulabschluss","weiblich","","","",""
"Evangelisch","2004","Realschulabschluss","maennlich","","","",""
"Evangelisch","2004","Realschulabschluss","weiblich","","","",""
"Evangelisch","2004","(Fach-)Abitur","maennlich","","","",""
"Evangelisch","2004","(Fach-)Abitur","weiblich","","","",""
"Evangelisch","2004","AkademikerInnen","maennlich","","","",""
"Evangelisch","2004","AkademikerInnen","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2004","(noch) kein Abschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2004","(noch) kein Abschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2004","Hauptschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2004","Hauptschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2004","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2004","Realschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2004","(Fach-)Abitur","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2004","(Fach-)Abitur","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2004","AkademikerInnen","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2004","AkademikerInnen","weiblich","","","",""
"Islamische Religionsgemeinschaft","2004","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2004","(noch) kein Abschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2004","Hauptschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2004","Hauptschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2004","Realschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2004","Realschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2004","(Fach-)Abitur","maennlich","","","",""
"Islamische Religionsgemeinschaft","2004","(Fach-)Abitur","weiblich","","","",""
"Islamische Religionsgemeinschaft","2004","AkademikerInnen","maennlich","","","",""
"Islamische Religionsgemeinschaft","2004","AkademikerInnen","weiblich","","","",""
"Andere Religionsgemeinschaft","2004","(noch) kein Abschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2004","(noch) kein Abschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2004","Hauptschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2004","Hauptschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2004","Realschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2004","Realschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2004","(Fach-)Abitur","maennlich","","","",""
"Andere Religionsgemeinschaft","2004","(Fach-)Abitur","weiblich","","","",""
"Andere Religionsgemeinschaft","2004","AkademikerInnen","maennlich","","","",""
"Andere Religionsgemeinschaft","2004","AkademikerInnen","weiblich","","","",""
"Konfessionslos","2004","(noch) kein Abschluss","maennlich","","","",""
"Konfessionslos","2004","(noch) kein Abschluss","weiblich","","","",""
"Konfessionslos","2004","Hauptschulabschluss","maennlich","","","",""
"Konfessionslos","2004","Hauptschulabschluss","weiblich","","","",""
"Konfessionslos","2004","Realschulabschluss","maennlich","","","",""
"Konfessionslos","2004","Realschulabschluss","weiblich","","","",""
"Konfessionslos","2004","(Fach-)Abitur","maennlich","","","",""
"Konfessionslos","2004","(Fach-)Abitur","weiblich","","","",""
"Konfessionslos","2004","AkademikerInnen","maennlich","","","",""
"Konfessionslos","2004","AkademikerInnen","weiblich","","","",""
"Christlich orthodox","2004","(noch) kein Abschluss","maennlich","","","",""
"Christlich orthodox","2004","(noch) kein Abschluss","weiblich","","","",""
"Christlich orthodox","2004","Hauptschulabschluss","maennlich","","","",""
"Christlich orthodox","2004","Hauptschulabschluss","weiblich","","","",""
"Christlich orthodox","2004","Realschulabschluss","maennlich","","","",""
"Christlich orthodox","2004","Realschulabschluss","weiblich","","","",""
"Christlich orthodox","2004","(Fach-)Abitur","maennlich","","","",""
"Christlich orthodox","2004","(Fach-)Abitur","weiblich","","","",""
"Christlich orthodox","2004","AkademikerInnen","maennlich","","","",""
"Christlich orthodox","2004","AkademikerInnen","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2004","(noch) kein Abschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2004","(noch) kein Abschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2004","Hauptschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2004","Hauptschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2004","Realschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2004","Realschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2004","(Fach-)Abitur","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2004","(Fach-)Abitur","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2004","AkademikerInnen","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2004","AkademikerInnen","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2004","(noch) kein Abschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2004","(noch) kein Abschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2004","Hauptschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2004","Hauptschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2004","Realschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2004","Realschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2004","(Fach-)Abitur","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2004","(Fach-)Abitur","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2004","AkademikerInnen","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2004","AkademikerInnen","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2004","(noch) kein Abschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2004","(noch) kein Abschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2004","Hauptschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2004","Hauptschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2004","Realschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2004","Realschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2004","(Fach-)Abitur","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2004","(Fach-)Abitur","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2004","AkademikerInnen","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2004","AkademikerInnen","weiblich","","","",""
"Mehrfachnennung","2004","(noch) kein Abschluss","maennlich","","","",""
"Mehrfachnennung","2004","(noch) kein Abschluss","weiblich","","","",""
"Mehrfachnennung","2004","Hauptschulabschluss","maennlich","","","",""
"Mehrfachnennung","2004","Hauptschulabschluss","weiblich","","","",""
"Mehrfachnennung","2004","Realschulabschluss","maennlich","","","",""
"Mehrfachnennung","2004","Realschulabschluss","weiblich","","","",""
"Mehrfachnennung","2004","(Fach-)Abitur","maennlich","","","",""
"Mehrfachnennung","2004","(Fach-)Abitur","weiblich","","","",""
"Mehrfachnennung","2004","AkademikerInnen","maennlich","","","",""
"Mehrfachnennung","2004","AkademikerInnen","weiblich","","","",""
"Katholisch","2005","(noch) kein Abschluss","maennlich","","","",""
"Katholisch","2005","(noch) kein Abschluss","weiblich","","","",""
"Katholisch","2005","Hauptschulabschluss","maennlich","","","",""
"Katholisch","2005","Hauptschulabschluss","weiblich","","","",""
"Katholisch","2005","Realschulabschluss","maennlich","","","",""
"Katholisch","2005","Realschulabschluss","weiblich","","","",""
"Katholisch","2005","(Fach-)Abitur","maennlich","","","",""
"Katholisch","2005","(Fach-)Abitur","weiblich","","","",""
"Katholisch","2005","AkademikerInnen","maennlich","","","",""
"Katholisch","2005","AkademikerInnen","weiblich","","","",""
"Evangelisch","2005","(noch) kein Abschluss","maennlich","","","",""
"Evangelisch","2005","(noch) kein Abschluss","weiblich","","","",""
"Evangelisch","2005","Hauptschulabschluss","maennlich","","","",""
"Evangelisch","2005","Hauptschulabschluss","weiblich","","","",""
"Evangelisch","2005","Realschulabschluss","maennlich","","","",""
"Evangelisch","2005","Realschulabschluss","weiblich","","","",""
"Evangelisch","2005","(Fach-)Abitur","maennlich","","","",""
"Evangelisch","2005","(Fach-)Abitur","weiblich","","","",""
"Evangelisch","2005","AkademikerInnen","maennlich","","","",""
"Evangelisch","2005","AkademikerInnen","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2005","(noch) kein Abschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2005","(noch) kein Abschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2005","Hauptschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2005","Hauptschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2005","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2005","Realschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2005","(Fach-)Abitur","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2005","(Fach-)Abitur","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2005","AkademikerInnen","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2005","AkademikerInnen","weiblich","","","",""
"Islamische Religionsgemeinschaft","2005","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2005","(noch) kein Abschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2005","Hauptschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2005","Hauptschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2005","Realschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2005","Realschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2005","(Fach-)Abitur","maennlich","","","",""
"Islamische Religionsgemeinschaft","2005","(Fach-)Abitur","weiblich","","","",""
"Islamische Religionsgemeinschaft","2005","AkademikerInnen","maennlich","","","",""
"Islamische Religionsgemeinschaft","2005","AkademikerInnen","weiblich","","","",""
"Andere Religionsgemeinschaft","2005","(noch) kein Abschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2005","(noch) kein Abschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2005","Hauptschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2005","Hauptschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2005","Realschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2005","Realschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2005","(Fach-)Abitur","maennlich","","","",""
"Andere Religionsgemeinschaft","2005","(Fach-)Abitur","weiblich","","","",""
"Andere Religionsgemeinschaft","2005","AkademikerInnen","maennlich","","","",""
"Andere Religionsgemeinschaft","2005","AkademikerInnen","weiblich","","","",""
"Konfessionslos","2005","(noch) kein Abschluss","maennlich","","","",""
"Konfessionslos","2005","(noch) kein Abschluss","weiblich","","","",""
"Konfessionslos","2005","Hauptschulabschluss","maennlich","","","",""
"Konfessionslos","2005","Hauptschulabschluss","weiblich","","","",""
"Konfessionslos","2005","Realschulabschluss","maennlich","","","",""
"Konfessionslos","2005","Realschulabschluss","weiblich","","","",""
"Konfessionslos","2005","(Fach-)Abitur","maennlich","","","",""
"Konfessionslos","2005","(Fach-)Abitur","weiblich","","","",""
"Konfessionslos","2005","AkademikerInnen","maennlich","","","",""
"Konfessionslos","2005","AkademikerInnen","weiblich","","","",""
"Christlich orthodox","2005","(noch) kein Abschluss","maennlich","","","",""
"Christlich orthodox","2005","(noch) kein Abschluss","weiblich","","","",""
"Christlich orthodox","2005","Hauptschulabschluss","maennlich","","","",""
"Christlich orthodox","2005","Hauptschulabschluss","weiblich","","","",""
"Christlich orthodox","2005","Realschulabschluss","maennlich","","","",""
"Christlich orthodox","2005","Realschulabschluss","weiblich","","","",""
"Christlich orthodox","2005","(Fach-)Abitur","maennlich","","","",""
"Christlich orthodox","2005","(Fach-)Abitur","weiblich","","","",""
"Christlich orthodox","2005","AkademikerInnen","maennlich","","","",""
"Christlich orthodox","2005","AkademikerInnen","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2005","(noch) kein Abschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2005","(noch) kein Abschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2005","Hauptschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2005","Hauptschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2005","Realschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2005","Realschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2005","(Fach-)Abitur","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2005","(Fach-)Abitur","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2005","AkademikerInnen","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2005","AkademikerInnen","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2005","(noch) kein Abschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2005","(noch) kein Abschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2005","Hauptschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2005","Hauptschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2005","Realschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2005","Realschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2005","(Fach-)Abitur","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2005","(Fach-)Abitur","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2005","AkademikerInnen","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2005","AkademikerInnen","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2005","(noch) kein Abschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2005","(noch) kein Abschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2005","Hauptschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2005","Hauptschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2005","Realschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2005","Realschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2005","(Fach-)Abitur","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2005","(Fach-)Abitur","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2005","AkademikerInnen","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2005","AkademikerInnen","weiblich","","","",""
"Mehrfachnennung","2005","(noch) kein Abschluss","maennlich","","","",""
"Mehrfachnennung","2005","(noch) kein Abschluss","weiblich","","","",""
"Mehrfachnennung","2005","Hauptschulabschluss","maennlich","","","",""
"Mehrfachnennung","2005","Hauptschulabschluss","weiblich","","","",""
"Mehrfachnennung","2005","Realschulabschluss","maennlich","","","",""
"Mehrfachnennung","2005","Realschulabschluss","weiblich","","","",""
"Mehrfachnennung","2005","(Fach-)Abitur","maennlich","","","",""
"Mehrfachnennung","2005","(Fach-)Abitur","weiblich","","","",""
"Mehrfachnennung","2005","AkademikerInnen","maennlich","","","",""
"Mehrfachnennung","2005","AkademikerInnen","weiblich","","","",""
"Katholisch","2006","(noch) kein Abschluss","maennlich","","","",""
"Katholisch","2006","(noch) kein Abschluss","weiblich","","","",""
"Katholisch","2006","Hauptschulabschluss","maennlich","","","",""
"Katholisch","2006","Hauptschulabschluss","weiblich","","","",""
"Katholisch","2006","Realschulabschluss","maennlich","","","",""
"Katholisch","2006","Realschulabschluss","weiblich","","","",""
"Katholisch","2006","(Fach-)Abitur","maennlich","","","",""
"Katholisch","2006","(Fach-)Abitur","weiblich","","","",""
"Katholisch","2006","AkademikerInnen","maennlich","","","",""
"Katholisch","2006","AkademikerInnen","weiblich","","","",""
"Evangelisch","2006","(noch) kein Abschluss","maennlich","","","",""
"Evangelisch","2006","(noch) kein Abschluss","weiblich","","","",""
"Evangelisch","2006","Hauptschulabschluss","maennlich","","","",""
"Evangelisch","2006","Hauptschulabschluss","weiblich","","","",""
"Evangelisch","2006","Realschulabschluss","maennlich","","","",""
"Evangelisch","2006","Realschulabschluss","weiblich","","","",""
"Evangelisch","2006","(Fach-)Abitur","maennlich","","","",""
"Evangelisch","2006","(Fach-)Abitur","weiblich","","","",""
"Evangelisch","2006","AkademikerInnen","maennlich","","","",""
"Evangelisch","2006","AkademikerInnen","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2006","(noch) kein Abschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2006","(noch) kein Abschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2006","Hauptschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2006","Hauptschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2006","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2006","Realschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2006","(Fach-)Abitur","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2006","(Fach-)Abitur","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2006","AkademikerInnen","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2006","AkademikerInnen","weiblich","","","",""
"Islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2006","(noch) kein Abschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2006","Hauptschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2006","Hauptschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2006","Realschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2006","Realschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2006","(Fach-)Abitur","maennlich","","","",""
"Islamische Religionsgemeinschaft","2006","(Fach-)Abitur","weiblich","","","",""
"Islamische Religionsgemeinschaft","2006","AkademikerInnen","maennlich","","","",""
"Islamische Religionsgemeinschaft","2006","AkademikerInnen","weiblich","","","",""
"Andere Religionsgemeinschaft","2006","(noch) kein Abschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2006","(noch) kein Abschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2006","Hauptschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2006","Hauptschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2006","Realschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","2006","Realschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","2006","(Fach-)Abitur","maennlich","","","",""
"Andere Religionsgemeinschaft","2006","(Fach-)Abitur","weiblich","","","",""
"Andere Religionsgemeinschaft","2006","AkademikerInnen","maennlich","","","",""
"Andere Religionsgemeinschaft","2006","AkademikerInnen","weiblich","","","",""
"Konfessionslos","2006","(noch) kein Abschluss","maennlich","","","",""
"Konfessionslos","2006","(noch) kein Abschluss","weiblich","","","",""
"Konfessionslos","2006","Hauptschulabschluss","maennlich","","","",""
"Konfessionslos","2006","Hauptschulabschluss","weiblich","","","",""
"Konfessionslos","2006","Realschulabschluss","maennlich","","","",""
"Konfessionslos","2006","Realschulabschluss","weiblich","","","",""
"Konfessionslos","2006","(Fach-)Abitur","maennlich","","","",""
"Konfessionslos","2006","(Fach-)Abitur","weiblich","","","",""
"Konfessionslos","2006","AkademikerInnen","maennlich","","","",""
"Konfessionslos","2006","AkademikerInnen","weiblich","","","",""
"Christlich orthodox","2006","(noch) kein Abschluss","maennlich","","","",""
"Christlich orthodox","2006","(noch) kein Abschluss","weiblich","","","",""
"Christlich orthodox","2006","Hauptschulabschluss","maennlich","","","",""
"Christlich orthodox","2006","Hauptschulabschluss","weiblich","","","",""
"Christlich orthodox","2006","Realschulabschluss","maennlich","","","",""
"Christlich orthodox","2006","Realschulabschluss","weiblich","","","",""
"Christlich orthodox","2006","(Fach-)Abitur","maennlich","","","",""
"Christlich orthodox","2006","(Fach-)Abitur","weiblich","","","",""
"Christlich orthodox","2006","AkademikerInnen","maennlich","","","",""
"Christlich orthodox","2006","AkademikerInnen","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2006","(noch) kein Abschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2006","(noch) kein Abschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2006","Hauptschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2006","Hauptschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2006","Realschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2006","Realschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2006","(Fach-)Abitur","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2006","(Fach-)Abitur","weiblich","","","",""
"Schiitische Rel.gemeinschaft","2006","AkademikerInnen","maennlich","","","",""
"Schiitische Rel.gemeinschaft","2006","AkademikerInnen","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2006","(noch) kein Abschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2006","(noch) kein Abschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2006","Hauptschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2006","Hauptschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2006","Realschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2006","Realschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2006","(Fach-)Abitur","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2006","(Fach-)Abitur","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","2006","AkademikerInnen","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","2006","AkademikerInnen","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2006","(noch) kein Abschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2006","(noch) kein Abschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2006","Hauptschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2006","Hauptschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2006","Realschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2006","Realschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2006","(Fach-)Abitur","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2006","(Fach-)Abitur","weiblich","","","",""
"Alevitische Rel.gemeinschaft","2006","AkademikerInnen","maennlich","","","",""
"Alevitische Rel.gemeinschaft","2006","AkademikerInnen","weiblich","","","",""
"Mehrfachnennung","2006","(noch) kein Abschluss","maennlich","","","",""
"Mehrfachnennung","2006","(noch) kein Abschluss","weiblich","","","",""
"Mehrfachnennung","2006","Hauptschulabschluss","maennlich","","","",""
"Mehrfachnennung","2006","Hauptschulabschluss","weiblich","","","",""
"Mehrfachnennung","2006","Realschulabschluss","maennlich","","","",""
"Mehrfachnennung","2006","Realschulabschluss","weiblich","","","",""
"Mehrfachnennung","2006","(Fach-)Abitur","maennlich","","","",""
"Mehrfachnennung","2006","(Fach-)Abitur","weiblich","","","",""
"Mehrfachnennung","2006","AkademikerInnen","maennlich","","","",""
"Mehrfachnennung","2006","AkademikerInnen","weiblich","","","",""
"Katholisch","2007","(noch) kein Abschluss","maennlich","64","0.242800153101817","0.189219219772797","0.296381086430837"
"Katholisch","2007","(noch) kein Abschluss","weiblich","86","0.232361444383323","0.185498322404804","0.279224566361842"
"Katholisch","2007","Hauptschulabschluss","maennlich","1238","0.344590094381582","0.329018401921416","0.360161786841749"
"Katholisch","2007","Hauptschulabschluss","weiblich","1351","0.372216729804475","0.356859371652718","0.387574087956232"
"Katholisch","2007","Realschulabschluss","maennlich","472","0.211235420428099","0.194469644894836","0.228001195961362"
"Katholisch","2007","Realschulabschluss","weiblich","839","0.269457707730416","0.253919346938701","0.28499606852213"
"Katholisch","2007","(Fach-)Abitur","maennlich","309","0.309576633247945","0.281692448021455","0.337460818474435"
"Katholisch","2007","(Fach-)Abitur","weiblich","402","0.340032003777792","0.314447527054368","0.365616480501215"
"Katholisch","2007","AkademikerInnen","maennlich","625","0.279086583934516","0.261171003483645","0.297002164385386"
"Katholisch","2007","AkademikerInnen","weiblich","479","0.258684330228743","0.239405400641549","0.277963259815937"
"Evangelisch","2007","(noch) kein Abschluss","maennlich","99","0.406066105249525","0.344697258412481","0.467434952086569"
"Evangelisch","2007","(noch) kein Abschluss","weiblich","88","0.296096602595666","0.245439069498557","0.346754135692775"
"Evangelisch","2007","Hauptschulabschluss","maennlich","1194","0.337438907687289","0.321945802631464","0.352932012743114"
"Evangelisch","2007","Hauptschulabschluss","weiblich","1526","0.407179101790933","0.391570349388241","0.422787854193625"
"Evangelisch","2007","Realschulabschluss","maennlich","683","0.296743220166197","0.277979716251694","0.315506724080701"
"Evangelisch","2007","Realschulabschluss","weiblich","1143","0.364574312110999","0.347717997412802","0.381430626809197"
"Evangelisch","2007","(Fach-)Abitur","maennlich","345","0.321936690548804","0.293756982325348","0.350116398772261"
"Evangelisch","2007","(Fach-)Abitur","weiblich","480","0.340878242274134","0.315278377665948","0.366478106882319"
"Evangelisch","2007","AkademikerInnen","maennlich","780","0.326080371314009","0.307356905973408","0.34480383665461"
"Evangelisch","2007","AkademikerInnen","weiblich","650","0.330756129636057","0.310043157654563","0.351469101617552"
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2007","(noch) kein Abschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","maennlich","102","0.0266786509711713","0.0213986016385299","0.0319587003038127"
"Andere christlische Religionsgemeinschaft","2007","Hauptschulabschluss","weiblich","109","0.0277104160890439","0.022495671535791","0.0329251606422967"
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2007","Realschulabschluss","weiblich","49","0.0181262246166053","0.0134540536817841","0.0227983955514264"
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","maennlich","35","0.0400642542453285","0.0282361336015696","0.0518923748890874"
"Andere christlische Religionsgemeinschaft","2007","(Fach-)Abitur","weiblich","50","0.034949471099311","0.0250308674971402","0.0448680747014819"
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","maennlich","49","0.0248511749860897","0.0186334892951461","0.0310688606770333"
"Andere christlische Religionsgemeinschaft","2007","AkademikerInnen","weiblich","50","0.0434508034026839","0.0344755064356949","0.0524261003696728"
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2007","(noch) kein Abschluss","weiblich","59","0.22094163120119","0.174905950344733","0.266977312057647"
"Islamische Religionsgemeinschaft","2007","Hauptschulabschluss","maennlich","188","0.0531527393196113","0.0458020052360793","0.0605034734031432"
