year,bula_h,quintil_oecd,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Mecklenburg-Western Pomerania,1st Quintile,Non-denominational,0.83359,84,84,0.75346,0.91372
2011,Mecklenburg-Western Pomerania,2nd Quintile,Non-denominational,0.66587,67,67,0.55208,0.77967
2011,Mecklenburg-Western Pomerania,3rd Quintile,Non-denominational,0.73447,56,56,0.61775,0.85118
2011,Mecklenburg-Western Pomerania,4th Quintile,Non-denominational,0.83849,64,64,0.74762,0.92936
2011,Mecklenburg-Western Pomerania,5th Quintile,Non-denominational,0.88609,55,55,0.80135,0.97083
2011,Saxony,1st Quintile,Protestant,0.20083,62,237,0.14971,0.25194
2011,Saxony,1st Quintile,Non-denominational,0.74123,175,237,0.68536,0.79711
2011,Saxony,2nd Quintile,Protestant,0.38987,108,297,0.33431,0.44543
2011,Saxony,2nd Quintile,Non-denominational,0.55753,189,297,0.50095,0.61411
2011,Saxony,3rd Quintile,Protestant,0.24399,73,292,0.19464,0.29333
2011,Saxony,3rd Quintile,Non-denominational,0.74398,219,292,0.69383,0.79412
2011,Saxony,4th Quintile,Protestant,0.25792,58,176,0.19310,0.32274
2011,Saxony,4th Quintile,Non-denominational,0.69462,118,176,0.62639,0.76286
2011,Saxony,5th Quintile,Non-denominational,0.60214,91,91,0.50102,0.70327
2011,Saxony-Anhalt,1st Quintile,Non-denominational,0.83873,129,129,0.77502,0.90245
2011,Saxony-Anhalt,2nd Quintile,Protestant,0.12365,31,170,0.07402,0.17328
2011,Saxony-Anhalt,2nd Quintile,Non-denominational,0.86551,139,170,0.81407,0.91695
2011,Saxony-Anhalt,3rd Quintile,Non-denominational,0.81837,106,106,0.74462,0.89211
2011,Saxony-Anhalt,4th Quintile,Non-denominational,0.76546,87,87,0.67591,0.85501
2011,Saxony-Anhalt,5th Quintile,Non-denominational,0.72695,70,70,0.62183,0.83208
2011,Thuringa,1st Quintile,Protestant,0.27306,33,140,0.19899,0.34712
2011,Thuringa,1st Quintile,Non-denominational,0.60557,107,140,0.52432,0.68682
2011,Thuringa,2nd Quintile,Protestant,0.40817,61,183,0.33676,0.47958
2011,Thuringa,2nd Quintile,Non-denominational,0.54051,122,183,0.46810,0.61291
2011,Thuringa,3rd Quintile,Protestant,0.33032,39,108,0.24120,0.41944
2011,Thuringa,3rd Quintile,Non-denominational,0.44086,69,108,0.34679,0.53494
2011,Thuringa,4th Quintile,Protestant,0.24463,39,120,0.16740,0.32187
2011,Thuringa,4th Quintile,Non-denominational,0.64425,81,120,0.55823,0.73026
2011,Thuringa,5th Quintile,Non-denominational,0.71513,46,46,0.58325,0.84700
2015,Schleswig-Holstein,1st Quintile,Protestant,0.61100,108,157,0.53450,0.68751
2015,Schleswig-Holstein,1st Quintile,Non-denominational,0.18067,49,157,0.12029,0.24104
2015,Schleswig-Holstein,2nd Quintile,Protestant,0.56254,92,135,0.47854,0.64653
2015,Schleswig-Holstein,2nd Quintile,Non-denominational,0.26258,43,135,0.18808,0.33709
2015,Schleswig-Holstein,3rd Quintile,Protestant,0.62352,101,156,0.54725,0.69980
2015,Schleswig-Holstein,3rd Quintile,Non-denominational,0.29419,55,156,0.22245,0.36593
2015,Schleswig-Holstein,4th Quintile,Protestant,0.41728,71,158,0.34014,0.49441
2015,Schleswig-Holstein,4th Quintile,Non-denominational,0.52461,87,158,0.44649,0.60273
2015,Schleswig-Holstein,5th Quintile,Protestant,0.48854,67,130,0.40228,0.57480
2015,Schleswig-Holstein,5th Quintile,Non-denominational,0.45119,63,130,0.36532,0.53706
2015,Hamburg,1st Quintile,Non-denominational,0.33385,31,31,0.16510,0.50261
2015,Hamburg,2nd Quintile,Non-denominational,0.32425,33,33,0.16206,0.48643
2015,Hamburg,3rd Quintile,Protestant,0.58146,46,79,0.47198,0.69094
2015,Hamburg,3rd Quintile,Non-denominational,0.38378,33,79,0.27586,0.49171
2015,Hamburg,4th Quintile,Non-denominational,0.51909,42,42,0.36615,0.67203
2015,Hamburg,5th Quintile,Protestant,0.42817,49,102,0.33166,0.52467
2015,Hamburg,5th Quintile,Non-denominational,0.31906,53,102,0.22815,0.40996
2015,Lower Saxony,1st Quintile,Catholic,0.20323,84,447,0.16588,0.24058
2015,Lower Saxony,1st Quintile,Protestant,0.42129,223,447,0.37546,0.46711
2015,Lower Saxony,1st Quintile,Islamic community,0.04160,31,447,0.02307,0.06013
2015,Lower Saxony,1st Quintile,Non-denominational,0.21773,109,447,0.17943,0.25603
2015,Lower Saxony,2nd Quintile,Catholic,0.25440,115,419,0.21265,0.29615
2015,Lower Saxony,2nd Quintile,Protestant,0.49421,212,419,0.44628,0.54214
2015,Lower Saxony,2nd Quintile,Non-denominational,0.20906,92,419,0.17008,0.24805
2015,Lower Saxony,3rd Quintile,Catholic,0.24168,101,447,0.20195,0.28141
2015,Lower Saxony,3rd Quintile,Protestant,0.51202,245,447,0.46563,0.55841
2015,Lower Saxony,3rd Quintile,Non-denominational,0.23267,101,447,0.19346,0.27189
2015,Lower Saxony,4th Quintile,Catholic,0.18403,80,480,0.14933,0.21874
2015,Lower Saxony,4th Quintile,Protestant,0.49952,278,480,0.45474,0.54430
2015,Lower Saxony,4th Quintile,Non-denominational,0.30343,122,480,0.26226,0.34460
2015,Lower Saxony,5th Quintile,Catholic,0.17610,83,458,0.14118,0.21103
2015,Lower Saxony,5th Quintile,Protestant,0.40686,210,458,0.36182,0.45190
2015,Lower Saxony,5th Quintile,Non-denominational,0.39316,165,458,0.34838,0.43794
2015,North Rhine-Westphalia,1st Quintile,Catholic,0.35037,380,1162,0.32293,0.37782
2015,North Rhine-Westphalia,1st Quintile,Protestant,0.31853,303,1162,0.29173,0.34533
2015,North Rhine-Westphalia,1st Quintile,Other Christian community,0.02578,46,1162,0.01666,0.03490
2015,North Rhine-Westphalia,1st Quintile,Islamic community,0.11819,160,1162,0.09962,0.13676
2015,North Rhine-Westphalia,1st Quintile,Non-denominational,0.11357,158,1162,0.09532,0.13182
2015,North Rhine-Westphalia,1st Quintile,Christian orthodox,0.01272,38,1162,0.00627,0.01916
2015,North Rhine-Westphalia,1st Quintile,Sunni denomination,0.04165,77,1162,0.03015,0.05314
2015,North Rhine-Westphalia,2nd Quintile,Catholic,0.39285,396,981,0.36227,0.42343
2015,North Rhine-Westphalia,2nd Quintile,Protestant,0.28124,253,981,0.25309,0.30939
2015,North Rhine-Westphalia,2nd Quintile,Other Christian community,0.03978,53,981,0.02754,0.05201
2015,North Rhine-Westphalia,2nd Quintile,Islamic community,0.03477,47,981,0.02330,0.04624
2015,North Rhine-Westphalia,2nd Quintile,Non-denominational,0.20496,161,981,0.17969,0.23023
2015,North Rhine-Westphalia,2nd Quintile,Christian orthodox,0.00869,33,981,0.00288,0.01450
2015,North Rhine-Westphalia,2nd Quintile,Sunni denomination,0.03351,38,981,0.02224,0.04478
2015,North Rhine-Westphalia,3rd Quintile,Catholic,0.41218,366,849,0.37905,0.44531
2015,North Rhine-Westphalia,3rd Quintile,Protestant,0.27544,248,849,0.24537,0.30551
2015,North Rhine-Westphalia,3rd Quintile,Islamic community,0.02249,32,849,0.01251,0.03246
2015,North Rhine-Westphalia,3rd Quintile,Non-denominational,0.25746,203,849,0.22803,0.28689
2015,North Rhine-Westphalia,4th Quintile,Catholic,0.39942,399,913,0.36764,0.43121
2015,North Rhine-Westphalia,4th Quintile,Protestant,0.34369,303,913,0.31286,0.37451
2015,North Rhine-Westphalia,4th Quintile,Non-denominational,0.19662,211,913,0.17082,0.22241
2015,North Rhine-Westphalia,5th Quintile,Catholic,0.43582,464,1029,0.40550,0.46613
2015,North Rhine-Westphalia,5th Quintile,Protestant,0.27224,300,1029,0.24503,0.29945
2015,North Rhine-Westphalia,5th Quintile,Non-denominational,0.25469,265,1029,0.22805,0.28132
2015,Hesse,1st Quintile,Catholic,0.21681,54,273,0.16784,0.26578
2015,Hesse,1st Quintile,Protestant,0.32446,114,273,0.26883,0.38010
2015,Hesse,1st Quintile,Islamic community,0.08380,35,273,0.05087,0.11673
2015,Hesse,1st Quintile,Non-denominational,0.21951,70,273,0.17032,0.26870
2015,Hesse,2nd Quintile,Catholic,0.21878,73,227,0.16488,0.27268
2015,Hesse,2nd Quintile,Protestant,0.47346,103,227,0.40836,0.53855
2015,Hesse,2nd Quintile,Non-denominational,0.14819,51,227,0.10186,0.19451
2015,Hesse,3rd Quintile,Catholic,0.29198,91,304,0.24078,0.34317
2015,Hesse,3rd Quintile,Protestant,0.45105,148,304,0.39502,0.50708
2015,Hesse,3rd Quintile,Non-denominational,0.18069,65,304,0.13737,0.22402
2015,Hesse,4th Quintile,Catholic,0.17412,68,303,0.13135,0.21689
2015,Hesse,4th Quintile,Protestant,0.47050,152,303,0.41421,0.52680
2015,Hesse,4th Quintile,Non-denominational,0.31056,83,303,0.25837,0.36274
2015,Hesse,5th Quintile,Catholic,0.22084,101,432,0.18168,0.26001
2015,Hesse,5th Quintile,Protestant,0.41427,194,432,0.36777,0.46078
2015,Hesse,5th Quintile,Non-denominational,0.32251,137,432,0.27838,0.36664
2015,"Rhineland-Palatinate, Saarland",1st Quintile,Catholic,0.32369,103,239,0.26425,0.38313
2015,"Rhineland-Palatinate, Saarland",1st Quintile,Protestant,0.28952,83,239,0.23190,0.34714
2015,"Rhineland-Palatinate, Saarland",1st Quintile,Non-denominational,0.23386,53,239,0.18008,0.28764
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,Catholic,0.44417,121,271,0.38491,0.50344
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,Protestant,0.34399,106,271,0.28733,0.40066
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,Non-denominational,0.14439,44,271,0.10247,0.18632
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,Catholic,0.52453,155,294,0.46734,0.58171
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,Protestant,0.26959,96,294,0.21878,0.32040
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,Non-denominational,0.14198,43,294,0.10202,0.18195
2015,"Rhineland-Palatinate, Saarland",4th Quintile,Catholic,0.42341,112,241,0.36090,0.48592
2015,"Rhineland-Palatinate, Saarland",4th Quintile,Protestant,0.27182,81,241,0.21554,0.32811
2015,"Rhineland-Palatinate, Saarland",4th Quintile,Non-denominational,0.24075,48,241,0.18666,0.29485
2015,"Rhineland-Palatinate, Saarland",5th Quintile,Catholic,0.49016,128,273,0.43075,0.54957
2015,"Rhineland-Palatinate, Saarland",5th Quintile,Protestant,0.30573,88,273,0.25098,0.36048
2015,"Rhineland-Palatinate, Saarland",5th Quintile,Non-denominational,0.18012,57,273,0.13445,0.22579
2015,Baden-Wuerttemberg,1st Quintile,Catholic,0.32487,106,315,0.27306,0.37667
2015,Baden-Wuerttemberg,1st Quintile,Protestant,0.30168,106,315,0.25091,0.35245
2015,Baden-Wuerttemberg,1st Quintile,Islamic community,0.10424,43,315,0.07044,0.13804
2015,Baden-Wuerttemberg,1st Quintile,Non-denominational,0.14436,60,315,0.10549,0.18324
2015,Baden-Wuerttemberg,2nd Quintile,Catholic,0.36717,191,420,0.32102,0.41333
2015,Baden-Wuerttemberg,2nd Quintile,Protestant,0.35835,156,420,0.31243,0.40426
2015,Baden-Wuerttemberg,2nd Quintile,Non-denominational,0.11781,73,420,0.08694,0.14868
2015,Baden-Wuerttemberg,3rd Quintile,Catholic,0.37626,237,590,0.33713,0.41538
2015,Baden-Wuerttemberg,3rd Quintile,Protestant,0.30758,209,590,0.27031,0.34485
2015,Baden-Wuerttemberg,3rd Quintile,Other Christian community,0.03276,37,590,0.01838,0.04713
2015,Baden-Wuerttemberg,3rd Quintile,Non-denominational,0.21507,107,590,0.18189,0.24825
2015,Baden-Wuerttemberg,4th Quintile,Catholic,0.41477,247,596,0.37518,0.45436
2015,Baden-Wuerttemberg,4th Quintile,Protestant,0.32864,225,596,0.29089,0.36638
2015,Baden-Wuerttemberg,4th Quintile,Non-denominational,0.20648,124,596,0.17396,0.23901
2015,Baden-Wuerttemberg,5th Quintile,Catholic,0.38395,285,760,0.34935,0.41855
2015,Baden-Wuerttemberg,5th Quintile,Protestant,0.33060,269,760,0.29713,0.36407
2015,Baden-Wuerttemberg,5th Quintile,Non-denominational,0.25155,206,760,0.22068,0.28242
2015,Bavaria,1st Quintile,Catholic,0.46308,281,552,0.42144,0.50471
2015,Bavaria,1st Quintile,Protestant,0.26264,139,552,0.22590,0.29939
2015,Bavaria,1st Quintile,Islamic community,0.06089,31,552,0.04092,0.08085
2015,Bavaria,1st Quintile,Non-denominational,0.16890,101,552,0.13762,0.20019
2015,Bavaria,2nd Quintile,Catholic,0.55547,411,724,0.51925,0.59169
2015,Bavaria,2nd Quintile,Protestant,0.23656,186,724,0.20559,0.26754
2015,Bavaria,2nd Quintile,Non-denominational,0.15532,127,724,0.12892,0.18173
2015,Bavaria,3rd Quintile,Catholic,0.52530,400,699,0.48825,0.56234
2015,Bavaria,3rd Quintile,Protestant,0.23215,178,699,0.20083,0.26347
2015,Bavaria,3rd Quintile,Non-denominational,0.17072,121,699,0.14280,0.19863
2015,Bavaria,4th Quintile,Catholic,0.54886,442,816,0.51469,0.58302
2015,Bavaria,4th Quintile,Protestant,0.23656,219,816,0.20738,0.26574
2015,Bavaria,4th Quintile,Non-denominational,0.19096,155,816,0.16398,0.21795
2015,Bavaria,5th Quintile,Catholic,0.43660,469,979,0.40552,0.46768
2015,Bavaria,5th Quintile,Protestant,0.26011,251,979,0.23262,0.28761
2015,Bavaria,5th Quintile,Non-denominational,0.27719,259,979,0.24913,0.30524
2015,Berlin,1st Quintile,Protestant,0.18288,42,159,0.12260,0.24315
2015,Berlin,1st Quintile,Non-denominational,0.62703,117,159,0.55162,0.70243
2015,Berlin,2nd Quintile,Protestant,0.20221,41,185,0.14417,0.26024
2015,Berlin,2nd Quintile,Non-denominational,0.70319,144,185,0.63718,0.76920
2015,Berlin,3rd Quintile,Protestant,0.26108,33,122,0.18282,0.33934
2015,Berlin,3rd Quintile,Non-denominational,0.60767,89,122,0.52067,0.69467
2015,Berlin,4th Quintile,Protestant,0.23581,41,149,0.16742,0.30420
2015,Berlin,4th Quintile,Non-denominational,0.62252,108,149,0.54443,0.70062
2015,Berlin,5th Quintile,Protestant,0.30902,60,168,0.23893,0.37910
2015,Berlin,5th Quintile,Non-denominational,0.65122,108,168,0.57894,0.72351
2015,Brandenburg,1st Quintile,Protestant,0.22125,44,231,0.16760,0.27490
2015,Brandenburg,1st Quintile,Non-denominational,0.72974,187,231,0.67235,0.78713
2015,Brandenburg,2nd Quintile,Protestant,0.29553,62,214,0.23426,0.35681
2015,Brandenburg,2nd Quintile,Non-denominational,0.67369,152,214,0.61072,0.73665
2015,Brandenburg,3rd Quintile,Protestant,0.24354,47,199,0.18375,0.30332
2015,Brandenburg,3rd Quintile,Non-denominational,0.71580,152,199,0.65297,0.77862
2015,Brandenburg,4th Quintile,Non-denominational,0.77191,120,120,0.69652,0.84730
2015,Brandenburg,5th Quintile,Non-denominational,0.74004,85,85,0.64624,0.83384
2015,Mecklenburg-Western Pomerania,1st Quintile,Non-denominational,0.82798,113,113,0.75809,0.89788
2015,Mecklenburg-Western Pomerania,2nd Quintile,Non-denominational,0.79901,151,151,0.73488,0.86314
2015,Mecklenburg-Western Pomerania,3rd Quintile,Non-denominational,0.86312,91,91,0.79211,0.93414
2015,Mecklenburg-Western Pomerania,4th Quintile,Non-denominational,0.90759,53,53,0.82887,0.98631
2015,Mecklenburg-Western Pomerania,5th Quintile,Non-denominational,0.92325,50,50,0.84871,0.99778
2015,Saxony,1st Quintile,Protestant,0.15478,74,301,0.11385,0.19571
2015,Saxony,1st Quintile,Non-denominational,0.76359,227,301,0.71551,0.81167
2015,Saxony,2nd Quintile,Protestant,0.22295,119,444,0.18419,0.26171
2015,Saxony,2nd Quintile,Non-denominational,0.72241,325,444,0.68070,0.76411
2015,Saxony,3rd Quintile,Protestant,0.24989,72,286,0.19962,0.30016
2015,Saxony,3rd Quintile,Non-denominational,0.72689,214,286,0.67516,0.77862
2015,Saxony,4th Quintile,Protestant,0.22665,55,247,0.17433,0.27896
2015,Saxony,4th Quintile,Non-denominational,0.74447,192,247,0.68997,0.79898
2015,Saxony,5th Quintile,Protestant,0.22166,37,145,0.15381,0.28950
2015,Saxony,5th Quintile,Non-denominational,0.72170,108,145,0.64851,0.79490
2015,Saxony-Anhalt,1st Quintile,Non-denominational,0.80350,205,205,0.74897,0.85802
2015,Saxony-Anhalt,2nd Quintile,Non-denominational,0.82060,197,197,0.76688,0.87431
2015,Saxony-Anhalt,3rd Quintile,Protestant,0.21893,34,158,0.15425,0.28362
2015,Saxony-Anhalt,3rd Quintile,Non-denominational,0.76598,124,158,0.69975,0.83220
2015,Saxony-Anhalt,4th Quintile,Non-denominational,0.85166,96,96,0.78018,0.92313
2015,Saxony-Anhalt,5th Quintile,Non-denominational,0.60665,59,59,0.48093,0.73237
2015,Thuringa,1st Quintile,Protestant,0.21520,46,194,0.15722,0.27318
2015,Thuringa,1st Quintile,Non-denominational,0.66583,148,194,0.59928,0.73238
2015,Thuringa,2nd Quintile,Protestant,0.25317,66,227,0.19648,0.30986
2015,Thuringa,2nd Quintile,Non-denominational,0.65187,161,227,0.58976,0.71398
2015,Thuringa,3rd Quintile,Catholic,0.14495,32,185,0.09408,0.19582
2015,Thuringa,3rd Quintile,Protestant,0.30014,49,185,0.23391,0.36636
2015,Thuringa,3rd Quintile,Non-denominational,0.55491,104,185,0.48310,0.62672
2015,Thuringa,4th Quintile,Protestant,0.31284,38,117,0.22846,0.39722
2015,Thuringa,4th Quintile,Non-denominational,0.56246,79,117,0.47218,0.65274
2015,Thuringa,5th Quintile,Protestant,0.30091,38,104,0.21233,0.38949
2015,Thuringa,5th Quintile,Non-denominational,0.66230,66,104,0.57097,0.75364
2019,Schleswig-Holstein,1st Quintile,Protestant,0.55087,84,243,0.48820,0.61354
2019,Schleswig-Holstein,1st Quintile,Non-denominational,0.17466,46,243,0.12683,0.22250
2019,Schleswig-Holstein,1st Quintile,Sunni denomination,0.10684,113,243,0.06792,0.14576
2019,Schleswig-Holstein,2nd Quintile,Protestant,0.49982,100,159,0.42186,0.57779
2019,Schleswig-Holstein,2nd Quintile,Non-denominational,0.29604,59,159,0.22486,0.36722
2019,Schleswig-Holstein,3rd Quintile,Protestant,0.46670,72,146,0.38549,0.54790
2019,Schleswig-Holstein,3rd Quintile,Non-denominational,0.38601,74,146,0.30677,0.46526
2019,Schleswig-Holstein,4th Quintile,Protestant,0.43265,64,128,0.34648,0.51882
2019,Schleswig-Holstein,4th Quintile,Non-denominational,0.51367,64,128,0.42674,0.60060
2019,Schleswig-Holstein,5th Quintile,Protestant,0.40938,72,146,0.32935,0.48942
2019,Schleswig-Holstein,5th Quintile,Non-denominational,0.54679,74,146,0.46576,0.62781
2019,Hamburg,1st Quintile,Protestant,0.42803,35,112,0.33598,0.52008
2019,Hamburg,1st Quintile,Non-denominational,0.31434,38,112,0.22797,0.40070
2019,Hamburg,1st Quintile,Sunni denomination,0.06399,39,112,0.01846,0.10952
2019,Hamburg,2nd Quintile,Non-denominational,0.44449,33,33,0.27232,0.61666
2019,Hamburg,3rd Quintile,Non-denominational,0.43322,33,33,0.26153,0.60491
2019,Hamburg,4th Quintile,Protestant,0.37146,32,79,0.26423,0.47869
2019,Hamburg,4th Quintile,Non-denominational,0.38531,47,79,0.27731,0.49332
2019,Hamburg,5th Quintile,Protestant,0.37718,38,87,0.27474,0.47962
2019,Hamburg,5th Quintile,Non-denominational,0.50746,49,87,0.40180,0.61312
2019,Lower Saxony,1st Quintile,Catholic,0.16435,56,688,0.13664,0.19206
2019,Lower Saxony,1st Quintile,Protestant,0.41567,187,688,0.37881,0.45252
2019,Lower Saxony,1st Quintile,Islamic community,0.06313,59,688,0.04494,0.08131
2019,Lower Saxony,1st Quintile,Other religious community,0.02796,94,688,0.01563,0.04029
2019,Lower Saxony,1st Quintile,Non-denominational,0.20748,130,688,0.17716,0.23781
2019,Lower Saxony,1st Quintile,Sunni denomination,0.06268,162,688,0.04455,0.08080
2019,Lower Saxony,2nd Quintile,Catholic,0.29612,97,415,0.25214,0.34009
2019,Lower Saxony,2nd Quintile,Protestant,0.41122,211,415,0.36382,0.45862
2019,Lower Saxony,2nd Quintile,Non-denominational,0.21829,107,415,0.17849,0.25808
2019,Lower Saxony,3rd Quintile,Catholic,0.16583,72,414,0.12996,0.20170
2019,Lower Saxony,3rd Quintile,Protestant,0.52145,239,414,0.47327,0.56962
2019,Lower Saxony,3rd Quintile,Non-denominational,0.27810,103,414,0.23488,0.32131
2019,Lower Saxony,4th Quintile,Catholic,0.18403,76,433,0.14748,0.22057
2019,Lower Saxony,4th Quintile,Protestant,0.47794,232,433,0.43084,0.52505
2019,Lower Saxony,4th Quintile,Non-denominational,0.30010,125,433,0.25689,0.34332
2019,Lower Saxony,5th Quintile,Catholic,0.13825,63,468,0.10695,0.16956
2019,Lower Saxony,5th Quintile,Protestant,0.39717,207,468,0.35280,0.44155
2019,Lower Saxony,5th Quintile,Non-denominational,0.43783,198,468,0.39283,0.48282
2019,Bremen,1st Quintile,Sunni denomination,0.15215,40,40,0.03943,0.26488
2019,North Rhine-Westphalia,1st Quintile,Catholic,0.28672,318,1595,0.26452,0.30892
2019,North Rhine-Westphalia,1st Quintile,Protestant,0.21023,217,1595,0.19023,0.23023
2019,North Rhine-Westphalia,1st Quintile,Islamic community,0.07442,96,1595,0.06154,0.08731
2019,North Rhine-Westphalia,1st Quintile,Other religious community,0.01156,78,1595,0.00631,0.01681
2019,North Rhine-Westphalia,1st Quintile,Non-denominational,0.18918,226,1595,0.16995,0.20840
2019,North Rhine-Westphalia,1st Quintile,Christian orthodox,0.03748,87,1595,0.02815,0.04680
2019,North Rhine-Westphalia,1st Quintile,Shiite denomination,0.02610,43,1595,0.01828,0.03393
2019,North Rhine-Westphalia,1st Quintile,Sunni denomination,0.13773,530,1595,0.12081,0.15465
2019,North Rhine-Westphalia,2nd Quintile,Catholic,0.39772,381,939,0.36640,0.42904
2019,North Rhine-Westphalia,2nd Quintile,Protestant,0.25797,251,939,0.22997,0.28597
2019,North Rhine-Westphalia,2nd Quintile,Non-denominational,0.20176,214,939,0.17608,0.22745
2019,North Rhine-Westphalia,2nd Quintile,Sunni denomination,0.06811,93,939,0.05199,0.08424
2019,North Rhine-Westphalia,3rd Quintile,Catholic,0.35675,334,783,0.32317,0.39032
2019,North Rhine-Westphalia,3rd Quintile,Protestant,0.27720,233,783,0.24583,0.30857
2019,North Rhine-Westphalia,3rd Quintile,Non-denominational,0.24653,185,783,0.21632,0.27673
2019,North Rhine-Westphalia,3rd Quintile,Sunni denomination,0.04036,31,783,0.02656,0.05415
2019,North Rhine-Westphalia,4th Quintile,Catholic,0.40661,382,857,0.37370,0.43952
2019,North Rhine-Westphalia,4th Quintile,Protestant,0.27408,257,857,0.24420,0.30396
2019,North Rhine-Westphalia,4th Quintile,Non-denominational,0.23544,218,857,0.20702,0.26386
2019,North Rhine-Westphalia,5th Quintile,Catholic,0.41613,409,1000,0.38556,0.44669
2019,North Rhine-Westphalia,5th Quintile,Protestant,0.24572,290,1000,0.21902,0.27241
2019,North Rhine-Westphalia,5th Quintile,Non-denominational,0.29392,301,1000,0.26567,0.32217
2019,Hesse,1st Quintile,Catholic,0.14823,44,450,0.11536,0.18110
2019,Hesse,1st Quintile,Protestant,0.32148,90,450,0.27828,0.36468
2019,Hesse,1st Quintile,Islamic community,0.07640,36,450,0.05183,0.10098
2019,Hesse,1st Quintile,Non-denominational,0.24858,72,450,0.20860,0.28856
2019,Hesse,1st Quintile,Christian orthodox,0.04995,50,450,0.02980,0.07009
2019,Hesse,1st Quintile,Sunni denomination,0.11866,158,450,0.08875,0.14858
2019,Hesse,2nd Quintile,Catholic,0.19147,48,220,0.13936,0.24358
2019,Hesse,2nd Quintile,Protestant,0.32020,101,220,0.25841,0.38199
2019,Hesse,2nd Quintile,Non-denominational,0.31679,71,220,0.25517,0.37841
2019,Hesse,3rd Quintile,Catholic,0.22456,62,254,0.17314,0.27598
2019,Hesse,3rd Quintile,Protestant,0.39159,112,254,0.33145,0.45174
2019,Hesse,3rd Quintile,Non-denominational,0.31452,80,254,0.25730,0.37173
2019,Hesse,4th Quintile,Catholic,0.19101,53,261,0.14323,0.23880
2019,Hesse,4th Quintile,Protestant,0.38476,120,261,0.32562,0.44390
2019,Hesse,4th Quintile,Non-denominational,0.35753,88,261,0.29927,0.41579
2019,Hesse,5th Quintile,Catholic,0.18358,86,396,0.14540,0.22176
2019,Hesse,5th Quintile,Protestant,0.40656,177,396,0.35812,0.45500
2019,Hesse,5th Quintile,Non-denominational,0.36638,133,396,0.31886,0.41389
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Catholic,0.33864,97,378,0.29087,0.38641
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Protestant,0.28132,91,378,0.23593,0.32671
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Non-denominational,0.24427,64,378,0.20089,0.28764
2019,"Rhineland-Palatinate, Saarland",1st Quintile,Sunni denomination,0.08602,126,378,0.05771,0.11432
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Catholic,0.38082,111,243,0.31964,0.44200
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Protestant,0.31539,81,243,0.25684,0.37394
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,Non-denominational,0.19048,51,243,0.14101,0.23996
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Catholic,0.41045,101,213,0.34423,0.47667
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Protestant,0.25451,70,213,0.19587,0.31314
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,Non-denominational,0.22157,42,213,0.16566,0.27747
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Catholic,0.42492,91,213,0.35838,0.49147
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Protestant,0.33920,81,213,0.27546,0.40293
2019,"Rhineland-Palatinate, Saarland",4th Quintile,Non-denominational,0.17485,41,213,0.12372,0.22598
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Catholic,0.47598,117,257,0.41480,0.53716
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Protestant,0.20204,69,257,0.15286,0.25123
2019,"Rhineland-Palatinate, Saarland",5th Quintile,Non-denominational,0.29066,71,257,0.23504,0.34628
2019,Baden-Wuerttemberg,1st Quintile,Catholic,0.33247,104,519,0.29190,0.37304
2019,Baden-Wuerttemberg,1st Quintile,Protestant,0.32556,81,519,0.28520,0.36591
2019,Baden-Wuerttemberg,1st Quintile,Non-denominational,0.17991,79,519,0.14683,0.21299
2019,Baden-Wuerttemberg,1st Quintile,Sunni denomination,0.11670,255,519,0.08905,0.14435
2019,Baden-Wuerttemberg,2nd Quintile,Catholic,0.29993,140,331,0.25049,0.34937
2019,Baden-Wuerttemberg,2nd Quintile,Protestant,0.30672,104,331,0.25697,0.35648
2019,Baden-Wuerttemberg,2nd Quintile,Non-denominational,0.18566,87,331,0.14370,0.22761
2019,Baden-Wuerttemberg,3rd Quintile,Catholic,0.35796,164,438,0.31301,0.40291
2019,Baden-Wuerttemberg,3rd Quintile,Protestant,0.35136,166,438,0.30660,0.39612
2019,Baden-Wuerttemberg,3rd Quintile,Non-denominational,0.18479,108,438,0.14840,0.22118
2019,Baden-Wuerttemberg,4th Quintile,Catholic,0.31502,171,498,0.27418,0.35586
2019,Baden-Wuerttemberg,4th Quintile,Protestant,0.33520,192,498,0.29369,0.37670
2019,Baden-Wuerttemberg,4th Quintile,Non-denominational,0.28328,135,498,0.24367,0.32290
