"plh0185","year","bula_h","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Sehr selten","2013","Berlin","indirekter Migrationshintergrund","19","","",""
"Sehr selten","2013","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2013","Brandenburg","kein Migrationshintergrund","393","0.423190353567644","0.39211453241963","0.454266174715657"
"Sehr selten","2013","Brandenburg","direkter Migrationshintergrund","12","","",""
"Sehr selten","2013","Brandenburg","indirekter Migrationshintergrund","4","","",""
"Sehr selten","2013","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","229","0.413435516736507","0.372793962168535","0.454077071304479"
"Sehr selten","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","4","","",""
"Sehr selten","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","4","","",""
"Sehr selten","2013","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2013","Sachsen","kein Migrationshintergrund","684","0.390700133064178","0.367186612454389","0.414213653673966"
"Sehr selten","2013","Sachsen","direkter Migrationshintergrund","10","","",""
"Sehr selten","2013","Sachsen","indirekter Migrationshintergrund","8","","",""
"Sehr selten","2013","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2013","Sachsen-Anhalt","kein Migrationshintergrund","370","0.397991174945672","0.366565957981459","0.429416391909884"
"Sehr selten","2013","Sachsen-Anhalt","direkter Migrationshintergrund","5","","",""
"Sehr selten","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","9","","",""
"Sehr selten","2013","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2013","Thueringen","kein Migrationshintergrund","425","0.437991225626086","0.406800950063193","0.469181501188979"
"Sehr selten","2013","Thueringen","direkter Migrationshintergrund","7","","",""
"Sehr selten","2013","Thueringen","indirekter Migrationshintergrund","5","","",""
"Sehr selten","2013","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Schleswig-Holstein","kein Migrationshintergrund","271","0.315375314041564","0.283135927400413","0.347614700682715"
"Selten","2013","Schleswig-Holstein","direkter Migrationshintergrund","29","","",""
"Selten","2013","Schleswig-Holstein","indirekter Migrationshintergrund","11","","",""
"Selten","2013","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Hamburg","kein Migrationshintergrund","113","0.298124071094397","0.249643945776833","0.346604196411961"
"Selten","2013","Hamburg","direkter Migrationshintergrund","12","","",""
"Selten","2013","Hamburg","indirekter Migrationshintergrund","11","","",""
"Selten","2013","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Niedersachsen","kein Migrationshintergrund","778","0.347601953294582","0.327449316726239","0.367754589862926"
"Selten","2013","Niedersachsen","direkter Migrationshintergrund","81","0.335749046778882","0.274717038564869","0.396781054992895"
"Selten","2013","Niedersachsen","indirekter Migrationshintergrund","35","0.245464385548064","0.153974571580048","0.33695419951608"
"Selten","2013","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Bremen","kein Migrationshintergrund","48","0.323811213223334","0.247117459154693","0.400504967291974"
"Selten","2013","Bremen","direkter Migrationshintergrund","12","","",""
"Selten","2013","Bremen","indirekter Migrationshintergrund","3","","",""
"Selten","2013","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Nordrhein-Westfalen","kein Migrationshintergrund","1461","0.363945529997945","0.349066914365655","0.378824145630236"
"Selten","2013","Nordrhein-Westfalen","direkter Migrationshintergrund","280","0.321753521626109","0.288821850299651","0.354685192952568"
"Selten","2013","Nordrhein-Westfalen","indirekter Migrationshintergrund","122","0.41666155230413","0.363789414330836","0.469533690277424"
"Selten","2013","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Hessen","kein Migrationshintergrund","471","0.322636933426406","0.297909410144168","0.347364456708645"
"Selten","2013","Hessen","direkter Migrationshintergrund","78","0.279209892202682","0.226943240102667","0.331476544302697"
"Selten","2013","Hessen","indirekter Migrationshintergrund","43","0.375220289905656","0.284739087270496","0.465701492540817"
"Selten","2013","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","381","0.316718488209107","0.289948040206572","0.343488936211641"
"Selten","2013","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","57","0.27995292943064","0.213809850094795","0.346096008766486"
"Selten","2013","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","17","","",""
"Selten","2013","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Baden-Wuerttemberg","kein Migrationshintergrund","919","0.361849549099439","0.342527622366188","0.38117147583269"
"Selten","2013","Baden-Wuerttemberg","direkter Migrationshintergrund","149","0.31679697806371","0.272824669419093","0.360769286708327"
"Selten","2013","Baden-Wuerttemberg","indirekter Migrationshintergrund","80","0.388622673249296","0.323315642870876","0.453929703627715"
"Selten","2013","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Bayern","kein Migrationshintergrund","1190","0.35306531920751","0.336972425721438","0.369158212693581"
"Selten","2013","Bayern","direkter Migrationshintergrund","129","0.339894408680694","0.295534591086859","0.384254226274529"
"Selten","2013","Bayern","indirekter Migrationshintergrund","80","0.406547795044917","0.340428404862099","0.472667185227736"
"Selten","2013","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Saarland","kein Migrationshintergrund","","","",""
"Selten","2013","Saarland","direkter Migrationshintergrund","","","",""
"Selten","2013","Saarland","indirekter Migrationshintergrund","","","",""
"Selten","2013","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Berlin","kein Migrationshintergrund","305","0.339049547972832","0.307557256289182","0.370541839656482"
"Selten","2013","Berlin","direkter Migrationshintergrund","18","","",""
"Selten","2013","Berlin","indirekter Migrationshintergrund","17","","",""
"Selten","2013","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Brandenburg","kein Migrationshintergrund","335","0.327951260768774","0.298422616098058","0.357479905439489"
"Selten","2013","Brandenburg","direkter Migrationshintergrund","15","","",""
"Selten","2013","Brandenburg","indirekter Migrationshintergrund","5","","",""
"Selten","2013","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","202","0.338191394961377","0.299147240660446","0.377235549262309"
"Selten","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","6","","",""
"Selten","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","3","","",""
"Selten","2013","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Sachsen","kein Migrationshintergrund","582","0.345442875353524","0.322526694787984","0.368359055919065"
"Selten","2013","Sachsen","direkter Migrationshintergrund","15","","",""
"Selten","2013","Sachsen","indirekter Migrationshintergrund","4","","",""
"Selten","2013","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Sachsen-Anhalt","kein Migrationshintergrund","361","0.376109712810322","0.3450103478046","0.407209077816045"
"Selten","2013","Sachsen-Anhalt","direkter Migrationshintergrund","9","","",""
"Selten","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","3","","",""
"Selten","2013","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2013","Thueringen","kein Migrationshintergrund","312","0.315886618235502","0.28666228471353","0.345110951757473"
"Selten","2013","Thueringen","direkter Migrationshintergrund","2","","",""
"Selten","2013","Thueringen","indirekter Migrationshintergrund","4","","",""
"Selten","2013","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Schleswig-Holstein","kein Migrationshintergrund","114","0.153048117972833","0.128068257354731","0.178027978590935"
"Manchmal","2013","Schleswig-Holstein","direkter Migrationshintergrund","10","","",""
"Manchmal","2013","Schleswig-Holstein","indirekter Migrationshintergrund","5","","",""
"Manchmal","2013","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Hamburg","kein Migrationshintergrund","52","0.167028400767633","0.12749671846432","0.206560083070946"
"Manchmal","2013","Hamburg","direkter Migrationshintergrund","8","","",""
"Manchmal","2013","Hamburg","indirekter Migrationshintergrund","1","","",""
"Manchmal","2013","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Niedersachsen","kein Migrationshintergrund","337","0.170951437950256","0.155019786110498","0.186883089790015"
"Manchmal","2013","Niedersachsen","direkter Migrationshintergrund","34","0.20525971607794","0.15306234281104","0.257457089344841"
"Manchmal","2013","Niedersachsen","indirekter Migrationshintergrund","7","","",""
"Manchmal","2013","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Bremen","kein Migrationshintergrund","14","","",""
"Manchmal","2013","Bremen","direkter Migrationshintergrund","5","","",""
"Manchmal","2013","Bremen","indirekter Migrationshintergrund","1","","",""
"Manchmal","2013","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Nordrhein-Westfalen","kein Migrationshintergrund","604","0.157968858992584","0.146690471996634","0.169247245988535"
"Manchmal","2013","Nordrhein-Westfalen","direkter Migrationshintergrund","142","0.201809582655558","0.173516355199598","0.230102810111519"
"Manchmal","2013","Nordrhein-Westfalen","indirekter Migrationshintergrund","46","0.091521816518077","0.0605979048166951","0.122445728219459"
"Manchmal","2013","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Hessen","kein Migrationshintergrund","223","0.167575165536933","0.147819568224517","0.187330762849348"
"Manchmal","2013","Hessen","direkter Migrationshintergrund","55","0.176581933548169","0.132155832200383","0.221008034895954"
"Manchmal","2013","Hessen","indirekter Migrationshintergrund","14","","",""
"Manchmal","2013","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","172","0.148138290559836","0.12769563507948","0.168580946040193"
"Manchmal","2013","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","26","","",""
"Manchmal","2013","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","16","","",""
"Manchmal","2013","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Baden-Wuerttemberg","kein Migrationshintergrund","399","0.207256861570738","0.190958438855893","0.223555284285582"
"Manchmal","2013","Baden-Wuerttemberg","direkter Migrationshintergrund","89","0.251572159154076","0.210559293154313","0.29258502515384"
"Manchmal","2013","Baden-Wuerttemberg","indirekter Migrationshintergrund","39","0.159539464096665","0.110478742491202","0.208600185702127"
"Manchmal","2013","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Bayern","kein Migrationshintergrund","563","0.17093788252432","0.158261682434599","0.183614082614041"
"Manchmal","2013","Bayern","direkter Migrationshintergrund","92","0.231583307431712","0.192077307636008","0.271089307227415"
"Manchmal","2013","Bayern","indirekter Migrationshintergrund","33","0.121133277088921","0.0772121572852477","0.165054396892594"
"Manchmal","2013","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Saarland","kein Migrationshintergrund","","","",""
"Manchmal","2013","Saarland","direkter Migrationshintergrund","","","",""
"Manchmal","2013","Saarland","indirekter Migrationshintergrund","","","",""
"Manchmal","2013","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Berlin","kein Migrationshintergrund","149","0.181564176304058","0.155919594243394","0.207208758364722"
"Manchmal","2013","Berlin","direkter Migrationshintergrund","13","","",""
"Manchmal","2013","Berlin","indirekter Migrationshintergrund","5","","",""
"Manchmal","2013","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Brandenburg","kein Migrationshintergrund","162","0.183421317399558","0.159078973183197","0.207763661615918"
"Manchmal","2013","Brandenburg","direkter Migrationshintergrund","7","","",""
"Manchmal","2013","Brandenburg","indirekter Migrationshintergrund","1","","",""
"Manchmal","2013","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","84","0.183044531731206","0.151130173858262","0.21495888960415"
"Manchmal","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","3","","",""
"Manchmal","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","3","","",""
"Manchmal","2013","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Sachsen","kein Migrationshintergrund","280","0.189812880770097","0.170914010415965","0.208711751124229"
"Manchmal","2013","Sachsen","direkter Migrationshintergrund","9","","",""
"Manchmal","2013","Sachsen","indirekter Migrationshintergrund","5","","",""
"Manchmal","2013","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Sachsen-Anhalt","kein Migrationshintergrund","137","0.142974848343519","0.120501553951326","0.165448142735711"
"Manchmal","2013","Sachsen-Anhalt","direkter Migrationshintergrund","2","","",""
"Manchmal","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","2","","",""
"Manchmal","2013","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2013","Thueringen","kein Migrationshintergrund","162","0.154772820294258","0.132034989316613","0.177510651271903"
"Manchmal","2013","Thueringen","direkter Migrationshintergrund","6","","",""
"Manchmal","2013","Thueringen","indirekter Migrationshintergrund","","","",""
"Manchmal","2013","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Schleswig-Holstein","kein Migrationshintergrund","36","0.0321793409342137","0.0199350775790686","0.0444236042893588"
"Oft","2013","Schleswig-Holstein","direkter Migrationshintergrund","7","","",""
"Oft","2013","Schleswig-Holstein","indirekter Migrationshintergrund","3","","",""
"Oft","2013","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Hamburg","kein Migrationshintergrund","18","","",""
"Oft","2013","Hamburg","direkter Migrationshintergrund","1","","",""
"Oft","2013","Hamburg","indirekter Migrationshintergrund","1","","",""
"Oft","2013","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Niedersachsen","kein Migrationshintergrund","119","0.057019616402104","0.0472067040995327","0.0668325287046753"
"Oft","2013","Niedersachsen","direkter Migrationshintergrund","13","","",""
"Oft","2013","Niedersachsen","indirekter Migrationshintergrund","8","","",""
"Oft","2013","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Bremen","kein Migrationshintergrund","13","","",""
"Oft","2013","Bremen","direkter Migrationshintergrund","1","","",""
"Oft","2013","Bremen","indirekter Migrationshintergrund","1","","",""
"Oft","2013","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Nordrhein-Westfalen","kein Migrationshintergrund","236","0.0598448868536729","0.0525097122440023","0.0671800614633434"
"Oft","2013","Nordrhein-Westfalen","direkter Migrationshintergrund","51","0.0872181155928874","0.0673276385206124","0.107108592665163"
"Oft","2013","Nordrhein-Westfalen","indirekter Migrationshintergrund","18","","",""
"Oft","2013","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Hessen","kein Migrationshintergrund","84","0.0652378638002191","0.0521757565764936","0.0782999710239445"
"Oft","2013","Hessen","direkter Migrationshintergrund","23","","",""
"Oft","2013","Hessen","indirekter Migrationshintergrund","5","","",""
"Oft","2013","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","50","0.0531878251210652","0.0402739337354072","0.0661017165067232"
"Oft","2013","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","12","","",""
"Oft","2013","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","10","","",""
"Oft","2013","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Baden-Wuerttemberg","kein Migrationshintergrund","115","0.0555495452555998","0.0463396494502079","0.0647594410609916"
"Oft","2013","Baden-Wuerttemberg","direkter Migrationshintergrund","25","","",""
"Oft","2013","Baden-Wuerttemberg","indirekter Migrationshintergrund","12","","",""
"Oft","2013","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Bayern","kein Migrationshintergrund","198","0.0733049459308105","0.0645286461059666","0.0820812457556544"
"Oft","2013","Bayern","direkter Migrationshintergrund","40","0.0909908136709403","0.0640572421861934","0.117924385155687"
"Oft","2013","Bayern","indirekter Migrationshintergrund","13","","",""
"Oft","2013","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Saarland","kein Migrationshintergrund","","","",""
"Oft","2013","Saarland","direkter Migrationshintergrund","","","",""
"Oft","2013","Saarland","indirekter Migrationshintergrund","","","",""
"Oft","2013","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Berlin","kein Migrationshintergrund","52","0.053730663147959","0.0387301293972432","0.0687311968986749"
"Oft","2013","Berlin","direkter Migrationshintergrund","7","","",""
"Oft","2013","Berlin","indirekter Migrationshintergrund","1","","",""
"Oft","2013","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Brandenburg","kein Migrationshintergrund","57","0.0477393493644678","0.034328550675351","0.0611501480535845"
"Oft","2013","Brandenburg","direkter Migrationshintergrund","2","","",""
"Oft","2013","Brandenburg","indirekter Migrationshintergrund","","","",""
"Oft","2013","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","37","0.0548313303377594","0.0360434584911366","0.0736192021843821"
"Oft","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Oft","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Oft","2013","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Sachsen","kein Migrationshintergrund","85","0.05922321569137","0.0478477384279749","0.0705986929547651"
"Oft","2013","Sachsen","direkter Migrationshintergrund","2","","",""
"Oft","2013","Sachsen","indirekter Migrationshintergrund","","","",""
"Oft","2013","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Sachsen-Anhalt","kein Migrationshintergrund","54","0.0634204500836589","0.047773592482935","0.0790673076843828"
"Oft","2013","Sachsen-Anhalt","direkter Migrationshintergrund","2","","",""
"Oft","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Oft","2013","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2013","Thueringen","kein Migrationshintergrund","55","0.0707605828003282","0.0546402326444342","0.0868809329562222"
"Oft","2013","Thueringen","direkter Migrationshintergrund","1","","",""
"Oft","2013","Thueringen","indirekter Migrationshintergrund","1","","",""
"Oft","2013","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Schleswig-Holstein","kein Migrationshintergrund","7","","",""
"Sehr oft","2013","Schleswig-Holstein","direkter Migrationshintergrund","1","","",""
"Sehr oft","2013","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Sehr oft","2013","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Hamburg","kein Migrationshintergrund","5","","",""
"Sehr oft","2013","Hamburg","direkter Migrationshintergrund","1","","",""
"Sehr oft","2013","Hamburg","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Niedersachsen","kein Migrationshintergrund","30","0.014102557686543","0.00911257251369872","0.0190925428593872"
"Sehr oft","2013","Niedersachsen","direkter Migrationshintergrund","2","","",""
"Sehr oft","2013","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Bremen","kein Migrationshintergrund","1","","",""
"Sehr oft","2013","Bremen","direkter Migrationshintergrund","1","","",""
"Sehr oft","2013","Bremen","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Nordrhein-Westfalen","kein Migrationshintergrund","50","0.0124978056043322","0.00906235987358657","0.0159332513350779"
"Sehr oft","2013","Nordrhein-Westfalen","direkter Migrationshintergrund","12","","",""
"Sehr oft","2013","Nordrhein-Westfalen","indirekter Migrationshintergrund","5","","",""
"Sehr oft","2013","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Hessen","kein Migrationshintergrund","19","","",""
"Sehr oft","2013","Hessen","direkter Migrationshintergrund","3","","",""
"Sehr oft","2013","Hessen","indirekter Migrationshintergrund","4","","",""
"Sehr oft","2013","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","13","","",""
"Sehr oft","2013","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","4","","",""
"Sehr oft","2013","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","2","","",""
"Sehr oft","2013","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Baden-Wuerttemberg","kein Migrationshintergrund","21","","",""
"Sehr oft","2013","Baden-Wuerttemberg","direkter Migrationshintergrund","10","","",""
"Sehr oft","2013","Baden-Wuerttemberg","indirekter Migrationshintergrund","6","","",""
"Sehr oft","2013","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Bayern","kein Migrationshintergrund","49","0.0141423333772327","0.0101663548105538","0.0181183119439116"
"Sehr oft","2013","Bayern","direkter Migrationshintergrund","12","","",""
"Sehr oft","2013","Bayern","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2013","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Saarland","kein Migrationshintergrund","","","",""
"Sehr oft","2013","Saarland","direkter Migrationshintergrund","","","",""
"Sehr oft","2013","Saarland","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Berlin","kein Migrationshintergrund","17","","",""
"Sehr oft","2013","Berlin","direkter Migrationshintergrund","1","","",""
"Sehr oft","2013","Berlin","indirekter Migrationshintergrund","1","","",""
"Sehr oft","2013","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Brandenburg","kein Migrationshintergrund","24","","",""
"Sehr oft","2013","Brandenburg","direkter Migrationshintergrund","","","",""
"Sehr oft","2013","Brandenburg","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Mecklenburg-Vorpommern","kein Migrationshintergrund","12","","",""
"Sehr oft","2013","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Sehr oft","2013","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Sachsen","kein Migrationshintergrund","23","","",""
"Sehr oft","2013","Sachsen","direkter Migrationshintergrund","1","","",""
"Sehr oft","2013","Sachsen","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Sachsen-Anhalt","kein Migrationshintergrund","10","","",""
"Sehr oft","2013","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Sehr oft","2013","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2013","Thueringen","kein Migrationshintergrund","18","","",""
"Sehr oft","2013","Thueringen","direkter Migrationshintergrund","","","",""
"Sehr oft","2013","Thueringen","indirekter Migrationshintergrund","","","",""
"Sehr oft","2013","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Schleswig-Holstein","kein Migrationshintergrund","281","0.41330171069038","0.37666559952114","0.44993782185962"
"Sehr selten","2014","Schleswig-Holstein","direkter Migrationshintergrund","87","0.387178361866521","0.315418095424459","0.458938628308583"
"Sehr selten","2014","Schleswig-Holstein","indirekter Migrationshintergrund","20","","",""
"Sehr selten","2014","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Hamburg","kein Migrationshintergrund","124","0.391196959701943","0.335507471741389","0.446886447662497"
"Sehr selten","2014","Hamburg","direkter Migrationshintergrund","51","0.468329894777107","0.375500896753864","0.561158892800349"
"Sehr selten","2014","Hamburg","indirekter Migrationshintergrund","20","","",""
"Sehr selten","2014","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Niedersachsen","kein Migrationshintergrund","811","0.40000677800249","0.378536387644213","0.421477168360767"
"Sehr selten","2014","Niedersachsen","direkter Migrationshintergrund","242","0.514269871515285","0.469604740216127","0.558935002814442"
"Sehr selten","2014","Niedersachsen","indirekter Migrationshintergrund","61","0.604396462174263","0.516170149744166","0.692622774604359"
"Sehr selten","2014","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Bremen","kein Migrationshintergrund","55","0.385439477157306","0.303642159316355","0.467236794998256"
"Sehr selten","2014","Bremen","direkter Migrationshintergrund","28","","",""
"Sehr selten","2014","Bremen","indirekter Migrationshintergrund","8","","",""
"Sehr selten","2014","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Nordrhein-Westfalen","kein Migrationshintergrund","1563","0.412291765331189","0.39651581580048","0.428067714861898"
"Sehr selten","2014","Nordrhein-Westfalen","direkter Migrationshintergrund","566","0.369145643173875","0.343469984473827","0.394821301873924"
"Sehr selten","2014","Nordrhein-Westfalen","indirekter Migrationshintergrund","220","0.417934699727201","0.37574479841782","0.460124601036583"
"Sehr selten","2014","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Hessen","kein Migrationshintergrund","532","0.438544548485306","0.411036638509309","0.466052458461304"
"Sehr selten","2014","Hessen","direkter Migrationshintergrund","187","0.438895682846759","0.393644538879186","0.484146826814332"
"Sehr selten","2014","Hessen","indirekter Migrationshintergrund","78","0.451969061903161","0.375799219148632","0.52813890465769"
"Sehr selten","2014","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","512","0.443373951916147","0.413827861074381","0.472920042757913"
"Sehr selten","2014","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","158","0.342900025071418","0.294336014761432","0.391464035381404"
"Sehr selten","2014","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","46","0.396510921977868","0.308621441989463","0.484400401966273"
"Sehr selten","2014","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2014","Baden-Wuerttemberg","kein Migrationshintergrund","884","0.388161496418517","0.367614642353449","0.408708350483585"
"Sehr selten","2014","Baden-Wuerttemberg","direkter Migrationshintergrund","349","0.444400025416349","0.408574380428106","0.480225670404593"
