year,quintil_oecd_hh,sampreg,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,4th Quintile,West,Just Right,0.68289,1665,2347,0.66406,0.70173
2019,4th Quintile,West,A Bit Too Large,0.18307,374,2347,0.16743,0.19872
2019,4th Quintile,West,Much Too Large,0.02811,54,2347,0.02142,0.03480
2019,4th Quintile,East,A Bit Too Small,0.08166,46,533,0.05839,0.10493
2019,4th Quintile,East,Just Right,0.74678,407,533,0.70982,0.78373
2019,4th Quintile,East,A Bit Too Large,0.15966,80,533,0.12853,0.19078
2019,5th Quintile,West,A Bit Too Small,0.07398,287,3625,0.06546,0.08250
2019,5th Quintile,West,Just Right,0.66725,2447,3625,0.65191,0.68259
2019,5th Quintile,West,A Bit Too Large,0.20901,737,3625,0.19577,0.22225
2019,5th Quintile,West,Much Too Large,0.04722,154,3625,0.04031,0.05412
2019,5th Quintile,East,A Bit Too Small,0.09589,54,676,0.07368,0.11810
2019,5th Quintile,East,Just Right,0.72641,489,676,0.69278,0.76004
2019,5th Quintile,East,A Bit Too Large,0.16851,133,676,0.14027,0.19674
2020,Not included in this version of the questionnaire,West,Just Right,0.76259,124,124,0.68739,0.83778
2020,1st Quintile,West,Much Too Small,0.03429,517,4887,0.02919,0.03940
2020,1st Quintile,West,A Bit Too Small,0.16398,1054,4887,0.15359,0.17436
2020,1st Quintile,West,Just Right,0.71226,3130,4887,0.69957,0.72496
2020,1st Quintile,West,A Bit Too Large,0.07628,186,4887,0.06884,0.08373
2020,1st Quintile,East,Much Too Small,0.01656,70,1162,0.00922,0.02390
2020,1st Quintile,East,A Bit Too Small,0.15056,226,1162,0.12999,0.17113
2020,1st Quintile,East,Just Right,0.77195,811,1162,0.74781,0.79608
2020,1st Quintile,East,A Bit Too Large,0.05961,55,1162,0.04599,0.07323
2020,2nd Quintile,West,Much Too Small,0.01532,81,2608,0.01060,0.02003
2020,2nd Quintile,West,A Bit Too Small,0.11997,412,2608,0.10750,0.13244
2020,2nd Quintile,West,Just Right,0.73070,1863,2608,0.71367,0.74772
2020,2nd Quintile,West,A Bit Too Large,0.11229,220,2608,0.10017,0.12441
2020,2nd Quintile,West,Much Too Large,0.02173,32,2608,0.01613,0.02733
2020,2nd Quintile,East,A Bit Too Small,0.12117,121,858,0.09932,0.14302
2020,2nd Quintile,East,Just Right,0.74969,664,858,0.72068,0.77869
2020,2nd Quintile,East,A Bit Too Large,0.10530,73,858,0.08475,0.12585
2020,3rd Quintile,West,A Bit Too Small,0.10614,296,2203,0.09327,0.11900
2020,3rd Quintile,West,Just Right,0.71030,1603,2203,0.69135,0.72925
2020,3rd Quintile,West,A Bit Too Large,0.14784,267,2203,0.13302,0.16267
2020,3rd Quintile,West,Much Too Large,0.02796,37,2203,0.02108,0.03485
2020,3rd Quintile,East,A Bit Too Small,0.14014,92,650,0.11343,0.16684
2020,3rd Quintile,East,Just Right,0.71180,492,650,0.67695,0.74665
2020,3rd Quintile,East,A Bit Too Large,0.12545,66,650,0.09997,0.15093
2020,4th Quintile,West,A Bit Too Small,0.10929,293,2321,0.09659,0.12198
2020,4th Quintile,West,Just Right,0.67904,1605,2321,0.66004,0.69804
2020,4th Quintile,West,A Bit Too Large,0.16889,360,2321,0.15364,0.18413
2020,4th Quintile,West,Much Too Large,0.03370,63,2321,0.02636,0.04104
2020,4th Quintile,East,A Bit Too Small,0.05485,35,502,0.03491,0.07479
2020,4th Quintile,East,Just Right,0.77483,389,502,0.73826,0.81141
2020,4th Quintile,East,A Bit Too Large,0.14243,78,502,0.11182,0.17303
2020,5th Quintile,West,A Bit Too Small,0.08746,287,3137,0.07757,0.09735
2020,5th Quintile,West,Just Right,0.63931,2069,3137,0.62251,0.65612
2020,5th Quintile,West,A Bit Too Large,0.22056,660,3137,0.20605,0.23507
2020,5th Quintile,West,Much Too Large,0.04802,121,3137,0.04053,0.05550
2020,5th Quintile,East,A Bit Too Small,0.08068,39,558,0.05806,0.10329
2020,5th Quintile,East,Just Right,0.75389,406,558,0.71811,0.78966
2020,5th Quintile,East,A Bit Too Large,0.15205,113,558,0.12223,0.18187
2021,1st Quintile,West,Much Too Small,0.02685,218,2531,0.02055,0.03315
2021,1st Quintile,West,A Bit Too Small,0.15798,552,2531,0.14377,0.17220
2021,1st Quintile,West,Just Right,0.71615,1635,2531,0.69858,0.73372
2021,1st Quintile,West,A Bit Too Large,0.08767,126,2531,0.07665,0.09869
2021,1st Quintile,East,Much Too Small,0.03248,52,683,0.01918,0.04579
2021,1st Quintile,East,A Bit Too Small,0.13241,119,683,0.10697,0.15785
2021,1st Quintile,East,Just Right,0.76616,472,683,0.73439,0.79793
2021,1st Quintile,East,A Bit Too Large,0.06383,40,683,0.04548,0.08218
2021,2nd Quintile,West,Much Too Small,0.01660,66,1752,0.01061,0.02258
2021,2nd Quintile,West,A Bit Too Small,0.11554,283,1752,0.10056,0.13051
2021,2nd Quintile,West,Just Right,0.70418,1221,1752,0.68280,0.72556
2021,2nd Quintile,West,A Bit Too Large,0.13201,182,1752,0.11615,0.14786
2021,2nd Quintile,East,A Bit Too Small,0.08919,87,574,0.06585,0.11253
2021,2nd Quintile,East,Just Right,0.74613,428,574,0.71049,0.78177
2021,2nd Quintile,East,A Bit Too Large,0.13960,59,574,0.11122,0.16797
2021,3rd Quintile,West,A Bit Too Small,0.10464,214,1563,0.08946,0.11982
2021,3rd Quintile,West,Just Right,0.71422,1120,1563,0.69181,0.73662
2021,3rd Quintile,West,A Bit Too Large,0.14274,197,1563,0.12539,0.16009
2021,3rd Quintile,West,Much Too Large,0.02741,32,1563,0.01931,0.03551
2021,3rd Quintile,East,A Bit Too Small,0.09566,47,471,0.06907,0.12225
2021,3rd Quintile,East,Just Right,0.75085,362,471,0.71174,0.78995
2021,3rd Quintile,East,A Bit Too Large,0.12265,62,471,0.09299,0.15230
2021,4th Quintile,West,A Bit Too Small,0.09497,183,1685,0.08096,0.10897
2021,4th Quintile,West,Just Right,0.67829,1170,1685,0.65598,0.70060
2021,4th Quintile,West,A Bit Too Large,0.18649,289,1685,0.16789,0.20510
2021,4th Quintile,West,Much Too Large,0.03272,43,1685,0.02422,0.04121
2021,4th Quintile,East,A Bit Too Small,0.06611,32,383,0.04119,0.09103
2021,4th Quintile,East,Just Right,0.73433,295,383,0.69004,0.77863
2021,4th Quintile,East,A Bit Too Large,0.16101,56,383,0.12416,0.19787
2021,5th Quintile,West,A Bit Too Small,0.06798,176,2289,0.05766,0.07829
2021,5th Quintile,West,Just Right,0.65722,1504,2289,0.63777,0.67667
2021,5th Quintile,West,A Bit Too Large,0.22371,505,2289,0.20663,0.24078
2021,5th Quintile,West,Much Too Large,0.04659,104,2289,0.03795,0.05522
2021,5th Quintile,East,A Bit Too Small,0.10311,36,403,0.07338,0.13284
2021,5th Quintile,East,Just Right,0.66389,269,403,0.61771,0.71007
2021,5th Quintile,East,A Bit Too Large,0.21561,98,403,0.17541,0.25582
2022,Not included in this version of the questionnaire,West,A Bit Too Small,0.26923,42,144,0.19653,0.34193
2022,Not included in this version of the questionnaire,West,Just Right,0.58492,102,144,0.50416,0.66568
2022,Not included in this version of the questionnaire,East,Just Right,0.79675,42,42,0.67357,0.91993
2022,1st Quintile,West,Much Too Small,0.04119,290,4025,0.03505,0.04733
2022,1st Quintile,West,A Bit Too Small,0.19309,872,4025,0.18089,0.20529
2022,1st Quintile,West,Just Right,0.66261,2562,4025,0.64800,0.67721
2022,1st Quintile,West,A Bit Too Large,0.08982,262,4025,0.08098,0.09865
2022,1st Quintile,West,Much Too Large,0.01330,39,4025,0.00976,0.01684
2022,1st Quintile,East,Much Too Small,0.03284,65,1244,0.02293,0.04275
2022,1st Quintile,East,A Bit Too Small,0.16734,281,1244,0.14658,0.18809
2022,1st Quintile,East,Just Right,0.73743,844,1244,0.71297,0.76189
2022,1st Quintile,East,A Bit Too Large,0.05739,54,1244,0.04446,0.07032
2022,2nd Quintile,West,Much Too Small,0.02276,114,3120,0.01753,0.02799
2022,2nd Quintile,West,A Bit Too Small,0.14711,623,3120,0.13468,0.15954
2022,2nd Quintile,West,Just Right,0.67217,2080,3120,0.65570,0.68865
2022,2nd Quintile,West,A Bit Too Large,0.13616,303,3120,0.12413,0.14820
2022,2nd Quintile,East,A Bit Too Small,0.13381,191,991,0.11261,0.15502
2022,2nd Quintile,East,Just Right,0.70143,707,991,0.67293,0.72994
2022,2nd Quintile,East,A Bit Too Large,0.13418,93,991,0.11295,0.15542
2022,3rd Quintile,West,Much Too Small,0.01416,53,2650,0.00966,0.01866
2022,3rd Quintile,West,A Bit Too Small,0.10844,426,2650,0.09660,0.12028
2022,3rd Quintile,West,Just Right,0.71183,1787,2650,0.69458,0.72908
2022,3rd Quintile,West,A Bit Too Large,0.13893,341,2650,0.12576,0.15210
2022,3rd Quintile,West,Much Too Large,0.02664,43,2650,0.02051,0.03277
2022,3rd Quintile,East,A Bit Too Small,0.11295,126,808,0.09111,0.13479
2022,3rd Quintile,East,Just Right,0.72820,599,808,0.69750,0.75889
2022,3rd Quintile,East,A Bit Too Large,0.12397,83,808,0.10123,0.14671
2022,4th Quintile,West,Much Too Small,0.01118,43,2803,0.00729,0.01508
2022,4th Quintile,West,A Bit Too Small,0.10860,389,2803,0.09708,0.12012
2022,4th Quintile,West,Just Right,0.65021,1876,2803,0.63255,0.66786
2022,4th Quintile,West,A Bit Too Large,0.19695,434,2803,0.18222,0.21167
2022,4th Quintile,West,Much Too Large,0.03306,61,2803,0.02644,0.03968
2022,4th Quintile,East,A Bit Too Small,0.10497,68,621,0.08084,0.12910
2022,4th Quintile,East,Just Right,0.68727,447,621,0.65078,0.72376
2022,4th Quintile,East,A Bit Too Large,0.18035,106,621,0.15009,0.21062
2022,5th Quintile,West,A Bit Too Small,0.08968,329,3230,0.07983,0.09954
2022,5th Quintile,West,Just Right,0.59316,2004,3230,0.57622,0.61011
2022,5th Quintile,West,A Bit Too Large,0.25092,749,3230,0.23597,0.26588
2022,5th Quintile,West,Much Too Large,0.05663,148,3230,0.04866,0.06460
2022,5th Quintile,East,A Bit Too Small,0.08148,52,555,0.05869,0.10426
2022,5th Quintile,East,Just Right,0.70020,386,555,0.66205,0.73836
2022,5th Quintile,East,A Bit Too Large,0.16277,117,555,0.13203,0.19351
