year,bula_h,hhtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.16762,176,813,0.14193,0.19332
2016,Baden-Wuerttemberg,Couple with children,Just Right,0.70843,539,813,0.67717,0.73969
2016,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.09251,46,813,0.07258,0.11244
2016,Bavaria,Single-person household,A Bit Too Small,0.07796,45,526,0.05503,0.10089
2016,Bavaria,Single-person household,Just Right,0.72279,399,526,0.68450,0.76108
2016,Bavaria,Single-person household,A Bit Too Large,0.16260,82,526,0.13103,0.19416
2016,Bavaria,Couple without children,A Bit Too Small,0.10627,68,620,0.08199,0.13054
2016,Bavaria,Couple without children,Just Right,0.65990,439,620,0.62258,0.69722
2016,Bavaria,Couple without children,A Bit Too Large,0.19964,113,620,0.16815,0.23113
2016,Bavaria,Single parent,A Bit Too Small,0.19212,47,211,0.13883,0.24540
2016,Bavaria,Single parent,Just Right,0.57608,164,211,0.50924,0.64292
2016,Bavaria,Couple with children,Much Too Small,0.03171,62,1014,0.02092,0.04250
2016,Bavaria,Couple with children,A Bit Too Small,0.21494,240,1014,0.18965,0.24024
2016,Bavaria,Couple with children,Just Right,0.65838,641,1014,0.62917,0.68759
2016,Bavaria,Couple with children,A Bit Too Large,0.09381,71,1014,0.07585,0.11176
2016,Bavaria,Other Combinations,Just Right,0.71918,31,31,0.55837,0.88000
2016,Berlin,Single-person household,A Bit Too Small,0.19734,44,206,0.14286,0.25182
2016,Berlin,Single-person household,Just Right,0.66429,162,206,0.59964,0.72893
2016,Berlin,Couple without children,Just Right,0.78439,127,127,0.71258,0.85620
2016,Berlin,Single parent,Just Right,0.63049,48,48,0.49250,0.76849
2016,Berlin,Couple with children,A Bit Too Small,0.35640,57,148,0.27898,0.43382
2016,Berlin,Couple with children,Just Right,0.49406,91,148,0.41324,0.57488
2016,Brandenburg,Single-person household,Just Right,0.76627,113,113,0.68790,0.84465
2016,Brandenburg,Couple without children,Just Right,0.77857,163,197,0.72044,0.83670
2016,Brandenburg,Couple without children,A Bit Too Large,0.14789,34,197,0.09819,0.19759
2016,Brandenburg,Single parent,Just Right,0.65810,39,39,0.50728,0.80892
2016,Brandenburg,Couple with children,A Bit Too Small,0.24205,50,176,0.17858,0.30551
2016,Brandenburg,Couple with children,Just Right,0.64962,126,176,0.57893,0.72030
2016,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.76756,86,86,0.67776,0.85736
2016,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.76187,79,79,0.66735,0.85640
2016,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.75095,65,65,0.64499,0.85690
2016,Saxony,Single-person household,Just Right,0.69038,179,214,0.62829,0.75247
2016,Saxony,Single-person household,A Bit Too Large,0.16782,35,214,0.11763,0.21800
2016,Saxony,Couple without children,Just Right,0.76009,221,221,0.70367,0.81652
2016,Saxony,Single parent,Just Right,0.59512,71,71,0.48013,0.71012
2016,Saxony,Couple with children,A Bit Too Small,0.24469,82,273,0.19360,0.29578
2016,Saxony,Couple with children,Just Right,0.66623,191,273,0.61019,0.72227
2016,Saxony-Anhalt,Single-person household,Just Right,0.73484,114,114,0.65345,0.81623
2016,Saxony-Anhalt,Couple without children,Just Right,0.75332,121,121,0.67619,0.83045
2016,Saxony-Anhalt,Single parent,Just Right,0.68521,45,45,0.54798,0.82244
2016,Saxony-Anhalt,Couple with children,A Bit Too Small,0.20512,32,145,0.13917,0.27108
2016,Saxony-Anhalt,Couple with children,Just Right,0.70044,113,145,0.62562,0.77525
2016,Thuringa,Single-person household,Just Right,0.82237,122,122,0.75427,0.89047
2016,Thuringa,Couple without children,Just Right,0.76150,144,144,0.69165,0.83135
2016,Thuringa,Single parent,Just Right,0.71089,39,39,0.56674,0.85503
2016,Thuringa,Couple with children,A Bit Too Small,0.21933,34,152,0.15333,0.28534
2016,Thuringa,Couple with children,Just Right,0.67022,118,152,0.59523,0.74521
2017,Schleswig-Holstein,Single-person household,Just Right,0.72485,110,110,0.64102,0.80869
2017,Schleswig-Holstein,Couple without children,Just Right,0.68006,124,124,0.59762,0.76249
2017,Schleswig-Holstein,Single parent,Just Right,0.79759,60,60,0.69506,0.90012
2017,Schleswig-Holstein,Couple with children,A Bit Too Small,0.14423,45,238,0.09950,0.18896
2017,Schleswig-Holstein,Couple with children,Just Right,0.71573,193,238,0.65830,0.77316
2017,Hamburg,Single-person household,Just Right,0.85368,71,71,0.77089,0.93648
2017,Hamburg,Couple without children,Just Right,0.68528,62,62,0.56874,0.80182
2017,Hamburg,Couple with children,A Bit Too Small,0.26769,32,96,0.17866,0.35673
2017,Hamburg,Couple with children,Just Right,0.55470,64,96,0.45475,0.65464
2017,Lower Saxony,Single-person household,A Bit Too Small,0.05242,37,376,0.02986,0.07498
2017,Lower Saxony,Single-person household,Just Right,0.68716,284,376,0.64023,0.73409
2017,Lower Saxony,Single-person household,A Bit Too Large,0.17043,55,376,0.13237,0.20848
2017,Lower Saxony,Couple without children,A Bit Too Small,0.06720,35,447,0.04397,0.09044
2017,Lower Saxony,Couple without children,Just Right,0.64579,305,447,0.60140,0.69017
2017,Lower Saxony,Couple without children,A Bit Too Large,0.23613,107,447,0.19671,0.27554
2017,Lower Saxony,Single parent,A Bit Too Small,0.14657,32,164,0.09228,0.20087
2017,Lower Saxony,Single parent,Just Right,0.63747,132,164,0.56367,0.71127
2017,Lower Saxony,Couple with children,Much Too Small,0.02642,48,732,0.01479,0.03805
2017,Lower Saxony,Couple with children,A Bit Too Small,0.15086,137,732,0.12492,0.17681
2017,Lower Saxony,Couple with children,Just Right,0.70439,503,732,0.67131,0.73747
2017,Lower Saxony,Couple with children,A Bit Too Large,0.11676,44,732,0.09348,0.14003
2017,Lower Saxony,Other Combinations,Just Right,0.65473,43,43,0.51094,0.79852
2017,Bremen,Couple with children,Just Right,0.73731,35,35,0.58937,0.88524
2017,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.05172,60,773,0.03609,0.06734
2017,North Rhine-Westphalia,Single-person household,Just Right,0.74819,616,773,0.71758,0.77881
2017,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.15228,97,773,0.12693,0.17762
2017,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.08620,76,900,0.06785,0.10454
2017,North Rhine-Westphalia,Couple without children,Just Right,0.69924,656,900,0.66927,0.72922
2017,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.18494,168,900,0.15956,0.21032
2017,North Rhine-Westphalia,Single parent,A Bit Too Small,0.14939,66,347,0.11183,0.18695
2017,North Rhine-Westphalia,Single parent,Just Right,0.70361,250,347,0.65549,0.75173
2017,North Rhine-Westphalia,Single parent,A Bit Too Large,0.10124,31,347,0.06946,0.13303
2017,North Rhine-Westphalia,Couple with children,Much Too Small,0.03903,122,1544,0.02937,0.04869
2017,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.14811,296,1544,0.13038,0.16583
2017,North Rhine-Westphalia,Couple with children,Just Right,0.73472,1050,1544,0.71269,0.75675
2017,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.07671,76,1544,0.06343,0.08999
2017,North Rhine-Westphalia,Other Combinations,Just Right,0.69264,88,88,0.59568,0.78959
2017,Hesse,Single-person household,A Bit Too Small,0.07889,37,258,0.04594,0.11185
2017,Hesse,Single-person household,Just Right,0.72627,182,258,0.67176,0.78078
2017,Hesse,Single-person household,A Bit Too Large,0.14909,39,258,0.10554,0.19263
2017,Hesse,Couple without children,Just Right,0.70183,200,249,0.64489,0.75876
2017,Hesse,Couple without children,A Bit Too Large,0.18642,49,249,0.13795,0.23489
2017,Hesse,Single parent,Just Right,0.58381,80,80,0.47511,0.69251
2017,Hesse,Couple with children,Much Too Small,0.02747,40,502,0.01316,0.04179
2017,Hesse,Couple with children,A Bit Too Small,0.20172,121,502,0.16658,0.23685
2017,Hesse,Couple with children,Just Right,0.65099,303,502,0.60925,0.69273
2017,Hesse,Couple with children,A Bit Too Large,0.11579,38,502,0.08777,0.14381
2017,Hesse,Other Combinations,Just Right,0.73947,33,33,0.58739,0.89155
2017,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.71806,183,219,0.65833,0.77778
2017,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.15354,36,219,0.10568,0.20139
2017,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.73578,187,235,0.67928,0.79227
2017,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.18280,48,235,0.13328,0.23232
2017,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.59555,65,65,0.47531,0.71579
2017,"Rhineland-Palatinate, Saarland",Couple with children,Much Too Small,0.01732,34,386,0.00429,0.03036
2017,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.16445,78,386,0.12742,0.20148
2017,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.73407,274,386,0.68994,0.77821
2017,"Rhineland-Palatinate, Saarland",Other Combinations,Just Right,0.89938,32,32,0.79349,1.00528
2017,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.07850,45,389,0.05174,0.10526
2017,Baden-Wuerttemberg,Single-person household,Just Right,0.70938,284,389,0.66420,0.75456
2017,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.15293,60,389,0.11711,0.18874
2017,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.06239,38,479,0.04071,0.08407
2017,Baden-Wuerttemberg,Couple without children,Just Right,0.71379,344,479,0.67327,0.75431
2017,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.18426,97,479,0.14950,0.21902
2017,Baden-Wuerttemberg,Single parent,A Bit Too Small,0.19523,34,139,0.12910,0.26137
2017,Baden-Wuerttemberg,Single parent,Just Right,0.68833,105,139,0.61106,0.76561
2017,Baden-Wuerttemberg,Couple with children,Much Too Small,0.02843,45,859,0.01731,0.03955
2017,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.19065,201,859,0.16437,0.21694
2017,Baden-Wuerttemberg,Couple with children,Just Right,0.69742,565,859,0.66668,0.72815
2017,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.07643,48,859,0.05865,0.09421
2017,Bavaria,Single-person household,A Bit Too Small,0.08636,53,601,0.06388,0.10883
2017,Bavaria,Single-person household,Just Right,0.71748,453,601,0.68145,0.75350
2017,Bavaria,Single-person household,A Bit Too Large,0.14733,95,601,0.11897,0.17569
2017,Bavaria,Couple without children,A Bit Too Small,0.09551,66,698,0.07369,0.11733
2017,Bavaria,Couple without children,Just Right,0.68599,506,698,0.65154,0.72045
2017,Bavaria,Couple without children,A Bit Too Large,0.19230,126,698,0.16304,0.22156
2017,Bavaria,Single parent,A Bit Too Small,0.11041,40,214,0.06832,0.15250
2017,Bavaria,Single parent,Just Right,0.60794,174,214,0.54238,0.67351
2017,Bavaria,Couple with children,Much Too Small,0.01966,38,1063,0.01131,0.02801
2017,Bavaria,Couple with children,A Bit Too Small,0.22259,235,1063,0.19757,0.24761
2017,Bavaria,Couple with children,Just Right,0.67109,705,1063,0.64283,0.69935
2017,Bavaria,Couple with children,A Bit Too Large,0.08541,85,1063,0.06860,0.10222
2017,Bavaria,Other Combinations,Just Right,0.63039,40,40,0.47889,0.78188
2017,Berlin,Single-person household,A Bit Too Small,0.21300,54,235,0.16054,0.26546
2017,Berlin,Single-person household,Just Right,0.65994,181,235,0.59924,0.72063
2017,Berlin,Couple without children,Just Right,0.75716,139,139,0.68562,0.82871
2017,Berlin,Single parent,Just Right,0.68824,45,45,0.55137,0.82511
2017,Berlin,Couple with children,A Bit Too Small,0.33840,57,151,0.26268,0.41412
2017,Berlin,Couple with children,Just Right,0.53163,94,151,0.45177,0.61148
2017,Brandenburg,Single-person household,Just Right,0.78886,129,129,0.71816,0.85956
2017,Brandenburg,Couple without children,Just Right,0.72714,166,207,0.66632,0.78797
2017,Brandenburg,Couple without children,A Bit Too Large,0.18714,41,207,0.13387,0.24040
2017,Brandenburg,Single parent,Just Right,0.77884,39,39,0.64688,0.91080
2017,Brandenburg,Couple with children,A Bit Too Small,0.18631,62,198,0.13194,0.24068
2017,Brandenburg,Couple with children,Just Right,0.67864,136,198,0.61342,0.74385
2017,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.75641,100,100,0.67186,0.84097
2017,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.73558,82,82,0.63953,0.83162
2017,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.68650,72,72,0.57859,0.79441
2017,Saxony,Single-person household,Just Right,0.74097,219,251,0.68667,0.79528
2017,Saxony,Single-person household,A Bit Too Large,0.12046,32,251,0.08011,0.16080
2017,Saxony,Couple without children,A Bit Too Small,0.09896,32,317,0.06603,0.13188
2017,Saxony,Couple without children,Just Right,0.76036,251,317,0.71329,0.80742
2017,Saxony,Couple without children,A Bit Too Large,0.13382,34,317,0.09628,0.17136
2017,Saxony,Single parent,Just Right,0.54740,66,66,0.42640,0.66841
2017,Saxony,Couple with children,A Bit Too Small,0.24680,83,304,0.19825,0.29535
2017,Saxony,Couple with children,Just Right,0.66715,221,304,0.61409,0.72021
2017,Saxony-Anhalt,Single-person household,Just Right,0.77894,124,124,0.70561,0.85228
2017,Saxony-Anhalt,Couple without children,Just Right,0.81823,159,159,0.75809,0.87836
2017,Saxony-Anhalt,Single parent,Just Right,0.74609,58,58,0.63310,0.85909
2017,Saxony-Anhalt,Couple with children,A Bit Too Small,0.22752,49,166,0.16355,0.29148
2017,Saxony-Anhalt,Couple with children,Just Right,0.68173,117,166,0.61065,0.75280
2017,Thuringa,Single-person household,Just Right,0.76096,135,135,0.68875,0.83318
2017,Thuringa,Couple without children,Just Right,0.81524,159,159,0.75472,0.87576
2017,Thuringa,Single parent,Just Right,0.74464,39,39,0.60599,0.88329
2017,Thuringa,Couple with children,A Bit Too Small,0.23270,40,170,0.16899,0.29641
2017,Thuringa,Couple with children,Just Right,0.64414,130,170,0.57196,0.71633
2018,Schleswig-Holstein,Single-person household,Just Right,0.73103,106,106,0.64622,0.81585
2018,Schleswig-Holstein,Couple without children,Just Right,0.66030,117,117,0.57412,0.74649
2018,Schleswig-Holstein,Single parent,Just Right,0.72631,43,43,0.59147,0.86115
2018,Schleswig-Holstein,Couple with children,A Bit Too Small,0.23100,60,238,0.17734,0.28466
2018,Schleswig-Holstein,Couple with children,Just Right,0.66355,178,238,0.60339,0.72370
2018,Hamburg,Single-person household,Just Right,0.73707,71,71,0.63394,0.84020
2018,Hamburg,Couple without children,Just Right,0.79906,75,75,0.70776,0.89036
2018,Hamburg,Couple with children,Just Right,0.69183,70,70,0.58289,0.80078
2018,Lower Saxony,Single-person household,A Bit Too Small,0.07073,36,371,0.04460,0.09685
2018,Lower Saxony,Single-person household,Just Right,0.66564,270,371,0.61757,0.71371
2018,Lower Saxony,Single-person household,A Bit Too Large,0.18123,65,371,0.14198,0.22048
2018,Lower Saxony,Couple without children,Just Right,0.60745,289,405,0.55983,0.65507
2018,Lower Saxony,Couple without children,A Bit Too Large,0.26833,116,405,0.22512,0.31153
2018,Lower Saxony,Single parent,Just Right,0.63342,116,116,0.54534,0.72149
2018,Lower Saxony,Couple with children,Much Too Small,0.02373,53,690,0.01236,0.03509
2018,Lower Saxony,Couple with children,A Bit Too Small,0.11199,114,690,0.08845,0.13554
2018,Lower Saxony,Couple with children,Just Right,0.74986,474,690,0.71752,0.78220
2018,Lower Saxony,Couple with children,A Bit Too Large,0.10323,49,690,0.08051,0.12595
2018,Lower Saxony,Other Combinations,Just Right,0.71248,34,34,0.55806,0.86691
2018,Bremen,Single-person household,Just Right,0.65967,31,31,0.49011,0.82922
2018,Bremen,Couple without children,Just Right,0.81732,32,32,0.68130,0.95334
2018,Bremen,Couple with children,Just Right,0.60591,40,40,0.45254,0.75927
2018,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.07059,80,829,0.05314,0.08803
2018,North Rhine-Westphalia,Single-person household,Just Right,0.73856,634,829,0.70862,0.76849
2018,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.15802,115,829,0.13318,0.18287
2018,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.07750,76,900,0.06002,0.09498
2018,North Rhine-Westphalia,Couple without children,Just Right,0.68415,654,900,0.65376,0.71453
2018,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.20661,170,900,0.18014,0.23307
2018,North Rhine-Westphalia,Single parent,A Bit Too Small,0.17491,73,333,0.13405,0.21578
2018,North Rhine-Westphalia,Single parent,Just Right,0.70660,260,333,0.65762,0.75557
2018,North Rhine-Westphalia,Couple with children,Much Too Small,0.03894,101,1432,0.02891,0.04896
2018,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.15183,281,1432,0.13324,0.17042
2018,North Rhine-Westphalia,Couple with children,Just Right,0.73334,979,1432,0.71043,0.75625
2018,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.06728,71,1432,0.05430,0.08026
2018,North Rhine-Westphalia,Other Combinations,Just Right,0.86296,85,85,0.78942,0.93650
2018,Hesse,Single-person household,A Bit Too Small,0.07710,45,278,0.04568,0.10851
2018,Hesse,Single-person household,Just Right,0.70659,193,278,0.65297,0.76021
2018,Hesse,Single-person household,A Bit Too Large,0.16771,40,278,0.12371,0.21171
2018,Hesse,Couple without children,Just Right,0.68250,186,237,0.62311,0.74189
2018,Hesse,Couple without children,A Bit Too Large,0.22190,51,237,0.16889,0.27492
2018,Hesse,Single parent,Just Right,0.57005,69,69,0.45238,0.68772
2018,Hesse,Couple with children,Much Too Small,0.03040,38,468,0.01483,0.04597
2018,Hesse,Couple with children,A Bit Too Small,0.19377,115,468,0.15792,0.22962
2018,Hesse,Couple with children,Just Right,0.66851,272,468,0.62582,0.71121
2018,Hesse,Couple with children,A Bit Too Large,0.10593,43,468,0.07801,0.13384
2018,"Rhineland-Palatinate, Saarland",Single-person household,Just Right,0.65566,176,225,0.59343,0.71788
2018,"Rhineland-Palatinate, Saarland",Single-person household,A Bit Too Large,0.21192,49,225,0.15840,0.26544
2018,"Rhineland-Palatinate, Saarland",Couple without children,Just Right,0.73191,194,240,0.67575,0.78807
2018,"Rhineland-Palatinate, Saarland",Couple without children,A Bit Too Large,0.14967,46,240,0.10444,0.19490
2018,"Rhineland-Palatinate, Saarland",Single parent,Just Right,0.68635,63,63,0.57086,0.80184
2018,"Rhineland-Palatinate, Saarland",Couple with children,A Bit Too Small,0.17099,78,347,0.13132,0.21066
2018,"Rhineland-Palatinate, Saarland",Couple with children,Just Right,0.70492,269,347,0.65686,0.75298
2018,Baden-Wuerttemberg,Single-person household,A Bit Too Small,0.07099,39,384,0.04527,0.09670
2018,Baden-Wuerttemberg,Single-person household,Just Right,0.71831,283,384,0.67326,0.76336
2018,Baden-Wuerttemberg,Single-person household,A Bit Too Large,0.16945,62,384,0.13188,0.20702
2018,Baden-Wuerttemberg,Couple without children,A Bit Too Small,0.06387,42,466,0.04164,0.08609
2018,Baden-Wuerttemberg,Couple without children,Just Right,0.75516,337,466,0.71607,0.79424
2018,Baden-Wuerttemberg,Couple without children,A Bit Too Large,0.16156,87,466,0.12811,0.19502
2018,Baden-Wuerttemberg,Single parent,A Bit Too Small,0.18897,38,135,0.12268,0.25525
2018,Baden-Wuerttemberg,Single parent,Just Right,0.66029,97,135,0.58009,0.74048
2018,Baden-Wuerttemberg,Couple with children,Much Too Small,0.03980,60,794,0.02620,0.05341
2018,Baden-Wuerttemberg,Couple with children,A Bit Too Small,0.15996,168,794,0.13445,0.18547
2018,Baden-Wuerttemberg,Couple with children,Just Right,0.70257,513,794,0.67076,0.73439
2018,Baden-Wuerttemberg,Couple with children,A Bit Too Large,0.09210,53,794,0.07197,0.11223
2018,Bavaria,Single-person household,A Bit Too Small,0.08336,63,627,0.06171,0.10501
2018,Bavaria,Single-person household,Just Right,0.71315,456,627,0.67772,0.74858
2018,Bavaria,Single-person household,A Bit Too Large,0.15861,108,627,0.12999,0.18723
2018,Bavaria,Couple without children,A Bit Too Small,0.10623,63,651,0.08254,0.12992
2018,Bavaria,Couple without children,Just Right,0.65302,468,651,0.61643,0.68962
2018,Bavaria,Couple without children,A Bit Too Large,0.20651,120,651,0.17539,0.23763
2018,Bavaria,Single parent,A Bit Too Small,0.15777,51,215,0.10893,0.20661
2018,Bavaria,Single parent,Just Right,0.60761,164,215,0.54219,0.67303
2018,Bavaria,Couple with children,Much Too Small,0.02298,45,978,0.01359,0.03238
2018,Bavaria,Couple with children,A Bit Too Small,0.22540,216,978,0.19920,0.25161
2018,Bavaria,Couple with children,Just Right,0.67046,653,978,0.64098,0.69993
2018,Bavaria,Couple with children,A Bit Too Large,0.07939,64,978,0.06243,0.09634
2018,Bavaria,Other Combinations,Just Right,0.62882,39,39,0.47521,0.78243
2018,Berlin,Single-person household,A Bit Too Small,0.18506,60,272,0.13883,0.23130
2018,Berlin,Single-person household,Just Right,0.72017,212,272,0.66672,0.77362
2018,Berlin,Couple without children,Just Right,0.75988,139,139,0.68861,0.83115
2018,Berlin,Single parent,Just Right,0.66697,46,46,0.52927,0.80467
2018,Berlin,Couple with children,A Bit Too Small,0.38198,69,167,0.30807,0.45590
2018,Berlin,Couple with children,Just Right,0.49487,98,167,0.41881,0.57093
2018,Brandenburg,Single-person household,Just Right,0.76162,139,139,0.69053,0.83271
2018,Brandenburg,Couple without children,Just Right,0.77354,185,185,0.71306,0.83401
2018,Brandenburg,Single parent,Just Right,0.78719,48,48,0.67018,0.90421
2018,Brandenburg,Couple with children,A Bit Too Small,0.17953,49,186,0.12423,0.23484
2018,Brandenburg,Couple with children,Just Right,0.72091,137,186,0.65627,0.78554
2018,Mecklenburg-Western Pomerania,Single-person household,Just Right,0.72800,99,99,0.63990,0.81610
2018,Mecklenburg-Western Pomerania,Couple without children,Just Right,0.76959,91,91,0.68259,0.85659
2018,Mecklenburg-Western Pomerania,Couple with children,A Bit Too Small,0.20728,32,111,0.13153,0.28303
2018,Mecklenburg-Western Pomerania,Couple with children,Just Right,0.70115,79,111,0.61560,0.78669
2018,Saxony,Single-person household,Just Right,0.76875,235,267,0.71808,0.81942
2018,Saxony,Single-person household,A Bit Too Large,0.13008,32,267,0.08965,0.17050
2018,Saxony,Couple without children,A Bit Too Small,0.10610,31,279,0.06990,0.14231
2018,Saxony,Couple without children,Just Right,0.78209,248,279,0.73357,0.83062
2018,Saxony,Single parent,Just Right,0.62539,72,72,0.51281,0.73798
2018,Saxony,Couple with children,A Bit Too Small,0.18650,72,300,0.14235,0.23065
2018,Saxony,Couple with children,Just Right,0.70474,228,300,0.65303,0.75644
2018,Saxony-Anhalt,Single-person household,Just Right,0.76829,140,140,0.69815,0.83843
2018,Saxony-Anhalt,Couple without children,Just Right,0.77662,142,142,0.70787,0.84537
2018,Saxony-Anhalt,Single parent,Just Right,0.76539,51,51,0.64794,0.88285
2018,Saxony-Anhalt,Couple with children,A Bit Too Small,0.22122,44,156,0.15588,0.28657
2018,Saxony-Anhalt,Couple with children,Just Right,0.69387,112,156,0.62131,0.76643
2018,Thuringa,Single-person household,Just Right,0.79357,147,147,0.72791,0.85922
2018,Thuringa,Couple without children,Just Right,0.79449,154,154,0.73046,0.85851
2018,Thuringa,Single parent,Just Right,0.84508,44,44,0.73693,0.95323
2018,Thuringa,Couple with children,A Bit Too Small,0.21199,43,167,0.14981,0.27417
2018,Thuringa,Couple with children,Just Right,0.68173,124,167,0.61087,0.75259
2019,Schleswig-Holstein,Single-person household,Just Right,0.64794,102,102,0.55479,0.74109
2019,Schleswig-Holstein,Couple without children,Just Right,0.71466,140,172,0.64698,0.78235
2019,Schleswig-Holstein,Couple without children,A Bit Too Large,0.14126,32,172,0.08905,0.19346
2019,Schleswig-Holstein,Single parent,Just Right,0.64793,43,43,0.50349,0.79238
2019,Schleswig-Holstein,Couple with children,A Bit Too Small,0.18683,50,249,0.13832,0.23534
2019,Schleswig-Holstein,Couple with children,Just Right,0.70883,199,249,0.65229,0.76537
2019,Hamburg,Single-person household,Just Right,0.79695,79,79,0.70767,0.88622
2019,Hamburg,Couple without children,Just Right,0.72551,83,83,0.62892,0.82210
2019,Hamburg,Single parent,Just Right,0.69098,37,37,0.54003,0.84193
2019,Hamburg,Couple with children,A Bit Too Small,0.19420,31,106,0.11854,0.26987
2019,Hamburg,Couple with children,Just Right,0.76402,75,106,0.68280,0.84524
2019,Lower Saxony,Single-person household,A Bit Too Small,0.06699,32,373,0.04158,0.09239
2019,Lower Saxony,Single-person household,Just Right,0.70376,283,373,0.65736,0.75016
2019,Lower Saxony,Single-person household,A Bit Too Large,0.16171,58,373,0.12429,0.19912
2019,Lower Saxony,Couple without children,A Bit Too Small,0.05847,32,463,0.03707,0.07986
2019,Lower Saxony,Couple without children,Just Right,0.63665,315,463,0.59279,0.68050
2019,Lower Saxony,Couple without children,A Bit Too Large,0.26060,116,463,0.22057,0.30063
2019,Lower Saxony,Single parent,Just Right,0.66421,118,118,0.57863,0.74978
2019,Lower Saxony,Couple with children,A Bit Too Small,0.17933,119,623,0.14918,0.20948
2019,Lower Saxony,Couple with children,Just Right,0.73205,463,623,0.69725,0.76686
2019,Lower Saxony,Couple with children,A Bit Too Large,0.05076,41,623,0.03351,0.06801
2019,Lower Saxony,Other Combinations,Just Right,0.81590,32,32,0.67947,0.95233
2019,Bremen,Couple without children,Just Right,0.68003,32,32,0.51582,0.84423
2019,Bremen,Couple with children,Just Right,0.62410,33,33,0.45628,0.79192
2019,North Rhine-Westphalia,Single-person household,A Bit Too Small,0.07570,91,889,0.05830,0.09310
2019,North Rhine-Westphalia,Single-person household,Just Right,0.72209,644,889,0.69263,0.75156
2019,North Rhine-Westphalia,Single-person household,A Bit Too Large,0.15386,118,889,0.13013,0.17760
2019,North Rhine-Westphalia,Single-person household,Much Too Large,0.04572,36,889,0.03198,0.05946
2019,North Rhine-Westphalia,Couple without children,A Bit Too Small,0.06545,74,1018,0.05025,0.08065
2019,North Rhine-Westphalia,Couple without children,Just Right,0.73989,724,1018,0.71292,0.76685
2019,North Rhine-Westphalia,Couple without children,A Bit Too Large,0.16296,186,1018,0.14026,0.18566
2019,North Rhine-Westphalia,Couple without children,Much Too Large,0.02672,34,1018,0.01681,0.03663
2019,North Rhine-Westphalia,Single parent,A Bit Too Small,0.13044,53,279,0.09085,0.17003
2019,North Rhine-Westphalia,Single parent,Just Right,0.74119,226,279,0.68970,0.79267
2019,North Rhine-Westphalia,Couple with children,Much Too Small,0.03542,106,1461,0.02594,0.04490
2019,North Rhine-Westphalia,Couple with children,A Bit Too Small,0.17052,259,1461,0.15123,0.18982
2019,North Rhine-Westphalia,Couple with children,Just Right,0.69749,1006,1461,0.67393,0.72105
2019,North Rhine-Westphalia,Couple with children,A Bit Too Large,0.08011,90,1461,0.06619,0.09404
2019,North Rhine-Westphalia,Other Combinations,Just Right,0.73234,74,74,0.63077,0.83390
2019,Hesse,Single-person household,A Bit Too Small,0.09401,41,296,0.06070,0.12731
2019,Hesse,Single-person household,Just Right,0.68639,211,296,0.63344,0.73933
2019,Hesse,Single-person household,A Bit Too Large,0.17818,44,296,0.13451,0.22185
2019,Hesse,Couple without children,Just Right,0.71048,237,300,0.65907,0.76189
2019,Hesse,Couple without children,A Bit Too Large,0.18345,63,300,0.13958,0.22732
2019,Hesse,Single parent,Just Right,0.55134,67,67,0.43135,0.67133
2019,Hesse,Couple with children,Much Too Small,0.03365,33,468,0.01729,0.05000
2019,Hesse,Couple with children,A Bit Too Small,0.14800,89,468,0.11579,0.18021
2019,Hesse,Couple with children,Just Right,0.68843,307,468,0.64642,0.73043
2019,Hesse,Couple with children,A Bit Too Large,0.12618,39,468,0.09606,0.15629
