year,bula_h,rentown,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Bavaria,Tenant,A Bit Too Large,0.06977,50,674,0.05053,0.08902
2005,Berlin,Owner,Just Right,0.66861,57,57,0.54532,0.79189
2005,Berlin,Tenant,A Bit Too Small,0.17477,76,347,0.13476,0.21479
2005,Berlin,Tenant,Just Right,0.74152,271,347,0.69539,0.78765
2005,Brandenburg,Owner,Just Right,0.75799,144,144,0.68779,0.82819
2005,Brandenburg,Tenant,A Bit Too Small,0.16728,54,265,0.12226,0.21231
2005,Brandenburg,Tenant,Just Right,0.75812,211,265,0.70646,0.80978
2005,Mecklenburg-Western Pomerania,Owner,Just Right,0.74848,88,88,0.65731,0.83966
2005,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79126,119,119,0.71793,0.86459
2005,Saxony,Owner,Just Right,0.80127,252,290,0.75526,0.84728
2005,Saxony,Owner,A Bit Too Large,0.08485,38,290,0.05272,0.11698
2005,Saxony,Tenant,A Bit Too Small,0.14735,72,478,0.11554,0.17916
2005,Saxony,Tenant,Just Right,0.77489,372,478,0.73741,0.81237
2005,Saxony,Tenant,A Bit Too Large,0.05911,34,478,0.03794,0.08027
2005,Saxony-Anhalt,Owner,Just Right,0.76918,176,176,0.70675,0.83161
2005,Saxony-Anhalt,Tenant,A Bit Too Small,0.14703,36,220,0.10012,0.19393
2005,Saxony-Anhalt,Tenant,Just Right,0.74554,184,220,0.68786,0.80323
2005,Thuringa,Owner,Just Right,0.77969,180,180,0.71898,0.84041
2005,Thuringa,Tenant,A Bit Too Small,0.14734,39,214,0.09974,0.19494
2005,Thuringa,Tenant,Just Right,0.78726,175,214,0.73230,0.84222
2006,Schleswig-Holstein,Owner,Just Right,0.74246,162,193,0.68061,0.80432
2006,Schleswig-Holstein,Owner,A Bit Too Large,0.13633,31,193,0.08779,0.18486
2006,Schleswig-Holstein,Tenant,Just Right,0.78775,134,134,0.71826,0.85725
2006,Hamburg,Owner,Just Right,0.72491,37,37,0.57904,0.87079
2006,Hamburg,Tenant,Just Right,0.69630,104,104,0.60749,0.78511
2006,Lower Saxony,Owner,A Bit Too Small,0.06824,40,610,0.04822,0.08827
2006,Lower Saxony,Owner,Just Right,0.63926,443,610,0.60112,0.67740
2006,Lower Saxony,Owner,A Bit Too Large,0.23565,127,610,0.20195,0.26936
2006,Lower Saxony,Tenant,A Bit Too Small,0.15303,64,422,0.11864,0.18742
2006,Lower Saxony,Tenant,Just Right,0.71346,315,422,0.67027,0.75666
2006,Lower Saxony,Tenant,A Bit Too Large,0.09735,43,422,0.06904,0.12567
2006,Bremen,Tenant,Just Right,0.85092,45,45,0.74568,0.95616
2006,North Rhine-Westphalia,Owner,A Bit Too Small,0.07185,86,1197,0.05721,0.08648
2006,North Rhine-Westphalia,Owner,Just Right,0.73042,893,1197,0.70527,0.75557
2006,North Rhine-Westphalia,Owner,A Bit Too Large,0.16704,185,1197,0.14590,0.18818
2006,North Rhine-Westphalia,Owner,Much Too Large,0.02603,33,1197,0.01701,0.03505
2006,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15038,212,1295,0.13090,0.16985
2006,North Rhine-Westphalia,Tenant,Just Right,0.73360,983,1295,0.70952,0.75769
2006,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08080,100,1295,0.06595,0.09565
2006,Hesse,Owner,A Bit Too Small,0.09790,40,410,0.06910,0.12671
2006,Hesse,Owner,Just Right,0.64734,277,410,0.60103,0.69364
2006,Hesse,Owner,A Bit Too Large,0.21495,93,410,0.17514,0.25477
2006,Hesse,Tenant,A Bit Too Small,0.26804,107,374,0.22309,0.31299
2006,Hesse,Tenant,Just Right,0.61871,267,374,0.56942,0.66801
2006,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.65093,272,367,0.60209,0.69976
2006,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.25541,95,367,0.21074,0.30009
2006,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15831,55,282,0.11563,0.20099
2006,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.69965,227,282,0.64605,0.75324
2006,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08912,72,767,0.06894,0.10929
2006,Baden-Wuerttemberg,Owner,Just Right,0.70394,562,767,0.67161,0.73627
2006,Baden-Wuerttemberg,Owner,A Bit Too Large,0.18108,133,767,0.15381,0.20835
2006,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18091,129,660,0.15152,0.21030
2006,Baden-Wuerttemberg,Tenant,Just Right,0.71655,498,660,0.68214,0.75096
2006,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05860,33,660,0.04067,0.07653
2006,Bavaria,Owner,A Bit Too Small,0.08583,88,943,0.06794,0.10372
2006,Bavaria,Owner,Just Right,0.71274,697,943,0.68385,0.74164
2006,Bavaria,Owner,A Bit Too Large,0.16513,158,943,0.14141,0.18884
2006,Bavaria,Tenant,A Bit Too Small,0.21632,171,727,0.18637,0.24627
2006,Bavaria,Tenant,Just Right,0.66900,506,727,0.63477,0.70323
2006,Bavaria,Tenant,A Bit Too Large,0.07700,50,727,0.05760,0.09639
2006,Berlin,Owner,Just Right,0.64987,63,63,0.53114,0.76861
2006,Berlin,Tenant,A Bit Too Small,0.19714,84,362,0.15610,0.23818
2006,Berlin,Tenant,Just Right,0.71054,278,362,0.66376,0.75732
2006,Brandenburg,Owner,Just Right,0.72993,161,193,0.66713,0.79274
2006,Brandenburg,Owner,A Bit Too Large,0.16147,32,193,0.10943,0.21352
2006,Brandenburg,Tenant,A Bit Too Small,0.13984,48,289,0.09978,0.17989
2006,Brandenburg,Tenant,Just Right,0.76056,241,289,0.71127,0.80984
2006,Mecklenburg-Western Pomerania,Owner,Just Right,0.72871,103,103,0.64242,0.81500
2006,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79479,124,124,0.72342,0.86616
2006,Saxony,Owner,Just Right,0.74206,251,311,0.69335,0.79076
2006,Saxony,Owner,A Bit Too Large,0.16380,60,311,0.12260,0.20500
2006,Saxony,Tenant,A Bit Too Small,0.10748,64,525,0.08096,0.13400
2006,Saxony,Tenant,Just Right,0.82358,426,525,0.79095,0.85622
2006,Saxony,Tenant,A Bit Too Large,0.05460,35,525,0.03515,0.07406
2006,Saxony-Anhalt,Owner,Just Right,0.80236,174,174,0.74302,0.86170
2006,Saxony-Anhalt,Tenant,A Bit Too Small,0.15014,50,249,0.10568,0.19459
2006,Saxony-Anhalt,Tenant,Just Right,0.77448,199,249,0.72247,0.82650
2006,Thuringa,Owner,Just Right,0.71649,194,236,0.65886,0.77411
2006,Thuringa,Owner,A Bit Too Large,0.16960,42,236,0.12162,0.21758
2006,Thuringa,Tenant,A Bit Too Small,0.13454,34,231,0.09044,0.17863
2006,Thuringa,Tenant,Just Right,0.80621,197,231,0.75512,0.85729
2007,Schleswig-Holstein,Owner,Just Right,0.75333,148,179,0.69000,0.81666
2007,Schleswig-Holstein,Owner,A Bit Too Large,0.15336,31,179,0.10042,0.20629
2007,Schleswig-Holstein,Tenant,Just Right,0.74832,124,124,0.67162,0.82501
2007,Hamburg,Owner,Just Right,0.78502,35,35,0.64694,0.92311
2007,Hamburg,Tenant,A Bit Too Small,0.19348,32,131,0.12558,0.26139
2007,Hamburg,Tenant,Just Right,0.71676,99,131,0.63931,0.79422
2007,Lower Saxony,Owner,A Bit Too Small,0.07560,37,571,0.05390,0.09730
2007,Lower Saxony,Owner,Just Right,0.64678,405,571,0.60754,0.68602
2007,Lower Saxony,Owner,A Bit Too Large,0.24010,129,571,0.20504,0.27517
2007,Lower Saxony,Tenant,A Bit Too Small,0.15838,71,404,0.12274,0.19403
2007,Lower Saxony,Tenant,Just Right,0.69999,288,404,0.65525,0.74474
2007,Lower Saxony,Tenant,A Bit Too Large,0.11838,45,404,0.08684,0.14993
2007,Bremen,Tenant,Just Right,0.85728,41,41,0.74888,0.96568
2007,North Rhine-Westphalia,Owner,A Bit Too Small,0.06210,71,1081,0.04771,0.07650
2007,North Rhine-Westphalia,Owner,Just Right,0.73735,832,1081,0.71110,0.76360
2007,North Rhine-Westphalia,Owner,A Bit Too Large,0.17324,178,1081,0.15067,0.19581
2007,North Rhine-Westphalia,Tenant,A Bit Too Small,0.17088,223,1194,0.14952,0.19224
2007,North Rhine-Westphalia,Tenant,Just Right,0.71728,886,1194,0.69173,0.74284
2007,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08007,85,1194,0.06467,0.09547
2007,Hesse,Owner,A Bit Too Small,0.10906,42,376,0.07751,0.14060
2007,Hesse,Owner,Just Right,0.65765,254,376,0.60963,0.70568
2007,Hesse,Owner,A Bit Too Large,0.19716,80,376,0.15689,0.23743
2007,Hesse,Tenant,A Bit Too Small,0.19633,74,382,0.15644,0.23622
2007,Hesse,Tenant,Just Right,0.71053,274,382,0.66500,0.75607
2007,Hesse,Tenant,A Bit Too Large,0.06381,34,382,0.03927,0.08835
2007,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.69865,268,345,0.65016,0.74714
2007,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21658,77,345,0.17305,0.26011
2007,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15950,53,255,0.11447,0.20452
2007,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.74816,202,255,0.69478,0.80154
2007,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09771,79,713,0.07590,0.11952
2007,Baden-Wuerttemberg,Owner,Just Right,0.66596,510,713,0.63131,0.70060
2007,Baden-Wuerttemberg,Owner,A Bit Too Large,0.20205,124,713,0.17256,0.23155
2007,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.19216,135,583,0.16015,0.22417
2007,Baden-Wuerttemberg,Tenant,Just Right,0.74039,448,583,0.70478,0.77601
2007,Bavaria,Owner,A Bit Too Small,0.07295,73,898,0.05593,0.08997
2007,Bavaria,Owner,Just Right,0.72729,669,898,0.69815,0.75644
2007,Bavaria,Owner,A Bit Too Large,0.16059,156,898,0.13656,0.18462
2007,Bavaria,Tenant,A Bit Too Small,0.21539,160,686,0.18460,0.24617
2007,Bavaria,Tenant,Just Right,0.68233,485,686,0.64746,0.71719
2007,Bavaria,Tenant,A Bit Too Large,0.06870,41,686,0.04976,0.08765
2007,Berlin,Owner,Just Right,0.68384,65,65,0.56992,0.79776
2007,Berlin,Tenant,A Bit Too Small,0.19293,74,339,0.15086,0.23500
2007,Berlin,Tenant,Just Right,0.72286,265,339,0.67515,0.77058
2007,Brandenburg,Owner,Just Right,0.81867,152,152,0.75722,0.88013
2007,Brandenburg,Tenant,A Bit Too Small,0.13234,46,275,0.09222,0.17246
2007,Brandenburg,Tenant,Just Right,0.78245,229,275,0.73359,0.83130
2007,Mecklenburg-Western Pomerania,Owner,Just Right,0.70601,90,90,0.61136,0.80066
2007,Mecklenburg-Western Pomerania,Tenant,Just Right,0.77857,114,114,0.70202,0.85513
2007,Saxony,Owner,Just Right,0.74006,246,292,0.68966,0.79045
2007,Saxony,Owner,A Bit Too Large,0.14369,46,292,0.10338,0.18399
2007,Saxony,Tenant,A Bit Too Small,0.13357,68,497,0.10363,0.16351
2007,Saxony,Tenant,Just Right,0.78073,392,497,0.74432,0.81714
2007,Saxony,Tenant,A Bit Too Large,0.06671,37,497,0.04475,0.08867
2007,Saxony-Anhalt,Owner,Just Right,0.78060,172,172,0.71858,0.84263
2007,Saxony-Anhalt,Tenant,A Bit Too Small,0.15327,46,224,0.10599,0.20055
2007,Saxony-Anhalt,Tenant,Just Right,0.75054,178,224,0.69374,0.80733
2007,Thuringa,Owner,Just Right,0.69709,187,222,0.63651,0.75767
2007,Thuringa,Owner,A Bit Too Large,0.16421,35,222,0.11536,0.21305
2007,Thuringa,Tenant,A Bit Too Small,0.15591,34,219,0.10776,0.20407
2007,Thuringa,Tenant,Just Right,0.77194,185,219,0.71624,0.82764
2008,Schleswig-Holstein,Owner,Just Right,0.69345,131,131,0.61419,0.77271
2008,Schleswig-Holstein,Tenant,Just Right,0.82680,124,124,0.75992,0.89368
2008,Hamburg,Owner,Just Right,0.88419,39,39,0.78244,0.98593
2008,Hamburg,Tenant,A Bit Too Small,0.23892,37,131,0.16562,0.31223
2008,Hamburg,Tenant,Just Right,0.70300,94,131,0.62445,0.78155
2008,Lower Saxony,Owner,A Bit Too Small,0.05274,31,559,0.03420,0.07129
2008,Lower Saxony,Owner,Just Right,0.64541,393,559,0.60572,0.68511
2008,Lower Saxony,Owner,A Bit Too Large,0.24963,135,559,0.21372,0.28554
2008,Lower Saxony,Tenant,A Bit Too Small,0.15536,59,365,0.11815,0.19258
2008,Lower Saxony,Tenant,Just Right,0.69592,275,365,0.64866,0.74318
2008,Lower Saxony,Tenant,A Bit Too Large,0.10634,31,365,0.07467,0.13801
2008,Bremen,Tenant,Just Right,0.81922,39,39,0.69686,0.94158
2008,North Rhine-Westphalia,Owner,A Bit Too Small,0.06182,66,1051,0.04726,0.07639
2008,North Rhine-Westphalia,Owner,Just Right,0.72253,778,1051,0.69545,0.74961
2008,North Rhine-Westphalia,Owner,A Bit Too Large,0.17355,171,1051,0.15064,0.19645
2008,North Rhine-Westphalia,Owner,Much Too Large,0.03817,36,1051,0.02658,0.04976
2008,North Rhine-Westphalia,Tenant,A Bit Too Small,0.14258,181,1097,0.12188,0.16328
2008,North Rhine-Westphalia,Tenant,Just Right,0.74598,835,1097,0.72021,0.77175
2008,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08051,81,1097,0.06440,0.09662
2008,Hesse,Owner,A Bit Too Small,0.10695,40,363,0.07512,0.13879
2008,Hesse,Owner,Just Right,0.66575,247,363,0.61715,0.71434
2008,Hesse,Owner,A Bit Too Large,0.17621,76,363,0.13696,0.21545
2008,Hesse,Tenant,A Bit Too Small,0.23527,76,344,0.19038,0.28016
2008,Hesse,Tenant,Just Right,0.64702,233,344,0.59644,0.69759
2008,Hesse,Tenant,A Bit Too Large,0.08153,35,344,0.05257,0.11049
2008,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.62433,233,307,0.57007,0.67860
2008,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21631,74,307,0.17017,0.26244
2008,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15347,47,234,0.10719,0.19976
2008,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.72378,187,234,0.66637,0.78119
2008,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08300,70,690,0.06240,0.10360
2008,Baden-Wuerttemberg,Owner,Just Right,0.68406,499,690,0.64935,0.71878
2008,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19676,121,690,0.16707,0.22644
2008,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.17027,97,551,0.13886,0.20168
2008,Baden-Wuerttemberg,Tenant,Just Right,0.72010,416,551,0.68258,0.75762
2008,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.07220,38,551,0.05057,0.09383
2008,Bavaria,Owner,A Bit Too Small,0.08293,71,847,0.06435,0.10152
2008,Bavaria,Owner,Just Right,0.69970,623,847,0.66882,0.73059
2008,Bavaria,Owner,A Bit Too Large,0.18404,153,847,0.15792,0.21015
2008,Bavaria,Tenant,A Bit Too Small,0.21952,147,634,0.18728,0.25177
2008,Bavaria,Tenant,Just Right,0.65515,443,634,0.61812,0.69217
2008,Bavaria,Tenant,A Bit Too Large,0.07565,44,634,0.05505,0.09625
2008,Berlin,Owner,Just Right,0.69616,67,67,0.58521,0.80712
2008,Berlin,Tenant,A Bit Too Small,0.18171,66,327,0.13985,0.22356
2008,Berlin,Tenant,Just Right,0.73348,261,327,0.68548,0.78147
2008,Brandenburg,Owner,Just Right,0.79010,150,150,0.72471,0.85549
2008,Brandenburg,Tenant,A Bit Too Small,0.14047,51,249,0.09722,0.18371
2008,Brandenburg,Tenant,Just Right,0.72702,198,249,0.67157,0.78246
2008,Mecklenburg-Western Pomerania,Owner,Just Right,0.74699,92,92,0.65767,0.83632
2008,Mecklenburg-Western Pomerania,Tenant,Just Right,0.78039,116,116,0.70473,0.85605
2008,Saxony,Owner,Just Right,0.77749,235,280,0.72868,0.82630
2008,Saxony,Owner,A Bit Too Large,0.11649,45,280,0.07884,0.15413
2008,Saxony,Tenant,A Bit Too Small,0.15496,65,487,0.12279,0.18713
2008,Saxony,Tenant,Just Right,0.77171,389,487,0.73439,0.80903
2008,Saxony,Tenant,A Bit Too Large,0.06675,33,487,0.04456,0.08894
2008,Saxony-Anhalt,Owner,Just Right,0.73974,155,155,0.67043,0.80904
2008,Saxony-Anhalt,Tenant,A Bit Too Small,0.18041,43,212,0.12852,0.23229
2008,Saxony-Anhalt,Tenant,Just Right,0.70985,169,212,0.64862,0.77109
2008,Thuringa,Owner,Just Right,0.74991,175,215,0.69188,0.80793
2008,Thuringa,Owner,A Bit Too Large,0.16050,40,215,0.11131,0.20968
2008,Thuringa,Tenant,A Bit Too Small,0.13850,32,210,0.09167,0.18533
2008,Thuringa,Tenant,Just Right,0.76621,178,210,0.70883,0.82359
2009,Schleswig-Holstein,Owner,Just Right,0.61722,112,149,0.53891,0.69553
2009,Schleswig-Holstein,Owner,A Bit Too Large,0.22208,37,149,0.15512,0.28905
2009,Schleswig-Holstein,Tenant,Just Right,0.80424,106,106,0.72835,0.88014
2009,Hamburg,Owner,Just Right,0.62224,32,32,0.45156,0.79291
2009,Hamburg,Tenant,Just Right,0.74882,94,94,0.66067,0.83696
2009,Lower Saxony,Owner,A Bit Too Small,0.07472,33,507,0.05181,0.09763
2009,Lower Saxony,Owner,Just Right,0.62392,361,507,0.58171,0.66613
2009,Lower Saxony,Owner,A Bit Too Large,0.22876,113,507,0.19216,0.26536
2009,Lower Saxony,Tenant,A Bit Too Small,0.17699,58,361,0.13756,0.21642
2009,Lower Saxony,Tenant,Just Right,0.66412,266,361,0.61533,0.71291
2009,Lower Saxony,Tenant,A Bit Too Large,0.11481,37,361,0.08188,0.14774
2009,North Rhine-Westphalia,Owner,A Bit Too Small,0.07744,72,978,0.06068,0.09420
2009,North Rhine-Westphalia,Owner,Just Right,0.71930,711,978,0.69113,0.74748
2009,North Rhine-Westphalia,Owner,A Bit Too Large,0.16636,160,978,0.14301,0.18971
2009,North Rhine-Westphalia,Owner,Much Too Large,0.03290,35,978,0.02172,0.04409
2009,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15461,171,1016,0.13236,0.17685
2009,North Rhine-Westphalia,Tenant,Just Right,0.73318,769,1016,0.70597,0.76039
2009,North Rhine-Westphalia,Tenant,A Bit Too Large,0.07980,76,1016,0.06313,0.09647
2009,Hesse,Owner,A Bit Too Small,0.10544,35,343,0.07289,0.13799
2009,Hesse,Owner,Just Right,0.66100,226,343,0.61083,0.71117
2009,Hesse,Owner,A Bit Too Large,0.20800,82,343,0.16498,0.25102
2009,Hesse,Tenant,A Bit Too Small,0.23589,75,297,0.18752,0.28425
2009,Hesse,Tenant,Just Right,0.63123,222,297,0.57627,0.68620
2009,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66339,228,298,0.60965,0.71714
2009,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.20982,70,298,0.16351,0.25613
2009,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15368,33,212,0.10502,0.20235
2009,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.72223,179,212,0.66180,0.78267
2009,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07970,62,626,0.05847,0.10093
2009,Baden-Wuerttemberg,Owner,Just Right,0.63894,430,626,0.60128,0.67659
2009,Baden-Wuerttemberg,Owner,A Bit Too Large,0.24315,134,626,0.20951,0.27678
2009,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18294,96,487,0.14856,0.21731
2009,Baden-Wuerttemberg,Tenant,Just Right,0.70088,360,487,0.66017,0.74159
2009,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.08257,31,487,0.05810,0.10704
2009,Bavaria,Owner,A Bit Too Small,0.10043,71,796,0.07953,0.12132
2009,Bavaria,Owner,Just Right,0.68620,576,796,0.65394,0.71845
2009,Bavaria,Owner,A Bit Too Large,0.18773,149,796,0.16058,0.21487
2009,Bavaria,Tenant,A Bit Too Small,0.19745,135,612,0.16588,0.22901
2009,Bavaria,Tenant,Just Right,0.68083,427,612,0.64387,0.71779
2009,Bavaria,Tenant,A Bit Too Large,0.07930,50,612,0.05788,0.10073
2009,Berlin,Owner,Just Right,0.62148,66,66,0.50357,0.73939
2009,Berlin,Tenant,A Bit Too Small,0.21521,77,307,0.16916,0.26126
2009,Berlin,Tenant,Just Right,0.69229,230,307,0.64057,0.74400
2009,Brandenburg,Owner,Just Right,0.72084,145,145,0.64757,0.79411
2009,Brandenburg,Tenant,A Bit Too Small,0.17699,49,245,0.12910,0.22488
2009,Brandenburg,Tenant,Just Right,0.76278,196,245,0.70940,0.81615
2009,Mecklenburg-Western Pomerania,Owner,Just Right,0.71042,91,91,0.61671,0.80413
2009,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79716,110,110,0.72167,0.87265
2009,Saxony,Owner,Just Right,0.75264,224,270,0.70108,0.80420
2009,Saxony,Owner,A Bit Too Large,0.13489,46,270,0.09407,0.17572
2009,Saxony,Tenant,A Bit Too Small,0.16169,72,451,0.12767,0.19571
2009,Saxony,Tenant,Just Right,0.75506,342,451,0.71533,0.79480
2009,Saxony,Tenant,A Bit Too Large,0.06356,37,451,0.04102,0.08610
2009,Saxony-Anhalt,Owner,Just Right,0.72203,152,184,0.65713,0.78694
2009,Saxony-Anhalt,Owner,A Bit Too Large,0.19209,32,184,0.13501,0.24916
2009,Saxony-Anhalt,Tenant,Just Right,0.70260,165,165,0.63264,0.77256
2009,Thuringa,Owner,Just Right,0.68660,167,206,0.62310,0.75010
2009,Thuringa,Owner,A Bit Too Large,0.17453,39,206,0.12257,0.22649
2009,Thuringa,Tenant,A Bit Too Small,0.17523,38,201,0.12254,0.22792
2009,Thuringa,Tenant,Just Right,0.75228,163,201,0.69246,0.81211
2010,Schleswig-Holstein,Owner,Just Right,0.63827,153,153,0.56188,0.71466
2010,Schleswig-Holstein,Tenant,A Bit Too Small,0.17576,54,206,0.12366,0.22787
2010,Schleswig-Holstein,Tenant,Just Right,0.74516,152,206,0.68550,0.80481
2010,Hamburg,Owner,Just Right,0.64808,43,43,0.50365,0.79251
2010,Hamburg,Tenant,A Bit Too Small,0.21555,52,166,0.15280,0.27829
2010,Hamburg,Tenant,Just Right,0.69776,114,166,0.62769,0.76783
2010,Lower Saxony,Owner,A Bit Too Small,0.07096,60,652,0.05124,0.09069
2010,Lower Saxony,Owner,Just Right,0.62095,446,652,0.58368,0.65822
2010,Lower Saxony,Owner,A Bit Too Large,0.22089,113,652,0.18902,0.25275
2010,Lower Saxony,Owner,Much Too Large,0.06998,33,652,0.05038,0.08958
2010,Lower Saxony,Tenant,A Bit Too Small,0.14866,124,570,0.11942,0.17789
2010,Lower Saxony,Tenant,Just Right,0.70947,402,570,0.67216,0.74677
2010,Lower Saxony,Tenant,A Bit Too Large,0.09909,44,570,0.07454,0.12364
2010,Bremen,Tenant,Just Right,0.75134,39,39,0.61391,0.88877
2010,North Rhine-Westphalia,Owner,A Bit Too Small,0.06877,121,1192,0.05440,0.08314
2010,North Rhine-Westphalia,Owner,Just Right,0.72794,887,1192,0.70267,0.75321
2010,North Rhine-Westphalia,Owner,A Bit Too Large,0.16712,184,1192,0.14593,0.18830
2010,North Rhine-Westphalia,Tenant,Much Too Small,0.01473,72,1571,0.00877,0.02069
2010,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15836,359,1571,0.14030,0.17642
2010,North Rhine-Westphalia,Tenant,Just Right,0.72581,1049,1571,0.70374,0.74788
2010,North Rhine-Westphalia,Tenant,A Bit Too Large,0.08785,91,1571,0.07384,0.10185
2010,Hesse,Owner,A Bit Too Small,0.08625,49,414,0.05917,0.11332
2010,Hesse,Owner,Just Right,0.68312,295,414,0.63825,0.72799
2010,Hesse,Owner,A Bit Too Large,0.18938,70,414,0.15159,0.22717
2010,Hesse,Tenant,Much Too Small,0.04715,44,506,0.02866,0.06564
2010,Hesse,Tenant,A Bit Too Small,0.20806,144,506,0.17266,0.24347
2010,Hesse,Tenant,Just Right,0.67280,318,506,0.63188,0.71372
2010,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.06730,34,423,0.04339,0.09120
2010,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.64010,308,423,0.59431,0.68590
2010,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.23943,81,423,0.19871,0.28014
2010,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.14337,69,319,0.10485,0.18188
2010,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.73118,218,319,0.68245,0.77991
2010,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Large,0.09809,32,319,0.06540,0.13078
2010,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08232,103,817,0.06346,0.10117
2010,Baden-Wuerttemberg,Owner,Just Right,0.66558,582,817,0.63320,0.69795
2010,Baden-Wuerttemberg,Owner,A Bit Too Large,0.19971,132,817,0.17228,0.22714
2010,Baden-Wuerttemberg,Tenant,Much Too Small,0.01842,45,767,0.00890,0.02795
2010,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18538,201,767,0.15786,0.21290
2010,Baden-Wuerttemberg,Tenant,Just Right,0.69081,480,767,0.65808,0.72354
2010,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.08795,41,767,0.06789,0.10801
2010,Bavaria,Owner,A Bit Too Small,0.11074,126,1051,0.09176,0.12972
2010,Bavaria,Owner,Just Right,0.67011,745,1051,0.64167,0.69855
2010,Bavaria,Owner,A Bit Too Large,0.18976,180,1051,0.16604,0.21348
2010,Bavaria,Tenant,Much Too Small,0.02237,44,943,0.01293,0.03181
2010,Bavaria,Tenant,A Bit Too Small,0.20715,245,943,0.18127,0.23303
2010,Bavaria,Tenant,Just Right,0.66695,589,943,0.63685,0.69704
2010,Bavaria,Tenant,A Bit Too Large,0.08895,65,943,0.07077,0.10713
2010,Berlin,Owner,Just Right,0.67132,81,81,0.56839,0.77426
2010,Berlin,Tenant,A Bit Too Small,0.19956,135,464,0.16316,0.23597
2010,Berlin,Tenant,Just Right,0.72320,298,464,0.68244,0.76395
2010,Berlin,Tenant,A Bit Too Large,0.05479,31,464,0.03406,0.07552
2010,Brandenburg,Owner,Just Right,0.72781,175,175,0.66168,0.79395
2010,Brandenburg,Tenant,A Bit Too Small,0.18181,75,292,0.13750,0.22613
2010,Brandenburg,Tenant,Just Right,0.68939,217,292,0.63622,0.74256
2010,Mecklenburg-Western Pomerania,Owner,Just Right,0.66451,96,96,0.56957,0.75946
2010,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.15344,46,197,0.10299,0.20390
2010,Mecklenburg-Western Pomerania,Tenant,Just Right,0.77122,151,197,0.71241,0.83002
2010,Saxony,Owner,A Bit Too Small,0.11146,34,330,0.07745,0.14546
2010,Saxony,Owner,Just Right,0.72062,251,330,0.67214,0.76911
2010,Saxony,Owner,A Bit Too Large,0.13814,45,330,0.10085,0.17542
2010,Saxony,Tenant,A Bit Too Small,0.15960,137,568,0.12945,0.18974
2010,Saxony,Tenant,Just Right,0.72895,396,568,0.69236,0.76554
2010,Saxony,Tenant,A Bit Too Large,0.08061,35,568,0.05820,0.10302
2010,Saxony-Anhalt,Owner,Just Right,0.71748,177,219,0.65772,0.77725
2010,Saxony-Anhalt,Owner,A Bit Too Large,0.22316,42,219,0.16789,0.27843
