year,hhtyp,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Couple with children,Urban regions,Just Right,0.68579,1367,1926,0.66505,0.70653
2009,Couple with children,Urban regions,A Bit Too Large,0.06691,129,1926,0.05574,0.07807
2009,Couple with children,Rural regions,A Bit Too Small,0.19635,164,1038,0.17218,0.22053
2009,Couple with children,Rural regions,Just Right,0.68036,772,1038,0.65198,0.70875
2009,Couple with children,Rural regions,A Bit Too Large,0.09615,102,1038,0.07821,0.11410
2009,Other Combinations,Urban regions,Just Right,0.85699,37,37,0.74263,0.97135
2010,Single-person household,Urban regions,A Bit Too Small,0.11404,203,1840,0.09951,0.12856
2010,Single-person household,Urban regions,Just Right,0.70628,1308,1840,0.68546,0.72710
2010,Single-person household,Urban regions,A Bit Too Large,0.14037,270,1840,0.12449,0.15625
2010,Single-person household,Urban regions,Much Too Large,0.03098,59,1840,0.02306,0.03890
2010,Single-person household,Rural regions,A Bit Too Small,0.10131,77,837,0.08085,0.12176
2010,Single-person household,Rural regions,Just Right,0.68442,572,837,0.65292,0.71593
2010,Single-person household,Rural regions,A Bit Too Large,0.17450,150,837,0.14878,0.20023
2010,Single-person household,Rural regions,Much Too Large,0.03642,38,837,0.02372,0.04912
2010,Couple without children,Urban regions,A Bit Too Small,0.10659,213,2201,0.09370,0.11949
2010,Couple without children,Urban regions,Just Right,0.71836,1596,2201,0.69956,0.73716
2010,Couple without children,Urban regions,A Bit Too Large,0.15050,348,2201,0.13556,0.16544
2010,Couple without children,Urban regions,Much Too Large,0.01920,44,2201,0.01346,0.02493
2010,Couple without children,Rural regions,A Bit Too Small,0.08723,79,1120,0.07069,0.10376
2010,Couple without children,Rural regions,Just Right,0.69512,832,1120,0.66814,0.72209
2010,Couple without children,Rural regions,A Bit Too Large,0.18224,209,1120,0.15962,0.20486
2010,Single parent,Urban regions,Much Too Small,0.03761,66,1194,0.02681,0.04840
2010,Single parent,Urban regions,A Bit Too Small,0.23262,294,1194,0.20864,0.25659
2010,Single parent,Urban regions,Just Right,0.63969,747,1194,0.61245,0.66693
2010,Single parent,Urban regions,A Bit Too Large,0.07459,87,1194,0.05968,0.08950
2010,Single parent,Rural regions,Much Too Small,0.03410,34,633,0.01995,0.04825
2010,Single parent,Rural regions,A Bit Too Small,0.17628,131,633,0.14657,0.20599
2010,Single parent,Rural regions,Just Right,0.67437,403,633,0.63784,0.71091
2010,Single parent,Rural regions,A Bit Too Large,0.10150,65,633,0.07796,0.12505
2010,Couple with children,Urban regions,Much Too Small,0.02703,201,3701,0.02180,0.03225
2010,Couple with children,Urban regions,A Bit Too Small,0.21442,994,3701,0.20120,0.22765
2010,Couple with children,Urban regions,Just Right,0.69742,2338,3701,0.68262,0.71222
2010,Couple with children,Urban regions,A Bit Too Large,0.05612,168,3701,0.04870,0.06353
2010,Couple with children,Rural regions,Much Too Small,0.02038,78,1978,0.01415,0.02661
2010,Couple with children,Rural regions,A Bit Too Small,0.18099,410,1978,0.16401,0.19796
2010,Couple with children,Rural regions,Just Right,0.67896,1359,1978,0.65838,0.69954
2010,Couple with children,Rural regions,A Bit Too Large,0.09969,131,1978,0.08648,0.11289
2011,Single-person household,Urban regions,A Bit Too Small,0.11471,256,2384,0.10192,0.12751
2011,Single-person household,Urban regions,Just Right,0.71418,1712,2384,0.69604,0.73232
2011,Single-person household,Urban regions,A Bit Too Large,0.13639,349,2384,0.12261,0.15017
2011,Single-person household,Urban regions,Much Too Large,0.02653,67,2384,0.02008,0.03299
2011,Single-person household,Rural regions,A Bit Too Small,0.10028,99,1121,0.08269,0.11787
2011,Single-person household,Rural regions,Just Right,0.70022,795,1121,0.67339,0.72705
2011,Single-person household,Rural regions,A Bit Too Large,0.15816,184,1121,0.13679,0.17953
2011,Single-person household,Rural regions,Much Too Large,0.03500,43,1121,0.02424,0.04577
2011,Couple without children,Urban regions,A Bit Too Small,0.11804,283,2745,0.10596,0.13011
2011,Couple without children,Urban regions,Just Right,0.69413,1948,2745,0.67689,0.71137
2011,Couple without children,Urban regions,A Bit Too Large,0.15985,464,2745,0.14613,0.17356
2011,Couple without children,Urban regions,Much Too Large,0.01800,50,2745,0.01303,0.02298
2011,Couple without children,Rural regions,A Bit Too Small,0.06330,99,1588,0.05132,0.07528
2011,Couple without children,Rural regions,Just Right,0.71394,1159,1588,0.69171,0.73618
2011,Couple without children,Rural regions,A Bit Too Large,0.18734,288,1588,0.16814,0.20654
2011,Couple without children,Rural regions,Much Too Large,0.03101,42,1588,0.02248,0.03954
2011,Single parent,Urban regions,Much Too Small,0.04324,75,1487,0.03290,0.05358
2011,Single parent,Urban regions,A Bit Too Small,0.20027,331,1487,0.17992,0.22062
2011,Single parent,Urban regions,Just Right,0.65695,980,1487,0.63281,0.68108
2011,Single parent,Urban regions,A Bit Too Large,0.08538,101,1487,0.07117,0.09959
2011,Single parent,Rural regions,A Bit Too Small,0.18858,172,770,0.16093,0.21623
2011,Single parent,Rural regions,Just Right,0.69639,531,770,0.66389,0.72889
2011,Single parent,Rural regions,A Bit Too Large,0.08613,67,770,0.06630,0.10596
2011,Couple with children,Urban regions,Much Too Small,0.02935,180,3936,0.02408,0.03463
2011,Couple with children,Urban regions,A Bit Too Small,0.20237,972,3936,0.18982,0.21493
2011,Couple with children,Urban regions,Just Right,0.68912,2572,3936,0.67466,0.70359
2011,Couple with children,Urban regions,A Bit Too Large,0.07385,212,3936,0.06568,0.08202
2011,Couple with children,Rural regions,Much Too Small,0.01542,62,2200,0.01027,0.02057
2011,Couple with children,Rural regions,A Bit Too Small,0.17581,457,2200,0.15990,0.19172
2011,Couple with children,Rural regions,Just Right,0.68414,1502,2200,0.66471,0.70357
2011,Couple with children,Rural regions,A Bit Too Large,0.11294,179,2200,0.09971,0.12617
2011,Multi-generational household,Urban regions,Just Right,0.62594,44,44,0.48131,0.77057
2011,Multi-generational household,Rural regions,Just Right,0.81313,45,45,0.69795,0.92831
2011,Other Combinations,Urban regions,Just Right,0.68893,46,46,0.55368,0.82419
2012,Single-person household,Urban regions,A Bit Too Small,0.10915,261,2445,0.09679,0.12151
2012,Single-person household,Urban regions,Just Right,0.71820,1761,2445,0.70036,0.73604
2012,Single-person household,Urban regions,A Bit Too Large,0.13583,352,2445,0.12224,0.14941
2012,Single-person household,Urban regions,Much Too Large,0.02729,71,2445,0.02083,0.03375
2012,Single-person household,Rural regions,A Bit Too Small,0.08195,105,1202,0.06643,0.09746
2012,Single-person household,Rural regions,Just Right,0.71799,854,1202,0.69254,0.74344
2012,Single-person household,Rural regions,A Bit Too Large,0.15892,201,1202,0.13825,0.17960
2012,Single-person household,Rural regions,Much Too Large,0.02775,42,1202,0.01846,0.03704
2012,Couple without children,Urban regions,A Bit Too Small,0.09624,241,2745,0.08520,0.10727
2012,Couple without children,Urban regions,Just Right,0.71273,1951,2745,0.69580,0.72966
2012,Couple without children,Urban regions,A Bit Too Large,0.16136,491,2745,0.14760,0.17513
2012,Couple without children,Urban regions,Much Too Large,0.02011,62,2745,0.01486,0.02536
2012,Couple without children,Rural regions,A Bit Too Small,0.06623,106,1662,0.05427,0.07819
2012,Couple without children,Rural regions,Just Right,0.69968,1204,1662,0.67763,0.72172
2012,Couple without children,Rural regions,A Bit Too Large,0.19857,305,1662,0.17939,0.21776
2012,Couple without children,Rural regions,Much Too Large,0.02868,47,1662,0.02065,0.03671
2012,Single parent,Urban regions,Much Too Small,0.03446,44,1386,0.02485,0.04407
2012,Single parent,Urban regions,A Bit Too Small,0.20916,323,1386,0.18774,0.23058
2012,Single parent,Urban regions,Just Right,0.65870,922,1386,0.63373,0.68367
2012,Single parent,Urban regions,A Bit Too Large,0.08832,97,1386,0.07338,0.10326
2012,Single parent,Rural regions,A Bit Too Small,0.15919,139,747,0.13294,0.18545
2012,Single parent,Rural regions,Just Right,0.70389,538,747,0.67113,0.73665
2012,Single parent,Rural regions,A Bit Too Large,0.07985,70,747,0.06040,0.09931
2012,Couple with children,Urban regions,Much Too Small,0.02978,157,3672,0.02428,0.03528
2012,Couple with children,Urban regions,A Bit Too Small,0.19615,857,3672,0.18331,0.20900
2012,Couple with children,Urban regions,Just Right,0.69679,2474,3672,0.68193,0.71166
2012,Couple with children,Urban regions,A Bit Too Large,0.07162,184,3672,0.06328,0.07997
2012,Couple with children,Rural regions,Much Too Small,0.01907,58,2064,0.01317,0.02497
2012,Couple with children,Rural regions,A Bit Too Small,0.17109,387,2064,0.15484,0.18735
2012,Couple with children,Rural regions,Just Right,0.69068,1464,2064,0.67073,0.71062
2012,Couple with children,Rural regions,A Bit Too Large,0.10056,155,2064,0.08758,0.11354
2012,Multi-generational household,Urban regions,Just Right,0.63407,37,37,0.47671,0.79142
2012,Multi-generational household,Rural regions,Just Right,0.75664,46,46,0.63126,0.88201
2012,Other Combinations,Urban regions,Just Right,0.66452,41,41,0.51820,0.81085
2013,Single-person household,Urban regions,Much Too Small,0.01359,37,2627,0.00916,0.01801
2013,Single-person household,Urban regions,A Bit Too Small,0.10692,300,2627,0.09510,0.11874
2013,Single-person household,Urban regions,Just Right,0.71734,1860,2627,0.70012,0.73456
2013,Single-person household,Urban regions,A Bit Too Large,0.13869,368,2627,0.12547,0.15191
2013,Single-person household,Urban regions,Much Too Large,0.02347,62,2627,0.01768,0.02926
2013,Single-person household,Rural regions,A Bit Too Small,0.09295,111,1205,0.07655,0.10936
2013,Single-person household,Rural regions,Just Right,0.70415,857,1205,0.67837,0.72993
2013,Single-person household,Rural regions,A Bit Too Large,0.16273,194,1205,0.14188,0.18359
2013,Single-person household,Rural regions,Much Too Large,0.03479,43,1205,0.02444,0.04514
2013,Couple without children,Urban regions,A Bit Too Small,0.09774,293,2947,0.08702,0.10847
2013,Couple without children,Urban regions,Just Right,0.71214,2118,2947,0.69579,0.72849
2013,Couple without children,Urban regions,A Bit Too Large,0.16179,471,2947,0.14849,0.17509
2013,Couple without children,Urban regions,Much Too Large,0.02306,65,2947,0.01764,0.02848
2013,Couple without children,Rural regions,A Bit Too Small,0.05908,103,1658,0.04773,0.07044
2013,Couple without children,Rural regions,Just Right,0.71269,1225,1658,0.69091,0.73448
2013,Couple without children,Rural regions,A Bit Too Large,0.18368,280,1658,0.16503,0.20232
2013,Couple without children,Rural regions,Much Too Large,0.03656,50,1658,0.02752,0.04560
2013,Single parent,Urban regions,Much Too Small,0.03141,52,1468,0.02248,0.04033
2013,Single parent,Urban regions,A Bit Too Small,0.21197,327,1468,0.19106,0.23289
2013,Single parent,Urban regions,Just Right,0.66329,990,1468,0.63910,0.68747
2013,Single parent,Urban regions,A Bit Too Large,0.08132,99,1468,0.06733,0.09530
2013,Single parent,Rural regions,A Bit Too Small,0.14707,142,739,0.12152,0.17262
2013,Single parent,Rural regions,Just Right,0.73486,527,739,0.70302,0.76671
2013,Single parent,Rural regions,A Bit Too Large,0.09634,70,739,0.07505,0.11763
2013,Couple with children,Urban regions,Much Too Small,0.03495,228,4420,0.02953,0.04036
2013,Couple with children,Urban regions,A Bit Too Small,0.19539,1086,4420,0.18370,0.20708
2013,Couple with children,Urban regions,Just Right,0.70154,2901,4420,0.68805,0.71503
2013,Couple with children,Urban regions,A Bit Too Large,0.06136,205,4420,0.05428,0.06843
2013,Couple with children,Rural regions,Much Too Small,0.02526,72,2194,0.01869,0.03182
2013,Couple with children,Rural regions,A Bit Too Small,0.15492,394,2194,0.13978,0.17007
2013,Couple with children,Rural regions,Just Right,0.69634,1552,2194,0.67710,0.71559
2013,Couple with children,Rural regions,A Bit Too Large,0.11239,176,2194,0.09917,0.12561
2013,Multi-generational household,Urban regions,Just Right,0.69286,48,48,0.56098,0.82475
2013,Multi-generational household,Rural regions,Just Right,0.66729,49,49,0.53400,0.80059
2013,Other Combinations,Urban regions,A Bit Too Small,0.24161,51,220,0.18492,0.29831
2013,Other Combinations,Urban regions,Just Right,0.59223,169,220,0.52714,0.65731
2013,Other Combinations,Rural regions,Just Right,0.72174,68,68,0.61443,0.82904
2014,Single-person household,Urban regions,A Bit Too Small,0.11660,289,2390,0.10373,0.12947
2014,Single-person household,Urban regions,Just Right,0.69655,1672,2390,0.67811,0.71498
2014,Single-person household,Urban regions,A Bit Too Large,0.14712,367,2390,0.13292,0.16133
2014,Single-person household,Urban regions,Much Too Large,0.02789,62,2390,0.02128,0.03449
2014,Single-person household,Rural regions,A Bit Too Small,0.08213,87,1130,0.06612,0.09815
2014,Single-person household,Rural regions,Just Right,0.71035,814,1130,0.68389,0.73681
2014,Single-person household,Rural regions,A Bit Too Large,0.16518,189,1130,0.14352,0.18684
2014,Single-person household,Rural regions,Much Too Large,0.03145,40,1130,0.02127,0.04164
2014,Couple without children,Urban regions,A Bit Too Small,0.10228,293,2725,0.09090,0.11366
2014,Couple without children,Urban regions,Just Right,0.69068,1905,2725,0.67333,0.70804
2014,Couple without children,Urban regions,A Bit Too Large,0.17689,472,2725,0.16256,0.19122
2014,Couple without children,Urban regions,Much Too Large,0.02177,55,2725,0.01629,0.02725
2014,Couple without children,Rural regions,A Bit Too Small,0.06451,104,1600,0.05247,0.07656
2014,Couple without children,Rural regions,Just Right,0.69590,1160,1600,0.67335,0.71844
2014,Couple without children,Rural regions,A Bit Too Large,0.19835,284,1600,0.17880,0.21789
2014,Couple without children,Rural regions,Much Too Large,0.03582,52,1600,0.02671,0.04493
2014,Single parent,Urban regions,Much Too Small,0.04634,51,1171,0.03430,0.05839
2014,Single parent,Urban regions,A Bit Too Small,0.20967,275,1171,0.18634,0.23299
2014,Single parent,Urban regions,Just Right,0.65560,759,1171,0.62838,0.68283
2014,Single parent,Urban regions,A Bit Too Large,0.08171,86,1171,0.06601,0.09740
2014,Single parent,Rural regions,A Bit Too Small,0.15406,115,605,0.12527,0.18285
2014,Single parent,Rural regions,Just Right,0.66839,424,605,0.63084,0.70594
2014,Single parent,Rural regions,A Bit Too Large,0.10228,66,605,0.07811,0.12644
2014,Couple with children,Urban regions,Much Too Small,0.03266,189,3763,0.02698,0.03835
2014,Couple with children,Urban regions,A Bit Too Small,0.19329,857,3763,0.18067,0.20591
2014,Couple with children,Urban regions,Just Right,0.70069,2521,3763,0.68605,0.71532
2014,Couple with children,Urban regions,A Bit Too Large,0.06642,196,3763,0.05846,0.07438
2014,Couple with children,Rural regions,Much Too Small,0.02209,67,1906,0.01549,0.02868
2014,Couple with children,Rural regions,A Bit Too Small,0.15575,351,1906,0.13946,0.17203
2014,Couple with children,Rural regions,Just Right,0.68776,1326,1906,0.66695,0.70857
2014,Couple with children,Rural regions,A Bit Too Large,0.12801,162,1906,0.11301,0.14301
2014,Multi-generational household,Urban regions,Just Right,0.77834,49,49,0.66083,0.89584
2014,Multi-generational household,Rural regions,Just Right,0.62750,38,38,0.47172,0.78329
2014,Other Combinations,Urban regions,A Bit Too Small,0.23903,35,166,0.17395,0.30411
2014,Other Combinations,Urban regions,Just Right,0.60744,131,166,0.53293,0.68195
2014,Other Combinations,Rural regions,Just Right,0.70689,47,47,0.57534,0.83843
2015,Single-person household,Urban regions,Much Too Small,0.01578,40,2456,0.01085,0.02071
2015,Single-person household,Urban regions,A Bit Too Small,0.10046,257,2456,0.08856,0.11235
2015,Single-person household,Urban regions,Just Right,0.71524,1760,2456,0.69739,0.73310
2015,Single-person household,Urban regions,A Bit Too Large,0.14151,335,2456,0.12772,0.15530
2015,Single-person household,Urban regions,Much Too Large,0.02701,64,2456,0.02060,0.03343
2015,Single-person household,Rural regions,A Bit Too Small,0.06663,82,1156,0.05225,0.08101
2015,Single-person household,Rural regions,Just Right,0.71961,840,1156,0.69370,0.74552
2015,Single-person household,Rural regions,A Bit Too Large,0.16611,189,1156,0.14464,0.18757
2015,Single-person household,Rural regions,Much Too Large,0.04052,45,1156,0.02915,0.05189
2015,Couple without children,Urban regions,Much Too Small,0.00930,40,2781,0.00573,0.01287
2015,Couple without children,Urban regions,A Bit Too Small,0.08837,275,2781,0.07782,0.09892
2015,Couple without children,Urban regions,Just Right,0.70614,1955,2781,0.68921,0.72308
2015,Couple without children,Urban regions,A Bit Too Large,0.17367,453,2781,0.15958,0.18775
2015,Couple without children,Urban regions,Much Too Large,0.02253,58,2781,0.01701,0.02804
2015,Couple without children,Rural regions,A Bit Too Small,0.05517,91,1582,0.04391,0.06642
2015,Couple without children,Rural regions,Just Right,0.71547,1171,1582,0.69322,0.73771
2015,Couple without children,Rural regions,A Bit Too Large,0.18866,274,1582,0.16938,0.20795
2015,Couple without children,Rural regions,Much Too Large,0.03618,46,1582,0.02697,0.04538
2015,Single parent,Urban regions,Much Too Small,0.04157,46,1112,0.02983,0.05331
2015,Single parent,Urban regions,A Bit Too Small,0.23700,265,1112,0.21199,0.26201
2015,Single parent,Urban regions,Just Right,0.61356,715,1112,0.58493,0.64220
2015,Single parent,Urban regions,A Bit Too Large,0.09591,86,1112,0.07859,0.11322
2015,Single parent,Rural regions,A Bit Too Small,0.16937,104,567,0.13847,0.20027
2015,Single parent,Rural regions,Just Right,0.65072,404,567,0.61144,0.68999
2015,Single parent,Rural regions,A Bit Too Large,0.14872,59,567,0.11941,0.17803
2015,Couple with children,Urban regions,Much Too Small,0.03266,190,3732,0.02696,0.03837
2015,Couple with children,Urban regions,A Bit Too Small,0.19114,871,3732,0.17853,0.20376
2015,Couple with children,Urban regions,Just Right,0.69279,2463,3732,0.67798,0.70759
2015,Couple with children,Urban regions,A Bit Too Large,0.07507,208,3732,0.06661,0.08353
2015,Couple with children,Rural regions,Much Too Small,0.02676,65,1898,0.01950,0.03402
2015,Couple with children,Rural regions,A Bit Too Small,0.15104,337,1898,0.13493,0.16716
2015,Couple with children,Rural regions,Just Right,0.70650,1356,1898,0.68601,0.72699
2015,Couple with children,Rural regions,A Bit Too Large,0.11171,140,1898,0.09753,0.12589
2015,Multi-generational household,Urban regions,Just Right,0.83954,51,51,0.73780,0.94127
2015,Multi-generational household,Rural regions,Just Right,0.66653,44,44,0.52561,0.80744
2015,Other Combinations,Urban regions,A Bit Too Small,0.26611,35,163,0.19806,0.33417
2015,Other Combinations,Urban regions,Just Right,0.60857,128,163,0.53341,0.68373
2015,Other Combinations,Rural regions,Just Right,0.53444,38,38,0.37371,0.69517
2016,Single-person household,Urban regions,Much Too Small,0.01232,65,2606,0.00809,0.01656
2016,Single-person household,Urban regions,A Bit Too Small,0.10183,289,2606,0.09022,0.11345
2016,Single-person household,Urban regions,Just Right,0.71057,1851,2606,0.69315,0.72798
2016,Single-person household,Urban regions,A Bit Too Large,0.14654,336,2606,0.13296,0.16012
2016,Single-person household,Urban regions,Much Too Large,0.02874,65,2606,0.02232,0.03516
2016,Single-person household,Rural regions,A Bit Too Small,0.07142,83,1161,0.05660,0.08624
2016,Single-person household,Rural regions,Just Right,0.70273,851,1161,0.67642,0.72903
2016,Single-person household,Rural regions,A Bit Too Large,0.17698,185,1161,0.15501,0.19894
2016,Single-person household,Rural regions,Much Too Large,0.04065,42,1161,0.02928,0.05201
2016,Couple without children,Urban regions,A Bit Too Small,0.09310,267,2587,0.08190,0.10430
2016,Couple without children,Urban regions,Just Right,0.71812,1860,2587,0.70078,0.73546
2016,Couple without children,Urban regions,A Bit Too Large,0.16036,413,2587,0.14621,0.17450
2016,Couple without children,Urban regions,Much Too Large,0.02217,47,2587,0.01649,0.02784
2016,Couple without children,Rural regions,A Bit Too Small,0.06011,97,1535,0.04821,0.07200
2016,Couple without children,Rural regions,Just Right,0.70142,1122,1535,0.67852,0.72432
2016,Couple without children,Rural regions,A Bit Too Large,0.20456,270,1535,0.18437,0.22474
2016,Couple without children,Rural regions,Much Too Large,0.03266,46,1535,0.02376,0.04155
2016,Single parent,Urban regions,Much Too Small,0.04414,75,1107,0.03204,0.05625
2016,Single parent,Urban regions,A Bit Too Small,0.20260,242,1107,0.17891,0.22629
2016,Single parent,Urban regions,Just Right,0.65702,715,1107,0.62904,0.68499
2016,Single parent,Urban regions,A Bit Too Large,0.08853,75,1107,0.07179,0.10527
2016,Single parent,Rural regions,Much Too Small,0.03709,33,583,0.02173,0.05244
2016,Single parent,Rural regions,A Bit Too Small,0.17267,96,583,0.14196,0.20337
2016,Single parent,Rural regions,Just Right,0.63825,398,583,0.59922,0.67729
2016,Single parent,Rural regions,A Bit Too Large,0.13593,56,583,0.10809,0.16378
2016,Couple with children,Urban regions,Much Too Small,0.03290,314,4114,0.02745,0.03836
2016,Couple with children,Urban regions,A Bit Too Small,0.20170,942,4114,0.18944,0.21396
2016,Couple with children,Urban regions,Just Right,0.68678,2662,4114,0.67260,0.70095
2016,Couple with children,Urban regions,A Bit Too Large,0.07437,196,4114,0.06635,0.08239
2016,Couple with children,Rural regions,Much Too Small,0.01459,91,2066,0.00942,0.01976
2016,Couple with children,Rural regions,A Bit Too Small,0.16937,426,2066,0.15319,0.18555
2016,Couple with children,Rural regions,Just Right,0.70335,1420,2066,0.68365,0.72305
2016,Couple with children,Rural regions,A Bit Too Large,0.10979,129,2066,0.09630,0.12327
2016,Multi-generational household,Urban regions,Just Right,0.67218,54,54,0.54580,0.79856
2016,Multi-generational household,Rural regions,Just Right,0.72581,37,37,0.58008,0.87153
2016,Other Combinations,Urban regions,A Bit Too Small,0.17473,52,234,0.12597,0.22349
2016,Other Combinations,Urban regions,Just Right,0.73700,182,234,0.68047,0.79353
2016,Other Combinations,Rural regions,Just Right,0.60562,67,67,0.48771,0.72353
2017,Single-person household,Urban regions,Much Too Small,0.01383,65,2901,0.00958,0.01808
2017,Single-person household,Urban regions,A Bit Too Small,0.08578,311,2901,0.07559,0.09597
2017,Single-person household,Urban regions,Just Right,0.73454,2106,2901,0.71847,0.75061
2017,Single-person household,Urban regions,A Bit Too Large,0.13168,346,2901,0.11937,0.14399
2017,Single-person household,Urban regions,Much Too Large,0.03418,73,2901,0.02756,0.04079
2017,Single-person household,Rural regions,A Bit Too Small,0.06896,108,1359,0.05548,0.08244
2017,Single-person household,Rural regions,Just Right,0.70794,995,1359,0.68376,0.73213
2017,Single-person household,Rural regions,A Bit Too Large,0.16742,203,1359,0.14757,0.18728
2017,Single-person household,Rural regions,Much Too Large,0.04683,53,1359,0.03559,0.05807
2017,Couple without children,Urban regions,A Bit Too Small,0.09324,288,2929,0.08271,0.10377
2017,Couple without children,Urban regions,Just Right,0.71512,2098,2929,0.69877,0.73147
2017,Couple without children,Urban regions,A Bit Too Large,0.16052,481,2929,0.14723,0.17382
2017,Couple without children,Urban regions,Much Too Large,0.02444,62,2929,0.01884,0.03003
2017,Couple without children,Rural regions,A Bit Too Small,0.05209,102,1724,0.04160,0.06258
2017,Couple without children,Rural regions,Just Right,0.69805,1265,1724,0.67637,0.71973
2017,Couple without children,Rural regions,A Bit Too Large,0.21361,308,1724,0.19425,0.23296
2017,Couple without children,Rural regions,Much Too Large,0.02929,49,1724,0.02133,0.03725
2017,Single parent,Urban regions,Much Too Small,0.05311,69,1149,0.04014,0.06609
2017,Single parent,Urban regions,A Bit Too Small,0.16377,224,1149,0.14236,0.18517
2017,Single parent,Urban regions,Just Right,0.67026,758,1149,0.64307,0.69746
2017,Single parent,Urban regions,A Bit Too Large,0.10039,98,1149,0.08300,0.11777
2017,Single parent,Rural regions,A Bit Too Small,0.14971,91,563,0.12021,0.17921
2017,Single parent,Rural regions,Just Right,0.63914,419,563,0.59943,0.67884
2017,Single parent,Rural regions,A Bit Too Large,0.14047,53,563,0.11174,0.16920
2017,Couple with children,Urban regions,Much Too Small,0.03921,340,4512,0.03355,0.04488
2017,Couple with children,Urban regions,A Bit Too Small,0.20458,1064,4512,0.19281,0.21635
2017,Couple with children,Urban regions,Just Right,0.68188,2880,4512,0.66828,0.69547
2017,Couple with children,Urban regions,A Bit Too Large,0.07178,228,4512,0.06425,0.07932
2017,Couple with children,Rural regions,Much Too Small,0.02248,121,2287,0.01641,0.02856
2017,Couple with children,Rural regions,A Bit Too Small,0.16233,419,2287,0.14722,0.17745
2017,Couple with children,Rural regions,Just Right,0.70548,1582,2287,0.68679,0.72416
2017,Couple with children,Rural regions,A Bit Too Large,0.10665,165,2287,0.09400,0.11931
2017,Multi-generational household,Urban regions,Just Right,0.74605,69,69,0.64259,0.84950
2017,Multi-generational household,Rural regions,Just Right,0.75565,36,36,0.61329,0.89801
2017,Other Combinations,Urban regions,Much Too Small,0.06440,39,343,0.03839,0.09042
2017,Other Combinations,Urban regions,A Bit Too Small,0.18206,69,343,0.14116,0.22296
2017,Other Combinations,Urban regions,Just Right,0.68631,235,343,0.63714,0.73549
2017,Other Combinations,Rural regions,A Bit Too Small,0.15265,36,134,0.09153,0.21377
2017,Other Combinations,Rural regions,Just Right,0.70793,98,134,0.63065,0.78521
2018,Single-person household,Urban regions,Much Too Small,0.01252,60,3073,0.00859,0.01645
2018,Single-person household,Urban regions,A Bit Too Small,0.09426,366,3073,0.08393,0.10459
2018,Single-person household,Urban regions,Just Right,0.72856,2202,3073,0.71283,0.74428
2018,Single-person household,Urban regions,A Bit Too Large,0.14069,389,3073,0.12839,0.15299
2018,Single-person household,Urban regions,Much Too Large,0.02397,56,3073,0.01856,0.02938
2018,Single-person household,Rural regions,A Bit Too Small,0.06577,106,1355,0.05257,0.07897
2018,Single-person household,Rural regions,Just Right,0.70034,990,1355,0.67594,0.72474
2018,Single-person household,Rural regions,A Bit Too Large,0.18820,223,1355,0.16738,0.20902
2018,Single-person household,Rural regions,Much Too Large,0.03278,36,1355,0.02330,0.04226
2018,Couple without children,Urban regions,Much Too Small,0.00553,33,2928,0.00284,0.00821
2018,Couple without children,Urban regions,A Bit Too Small,0.08837,283,2928,0.07809,0.09865
2018,Couple without children,Urban regions,Just Right,0.71532,2092,2928,0.69897,0.73167
2018,Couple without children,Urban regions,A Bit Too Large,0.16652,460,2928,0.15302,0.18001
2018,Couple without children,Urban regions,Much Too Large,0.02427,60,2928,0.01869,0.02984
2018,Couple without children,Rural regions,A Bit Too Small,0.06737,106,1688,0.05541,0.07933
2018,Couple without children,Rural regions,Just Right,0.68726,1219,1688,0.66513,0.70938
2018,Couple without children,Rural regions,A Bit Too Large,0.21247,320,1688,0.19295,0.23199
2018,Couple without children,Rural regions,Much Too Large,0.02864,43,1688,0.02068,0.03660
2018,Single parent,Urban regions,Much Too Small,0.05307,84,1174,0.04024,0.06590
2018,Single parent,Urban regions,A Bit Too Small,0.17860,249,1174,0.15668,0.20052
2018,Single parent,Urban regions,Just Right,0.66493,756,1174,0.63792,0.69194
2018,Single parent,Urban regions,A Bit Too Large,0.09944,85,1174,0.08231,0.11656
2018,Single parent,Rural regions,A Bit Too Small,0.15427,94,528,0.12343,0.18511
2018,Single parent,Rural regions,Just Right,0.66657,381,528,0.62632,0.70682
2018,Single parent,Rural regions,A Bit Too Large,0.11593,53,528,0.08860,0.14327
2018,Couple with children,Urban regions,Much Too Small,0.03872,335,4309,0.03296,0.04448
2018,Couple with children,Urban regions,A Bit Too Small,0.19467,992,4309,0.18284,0.20649
2018,Couple with children,Urban regions,Just Right,0.69507,2757,4309,0.68132,0.70882
2018,Couple with children,Urban regions,A Bit Too Large,0.06455,225,4309,0.05721,0.07189
2018,Couple with children,Rural regions,Much Too Small,0.01618,102,2120,0.01081,0.02155
2018,Couple with children,Rural regions,A Bit Too Small,0.16413,406,2120,0.14836,0.17990
2018,Couple with children,Rural regions,Just Right,0.70153,1469,2120,0.68205,0.72102
2018,Couple with children,Rural regions,A Bit Too Large,0.11542,143,2120,0.10181,0.12902
2018,Multi-generational household,Urban regions,Just Right,0.77890,79,79,0.68680,0.87099
2018,Multi-generational household,Rural regions,Just Right,0.81029,39,39,0.68563,0.93495
2018,Other Combinations,Urban regions,A Bit Too Small,0.10916,55,262,0.07133,0.14699
2018,Other Combinations,Urban regions,Just Right,0.82633,207,262,0.78037,0.87229
