year,pgisced97,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2020,general elemantary,Laendlicher Raum,7.564736114481982,7.516565378179544,7.61290685078442,7.0,8.0,9.0,4.0,12.0,8.0,8.0,9.0,1049.0
2020,middle vocational,Staedtischer Raum,7.638865525013994,7.622263250483415,7.6554677995445735,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6861.0
2020,middle vocational,Laendlicher Raum,7.589970707845835,7.568657543732983,7.611283871958688,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,4262.0
2020,vocational + Abi,Staedtischer Raum,7.804931360833825,7.775317939429588,7.834544782238062,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1692.0
2020,vocational + Abi,Laendlicher Raum,7.915678912050848,7.864417913595736,7.9669399105059595,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,651.0
2020,higher vocational,Staedtischer Raum,7.710719062853238,7.668625740888478,7.752812384817998,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,845.0
2020,higher vocational,Laendlicher Raum,7.708475749664135,7.658990483988862,7.757961015339409,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,613.0
2020,higher education,Staedtischer Raum,7.837013305149952,7.821901900833389,7.852124709466516,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,5641.0
2020,higher education,Laendlicher Raum,7.737747475007009,7.71255597692668,7.762938973087339,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2008.0
2021,-5,Staedtischer Raum,,,,,,,,,,,,
2021,-5,Laendlicher Raum,,,,,,,,,,,,
2021,-1,Staedtischer Raum,7.498822077681597,7.437809672249096,7.559834483114098,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,599.0
2021,-1,Laendlicher Raum,7.687508177747076,7.597934963991151,7.777081391503001,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,182.0
2021,in school,Staedtischer Raum,8.757910937455721,8.662388262305457,8.853433612605984,8.0,9.0,9.0,6.5,10.5,9.0,9.0,10.0,138.0
2021,in school,Laendlicher Raum,9.321346587840937,9.191656442804472,9.451036732877402,9.0,9.0,10.0,7.5,11.5,9.0,8.0,9.0,53.0
2021,inadequately,Staedtischer Raum,7.496519760559154,7.443541413703211,7.549498107415096,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,721.0
2021,inadequately,Laendlicher Raum,7.652123598463949,7.536219627566808,7.76802756936109,7.0,8.0,9.0,4.0,12.0,8.0,7.0,9.0,204.0
2021,general elemantary,Staedtischer Raum,7.408111244818857,7.359479049060885,7.456743440576829,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,1127.0
2021,general elemantary,Laendlicher Raum,7.459553074086849,7.401689444027715,7.517416704145983,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,617.0
2021,middle vocational,Staedtischer Raum,7.605021090394699,7.585485111356672,7.624557069432726,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,4526.0
2021,middle vocational,Laendlicher Raum,7.48558922469172,7.458398062429506,7.512780386953935,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2812.0
2021,vocational + Abi,-1,,,,,,,,,,,,
2021,vocational + Abi,Staedtischer Raum,7.608556230406273,7.572903893659273,7.644208567153273,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1169.0
2021,vocational + Abi,Laendlicher Raum,7.819754770278084,7.752974305552497,7.88653523500367,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,426.0
2021,higher vocational,Staedtischer Raum,7.542103139690269,7.49708968482386,7.5871165945566785,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,584.0
2021,higher vocational,Laendlicher Raum,7.453560306503851,7.394490829215035,7.512629783792668,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,414.0
2021,higher education,Staedtischer Raum,7.748752466313083,7.732157270779402,7.765347661846763,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,4186.0
2021,higher education,Laendlicher Raum,7.580706751734669,7.551968848495182,7.609444654974157,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1491.0
