year,pgisced97,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.54874,3646,6909,0.53701,0.56048
2006,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.34902,2606,6909,0.33778,0.36026
2006,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.08222,626,6909,0.07574,0.08870
2006,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.52908,2012,4052,0.51371,0.54445
2006,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.42389,1844,4052,0.40868,0.43911
2006,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03604,196,4052,0.03030,0.04178
2006,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.31470,299,1020,0.28619,0.34322
2006,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.37933,406,1020,0.34954,0.40912
2006,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.29546,315,1020,0.26745,0.32347
2006,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.31263,200,619,0.27608,0.34917
2006,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.50655,317,619,0.46713,0.54596
2006,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.17574,102,619,0.14574,0.20575
2006,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.37142,1156,3247,0.35479,0.38804
2006,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.62858,2091,3247,0.61196,0.64521
2006,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.49342,652,1330,0.46654,0.52030
2006,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.50658,678,1330,0.47970,0.53346
2007,Primary Level,Urban regions,(1a) Inadequately completed,0.89700,132,132,0.84495,0.94905
2007,Primary Level,Rural regions,(1a) Inadequately completed,0.69238,42,42,0.55111,0.83365
2007,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.78844,1135,1491,0.76770,0.80917
2007,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.21156,356,1491,0.19083,0.23230
2007,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.77122,572,765,0.74143,0.80100
2007,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.22878,193,765,0.19900,0.25857
2007,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.54026,3309,6372,0.52802,0.55249
2007,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.35175,2451,6372,0.34003,0.36348
2007,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.08776,612,6372,0.08082,0.09471
2007,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.51759,1848,3789,0.50168,0.53350
2007,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.42853,1751,3789,0.41277,0.44429
2007,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.04197,190,3789,0.03558,0.04835
2007,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.30626,269,939,0.27676,0.33576
2007,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.38732,380,939,0.35614,0.41849
2007,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.29682,290,939,0.26758,0.32606
2007,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.33022,189,587,0.29214,0.36829
2007,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.49352,300,587,0.45304,0.53400
2007,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.17185,98,587,0.14130,0.20239
2007,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.37151,1104,3114,0.35453,0.38848
2007,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.62849,2010,3114,0.61152,0.64547
2007,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.49488,611,1275,0.46743,0.52234
2007,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.50512,664,1275,0.47766,0.53257
2008,Primary Level,Urban regions,(1a) Inadequately completed,0.88833,115,115,0.83051,0.94615
2008,Primary Level,Rural regions,(1a) Inadequately completed,0.70990,32,32,0.55015,0.86965
2008,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.78573,1039,1367,0.76397,0.80749
2008,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.21427,328,1367,0.19251,0.23603
2008,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.77168,519,698,0.74052,0.80284
2008,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.22832,179,698,0.19716,0.25948
2008,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.53123,3077,5983,0.51859,0.54388
2008,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.35895,2349,5983,0.34680,0.37111
2008,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.08824,557,5983,0.08105,0.09542
2008,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.50808,1732,3570,0.49168,0.52449
2008,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.43298,1667,3570,0.41673,0.44924
2008,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.04508,171,3570,0.03827,0.05189
2008,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.31638,258,871,0.28548,0.34728
2008,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.38392,347,871,0.35160,0.41624
2008,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.29007,266,871,0.25992,0.32023
2008,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.32814,177,535,0.28832,0.36797
2008,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.50871,274,535,0.46631,0.55111
2008,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.15677,84,535,0.12593,0.18761
2008,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.36772,1054,2979,0.35040,0.38504
2008,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.63228,1925,2979,0.61496,0.64960
2008,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.50637,596,1213,0.47822,0.53452
2008,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.49363,617,1213,0.46548,0.52178
2009,Primary Level,Urban regions,(1a) Inadequately completed,0.86569,103,103,0.79952,0.93187
2009,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.77397,919,1219,0.75048,0.79746
2009,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.22603,300,1219,0.20254,0.24952
2009,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.78192,463,611,0.74915,0.81469
2009,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.21808,148,611,0.18531,0.25085
2009,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.52544,2800,5482,0.51222,0.53866
2009,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.36214,2176,5482,0.34941,0.37486
2009,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.08878,506,5482,0.08125,0.09631
2009,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.48848,1623,3403,0.47168,0.50527
2009,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.43944,1606,3403,0.42276,0.45612
2009,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.05557,174,3403,0.04787,0.06327
2009,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.30959,236,803,0.27759,0.34159
2009,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.38614,325,803,0.35244,0.41983
2009,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.29368,242,803,0.26216,0.32521
2009,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.30208,163,519,0.26254,0.34162
2009,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.52346,273,519,0.48045,0.56647
2009,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.16818,83,519,0.13597,0.20039
2009,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.36679,1000,2827,0.34902,0.38456
2009,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.63321,1827,2827,0.61544,0.65098
2009,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.49776,592,1208,0.46955,0.52597
2009,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.50224,616,1208,0.47403,0.53045
2010,Primary Level,Urban regions,(1a) Inadequately completed,0.82618,212,252,0.77930,0.87306
2010,Primary Level,Urban regions,(1b) General Elementary School,0.17382,40,252,0.12694,0.22070
2010,Primary Level,Rural regions,(1a) Inadequately completed,0.87698,76,76,0.80264,0.95132
2010,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.77213,1270,1690,0.75212,0.79213
2010,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.22787,420,1690,0.20787,0.24788
2010,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.77689,586,820,0.74838,0.80540
2010,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.22311,234,820,0.19460,0.25162
2010,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00699,39,7025,0.00504,0.00894
2010,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.50763,3229,7025,0.49594,0.51932
2010,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.36729,3070,7025,0.35602,0.37857
2010,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.09956,687,7025,0.09256,0.10656
2010,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.48683,1977,4553,0.47231,0.50135
2010,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.44390,2356,4553,0.42947,0.45833
2010,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.05338,220,4553,0.04685,0.05991
2010,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.28919,249,975,0.26071,0.31766
2010,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.37877,404,975,0.34830,0.40923
2010,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.32589,322,975,0.29645,0.35532
2010,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.27944,169,624,0.24420,0.31467
2010,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.52768,337,624,0.48848,0.56688
2010,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.18329,118,624,0.15291,0.21367
2010,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.36833,1270,3907,0.35321,0.38346
2010,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.63167,2637,3907,0.61654,0.64679
2010,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.49132,695,1469,0.46575,0.51689
2010,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.50868,774,1469,0.48311,0.53425
2011,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99582,611,611,0.99070,1.00094
2011,Primary Level,Urban regions,(1a) Inadequately completed,0.83006,228,281,0.78607,0.87405
2011,Primary Level,Urban regions,(1b) General Elementary School,0.16994,53,281,0.12595,0.21393
2011,Primary Level,Rural regions,(1a) Inadequately completed,0.86796,106,106,0.80321,0.93271
2011,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.77277,1477,1964,0.75424,0.79131
2011,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.22723,487,1964,0.20869,0.24576
2011,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.74555,767,1088,0.71966,0.77145
2011,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.25445,321,1088,0.22855,0.28034
2011,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00763,52,8185,0.00574,0.00951
2011,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.49922,3771,8185,0.48839,0.51005
2011,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.37083,3530,8185,0.36037,0.38130
2011,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.10387,832,8185,0.09726,0.11048
2011,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00523,35,5535,0.00333,0.00714
2011,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.47387,2426,5535,0.46071,0.48702
2011,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.44303,2791,5535,0.42994,0.45612
2011,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.06499,283,5535,0.05850,0.07149
2011,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.29141,281,1083,0.26433,0.31849
2011,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.37372,443,1083,0.34489,0.40254
2011,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.32220,359,1083,0.29435,0.35004
2011,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.28127,201,738,0.24881,0.31373
2011,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.51898,387,738,0.48291,0.55506
2011,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.18486,150,738,0.15684,0.21289
2011,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.35418,1464,4464,0.34015,0.36821
2011,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.64582,3000,4464,0.63179,0.65985
2011,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.48215,808,1748,0.45872,0.50558
2011,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.51785,940,1748,0.49442,0.54128
2012,Primary Level,Urban regions,(1a) Inadequately completed,0.85805,214,258,0.81538,0.90072
2012,Primary Level,Urban regions,(1b) General Elementary School,0.14195,44,258,0.09928,0.18462
2012,Primary Level,Rural regions,(1a) Inadequately completed,0.84816,107,107,0.77984,0.91648
2012,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.76531,1407,1904,0.74627,0.78435
2012,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.23469,497,1904,0.21565,0.25373
2012,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.76987,766,1086,0.74482,0.79492
2012,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.23013,320,1086,0.20508,0.25518
2012,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00839,57,7871,0.00638,0.01041
2012,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.49275,3592,7871,0.48170,0.50379
2012,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.37625,3424,7871,0.36555,0.38695
2012,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.10356,798,7871,0.09683,0.11029
2012,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00550,36,5489,0.00354,0.00746
2012,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.47947,2416,5489,0.46625,0.49269
2012,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.43797,2753,5489,0.42484,0.45110
2012,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.05882,284,5489,0.05260,0.06505
2012,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.27615,270,1047,0.24905,0.30324
2012,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.37296,428,1047,0.34365,0.40227
2012,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.33920,349,1047,0.31051,0.36789
2012,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.26582,197,729,0.23373,0.29791
2012,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.52147,380,729,0.48518,0.55776
2012,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.19800,152,729,0.16905,0.22694
2012,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.35825,1467,4385,0.34406,0.37244
2012,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.64175,2918,4385,0.62756,0.65594
2012,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.48147,809,1761,0.45813,0.50481
2012,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.51853,952,1761,0.49519,0.54187
2013,Primary Level,Urban regions,(1a) Inadequately completed,0.89353,408,452,0.86507,0.92200
2013,Primary Level,Urban regions,(1b) General Elementary School,0.10647,44,452,0.07800,0.13493
2013,Primary Level,Rural regions,(1a) Inadequately completed,0.81789,154,154,0.75674,0.87904
2013,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.75013,1910,2574,0.73340,0.76685
2013,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.24982,664,2574,0.23309,0.26654
2013,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.76833,884,1233,0.74477,0.79189
2013,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.23167,349,1233,0.20811,0.25523
2013,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00945,69,8486,0.00739,0.01151
2013,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.47956,3773,8486,0.46893,0.49019
2013,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.37908,3416,8486,0.36875,0.38940
2013,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.11605,1228,8486,0.10924,0.12287
2013,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00538,39,5468,0.00344,0.00732
2013,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.47069,2404,5468,0.45745,0.48392
2013,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.44495,2655,5468,0.43178,0.45812
2013,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.06170,370,5468,0.05533,0.06808
2013,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.27612,256,1019,0.24866,0.30359
2013,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.36694,412,1019,0.33733,0.39655
2013,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.34202,351,1019,0.31288,0.37117
2013,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.27937,180,675,0.24549,0.31324
2013,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.54000,351,675,0.50238,0.57763
2013,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.17110,144,675,0.14267,0.19953
2013,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.35192,1494,5008,0.33869,0.36515
2013,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.64808,3514,5008,0.63485,0.66131
2013,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.47576,782,1854,0.45302,0.49850
2013,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.52424,1072,1854,0.50150,0.54698
2014,Primary Level,Urban regions,(1a) Inadequately completed,0.90462,318,356,0.87406,0.93518
2014,Primary Level,Urban regions,(1b) General Elementary School,0.09538,38,356,0.06482,0.12594
2014,Primary Level,Rural regions,(1a) Inadequately completed,0.78261,122,122,0.70912,0.85611
2014,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.74934,1565,2145,0.73100,0.76769
2014,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.25066,580,2145,0.23231,0.26900
2014,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.76994,786,1088,0.74492,0.79496
2014,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.23006,302,1088,0.20504,0.25508
2014,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00896,62,7469,0.00682,0.01110
2014,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.47175,3300,7469,0.46043,0.48307
2014,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.37151,3003,7469,0.36056,0.38247
2014,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.12753,1104,7469,0.11997,0.13510
2014,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00636,36,4888,0.00413,0.00859
2014,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.47375,2152,4888,0.45976,0.48775
2014,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.45305,2369,4888,0.43910,0.46701
2014,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.05504,331,4888,0.04865,0.06144
2014,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.27744,242,931,0.24866,0.30621
2014,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.35235,369,931,0.32165,0.38305
2014,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.35159,320,931,0.32090,0.38227
2014,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.26916,162,626,0.23438,0.30393
2014,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.50679,324,626,0.46759,0.54599
2014,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.20038,140,626,0.16900,0.23176
2014,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.36385,1434,4519,0.34982,0.37788
2014,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.63615,3085,4519,0.62212,0.65018
2014,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.47432,743,1708,0.45063,0.49801
2014,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.52568,965,1708,0.50199,0.54937
2015,Primary Level,Urban regions,(1a) Inadequately completed,0.91608,344,380,0.88816,0.94399
2015,Primary Level,Urban regions,(1b) General Elementary School,0.08392,36,380,0.05601,0.11184
2015,Primary Level,Rural regions,(1a) Inadequately completed,0.76771,127,127,0.69397,0.84145
2015,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.73741,1488,2052,0.71836,0.75645
2015,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.26259,564,2052,0.24355,0.28164
2015,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.76179,771,1053,0.73604,0.78753
2015,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.23821,282,1053,0.21247,0.26396
2015,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00919,72,7218,0.00699,0.01140
2015,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.46896,3133,7218,0.45744,0.48047
2015,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.37373,2831,7218,0.36257,0.38490
2015,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.12660,1182,7218,0.11893,0.13427
2015,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00708,37,4765,0.00470,0.00946
2015,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.45597,2057,4765,0.44183,0.47011
2015,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.46524,2291,4765,0.45107,0.47940
2015,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.05708,380,4765,0.05049,0.06367
2015,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.25052,223,895,0.22212,0.27893
2015,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.38519,365,895,0.35329,0.41709
2015,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.34451,307,895,0.31336,0.37566
2015,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.26660,152,593,0.23098,0.30222
2015,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.50238,309,593,0.46210,0.54265
2015,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.19995,132,593,0.16773,0.23217
2015,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.35874,1402,4663,0.34498,0.37251
2015,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.64126,3261,4663,0.62749,0.65502
2015,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.47530,728,1759,0.45196,0.49865
2015,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.52470,1031,1759,0.50135,0.54804
2016,Primary Level,Urban regions,(1a) Inadequately completed,0.93240,956,956,0.91648,0.94832
2016,Primary Level,Rural regions,(1a) Inadequately completed,0.76373,434,434,0.72371,0.80374
2016,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.73735,1657,2169,0.71883,0.75588
2016,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.26265,512,2169,0.24412,0.28117
2016,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.73494,838,1123,0.70912,0.76077
2016,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.26506,285,1123,0.23923,0.29088
2016,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00912,91,6860,0.00687,0.01138
2016,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.46585,2890,6860,0.45404,0.47765
2016,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.37354,2605,6860,0.36209,0.38499
2016,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.12546,1274,6860,0.11762,0.13330
2016,Upper Secondary Level,Rural regions,(1a) Inadequately completed,0.00664,41,4482,0.00426,0.00902
2016,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.44736,1906,4482,0.43280,0.46191
2016,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.46777,2109,4482,0.45316,0.48238
2016,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.06057,426,4482,0.05359,0.06756
2016,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.23902,202,814,0.20970,0.26833
2016,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.37639,324,814,0.34308,0.40969
2016,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.36217,288,814,0.32914,0.39521
2016,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.25170,140,552,0.21546,0.28793
