year,bula_h,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.01935,40,1706,0.01281,0.02589
2006,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.05819,122,1706,0.04708,0.06931
2006,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.04612,112,1706,0.03617,0.05608
2006,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.06723,185,1706,0.05534,0.07911
2006,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.24685,53,87,0.15572,0.33798
2006,Lower Saxony,Direct migration background,(2) Intermediate General/Vocational Qualification,0.14057,34,87,0.06711,0.21404
2006,Bremen,No migration background,(2) Intermediate General/Vocational Qualification,0.23217,37,37,0.09425,0.37010
2006,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01774,108,3640,0.01345,0.02203
2006,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.08323,291,3640,0.07425,0.09220
2006,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.29753,1162,3640,0.28268,0.31239
2006,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.18866,822,3640,0.17595,0.20137
2006,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.02560,126,3640,0.02047,0.03073
2006,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.08016,376,3640,0.07133,0.08898
2006,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.05369,271,3640,0.04637,0.06101
2006,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.08357,484,3640,0.07458,0.09256
2006,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.08174,53,619,0.06014,0.10334
2006,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.21687,144,619,0.18437,0.24936
2006,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.24465,172,619,0.21076,0.27854
2006,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07854,51,619,0.05733,0.09975
2006,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.04735,37,619,0.03060,0.06409
2006,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12464,79,619,0.09860,0.15068
2006,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.12234,83,619,0.09650,0.14817
2006,North Rhine-Westphalia,Indirect migration background,(1c) Basic Vocational Qualification,0.09025,37,128,0.04041,0.14008
2006,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11660,59,128,0.06078,0.17241
2006,North Rhine-Westphalia,Indirect migration background,(2c_gen) General Maturity Certificate,0.06054,32,128,0.01906,0.10202
2006,Hesse,No migration background,(0) No qualification (yet),0.01885,35,1186,0.01110,0.02659
2006,Hesse,No migration background,(1b) General Elementary School,0.07657,90,1186,0.06143,0.09171
2006,Hesse,No migration background,(1c) Basic Vocational Qualification,0.25297,315,1186,0.22822,0.27772
2006,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.20553,303,1186,0.18252,0.22854
2006,Hesse,No migration background,(2c_gen) General Maturity Certificate,0.02942,39,1186,0.01979,0.03904
2006,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.07751,109,1186,0.06229,0.09274
2006,Hesse,No migration background,(3a) Lower Tertiary Education,0.05191,94,1186,0.03928,0.06454
2006,Hesse,No migration background,(3b) Higher Tertiary Education,0.11633,201,1186,0.09808,0.13459
2006,Hesse,Direct migration background,(1b) General Elementary School,0.16789,34,134,0.10437,0.23141
2006,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.26567,68,134,0.19061,0.34074
2006,Hesse,Direct migration background,(3b) Higher Tertiary Education,0.14833,32,134,0.08792,0.20873
2006,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.12814,138,1027,0.10769,0.14859
2006,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.33682,391,1027,0.30790,0.36574
2006,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.18443,239,1027,0.16070,0.20816
2006,"Rhineland-Palatinate, Saarland",No migration background,(2c_gen) General Maturity Certificate,0.02514,32,1027,0.01556,0.03472
2006,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.04284,56,1027,0.03045,0.05523
2006,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.03363,58,1027,0.02260,0.04467
2006,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.05975,113,1027,0.04524,0.07425
2006,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.20154,41,95,0.12045,0.28264
2006,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.24444,54,95,0.15756,0.33131
2006,Baden-Wuerttemberg,No migration background,(0) No qualification (yet),0.02216,71,1967,0.01565,0.02866
2006,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.08889,154,1967,0.07631,0.10147
2006,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.24689,564,1967,0.22783,0.26595
2006,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.21861,526,1967,0.20034,0.23688
2006,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.02016,65,1967,0.01395,0.02637
2006,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.05746,136,1967,0.04717,0.06775
2006,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.07146,171,1967,0.06007,0.08284
2006,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.09305,280,1967,0.08021,0.10589
2006,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.05720,33,441,0.03550,0.07890
2006,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.23596,149,441,0.19629,0.27564
2006,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.28202,153,441,0.23998,0.32407
2006,Baden-Wuerttemberg,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12270,61,441,0.09204,0.15335
2006,Baden-Wuerttemberg,Direct migration background,(3b) Higher Tertiary Education,0.08266,45,441,0.05693,0.10839
2006,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.11024,43,91,0.04553,0.17495
2006,Baden-Wuerttemberg,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12395,48,91,0.05587,0.19203
2006,Bavaria,No migration background,(0) No qualification (yet),0.01070,57,2651,0.00678,0.01461
2006,Bavaria,No migration background,(1b) General Elementary School,0.08467,227,2651,0.07407,0.09527
2006,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.33952,956,2651,0.32149,0.35755
2006,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.19649,655,2651,0.18136,0.21162
2006,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.01732,78,2651,0.01236,0.02229
2006,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.04951,144,2651,0.04125,0.05777
2006,Bavaria,No migration background,(3a) Lower Tertiary Education,0.05610,208,2651,0.04734,0.06486
2006,Bavaria,No migration background,(3b) Higher Tertiary Education,0.07604,326,2651,0.06595,0.08614
2006,Bavaria,Direct migration background,(1b) General Elementary School,0.18304,64,269,0.13675,0.22934
2006,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.28655,98,269,0.23242,0.34069
2006,Bavaria,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.14222,54,269,0.10041,0.18404
2006,Bavaria,Direct migration background,(3b) Higher Tertiary Education,0.13743,53,269,0.09621,0.17865
2006,Berlin,No migration background,(1c) Basic Vocational Qualification,0.14700,105,635,0.11944,0.17457
2006,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.28415,202,635,0.24905,0.31926
2006,Berlin,No migration background,(2c_gen) General Maturity Certificate,0.05380,41,635,0.03624,0.07136
2006,Berlin,No migration background,(2c_voc) Vocational Maturity Certificate,0.05673,47,635,0.03872,0.07473
2006,Berlin,No migration background,(3a) Lower Tertiary Education,0.10996,90,635,0.08561,0.13431
2006,Berlin,No migration background,(3b) Higher Tertiary Education,0.15246,150,635,0.12448,0.18044
2006,Brandenburg,No migration background,(1b) General Elementary School,0.04877,43,882,0.03455,0.06299
2006,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.19551,185,882,0.16932,0.22170
2006,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.32040,316,882,0.28958,0.35121
2006,Brandenburg,No migration background,(2c_gen) General Maturity Certificate,0.02224,33,882,0.01251,0.03198
2006,Brandenburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.03608,45,882,0.02377,0.04840
2006,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.11969,145,882,0.09826,0.14113
2006,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.09829,115,882,0.07863,0.11795
2006,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.21250,104,461,0.17511,0.24988
2006,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.36506,213,461,0.32106,0.40905
2006,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.10084,73,461,0.07332,0.12835
2006,Mecklenburg-Western Pomerania,No migration background,(3b) Higher Tertiary Education,0.07234,71,461,0.04866,0.09601
2006,Saxony,No migration background,(0) No qualification (yet),0.01875,35,1540,0.01197,0.02552
2006,Saxony,No migration background,(1b) General Elementary School,0.04252,54,1540,0.03244,0.05260
2006,Saxony,No migration background,(1c) Basic Vocational Qualification,0.19781,323,1540,0.17791,0.21771
2006,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.34897,629,1540,0.32516,0.37278
2006,Saxony,No migration background,(2c_gen) General Maturity Certificate,0.03061,53,1540,0.02201,0.03922
2006,Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.03925,70,1540,0.02955,0.04895
2006,Saxony,No migration background,(3a) Lower Tertiary Education,0.09609,190,1540,0.08137,0.11082
2006,Saxony,No migration background,(3b) Higher Tertiary Education,0.09171,186,1540,0.07729,0.10613
2006,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.06241,45,815,0.04579,0.07902
2006,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.22203,204,815,0.19348,0.25058
2006,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.31195,302,815,0.28012,0.34377
2006,Saxony-Anhalt,No migration background,(2c_voc) Vocational Maturity Certificate,0.04090,44,815,0.02730,0.05451
2006,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.10003,122,815,0.07941,0.12064
2006,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.07505,98,815,0.05695,0.09315
2006,Thuringa,No migration background,(1b) General Elementary School,0.04903,40,872,0.03469,0.06338
2006,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.24841,251,872,0.21971,0.27711
2006,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.38843,370,872,0.35606,0.42080
2006,Thuringa,No migration background,(2c_voc) Vocational Maturity Certificate,0.03606,32,872,0.02368,0.04844
2006,Thuringa,No migration background,(3a) Lower Tertiary Education,0.06052,93,872,0.04468,0.07636
2006,Thuringa,No migration background,(3b) Higher Tertiary Education,0.04671,86,872,0.03269,0.06072
2007,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.07193,42,513,0.04955,0.09431
2007,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.30361,172,513,0.26378,0.34344
2007,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.23775,156,513,0.20087,0.27462
2007,Schleswig-Holstein,No migration background,(2c_voc) Vocational Maturity Certificate,0.07610,43,513,0.05313,0.09906
2007,Schleswig-Holstein,No migration background,(3a) Lower Tertiary Education,0.05513,42,513,0.03536,0.07490
2007,Schleswig-Holstein,No migration background,(3b) Higher Tertiary Education,0.06831,58,513,0.04646,0.09017
2007,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.28042,56,170,0.21269,0.34815
2007,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.22384,64,170,0.16100,0.28669
2007,Hamburg,No migration background,(3b) Higher Tertiary Education,0.14477,50,170,0.09172,0.19782
2007,Lower Saxony,No migration background,(0) No qualification (yet),0.02215,44,1585,0.01490,0.02939
2007,Lower Saxony,No migration background,(1b) General Elementary School,0.08996,147,1585,0.07587,0.10405
2007,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.26484,474,1585,0.24311,0.28657
2007,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.26107,481,1585,0.23944,0.28270
2007,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.01764,39,1585,0.01115,0.02412
2007,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.05980,117,1585,0.04813,0.07148
2007,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.04649,101,1585,0.03612,0.05686
2007,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.07516,182,1585,0.06217,0.08814
2007,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.24867,45,80,0.15336,0.34399
2007,Lower Saxony,Direct migration background,(2) Intermediate General/Vocational Qualification,0.15084,35,80,0.07191,0.22976
2007,Bremen,No migration background,(2) Intermediate General/Vocational Qualification,0.26547,40,40,0.12688,0.40406
2007,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01871,96,3396,0.01415,0.02327
2007,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.07646,256,3396,0.06752,0.08540
2007,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.27983,1037,3396,0.26473,0.29493
2007,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.18887,775,3396,0.17570,0.20203
2007,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.02901,131,3396,0.02336,0.03465
2007,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.08595,364,3396,0.07652,0.09538
2007,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.05746,263,3396,0.04963,0.06528
2007,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.09117,474,3396,0.08149,0.10085
2007,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.07980,45,540,0.05693,0.10268
2007,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.21095,126,540,0.17651,0.24539
2007,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.24929,147,540,0.21277,0.28581
2007,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08216,44,540,0.05898,0.10535
2007,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.04702,36,540,0.02915,0.06490
2007,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12457,68,540,0.09669,0.15245
2007,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.11649,74,540,0.08941,0.14357
2007,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.07762,32,121,0.02974,0.12549
2007,North Rhine-Westphalia,Indirect migration background,(1c) Basic Vocational Qualification,0.09156,35,121,0.03996,0.14316
2007,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12667,54,121,0.06716,0.18618
2007,Hesse,No migration background,(0) No qualification (yet),0.02363,35,1122,0.01474,0.03252
2007,Hesse,No migration background,(1b) General Elementary School,0.07200,81,1122,0.05687,0.08714
2007,Hesse,No migration background,(1c) Basic Vocational Qualification,0.24599,288,1122,0.22078,0.27121
2007,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.21343,297,1122,0.18944,0.23741
2007,Hesse,No migration background,(2c_gen) General Maturity Certificate,0.03368,37,1122,0.02312,0.04424
2007,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.08335,108,1122,0.06717,0.09954
2007,Hesse,No migration background,(3a) Lower Tertiary Education,0.05383,88,1122,0.04062,0.06705
2007,Hesse,No migration background,(3b) Higher Tertiary Education,0.11254,188,1122,0.09404,0.13104
2007,Hesse,Direct migration background,(1b) General Elementary School,0.17623,31,85,0.09475,0.25771
2007,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.23916,54,85,0.14793,0.33038
2007,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.10743,112,944,0.08767,0.12720
2007,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.34558,361,944,0.31523,0.37594
2007,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.18789,222,944,0.16296,0.21282
2007,"Rhineland-Palatinate, Saarland",No migration background,(2c_gen) General Maturity Certificate,0.03681,39,944,0.02480,0.04883
2007,"Rhineland-Palatinate, Saarland",No migration background,(2c_voc) Vocational Maturity Certificate,0.04268,51,944,0.02978,0.05559
2007,"Rhineland-Palatinate, Saarland",No migration background,(3a) Lower Tertiary Education,0.02605,50,944,0.01588,0.03622
2007,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.06804,109,944,0.05196,0.08411
2007,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.23151,37,80,0.13850,0.32452
2007,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.21750,43,80,0.12653,0.30847
2007,Baden-Wuerttemberg,No migration background,(0) No qualification (yet),0.02382,65,1802,0.01678,0.03086
2007,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.08215,134,1802,0.06947,0.09483
2007,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.23866,508,1802,0.21898,0.25835
2007,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.22002,488,1802,0.20088,0.23915
2007,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.02196,59,1802,0.01519,0.02873
2007,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.05441,128,1802,0.04394,0.06489
2007,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.07534,156,1802,0.06315,0.08753
2007,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.09663,264,1802,0.08299,0.11028
2007,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.07426,31,394,0.04833,0.10018
2007,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.23239,127,394,0.19063,0.27415
2007,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.28601,140,394,0.24133,0.33069
2007,Baden-Wuerttemberg,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11202,55,394,0.08084,0.14320
2007,Baden-Wuerttemberg,Direct migration background,(3b) Higher Tertiary Education,0.08407,41,394,0.05663,0.11150
2007,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.12153,40,83,0.05081,0.19226
2007,Baden-Wuerttemberg,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11094,43,83,0.04296,0.17892
2007,Bavaria,No migration background,(0) No qualification (yet),0.01238,53,2497,0.00804,0.01671
2007,Bavaria,No migration background,(1b) General Elementary School,0.07650,200,2497,0.06607,0.08693
2007,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.34122,899,2497,0.32262,0.35982
2007,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.20208,626,2497,0.18632,0.21783
2007,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.01662,73,2497,0.01161,0.02164
2007,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.05058,144,2497,0.04198,0.05917
2007,Bavaria,No migration background,(3a) Lower Tertiary Education,0.05587,197,2497,0.04686,0.06488
2007,Bavaria,No migration background,(3b) Higher Tertiary Education,0.07596,305,2497,0.06557,0.08636
2007,Bavaria,Direct migration background,(1b) General Elementary School,0.21537,64,256,0.16491,0.26582
2007,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.29717,94,256,0.24108,0.35326
2007,Bavaria,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.13840,52,256,0.09602,0.18078
2007,Bavaria,Direct migration background,(3b) Higher Tertiary Education,0.11971,46,256,0.07986,0.15955
2007,Berlin,No migration background,(1c) Basic Vocational Qualification,0.12950,87,610,0.10284,0.15617
2007,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.28215,197,610,0.24641,0.31789
2007,Berlin,No migration background,(2c_gen) General Maturity Certificate,0.05819,45,610,0.03959,0.07678
2007,Berlin,No migration background,(2c_voc) Vocational Maturity Certificate,0.05922,45,610,0.04048,0.07797
2007,Berlin,No migration background,(3a) Lower Tertiary Education,0.12659,90,610,0.10018,0.15300
2007,Berlin,No migration background,(3b) Higher Tertiary Education,0.14490,146,610,0.11694,0.17286
2007,Brandenburg,No migration background,(1b) General Elementary School,0.04545,34,771,0.03074,0.06017
2007,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.19280,165,771,0.16494,0.22067
2007,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.31502,286,771,0.28221,0.34783
2007,Brandenburg,No migration background,(2c_voc) Vocational Maturity Certificate,0.03889,42,771,0.02524,0.05255
2007,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.12425,134,771,0.10095,0.14755
2007,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.09657,110,771,0.07570,0.11743
2007,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.21738,96,417,0.17774,0.25702
2007,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.35913,188,417,0.31302,0.40523
2007,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.09684,69,417,0.06842,0.12526
2007,Mecklenburg-Western Pomerania,No migration background,(3b) Higher Tertiary Education,0.06884,64,417,0.04451,0.09317
2007,Saxony,No migration background,(0) No qualification (yet),0.01801,34,1466,0.01120,0.02482
2007,Saxony,No migration background,(1b) General Elementary School,0.03839,48,1466,0.02855,0.04823
2007,Saxony,No migration background,(1c) Basic Vocational Qualification,0.19533,297,1466,0.17503,0.21564
2007,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.35190,596,1466,0.32745,0.37636
2007,Saxony,No migration background,(2c_gen) General Maturity Certificate,0.03341,53,1466,0.02421,0.04261
2007,Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.03639,68,1466,0.02680,0.04598
2007,Saxony,No migration background,(3a) Lower Tertiary Education,0.10127,181,1466,0.08582,0.11672
2007,Saxony,No migration background,(3b) Higher Tertiary Education,0.09341,189,1466,0.07851,0.10831
2007,Saxony-Anhalt,No migration background,(0) No qualification (yet),0.03405,36,816,0.02160,0.04651
2007,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.06320,44,816,0.04650,0.07991
2007,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.20901,188,816,0.18109,0.23693
2007,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.31088,285,816,0.27911,0.34266
2007,Saxony-Anhalt,No migration background,(2c_voc) Vocational Maturity Certificate,0.03776,41,816,0.02468,0.05085
2007,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.09733,115,816,0.07698,0.11768
2007,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.08807,107,816,0.06861,0.10753
2007,Thuringa,No migration background,(1b) General Elementary School,0.04524,37,835,0.03113,0.05934
2007,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.24238,237,835,0.21329,0.27146
2007,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.39120,354,835,0.35808,0.42432
2007,Thuringa,No migration background,(2c_voc) Vocational Maturity Certificate,0.04202,31,835,0.02840,0.05564
2007,Thuringa,No migration background,(3a) Lower Tertiary Education,0.06718,92,835,0.05019,0.08417
2007,Thuringa,No migration background,(3b) Higher Tertiary Education,0.04938,84,835,0.03467,0.06408
2008,Schleswig-Holstein,No migration background,(1b) General Elementary School,0.06108,36,457,0.03910,0.08306
2008,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.28898,153,457,0.24738,0.33059
2008,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.21586,138,457,0.17810,0.25362
2008,Schleswig-Holstein,No migration background,(2c_voc) Vocational Maturity Certificate,0.09894,46,457,0.07153,0.12634
2008,Schleswig-Holstein,No migration background,(3a) Lower Tertiary Education,0.05940,38,457,0.03771,0.08110
2008,Schleswig-Holstein,No migration background,(3b) Higher Tertiary Education,0.07255,46,457,0.04874,0.09635
2008,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.26350,50,163,0.19566,0.33134
2008,Hamburg,No migration background,(2) Intermediate General/Vocational Qualification,0.23576,62,163,0.17039,0.30113
2008,Hamburg,No migration background,(3b) Higher Tertiary Education,0.16884,51,163,0.11115,0.22652
2008,Lower Saxony,No migration background,(0) No qualification (yet),0.02420,54,1536,0.01651,0.03189
2008,Lower Saxony,No migration background,(1b) General Elementary School,0.08482,129,1536,0.07088,0.09876
2008,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.25840,454,1536,0.23650,0.28030
2008,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.26337,468,1536,0.24133,0.28540
2008,Lower Saxony,No migration background,(2c_gen) General Maturity Certificate,0.02146,37,1536,0.01421,0.02870
2008,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.06349,111,1536,0.05129,0.07569
2008,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.04889,101,1536,0.03811,0.05968
2008,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.07686,182,1536,0.06353,0.09018
2008,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.27923,37,70,0.17338,0.38509
2008,Lower Saxony,Direct migration background,(2) Intermediate General/Vocational Qualification,0.17558,33,70,0.08581,0.26536
2008,Bremen,No migration background,(2) Intermediate General/Vocational Qualification,0.27732,41,41,0.13859,0.41606
2008,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01531,83,3161,0.01103,0.01959
2008,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.07288,230,3161,0.06382,0.08194
2008,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.28406,972,3161,0.26834,0.29979
2008,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.19570,734,3161,0.18187,0.20954
2008,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03186,124,3161,0.02573,0.03798
2008,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.08288,331,3161,0.07327,0.09250
2008,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.05627,239,3161,0.04824,0.06431
2008,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.08895,448,3161,0.07902,0.09887
2008,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.07032,36,487,0.04759,0.09305
2008,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.21196,112,487,0.17562,0.24830
2008,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.25042,136,487,0.21190,0.28894
