year,quintil_oecd,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,3rd Quintile,male,(1c) Basic Vocational Qualification,0.42780,770,1892,0.40550,0.45010
2004,3rd Quintile,male,(2) Intermediate General/Vocational Qualification,0.27066,532,1892,0.25063,0.29068
2004,3rd Quintile,male,(2c_gen) General Maturity Certificate,0.01965,56,1892,0.01339,0.02590
2004,3rd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06963,120,1892,0.05816,0.08110
2004,3rd Quintile,male,(3a) Lower Tertiary Education,0.05367,119,1892,0.04351,0.06383
2004,3rd Quintile,male,(3b) Higher Tertiary Education,0.05140,117,1892,0.04145,0.06136
2004,3rd Quintile,female,(0) No qualification (yet),0.02217,58,2021,0.01575,0.02859
2004,3rd Quintile,female,(1b) General Elementary School,0.15920,273,2021,0.14325,0.17516
2004,3rd Quintile,female,(1c) Basic Vocational Qualification,0.30625,587,2021,0.28614,0.32635
2004,3rd Quintile,female,(2) Intermediate General/Vocational Qualification,0.29180,647,2021,0.27198,0.31163
2004,3rd Quintile,female,(2c_gen) General Maturity Certificate,0.03065,73,2021,0.02313,0.03817
2004,3rd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.08229,155,2021,0.07031,0.09428
2004,3rd Quintile,female,(3a) Lower Tertiary Education,0.05435,135,2021,0.04446,0.06423
2004,3rd Quintile,female,(3b) Higher Tertiary Education,0.04298,93,2021,0.03414,0.05182
2004,4th Quintile,male,(0) No qualification (yet),0.01978,55,2117,0.01385,0.02571
2004,4th Quintile,male,(1b) General Elementary School,0.03946,75,2117,0.03116,0.04775
2004,4th Quintile,male,(1c) Basic Vocational Qualification,0.37003,692,2117,0.34946,0.39060
2004,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.25972,587,2117,0.24104,0.27840
2004,4th Quintile,male,(2c_gen) General Maturity Certificate,0.02776,73,2117,0.02076,0.03476
2004,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.08386,160,2117,0.07205,0.09567
2004,4th Quintile,male,(3a) Lower Tertiary Education,0.08419,209,2117,0.07236,0.09602
2004,4th Quintile,male,(3b) Higher Tertiary Education,0.10882,266,2117,0.09555,0.12209
2004,4th Quintile,female,(0) No qualification (yet),0.01922,69,2157,0.01342,0.02501
2004,4th Quintile,female,(1b) General Elementary School,0.10132,181,2157,0.08858,0.11405
2004,4th Quintile,female,(1c) Basic Vocational Qualification,0.29069,538,2157,0.27152,0.30985
2004,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.32194,719,2157,0.30221,0.34166
2004,4th Quintile,female,(2c_gen) General Maturity Certificate,0.01992,72,2157,0.01402,0.02582
2004,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.09551,204,2157,0.08311,0.10792
2004,4th Quintile,female,(3a) Lower Tertiary Education,0.07341,193,2157,0.06240,0.08442
2004,4th Quintile,female,(3b) Higher Tertiary Education,0.06804,181,2157,0.05741,0.07867
2004,5th Quintile,male,(0) No qualification (yet),0.01760,87,3137,0.01300,0.02221
2004,5th Quintile,male,(1b) General Elementary School,0.02105,49,3137,0.01602,0.02607
2004,5th Quintile,male,(1c) Basic Vocational Qualification,0.21198,549,3137,0.19767,0.22628
2004,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.21532,598,3137,0.20093,0.22971
2004,5th Quintile,male,(2c_gen) General Maturity Certificate,0.03244,126,3137,0.02624,0.03864
2004,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07846,251,3137,0.06905,0.08787
2004,5th Quintile,male,(3a) Lower Tertiary Education,0.16666,476,3137,0.15362,0.17970
2004,5th Quintile,male,(3b) Higher Tertiary Education,0.25482,1001,3137,0.23957,0.27007
2004,5th Quintile,female,(0) No qualification (yet),0.01375,85,2996,0.00958,0.01792
2004,5th Quintile,female,(1b) General Elementary School,0.04289,93,2996,0.03563,0.05014
2004,5th Quintile,female,(1c) Basic Vocational Qualification,0.22328,526,2996,0.20837,0.23820
2004,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.29786,871,2996,0.28148,0.31424
2004,5th Quintile,female,(2c_gen) General Maturity Certificate,0.03374,119,2996,0.02728,0.04021
2004,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.10422,308,2996,0.09327,0.11516
2004,5th Quintile,female,(3a) Lower Tertiary Education,0.09661,321,2996,0.08603,0.10719
2004,5th Quintile,female,(3b) Higher Tertiary Education,0.18276,673,2996,0.16892,0.19660
2005,1st Quintile,male,(0) No qualification (yet),0.04157,61,1286,0.03066,0.05248
2005,1st Quintile,male,(1a) Inadequately completed,0.04710,54,1286,0.03551,0.05868
2005,1st Quintile,male,(1b) General Elementary School,0.16018,201,1286,0.14013,0.18024
2005,1st Quintile,male,(1c) Basic Vocational Qualification,0.35653,461,1286,0.33034,0.38272
2005,1st Quintile,male,(2) Intermediate General/Vocational Qualification,0.19141,258,1286,0.16990,0.21292
2005,1st Quintile,male,(2c_gen) General Maturity Certificate,0.05607,86,1286,0.04349,0.06865
2005,1st Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06907,77,1286,0.05521,0.08294
2005,1st Quintile,male,(3a) Lower Tertiary Education,0.03039,43,1286,0.02100,0.03977
2005,1st Quintile,male,(3b) Higher Tertiary Education,0.04768,45,1286,0.03603,0.05934
2005,1st Quintile,female,(0) No qualification (yet),0.03392,70,1759,0.02546,0.04238
2005,1st Quintile,female,(1a) Inadequately completed,0.03992,71,1759,0.03077,0.04907
2005,1st Quintile,female,(1b) General Elementary School,0.26957,427,1759,0.24883,0.29031
2005,1st Quintile,female,(1c) Basic Vocational Qualification,0.28023,446,1759,0.25924,0.30123
2005,1st Quintile,female,(2) Intermediate General/Vocational Qualification,0.21538,439,1759,0.19617,0.23460
2005,1st Quintile,female,(2c_gen) General Maturity Certificate,0.04647,100,1759,0.03663,0.05631
2005,1st Quintile,female,(2c_voc) Vocational Maturity Certificate,0.04638,82,1759,0.03655,0.05621
2005,1st Quintile,female,(3a) Lower Tertiary Education,0.02784,55,1759,0.02015,0.03554
2005,1st Quintile,female,(3b) Higher Tertiary Education,0.04027,69,1759,0.03108,0.04946
2005,2nd Quintile,male,(0) No qualification (yet),0.03346,56,1598,0.02464,0.04228
2005,2nd Quintile,male,(1b) General Elementary School,0.09779,147,1598,0.08323,0.11236
2005,2nd Quintile,male,(1c) Basic Vocational Qualification,0.44946,717,1598,0.42506,0.47386
2005,2nd Quintile,male,(2) Intermediate General/Vocational Qualification,0.21662,386,1598,0.19642,0.23683
2005,2nd Quintile,male,(2c_gen) General Maturity Certificate,0.02683,46,1598,0.01890,0.03475
2005,2nd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06781,98,1598,0.05548,0.08015
2005,2nd Quintile,male,(3a) Lower Tertiary Education,0.04606,79,1598,0.03578,0.05634
2005,2nd Quintile,male,(3b) Higher Tertiary Education,0.04419,69,1598,0.03411,0.05427
2005,2nd Quintile,female,(0) No qualification (yet),0.02994,68,1940,0.02235,0.03752
2005,2nd Quintile,female,(1a) Inadequately completed,0.02185,39,1940,0.01534,0.02836
2005,2nd Quintile,female,(1b) General Elementary School,0.20303,348,1940,0.18513,0.22094
2005,2nd Quintile,female,(1c) Basic Vocational Qualification,0.34551,642,1940,0.32434,0.36668
2005,2nd Quintile,female,(2) Intermediate General/Vocational Qualification,0.24345,505,1940,0.22435,0.26256
2005,2nd Quintile,female,(2c_gen) General Maturity Certificate,0.03456,77,1940,0.02643,0.04269
2005,2nd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.05308,108,1940,0.04310,0.06306
2005,2nd Quintile,female,(3a) Lower Tertiary Education,0.03383,92,1940,0.02578,0.04188
2005,2nd Quintile,female,(3b) Higher Tertiary Education,0.03475,61,1940,0.02660,0.04290
2005,3rd Quintile,male,(0) No qualification (yet),0.01982,52,1740,0.01327,0.02637
2005,3rd Quintile,male,(1b) General Elementary School,0.05575,96,1740,0.04496,0.06653
2005,3rd Quintile,male,(1c) Basic Vocational Qualification,0.43541,703,1740,0.41211,0.45871
2005,3rd Quintile,male,(2) Intermediate General/Vocational Qualification,0.27213,490,1740,0.25122,0.29305
2005,3rd Quintile,male,(2c_gen) General Maturity Certificate,0.02894,57,1740,0.02106,0.03682
2005,3rd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06135,101,1740,0.05007,0.07263
2005,3rd Quintile,male,(3a) Lower Tertiary Education,0.05891,121,1740,0.04784,0.06998
2005,3rd Quintile,male,(3b) Higher Tertiary Education,0.05585,120,1740,0.04505,0.06664
2005,3rd Quintile,female,(0) No qualification (yet),0.02103,48,1921,0.01461,0.02745
2005,3rd Quintile,female,(1b) General Elementary School,0.13319,219,1921,0.11799,0.14838
2005,3rd Quintile,female,(1c) Basic Vocational Qualification,0.30760,552,1921,0.28696,0.32824
2005,3rd Quintile,female,(2) Intermediate General/Vocational Qualification,0.30729,640,1921,0.28665,0.32792
2005,3rd Quintile,female,(2c_gen) General Maturity Certificate,0.02776,73,1921,0.02041,0.03511
2005,3rd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.08884,149,1921,0.07612,0.10157
2005,3rd Quintile,female,(3a) Lower Tertiary Education,0.05149,131,1921,0.04160,0.06137
2005,3rd Quintile,female,(3b) Higher Tertiary Education,0.05547,109,1921,0.04523,0.06571
2005,4th Quintile,male,(0) No qualification (yet),0.02287,60,2096,0.01647,0.02928
2005,4th Quintile,male,(1b) General Elementary School,0.04337,79,2096,0.03465,0.05210
2005,4th Quintile,male,(1c) Basic Vocational Qualification,0.35423,707,2096,0.33375,0.37471
2005,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.27883,585,2096,0.25963,0.29803
2005,4th Quintile,male,(2c_gen) General Maturity Certificate,0.03071,70,2096,0.02332,0.03810
2005,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06844,147,2096,0.05762,0.07925
2005,4th Quintile,male,(3a) Lower Tertiary Education,0.09016,198,2096,0.07790,0.10243
2005,4th Quintile,male,(3b) Higher Tertiary Education,0.10156,250,2096,0.08862,0.11449
2005,4th Quintile,female,(0) No qualification (yet),0.01778,55,2117,0.01215,0.02341
2005,4th Quintile,female,(1b) General Elementary School,0.11016,203,2117,0.09682,0.12350
2005,4th Quintile,female,(1c) Basic Vocational Qualification,0.28751,535,2117,0.26823,0.30680
2005,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.30911,691,2117,0.28942,0.32880
2005,4th Quintile,female,(2c_gen) General Maturity Certificate,0.02278,68,2117,0.01642,0.02914
2005,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.09866,211,2117,0.08595,0.11136
2005,4th Quintile,female,(3a) Lower Tertiary Education,0.07679,188,2117,0.06545,0.08814
2005,4th Quintile,female,(3b) Higher Tertiary Education,0.06910,166,2117,0.05829,0.07990
2005,5th Quintile,male,(0) No qualification (yet),0.01720,84,2930,0.01250,0.02191
2005,5th Quintile,male,(1b) General Elementary School,0.02189,49,2930,0.01659,0.02719
2005,5th Quintile,male,(1c) Basic Vocational Qualification,0.21439,499,2930,0.19953,0.22925
2005,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.22349,570,2930,0.20841,0.23858
2005,5th Quintile,male,(2c_gen) General Maturity Certificate,0.02834,100,2930,0.02233,0.03434
2005,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.09015,244,2930,0.07978,0.10052
2005,5th Quintile,male,(3a) Lower Tertiary Education,0.14786,441,2930,0.13501,0.16072
2005,5th Quintile,male,(3b) Higher Tertiary Education,0.25483,943,2930,0.23905,0.27061
2005,5th Quintile,female,(0) No qualification (yet),0.02403,100,2837,0.01839,0.02967
2005,5th Quintile,female,(1b) General Elementary School,0.03847,88,2837,0.03139,0.04555
2005,5th Quintile,female,(1c) Basic Vocational Qualification,0.19820,451,2837,0.18353,0.21287
2005,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.30254,817,2837,0.28563,0.31945
2005,5th Quintile,female,(2c_gen) General Maturity Certificate,0.03050,101,2837,0.02417,0.03683
2005,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.10805,294,2837,0.09663,0.11948
2005,5th Quintile,female,(3a) Lower Tertiary Education,0.09686,304,2837,0.08598,0.10775
2005,5th Quintile,female,(3b) Higher Tertiary Education,0.19901,682,2837,0.18431,0.21370
2006,1st Quintile,male,(0) No qualification (yet),0.03919,56,1224,0.02832,0.05007
2006,1st Quintile,male,(1a) Inadequately completed,0.05433,49,1224,0.04162,0.06703
2006,1st Quintile,male,(1b) General Elementary School,0.15147,175,1224,0.13138,0.17156
2006,1st Quintile,male,(1c) Basic Vocational Qualification,0.36335,460,1224,0.33639,0.39031
2006,1st Quintile,male,(2) Intermediate General/Vocational Qualification,0.20008,264,1224,0.17766,0.22250
2006,1st Quintile,male,(2c_gen) General Maturity Certificate,0.06250,82,1224,0.04893,0.07606
2006,1st Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05345,59,1224,0.04084,0.06606
2006,1st Quintile,male,(3a) Lower Tertiary Education,0.02495,36,1224,0.01621,0.03369
2006,1st Quintile,male,(3b) Higher Tertiary Education,0.05069,43,1224,0.03839,0.06298
2006,1st Quintile,female,(0) No qualification (yet),0.02804,56,1674,0.02013,0.03595
2006,1st Quintile,female,(1a) Inadequately completed,0.04367,63,1674,0.03387,0.05346
2006,1st Quintile,female,(1b) General Elementary School,0.24879,390,1674,0.22807,0.26950
2006,1st Quintile,female,(1c) Basic Vocational Qualification,0.28162,435,1674,0.26007,0.30318
2006,1st Quintile,female,(2) Intermediate General/Vocational Qualification,0.22570,426,1674,0.20567,0.24573
2006,1st Quintile,female,(2c_gen) General Maturity Certificate,0.06443,108,1674,0.05267,0.07620
2006,1st Quintile,female,(2c_voc) Vocational Maturity Certificate,0.04803,86,1674,0.03778,0.05828
2006,1st Quintile,female,(3a) Lower Tertiary Education,0.02118,46,1674,0.01428,0.02807
2006,1st Quintile,female,(3b) Higher Tertiary Education,0.03855,64,1674,0.02932,0.04777
2006,2nd Quintile,male,(0) No qualification (yet),0.02853,48,1474,0.02003,0.03703
2006,2nd Quintile,male,(1b) General Elementary School,0.11177,150,1474,0.09568,0.12786
2006,2nd Quintile,male,(1c) Basic Vocational Qualification,0.45898,657,1474,0.43353,0.48443
2006,2nd Quintile,male,(2) Intermediate General/Vocational Qualification,0.20593,334,1474,0.18528,0.22658
2006,2nd Quintile,male,(2c_gen) General Maturity Certificate,0.02106,38,1474,0.01372,0.02839
2006,2nd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06588,101,1474,0.05321,0.07855
2006,2nd Quintile,male,(3a) Lower Tertiary Education,0.04912,79,1474,0.03809,0.06016
2006,2nd Quintile,male,(3b) Higher Tertiary Education,0.04784,67,1474,0.03694,0.05874
2006,2nd Quintile,female,(0) No qualification (yet),0.02619,53,1819,0.01885,0.03353
2006,2nd Quintile,female,(1a) Inadequately completed,0.01195,31,1819,0.00695,0.01694
2006,2nd Quintile,female,(1b) General Elementary School,0.22233,346,1819,0.20322,0.24144
2006,2nd Quintile,female,(1c) Basic Vocational Qualification,0.33093,573,1819,0.30930,0.35256
2006,2nd Quintile,female,(2) Intermediate General/Vocational Qualification,0.24180,495,1819,0.22212,0.26149
2006,2nd Quintile,female,(2c_gen) General Maturity Certificate,0.02806,65,1819,0.02047,0.03565
2006,2nd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.06129,105,1819,0.05026,0.07231
2006,2nd Quintile,female,(3a) Lower Tertiary Education,0.03814,86,1819,0.02933,0.04694
2006,2nd Quintile,female,(3b) Higher Tertiary Education,0.03931,65,1819,0.03038,0.04825
2006,3rd Quintile,male,(0) No qualification (yet),0.02270,53,1695,0.01560,0.02979
2006,3rd Quintile,male,(1b) General Elementary School,0.06918,103,1695,0.05710,0.08127
2006,3rd Quintile,male,(1c) Basic Vocational Qualification,0.39765,665,1695,0.37435,0.42096
2006,3rd Quintile,male,(2) Intermediate General/Vocational Qualification,0.27461,473,1695,0.25336,0.29587
2006,3rd Quintile,male,(2c_gen) General Maturity Certificate,0.02935,52,1695,0.02131,0.03739
2006,3rd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07914,99,1695,0.06629,0.09200
2006,3rd Quintile,male,(3a) Lower Tertiary Education,0.06429,125,1695,0.05261,0.07597
2006,3rd Quintile,male,(3b) Higher Tertiary Education,0.05747,125,1695,0.04638,0.06855
2006,3rd Quintile,female,(0) No qualification (yet),0.01814,41,1843,0.01205,0.02424
2006,3rd Quintile,female,(1b) General Elementary School,0.13922,219,1843,0.12341,0.15503
2006,3rd Quintile,female,(1c) Basic Vocational Qualification,0.29799,539,1843,0.27711,0.31888
2006,3rd Quintile,female,(2) Intermediate General/Vocational Qualification,0.30460,582,1843,0.28358,0.32561
2006,3rd Quintile,female,(2c_gen) General Maturity Certificate,0.02326,54,1843,0.01638,0.03015
2006,3rd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.07888,143,1843,0.06657,0.09119
2006,3rd Quintile,female,(3a) Lower Tertiary Education,0.06573,151,1843,0.05442,0.07705
2006,3rd Quintile,female,(3b) Higher Tertiary Education,0.05629,114,1843,0.04576,0.06681
2006,4th Quintile,male,(0) No qualification (yet),0.02465,65,1933,0.01773,0.03156
2006,4th Quintile,male,(1b) General Elementary School,0.03823,65,1933,0.02968,0.04678
2006,4th Quintile,male,(1c) Basic Vocational Qualification,0.34612,611,1933,0.32490,0.36733
2006,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.27915,561,1933,0.25914,0.29915
2006,4th Quintile,male,(2c_gen) General Maturity Certificate,0.03070,59,1933,0.02301,0.03839
2006,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07796,144,1933,0.06600,0.08991
2006,4th Quintile,male,(3a) Lower Tertiary Education,0.07895,194,1933,0.06692,0.09097
2006,4th Quintile,male,(3b) Higher Tertiary Education,0.11300,234,1933,0.09888,0.12711
2006,4th Quintile,female,(0) No qualification (yet),0.01589,62,2008,0.01042,0.02136
2006,4th Quintile,female,(1b) General Elementary School,0.08069,151,2008,0.06878,0.09261
2006,4th Quintile,female,(1c) Basic Vocational Qualification,0.27051,480,2008,0.25107,0.28994
2006,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.33627,683,2008,0.31560,0.35694
2006,4th Quintile,female,(2c_gen) General Maturity Certificate,0.03286,82,2008,0.02506,0.04066
2006,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.10263,199,2008,0.08936,0.11591
2006,4th Quintile,female,(3a) Lower Tertiary Education,0.07526,175,2008,0.06372,0.08680
2006,4th Quintile,female,(3b) Higher Tertiary Education,0.08033,176,2008,0.06844,0.09222
2006,5th Quintile,male,(0) No qualification (yet),0.01720,73,2796,0.01238,0.02202
2006,5th Quintile,male,(1b) General Elementary School,0.01893,38,2796,0.01388,0.02398
2006,5th Quintile,male,(1c) Basic Vocational Qualification,0.20909,491,2796,0.19402,0.22417
2006,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.22779,542,2796,0.21224,0.24334
2006,5th Quintile,male,(2c_gen) General Maturity Certificate,0.02618,93,2796,0.02026,0.03210
2006,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07936,226,2796,0.06934,0.08938
2006,5th Quintile,male,(3a) Lower Tertiary Education,0.14976,421,2796,0.13653,0.16299
2006,5th Quintile,male,(3b) Higher Tertiary Education,0.26713,912,2796,0.25072,0.28353
2006,5th Quintile,female,(0) No qualification (yet),0.01943,80,2700,0.01422,0.02464
2006,5th Quintile,female,(1b) General Elementary School,0.04246,84,2700,0.03485,0.05006
2006,5th Quintile,female,(1c) Basic Vocational Qualification,0.20093,437,2700,0.18581,0.21605
2006,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.29284,772,2700,0.27567,0.31001
2006,5th Quintile,female,(2c_gen) General Maturity Certificate,0.03343,113,2700,0.02665,0.04022
2006,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.10156,272,2700,0.09017,0.11296
2006,5th Quintile,female,(3a) Lower Tertiary Education,0.09867,291,2700,0.08742,0.10992
2006,5th Quintile,female,(3b) Higher Tertiary Education,0.20829,651,2700,0.19297,0.22361
2007,1st Quintile,male,(0) No qualification (yet),0.03762,56,1322,0.02736,0.04788
2007,1st Quintile,male,(1a) Inadequately completed,0.03645,38,1322,0.02634,0.04655
2007,1st Quintile,male,(1b) General Elementary School,0.14999,189,1322,0.13073,0.16924
2007,1st Quintile,male,(1c) Basic Vocational Qualification,0.37168,509,1322,0.34562,0.39774
2007,1st Quintile,male,(2) Intermediate General/Vocational Qualification,0.19940,276,1322,0.17785,0.22094
2007,1st Quintile,male,(2c_gen) General Maturity Certificate,0.07085,91,1322,0.05701,0.08468
2007,1st Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06455,75,1322,0.05130,0.07780
2007,1st Quintile,male,(3a) Lower Tertiary Education,0.02802,42,1322,0.01912,0.03692
2007,1st Quintile,male,(3b) Higher Tertiary Education,0.04145,46,1322,0.03070,0.05220
2007,1st Quintile,female,(0) No qualification (yet),0.03453,67,1825,0.02615,0.04291
2007,1st Quintile,female,(1a) Inadequately completed,0.03713,67,1825,0.02845,0.04581
2007,1st Quintile,female,(1b) General Elementary School,0.24507,412,1825,0.22533,0.26481
2007,1st Quintile,female,(1c) Basic Vocational Qualification,0.27844,492,1825,0.25787,0.29901
2007,1st Quintile,female,(2) Intermediate General/Vocational Qualification,0.21957,448,1825,0.20057,0.23856
2007,1st Quintile,female,(2c_gen) General Maturity Certificate,0.06063,110,1825,0.04968,0.07158
2007,1st Quintile,female,(2c_voc) Vocational Maturity Certificate,0.05411,104,1825,0.04373,0.06449
2007,1st Quintile,female,(3a) Lower Tertiary Education,0.02666,54,1825,0.01926,0.03405
2007,1st Quintile,female,(3b) Higher Tertiary Education,0.04387,71,1825,0.03447,0.05327
2007,2nd Quintile,male,(0) No qualification (yet),0.04294,62,1577,0.03293,0.05294
2007,2nd Quintile,male,(1b) General Elementary School,0.09497,135,1577,0.08050,0.10945
2007,2nd Quintile,male,(1c) Basic Vocational Qualification,0.43082,695,1577,0.40637,0.45527
2007,2nd Quintile,male,(2) Intermediate General/Vocational Qualification,0.21666,378,1577,0.19632,0.23700
2007,2nd Quintile,male,(2c_gen) General Maturity Certificate,0.02602,47,1577,0.01816,0.03388
2007,2nd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07059,101,1577,0.05794,0.08323
2007,2nd Quintile,male,(3a) Lower Tertiary Education,0.05429,88,1577,0.04310,0.06547
2007,2nd Quintile,male,(3b) Higher Tertiary Education,0.04470,71,1577,0.03450,0.05490
2007,2nd Quintile,female,(0) No qualification (yet),0.02812,52,1880,0.02065,0.03560
2007,2nd Quintile,female,(1b) General Elementary School,0.20221,338,1880,0.18404,0.22037
2007,2nd Quintile,female,(1c) Basic Vocational Qualification,0.29515,559,1880,0.27453,0.31578
2007,2nd Quintile,female,(2) Intermediate General/Vocational Qualification,0.28828,571,1880,0.26780,0.30876
2007,2nd Quintile,female,(2c_gen) General Maturity Certificate,0.03271,69,1880,0.02467,0.04075
2007,2nd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.05663,118,1880,0.04618,0.06708
2007,2nd Quintile,female,(3a) Lower Tertiary Education,0.04129,102,1880,0.03229,0.05028
2007,2nd Quintile,female,(3b) Higher Tertiary Education,0.03841,71,1880,0.02972,0.04710
2007,3rd Quintile,male,(0) No qualification (yet),0.02794,63,1823,0.02037,0.03551
2007,3rd Quintile,male,(1b) General Elementary School,0.06138,97,1823,0.05036,0.07240
2007,3rd Quintile,male,(1c) Basic Vocational Qualification,0.39921,713,1823,0.37672,0.42170
2007,3rd Quintile,male,(2) Intermediate General/Vocational Qualification,0.25450,486,1823,0.23450,0.27451
2007,3rd Quintile,male,(2c_gen) General Maturity Certificate,0.03144,59,1823,0.02342,0.03945
2007,3rd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07866,123,1823,0.06630,0.09102
2007,3rd Quintile,male,(3a) Lower Tertiary Education,0.06972,150,1823,0.05803,0.08141
2007,3rd Quintile,male,(3b) Higher Tertiary Education,0.06457,132,1823,0.05329,0.07586
2007,3rd Quintile,female,(0) No qualification (yet),0.02344,58,1993,0.01680,0.03009
2007,3rd Quintile,female,(1b) General Elementary School,0.13125,228,1993,0.11642,0.14608
2007,3rd Quintile,female,(1c) Basic Vocational Qualification,0.29792,575,1993,0.27783,0.31800
2007,3rd Quintile,female,(2) Intermediate General/Vocational Qualification,0.29961,636,1993,0.27949,0.31972
2007,3rd Quintile,female,(2c_gen) General Maturity Certificate,0.03146,61,1993,0.02379,0.03912
2007,3rd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.08871,169,1993,0.07623,0.10120
2007,3rd Quintile,female,(3a) Lower Tertiary Education,0.05194,137,1993,0.04220,0.06169
2007,3rd Quintile,female,(3b) Higher Tertiary Education,0.06295,129,1993,0.05228,0.07361
2007,4th Quintile,male,(0) No qualification (yet),0.02469,72,2137,0.01811,0.03127
2007,4th Quintile,male,(1b) General Elementary School,0.04173,76,2137,0.03325,0.05021
2007,4th Quintile,male,(1c) Basic Vocational Qualification,0.34410,659,2137,0.32395,0.36425
2007,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.27890,601,2137,0.25988,0.29792
2007,4th Quintile,male,(2c_gen) General Maturity Certificate,0.03184,74,2137,0.02439,0.03928
2007,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06953,155,2137,0.05875,0.08032
2007,4th Quintile,male,(3a) Lower Tertiary Education,0.09193,228,2137,0.07968,0.10419
2007,4th Quintile,male,(3b) Higher Tertiary Education,0.11306,272,2137,0.09963,0.12649
2007,4th Quintile,female,(0) No qualification (yet),0.01659,63,2153,0.01119,0.02199
2007,4th Quintile,female,(1b) General Elementary School,0.08675,170,2153,0.07486,0.09864
2007,4th Quintile,female,(1c) Basic Vocational Qualification,0.26933,502,2153,0.25058,0.28807
2007,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.30908,700,2153,0.28955,0.32860
2007,4th Quintile,female,(2c_gen) General Maturity Certificate,0.03054,80,2153,0.02327,0.03781
2007,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.10750,211,2153,0.09441,0.12058
2007,4th Quintile,female,(3a) Lower Tertiary Education,0.09057,218,2153,0.07844,0.10270
2007,4th Quintile,female,(3b) Higher Tertiary Education,0.08429,209,2153,0.07256,0.09603
2007,5th Quintile,male,(0) No qualification (yet),0.01262,60,2784,0.00847,0.01676
2007,5th Quintile,male,(1c) Basic Vocational Qualification,0.20089,476,2784,0.18600,0.21577
2007,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.21866,547,2784,0.20330,0.23402
2007,5th Quintile,male,(2c_gen) General Maturity Certificate,0.03326,97,2784,0.02659,0.03992
2007,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.08013,224,2784,0.07004,0.09021
2007,5th Quintile,male,(3a) Lower Tertiary Education,0.14671,414,2784,0.13356,0.15985
2007,5th Quintile,male,(3b) Higher Tertiary Education,0.29462,966,2784,0.27768,0.31156
2007,5th Quintile,female,(0) No qualification (yet),0.01726,76,2752,0.01239,0.02212
2007,5th Quintile,female,(1b) General Elementary School,0.03722,78,2752,0.03015,0.04430
2007,5th Quintile,female,(1c) Basic Vocational Qualification,0.18873,435,2752,0.17410,0.20335
2007,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.29270,788,2752,0.27570,0.30970
2007,5th Quintile,female,(2c_gen) General Maturity Certificate,0.03030,111,2752,0.02389,0.03670
2007,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.10835,275,2752,0.09673,0.11996
