"pgcasmin","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"(0) in school","2001","(noch) kein Abschluss","weiblich","285","0.547417644486673","0.50232212756905","0.592513161404297"
"(0) in school","2001","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2001","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2001","Realschulabschluss","maennlich","","","",""
"(0) in school","2001","Realschulabschluss","weiblich","","","",""
"(0) in school","2001","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2001","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2001","AkademikerInnen","maennlich","","","",""
"(0) in school","2001","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2001","(noch) kein Abschluss","maennlich","141","0.377395580366359","0.330302685172287","0.42448847556043"
"(1a) inadequately completed","2001","(noch) kein Abschluss","weiblich","183","0.452582355513327","0.407486838595703","0.49767787243095"
"(1a) inadequately completed","2001","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2001","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2001","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2001","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2001","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2001","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2001","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2001","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2001","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2001","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2001","Hauptschulabschluss","maennlich","759","0.155193364566659","0.144689649490275","0.165697079643044"
"(1b) general elementary school","2001","Hauptschulabschluss","weiblich","1739","0.359750432784847","0.346294858728821","0.373206006840872"
"(1b) general elementary school","2001","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2001","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2001","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2001","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2001","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2001","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2001","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2001","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2001","Hauptschulabschluss","maennlich","3806","0.844806635433341","0.834302920356956","0.855310350509725"
"(1c) basic vocational qualification","2001","Hauptschulabschluss","weiblich","3148","0.640249567215153","0.626793993159128","0.653705141271179"
"(1c) basic vocational qualification","2001","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2001","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2001","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2001","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2001","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2001","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2001","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2001","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2001","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2001","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2001","Realschulabschluss","maennlich","271","0.0994543237924323","0.0877301466036809","0.111178500981184"
"(2b) intermediate general qualification","2001","Realschulabschluss","weiblich","390","0.116438049536956","0.105486228330302","0.12738987074361"
"(2b) intermediate general qualification","2001","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2001","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2001","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2001","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2001","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2001","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2001","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2001","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2001","Realschulabschluss","maennlich","2232","0.900545676207568","0.888821499018816","0.912269853396319"
"(2a) intermediate vocational","2001","Realschulabschluss","weiblich","2905","0.883561950463044","0.87261012925639","0.894513771669698"
"(2a) intermediate vocational","2001","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2001","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2001","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2001","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2001","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2001","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2001","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2001","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2001","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2001","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2001","(Fach-)Abitur","maennlich","360","0.307617922130887","0.279743066199413","0.335492778062361"
"(2c_gen) general maturity certificate","2001","(Fach-)Abitur","weiblich","436","0.332311830300789","0.305737997517772","0.358885663083806"
"(2c_gen) general maturity certificate","2001","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2001","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2001","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2001","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2001","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2001","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2001","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2001","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2001","(Fach-)Abitur","maennlich","693","0.692382077869113","0.664507221937639","0.720256933800587"
"(2c_voc) vocational maturity certificate","2001","(Fach-)Abitur","weiblich","771","0.667688169699211","0.641114336916194","0.694262002482228"
"(2c_voc) vocational maturity certificate","2001","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2001","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2001","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2001","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2001","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2001","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2001","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2001","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2001","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2001","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2001","AkademikerInnen","maennlich","866","0.43353429314407","0.411837388899236","0.455231197388905"
"(3a) lower tertiary education","2001","AkademikerInnen","weiblich","734","0.429306686808791","0.404775704732604","0.453837668884978"
"(3b) higher tertiary education","2001","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2001","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2001","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2001","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2001","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2001","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2001","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2001","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2001","AkademikerInnen","maennlich","1138","0.56646570685593","0.544768802611095","0.588162611100764"
"(3b) higher tertiary education","2001","AkademikerInnen","weiblich","830","0.570693313191209","0.546162331115022","0.595224295267396"
"(0) in school","2002","(noch) kein Abschluss","maennlich","300","0.628504480715733","0.582779827118756","0.67422913431271"
"(0) in school","2002","(noch) kein Abschluss","weiblich","318","0.553843219711704","0.509603293688496","0.598083145734913"
"(0) in school","2002","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2002","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2002","Realschulabschluss","maennlich","","","",""
"(0) in school","2002","Realschulabschluss","weiblich","","","",""
"(0) in school","2002","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2002","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2002","AkademikerInnen","maennlich","","","",""
"(0) in school","2002","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2002","(noch) kein Abschluss","maennlich","129","0.371495519284267","0.32577086568729","0.417220172881244"
"(1a) inadequately completed","2002","(noch) kein Abschluss","weiblich","167","0.446156780288295","0.401916854265087","0.490396706311504"
"(1a) inadequately completed","2002","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2002","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2002","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2002","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2002","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2002","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2002","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2002","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2002","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2002","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2002","Hauptschulabschluss","maennlich","698","0.157173609816584","0.14631645718243","0.168030762450738"
"(1b) general elementary school","2002","Hauptschulabschluss","weiblich","1602","0.357374174379315","0.343608982324437","0.371139366434192"
"(1b) general elementary school","2002","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2002","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2002","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2002","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2002","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2002","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2002","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2002","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2002","Hauptschulabschluss","maennlich","3619","0.842826390183416","0.831969237549262","0.85368354281757"
"(1c) basic vocational qualification","2002","Hauptschulabschluss","weiblich","3054","0.642625825620685","0.628860633565808","0.656391017675563"
"(1c) basic vocational qualification","2002","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2002","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2002","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2002","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2002","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2002","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2002","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2002","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2002","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2002","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2002","Realschulabschluss","maennlich","274","0.0983798863111642","0.0868518845395421","0.109907888082786"
"(2b) intermediate general qualification","2002","Realschulabschluss","weiblich","387","0.114952382311466","0.10430279542284","0.125601969200091"
"(2b) intermediate general qualification","2002","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2002","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2002","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2002","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2002","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2002","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2002","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2002","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2002","Realschulabschluss","maennlich","2290","0.901620113688836","0.890092111917214","0.913148115460458"
"(2a) intermediate vocational","2002","Realschulabschluss","weiblich","3059","0.885047617688534","0.874398030799909","0.89569720457716"
"(2a) intermediate vocational","2002","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2002","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2002","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2002","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2002","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2002","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2002","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2002","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2002","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2002","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2002","(Fach-)Abitur","maennlich","431","0.326127612223203","0.299138475768881","0.353116748677524"
"(2c_gen) general maturity certificate","2002","(Fach-)Abitur","weiblich","463","0.314373127210003","0.289450166116377","0.339296088303629"
"(2c_gen) general maturity certificate","2002","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2002","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2002","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2002","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2002","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2002","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2002","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2002","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2002","(Fach-)Abitur","maennlich","728","0.673872387776797","0.646883251322475","0.700861524231119"
"(2c_voc) vocational maturity certificate","2002","(Fach-)Abitur","weiblich","870","0.685626872789997","0.660703911696371","0.710549833883623"
"(2c_voc) vocational maturity certificate","2002","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2002","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2002","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2002","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2002","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2002","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2002","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2002","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2002","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2002","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2002","AkademikerInnen","maennlich","993","0.436940142359411","0.417907490332731","0.455972794386092"
"(3a) lower tertiary education","2002","AkademikerInnen","weiblich","812","0.430450852929609","0.408558411175333","0.452343294683884"
"(3b) higher tertiary education","2002","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2002","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2002","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2002","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2002","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2002","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2002","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2002","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2002","AkademikerInnen","maennlich","1616","0.563059857640589","0.544027205613908","0.582092509667269"
"(3b) higher tertiary education","2002","AkademikerInnen","weiblich","1153","0.569549147070391","0.547656705316116","0.591441588824667"
"(0) in school","2003","(noch) kein Abschluss","maennlich","303","0.620250958887371","0.57400114680818","0.666500770966563"
"(0) in school","2003","(noch) kein Abschluss","weiblich","316","0.54512263512431","0.500435432145847","0.589809838102773"
"(0) in school","2003","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2003","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2003","Realschulabschluss","maennlich","","","",""
"(0) in school","2003","Realschulabschluss","weiblich","","","",""
"(0) in school","2003","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2003","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2003","AkademikerInnen","maennlich","","","",""
"(0) in school","2003","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2003","(noch) kein Abschluss","maennlich","120","0.379749041112629","0.333499229033437","0.42599885319182"
"(1a) inadequately completed","2003","(noch) kein Abschluss","weiblich","161","0.45487736487569","0.410190161897227","0.499564567854153"
"(1a) inadequately completed","2003","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2003","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2003","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2003","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2003","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2003","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2003","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2003","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2003","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2003","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2003","Hauptschulabschluss","maennlich","671","0.165018247635812","0.153664399101272","0.176372096170351"
"(1b) general elementary school","2003","Hauptschulabschluss","weiblich","1499","0.353596286763628","0.339487640941201","0.367704932586054"
"(1b) general elementary school","2003","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2003","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2003","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2003","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2003","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2003","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2003","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2003","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2003","Hauptschulabschluss","maennlich","3435","0.834981752364188","0.823627903829649","0.846335600898728"
"(1c) basic vocational qualification","2003","Hauptschulabschluss","weiblich","2912","0.646403713236373","0.632295067413946","0.660512359058799"
"(1c) basic vocational qualification","2003","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2003","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2003","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2003","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2003","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2003","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2003","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2003","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2003","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2003","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","2003","Realschulabschluss","maennlich","266","0.102931102091241","0.0909693158057564","0.114892888376725"
"(2b) intermediate general qualification","2003","Realschulabschluss","weiblich","369","0.110580832229563","0.0999179137299343","0.121243750729193"
"(2b) intermediate general qualification","2003","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","2003","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","2003","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","2003","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","2003","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","2003","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","2003","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","2003","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","2003","Realschulabschluss","maennlich","2213","0.89706889790876","0.885107111623275","0.909030684194244"
"(2a) intermediate vocational","2003","Realschulabschluss","weiblich","2954","0.889419167770437","0.878756249270808","0.900082086270066"
"(2a) intermediate vocational","2003","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","2003","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","2003","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","2003","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","2003","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2003","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2003","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2003","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2003","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","2003","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","2003","(Fach-)Abitur","maennlich","415","0.326491247576593","0.299077252588542","0.353905242564644"
"(2c_gen) general maturity certificate","2003","(Fach-)Abitur","weiblich","452","0.293371783176621","0.268800357749947","0.317943208603295"
"(2c_gen) general maturity certificate","2003","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","2003","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2003","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2003","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2003","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2003","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2003","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2003","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","2003","(Fach-)Abitur","maennlich","709","0.673508752423407","0.646094757435356","0.700922747411459"
"(2c_voc) vocational maturity certificate","2003","(Fach-)Abitur","weiblich","867","0.706628216823379","0.682056791396705","0.731199642250053"
"(2c_voc) vocational maturity certificate","2003","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","2003","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","2003","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","2003","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","2003","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2003","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2003","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","2003","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","2003","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","2003","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","2003","AkademikerInnen","maennlich","943","0.434382649888264","0.4148229983754","0.453942301401128"
"(3a) lower tertiary education","2003","AkademikerInnen","weiblich","782","0.419527044069617","0.397349481601349","0.441704606537886"
"(3b) higher tertiary education","2003","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","2003","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","2003","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2003","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2003","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","2003","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","2003","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","2003","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","2003","AkademikerInnen","maennlich","1524","0.565617350111736","0.546057698598872","0.5851770016246"
"(3b) higher tertiary education","2003","AkademikerInnen","weiblich","1120","0.580472955930383","0.558295393462114","0.602650518398651"
"(0) in school","2004","(noch) kein Abschluss","maennlich","311","0.632510958669437","0.586620606950077","0.678401310388798"
"(0) in school","2004","(noch) kein Abschluss","weiblich","331","0.555725925182273","0.511549988101818","0.599901862262729"
"(0) in school","2004","Hauptschulabschluss","maennlich","","","",""
"(0) in school","2004","Hauptschulabschluss","weiblich","","","",""
"(0) in school","2004","Realschulabschluss","maennlich","","","",""
"(0) in school","2004","Realschulabschluss","weiblich","","","",""
"(0) in school","2004","(Fach-)Abitur","maennlich","","","",""
"(0) in school","2004","(Fach-)Abitur","weiblich","","","",""
"(0) in school","2004","AkademikerInnen","maennlich","","","",""
"(0) in school","2004","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","2004","(noch) kein Abschluss","maennlich","113","0.367489041330563","0.321598689611202","0.413379393049923"
"(1a) inadequately completed","2004","(noch) kein Abschluss","weiblich","155","0.444274074817727","0.400098137737271","0.488450011898182"
"(1a) inadequately completed","2004","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2004","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2004","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","2004","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","2004","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","2004","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","2004","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","2004","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","2004","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","2004","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","2004","Hauptschulabschluss","maennlich","620","0.165950630340613","0.154302779737217","0.177598480944009"
"(1b) general elementary school","2004","Hauptschulabschluss","weiblich","1410","0.357242632947755","0.342776432655377","0.371708833240133"
"(1b) general elementary school","2004","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","2004","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","2004","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","2004","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","2004","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","2004","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","2004","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","2004","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","2004","Hauptschulabschluss","maennlich","3299","0.834049369659387","0.822401519055991","0.845697220262782"
"(1c) basic vocational qualification","2004","Hauptschulabschluss","weiblich","2805","0.642757367052245","0.628291166759867","0.657223567344623"
"(1c) basic vocational qualification","2004","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","2004","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","2004","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","2004","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","2004","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","2004","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","2004","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","2004","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","2004","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","2004","Hauptschulabschluss","weiblich","","","",""
