year,bula_h,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Lower Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06967,63,732,0.05121,0.08813
2009,Lower Saxony,Urban regions,(3a) Lower Tertiary Education,0.06046,59,732,0.04318,0.07773
2009,Lower Saxony,Urban regions,(3b) Higher Tertiary Education,0.11557,131,732,0.09239,0.13875
2009,Lower Saxony,Rural regions,(1b) General Elementary School,0.09304,88,812,0.07305,0.11304
2009,Lower Saxony,Rural regions,(1c) Basic Vocational Qualification,0.25666,268,812,0.22660,0.28672
2009,Lower Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.29008,281,812,0.25885,0.32131
2009,Lower Saxony,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05115,59,812,0.03599,0.06632
2009,Lower Saxony,Rural regions,(3a) Lower Tertiary Education,0.04650,47,812,0.03201,0.06099
2009,Lower Saxony,Rural regions,(3b) Higher Tertiary Education,0.06096,69,812,0.04449,0.07743
2009,Bremen,Urban regions,(2) Intermediate General/Vocational Qualification,0.25756,38,38,0.11665,0.39846
2009,North Rhine-Westphalia,Urban regions,(0) No qualification (yet),0.02680,122,3491,0.02144,0.03215
2009,North Rhine-Westphalia,Urban regions,(1a) Inadequately completed,0.01319,43,3491,0.00940,0.01697
2009,North Rhine-Westphalia,Urban regions,(1b) General Elementary School,0.08315,315,3491,0.07399,0.09231
2009,North Rhine-Westphalia,Urban regions,(1c) Basic Vocational Qualification,0.26392,1022,3491,0.24929,0.27854
2009,North Rhine-Westphalia,Urban regions,(2) Intermediate General/Vocational Qualification,0.17210,728,3491,0.15958,0.18462
2009,North Rhine-Westphalia,Urban regions,(2c_gen) General Maturity Certificate,0.04031,159,3491,0.03378,0.04683
2009,North Rhine-Westphalia,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08574,366,3491,0.07645,0.09503
2009,North Rhine-Westphalia,Urban regions,(3a) Lower Tertiary Education,0.04895,237,3491,0.04179,0.05611
2009,North Rhine-Westphalia,Urban regions,(3b) Higher Tertiary Education,0.09206,499,3491,0.08247,0.10166
2009,North Rhine-Westphalia,Rural regions,(1c) Basic Vocational Qualification,0.24254,36,36,0.10054,0.38455
2009,Hesse,Urban regions,(1b) General Elementary School,0.08022,76,947,0.06291,0.09753
2009,Hesse,Urban regions,(1c) Basic Vocational Qualification,0.19679,215,947,0.17145,0.22212
2009,Hesse,Urban regions,(2) Intermediate General/Vocational Qualification,0.17880,230,947,0.15438,0.20322
2009,Hesse,Urban regions,(2c_gen) General Maturity Certificate,0.04371,43,947,0.03068,0.05674
2009,Hesse,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07325,97,947,0.05665,0.08985
2009,Hesse,Urban regions,(3a) Lower Tertiary Education,0.05652,90,947,0.04181,0.07124
2009,Hesse,Urban regions,(3b) Higher Tertiary Education,0.13502,196,947,0.11324,0.15680
2009,Hesse,Rural regions,(1c) Basic Vocational Qualification,0.26020,69,131,0.18478,0.33562
2009,Hesse,Rural regions,(2) Intermediate General/Vocational Qualification,0.25957,62,131,0.18421,0.33493
2009,"Rhineland-Palatinate, Saarland",Urban regions,(1b) General Elementary School,0.11800,108,708,0.09422,0.14178
2009,"Rhineland-Palatinate, Saarland",Urban regions,(1c) Basic Vocational Qualification,0.29530,263,708,0.26167,0.32892
2009,"Rhineland-Palatinate, Saarland",Urban regions,(2) Intermediate General/Vocational Qualification,0.17455,150,708,0.14657,0.20253
2009,"Rhineland-Palatinate, Saarland",Urban regions,(2c_voc) Vocational Maturity Certificate,0.05318,54,708,0.03664,0.06972
2009,"Rhineland-Palatinate, Saarland",Urban regions,(3a) Lower Tertiary Education,0.02927,47,708,0.01684,0.04169
2009,"Rhineland-Palatinate, Saarland",Urban regions,(3b) Higher Tertiary Education,0.06944,86,708,0.05070,0.08818
2009,"Rhineland-Palatinate, Saarland",Rural regions,(1b) General Elementary School,0.16828,37,186,0.11437,0.22219
2009,"Rhineland-Palatinate, Saarland",Rural regions,(1c) Basic Vocational Qualification,0.36250,96,186,0.29323,0.43177
2009,"Rhineland-Palatinate, Saarland",Rural regions,(2) Intermediate General/Vocational Qualification,0.16408,53,186,0.11071,0.21745
2009,Baden-Wuerttemberg,Urban regions,(0) No qualification (yet),0.02658,59,1881,0.01931,0.03385
2009,Baden-Wuerttemberg,Urban regions,(1a) Inadequately completed,0.01928,32,1881,0.01306,0.02549
2009,Baden-Wuerttemberg,Urban regions,(1b) General Elementary School,0.10066,202,1881,0.08706,0.11426
2009,Baden-Wuerttemberg,Urban regions,(1c) Basic Vocational Qualification,0.22988,516,1881,0.21086,0.24890
2009,Baden-Wuerttemberg,Urban regions,(2) Intermediate General/Vocational Qualification,0.18316,441,1881,0.16568,0.20065
2009,Baden-Wuerttemberg,Urban regions,(2c_gen) General Maturity Certificate,0.03281,81,1881,0.02476,0.04086
2009,Baden-Wuerttemberg,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06228,142,1881,0.05135,0.07320
2009,Baden-Wuerttemberg,Urban regions,(3a) Lower Tertiary Education,0.06715,151,1881,0.05584,0.07847
2009,Baden-Wuerttemberg,Urban regions,(3b) Higher Tertiary Education,0.10212,257,1881,0.08844,0.11581
2009,Baden-Wuerttemberg,Rural regions,(1c) Basic Vocational Qualification,0.18313,49,99,0.10656,0.25971
2009,Baden-Wuerttemberg,Rural regions,(2) Intermediate General/Vocational Qualification,0.19844,50,99,0.11948,0.27741
2009,Bavaria,Urban regions,(0) No qualification (yet),0.02114,47,1249,0.01316,0.02912
2009,Bavaria,Urban regions,(1b) General Elementary School,0.07115,89,1249,0.05688,0.08541
2009,Bavaria,Urban regions,(1c) Basic Vocational Qualification,0.28040,375,1249,0.25548,0.30532
2009,Bavaria,Urban regions,(2) Intermediate General/Vocational Qualification,0.17775,289,1249,0.15654,0.19896
2009,Bavaria,Urban regions,(2c_gen) General Maturity Certificate,0.02217,37,1249,0.01400,0.03034
2009,Bavaria,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06933,95,1249,0.05523,0.08342
2009,Bavaria,Urban regions,(3a) Lower Tertiary Education,0.06997,121,1249,0.05582,0.08413
2009,Bavaria,Urban regions,(3b) Higher Tertiary Education,0.11564,196,1249,0.09790,0.13339
2009,Bavaria,Rural regions,(0) No qualification (yet),0.01346,33,1319,0.00724,0.01968
2009,Bavaria,Rural regions,(1b) General Elementary School,0.10184,144,1319,0.08551,0.11817
2009,Bavaria,Rural regions,(1c) Basic Vocational Qualification,0.33971,508,1319,0.31414,0.36528
2009,Bavaria,Rural regions,(2) Intermediate General/Vocational Qualification,0.17133,308,1319,0.15098,0.19167
2009,Bavaria,Rural regions,(2c_gen) General Maturity Certificate,0.02441,34,1319,0.01607,0.03274
2009,Bavaria,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05224,78,1319,0.04023,0.06425
2009,Bavaria,Rural regions,(3a) Lower Tertiary Education,0.04312,81,1319,0.03215,0.05409
2009,Bavaria,Rural regions,(3b) Higher Tertiary Education,0.06268,133,1319,0.04960,0.07577
2009,Berlin,Urban regions,(1c) Basic Vocational Qualification,0.11409,87,620,0.08904,0.13914
2009,Berlin,Urban regions,(2) Intermediate General/Vocational Qualification,0.26186,193,620,0.22723,0.29650
2009,Berlin,Urban regions,(2c_gen) General Maturity Certificate,0.04801,39,620,0.03117,0.06485
2009,Berlin,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07065,54,620,0.05047,0.09084
2009,Berlin,Urban regions,(3a) Lower Tertiary Education,0.10561,85,620,0.08140,0.12982
2009,Berlin,Urban regions,(3b) Higher Tertiary Education,0.15907,162,620,0.13026,0.18788
2009,Brandenburg,Rural regions,(1c) Basic Vocational Qualification,0.18055,146,640,0.15073,0.21037
2009,Brandenburg,Rural regions,(2) Intermediate General/Vocational Qualification,0.31169,250,640,0.27578,0.34760
2009,Brandenburg,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04513,36,640,0.02904,0.06123
2009,Brandenburg,Rural regions,(3a) Lower Tertiary Education,0.12409,121,640,0.09853,0.14965
2009,Brandenburg,Rural regions,(3b) Higher Tertiary Education,0.07859,87,640,0.05773,0.09946
2009,Mecklenburg-Western Pomerania,Rural regions,(1c) Basic Vocational Qualification,0.20068,77,349,0.15860,0.24276
2009,Mecklenburg-Western Pomerania,Rural regions,(2) Intermediate General/Vocational Qualification,0.37816,157,349,0.32721,0.42911
2009,Mecklenburg-Western Pomerania,Rural regions,(3a) Lower Tertiary Education,0.10594,60,349,0.07361,0.13828
2009,Mecklenburg-Western Pomerania,Rural regions,(3b) Higher Tertiary Education,0.08415,55,349,0.05499,0.11332
2009,Saxony,Urban regions,(1c) Basic Vocational Qualification,0.18251,138,620,0.15208,0.21294
2009,Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.30942,258,620,0.27301,0.34584
2009,Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05333,32,620,0.03563,0.07103
2009,Saxony,Urban regions,(3a) Lower Tertiary Education,0.11273,87,620,0.08782,0.13765
2009,Saxony,Urban regions,(3b) Higher Tertiary Education,0.11922,105,620,0.09370,0.14475
2009,Saxony,Rural regions,(1c) Basic Vocational Qualification,0.15528,131,609,0.12649,0.18406
2009,Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.39918,295,609,0.36025,0.43810
2009,Saxony,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03476,31,609,0.02020,0.04933
2009,Saxony,Rural regions,(3a) Lower Tertiary Education,0.10062,78,609,0.07671,0.12454
2009,Saxony,Rural regions,(3b) Higher Tertiary Education,0.06883,74,609,0.04871,0.08895
2009,Saxony-Anhalt,Urban regions,(2) Intermediate General/Vocational Qualification,0.20392,39,72,0.11020,0.29764
2009,Saxony-Anhalt,Urban regions,(3b) Higher Tertiary Education,0.16693,33,72,0.08019,0.25368
2009,Saxony-Anhalt,Rural regions,(1c) Basic Vocational Qualification,0.21968,149,514,0.18385,0.25551
2009,Saxony-Anhalt,Rural regions,(2) Intermediate General/Vocational Qualification,0.34069,220,514,0.29968,0.38171
2009,Saxony-Anhalt,Rural regions,(3a) Lower Tertiary Education,0.08879,86,514,0.06417,0.11340
2009,Saxony-Anhalt,Rural regions,(3b) Higher Tertiary Education,0.06338,59,514,0.04229,0.08446
2009,Thuringa,Urban regions,(1c) Basic Vocational Qualification,0.20688,64,203,0.15102,0.26274
2009,Thuringa,Urban regions,(2) Intermediate General/Vocational Qualification,0.28119,68,203,0.21919,0.34319
2009,Thuringa,Urban regions,(3a) Lower Tertiary Education,0.07182,32,203,0.03622,0.10743
2009,Thuringa,Urban regions,(3b) Higher Tertiary Education,0.13992,39,203,0.09208,0.18776
2009,Thuringa,Rural regions,(1c) Basic Vocational Qualification,0.22163,160,509,0.18551,0.25775
2009,Thuringa,Rural regions,(2) Intermediate General/Vocational Qualification,0.40702,242,509,0.36430,0.44974
2009,Thuringa,Rural regions,(3a) Lower Tertiary Education,0.06463,60,509,0.04325,0.08601
2009,Thuringa,Rural regions,(3b) Higher Tertiary Education,0.03361,47,509,0.01794,0.04929
2010,Schleswig-Holstein,Urban regions,(1c) Basic Vocational Qualification,0.22229,63,168,0.15923,0.28535
2010,Schleswig-Holstein,Urban regions,(2) Intermediate General/Vocational Qualification,0.21185,74,168,0.14987,0.27382
2010,Schleswig-Holstein,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08830,31,168,0.04527,0.13134
2010,Schleswig-Holstein,Rural regions,(1b) General Elementary School,0.07243,44,398,0.04694,0.09793
2010,Schleswig-Holstein,Rural regions,(1c) Basic Vocational Qualification,0.27562,121,398,0.23167,0.31957
2010,Schleswig-Holstein,Rural regions,(2) Intermediate General/Vocational Qualification,0.24105,145,398,0.19898,0.28313
2010,Schleswig-Holstein,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07668,45,398,0.05050,0.10285
2010,Schleswig-Holstein,Rural regions,(3b) Higher Tertiary Education,0.06743,43,398,0.04276,0.09210
2010,Hamburg,Urban regions,(1c) Basic Vocational Qualification,0.17766,59,325,0.13604,0.21928
2010,Hamburg,Urban regions,(2) Intermediate General/Vocational Qualification,0.21803,99,325,0.17307,0.26299
2010,Hamburg,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09697,49,325,0.06474,0.12919
2010,Hamburg,Urban regions,(3a) Lower Tertiary Education,0.08770,32,325,0.05690,0.11850
2010,Hamburg,Urban regions,(3b) Higher Tertiary Education,0.17248,86,325,0.13134,0.21362
2010,Lower Saxony,Urban regions,(0) No qualification (yet),0.01396,32,982,0.00662,0.02130
2010,Lower Saxony,Urban regions,(1b) General Elementary School,0.07672,78,982,0.06007,0.09338
2010,Lower Saxony,Urban regions,(1c) Basic Vocational Qualification,0.20266,199,982,0.17750,0.22781
2010,Lower Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.23228,264,982,0.20585,0.25870
2010,Lower Saxony,Urban regions,(2c_gen) General Maturity Certificate,0.03738,44,982,0.02551,0.04925
2010,Lower Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06969,102,982,0.05376,0.08563
2010,Lower Saxony,Urban regions,(3a) Lower Tertiary Education,0.05615,82,982,0.04174,0.07055
2010,Lower Saxony,Urban regions,(3b) Higher Tertiary Education,0.12203,181,982,0.10154,0.14251
2010,Lower Saxony,Rural regions,(0) No qualification (yet),0.02665,45,1142,0.01730,0.03599
2010,Lower Saxony,Rural regions,(1b) General Elementary School,0.09758,121,1142,0.08036,0.11480
2010,Lower Saxony,Rural regions,(1c) Basic Vocational Qualification,0.24399,306,1142,0.21907,0.26891
2010,Lower Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.27161,420,1142,0.24580,0.29742
2010,Lower Saxony,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04841,92,1142,0.03595,0.06086
2010,Lower Saxony,Rural regions,(3a) Lower Tertiary Education,0.04421,62,1142,0.03228,0.05613
2010,Lower Saxony,Rural regions,(3b) Higher Tertiary Education,0.06711,96,1142,0.05259,0.08162
2010,Bremen,Urban regions,(2) Intermediate General/Vocational Qualification,0.24341,49,83,0.15053,0.33630
2010,Bremen,Urban regions,(3b) Higher Tertiary Education,0.13563,34,83,0.06152,0.20974
2010,North Rhine-Westphalia,Urban regions,(0) No qualification (yet),0.02660,179,4839,0.02207,0.03114
2010,North Rhine-Westphalia,Urban regions,(1a) Inadequately completed,0.01419,106,4839,0.01085,0.01752
2010,North Rhine-Westphalia,Urban regions,(1b) General Elementary School,0.08845,502,4839,0.08045,0.09645
2010,North Rhine-Westphalia,Urban regions,(1c) Basic Vocational Qualification,0.24909,1167,4839,0.23690,0.26127
2010,North Rhine-Westphalia,Urban regions,(2) Intermediate General/Vocational Qualification,0.17380,1057,4839,0.16312,0.18447
2010,North Rhine-Westphalia,Urban regions,(2c_gen) General Maturity Certificate,0.04113,228,4839,0.03553,0.04672
2010,North Rhine-Westphalia,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09230,609,4839,0.08414,0.10046
2010,North Rhine-Westphalia,Urban regions,(3a) Lower Tertiary Education,0.04705,286,4839,0.04109,0.05302
2010,North Rhine-Westphalia,Urban regions,(3b) Higher Tertiary Education,0.09024,705,4839,0.08217,0.09831
2010,North Rhine-Westphalia,Rural regions,(1c) Basic Vocational Qualification,0.26121,39,39,0.12153,0.40089
2010,Hesse,Urban regions,(0) No qualification (yet),0.01683,40,1309,0.00986,0.02380
2010,Hesse,Urban regions,(1b) General Elementary School,0.08026,97,1309,0.06554,0.09499
2010,Hesse,Urban regions,(1c) Basic Vocational Qualification,0.19658,254,1309,0.17504,0.21811
2010,Hesse,Urban regions,(2) Intermediate General/Vocational Qualification,0.16228,300,1309,0.14230,0.18226
2010,Hesse,Urban regions,(2c_gen) General Maturity Certificate,0.04765,65,1309,0.03610,0.05919
2010,Hesse,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07190,137,1309,0.05790,0.08590
2010,Hesse,Urban regions,(3a) Lower Tertiary Education,0.05767,115,1309,0.04504,0.07030
2010,Hesse,Urban regions,(3b) Higher Tertiary Education,0.14791,301,1309,0.12867,0.16715
2010,Hesse,Rural regions,(1c) Basic Vocational Qualification,0.24025,85,257,0.18791,0.29258
2010,Hesse,Rural regions,(2) Intermediate General/Vocational Qualification,0.24291,98,257,0.19037,0.29544
2010,Hesse,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08562,36,257,0.05135,0.11990
2010,Hesse,Rural regions,(3b) Higher Tertiary Education,0.08291,38,257,0.04913,0.11669
2010,"Rhineland-Palatinate, Saarland",Urban regions,(1b) General Elementary School,0.11270,133,953,0.09262,0.13279
2010,"Rhineland-Palatinate, Saarland",Urban regions,(1c) Basic Vocational Qualification,0.30229,305,953,0.27311,0.33146
2010,"Rhineland-Palatinate, Saarland",Urban regions,(2) Intermediate General/Vocational Qualification,0.18180,218,953,0.15730,0.20630
2010,"Rhineland-Palatinate, Saarland",Urban regions,(2c_gen) General Maturity Certificate,0.02757,34,953,0.01717,0.03798
2010,"Rhineland-Palatinate, Saarland",Urban regions,(2c_voc) Vocational Maturity Certificate,0.05740,93,953,0.04262,0.07218
2010,"Rhineland-Palatinate, Saarland",Urban regions,(3a) Lower Tertiary Education,0.03145,58,953,0.02036,0.04254
2010,"Rhineland-Palatinate, Saarland",Urban regions,(3b) Higher Tertiary Education,0.07930,112,953,0.06214,0.09647
2010,"Rhineland-Palatinate, Saarland",Rural regions,(1b) General Elementary School,0.15878,41,266,0.11478,0.20278
2010,"Rhineland-Palatinate, Saarland",Rural regions,(1c) Basic Vocational Qualification,0.30987,112,266,0.25419,0.36555
2010,"Rhineland-Palatinate, Saarland",Rural regions,(2) Intermediate General/Vocational Qualification,0.16364,81,266,0.11910,0.20818
2010,"Rhineland-Palatinate, Saarland",Rural regions,(3b) Higher Tertiary Education,0.05838,32,266,0.03015,0.08661
2010,Baden-Wuerttemberg,Urban regions,(0) No qualification (yet),0.02652,80,2598,0.02034,0.03270
2010,Baden-Wuerttemberg,Urban regions,(1a) Inadequately completed,0.01434,39,2598,0.00977,0.01892
2010,Baden-Wuerttemberg,Urban regions,(1b) General Elementary School,0.10006,249,2598,0.08852,0.11160
2010,Baden-Wuerttemberg,Urban regions,(1c) Basic Vocational Qualification,0.22071,615,2598,0.20476,0.23666
2010,Baden-Wuerttemberg,Urban regions,(2) Intermediate General/Vocational Qualification,0.19171,669,2598,0.17657,0.20685
2010,Baden-Wuerttemberg,Urban regions,(2c_gen) General Maturity Certificate,0.03594,98,2598,0.02878,0.04310
2010,Baden-Wuerttemberg,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06638,220,2598,0.05680,0.07595
2010,Baden-Wuerttemberg,Urban regions,(3a) Lower Tertiary Education,0.07048,223,2598,0.06064,0.08032
2010,Baden-Wuerttemberg,Urban regions,(3b) Higher Tertiary Education,0.09978,405,2598,0.08826,0.11131
2010,Baden-Wuerttemberg,Rural regions,(1c) Basic Vocational Qualification,0.21024,73,163,0.14749,0.27299
2010,Baden-Wuerttemberg,Rural regions,(2) Intermediate General/Vocational Qualification,0.20199,90,163,0.14016,0.26381
2010,Bavaria,Urban regions,(0) No qualification (yet),0.01813,59,1578,0.01154,0.02471
2010,Bavaria,Urban regions,(1b) General Elementary School,0.07402,106,1578,0.06110,0.08695
2010,Bavaria,Urban regions,(1c) Basic Vocational Qualification,0.26959,424,1578,0.24769,0.29150
2010,Bavaria,Urban regions,(2) Intermediate General/Vocational Qualification,0.18194,380,1578,0.16290,0.20098
2010,Bavaria,Urban regions,(2c_gen) General Maturity Certificate,0.02497,49,1578,0.01727,0.03267
2010,Bavaria,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07020,150,1578,0.05759,0.08281
2010,Bavaria,Urban regions,(3a) Lower Tertiary Education,0.07733,137,1578,0.06415,0.09052
2010,Bavaria,Urban regions,(3b) Higher Tertiary Education,0.11285,273,1578,0.09724,0.12847
2010,Bavaria,Rural regions,(0) No qualification (yet),0.01397,57,1949,0.00875,0.01918
2010,Bavaria,Rural regions,(1b) General Elementary School,0.10431,192,1949,0.09074,0.11789
2010,Bavaria,Rural regions,(1c) Basic Vocational Qualification,0.33607,719,1949,0.31509,0.35704
2010,Bavaria,Rural regions,(2) Intermediate General/Vocational Qualification,0.17239,515,1949,0.15561,0.18916
2010,Bavaria,Rural regions,(2c_gen) General Maturity Certificate,0.02247,42,1949,0.01589,0.02905
2010,Bavaria,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04712,131,1949,0.03771,0.05653
2010,Bavaria,Rural regions,(3a) Lower Tertiary Education,0.04991,117,1949,0.04024,0.05958
2010,Bavaria,Rural regions,(3b) Higher Tertiary Education,0.06329,176,1949,0.05247,0.07410
2010,Berlin,Urban regions,(1b) General Elementary School,0.06953,43,877,0.05269,0.08638
2010,Berlin,Urban regions,(1c) Basic Vocational Qualification,0.13054,109,877,0.10823,0.15285
2010,Berlin,Urban regions,(2) Intermediate General/Vocational Qualification,0.25863,249,877,0.22963,0.28762
2010,Berlin,Urban regions,(2c_gen) General Maturity Certificate,0.05620,50,877,0.04095,0.07145
2010,Berlin,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06603,76,877,0.04958,0.08247
2010,Berlin,Urban regions,(3a) Lower Tertiary Education,0.10369,109,877,0.08350,0.12388
2010,Berlin,Urban regions,(3b) Higher Tertiary Education,0.15776,241,877,0.13362,0.18190
2010,Brandenburg,Rural regions,(1c) Basic Vocational Qualification,0.17705,162,800,0.15058,0.20352
2010,Brandenburg,Rural regions,(2) Intermediate General/Vocational Qualification,0.32943,340,800,0.29684,0.36202
2010,Brandenburg,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05571,70,800,0.03981,0.07162
2010,Brandenburg,Rural regions,(3a) Lower Tertiary Education,0.13181,128,800,0.10835,0.15526
2010,Brandenburg,Rural regions,(3b) Higher Tertiary Education,0.08363,100,800,0.06443,0.10282
2010,Mecklenburg-Western Pomerania,Urban regions,(2) Intermediate General/Vocational Qualification,0.34301,32,32,0.17590,0.51012
2010,Mecklenburg-Western Pomerania,Rural regions,(1c) Basic Vocational Qualification,0.19236,87,423,0.15476,0.22997
2010,Mecklenburg-Western Pomerania,Rural regions,(2) Intermediate General/Vocational Qualification,0.37703,213,423,0.33079,0.42327
2010,Mecklenburg-Western Pomerania,Rural regions,(3a) Lower Tertiary Education,0.12038,59,423,0.08934,0.15143
2010,Mecklenburg-Western Pomerania,Rural regions,(3b) Higher Tertiary Education,0.08735,64,423,0.06041,0.11429
2010,Saxony,Urban regions,(1b) General Elementary School,0.03612,33,852,0.02359,0.04866
2010,Saxony,Urban regions,(1c) Basic Vocational Qualification,0.16362,144,852,0.13877,0.18848
2010,Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.30601,343,852,0.27504,0.33697
2010,Saxony,Urban regions,(2c_gen) General Maturity Certificate,0.03397,32,852,0.02180,0.04615
2010,Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.04851,57,852,0.03407,0.06294
2010,Saxony,Urban regions,(3a) Lower Tertiary Education,0.10783,103,852,0.08699,0.12867
2010,Saxony,Urban regions,(3b) Higher Tertiary Education,0.13548,140,852,0.11248,0.15847
2010,Saxony,Rural regions,(1c) Basic Vocational Qualification,0.15150,133,736,0.12558,0.17742
2010,Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.41721,387,736,0.38156,0.45286
2010,Saxony,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03556,36,736,0.02217,0.04895
2010,Saxony,Rural regions,(3a) Lower Tertiary Education,0.10593,102,736,0.08368,0.12818
2010,Saxony,Rural regions,(3b) Higher Tertiary Education,0.06487,78,736,0.04706,0.08268
2010,Saxony-Anhalt,Urban regions,(2) Intermediate General/Vocational Qualification,0.23706,43,78,0.14207,0.33205
2010,Saxony-Anhalt,Urban regions,(3b) Higher Tertiary Education,0.18102,35,78,0.09501,0.26702
2010,Saxony-Anhalt,Rural regions,(1b) General Elementary School,0.05236,40,694,0.03577,0.06894
2010,Saxony-Anhalt,Rural regions,(1c) Basic Vocational Qualification,0.21405,155,694,0.18351,0.24459
2010,Saxony-Anhalt,Rural regions,(2) Intermediate General/Vocational Qualification,0.34769,309,694,0.31224,0.38315
2010,Saxony-Anhalt,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03672,40,694,0.02272,0.05072
2010,Saxony-Anhalt,Rural regions,(3a) Lower Tertiary Education,0.08232,85,694,0.06186,0.10279
2010,Saxony-Anhalt,Rural regions,(3b) Higher Tertiary Education,0.05219,65,694,0.03563,0.06875
2010,Thuringa,Urban regions,(1c) Basic Vocational Qualification,0.18893,65,270,0.14215,0.23571
2010,Thuringa,Urban regions,(2) Intermediate General/Vocational Qualification,0.27451,99,270,0.22118,0.32784
2010,Thuringa,Urban regions,(3a) Lower Tertiary Education,0.07345,42,270,0.04227,0.10462
2010,Thuringa,Urban regions,(3b) Higher Tertiary Education,0.13215,64,270,0.09168,0.17262
2010,Thuringa,Rural regions,(1c) Basic Vocational Qualification,0.24697,154,558,0.21116,0.28279
2010,Thuringa,Rural regions,(2) Intermediate General/Vocational Qualification,0.41781,299,558,0.37685,0.45877
2010,Thuringa,Rural regions,(3a) Lower Tertiary Education,0.06675,56,558,0.04602,0.08748
2010,Thuringa,Rural regions,(3b) Higher Tertiary Education,0.03901,49,558,0.02293,0.05509
2011,Schleswig-Holstein,Urban regions,(1c) Basic Vocational Qualification,0.21336,66,217,0.15872,0.26799
2011,Schleswig-Holstein,Urban regions,(2) Intermediate General/Vocational Qualification,0.22057,80,217,0.16528,0.27587
2011,Schleswig-Holstein,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08319,34,217,0.04636,0.12002
2011,Schleswig-Holstein,Urban regions,(3b) Higher Tertiary Education,0.07812,37,217,0.04233,0.11391
2011,Schleswig-Holstein,Rural regions,(1b) General Elementary School,0.05252,53,618,0.03491,0.07012
2011,Schleswig-Holstein,Rural regions,(1c) Basic Vocational Qualification,0.25327,171,618,0.21895,0.28758
2011,Schleswig-Holstein,Rural regions,(2) Intermediate General/Vocational Qualification,0.23526,224,618,0.20179,0.26873
2011,Schleswig-Holstein,Rural regions,(2c_voc) Vocational Maturity Certificate,0.08328,72,618,0.06148,0.10508
2011,Schleswig-Holstein,Rural regions,(3a) Lower Tertiary Education,0.04723,40,618,0.03050,0.06397
2011,Schleswig-Holstein,Rural regions,(3b) Higher Tertiary Education,0.06937,58,618,0.04933,0.08942
2011,Hamburg,Urban regions,(1c) Basic Vocational Qualification,0.19210,69,352,0.15089,0.23332
2011,Hamburg,Urban regions,(2) Intermediate General/Vocational Qualification,0.19415,102,352,0.15277,0.23554
2011,Hamburg,Urban regions,(2c_voc) Vocational Maturity Certificate,0.11976,56,352,0.08579,0.15373
2011,Hamburg,Urban regions,(3a) Lower Tertiary Education,0.06576,31,352,0.03983,0.09169
2011,Hamburg,Urban regions,(3b) Higher Tertiary Education,0.15065,94,352,0.11322,0.18807
2011,Lower Saxony,Urban regions,(0) No qualification (yet),0.02781,41,1130,0.01822,0.03740
2011,Lower Saxony,Urban regions,(1b) General Elementary School,0.07392,82,1130,0.05865,0.08918
2011,Lower Saxony,Urban regions,(1c) Basic Vocational Qualification,0.22496,251,1130,0.20060,0.24932
2011,Lower Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.22472,307,1130,0.20037,0.24907
2011,Lower Saxony,Urban regions,(2c_gen) General Maturity Certificate,0.03806,47,1130,0.02690,0.04922
2011,Lower Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07203,112,1130,0.05695,0.08711
2011,Lower Saxony,Urban regions,(3a) Lower Tertiary Education,0.05407,92,1130,0.04087,0.06726
