year,migback,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Indirect migration background,male,(1b) General Elementary School,0.19714,86,309,0.15271,0.24157
2000,Indirect migration background,male,(1c) Basic Vocational Qualification,0.20188,87,309,0.15705,0.24671
2000,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.28603,105,309,0.23556,0.33649
2000,Indirect migration background,male,(2c_gen) General Maturity Certificate,0.06761,31,309,0.03957,0.09565
2000,Indirect migration background,female,(0) No qualification (yet),0.08960,39,369,0.06042,0.11878
2000,Indirect migration background,female,(1b) General Elementary School,0.17947,81,369,0.14026,0.21867
2000,Indirect migration background,female,(1c) Basic Vocational Qualification,0.19507,79,369,0.15459,0.23556
2000,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.30510,129,369,0.25805,0.35214
2000,Indirect migration background,female,(2c_gen) General Maturity Certificate,0.10066,41,369,0.06992,0.13141
2001,No migration background,male,(0) No qualification (yet),0.01911,200,8674,0.01623,0.02199
2001,No migration background,male,(1a) Inadequately completed,0.00590,41,8674,0.00429,0.00752
2001,No migration background,male,(1b) General Elementary School,0.04992,403,8674,0.04534,0.05450
2001,No migration background,male,(1c) Basic Vocational Qualification,0.38800,3180,8674,0.37774,0.39825
2001,No migration background,male,(2) Intermediate General/Vocational Qualification,0.24336,2298,8674,0.23433,0.25239
2001,No migration background,male,(2c_gen) General Maturity Certificate,0.02866,262,8674,0.02515,0.03218
2001,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06526,513,8674,0.06006,0.07045
2001,No migration background,male,(3a) Lower Tertiary Education,0.09116,800,8674,0.08510,0.09722
2001,No migration background,male,(3b) Higher Tertiary Education,0.10863,977,8674,0.10208,0.11518
2001,No migration background,female,(0) No qualification (yet),0.01645,228,9474,0.01389,0.01901
2001,No migration background,female,(1a) Inadequately completed,0.00521,43,9474,0.00376,0.00665
2001,No migration background,female,(1b) General Elementary School,0.15076,1206,9474,0.14356,0.15797
2001,No migration background,female,(1c) Basic Vocational Qualification,0.31296,2738,9474,0.30362,0.32230
2001,No migration background,female,(2) Intermediate General/Vocational Qualification,0.29386,3037,9474,0.28468,0.30303
2001,No migration background,female,(2c_gen) General Maturity Certificate,0.02786,295,9474,0.02454,0.03117
2001,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.06285,571,9474,0.05796,0.06773
2001,No migration background,female,(3a) Lower Tertiary Education,0.06083,689,9474,0.05602,0.06565
2001,No migration background,female,(3b) Higher Tertiary Education,0.06923,667,9474,0.06411,0.07434
2001,Direct migration background,male,(1a) Inadequately completed,0.06130,94,1390,0.04868,0.07392
2001,Direct migration background,male,(1b) General Elementary School,0.16292,271,1390,0.14350,0.18234
2001,Direct migration background,male,(1c) Basic Vocational Qualification,0.35017,534,1390,0.32509,0.37526
2001,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.08583,103,1390,0.07110,0.10056
2001,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04146,54,1390,0.03097,0.05194
2001,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.11028,150,1390,0.09381,0.12675
2001,Direct migration background,male,(3a) Lower Tertiary Education,0.04758,53,1390,0.03638,0.05877
2001,Direct migration background,male,(3b) Higher Tertiary Education,0.11641,131,1390,0.09954,0.13328
2001,Direct migration background,female,(1a) Inadequately completed,0.07749,135,1449,0.06372,0.09126
2001,Direct migration background,female,(1b) General Elementary School,0.27730,436,1449,0.25424,0.30035
2001,Direct migration background,female,(1c) Basic Vocational Qualification,0.21734,322,1449,0.19609,0.23858
2001,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09023,126,1449,0.07547,0.10499
2001,Direct migration background,female,(2c_gen) General Maturity Certificate,0.05905,84,1449,0.04690,0.07119
2001,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.11860,169,1449,0.10195,0.13526
2001,Direct migration background,female,(3a) Lower Tertiary Education,0.02589,32,1449,0.01771,0.03407
2001,Direct migration background,female,(3b) Higher Tertiary Education,0.12337,145,1449,0.10644,0.14031
2001,Indirect migration background,male,(1b) General Elementary School,0.19335,75,275,0.14659,0.24011
2001,Indirect migration background,male,(1c) Basic Vocational Qualification,0.20819,77,275,0.16012,0.25627
2001,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.25482,92,275,0.20322,0.30642
2001,Indirect migration background,male,(2c_gen) General Maturity Certificate,0.07212,31,275,0.04149,0.10275
2001,Indirect migration background,female,(0) No qualification (yet),0.09632,38,339,0.06487,0.12778
2001,Indirect migration background,female,(1b) General Elementary School,0.17344,78,339,0.13307,0.21380
2001,Indirect migration background,female,(1c) Basic Vocational Qualification,0.18497,70,339,0.14357,0.22636
2001,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.30035,113,339,0.25148,0.34922
2001,Indirect migration background,female,(2c_gen) General Maturity Certificate,0.10794,40,339,0.07486,0.14102
2002,No migration background,male,(0) No qualification (yet),0.01945,239,9321,0.01664,0.02225
2002,No migration background,male,(1a) Inadequately completed,0.00582,40,9321,0.00428,0.00737
2002,No migration background,male,(1b) General Elementary School,0.05054,379,9321,0.04609,0.05498
2002,No migration background,male,(1c) Basic Vocational Qualification,0.38796,3044,9321,0.37807,0.39786
2002,No migration background,male,(2) Intermediate General/Vocational Qualification,0.24927,2370,9321,0.24048,0.25805
2002,No migration background,male,(2c_gen) General Maturity Certificate,0.03035,331,9321,0.02687,0.03383
2002,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06132,555,9321,0.05645,0.06619
2002,No migration background,male,(3a) Lower Tertiary Education,0.08859,922,9321,0.08282,0.09436
2002,No migration background,male,(3b) Higher Tertiary Education,0.10671,1441,9321,0.10044,0.11298
2002,No migration background,female,(0) No qualification (yet),0.01589,245,9990,0.01344,0.01835
2002,No migration background,female,(1a) Inadequately completed,0.00515,39,9990,0.00375,0.00655
2002,No migration background,female,(1b) General Elementary School,0.14990,1125,9990,0.14290,0.15690
2002,No migration background,female,(1c) Basic Vocational Qualification,0.31405,2670,9990,0.30495,0.32315
2002,No migration background,female,(2) Intermediate General/Vocational Qualification,0.29815,3178,9990,0.28918,0.30712
2002,No migration background,female,(2c_gen) General Maturity Certificate,0.02756,323,9990,0.02435,0.03077
2002,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.06470,673,9990,0.05988,0.06953
2002,No migration background,female,(3a) Lower Tertiary Education,0.05951,768,9990,0.05487,0.06415
2002,No migration background,female,(3b) Higher Tertiary Education,0.06509,969,9990,0.06025,0.06993
2002,Direct migration background,male,(1a) Inadequately completed,0.05974,82,1315,0.04693,0.07256
2002,Direct migration background,male,(1b) General Elementary School,0.16928,253,1315,0.14900,0.18955
2002,Direct migration background,male,(1c) Basic Vocational Qualification,0.34709,485,1315,0.32135,0.37283
2002,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.08409,100,1315,0.06908,0.09909
2002,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04383,53,1315,0.03276,0.05489
2002,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.12056,142,1315,0.10295,0.13817
2002,Direct migration background,male,(3a) Lower Tertiary Education,0.04840,57,1315,0.03679,0.06000
2002,Direct migration background,male,(3b) Higher Tertiary Education,0.10193,143,1315,0.08557,0.11829
2002,Direct migration background,female,(1a) Inadequately completed,0.07989,124,1391,0.06563,0.09414
2002,Direct migration background,female,(1b) General Elementary School,0.26821,399,1391,0.24492,0.29150
2002,Direct migration background,female,(1c) Basic Vocational Qualification,0.21414,304,1391,0.19258,0.23571
2002,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09368,126,1391,0.07836,0.10900
2002,Direct migration background,female,(2c_gen) General Maturity Certificate,0.05353,81,1391,0.04169,0.06536
2002,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.12388,164,1391,0.10656,0.14120
2002,Direct migration background,female,(3a) Lower Tertiary Education,0.02587,35,1391,0.01752,0.03421
2002,Direct migration background,female,(3b) Higher Tertiary Education,0.12110,158,1391,0.10394,0.13825
2002,Indirect migration background,male,(0) No qualification (yet),0.09954,31,287,0.06484,0.13424
2002,Indirect migration background,male,(1b) General Elementary School,0.17247,60,287,0.12868,0.21625
2002,Indirect migration background,male,(1c) Basic Vocational Qualification,0.20721,74,287,0.16023,0.25418
2002,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.26683,87,287,0.21557,0.31809
2002,Indirect migration background,male,(2c_gen) General Maturity Certificate,0.07264,35,287,0.04256,0.10272
2002,Indirect migration background,female,(0) No qualification (yet),0.11657,46,339,0.08236,0.15079
2002,Indirect migration background,female,(1b) General Elementary School,0.16743,62,339,0.12763,0.20724
2002,Indirect migration background,female,(1c) Basic Vocational Qualification,0.18141,64,339,0.14033,0.22249
2002,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.31695,122,339,0.26735,0.36656
2002,Indirect migration background,female,(2c_gen) General Maturity Certificate,0.09361,45,339,0.06256,0.12467
2003,No migration background,male,(0) No qualification (yet),0.01972,242,8944,0.01684,0.02260
2003,No migration background,male,(1a) Inadequately completed,0.00693,45,8944,0.00521,0.00865
2003,No migration background,male,(1b) General Elementary School,0.05262,372,8944,0.04799,0.05724
2003,No migration background,male,(1c) Basic Vocational Qualification,0.37600,2885,8944,0.36596,0.38603
2003,No migration background,male,(2) Intermediate General/Vocational Qualification,0.25454,2299,8944,0.24551,0.26357
2003,No migration background,male,(2c_gen) General Maturity Certificate,0.03023,316,8944,0.02668,0.03378
2003,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06323,546,8944,0.05819,0.06827
2003,No migration background,male,(3a) Lower Tertiary Education,0.08877,878,8944,0.08287,0.09466
2003,No migration background,male,(3b) Higher Tertiary Education,0.10797,1361,8944,0.10153,0.11440
2003,No migration background,female,(0) No qualification (yet),0.01698,255,9630,0.01440,0.01956
2003,No migration background,female,(1a) Inadequately completed,0.00584,43,9630,0.00432,0.00736
2003,No migration background,female,(1b) General Elementary School,0.14491,1052,9630,0.13788,0.15194
2003,No migration background,female,(1c) Basic Vocational Qualification,0.30737,2533,9630,0.29816,0.31659
2003,No migration background,female,(2) Intermediate General/Vocational Qualification,0.29800,3065,9630,0.28886,0.30713
2003,No migration background,female,(2c_gen) General Maturity Certificate,0.02666,323,9630,0.02344,0.02988
2003,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.06903,677,9630,0.06397,0.07409
2003,No migration background,female,(3a) Lower Tertiary Education,0.06178,745,9630,0.05697,0.06659
2003,No migration background,female,(3b) Higher Tertiary Education,0.06943,937,9630,0.06435,0.07450
2003,Direct migration background,male,(1a) Inadequately completed,0.05507,68,1218,0.04226,0.06789
2003,Direct migration background,male,(1b) General Elementary School,0.16806,234,1218,0.14705,0.18907
2003,Direct migration background,male,(1c) Basic Vocational Qualification,0.34916,460,1218,0.32237,0.37594
2003,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.07819,91,1218,0.06311,0.09327
2003,Direct migration background,male,(2c_gen) General Maturity Certificate,0.05094,51,1218,0.03858,0.06329
2003,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.11305,130,1218,0.09526,0.13084
2003,Direct migration background,male,(3a) Lower Tertiary Education,0.05172,53,1218,0.03927,0.06416
2003,Direct migration background,male,(3b) Higher Tertiary Education,0.10796,131,1218,0.09052,0.12539
2003,Direct migration background,female,(1a) Inadequately completed,0.08253,115,1310,0.06763,0.09744
2003,Direct migration background,female,(1b) General Elementary School,0.26598,374,1310,0.24205,0.28992
2003,Direct migration background,female,(1c) Basic Vocational Qualification,0.21959,293,1310,0.19716,0.24201
2003,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09186,118,1310,0.07621,0.10751
2003,Direct migration background,female,(2c_gen) General Maturity Certificate,0.04849,69,1310,0.03685,0.06012
2003,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.12445,155,1310,0.10656,0.14233
2003,Direct migration background,female,(3a) Lower Tertiary Education,0.02394,32,1310,0.01566,0.03222
2003,Direct migration background,female,(3b) Higher Tertiary Education,0.12690,154,1310,0.10887,0.14493
2003,Indirect migration background,male,(0) No qualification (yet),0.08701,32,282,0.05406,0.11997
2003,Indirect migration background,male,(1b) General Elementary School,0.16849,58,282,0.12472,0.21225
2003,Indirect migration background,male,(1c) Basic Vocational Qualification,0.21341,74,282,0.16550,0.26132
2003,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.26779,82,282,0.21601,0.31956
2003,Indirect migration background,male,(2c_gen) General Maturity Certificate,0.08084,36,282,0.04897,0.11272
2003,Indirect migration background,female,(0) No qualification (yet),0.09488,38,330,0.06321,0.12654
2003,Indirect migration background,female,(1b) General Elementary School,0.16596,58,330,0.12576,0.20616
2003,Indirect migration background,female,(1c) Basic Vocational Qualification,0.20500,65,330,0.16138,0.24862
2003,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.31969,123,330,0.26930,0.37009
2003,Indirect migration background,female,(2c_gen) General Maturity Certificate,0.08694,46,330,0.05650,0.11739
2004,No migration background,male,(0) No qualification (yet),0.02052,244,8659,0.01753,0.02351
2004,No migration background,male,(1a) Inadequately completed,0.00691,39,8659,0.00516,0.00865
2004,No migration background,male,(1b) General Elementary School,0.05288,344,8659,0.04817,0.05760
2004,No migration background,male,(1c) Basic Vocational Qualification,0.37342,2762,8659,0.36323,0.38361
2004,No migration background,male,(2) Intermediate General/Vocational Qualification,0.25306,2221,8659,0.24390,0.26222
2004,No migration background,male,(2c_gen) General Maturity Certificate,0.02971,305,8659,0.02613,0.03329
2004,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06468,544,8659,0.05949,0.06986
2004,No migration background,male,(3a) Lower Tertiary Education,0.08894,856,8659,0.08294,0.09493
2004,No migration background,male,(3b) Higher Tertiary Education,0.10989,1344,8659,0.10330,0.11648
2004,No migration background,female,(0) No qualification (yet),0.01744,254,9387,0.01479,0.02009
2004,No migration background,female,(1a) Inadequately completed,0.00634,44,9387,0.00474,0.00795
2004,No migration background,female,(1b) General Elementary School,0.14305,974,9387,0.13597,0.15014
2004,No migration background,female,(1c) Basic Vocational Qualification,0.30658,2439,9387,0.29725,0.31590
2004,No migration background,female,(2) Intermediate General/Vocational Qualification,0.29852,2994,9387,0.28926,0.30778
2004,No migration background,female,(2c_gen) General Maturity Certificate,0.02577,327,9387,0.02257,0.02898
2004,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.06995,679,9387,0.06479,0.07512
2004,No migration background,female,(3a) Lower Tertiary Education,0.06362,754,9387,0.05868,0.06855
2004,No migration background,female,(3b) Higher Tertiary Education,0.06873,922,9387,0.06361,0.07384
2004,Direct migration background,male,(1a) Inadequately completed,0.05782,67,1167,0.04442,0.07122
2004,Direct migration background,male,(1b) General Elementary School,0.15960,212,1167,0.13857,0.18062
2004,Direct migration background,male,(1c) Basic Vocational Qualification,0.35810,447,1167,0.33058,0.38562
2004,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.07774,85,1167,0.06237,0.09311
2004,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04327,49,1167,0.03159,0.05495
2004,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.11609,126,1167,0.09770,0.13447
2004,Direct migration background,male,(3a) Lower Tertiary Education,0.05052,51,1167,0.03795,0.06309
2004,Direct migration background,male,(3b) Higher Tertiary Education,0.10777,130,1167,0.08997,0.12556
2004,Direct migration background,female,(0) No qualification (yet),0.02085,34,1268,0.01299,0.02872
2004,Direct migration background,female,(1a) Inadequately completed,0.08193,109,1268,0.06683,0.09704
2004,Direct migration background,female,(1b) General Elementary School,0.27147,359,1268,0.24698,0.29596
2004,Direct migration background,female,(1c) Basic Vocational Qualification,0.21923,282,1268,0.19645,0.24201
2004,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09625,118,1268,0.08001,0.11249
2004,Direct migration background,female,(2c_gen) General Maturity Certificate,0.04758,65,1268,0.03585,0.05930
2004,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.12307,154,1268,0.10498,0.14116
2004,Direct migration background,female,(3b) Higher Tertiary Education,0.11747,147,1268,0.09974,0.13520
2004,Indirect migration background,male,(0) No qualification (yet),0.11633,38,289,0.07930,0.15336
2004,Indirect migration background,male,(1b) General Elementary School,0.15870,58,289,0.11650,0.20090
2004,Indirect migration background,male,(1c) Basic Vocational Qualification,0.20973,73,289,0.16271,0.25675
2004,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.24957,83,289,0.19958,0.29955
2004,Indirect migration background,male,(2c_gen) General Maturity Certificate,0.08114,37,289,0.04960,0.11268
2004,Indirect migration background,female,(0) No qualification (yet),0.11342,43,364,0.08080,0.14604
2004,Indirect migration background,female,(1b) General Elementary School,0.17116,62,364,0.13241,0.20990
2004,Indirect migration background,female,(1c) Basic Vocational Qualification,0.18108,61,364,0.14147,0.22070
2004,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.30508,118,364,0.25772,0.35245
2004,Indirect migration background,female,(2c_gen) General Maturity Certificate,0.10958,48,364,0.07745,0.14172
2004,Indirect migration background,female,(2c_voc) Vocational Maturity Certificate,0.07000,32,364,0.04376,0.09625
2005,No migration background,male,(0) No qualification (yet),0.02262,242,8240,0.01941,0.02583
2005,No migration background,male,(1a) Inadequately completed,0.00839,39,8240,0.00642,0.01036
2005,No migration background,male,(1b) General Elementary School,0.05391,329,8240,0.04903,0.05878
2005,No migration background,male,(1c) Basic Vocational Qualification,0.36097,2598,8240,0.35060,0.37134
2005,No migration background,male,(2) Intermediate General/Vocational Qualification,0.26073,2131,8240,0.25125,0.27021
2005,No migration background,male,(2c_gen) General Maturity Certificate,0.02992,277,8240,0.02625,0.03360
2005,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06596,525,8240,0.06061,0.07132
2005,No migration background,male,(3a) Lower Tertiary Education,0.08622,820,8240,0.08016,0.09228
2005,No migration background,male,(3b) Higher Tertiary Education,0.11127,1279,8240,0.10448,0.11806
2005,No migration background,female,(0) No qualification (yet),0.02240,265,8990,0.01935,0.02546
2005,No migration background,female,(1a) Inadequately completed,0.00589,40,8990,0.00431,0.00747
2005,No migration background,female,(1b) General Elementary School,0.13280,898,8990,0.12578,0.13981
2005,No migration background,female,(1c) Basic Vocational Qualification,0.30001,2298,8990,0.29053,0.30948
2005,No migration background,female,(2) Intermediate General/Vocational Qualification,0.30127,2857,8990,0.29179,0.31076
2005,No migration background,female,(2c_gen) General Maturity Certificate,0.02694,308,8990,0.02359,0.03029
2005,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.07249,665,8990,0.06713,0.07785
2005,No migration background,female,(3a) Lower Tertiary Education,0.06472,736,8990,0.05963,0.06980
2005,No migration background,female,(3b) Higher Tertiary Education,0.07348,923,8990,0.06809,0.07887
2005,Direct migration background,male,(1a) Inadequately completed,0.06076,62,1069,0.04644,0.07509
2005,Direct migration background,male,(1b) General Elementary School,0.16123,189,1069,0.13917,0.18328
2005,Direct migration background,male,(1c) Basic Vocational Qualification,0.35728,408,1069,0.32854,0.38602
2005,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.08169,79,1069,0.06526,0.09811
2005,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04507,46,1069,0.03263,0.05751
2005,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.11679,116,1069,0.09753,0.13605
2005,Direct migration background,male,(3a) Lower Tertiary Education,0.04890,48,1069,0.03597,0.06184
2005,Direct migration background,male,(3b) Higher Tertiary Education,0.10928,121,1069,0.09057,0.12799
2005,Direct migration background,female,(0) No qualification (yet),0.02198,31,1197,0.01367,0.03029
2005,Direct migration background,female,(1a) Inadequately completed,0.08391,103,1197,0.06819,0.09962
2005,Direct migration background,female,(1b) General Elementary School,0.26473,329,1197,0.23973,0.28973
2005,Direct migration background,female,(1c) Basic Vocational Qualification,0.21140,264,1197,0.18826,0.23454
2005,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.10412,118,1197,0.08681,0.12143
2005,Direct migration background,female,(2c_gen) General Maturity Certificate,0.04495,60,1197,0.03321,0.05669
2005,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.12551,149,1197,0.10673,0.14429
2005,Direct migration background,female,(3b) Higher Tertiary Education,0.12223,143,1197,0.10367,0.14080
2005,Indirect migration background,male,(0) No qualification (yet),0.12509,47,298,0.08747,0.16271
2005,Indirect migration background,male,(1b) General Elementary School,0.12888,54,298,0.09077,0.16698
2005,Indirect migration background,male,(1c) Basic Vocational Qualification,0.21975,82,298,0.17266,0.26685
2005,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.27504,79,298,0.22425,0.32582
2005,Indirect migration background,male,(2c_gen) General Maturity Certificate,0.07054,36,298,0.04141,0.09966
2005,Indirect migration background,female,(0) No qualification (yet),0.11039,45,336,0.07683,0.14395
2005,Indirect migration background,female,(1b) General Elementary School,0.16739,58,336,0.12741,0.20737
2005,Indirect migration background,female,(1c) Basic Vocational Qualification,0.17872,64,336,0.13770,0.21975
2005,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.30422,118,336,0.25495,0.35348
2005,Indirect migration background,female,(2c_gen) General Maturity Certificate,0.11763,51,336,0.08313,0.15213
2006,No migration background,male,(0) No qualification (yet),0.02256,275,8954,0.01949,0.02564
2006,No migration background,male,(1a) Inadequately completed,0.00821,43,8954,0.00634,0.01008
2006,No migration background,male,(1b) General Elementary School,0.05299,359,8954,0.04835,0.05763
2006,No migration background,male,(1c) Basic Vocational Qualification,0.35070,2854,8954,0.34081,0.36058
2006,No migration background,male,(2) Intermediate General/Vocational Qualification,0.25873,2261,8954,0.24966,0.26781
2006,No migration background,male,(2c_gen) General Maturity Certificate,0.02883,275,8954,0.02536,0.03230
2006,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06715,557,8954,0.06197,0.07234
2006,No migration background,male,(3a) Lower Tertiary Education,0.08649,915,8954,0.08067,0.09231
2006,No migration background,male,(3b) Higher Tertiary Education,0.12434,1415,8954,0.11750,0.13117
2006,No migration background,female,(0) No qualification (yet),0.01851,248,9763,0.01584,0.02119
2006,No migration background,female,(1a) Inadequately completed,0.00542,42,9763,0.00396,0.00687
2006,No migration background,female,(1b) General Elementary School,0.13176,1005,9763,0.12505,0.13846
2006,No migration background,female,(1c) Basic Vocational Qualification,0.28983,2487,9763,0.28083,0.29883
2006,No migration background,female,(2) Intermediate General/Vocational Qualification,0.30633,3109,9763,0.29719,0.31548
2006,No migration background,female,(2c_gen) General Maturity Certificate,0.02929,343,9763,0.02594,0.03263
2006,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.07263,724,9763,0.06748,0.07778
2006,No migration background,female,(3a) Lower Tertiary Education,0.06698,787,9763,0.06202,0.07194
2006,No migration background,female,(3b) Higher Tertiary Education,0.07926,1018,9763,0.07390,0.08462
2006,Direct migration background,male,(1a) Inadequately completed,0.05206,51,1062,0.03869,0.06543
2006,Direct migration background,male,(1b) General Elementary School,0.16675,181,1062,0.14432,0.18918
2006,Direct migration background,male,(1c) Basic Vocational Qualification,0.36597,406,1062,0.33698,0.39495
2006,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.07246,81,1062,0.05686,0.08806
2006,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04815,44,1062,0.03526,0.06103
2006,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.11449,120,1062,0.09533,0.13365
2006,Direct migration background,male,(3a) Lower Tertiary Education,0.04978,51,1062,0.03669,0.06287
2006,Direct migration background,male,(3b) Higher Tertiary Education,0.11928,128,1062,0.09977,0.13878
2006,Direct migration background,female,(1a) Inadequately completed,0.08280,98,1200,0.06720,0.09840
2006,Direct migration background,female,(1b) General Elementary School,0.25027,319,1200,0.22575,0.27479
2006,Direct migration background,female,(1c) Basic Vocational Qualification,0.20740,268,1200,0.18445,0.23035
2006,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.10125,118,1200,0.08417,0.11832
2006,Direct migration background,female,(2c_gen) General Maturity Certificate,0.05948,72,1200,0.04609,0.07287
2006,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.12902,164,1200,0.11005,0.14800
2006,Direct migration background,female,(3b) Higher Tertiary Education,0.13001,161,1200,0.11098,0.14905
2006,Indirect migration background,male,(0) No qualification (yet),0.13617,40,294,0.09690,0.17544
2006,Indirect migration background,male,(1b) General Elementary School,0.12746,52,294,0.08928,0.16565
2006,Indirect migration background,male,(1c) Basic Vocational Qualification,0.20769,78,294,0.16124,0.25414
2006,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.25227,88,294,0.20254,0.30201
2006,Indirect migration background,male,(2c_gen) General Maturity Certificate,0.07387,36,294,0.04392,0.10381
2006,Indirect migration background,female,(0) No qualification (yet),0.08585,47,379,0.05761,0.11410
2006,Indirect migration background,female,(1b) General Elementary School,0.18704,62,379,0.14773,0.22635
2006,Indirect migration background,female,(1c) Basic Vocational Qualification,0.17283,64,379,0.13471,0.21095
2006,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.29506,120,379,0.24908,0.34103
2006,Indirect migration background,female,(2c_gen) General Maturity Certificate,0.12305,52,379,0.08994,0.15617
2006,Indirect migration background,female,(2c_voc) Vocational Maturity Certificate,0.06239,34,379,0.03801,0.08678
2007,No migration background,male,(0) No qualification (yet),0.02585,258,8397,0.02245,0.02924
2007,No migration background,male,(1a) Inadequately completed,0.00652,34,8397,0.00480,0.00825
2007,No migration background,male,(1b) General Elementary School,0.04698,310,8397,0.04245,0.05151
2007,No migration background,male,(1c) Basic Vocational Qualification,0.34443,2630,8397,0.33427,0.35460
2007,No migration background,male,(2) Intermediate General/Vocational Qualification,0.25984,2137,8397,0.25046,0.26922
2007,No migration background,male,(2c_gen) General Maturity Certificate,0.03356,292,8397,0.02971,0.03741
2007,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06780,539,8397,0.06242,0.07317
2007,No migration background,male,(3a) Lower Tertiary Education,0.08922,856,8397,0.08312,0.09532
2007,No migration background,male,(3b) Higher Tertiary Education,0.12580,1341,8397,0.11871,0.13289
2007,No migration background,female,(0) No qualification (yet),0.02147,247,9146,0.01850,0.02444
2007,No migration background,female,(1a) Inadequately completed,0.00603,46,9146,0.00444,0.00762
2007,No migration background,female,(1b) General Elementary School,0.12355,893,9146,0.11680,0.13029
2007,No migration background,female,(1c) Basic Vocational Qualification,0.28133,2262,9146,0.27211,0.29055
2007,No migration background,female,(2) Intermediate General/Vocational Qualification,0.30738,2918,9146,0.29793,0.31684
2007,No migration background,female,(2c_gen) General Maturity Certificate,0.03009,321,9146,0.02659,0.03359
2007,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.07613,696,9146,0.07070,0.08157
2007,No migration background,female,(3a) Lower Tertiary Education,0.06927,755,9146,0.06406,0.07447
2007,No migration background,female,(3b) Higher Tertiary Education,0.08475,1008,9146,0.07905,0.09046
2007,Direct migration background,male,(1a) Inadequately completed,0.05532,45,950,0.04078,0.06987
2007,Direct migration background,male,(1b) General Elementary School,0.16578,157,950,0.14212,0.18944
2007,Direct migration background,male,(1c) Basic Vocational Qualification,0.36461,352,950,0.33399,0.39524
2007,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.06456,69,950,0.04892,0.08019
2007,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04593,42,950,0.03261,0.05925
2007,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.11770,115,950,0.09720,0.13820
2007,Direct migration background,male,(3a) Lower Tertiary Education,0.05602,52,950,0.04139,0.07065
2007,Direct migration background,male,(3b) Higher Tertiary Education,0.11825,118,950,0.09770,0.13879
2007,Direct migration background,female,(1a) Inadequately completed,0.07865,83,1079,0.06258,0.09472
