year,pgisced97,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.54084,4301,8718,0.53038,0.55130
2010,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.35083,3637,8718,0.34081,0.36085
2010,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.08716,728,8718,0.08124,0.09309
2010,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.33602,905,2873,0.31874,0.35330
2010,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.57000,1789,2873,0.55189,0.58810
2010,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.06790,179,2873,0.05870,0.07710
2010,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.30711,333,1187,0.28086,0.33337
2010,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.37038,473,1187,0.34290,0.39787
2010,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.31396,381,1187,0.28754,0.34037
2010,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.21024,85,412,0.17085,0.24964
2010,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.63858,268,412,0.59213,0.68502
2010,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.14823,59,412,0.11388,0.18259
2010,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.36250,1297,3980,0.34756,0.37743
2010,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.63750,2683,3980,0.62257,0.65244
2010,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.53268,668,1396,0.50650,0.55886
2010,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.46732,728,1396,0.44114,0.49350
2011,Pre-primary Level,West,(0) No qualification (yet),0.99650,782,782,0.99236,1.00064
2011,Primary Level,West,(1a) Inadequately completed,0.85471,300,360,0.81825,0.89116
2011,Primary Level,West,(1b) General Elementary School,0.14529,60,360,0.10884,0.18175
2011,Primary Level,East,(1a) Inadequately completed,0.69547,34,34,0.53845,0.85249
2011,Lower Secondary Level,West,(1b) General Elementary School,0.77896,1995,2640,0.76313,0.79479
2011,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.22104,645,2640,0.20521,0.23687
2011,Lower Secondary Level,East,(1b) General Elementary School,0.64164,249,412,0.59528,0.68800
2011,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.35836,163,412,0.31200,0.40472
2011,Upper Secondary Level,West,(1a) Inadequately completed,0.00713,69,10377,0.00551,0.00874
2011,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.53107,5144,10377,0.52147,0.54068
2011,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.34979,4251,10377,0.34061,0.35896
2011,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.09558,913,10377,0.08993,0.10124
2011,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.32517,1053,3325,0.30925,0.34110
2011,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.58604,2070,3325,0.56930,0.60279
2011,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.06695,202,3325,0.05846,0.07545
2011,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.31111,390,1355,0.28645,0.33577
2011,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.36468,529,1355,0.33904,0.39032
2011,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.30710,436,1355,0.28253,0.33167
2011,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.20614,92,466,0.16937,0.24291
2011,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.63838,301,466,0.59471,0.68205
2011,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.15480,73,466,0.12192,0.18768
2011,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.35252,1542,4650,0.33879,0.36626
2011,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.64748,3108,4650,0.63374,0.66121
2011,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.51868,730,1562,0.49389,0.54346
2011,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.48132,832,1562,0.45654,0.50611
2012,Primary Level,West,(1a) Inadequately completed,0.87378,285,337,0.83827,0.90929
2012,Primary Level,West,(1b) General Elementary School,0.12622,52,337,0.09071,0.16173
2012,Primary Level,East,(1a) Inadequately completed,0.68234,36,36,0.52809,0.83658
2012,Lower Secondary Level,West,(1b) General Elementary School,0.77835,1937,2602,0.76239,0.79432
2012,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.22165,665,2602,0.20568,0.23761
2012,Lower Secondary Level,East,(1b) General Elementary School,0.66862,236,388,0.62173,0.71552
2012,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.33138,152,388,0.28448,0.37827
2012,Upper Secondary Level,West,(1a) Inadequately completed,0.00791,76,10087,0.00618,0.00964
2012,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.52447,4949,10087,0.51473,0.53422
2012,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.35465,4158,10087,0.34531,0.36399
2012,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.09423,904,10087,0.08853,0.09993
2012,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.33669,1059,3256,0.32045,0.35292
2012,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.58102,2019,3256,0.56407,0.59797
2012,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.05848,178,3256,0.05042,0.06654
2012,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.29758,380,1304,0.27276,0.32241
2012,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.37014,508,1304,0.34392,0.39635
2012,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.31644,416,1304,0.29119,0.34170
2012,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.18981,87,472,0.15439,0.22522
2012,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.61195,300,472,0.56794,0.65596
2012,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.19549,85,472,0.15968,0.23131
2012,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.36159,1574,4610,0.34772,0.37546
2012,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.63841,3036,4610,0.62454,0.65228
2012,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.49736,702,1536,0.47235,0.52237
2012,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.50264,834,1536,0.47763,0.52765
2013,Primary Level,West,(1a) Inadequately completed,0.88986,511,567,0.86406,0.91565
2013,Primary Level,West,(1b) General Elementary School,0.11014,56,567,0.08435,0.13594
2013,Primary Level,East,(1a) Inadequately completed,0.72734,51,51,0.60390,0.85078
2013,Lower Secondary Level,West,(1b) General Elementary School,0.76524,2534,3380,0.75095,0.77953
2013,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.23471,846,3380,0.22042,0.24900
2013,Lower Secondary Level,East,(1b) General Elementary School,0.67485,260,427,0.63037,0.71934
2013,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.32515,167,427,0.28066,0.36963
2013,Upper Secondary Level,West,(1a) Inadequately completed,0.00832,89,10811,0.00661,0.01004
2013,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.51340,5150,10811,0.50398,0.52282
2013,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.35648,4150,10811,0.34745,0.36551
2013,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.10572,1422,10811,0.09993,0.11152
2013,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.32790,1027,3124,0.31143,0.34436
2013,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.59113,1921,3124,0.57389,0.60837
2013,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.05692,176,3124,0.04880,0.06505
2013,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.30244,355,1263,0.27710,0.32778
2013,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.36451,487,1263,0.33795,0.39106
2013,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.31651,421,1263,0.29085,0.34217
2013,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.19550,81,431,0.15801,0.23298
2013,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.64017,276,431,0.59480,0.68553
2013,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.16299,74,431,0.12808,0.19790
2013,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.35705,1599,5308,0.34416,0.36994
2013,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.64295,3709,5308,0.63006,0.65584
2013,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.48933,677,1554,0.46447,0.51419
2013,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.51067,877,1554,0.48581,0.53553
2014,Primary Level,West,(1a) Inadequately completed,0.89430,399,448,0.86580,0.92281
2014,Primary Level,West,(1b) General Elementary School,0.10570,49,448,0.07719,0.13420
2014,Primary Level,East,(1a) Inadequately completed,0.70612,41,41,0.56495,0.84729
2014,Lower Secondary Level,West,(1b) General Elementary School,0.76525,2104,2833,0.74964,0.78086
2014,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.23475,729,2833,0.21914,0.25036
2014,Lower Secondary Level,East,(1b) General Elementary School,0.68429,247,400,0.63868,0.72989
2014,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.31571,153,400,0.27011,0.36132
2014,Upper Secondary Level,West,(1a) Inadequately completed,0.00841,81,9546,0.00658,0.01024
2014,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.50648,4526,9546,0.49645,0.51651
2014,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.35434,3658,9546,0.34474,0.36393
2014,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.11344,1281,9546,0.10707,0.11980
2014,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.33154,926,2794,0.31408,0.34900
2014,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.59390,1714,2794,0.57568,0.61211
2014,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.05152,154,2794,0.04332,0.05972
2014,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.29999,329,1153,0.27353,0.32645
2014,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.34093,435,1153,0.31356,0.36831
2014,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.33673,389,1153,0.30944,0.36402
2014,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.19207,75,404,0.15361,0.23054
2014,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.62695,258,404,0.57973,0.67417
2014,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.16656,71,404,0.13019,0.20294
2014,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.36860,1525,4786,0.35493,0.38227
2014,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.63140,3261,4786,0.61773,0.64507
2014,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.48633,652,1441,0.46052,0.51215
2014,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.51367,789,1441,0.48785,0.53948
2015,Primary Level,West,(1a) Inadequately completed,0.89305,432,480,0.86537,0.92072
2015,Primary Level,West,(1b) General Elementary School,0.10695,48,480,0.07928,0.13463
2015,Primary Level,East,(1a) Inadequately completed,0.72661,39,39,0.58490,0.86832
2015,Lower Secondary Level,West,(1b) General Elementary School,0.75279,2014,2722,0.73658,0.76900
2015,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.24721,708,2722,0.23100,0.26342
2015,Lower Secondary Level,East,(1b) General Elementary School,0.68862,245,383,0.64219,0.73506
2015,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.31138,138,383,0.26494,0.35781
2015,Upper Secondary Level,West,(1a) Inadequately completed,0.00793,87,9277,0.00613,0.00974
2015,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.49846,4302,9277,0.48829,0.50864
2015,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.36053,3492,9277,0.35075,0.37030
2015,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.11381,1396,9277,0.10735,0.12028
2015,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.32492,888,2684,0.30720,0.34264
2015,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.59620,1630,2684,0.57764,0.61477
2015,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.05047,166,2684,0.04219,0.05875
2015,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.27888,306,1095,0.25231,0.30545
2015,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.36497,419,1095,0.33645,0.39350
2015,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.33105,370,1095,0.30316,0.35894
2015,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.18339,69,393,0.14508,0.22170
2015,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.62712,255,393,0.57924,0.67499
2015,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.16981,69,393,0.13264,0.20698
2015,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.36818,1510,5004,0.35482,0.38155
2015,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.63182,3494,5004,0.61845,0.64518
2015,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.47018,620,1418,0.44419,0.49617
2015,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.52982,798,1418,0.50383,0.55581
2016,Primary Level,West,(1a) Inadequately completed,0.90734,1171,1210,0.89100,0.92369
2016,Primary Level,West,(1b) General Elementary School,0.09266,39,1210,0.07631,0.10900
2016,Primary Level,East,(1a) Inadequately completed,0.69958,219,219,0.63872,0.76044
2016,Lower Secondary Level,West,(1b) General Elementary School,0.74474,2194,2859,0.72875,0.76072
2016,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.25526,665,2859,0.23928,0.27125
2016,Lower Secondary Level,East,(1b) General Elementary School,0.66489,301,433,0.62037,0.70940
2016,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.33511,132,433,0.29060,0.37963
2016,Upper Secondary Level,West,(1a) Inadequately completed,0.00770,108,8743,0.00587,0.00953
2016,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.49796,3986,8743,0.48748,0.50844
2016,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.35888,3170,8743,0.34882,0.36893
2016,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.11260,1479,8743,0.10597,0.11922
2016,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.29944,810,2575,0.28174,0.31713
2016,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.60899,1544,2575,0.59014,0.62784
2016,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.05773,221,2575,0.04872,0.06674
2016,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.26533,281,1004,0.23801,0.29265
2016,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.36232,378,1004,0.33257,0.39207
2016,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.34495,345,1004,0.31553,0.37437
2016,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.17262,61,362,0.13363,0.21160
2016,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.61355,233,362,0.56332,0.66378
2016,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.19467,68,362,0.15382,0.23551
2016,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.36505,1432,5048,0.35177,0.37833
2016,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.63495,3616,5048,0.62167,0.64823
2016,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.47128,583,1440,0.44549,0.49707
2016,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.52872,857,1440,0.50293,0.55451
2017,Primary Level,West,(1a) Inadequately completed,0.90851,1604,1644,0.89457,0.92245
2017,Primary Level,West,(1b) General Elementary School,0.09149,40,1644,0.07755,0.10543
2017,Primary Level,East,(1a) Inadequately completed,0.72907,268,268,0.67576,0.78238
2017,Lower Secondary Level,West,(1b) General Elementary School,0.74603,2460,3198,0.73094,0.76112
2017,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.25397,738,3198,0.23888,0.26906
2017,Lower Secondary Level,East,(1b) General Elementary School,0.62915,342,503,0.58690,0.67141
2017,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.37085,161,503,0.32859,0.41310
2017,Upper Secondary Level,West,(1a) Inadequately completed,0.00814,114,9632,0.00635,0.00994
2017,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.48367,4090,9632,0.47369,0.49365
2017,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.37166,3638,9632,0.36200,0.38131
2017,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.11444,1790,9632,0.10808,0.12080
2017,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.29074,836,2885,0.27417,0.30732
2017,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.61217,1771,2885,0.59438,0.62995
2017,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.06491,278,2885,0.05591,0.07390
2017,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.25036,291,1103,0.22478,0.27593
2017,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.39772,445,1103,0.36882,0.42662
2017,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.32556,367,1103,0.29789,0.35323
2017,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.15302,49,391,0.11729,0.18875
2017,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.64262,268,391,0.59505,0.69018
2017,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.18773,74,391,0.14897,0.22649
2017,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.36262,1664,5720,0.35016,0.37508
2017,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.63738,4056,5720,0.62492,0.64984
2017,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.44887,617,1531,0.42395,0.47379
2017,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.55113,914,1531,0.52621,0.57605
2018,Pre-primary Level,West,(0) No qualification (yet),0.99939,641,641,0.99748,1.00130
2018,Primary Level,West,(1a) Inadequately completed,0.91758,1539,1581,0.90402,0.93114
2018,Primary Level,West,(1b) General Elementary School,0.08242,42,1581,0.06886,0.09598
2018,Primary Level,East,(1a) Inadequately completed,0.76874,239,239,0.71518,0.82231
2018,Lower Secondary Level,West,(1b) General Elementary School,0.75531,2307,3038,0.74002,0.77060
2018,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.24469,731,3038,0.22940,0.25998
2018,Lower Secondary Level,East,(1b) General Elementary School,0.67305,364,538,0.63338,0.71273
2018,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.32695,174,538,0.28727,0.36662
2018,Upper Secondary Level,West,(1a) Inadequately completed,0.00709,104,9097,0.00536,0.00881
2018,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.47341,3827,9097,0.46315,0.48368
2018,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.37370,3443,9097,0.36376,0.38364
2018,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.11733,1723,9097,0.11071,0.12394
2018,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.27359,777,2786,0.25703,0.29015
2018,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.62146,1745,2786,0.60345,0.63948
2018,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.07708,264,2786,0.06717,0.08699
2018,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.26714,278,1032,0.24013,0.29415
2018,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.36387,396,1032,0.33451,0.39324
2018,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.33966,358,1032,0.31075,0.36857
2018,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.13790,44,382,0.10328,0.17252
2018,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.66091,267,382,0.61337,0.70844
2018,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.18266,71,382,0.14387,0.22146
2018,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.37234,1655,5489,0.35955,0.38513
2018,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.62766,3834,5489,0.61487,0.64045
2018,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.45764,602,1488,0.43231,0.48296
2018,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.54236,886,1488,0.51704,0.56769
2019,Pre-primary Level,West,(0) No qualification (yet),0.99995,507,507,0.99933,1.00057
2019,Primary Level,West,(1a) Inadequately completed,0.89768,1458,1499,0.88233,0.91303
2019,Primary Level,West,(1b) General Elementary School,0.10232,41,1499,0.08697,0.11767
2019,Primary Level,East,(1a) Inadequately completed,0.74024,206,206,0.68021,0.80027
2019,Lower Secondary Level,West,(1b) General Elementary School,0.74576,2016,2718,0.72939,0.76214
2019,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.25424,702,2718,0.23786,0.27061
2019,Lower Secondary Level,East,(1b) General Elementary School,0.65910,310,497,0.61738,0.70081
2019,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.34090,187,497,0.29919,0.38262
2019,Upper Secondary Level,West,(1a) Inadequately completed,0.00790,103,8774,0.00605,0.00975
2019,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.45949,3532,8774,0.44906,0.46992
2019,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.38087,3483,8774,0.37071,0.39104
2019,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.12445,1656,8774,0.11754,0.13135
2019,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.26448,682,2615,0.24757,0.28139
2019,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.63490,1689,2615,0.61645,0.65336
2019,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.07056,244,2615,0.06074,0.08038
2019,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.24920,316,1181,0.22452,0.27388
2019,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.37152,466,1181,0.34395,0.39910
2019,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.34798,399,1181,0.32080,0.37515
2019,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.13244,41,429,0.10033,0.16455
2019,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.64426,301,429,0.59891,0.68962
2019,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.20503,87,429,0.16678,0.24327
2019,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.35949,1815,5887,0.34723,0.37175
2019,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.64051,4072,5887,0.62825,0.65277
2019,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.46580,651,1664,0.44183,0.48978
2019,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.53420,1013,1664,0.51022,0.55817
2020,Pre-primary Level,West,(0) No qualification (yet),0.99999,619,619,0.99975,1.00023
2020,Primary Level,West,(1a) Inadequately completed,0.89384,1542,1591,0.87870,0.90898
2020,Primary Level,West,(1b) General Elementary School,0.10616,49,1591,0.09102,0.12130
2020,Primary Level,East,(1a) Inadequately completed,0.73760,225,225,0.67999,0.79521
2020,Lower Secondary Level,West,(1b) General Elementary School,0.74137,2164,2843,0.72527,0.75747
2020,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.25863,679,2843,0.24253,0.27473
2020,Lower Secondary Level,East,(1b) General Elementary School,0.62337,310,492,0.58051,0.66623
2020,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.37663,182,492,0.33377,0.41949
2020,Upper Secondary Level,West,(1a) Inadequately completed,0.00733,119,8596,0.00553,0.00914
2020,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.45766,3338,8596,0.44712,0.46819
2020,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.38512,3225,8596,0.37484,0.39541
2020,Upper Secondary Level,West,(2c_gen) General Maturity Certificate,0.11844,1914,8596,0.11161,0.12528
2020,Upper Secondary Level,East,(1c) Basic Vocational Qualification,0.26254,644,2471,0.24519,0.27989
2020,Upper Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.62169,1545,2471,0.60256,0.64081
2020,Upper Secondary Level,East,(2c_gen) General Maturity Certificate,0.08175,282,2471,0.07095,0.09256
2020,First Stage of Tertiary Education,West,(1c) Basic Vocational Qualification,0.24719,258,1037,0.22092,0.27346
2020,First Stage of Tertiary Education,West,(2) Intermediate General/Vocational Qualification,0.38656,410,1037,0.35691,0.41621
2020,First Stage of Tertiary Education,West,(2c_voc) Vocational Maturity Certificate,0.33655,369,1037,0.30777,0.36532
2020,First Stage of Tertiary Education,East,(1c) Basic Vocational Qualification,0.10979,35,387,0.07860,0.14098
2020,First Stage of Tertiary Education,East,(2) Intermediate General/Vocational Qualification,0.65557,275,387,0.60816,0.70297
2020,First Stage of Tertiary Education,East,(2c_voc) Vocational Maturity Certificate,0.21701,77,387,0.17589,0.25813
2020,Second Stage of Tertiary Education,West,(3a) Lower Tertiary Education,0.37476,1746,6114,0.36262,0.38689
2020,Second Stage of Tertiary Education,West,(3b) Higher Tertiary Education,0.62524,4368,6114,0.61311,0.63738
2020,Second Stage of Tertiary Education,East,(3a) Lower Tertiary Education,0.46358,617,1648,0.43950,0.48766
2020,Second Stage of Tertiary Education,East,(3b) Higher Tertiary Education,0.53642,1031,1648,0.51234,0.56050
2021,Primary Level,West,(1a) Inadequately completed,0.94540,901,901,0.93056,0.96025
2021,Primary Level,East,(1a) Inadequately completed,0.61134,116,116,0.52225,0.70043
2021,Lower Secondary Level,West,(1b) General Elementary School,0.75138,1195,1625,0.73036,0.77240
2021,Lower Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.24862,430,1625,0.22760,0.26964
2021,Lower Secondary Level,East,(1b) General Elementary School,0.57997,154,270,0.52099,0.63895
2021,Lower Secondary Level,East,(2) Intermediate General/Vocational Qualification,0.42003,116,270,0.36105,0.47901
2021,Upper Secondary Level,West,(1a) Inadequately completed,0.00840,85,5594,0.00600,0.01079
2021,Upper Secondary Level,West,(1c) Basic Vocational Qualification,0.45120,2114,5594,0.43816,0.46425
2021,Upper Secondary Level,West,(2) Intermediate General/Vocational Qualification,0.37959,2193,5594,0.36688,0.39231
