year,regtyp,sampreg,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Rural regions,East,(1b) General Elementary School,0.05083,147,3256,0.04329,0.05838
2005,Rural regions,East,(1c) Basic Vocational Qualification,0.22084,770,3256,0.20659,0.23509
2005,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.34504,1254,3256,0.32871,0.36138
2005,Rural regions,East,(2c_gen) General Maturity Certificate,0.02028,96,3256,0.01544,0.02512
2005,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.03292,130,3256,0.02679,0.03905
2005,Rural regions,East,(3a) Lower Tertiary Education,0.09646,436,3256,0.08632,0.10660
2005,Rural regions,East,(3b) Higher Tertiary Education,0.06140,319,3256,0.05315,0.06965
2006,Urban regions,West,(0) No qualification (yet),0.02019,399,12630,0.01773,0.02264
2006,Urban regions,West,(1a) Inadequately completed,0.01511,176,12630,0.01298,0.01723
2006,Urban regions,West,(1b) General Elementary School,0.09609,1251,12630,0.09095,0.10123
2006,Urban regions,West,(1c) Basic Vocational Qualification,0.25478,3610,12630,0.24718,0.26238
2006,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17967,2790,12630,0.17298,0.18637
2006,Urban regions,West,(2c_gen) General Maturity Certificate,0.03390,544,12630,0.03075,0.03706
2006,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.07388,1147,12630,0.06932,0.07844
2006,Urban regions,West,(3a) Lower Tertiary Education,0.05235,926,12630,0.04846,0.05623
2006,Urban regions,West,(3b) Higher Tertiary Education,0.09276,1787,12630,0.08770,0.09782
2006,Urban regions,East,(0) No qualification (yet),0.01360,40,1734,0.00815,0.01906
2006,Urban regions,East,(1b) General Elementary School,0.04138,61,1734,0.03200,0.05075
2006,Urban regions,East,(1c) Basic Vocational Qualification,0.18065,335,1734,0.16254,0.19876
2006,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.29898,597,1734,0.27743,0.32053
2006,Urban regions,East,(2c_gen) General Maturity Certificate,0.03934,82,1734,0.03018,0.04849
2006,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.04298,85,1734,0.03344,0.05253
2006,Urban regions,East,(3a) Lower Tertiary Education,0.10446,230,1734,0.09006,0.11886
2006,Urban regions,East,(3b) Higher Tertiary Education,0.13496,304,1734,0.11887,0.15104
2006,Rural regions,West,(0) No qualification (yet),0.01609,104,3933,0.01216,0.02002
2006,Rural regions,West,(1a) Inadequately completed,0.01184,42,3933,0.00846,0.01522
2006,Rural regions,West,(1b) General Elementary School,0.11417,491,3933,0.10423,0.12412
2006,Rural regions,West,(1c) Basic Vocational Qualification,0.30286,1389,3933,0.28849,0.31722
2006,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.20413,1023,3933,0.19153,0.21673
2006,Rural regions,West,(2c_gen) General Maturity Certificate,0.01549,97,3933,0.01163,0.01935
2006,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.05405,255,3933,0.04699,0.06112
2006,Rural regions,West,(3a) Lower Tertiary Education,0.03487,198,3933,0.02914,0.04061
2006,Rural regions,West,(3b) Higher Tertiary Education,0.05411,334,3933,0.04704,0.06118
2006,Rural regions,East,(0) No qualification (yet),0.02336,107,3511,0.01836,0.02835
2006,Rural regions,East,(1b) General Elementary School,0.05631,175,3511,0.04869,0.06394
2006,Rural regions,East,(1c) Basic Vocational Qualification,0.21716,823,3511,0.20352,0.23080
2006,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.35219,1367,3511,0.33639,0.36800
2006,Rural regions,East,(2c_gen) General Maturity Certificate,0.01968,99,3511,0.01508,0.02427
2006,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.03325,142,3511,0.02732,0.03918
2006,Rural regions,East,(3a) Lower Tertiary Education,0.09351,454,3511,0.08388,0.10314
2006,Rural regions,East,(3b) Higher Tertiary Education,0.06526,344,3511,0.05709,0.07343
2007,Urban regions,West,(0) No qualification (yet),0.02089,374,11732,0.01831,0.02348
2007,Urban regions,West,(1a) Inadequately completed,0.01407,152,11732,0.01194,0.01621
2007,Urban regions,West,(1b) General Elementary School,0.09158,1093,11732,0.08636,0.09680
2007,Urban regions,West,(1c) Basic Vocational Qualification,0.24795,3270,11732,0.24013,0.25576
2007,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.18201,2634,11732,0.17503,0.18900
2007,Urban regions,West,(2c_gen) General Maturity Certificate,0.03609,538,11732,0.03271,0.03946
2007,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.07528,1086,11732,0.07051,0.08006
2007,Urban regions,West,(3a) Lower Tertiary Education,0.05400,878,11732,0.04991,0.05809
2007,Urban regions,West,(3b) Higher Tertiary Education,0.09671,1707,11732,0.09137,0.10206
2007,Urban regions,East,(0) No qualification (yet),0.02473,44,1647,0.01723,0.03223
2007,Urban regions,East,(1b) General Elementary School,0.04236,60,1647,0.03263,0.05209
2007,Urban regions,East,(1c) Basic Vocational Qualification,0.17911,308,1647,0.16059,0.19764
2007,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.28613,553,1647,0.26430,0.30797
2007,Urban regions,East,(2c_gen) General Maturity Certificate,0.03940,74,1647,0.03000,0.04880
2007,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.04342,79,1647,0.03357,0.05326
2007,Urban regions,East,(3a) Lower Tertiary Education,0.11276,226,1647,0.09748,0.12804
2007,Urban regions,East,(3b) Higher Tertiary Education,0.13645,303,1647,0.11987,0.15303
2007,Rural regions,West,(0) No qualification (yet),0.02152,103,3678,0.01683,0.02621
2007,Rural regions,West,(1a) Inadequately completed,0.01225,42,3678,0.00869,0.01580
2007,Rural regions,West,(1b) General Elementary School,0.10859,442,3678,0.09853,0.11865
2007,Rural regions,West,(1c) Basic Vocational Qualification,0.30607,1284,3678,0.29117,0.32096
2007,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.20779,960,3678,0.19468,0.22091
2007,Rural regions,West,(2c_gen) General Maturity Certificate,0.01918,95,3678,0.01474,0.02361
2007,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.05471,248,3678,0.04736,0.06206
2007,Rural regions,West,(3a) Lower Tertiary Education,0.03581,182,3678,0.02980,0.04181
2007,Rural regions,West,(3b) Higher Tertiary Education,0.05658,322,3678,0.04911,0.06405
2007,Rural regions,East,(0) No qualification (yet),0.02323,108,3307,0.01809,0.02836
2007,Rural regions,East,(1b) General Elementary School,0.05378,154,3307,0.04609,0.06147
2007,Rural regions,East,(1c) Basic Vocational Qualification,0.21001,753,3307,0.19612,0.22389
2007,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.35622,1284,3307,0.33989,0.37254
2007,Rural regions,East,(2c_gen) General Maturity Certificate,0.02157,95,3307,0.01662,0.02652
2007,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.03583,142,3307,0.02950,0.04217
2007,Rural regions,East,(3a) Lower Tertiary Education,0.09692,429,3307,0.08684,0.10701
2007,Rural regions,East,(3b) Higher Tertiary Education,0.06565,342,3307,0.05720,0.07409
2008,Urban regions,West,(0) No qualification (yet),0.02067,340,10961,0.01801,0.02334
2008,Urban regions,West,(1a) Inadequately completed,0.01357,137,10961,0.01141,0.01574
2008,Urban regions,West,(1b) General Elementary School,0.08927,1004,10961,0.08393,0.09460
2008,Urban regions,West,(1c) Basic Vocational Qualification,0.24827,3039,10961,0.24018,0.25636
2008,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.18533,2487,10961,0.17806,0.19261
2008,Urban regions,West,(2c_gen) General Maturity Certificate,0.03651,489,10961,0.03300,0.04002
2008,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.07478,1001,10961,0.06985,0.07970
2008,Urban regions,West,(3a) Lower Tertiary Education,0.05479,837,10961,0.05053,0.05905
2008,Urban regions,West,(3b) Higher Tertiary Education,0.09933,1627,10961,0.09373,0.10493
2008,Urban regions,East,(0) No qualification (yet),0.01917,32,1580,0.01241,0.02594
2008,Urban regions,East,(1b) General Elementary School,0.03172,53,1580,0.02307,0.04036
2008,Urban regions,East,(1c) Basic Vocational Qualification,0.17094,296,1580,0.15237,0.18950
2008,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.29803,537,1580,0.27547,0.32059
2008,Urban regions,East,(2c_gen) General Maturity Certificate,0.04208,68,1580,0.03218,0.05199
2008,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.04526,79,1580,0.03500,0.05551
2008,Urban regions,East,(3a) Lower Tertiary Education,0.11038,217,1580,0.09492,0.12584
2008,Urban regions,East,(3b) Higher Tertiary Education,0.13828,298,1580,0.12126,0.15531
2008,Rural regions,West,(0) No qualification (yet),0.02248,104,3445,0.01753,0.02744
2008,Rural regions,West,(1a) Inadequately completed,0.01159,34,3445,0.00802,0.01517
2008,Rural regions,West,(1b) General Elementary School,0.10785,397,3445,0.09749,0.11821
2008,Rural regions,West,(1c) Basic Vocational Qualification,0.29973,1200,3445,0.28443,0.31503
2008,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.20841,906,3445,0.19485,0.22198
2008,Rural regions,West,(2c_gen) General Maturity Certificate,0.02338,90,3445,0.01833,0.02842
2008,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.05369,228,3445,0.04616,0.06122
2008,Rural regions,West,(3a) Lower Tertiary Education,0.03863,184,3445,0.03219,0.04506
2008,Rural regions,West,(3b) Higher Tertiary Education,0.05749,302,3445,0.04972,0.06527
2008,Rural regions,East,(0) No qualification (yet),0.01982,82,3087,0.01490,0.02474
2008,Rural regions,East,(1b) General Elementary School,0.05260,141,3087,0.04473,0.06048
2008,Rural regions,East,(1c) Basic Vocational Qualification,0.20366,709,3087,0.18945,0.21786
2008,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.36150,1214,3087,0.34455,0.37845
2008,Rural regions,East,(2c_gen) General Maturity Certificate,0.01854,81,3087,0.01378,0.02330
2008,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.03770,133,3087,0.03098,0.04442
2008,Rural regions,East,(3a) Lower Tertiary Education,0.09821,412,3087,0.08771,0.10871
2008,Rural regions,East,(3b) Higher Tertiary Education,0.06180,315,3087,0.05330,0.07029
2009,Urban regions,West,(0) No qualification (yet),0.02286,334,10079,0.01994,0.02577
2009,Urban regions,West,(1a) Inadequately completed,0.01366,124,10079,0.01140,0.01593
2009,Urban regions,West,(1b) General Elementary School,0.08421,887,10079,0.07879,0.08963
2009,Urban regions,West,(1c) Basic Vocational Qualification,0.24363,2750,10079,0.23525,0.25201
2009,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.18602,2297,10079,0.17842,0.19362
2009,Urban regions,West,(2c_gen) General Maturity Certificate,0.03632,437,10079,0.03266,0.03997
2009,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.07439,903,10079,0.06926,0.07951
2009,Urban regions,West,(3a) Lower Tertiary Education,0.05748,793,10079,0.05293,0.06202
2009,Urban regions,West,(3b) Higher Tertiary Education,0.10573,1554,10079,0.09973,0.11174
2009,Urban regions,East,(1b) General Elementary School,0.03357,52,1466,0.02435,0.04279
2009,Urban regions,East,(1c) Basic Vocational Qualification,0.16260,286,1466,0.14370,0.18149
2009,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.29256,504,1466,0.26926,0.31585
2009,Urban regions,East,(2c_gen) General Maturity Certificate,0.04121,69,1466,0.03103,0.05139
2009,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.05476,75,1466,0.04311,0.06641
2009,Urban regions,East,(3a) Lower Tertiary Education,0.11662,207,1466,0.10018,0.13305
2009,Urban regions,East,(3b) Higher Tertiary Education,0.13741,273,1466,0.11978,0.15504
2009,Rural regions,West,(0) No qualification (yet),0.01910,90,3227,0.01438,0.02383
2009,Rural regions,West,(1b) General Elementary School,0.10072,354,3227,0.09034,0.11111
2009,Rural regions,West,(1c) Basic Vocational Qualification,0.29496,1123,3227,0.27923,0.31070
2009,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.21242,863,3227,0.19831,0.22654
2009,Rural regions,West,(2c_gen) General Maturity Certificate,0.03020,97,3227,0.02429,0.03611
2009,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.05626,219,3227,0.04831,0.06421
2009,Rural regions,West,(3a) Lower Tertiary Education,0.04205,187,3227,0.03513,0.04898
2009,Rural regions,West,(3b) Higher Tertiary Education,0.06198,294,3227,0.05366,0.07031
2009,Rural regions,East,(0) No qualification (yet),0.01614,57,2933,0.01158,0.02070
2009,Rural regions,East,(1b) General Elementary School,0.04396,122,2933,0.03654,0.05138
2009,Rural regions,East,(1c) Basic Vocational Qualification,0.19142,663,2933,0.17718,0.20566
2009,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.36548,1164,2933,0.34805,0.38291
2009,Rural regions,East,(2c_gen) General Maturity Certificate,0.02115,77,2933,0.01594,0.02636
2009,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.03459,123,2933,0.02797,0.04120
2009,Rural regions,East,(3a) Lower Tertiary Education,0.09878,405,2933,0.08798,0.10958
2009,Rural regions,East,(3b) Higher Tertiary Education,0.06670,322,2933,0.05767,0.07573
2010,Urban regions,West,(0) No qualification (yet),0.02190,462,13719,0.01945,0.02435
2010,Urban regions,West,(1a) Inadequately completed,0.01358,242,13719,0.01164,0.01551
2010,Urban regions,West,(1b) General Elementary School,0.08761,1247,13719,0.08288,0.09234
2010,Urban regions,West,(1c) Basic Vocational Qualification,0.23215,3179,13719,0.22509,0.23922
2010,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.18622,3236,13719,0.17970,0.19273
2010,Urban regions,West,(2c_gen) General Maturity Certificate,0.04003,597,13719,0.03675,0.04331
2010,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.07776,1459,13719,0.07328,0.08224
2010,Urban regions,West,(3a) Lower Tertiary Education,0.05967,1032,13719,0.05571,0.06364
2010,Urban regions,West,(3b) Higher Tertiary Education,0.10731,2265,13719,0.10213,0.11249
2010,Urban regions,East,(1b) General Elementary School,0.03237,63,1838,0.02428,0.04046
2010,Urban regions,East,(1c) Basic Vocational Qualification,0.15653,299,1838,0.13991,0.17315
2010,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.30039,658,1838,0.27942,0.32135
2010,Urban regions,East,(2c_gen) General Maturity Certificate,0.04911,90,1838,0.03923,0.05899
2010,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.05487,118,1838,0.04446,0.06529
2010,Urban regions,East,(3a) Lower Tertiary Education,0.11260,238,1838,0.09814,0.12705
2010,Urban regions,East,(3b) Higher Tertiary Education,0.14363,372,1838,0.12759,0.15966
2010,Rural regions,West,(0) No qualification (yet),0.02012,159,4731,0.01611,0.02412
2010,Rural regions,West,(1a) Inadequately completed,0.01245,80,4731,0.00929,0.01561
2010,Rural regions,West,(1b) General Elementary School,0.10274,469,4731,0.09409,0.11140
2010,Rural regions,West,(1c) Basic Vocational Qualification,0.28598,1455,4731,0.27310,0.29885
2010,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.20995,1379,4731,0.19835,0.22156
2010,Rural regions,West,(2c_gen) General Maturity Certificate,0.02650,131,4731,0.02193,0.03108
2010,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.05794,375,4731,0.05128,0.06460
2010,Rural regions,West,(3a) Lower Tertiary Education,0.04196,265,4731,0.03624,0.04767
2010,Rural regions,West,(3b) Higher Tertiary Education,0.06652,418,4731,0.05942,0.07362
2010,Rural regions,East,(0) No qualification (yet),0.01213,69,3512,0.00851,0.01575
2010,Rural regions,East,(1b) General Elementary School,0.04101,132,3512,0.03445,0.04757
2010,Rural regions,East,(1c) Basic Vocational Qualification,0.19075,691,3512,0.17775,0.20374
2010,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.37638,1548,3512,0.36036,0.39241
2010,Rural regions,East,(2c_gen) General Maturity Certificate,0.02402,89,3512,0.01896,0.02909
2010,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.03966,197,3512,0.03320,0.04611
2010,Rural regions,East,(3a) Lower Tertiary Education,0.10361,430,3512,0.09353,0.11369
2010,Rural regions,East,(3b) Higher Tertiary Education,0.06631,356,3512,0.05808,0.07454
2011,Urban regions,West,(0) No qualification (yet),0.02293,580,15889,0.02060,0.02526
2011,Urban regions,West,(1a) Inadequately completed,0.01513,269,15889,0.01324,0.01703
2011,Urban regions,West,(1b) General Elementary School,0.08267,1451,15889,0.07839,0.08696
2011,Urban regions,West,(1c) Basic Vocational Qualification,0.22589,3718,15889,0.21939,0.23240
2011,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.18287,3700,15889,0.17685,0.18888
2011,Urban regions,West,(2c_gen) General Maturity Certificate,0.04121,722,15889,0.03812,0.04430
2011,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.08031,1671,15889,0.07608,0.08453
2011,Urban regions,West,(3a) Lower Tertiary Education,0.05845,1201,15889,0.05480,0.06209
2011,Urban regions,West,(3b) Higher Tertiary Education,0.11157,2577,15889,0.10668,0.11647
2011,Urban regions,East,(0) No qualification (yet),0.01018,31,2140,0.00593,0.01444
2011,Urban regions,East,(1b) General Elementary School,0.03549,79,2140,0.02765,0.04333
2011,Urban regions,East,(1c) Basic Vocational Qualification,0.14916,334,2140,0.13406,0.16426
2011,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.29922,760,2140,0.27982,0.31863
2011,Urban regions,East,(2c_gen) General Maturity Certificate,0.05272,110,2140,0.04325,0.06219
2011,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.05663,140,2140,0.04684,0.06643
2011,Urban regions,East,(3a) Lower Tertiary Education,0.10566,263,2140,0.09263,0.11869
2011,Urban regions,East,(3b) Higher Tertiary Education,0.14293,423,2140,0.12810,0.15777
2011,Rural regions,West,(0) No qualification (yet),0.01685,203,5992,0.01359,0.02011
2011,Rural regions,West,(1a) Inadequately completed,0.01305,104,5992,0.01018,0.01593
2011,Rural regions,West,(1b) General Elementary School,0.09478,604,5992,0.08736,0.10220
2011,Rural regions,West,(1c) Basic Vocational Qualification,0.27570,1816,5992,0.26439,0.28702
2011,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.20890,1725,5992,0.19861,0.21920
2011,Rural regions,West,(2c_gen) General Maturity Certificate,0.03617,191,5992,0.03144,0.04090
2011,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.06019,477,5992,0.05417,0.06622
2011,Rural regions,West,(3a) Lower Tertiary Education,0.04365,341,5992,0.03847,0.04882
2011,Rural regions,West,(3b) Higher Tertiary Education,0.06777,531,5992,0.06141,0.07414
2011,Rural regions,East,(0) No qualification (yet),0.01083,80,4079,0.00765,0.01400
2011,Rural regions,East,(1a) Inadequately completed,0.00840,40,4079,0.00560,0.01120
2011,Rural regions,East,(1b) General Elementary School,0.04568,183,4079,0.03927,0.05209
2011,Rural regions,East,(1c) Basic Vocational Qualification,0.18484,811,4079,0.17292,0.19675
2011,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.38068,1774,4079,0.36578,0.39558
2011,Rural regions,East,(2c_gen) General Maturity Certificate,0.02153,92,4079,0.01707,0.02598
2011,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.04164,223,4079,0.03551,0.04777
2011,Rural regions,East,(3a) Lower Tertiary Education,0.09577,467,4079,0.08673,0.10480
2011,Rural regions,East,(3b) Higher Tertiary Education,0.06470,409,4079,0.05715,0.07225
2012,Urban regions,West,(0) No qualification (yet),0.02087,581,15399,0.01861,0.02313
2012,Urban regions,West,(1a) Inadequately completed,0.01542,259,15399,0.01347,0.01736
2012,Urban regions,West,(1b) General Elementary School,0.08101,1381,15399,0.07670,0.08532
2012,Urban regions,West,(1c) Basic Vocational Qualification,0.22008,3545,15399,0.21354,0.22663
2012,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.18425,3614,15399,0.17812,0.19037
2012,Urban regions,West,(2c_gen) General Maturity Certificate,0.04125,702,15399,0.03811,0.04439
2012,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.08011,1606,15399,0.07582,0.08440
2012,Urban regions,West,(3a) Lower Tertiary Education,0.06342,1217,15399,0.05958,0.06727
2012,Urban regions,West,(3b) Higher Tertiary Education,0.11641,2494,15399,0.11134,0.12147
2012,Urban regions,East,(0) No qualification (yet),0.01121,37,2079,0.00668,0.01573
2012,Urban regions,East,(1b) General Elementary School,0.03196,70,2079,0.02440,0.03953
2012,Urban regions,East,(1c) Basic Vocational Qualification,0.14486,317,2079,0.12972,0.15999
2012,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.29920,735,2079,0.27951,0.31888
2012,Urban regions,East,(2c_gen) General Maturity Certificate,0.04639,96,2079,0.03735,0.05544
2012,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.06147,150,2079,0.05115,0.07180
2012,Urban regions,East,(3a) Lower Tertiary Education,0.10116,250,2079,0.08819,0.11412
2012,Urban regions,East,(3b) Higher Tertiary Education,0.15287,424,2079,0.13740,0.16835
2012,Rural regions,West,(0) No qualification (yet),0.01988,219,6011,0.01635,0.02341
2012,Rural regions,West,(1a) Inadequately completed,0.01285,106,6011,0.01001,0.01570
2012,Rural regions,West,(1b) General Elementary School,0.10104,608,6011,0.09342,0.10866
2012,Rural regions,West,(1c) Basic Vocational Qualification,0.27417,1784,6011,0.26289,0.28545
2012,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.21125,1717,6011,0.20093,0.22157
2012,Rural regions,West,(2c_gen) General Maturity Certificate,0.03336,202,6011,0.02882,0.03790
2012,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.05981,476,6011,0.05381,0.06580
2012,Rural regions,West,(3a) Lower Tertiary Education,0.04422,357,6011,0.03902,0.04942
2012,Rural regions,West,(3b) Higher Tertiary Education,0.06529,542,6011,0.05904,0.07154
2012,Rural regions,East,(0) No qualification (yet),0.00843,72,4033,0.00561,0.01125
2012,Rural regions,East,(1a) Inadequately completed,0.00823,40,4033,0.00545,0.01102
2012,Rural regions,East,(1b) General Elementary School,0.04816,179,4033,0.04155,0.05476
2012,Rural regions,East,(1c) Basic Vocational Qualification,0.19249,829,4033,0.18032,0.20466
2012,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.36996,1736,4033,0.35505,0.38486
2012,Rural regions,East,(2c_gen) General Maturity Certificate,0.01821,82,4033,0.01408,0.02234
2012,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.04792,233,4033,0.04133,0.05452
2012,Rural regions,East,(3a) Lower Tertiary Education,0.09232,452,4033,0.08339,0.10126
2012,Rural regions,East,(3b) Higher Tertiary Education,0.06621,410,4033,0.05853,0.07388
2013,Urban regions,West,(0) No qualification (yet),0.02088,676,17875,0.01878,0.02297
2013,Urban regions,West,(1a) Inadequately completed,0.01766,457,17875,0.01573,0.01959
2013,Urban regions,West,(1b) General Elementary School,0.08095,1870,17875,0.07695,0.08495
2013,Urban regions,West,(1c) Basic Vocational Qualification,0.20964,3718,17875,0.20367,0.21561
2013,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.18190,3775,17875,0.17624,0.18755
2013,Urban regions,West,(2c_gen) General Maturity Certificate,0.04579,1132,17875,0.04273,0.04886
2013,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.08414,1934,17875,0.08007,0.08821
2013,Urban regions,West,(3a) Lower Tertiary Education,0.06320,1246,17875,0.05963,0.06677
2013,Urban regions,West,(3b) Higher Tertiary Education,0.11888,3067,17875,0.11414,0.12363
2013,Urban regions,East,(0) No qualification (yet),0.01220,45,2094,0.00750,0.01690
2013,Urban regions,East,(1b) General Elementary School,0.03215,84,2094,0.02459,0.03971
2013,Urban regions,East,(1c) Basic Vocational Qualification,0.14025,311,2094,0.12537,0.15512
2013,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.31236,717,2094,0.29251,0.33222
2013,Urban regions,East,(2c_gen) General Maturity Certificate,0.04665,96,2094,0.03762,0.05569
2013,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.05921,146,2094,0.04910,0.06932
2013,Urban regions,East,(3a) Lower Tertiary Education,0.09818,248,2094,0.08543,0.11093
2013,Urban regions,East,(3b) Higher Tertiary Education,0.15500,447,2094,0.13950,0.17051
2013,Rural regions,West,(0) No qualification (yet),0.02272,259,6440,0.01908,0.02635
2013,Rural regions,West,(1a) Inadequately completed,0.01330,149,6440,0.01050,0.01610
2013,Rural regions,West,(1b) General Elementary School,0.09667,720,6440,0.08945,0.10389
2013,Rural regions,West,(1c) Basic Vocational Qualification,0.27298,1787,6440,0.26210,0.28386
2013,Rural regions,West,(2) Intermediate General/Vocational Qualification,0.21361,1708,6440,0.20360,0.22362
2013,Rural regions,West,(2c_gen) General Maturity Certificate,0.03636,290,6440,0.03179,0.04093
2013,Rural regions,West,(2c_voc) Vocational Maturity Certificate,0.05697,532,6440,0.05130,0.06263
2013,Rural regions,West,(3a) Lower Tertiary Education,0.04705,353,6440,0.04188,0.05222
2013,Rural regions,West,(3b) Higher Tertiary Education,0.06981,642,6440,0.06359,0.07604
2013,Rural regions,East,(0) No qualification (yet),0.01127,104,3968,0.00798,0.01455
2013,Rural regions,East,(1a) Inadequately completed,0.00907,47,3968,0.00612,0.01202
2013,Rural regions,East,(1b) General Elementary School,0.04637,189,3968,0.03983,0.05291
2013,Rural regions,East,(1c) Basic Vocational Qualification,0.19003,797,3968,0.17783,0.20224
2013,Rural regions,East,(2) Intermediate General/Vocational Qualification,0.37199,1647,3968,0.35695,0.38703
2013,Rural regions,East,(2c_gen) General Maturity Certificate,0.01774,80,3968,0.01363,0.02185
2013,Rural regions,East,(2c_voc) Vocational Maturity Certificate,0.04506,245,3968,0.03860,0.05151
2013,Rural regions,East,(3a) Lower Tertiary Education,0.09431,429,3968,0.08522,0.10341
2013,Rural regions,East,(3b) Higher Tertiary Education,0.07124,430,3968,0.06323,0.07924
2014,Urban regions,West,(0) No qualification (yet),0.01943,565,15580,0.01726,0.02160
2014,Urban regions,West,(1a) Inadequately completed,0.01755,363,15580,0.01549,0.01961
2014,Urban regions,West,(1b) General Elementary School,0.07720,1521,15580,0.07301,0.08139
2014,Urban regions,West,(1c) Basic Vocational Qualification,0.20458,3262,15580,0.19825,0.21092
2014,Urban regions,West,(2) Intermediate General/Vocational Qualification,0.17698,3312,15580,0.17099,0.18298
2014,Urban regions,West,(2c_gen) General Maturity Certificate,0.05044,1022,15580,0.04700,0.05388
2014,Urban regions,West,(2c_voc) Vocational Maturity Certificate,0.08588,1665,15580,0.08148,0.09028
2014,Urban regions,West,(3a) Lower Tertiary Education,0.06845,1182,15580,0.06449,0.07242
2014,Urban regions,West,(3b) Higher Tertiary Education,0.12241,2688,15580,0.11726,0.12755
2014,Urban regions,East,(0) No qualification (yet),0.00619,35,1904,0.00267,0.00971
2014,Urban regions,East,(1b) General Elementary School,0.03532,82,1904,0.02703,0.04362
2014,Urban regions,East,(1c) Basic Vocational Qualification,0.13413,280,1904,0.11881,0.14944
2014,Urban regions,East,(2) Intermediate General/Vocational Qualification,0.28740,640,1904,0.26707,0.30774
2014,Urban regions,East,(2c_gen) General Maturity Certificate,0.04290,82,1904,0.03379,0.05200
2014,Urban regions,East,(2c_voc) Vocational Maturity Certificate,0.06511,136,1904,0.05403,0.07620
2014,Urban regions,East,(3a) Lower Tertiary Education,0.10542,252,1904,0.09162,0.11922
2014,Urban regions,East,(3b) Higher Tertiary Education,0.15698,397,1904,0.14063,0.17332
2014,Rural regions,West,(0) No qualification (yet),0.02106,211,5718,0.01734,0.02479
2014,Rural regions,West,(1a) Inadequately completed,0.01344,123,5718,0.01046,0.01642
2014,Rural regions,West,(1b) General Elementary School,0.09858,632,5718,0.09085,0.10630
