year,migback,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.29209,124,349,0.24431,0.33986
2005,Direct migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.10097,44,349,0.06932,0.13263
2005,Direct migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.14453,52,349,0.10759,0.18148
2005,Direct migration background,3rd Quintile,(3b) Higher Tertiary Education,0.09673,37,349,0.06567,0.12779
2005,Direct migration background,4th Quintile,(1b) General Elementary School,0.14498,61,300,0.10507,0.18488
2005,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.27762,111,300,0.22686,0.32839
2005,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.13213,40,300,0.09375,0.17052
2005,Direct migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.14583,46,300,0.10582,0.18583
2005,Direct migration background,4th Quintile,(3b) Higher Tertiary Education,0.12030,42,300,0.08343,0.15718
2005,Direct migration background,5th Quintile,(1b) General Elementary School,0.09852,31,289,0.06410,0.13294
2005,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.22659,63,289,0.17825,0.27494
2005,Direct migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.14241,38,289,0.10205,0.18278
2005,Direct migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.12584,45,289,0.08753,0.16414
2005,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.31457,112,289,0.26094,0.36820
2005,Indirect migration background,1st Quintile,(1b) General Elementary School,0.24286,46,114,0.16380,0.32193
2005,Indirect migration background,1st Quintile,(1c) Basic Vocational Qualification,0.17105,33,114,0.10162,0.24048
2005,Indirect migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.21845,35,114,0.14226,0.29463
2005,Indirect migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.32884,40,40,0.18140,0.47629
2005,Indirect migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.31314,41,88,0.21569,0.41060
2005,Indirect migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30247,47,88,0.20595,0.39899
2005,Indirect migration background,4th Quintile,(1c) Basic Vocational Qualification,0.20217,33,77,0.11187,0.29246
2005,Indirect migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.33593,44,77,0.22974,0.44212
2005,Indirect migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.30109,31,31,0.13694,0.46525
2006,No migration background,1st Quintile,(0) No qualification (yet),0.02655,75,2088,0.01965,0.03344
2006,No migration background,1st Quintile,(1b) General Elementary School,0.18942,347,2088,0.17261,0.20623
2006,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.33459,684,2088,0.31434,0.35483
2006,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.27788,628,2088,0.25866,0.29710
2006,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.05508,130,2088,0.04530,0.06487
2006,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04307,86,2088,0.03436,0.05178
2006,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.02740,72,2088,0.02040,0.03441
2006,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.02980,66,2088,0.02251,0.03710
2006,No migration background,2nd Quintile,(0) No qualification (yet),0.02385,76,2680,0.01807,0.02962
2006,No migration background,2nd Quintile,(1b) General Elementary School,0.15082,333,2680,0.13727,0.16437
2006,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.41560,1062,2680,0.39694,0.43427
2006,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.24492,747,2680,0.22863,0.26120
2006,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02014,75,2680,0.01482,0.02545
2006,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05121,135,2680,0.04286,0.05956
2006,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.04619,152,2680,0.03824,0.05413
2006,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.03936,100,2680,0.03200,0.04673
2006,No migration background,3rd Quintile,(0) No qualification (yet),0.01946,79,3015,0.01453,0.02440
2006,No migration background,3rd Quintile,(1b) General Elementary School,0.08046,212,3015,0.07075,0.09017
2006,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.35885,1034,3015,0.34173,0.37598
2006,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31888,976,3015,0.30224,0.33552
2006,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02254,77,3015,0.01724,0.02784
2006,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07111,188,3015,0.06194,0.08029
2006,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.07001,255,3015,0.06090,0.07912
2006,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.05307,194,3015,0.04507,0.06108
2006,No migration background,4th Quintile,(0) No qualification (yet),0.01694,106,3491,0.01266,0.02122
2006,No migration background,4th Quintile,(1b) General Elementary School,0.05438,164,3491,0.04685,0.06190
2006,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.31567,972,3491,0.30025,0.33109
2006,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.32323,1161,3491,0.30771,0.33875
2006,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.02741,107,3491,0.02199,0.03282
2006,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08693,290,3491,0.07758,0.09627
2006,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.08088,343,3491,0.07184,0.08993
2006,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.09029,348,3491,0.08078,0.09980
2006,No migration background,5th Quintile,(0) No qualification (yet),0.01838,137,5041,0.01467,0.02209
2006,No migration background,5th Quintile,(1b) General Elementary School,0.02519,91,5041,0.02086,0.02951
2006,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.20696,845,5041,0.19578,0.21815
2006,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26662,1241,5041,0.25441,0.27883
2006,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02466,170,5041,0.02038,0.02895
2006,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08653,438,5041,0.07877,0.09430
2006,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.13350,683,5041,0.12411,0.14289
2006,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.23553,1436,5041,0.22381,0.24724
2006,Direct migration background,1st Quintile,(1a) Inadequately completed,0.13352,79,556,0.10522,0.16182
2006,Direct migration background,1st Quintile,(1b) General Elementary School,0.25329,172,556,0.21711,0.28948
2006,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.29299,176,556,0.25512,0.33086
2006,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.07451,42,556,0.05266,0.09636
2006,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.07664,48,556,0.05451,0.09878
2006,Direct migration background,1st Quintile,(3b) Higher Tertiary Education,0.09454,39,556,0.07020,0.11888
2006,Direct migration background,2nd Quintile,(1b) General Elementary School,0.27388,133,395,0.22985,0.31792
2006,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.28843,146,395,0.24370,0.33316
2006,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.10485,50,395,0.07460,0.13511
2006,Direct migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.14222,66,395,0.10773,0.17670
2006,Direct migration background,3rd Quintile,(1b) General Elementary School,0.24239,88,331,0.19616,0.28863
2006,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.29948,130,331,0.25007,0.34890
2006,Direct migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.07777,32,331,0.04887,0.10666
2006,Direct migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.13722,44,331,0.10010,0.17435
2006,Direct migration background,3rd Quintile,(3b) Higher Tertiary Education,0.09196,37,331,0.06078,0.12314
2006,Direct migration background,4th Quintile,(1b) General Elementary School,0.10653,43,272,0.06980,0.14327
2006,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.29799,98,272,0.24353,0.35244
2006,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.14715,39,272,0.10497,0.18933
2006,Direct migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.13247,43,272,0.09211,0.17284
2006,Direct migration background,4th Quintile,(3b) Higher Tertiary Education,0.16770,49,272,0.12322,0.21219
2006,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.22324,67,251,0.17162,0.27486
2006,Direct migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.13323,36,251,0.09111,0.17536
2006,Direct migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.12500,43,251,0.08400,0.16600
2006,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.30399,105,251,0.24697,0.36101
2006,Indirect migration background,1st Quintile,(1b) General Elementary School,0.21605,46,117,0.14115,0.29094
2006,Indirect migration background,1st Quintile,(1c) Basic Vocational Qualification,0.21769,35,117,0.14259,0.29278
2006,Indirect migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17126,36,117,0.10270,0.23982
2006,Indirect migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.27081,32,32,0.11437,0.42724
2006,Indirect migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.24219,40,87,0.15164,0.33274
2006,Indirect migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.36704,47,87,0.26517,0.46891
2006,Indirect migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.31441,44,44,0.17563,0.45318
2006,Indirect migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.31368,37,37,0.16211,0.46525
2007,No migration background,1st Quintile,(0) No qualification (yet),0.02951,78,2359,0.02268,0.03634
2007,No migration background,1st Quintile,(1a) Inadequately completed,0.01458,32,2359,0.00975,0.01942
2007,No migration background,1st Quintile,(1b) General Elementary School,0.18912,395,2359,0.17332,0.20493
2007,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.34160,797,2359,0.32246,0.36074
2007,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.25838,654,2359,0.24071,0.27604
2007,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.06127,147,2359,0.05159,0.07095
2007,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04730,111,2359,0.03873,0.05586
2007,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.02885,79,2359,0.02209,0.03560
2007,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.02940,66,2359,0.02258,0.03622
2007,No migration background,2nd Quintile,(0) No qualification (yet),0.03175,88,2844,0.02531,0.03820
2007,No migration background,2nd Quintile,(1b) General Elementary School,0.13165,317,2844,0.11922,0.14408
2007,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.38660,1089,2844,0.36870,0.40450
2007,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28237,854,2844,0.26582,0.29892
2007,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02257,77,2844,0.01711,0.02803
2007,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05029,137,2844,0.04225,0.05832
2007,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.05204,174,2844,0.04388,0.06021
2007,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.03556,108,2844,0.02875,0.04237
2007,No migration background,3rd Quintile,(0) No qualification (yet),0.02412,98,3301,0.01889,0.02936
2007,No migration background,3rd Quintile,(1b) General Elementary School,0.07448,224,3301,0.06552,0.08343
2007,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.35887,1127,3301,0.34251,0.37524
2007,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.30339,1045,3301,0.28771,0.31908
2007,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02425,88,3301,0.01900,0.02950
2007,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08091,238,3301,0.07161,0.09022
2007,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.06568,268,3301,0.05723,0.07414
2007,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.06011,213,3301,0.05200,0.06822
2007,No migration background,4th Quintile,(0) No qualification (yet),0.02065,116,3841,0.01615,0.02514
2007,No migration background,4th Quintile,(1b) General Elementary School,0.05342,187,3841,0.04630,0.06053
2007,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.30887,1038,3841,0.29426,0.32348
2007,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.31015,1231,3841,0.29552,0.32478
2007,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.02583,120,3841,0.02081,0.03084
2007,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08312,303,3841,0.07439,0.09186
2007,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.09822,423,3841,0.08881,0.10763
2007,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.09725,423,3841,0.08787,0.10662
2007,No migration background,5th Quintile,(0) No qualification (yet),0.01552,125,5147,0.01215,0.01890
2007,No migration background,5th Quintile,(1b) General Elementary School,0.01994,80,5147,0.01612,0.02376
2007,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.19737,841,5147,0.18649,0.20824
2007,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26353,1271,5147,0.25150,0.27557
2007,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02964,178,5147,0.02501,0.03427
2007,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08832,446,5147,0.08057,0.09607
2007,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.12843,667,5147,0.11929,0.13757
2007,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.25564,1539,5147,0.24372,0.26756
2007,Direct migration background,1st Quintile,(1a) Inadequately completed,0.11387,71,586,0.08813,0.13962
2007,Direct migration background,1st Quintile,(1b) General Elementary School,0.25542,167,586,0.22008,0.29076
2007,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.28477,178,586,0.24820,0.32135
2007,Direct migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.04690,31,586,0.02977,0.06404
2007,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.05967,36,586,0.04047,0.07886
2007,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.10070,57,586,0.07631,0.12508
2007,Direct migration background,1st Quintile,(3b) Higher Tertiary Education,0.09413,46,586,0.07046,0.11779
2007,Direct migration background,2nd Quintile,(1b) General Elementary School,0.24779,127,421,0.20650,0.28908
2007,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.27038,138,421,0.22790,0.31286
2007,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.11248,54,421,0.08226,0.14270
2007,Direct migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.12464,71,421,0.09305,0.15623
2007,Direct migration background,2nd Quintile,(3b) Higher Tertiary Education,0.07701,31,421,0.05151,0.10250
2007,Direct migration background,3rd Quintile,(1b) General Elementary School,0.23953,78,317,0.19248,0.28659
2007,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.28090,122,317,0.23134,0.33045
2007,Direct migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.08677,33,317,0.05573,0.11780
2007,Direct migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.12348,44,317,0.08721,0.15976
2007,Direct migration background,3rd Quintile,(3b) Higher Tertiary Education,0.10082,40,317,0.06762,0.13401
2007,Direct migration background,4th Quintile,(1b) General Elementary School,0.17159,49,272,0.12670,0.21648
2007,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.33244,95,272,0.27635,0.38852
2007,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.10348,32,272,0.06721,0.13974
2007,Direct migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.13874,50,272,0.09758,0.17989
2007,Direct migration background,4th Quintile,(3b) Higher Tertiary Education,0.12362,46,272,0.08443,0.16281
2007,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.19822,54,197,0.14241,0.25403
2007,Direct migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.14160,37,197,0.09279,0.19041
2007,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.36049,106,197,0.29327,0.42771
2007,Indirect migration background,1st Quintile,(0) No qualification (yet),0.15130,33,111,0.08433,0.21827
2007,Indirect migration background,1st Quintile,(1b) General Elementary School,0.19443,39,111,0.12047,0.26839
2007,Indirect migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.24207,39,111,0.16203,0.32212
2007,Indirect migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.32070,41,41,0.17605,0.46535
2007,Indirect migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.29158,39,83,0.19321,0.38996
2007,Indirect migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25834,44,83,0.16360,0.35309
2007,Indirect migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.32218,38,38,0.17160,0.47276
2007,Indirect migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26547,34,34,0.11481,0.41614
2008,No migration background,1st Quintile,(0) No qualification (yet),0.02733,69,2112,0.02037,0.03428
2008,No migration background,1st Quintile,(1b) General Elementary School,0.17855,350,2112,0.16221,0.19489
2008,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.34336,731,2112,0.32311,0.36362
2008,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.25999,589,2112,0.24128,0.27870
2008,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.06444,131,2112,0.05397,0.07492
2008,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05490,102,2112,0.04518,0.06462
2008,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.02828,72,2112,0.02121,0.03536
2008,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.03124,68,2112,0.02381,0.03866
2008,No migration background,2nd Quintile,(0) No qualification (yet),0.02453,77,2782,0.01878,0.03028
2008,No migration background,2nd Quintile,(1b) General Elementary School,0.13435,316,2782,0.12168,0.14703
2008,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.39067,1083,2782,0.37254,0.40881
2008,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.27823,813,2782,0.26158,0.29489
2008,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02057,67,2782,0.01530,0.02585
2008,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04311,125,2782,0.03556,0.05066
2008,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.04678,168,2782,0.03894,0.05463
2008,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.05239,133,2782,0.04411,0.06067
2008,No migration background,3rd Quintile,(0) No qualification (yet),0.02493,95,3254,0.01957,0.03028
2008,No migration background,3rd Quintile,(1b) General Elementary School,0.07292,204,3254,0.06398,0.08185
2008,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.35339,1064,3254,0.33696,0.36982
2008,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.31574,1080,3254,0.29977,0.33171
2008,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02788,98,3254,0.02222,0.03353
2008,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06885,200,3254,0.06015,0.07755
2008,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.07964,315,3254,0.07034,0.08895
2008,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.04993,198,3254,0.04244,0.05741
2008,No migration background,4th Quintile,(0) No qualification (yet),0.01989,94,3431,0.01522,0.02456
2008,No migration background,4th Quintile,(1b) General Elementary School,0.04508,148,3431,0.03814,0.05203
2008,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.31816,974,3431,0.30257,0.33374
2008,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.31350,1095,3431,0.29798,0.32903
2008,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.03048,104,3431,0.02473,0.03624
2008,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09180,297,3431,0.08213,0.10146
2008,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.08852,352,3431,0.07902,0.09803
2008,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.08970,367,3431,0.08014,0.09926
2008,No migration background,5th Quintile,(0) No qualification (yet),0.01671,111,4835,0.01310,0.02032
2008,No migration background,5th Quintile,(1b) General Elementary School,0.02138,74,4835,0.01731,0.02546
2008,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.17964,743,4835,0.16882,0.19046
2008,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27024,1208,4835,0.25772,0.28276
2008,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02352,151,4835,0.01925,0.02779
2008,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08956,427,4835,0.08151,0.09761
2008,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.13558,647,4835,0.12593,0.14523
2008,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.26258,1474,4835,0.25017,0.27498
2008,Direct migration background,1st Quintile,(1a) Inadequately completed,0.11874,64,561,0.09195,0.14554
2008,Direct migration background,1st Quintile,(1b) General Elementary School,0.28469,175,561,0.24732,0.32207
2008,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.23451,149,561,0.19942,0.26961
2008,Direct migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.06497,36,561,0.04456,0.08539
2008,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.07144,37,561,0.05011,0.09278
2008,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.09902,57,561,0.07428,0.12376
2008,Direct migration background,1st Quintile,(3b) Higher Tertiary Education,0.08754,43,561,0.06413,0.11094
2008,Direct migration background,2nd Quintile,(1b) General Elementary School,0.22781,93,328,0.18235,0.27326
2008,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.31565,132,328,0.26528,0.36603
2008,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.08856,43,328,0.05777,0.11935
2008,Direct migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.16112,60,328,0.12127,0.20097
2008,Direct migration background,3rd Quintile,(1b) General Elementary School,0.24479,80,280,0.19433,0.29524
2008,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.28225,106,280,0.22944,0.33507
2008,Direct migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.12112,43,280,0.08284,0.15941
2008,Direct migration background,3rd Quintile,(3b) Higher Tertiary Education,0.13017,51,280,0.09069,0.16966
2008,Direct migration background,4th Quintile,(1b) General Elementary School,0.12896,35,242,0.08664,0.17127
2008,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.33172,94,242,0.27227,0.39116
2008,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.13068,31,242,0.08813,0.17324
2008,Direct migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.15591,48,242,0.11011,0.20171
2008,Direct migration background,4th Quintile,(3b) Higher Tertiary Education,0.11698,34,242,0.07640,0.15755
2008,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.18276,37,132,0.11658,0.24895
2008,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.37909,95,132,0.29601,0.46217
2008,Indirect migration background,1st Quintile,(0) No qualification (yet),0.18201,33,111,0.10990,0.25412
2008,Indirect migration background,1st Quintile,(1b) General Elementary School,0.20162,39,111,0.12664,0.27659
2008,Indirect migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19269,39,111,0.11898,0.26639
2008,Indirect migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.35276,44,44,0.20994,0.49558
2008,Indirect migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.23354,31,78,0.13904,0.32804
2008,Indirect migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28293,47,78,0.18233,0.38354
2008,Indirect migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.30789,37,37,0.15709,0.45868
2009,No migration background,1st Quintile,(0) No qualification (yet),0.02382,50,2081,0.01726,0.03037
2009,No migration background,1st Quintile,(1b) General Elementary School,0.17428,339,2081,0.15797,0.19058
2009,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.34829,736,2081,0.32782,0.36877
2009,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.26559,575,2081,0.24661,0.28457
2009,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.06571,135,2081,0.05506,0.07636
2009,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03826,78,2081,0.03002,0.04651
2009,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.03348,86,2081,0.02575,0.04121
2009,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.03803,82,2081,0.02981,0.04625
2009,No migration background,2nd Quintile,(0) No qualification (yet),0.02612,77,2606,0.02000,0.03224
2009,No migration background,2nd Quintile,(1b) General Elementary School,0.12175,276,2606,0.10919,0.13430
2009,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.38635,1021,2606,0.36766,0.40505
2009,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28485,775,2606,0.26752,0.30219
2009,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02363,66,2606,0.01780,0.02946
2009,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04797,115,2606,0.03977,0.05618
2009,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.05370,160,2606,0.04504,0.06236
2009,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.04582,116,2606,0.03779,0.05385
2009,No migration background,3rd Quintile,(0) No qualification (yet),0.02239,78,2965,0.01706,0.02772
2009,No migration background,3rd Quintile,(1b) General Elementary School,0.06868,179,2965,0.05958,0.07779
2009,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.34279,937,2965,0.32570,0.35988
2009,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.32068,999,2965,0.30388,0.33748
2009,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02630,85,2965,0.02054,0.03207
2009,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.08005,201,2965,0.07028,0.08982
2009,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.07216,266,2965,0.06285,0.08148
2009,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.06319,220,2965,0.05443,0.07194
2009,No migration background,4th Quintile,(0) No qualification (yet),0.02070,96,3335,0.01586,0.02553
2009,No migration background,4th Quintile,(1b) General Elementary School,0.04409,134,3335,0.03712,0.05106
2009,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.30248,907,3335,0.28689,0.31807
2009,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.31162,1091,3335,0.29589,0.32734
2009,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.02730,92,3335,0.02176,0.03283
2009,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09480,282,3335,0.08486,0.10475
