year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24146,686,2523,0.22476,0.25817
1998,3rd Quintile,(2c_gen) General Maturity Certificate,0.02221,63,2523,0.01646,0.02797
1998,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04256,107,2523,0.03468,0.05044
1998,3rd Quintile,(3a) Lower Tertiary Education,0.06106,190,2523,0.05172,0.07041
1998,3rd Quintile,(3b) Higher Tertiary Education,0.03935,118,2523,0.03176,0.04694
1998,4th Quintile,(0) No qualification (yet),0.01556,48,2538,0.01074,0.02037
1998,4th Quintile,(1a) Inadequately completed,0.01771,68,2538,0.01257,0.02284
1998,4th Quintile,(1b) General Elementary School,0.11390,277,2538,0.10154,0.12626
1998,4th Quintile,(1c) Basic Vocational Qualification,0.35271,812,2538,0.33411,0.37130
1998,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23926,662,2538,0.22266,0.25587
1998,4th Quintile,(2c_gen) General Maturity Certificate,0.03557,83,2538,0.02836,0.04278
1998,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07375,163,2538,0.06358,0.08392
1998,4th Quintile,(3a) Lower Tertiary Education,0.07710,218,2538,0.06672,0.08748
1998,4th Quintile,(3b) Higher Tertiary Education,0.07445,207,2538,0.06423,0.08466
1998,5th Quintile,(0) No qualification (yet),0.01726,40,2232,0.01186,0.02267
1998,5th Quintile,(1b) General Elementary School,0.05522,136,2232,0.04574,0.06470
1998,5th Quintile,(1c) Basic Vocational Qualification,0.26047,566,2232,0.24226,0.27868
1998,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26543,585,2232,0.24711,0.28375
1998,5th Quintile,(2c_gen) General Maturity Certificate,0.03247,89,2232,0.02511,0.03982
1998,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06054,129,2232,0.05064,0.07043
1998,5th Quintile,(3a) Lower Tertiary Education,0.11577,275,2232,0.10249,0.12905
1998,5th Quintile,(3b) Higher Tertiary Education,0.18770,412,2232,0.17149,0.20390
1999,1st Quintile,(0) No qualification (yet),0.02265,71,2485,0.01680,0.02850
1999,1st Quintile,(1a) Inadequately completed,0.05325,185,2485,0.04442,0.06208
1999,1st Quintile,(1b) General Elementary School,0.25440,600,2485,0.23728,0.27153
1999,1st Quintile,(1c) Basic Vocational Qualification,0.31446,701,2485,0.29620,0.33272
1999,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20159,570,2485,0.18581,0.21737
1999,1st Quintile,(2c_gen) General Maturity Certificate,0.05450,127,2485,0.04557,0.06343
1999,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04321,96,2485,0.03521,0.05121
1999,1st Quintile,(3a) Lower Tertiary Education,0.02598,70,2485,0.01972,0.03224
1999,1st Quintile,(3b) Higher Tertiary Education,0.02995,65,2485,0.02325,0.03665
1999,2nd Quintile,(0) No qualification (yet),0.02452,87,2783,0.01877,0.03027
1999,2nd Quintile,(1a) Inadequately completed,0.03032,132,2783,0.02395,0.03669
1999,2nd Quintile,(1b) General Elementary School,0.19302,500,2783,0.17835,0.20769
1999,2nd Quintile,(1c) Basic Vocational Qualification,0.39213,973,2783,0.37399,0.41027
1999,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21256,664,2783,0.19735,0.22776
1999,2nd Quintile,(2c_gen) General Maturity Certificate,0.03105,90,2783,0.02460,0.03749
1999,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04010,101,2783,0.03281,0.04739
1999,2nd Quintile,(3a) Lower Tertiary Education,0.04117,143,2783,0.03379,0.04855
1999,2nd Quintile,(3b) Higher Tertiary Education,0.03514,93,2783,0.02830,0.04198
1999,3rd Quintile,(0) No qualification (yet),0.01556,55,2763,0.01094,0.02017
1999,3rd Quintile,(1a) Inadequately completed,0.01812,82,2763,0.01315,0.02309
1999,3rd Quintile,(1b) General Elementary School,0.14549,377,2763,0.13234,0.15864
1999,3rd Quintile,(1c) Basic Vocational Qualification,0.37213,906,2763,0.35410,0.39015
1999,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.26052,794,2763,0.24415,0.27689
1999,3rd Quintile,(2c_gen) General Maturity Certificate,0.02935,79,2763,0.02306,0.03565
1999,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05012,118,2763,0.04198,0.05825
1999,3rd Quintile,(3a) Lower Tertiary Education,0.06127,208,2763,0.05233,0.07021
1999,3rd Quintile,(3b) Higher Tertiary Education,0.04744,144,2763,0.03952,0.05537
1999,4th Quintile,(0) No qualification (yet),0.01410,45,2699,0.00965,0.01855
1999,4th Quintile,(1a) Inadequately completed,0.01539,55,2699,0.01075,0.02004
1999,4th Quintile,(1b) General Elementary School,0.11668,294,2699,0.10457,0.12879
1999,4th Quintile,(1c) Basic Vocational Qualification,0.36357,874,2699,0.34542,0.38173
1999,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23880,683,2699,0.22271,0.25489
1999,4th Quintile,(2c_gen) General Maturity Certificate,0.02549,87,2699,0.01954,0.03143
1999,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07252,191,2699,0.06274,0.08231
1999,4th Quintile,(3a) Lower Tertiary Education,0.07717,236,2699,0.06710,0.08724
1999,4th Quintile,(3b) Higher Tertiary Education,0.07627,234,2699,0.06626,0.08629
1999,5th Quintile,(0) No qualification (yet),0.02106,58,2541,0.01548,0.02664
1999,5th Quintile,(1b) General Elementary School,0.06307,169,2541,0.05362,0.07252
1999,5th Quintile,(1c) Basic Vocational Qualification,0.26472,632,2541,0.24756,0.28188
1999,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25889,669,2541,0.24186,0.27593
1999,5th Quintile,(2c_gen) General Maturity Certificate,0.03106,88,2541,0.02431,0.03780
1999,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06353,159,2541,0.05405,0.07302
1999,5th Quintile,(3a) Lower Tertiary Education,0.10596,292,2541,0.09399,0.11793
1999,5th Quintile,(3b) Higher Tertiary Education,0.18641,474,2541,0.17126,0.20155
2000,1st Quintile,(0) No qualification (yet),0.02027,69,2577,0.01483,0.02571
2000,1st Quintile,(1a) Inadequately completed,0.03291,102,2577,0.02602,0.03980
2000,1st Quintile,(1b) General Elementary School,0.23316,606,2577,0.21683,0.24949
2000,1st Quintile,(1c) Basic Vocational Qualification,0.34639,809,2577,0.32801,0.36476
2000,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20454,583,2577,0.18896,0.22011
2000,1st Quintile,(2c_gen) General Maturity Certificate,0.04823,129,2577,0.03995,0.05650
2000,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05610,142,2577,0.04721,0.06499
2000,1st Quintile,(3a) Lower Tertiary Education,0.02828,71,2577,0.02188,0.03468
2000,1st Quintile,(3b) Higher Tertiary Education,0.03013,66,2577,0.02353,0.03673
2000,2nd Quintile,(0) No qualification (yet),0.02091,71,2739,0.01555,0.02627
2000,2nd Quintile,(1a) Inadequately completed,0.02513,71,2739,0.01927,0.03099
2000,2nd Quintile,(1b) General Elementary School,0.16145,409,2739,0.14766,0.17523
2000,2nd Quintile,(1c) Basic Vocational Qualification,0.38131,945,2739,0.36312,0.39951
2000,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25646,776,2739,0.24010,0.27282
2000,2nd Quintile,(2c_gen) General Maturity Certificate,0.02666,91,2739,0.02063,0.03270
2000,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04768,135,2739,0.03970,0.05566
2000,2nd Quintile,(3a) Lower Tertiary Education,0.04721,146,2739,0.03926,0.05515
2000,2nd Quintile,(3b) Higher Tertiary Education,0.03319,95,2739,0.02648,0.03990
2000,3rd Quintile,(0) No qualification (yet),0.02312,71,2701,0.01745,0.02879
2000,3rd Quintile,(1b) General Elementary School,0.09994,260,2701,0.08863,0.11126
2000,3rd Quintile,(1c) Basic Vocational Qualification,0.35306,922,2701,0.33503,0.37109
2000,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28255,835,2701,0.26557,0.29954
2000,3rd Quintile,(2c_gen) General Maturity Certificate,0.02655,70,2701,0.02048,0.03261
2000,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07661,173,2701,0.06657,0.08664
2000,3rd Quintile,(3a) Lower Tertiary Education,0.07043,206,2701,0.06078,0.08008
2000,3rd Quintile,(3b) Higher Tertiary Education,0.05966,164,2701,0.05073,0.06859
2000,4th Quintile,(0) No qualification (yet),0.01425,47,2676,0.00976,0.01874
2000,4th Quintile,(1b) General Elementary School,0.08592,224,2676,0.07530,0.09654
2000,4th Quintile,(1c) Basic Vocational Qualification,0.33408,819,2676,0.31621,0.35196
2000,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26552,783,2676,0.24878,0.28225
2000,4th Quintile,(2c_gen) General Maturity Certificate,0.02780,91,2676,0.02157,0.03403
2000,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08299,220,2676,0.07254,0.09345
2000,4th Quintile,(3a) Lower Tertiary Education,0.09190,257,2676,0.08096,0.10285
2000,4th Quintile,(3b) Higher Tertiary Education,0.09167,235,2676,0.08073,0.10260
2000,5th Quintile,(0) No qualification (yet),0.01940,51,2532,0.01402,0.02477
2000,5th Quintile,(1b) General Elementary School,0.03902,107,2532,0.03148,0.04657
2000,5th Quintile,(1c) Basic Vocational Qualification,0.20591,524,2532,0.19015,0.22166
2000,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27477,706,2532,0.25738,0.29216
2000,5th Quintile,(2c_gen) General Maturity Certificate,0.03425,92,2532,0.02716,0.04133
2000,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09736,216,2532,0.08581,0.10891
2000,5th Quintile,(3a) Lower Tertiary Education,0.11665,308,2532,0.10414,0.12915
2000,5th Quintile,(3b) Higher Tertiary Education,0.21045,528,2532,0.19457,0.22634
2001,1st Quintile,(0) No qualification (yet),0.02434,118,3831,0.01946,0.02922
2001,1st Quintile,(1a) Inadequately completed,0.03303,138,3831,0.02737,0.03869
2001,1st Quintile,(1b) General Elementary School,0.23189,866,3831,0.21853,0.24526
2001,1st Quintile,(1c) Basic Vocational Qualification,0.34549,1252,3831,0.33043,0.36055
2001,1st Quintile,(2) Intermediate General/Vocational Qualification,0.18702,818,3831,0.17467,0.19937
2001,1st Quintile,(2c_gen) General Maturity Certificate,0.05447,217,3831,0.04729,0.06166
2001,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05335,184,3831,0.04623,0.06047
2001,1st Quintile,(3a) Lower Tertiary Education,0.02803,106,3831,0.02281,0.03326
2001,1st Quintile,(3b) Higher Tertiary Education,0.04238,132,3831,0.03600,0.04876
2001,2nd Quintile,(0) No qualification (yet),0.02180,121,4322,0.01745,0.02616
2001,2nd Quintile,(1a) Inadequately completed,0.02032,97,4322,0.01611,0.02453
2001,2nd Quintile,(1b) General Elementary School,0.16057,634,4322,0.14962,0.17151
2001,2nd Quintile,(1c) Basic Vocational Qualification,0.39891,1622,4322,0.38431,0.41352
2001,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22988,1108,4322,0.21734,0.24243
2001,2nd Quintile,(2c_gen) General Maturity Certificate,0.02846,130,4322,0.02350,0.03342
2001,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05987,252,4322,0.05279,0.06694
2001,2nd Quintile,(3a) Lower Tertiary Education,0.03951,193,4322,0.03370,0.04532
2001,2nd Quintile,(3b) Higher Tertiary Education,0.04068,165,4322,0.03479,0.04657
2001,3rd Quintile,(0) No qualification (yet),0.01924,100,4515,0.01524,0.02325
2001,3rd Quintile,(1a) Inadequately completed,0.00977,42,4515,0.00690,0.01264
2001,3rd Quintile,(1b) General Elementary School,0.10836,456,4515,0.09930,0.11743
2001,3rd Quintile,(1c) Basic Vocational Qualification,0.38065,1617,4515,0.36649,0.39481
2001,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.27662,1340,4515,0.26357,0.28967
2001,3rd Quintile,(2c_gen) General Maturity Certificate,0.02770,134,4515,0.02292,0.03249
2001,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06512,279,4515,0.05793,0.07232
2001,3rd Quintile,(3a) Lower Tertiary Education,0.06042,306,4515,0.05347,0.06737
2001,3rd Quintile,(3b) Higher Tertiary Education,0.05210,241,4515,0.04562,0.05859
2001,4th Quintile,(0) No qualification (yet),0.01851,106,4600,0.01461,0.02240
2001,4th Quintile,(1a) Inadequately completed,0.00581,31,4600,0.00362,0.00801
2001,4th Quintile,(1b) General Elementary School,0.07750,341,4600,0.06977,0.08523
2001,4th Quintile,(1c) Basic Vocational Qualification,0.33596,1423,4600,0.32231,0.34961
2001,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28077,1349,4600,0.26778,0.29376
2001,4th Quintile,(2c_gen) General Maturity Certificate,0.02911,151,4600,0.02425,0.03397
2001,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07646,345,4600,0.06878,0.08414
2001,4th Quintile,(3a) Lower Tertiary Education,0.08266,397,4600,0.07470,0.09062
2001,4th Quintile,(3b) Higher Tertiary Education,0.09322,457,4600,0.08482,0.10162
2001,5th Quintile,(0) No qualification (yet),0.01532,95,4502,0.01173,0.01891
2001,5th Quintile,(1b) General Elementary School,0.03732,172,4502,0.03178,0.04285
2001,5th Quintile,(1c) Basic Vocational Qualification,0.23398,1004,4502,0.22161,0.24634
2001,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25325,1154,4502,0.24054,0.26595
2001,5th Quintile,(2c_gen) General Maturity Certificate,0.02616,134,4502,0.02150,0.03082
2001,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09287,390,4502,0.08439,0.10135
2001,5th Quintile,(3a) Lower Tertiary Education,0.12616,591,4502,0.11646,0.13586
2001,5th Quintile,(3b) Higher Tertiary Education,0.21180,962,4502,0.19987,0.22374
2002,1st Quintile,(0) No qualification (yet),0.02860,106,3402,0.02299,0.03420
2002,1st Quintile,(1a) Inadequately completed,0.03355,123,3402,0.02750,0.03960
2002,1st Quintile,(1b) General Elementary School,0.22808,759,3402,0.21398,0.24219
2002,1st Quintile,(1c) Basic Vocational Qualification,0.33137,1083,3402,0.31555,0.34719
2002,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19498,749,3402,0.18167,0.20830
2002,1st Quintile,(2c_gen) General Maturity Certificate,0.05133,179,3402,0.04392,0.05875
2002,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.06400,195,3402,0.05577,0.07222
2002,1st Quintile,(3a) Lower Tertiary Education,0.02421,84,3402,0.01904,0.02937
2002,1st Quintile,(3b) Higher Tertiary Education,0.04389,124,3402,0.03700,0.05077
2002,2nd Quintile,(0) No qualification (yet),0.02388,105,3877,0.01907,0.02868
2002,2nd Quintile,(1a) Inadequately completed,0.01820,81,3877,0.01399,0.02241
2002,2nd Quintile,(1b) General Elementary School,0.17413,600,3877,0.16219,0.18607
2002,2nd Quintile,(1c) Basic Vocational Qualification,0.41991,1529,3877,0.40437,0.43544
2002,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21814,956,3877,0.20514,0.23114
2002,2nd Quintile,(2c_gen) General Maturity Certificate,0.02391,112,3877,0.01910,0.02872
2002,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05513,213,3877,0.04794,0.06231
2002,2nd Quintile,(3a) Lower Tertiary Education,0.03517,158,3877,0.02937,0.04097
2002,2nd Quintile,(3b) Higher Tertiary Education,0.03154,123,3877,0.02604,0.03704
2002,3rd Quintile,(0) No qualification (yet),0.02459,128,4004,0.01979,0.02939
2002,3rd Quintile,(1a) Inadequately completed,0.01307,44,4004,0.00955,0.01659
2002,3rd Quintile,(1b) General Elementary School,0.09864,383,4004,0.08940,0.10787
2002,3rd Quintile,(1c) Basic Vocational Qualification,0.37804,1391,4004,0.36302,0.39306
2002,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28784,1201,4004,0.27381,0.30187
2002,3rd Quintile,(2c_gen) General Maturity Certificate,0.03065,138,4004,0.02531,0.03599
2002,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06002,236,4004,0.05267,0.06738
2002,3rd Quintile,(3a) Lower Tertiary Education,0.06359,278,4004,0.05603,0.07115
2002,3rd Quintile,(3b) Higher Tertiary Education,0.04355,205,4004,0.03723,0.04988
2002,4th Quintile,(0) No qualification (yet),0.01359,92,4309,0.01013,0.01704
2002,4th Quintile,(1b) General Elementary School,0.08035,331,4309,0.07223,0.08847
2002,4th Quintile,(1c) Basic Vocational Qualification,0.33599,1311,4309,0.32189,0.35010
2002,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28678,1300,4309,0.27327,0.30028
2002,4th Quintile,(2c_gen) General Maturity Certificate,0.02638,134,4309,0.02159,0.03116
2002,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.07891,328,4309,0.07086,0.08696
2002,4th Quintile,(3a) Lower Tertiary Education,0.08102,385,4309,0.07287,0.08917
2002,4th Quintile,(3b) Higher Tertiary Education,0.08990,428,4309,0.08136,0.09844
2002,5th Quintile,(0) No qualification (yet),0.01141,110,4958,0.00845,0.01437
2002,5th Quintile,(1b) General Elementary School,0.03999,175,4958,0.03454,0.04544
2002,5th Quintile,(1c) Basic Vocational Qualification,0.26178,1122,4958,0.24954,0.27402
2002,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27259,1345,4958,0.26019,0.28498
2002,5th Quintile,(2c_gen) General Maturity Certificate,0.02536,161,4958,0.02099,0.02974
2002,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09069,429,4958,0.08269,0.09868
2002,5th Quintile,(3a) Lower Tertiary Education,0.12103,620,4958,0.11195,0.13011
2002,5th Quintile,(3b) Higher Tertiary Education,0.17490,996,4958,0.16432,0.18547
2003,1st Quintile,(0) No qualification (yet),0.02814,98,3326,0.02252,0.03376
2003,1st Quintile,(1a) Inadequately completed,0.03773,123,3326,0.03125,0.04421
2003,1st Quintile,(1b) General Elementary School,0.22735,727,3326,0.21310,0.24159
2003,1st Quintile,(1c) Basic Vocational Qualification,0.33231,1072,3326,0.31630,0.34832
2003,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19731,724,3326,0.18378,0.21084
2003,1st Quintile,(2c_gen) General Maturity Certificate,0.05006,189,3326,0.04265,0.05747
2003,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05952,178,3326,0.05148,0.06756
2003,1st Quintile,(3a) Lower Tertiary Education,0.02787,97,3326,0.02228,0.03347
2003,1st Quintile,(3b) Higher Tertiary Education,0.03972,118,3326,0.03308,0.04636
2003,2nd Quintile,(0) No qualification (yet),0.01857,100,3810,0.01428,0.02285
2003,2nd Quintile,(1a) Inadequately completed,0.02053,77,3810,0.01603,0.02504
2003,2nd Quintile,(1b) General Elementary School,0.16469,579,3810,0.15291,0.17647
2003,2nd Quintile,(1c) Basic Vocational Qualification,0.40636,1446,3810,0.39076,0.42195
2003,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.24366,1019,3810,0.23002,0.25729
2003,2nd Quintile,(2c_gen) General Maturity Certificate,0.02684,121,3810,0.02171,0.03197
2003,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05190,196,3810,0.04486,0.05895
2003,2nd Quintile,(3a) Lower Tertiary Education,0.03500,155,3810,0.02916,0.04084
2003,2nd Quintile,(3b) Higher Tertiary Education,0.03246,117,3810,0.02683,0.03809
2003,3rd Quintile,(0) No qualification (yet),0.02106,113,4015,0.01662,0.02551
2003,3rd Quintile,(1a) Inadequately completed,0.00935,37,4015,0.00637,0.01232
2003,3rd Quintile,(1b) General Elementary School,0.10045,368,4015,0.09115,0.10975
2003,3rd Quintile,(1c) Basic Vocational Qualification,0.37762,1405,4015,0.36262,0.39261
2003,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28454,1200,4015,0.27059,0.29850
2003,3rd Quintile,(2c_gen) General Maturity Certificate,0.02624,123,4015,0.02129,0.03118
2003,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06920,260,4015,0.06135,0.07705
2003,3rd Quintile,(3a) Lower Tertiary Education,0.05779,273,4015,0.05057,0.06501
2003,3rd Quintile,(3b) Higher Tertiary Education,0.05375,236,4015,0.04678,0.06073
2003,4th Quintile,(0) No qualification (yet),0.01872,129,4413,0.01472,0.02272
2003,4th Quintile,(1a) Inadequately completed,0.00864,33,4413,0.00591,0.01137
2003,4th Quintile,(1b) General Elementary School,0.07777,308,4413,0.06987,0.08567
2003,4th Quintile,(1c) Basic Vocational Qualification,0.31679,1260,4413,0.30306,0.33052
2003,4th Quintile,(2) Intermediate General/Vocational Qualification,0.27568,1282,4413,0.26250,0.28887
2003,4th Quintile,(2c_gen) General Maturity Certificate,0.02824,145,4413,0.02335,0.03313
2003,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.09173,375,4413,0.08321,0.10025
2003,4th Quintile,(3a) Lower Tertiary Education,0.09194,420,4413,0.08341,0.10046
2003,4th Quintile,(3b) Higher Tertiary Education,0.09049,461,4413,0.08202,0.09895
2003,5th Quintile,(0) No qualification (yet),0.01813,178,6315,0.01484,0.02142
2003,5th Quintile,(1b) General Elementary School,0.03407,166,6315,0.02960,0.03855
2003,5th Quintile,(1c) Basic Vocational Qualification,0.22706,1126,6315,0.21672,0.23739
2003,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25828,1552,6315,0.24748,0.26907
2003,5th Quintile,(2c_gen) General Maturity Certificate,0.03317,262,6315,0.02875,0.03759
2003,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.08811,554,6315,0.08112,0.09510
2003,5th Quintile,(3a) Lower Tertiary Education,0.11999,779,6315,0.11197,0.12800
2003,5th Quintile,(3b) Higher Tertiary Education,0.21980,1698,6315,0.20958,0.23001
2004,1st Quintile,(0) No qualification (yet),0.02869,108,3170,0.02287,0.03450
2004,1st Quintile,(1a) Inadequately completed,0.04046,123,3170,0.03360,0.04732
2004,1st Quintile,(1b) General Elementary School,0.22264,662,3170,0.20816,0.23713
2004,1st Quintile,(1c) Basic Vocational Qualification,0.33196,986,3170,0.31556,0.34836
2004,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19897,709,3170,0.18507,0.21287
2004,1st Quintile,(2c_gen) General Maturity Certificate,0.05596,207,3170,0.04796,0.06397
2004,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05691,171,3170,0.04885,0.06498
2004,1st Quintile,(3a) Lower Tertiary Education,0.02901,97,3170,0.02316,0.03485
2004,1st Quintile,(3b) Higher Tertiary Education,0.03540,107,3170,0.02896,0.04183
2004,2nd Quintile,(0) No qualification (yet),0.02715,116,3714,0.02192,0.03238
2004,2nd Quintile,(1a) Inadequately completed,0.01549,64,3714,0.01152,0.01946
2004,2nd Quintile,(1b) General Elementary School,0.16534,559,3714,0.15339,0.17729
2004,2nd Quintile,(1c) Basic Vocational Qualification,0.40412,1415,3714,0.38834,0.41991
2004,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22926,956,3714,0.21574,0.24278
2004,2nd Quintile,(2c_gen) General Maturity Certificate,0.02411,105,3714,0.01918,0.02905
2004,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05376,192,3714,0.04650,0.06101
2004,2nd Quintile,(3a) Lower Tertiary Education,0.03875,159,3714,0.03254,0.04495
2004,2nd Quintile,(3b) Higher Tertiary Education,0.04203,148,3714,0.03557,0.04848
2004,3rd Quintile,(0) No qualification (yet),0.02408,121,3957,0.01930,0.02885
2004,3rd Quintile,(1a) Inadequately completed,0.01286,44,3957,0.00935,0.01637
2004,3rd Quintile,(1b) General Elementary School,0.11275,388,3957,0.10289,0.12260
2004,3rd Quintile,(1c) Basic Vocational Qualification,0.36667,1357,3957,0.35165,0.38169
2004,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.28129,1179,3957,0.26728,0.29530
2004,3rd Quintile,(2c_gen) General Maturity Certificate,0.02518,129,3957,0.02030,0.03006
2004,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.07600,275,3957,0.06774,0.08426
2004,3rd Quintile,(3a) Lower Tertiary Education,0.05401,254,3957,0.04697,0.06105
2004,3rd Quintile,(3b) Higher Tertiary Education,0.04717,210,3957,0.04056,0.05377
2004,4th Quintile,(0) No qualification (yet),0.01951,124,4274,0.01536,0.02365
2004,4th Quintile,(1b) General Elementary School,0.06947,256,4274,0.06185,0.07709
2004,4th Quintile,(1c) Basic Vocational Qualification,0.33153,1230,4274,0.31742,0.34565
2004,4th Quintile,(2) Intermediate General/Vocational Qualification,0.28991,1306,4274,0.27630,0.30351
2004,4th Quintile,(2c_gen) General Maturity Certificate,0.02396,145,4274,0.01937,0.02854
2004,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.08951,364,4274,0.08095,0.09807
2004,4th Quintile,(3a) Lower Tertiary Education,0.07896,402,4274,0.07087,0.08705
2004,4th Quintile,(3b) Higher Tertiary Education,0.08903,447,4274,0.08050,0.09757
2004,5th Quintile,(0) No qualification (yet),0.01578,172,6133,0.01266,0.01890
2004,5th Quintile,(1b) General Elementary School,0.03140,142,6133,0.02703,0.03576
2004,5th Quintile,(1c) Basic Vocational Qualification,0.21734,1075,6133,0.20701,0.22766
2004,5th Quintile,(2) Intermediate General/Vocational Qualification,0.25443,1469,6133,0.24353,0.26533
2004,5th Quintile,(2c_gen) General Maturity Certificate,0.03306,245,6133,0.02858,0.03753
2004,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.09066,559,6133,0.08348,0.09785
2004,5th Quintile,(3a) Lower Tertiary Education,0.13347,797,6133,0.12496,0.14198
2004,5th Quintile,(3b) Higher Tertiary Education,0.22068,1674,6133,0.21030,0.23106
2005,1st Quintile,(0) No qualification (yet),0.03731,131,3045,0.03058,0.04405
2005,1st Quintile,(1a) Inadequately completed,0.04310,125,3045,0.03589,0.05032
2005,1st Quintile,(1b) General Elementary School,0.22106,628,3045,0.20631,0.23580
2005,1st Quintile,(1c) Basic Vocational Qualification,0.31407,907,3045,0.29758,0.33056
2005,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20475,697,3045,0.19042,0.21909
2005,1st Quintile,(2c_gen) General Maturity Certificate,0.05073,186,3045,0.04293,0.05852
2005,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05644,159,3045,0.04825,0.06464
2005,1st Quintile,(3a) Lower Tertiary Education,0.02897,98,3045,0.02301,0.03493
2005,1st Quintile,(3b) Higher Tertiary Education,0.04356,114,3045,0.03631,0.05081
2005,2nd Quintile,(0) No qualification (yet),0.03153,124,3555,0.02578,0.03727
2005,2nd Quintile,(1a) Inadequately completed,0.02001,56,3555,0.01540,0.02461
2005,2nd Quintile,(1b) General Elementary School,0.15538,495,3555,0.14347,0.16729
2005,2nd Quintile,(1c) Basic Vocational Qualification,0.39258,1359,3555,0.37652,0.40863
2005,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23131,891,3555,0.21744,0.24517
2005,2nd Quintile,(2c_gen) General Maturity Certificate,0.03106,123,3555,0.02535,0.03676
2005,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.05975,206,3555,0.05196,0.06754
2005,2nd Quintile,(3a) Lower Tertiary Education,0.03937,171,3555,0.03297,0.04576
2005,2nd Quintile,(3b) Higher Tertiary Education,0.03903,130,3555,0.03266,0.04539
2005,3rd Quintile,(0) No qualification (yet),0.02044,100,3693,0.01588,0.02501
2005,3rd Quintile,(1a) Inadequately completed,0.00952,32,3693,0.00639,0.01266
2005,3rd Quintile,(1b) General Elementary School,0.09557,315,3693,0.08608,0.10505
2005,3rd Quintile,(1c) Basic Vocational Qualification,0.36969,1255,3693,0.35412,0.38526
